   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_529.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.0826, 2.81846, 0.950307, 0.749691, 2.1951, 1.86816, 0, 0.755371, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.749691, 0.944626, 0.749691
13.0905, 0.176828, 0.954195, 0.742568, 1.47541, -0.777367, 0, 0.749701, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742568, 0.742569, 0.742568, 0.742568, 0.947062, 0.742568
13.0984, 2.99765, 0.964109, 0.741715, 2.23554, 2.03354, 0, 0.750592, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.741715, 0.955231, 0.741715
13.1062, 0.825527, 0.970733, 0.738115, 1.68093, -0.145206, 0, 0.749067, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.738115, 0.959781, 0.738115
13.1141, 1.16962, 0.974099, 0.732065, 1.78034, 0.195521, 0, 0.745458, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732065, 0.732066, 0.732065, 0.732065, 0.960706, 0.732065
13.122, 0.83038, 0.975224, 0.724818, 1.68237, -0.144844, 0, 0.741052, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.724818, 0.95899, 0.724818
13.1299, 0, 0.975156, 0.717607, 1.41421, -0.975156, 0, 0.737111, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.717607, 0.955651, 0.717607
13.1377, 1.48699, 0.980371, 0.717047, 1.86735, 0.506617, 0, 0.740275, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.717047, 0.957143, 0.717047
13.1456, 2.67299, 0.981209, 0.713565, 2.16171, 1.69178, 0, 0.740986, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713565, 0.713566, 0.713565, 0.713565, 0.953788, 0.713565
13.1535, 0.840025, 0.977945, 0.707475, 1.68524, -0.13792, 0, 0.73956, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707475, 0.707476, 0.707475, 0.707475, 0.94586, 0.707475
13.1614, 0.310285, 0.971928, 0.70011, 1.51996, -0.661643, 0, 0.737325, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.70011, 0.934713, 0.70011
13.1692, 2.99529, 0.96453, 0.692784, 2.23501, 2.03076, 0, 0.735569, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.692784, 0.921745, 0.692784
13.1771, 2.69442, 0.962926, 0.692569, 2.16666, 1.7315, 0, 0.741328, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.692569, 0.914167, 0.692569
13.185, 0, 0.957044, 0.689263, 1.41421, -0.957044, 0, 0.744343, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.689263, 0.901964, 0.689263
13.1928, 0.145477, 0.947371, 0.683194, 1.46474, -0.801894, 0, 0.744873, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683194, 0.683195, 0.683194, 0.683194, 0.885692, 0.683194
13.2007, 1.99765, 0.935493, 0.675776, 1.99941, 1.06215, 0, 0.744238, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.675776, 0.867031, 0.675776
13.2086, 0.856877, 0.922978, 0.668398, 1.69023, -0.066101, 0, 0.743729, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.668398, 0.847647, 0.668398
13.2165, 1.13841, 0.917385, 0.668437, 1.77156, 0.221029, 0, 0.750604, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.668437, 0.835217, 0.668437
13.2243, 0.997505, 0.908244, 0.665254, 1.73133, 0.0892607, 0, 0.754097, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.665254, 0.819401, 0.665254
13.2322, 2.86408, 0.896062, 0.659195, 2.20547, 1.96802, 0, 0.754423, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.659195, 0.800834, 0.659195
13.2401, 1.39331, 0.882451, 0.651731, 1.84209, 0.510857, 0, 0.752918, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651731, 0.651732, 0.651731, 0.651731, 0.781264, 0.651731
13.248, 2.73532, 0.868983, 0.64431, 2.17608, 1.86633, 0, 0.750901, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.762392, 0.64431
13.2558, 0.871375, 0.863445, 0.644612, 1.69451, 0.00793022, 0, 0.755926, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.644612, 0.752131, 0.644612
13.2637, 1.37175, 0.854861, 0.641577, 1.83623, 0.516886, 0, 0.756827, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.641577, 0.739611, 0.641577
13.2716, 4.62825, 0.843662, 0.635561, 2.57454, 3.78459, 0, 0.753865, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635561, 0.635562, 0.635561, 0.635561, 0.725358, 0.635561
13.2795, 0, 0.831429, 0.628091, 1.41421, -0.831429, 0, 0.748495, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.628091, 0.711025, 0.628091
13.2873, 1.11671, 0.819709, 0.620664, 1.76542, 0.297006, 0, 0.742169, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.620664, 0.698203, 0.620664
13.2952, 0.997412, 0.816803, 0.621546, 1.7313, 0.180609, 0, 0.743131, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621546, 0.621547, 0.621546, 0.621546, 0.695218, 0.621546
13.3031, 0.997522, 0.810795, 0.618786, 1.73134, 0.186727, 0, 0.739436, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.618786, 0.690144, 0.618786
13.3109, 2.10719, 0.802058, 0.612733, 2.02662, 1.30513, 0, 0.731468, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.612733, 0.683323, 0.612733
13.3188, 2.78116, 0.792298, 0.605073, 2.18659, 1.98887, 0, 0.720969, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.605073, 0.676401, 0.605073
13.3267, 0, 0.783185, 0.59746, 1.41421, -0.783185, 0, 0.709677, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.59746, 0.597461, 0.59746, 0.59746, 0.670969, 0.59746
13.3346, 0.102218, 0.784846, 0.600017, 1.4499, -0.682628, 0, 0.707812, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.600017, 0.67705, 0.600017
13.3424, 0.897782, 0.782432, 0.5979, 1.70229, 0.11535, 0, 0.700648, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.5979, 0.679684, 0.5979
13.3503, 0, 0.776347, 0.591531, 1.41421, -0.776347, 0, 0.68873, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.591531, 0.679147, 0.591531
13.3582, 0, 0.76873, 0.583084, 1.41421, -0.76873, 0, 0.674365, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583084, 0.583085, 0.583084, 0.583084, 0.677449, 0.583084
13.3661, 0, 0.761668, 0.574699, 1.41421, -0.761668, 0, 0.65982, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.574699, 0.676547, 0.574699
13.3739, 1, 0.77557, 0.586854, 1.73205, 0.22443, 0, 0.665701, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.586854, 0.696723, 0.586854
13.3818, 0, 0.785096, 0.594302, 1.41421, -0.785096, 0, 0.666878, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.594302, 0.71252, 0.594302
13.3897, 2.08525, 0.790314, 0.597219, 2.0212, 1.29494, 0, 0.663633, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.597219, 0.723899, 0.597219
13.3975, 0.997635, 0.793347, 0.597854, 1.73137, 0.204288, 0, 0.658305, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.597854, 0.732896, 0.597854
13.4054, 1.2388, 0.796339, 0.59849, 1.79967, 0.442457, 0, 0.653253, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.59849, 0.741576, 0.59849
13.4133, 3.8342, 0.807978, 0.607958, 2.41541, 3.02622, 0, 0.657363, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607958, 0.607959, 0.607958, 0.607958, 0.758573, 0.607958
13.4212, 1.9197, 0.816263, 0.614408, 1.97982, 1.10344, 0, 0.658827, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.614408, 0.771843, 0.614408
13.429, 1.92441, 0.821323, 0.618112, 1.98101, 1.10309, 0, 0.657943, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.618112, 0.781492, 0.618112
13.4369, 1.07076, 0.824389, 0.620436, 1.75236, 0.246367, 0, 0.656084, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.620436, 0.78874, 0.620436
13.4448, 0.997637, 0.826726, 0.622764, 1.73137, 0.170911, 0, 0.654633, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.622764, 0.794857, 0.622764
13.4527, 2.99753, 0.834453, 0.631315, 2.23552, 2.16308, 0, 0.659794, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.631315, 0.805974, 0.631315
13.4605, 1.06097, 0.838677, 0.637268, 1.74956, 0.22229, 0, 0.662724, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.637268, 0.813221, 0.637268
13.4684, 2.93432, 0.839617, 0.640891, 2.22133, 2.09471, 0, 0.663662, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.640891, 0.816845, 0.640891
13.4763, 2.99752, 0.838415, 0.643343, 2.23551, 2.15911, 0, 0.663737, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.643343, 0.818021, 0.643343
13.4842, 1.11004, 0.83626, 0.6458, 1.76353, 0.273777, 0, 0.66409, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.6458, 0.81797, 0.6458
13.492, 2.88525, 0.838878, 0.653952, 2.21026, 2.04638, 0, 0.670376, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.653952, 0.822453, 0.653952
13.4999, 0.945973, 0.838361, 0.659823, 1.71638, 0.107612, 0, 0.67459, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.659823, 0.823593, 0.659823
13.5078, 1, 0.83503, 0.663649, 1.73205, 0.16497, 0, 0.676937, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.663649, 0.821741, 0.663649
13.5156, 0.0467162, 0.830008, 0.666449, 1.43063, -0.783291, 0, 0.678409, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.666449, 0.818047, 0.666449
13.5235, 0.953284, 0.824442, 0.669254, 1.71851, 0.128842, 0, 0.680015, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669254, 0.669255, 0.669254, 0.669254, 0.813681, 0.669254
13.5314, 1.04176, 0.822855, 0.676458, 1.74406, 0.218905, 0, 0.68613, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676458, 0.676459, 0.676458, 0.676458, 0.813183, 0.676458
13.5393, 0.99777, 0.819025, 0.681717, 1.73141, 0.178744, 0, 0.690393, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.681717, 0.810349, 0.681717
13.5471, 1.96047, 0.813303, 0.685248, 1.99009, 1.14717, 0, 0.693011, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.685248, 0.805541, 0.685248
13.555, 0.0345682, 0.806676, 0.687914, 1.42638, -0.772108, 0, 0.694836, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.687914, 0.799754, 0.687914
13.5629, 2.06209, 0.800127, 0.690584, 2.01546, 1.26196, 0, 0.696732, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690584, 0.690585, 0.690584, 0.690584, 0.79398, 0.690584
13.5708, 2.90335, 0.797876, 0.69737, 2.21435, 2.10547, 0, 0.702803, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.69737, 0.792442, 0.69737
13.5786, 1, 0.794289, 0.702541, 1.73205, 0.205711, 0, 0.707318, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.702541, 0.789511, 0.702541
13.5865, 0.025031, 0.789614, 0.706259, 1.42304, -0.764584, 0, 0.710436, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.706259, 0.70626, 0.706259, 0.706259, 0.785437, 0.706259
13.5944, 0.974969, 0.78465, 0.709251, 1.72481, 0.190319, 0, 0.71288, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.709251, 0.781021, 0.709251
13.6023, 0.0201983, 0.780193, 0.712249, 1.42134, -0.759995, 0, 0.715381, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.712249, 0.777061, 0.712249
13.6101, 0.997646, 0.778913, 0.71787, 1.73137, 0.218732, 0, 0.720554, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.71787, 0.776229, 0.71787
13.618, 2.01288, 0.776995, 0.722251, 2.00322, 1.23589, 0, 0.724535, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722251, 0.722252, 0.722251, 0.722251, 0.774711, 0.722251
13.6259, 1.98216, 0.774608, 0.725525, 1.99554, 1.20755, 0, 0.727454, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.725525, 0.772678, 0.725525
13.6337, 1.99765, 0.772339, 0.728245, 1.99941, 1.22531, 0, 0.729861, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.728245, 0.770722, 0.728245
13.6416, 1.00558, 0.770778, 0.730969, 1.73366, 0.234798, 0, 0.732314, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.730969, 0.73097, 0.730969, 0.730969, 0.769433, 0.730969
13.6495, 4.00099, 0.772425, 0.736171, 2.44969, 3.22857, 0, 0.73728, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.736171, 0.771315, 0.736171
13.6574, 2.9829, 0.773911, 0.740453, 2.23224, 2.20899, 0, 0.74136, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.740453, 0.773002, 0.740453
13.6652, 1.00087, 0.775338, 0.743891, 1.7323, 0.225529, 0, 0.744628, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.743891, 0.774601, 0.743891
13.6731, 0.997522, 0.777157, 0.746909, 1.73134, 0.220365, 0, 0.747502, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.746909, 0.776564, 0.746909
13.681, 0.00161071, 0.779822, 0.749932, 1.41478, -0.778211, 0, 0.750406, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749932, 0.749933, 0.749932, 0.749932, 0.779348, 0.749932
13.6889, 0.993556, 0.784248, 0.753853, 1.73019, 0.209308, 0, 0.754228, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.753853, 0.783873, 0.753853
13.6967, 0.00644362, 0.789003, 0.757213, 1.41649, -0.782559, 0, 0.757508, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.757213, 0.788708, 0.757213
13.7046, 0, 0.794154, 0.760061, 1.41421, -0.794154, 0, 0.760291, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760061, 0.760062, 0.760061, 0.760061, 0.793925, 0.760061
13.7125, 2, 0.799975, 0.762655, 2, 1.20002, 0, 0.762832, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.762655, 0.799798, 0.762655
13.7204, 0.984139, 0.806731, 0.765253, 1.72747, 0.177408, 0, 0.765388, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.765253, 0.806595, 0.765253
13.7282, 1.01586, 0.815022, 0.768461, 1.73662, 0.200839, 0, 0.768563, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.768461, 0.814919, 0.768461
13.7361, 1, 0.824015, 0.771463, 1.73205, 0.175985, 0, 0.771541, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.771463, 0.823938, 0.771463
