   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_60.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.15418, 2.56135, 3.88451, 2.56565, 2.13573, -1.32316, 2.60279, 0, 2.56566, 2.56567, 2.56568, 2.56577, 2.56899, 2.56619, 2.58176, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 2.56565, 3.82715, 2.56565, 2.56572
3.16197, 3.64349, 3.8002, 2.56157, 2.3756, -0.156701, 2.60007, 0, 2.56157, 2.56159, 2.5616, 2.56169, 2.56509, 2.56212, 2.58306, 2.56157, 2.56157, 2.56157, 2.56157, 2.56157, 2.56157, 2.56157, 2.56157, 2.56157, 2.56157, 3.73591, 2.56157, 2.5616
3.16977, 4.99275, 3.73016, 2.5591, 2.64438, 1.26259, 2.5988, 0, 2.55911, 2.55912, 2.55913, 2.55922, 2.56278, 2.55967, 2.58744, 2.5591, 2.5591, 2.5591, 2.5591, 2.5591, 2.5591, 2.5591, 2.5591, 2.5591, 2.5591, 3.65768, 2.5591, 2.55912
3.17756, 5.78307, 3.6719, 2.55836, 2.78982, 2.11118, 2.59893, 0, 2.55837, 2.55838, 2.5584, 2.55848, 2.56215, 2.55894, 2.59525, 2.55836, 2.55836, 2.55836, 2.55836, 2.55836, 2.55836, 2.55836, 2.55836, 2.55836, 2.55837, 3.58989, 2.55836, 2.55837
3.18535, 6.99523, 3.62338, 2.55944, 2.9992, 3.37185, 2.60045, 0, 2.55945, 2.55946, 2.55948, 2.55956, 2.5633, 2.56004, 2.6068, 2.55944, 2.55944, 2.55944, 2.55944, 2.55944, 2.55944, 2.55944, 2.55944, 2.55944, 2.55945, 3.53039, 2.55944, 2.55945
3.19315, 3.79029, 3.58305, 2.56242, 2.4063, 0.20724, 2.60335, 0, 2.56243, 2.56244, 2.56245, 2.56254, 2.56629, 2.56302, 2.62237, 2.56242, 2.56242, 2.56242, 2.56242, 2.56242, 2.56242, 2.56242, 2.56242, 2.56242, 2.56242, 3.4775, 2.56242, 2.56242
3.20094, 2.20005, 3.54973, 2.56732, 2.0494, -1.34968, 2.60764, 0, 2.56733, 2.56734, 2.56735, 2.56744, 2.57116, 2.56794, 2.64215, 2.56732, 2.56732, 2.56732, 2.56732, 2.56732, 2.56732, 2.56732, 2.56732, 2.56732, 2.56732, 3.42995, 2.56732, 2.56732
3.20873, 3.79514, 3.52259, 2.57416, 2.40731, 0.272556, 2.61332, 0, 2.57416, 2.57418, 2.57419, 2.57428, 2.57791, 2.57479, 2.66618, 2.57416, 2.57416, 2.57416, 2.57416, 2.57416, 2.57416, 2.57416, 2.57416, 2.57416, 2.57416, 3.38683, 2.57416, 2.57416
3.21653, 0.997559, 3.50102, 2.58288, 1.73135, -2.50346, 2.62038, 0, 2.58289, 2.5829, 2.58291, 2.583, 2.5865, 2.58354, 2.69441, 2.58288, 2.58288, 2.58288, 2.58288, 2.58288, 2.58288, 2.58288, 2.58288, 2.58288, 2.58288, 3.34755, 2.58288, 2.58288
3.22432, 3.99765, 3.48457, 2.59342, 2.44901, 0.513076, 2.6288, 0, 2.59343, 2.59344, 2.59345, 2.59354, 2.59687, 2.59409, 2.72658, 2.59342, 2.59342, 2.59342, 2.59342, 2.59342, 2.59342, 2.59342, 2.59342, 2.59342, 2.59342, 3.31173, 2.59342, 2.59342
3.23212, 3.99758, 3.47283, 2.60565, 2.449, 0.524743, 2.63854, 0, 2.60565, 2.60567, 2.60568, 2.60576, 2.60889, 2.60633, 2.76229, 2.60565, 2.60565, 2.60565, 2.60565, 2.60565, 2.60565, 2.60565, 2.60565, 2.60565, 2.60565, 3.27919, 2.60565, 2.60565
3.23991, 0.997553, 3.4654, 2.61941, 1.73134, -2.46784, 2.64955, 0, 2.61942, 2.61943, 2.61945, 2.61953, 2.62243, 2.62011, 2.80093, 2.61941, 2.61941, 2.61941, 2.61941, 2.61941, 2.61941, 2.61941, 2.61941, 2.61941, 2.61941, 3.24985, 2.61941, 2.61941
3.2477, 2.99762, 3.46177, 2.63455, 2.23554, -0.46415, 2.66175, 0, 2.63456, 2.63457, 2.63458, 2.63467, 2.63731, 2.63527, 2.84176, 2.63455, 2.63455, 2.63455, 2.63455, 2.63455, 2.63455, 2.63455, 2.63455, 2.63455, 2.63455, 3.22371, 2.63455, 2.63455
3.2555, 2.36869, 3.46137, 2.65087, 2.09014, -1.09267, 2.67506, 0, 2.65088, 2.65089, 2.6509, 2.65099, 2.65337, 2.6516, 2.88386, 2.65087, 2.65087, 2.65087, 2.65087, 2.65087, 2.65087, 2.65087, 2.65087, 2.65087, 2.65087, 3.20077, 2.65087, 2.65087
3.26329, 4.99275, 3.46348, 2.66816, 2.64438, 1.52927, 2.68936, 0, 2.66817, 2.66818, 2.6682, 2.66828, 2.67041, 2.66891, 2.92624, 2.66816, 2.66816, 2.66816, 2.66816, 2.66816, 2.66816, 2.66816, 2.66816, 2.66816, 2.66816, 3.18105, 2.66816, 2.66816
3.27108, 3.81204, 3.46732, 2.68623, 2.41082, 0.344721, 2.70452, 0, 2.68624, 2.68625, 2.68626, 2.68635, 2.68822, 2.68699, 2.96781, 2.68623, 2.68623, 2.68623, 2.68623, 2.68623, 2.68623, 2.68623, 2.68623, 2.68623, 2.68623, 3.16452, 2.68623, 2.68623
3.27888, 2.81685, 3.47199, 2.70486, 2.19473, -0.655137, 2.72041, 0, 2.70487, 2.70488, 2.70489, 2.70498, 2.7066, 2.70564, 3.0075, 2.70486, 2.70486, 2.70486, 2.70486, 2.70486, 2.70486, 2.70486, 2.70486, 2.70486, 2.70486, 3.1511, 2.70486, 2.70486
3.28667, 1.99764, 3.4766, 2.72385, 1.99941, -1.47896, 2.73688, 0, 2.72386, 2.72387, 2.72389, 2.72397, 2.72537, 2.72465, 3.04425, 2.72385, 2.72385, 2.72385, 2.72385, 2.72385, 2.72385, 2.72385, 2.72385, 2.72385, 2.72386, 3.14068, 2.72385, 2.72385
3.29447, 3.82405, 3.48026, 2.74302, 2.41331, 0.343787, 2.75377, 0, 2.74303, 2.74304, 2.74305, 2.74314, 2.74432, 2.74383, 3.07716, 2.74302, 2.74302, 2.74302, 2.74302, 2.74302, 2.74302, 2.74302, 2.74302, 2.74302, 2.74302, 3.13307, 2.74302, 2.74302
3.30226, 3.17107, 3.48217, 2.76217, 2.274, -0.311103, 2.77091, 0, 2.76217, 2.76219, 2.7622, 2.76228, 2.76329, 2.763, 3.10542, 2.76217, 2.76217, 2.76217, 2.76217, 2.76217, 2.76217, 2.76217, 2.76217, 2.76217, 2.76217, 3.12804, 2.76217, 2.76217
3.31005, 4.99764, 3.48166, 2.78112, 2.64531, 1.51598, 2.78813, 0, 2.78113, 2.78114, 2.78116, 2.78124, 2.78208, 2.78197, 3.12849, 2.78112, 2.78112, 2.78112, 2.78112, 2.78112, 2.78112, 2.78112, 2.78112, 2.78112, 2.78113, 3.12531, 2.78112, 2.78112
3.31785, 2.16381, 3.47822, 2.79973, 2.04054, -1.3144, 2.80526, 0, 2.79974, 2.79975, 2.79976, 2.79985, 2.80055, 2.8006, 3.146, 2.79973, 2.79973, 2.79973, 2.79973, 2.79973, 2.79973, 2.79973, 2.79973, 2.79973, 2.79973, 3.12456, 2.79973, 2.79973
3.32564, 2.99518, 3.47155, 2.81785, 2.23499, -0.476368, 2.82215, 0, 2.81786, 2.81787, 2.81788, 2.81797, 2.81854, 2.81873, 3.15789, 2.81785, 2.81785, 2.81785, 2.81785, 2.81785, 2.81785, 2.81785, 2.81785, 2.81785, 2.81785, 3.12545, 2.81785, 2.81785
3.33343, 4.47962, 3.46155, 2.83535, 2.54551, 1.01806, 2.83864, 0, 2.83535, 2.83537, 2.83538, 2.83546, 2.83594, 2.83625, 3.16429, 2.83535, 2.83535, 2.83535, 2.83535, 2.83535, 2.83535, 2.83535, 2.83535, 2.83535, 2.83535, 3.12763, 2.83535, 2.83535
3.34123, 5.51077, 3.44835, 2.85212, 2.74058, 2.06242, 2.85461, 0, 2.85213, 2.85214, 2.85216, 2.85224, 2.85264, 2.85304, 3.16561, 2.85212, 2.85212, 2.85212, 2.85212, 2.85212, 2.85212, 2.85212, 2.85212, 2.85212, 2.85213, 3.13076, 2.85212, 2.85212
3.34902, 6.15189, 3.43224, 2.86811, 2.85515, 2.71964, 2.86996, 0, 2.86812, 2.86813, 2.86814, 2.86823, 2.86856, 2.86905, 3.16243, 2.86811, 2.86811, 2.86811, 2.86811, 2.86811, 2.86811, 2.86811, 2.86811, 2.86811, 2.86811, 3.13451, 2.86811, 2.86811
3.35681, 2.99267, 3.41369, 2.88325, 2.23443, -0.421021, 2.88461, 0, 2.88326, 2.88327, 2.88329, 2.88337, 2.88366, 2.88421, 3.15548, 2.88325, 2.88325, 2.88325, 2.88325, 2.88325, 2.88325, 2.88325, 2.88325, 2.88325, 2.88326, 3.13858, 2.88325, 2.88325
3.36461, 4.68915, 3.39328, 2.89754, 2.58634, 1.29587, 2.89852, 0, 2.89755, 2.89756, 2.89758, 2.89766, 2.89791, 2.89852, 3.14562, 2.89754, 2.89754, 2.89754, 2.89754, 2.89754, 2.89754, 2.89754, 2.89754, 2.89754, 2.89755, 3.14271, 2.89754, 2.89754
3.3724, 2.44584, 3.37165, 2.911, 2.10852, -0.925813, 2.9117, 0, 2.91101, 2.91102, 2.91103, 2.91112, 2.91133, 2.91199, 3.13373, 2.911, 2.911, 2.911, 2.911, 2.911, 2.911, 2.911, 2.911, 2.911, 2.911, 3.14671, 2.911, 2.911
3.3802, 7.84327, 3.34948, 2.92367, 3.1374, 4.49378, 2.92416, 0, 2.92368, 2.92369, 2.9237, 2.92379, 2.92399, 2.92469, 3.12073, 2.92367, 2.92367, 2.92367, 2.92367, 2.92367, 2.92367, 2.92367, 2.92367, 2.92367, 2.92367, 3.15043, 2.92367, 2.92367
3.38799, 7.84827, 3.32745, 2.93565, 3.13819, 4.52082, 2.93599, 0, 2.93566, 2.93567, 2.93568, 2.93577, 2.93595, 2.93669, 3.10747, 2.93565, 2.93565, 2.93565, 2.93565, 2.93565, 2.93565, 2.93565, 2.93565, 2.93565, 2.93565, 3.15378, 2.93565, 2.93565
3.39578, 5.1374, 3.30617, 2.94705, 2.67159, 1.83123, 2.94728, 0, 2.94706, 2.94707, 2.94708, 2.94717, 2.94734, 2.94812, 3.09473, 2.94705, 2.94705, 2.94705, 2.94705, 2.94705, 2.94705, 2.94705, 2.94705, 2.94705, 2.94705, 3.15673, 2.94705, 2.94705
3.40358, 2.85288, 3.2862, 2.95802, 2.20292, -0.43332, 2.95818, 0, 2.95803, 2.95804, 2.95805, 2.95814, 2.95831, 2.95912, 3.08319, 2.95802, 2.95802, 2.95802, 2.95802, 2.95802, 2.95802, 2.95802, 2.95802, 2.95802, 2.95802, 3.15931, 2.95802, 2.95802
3.41137, 5.13265, 3.268, 2.96872, 2.6707, 1.86465, 2.96883, 0, 2.96873, 2.96874, 2.96876, 2.96884, 2.96901, 2.96986, 3.07342, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96872, 2.96873, 3.16161, 2.96872, 2.96872
3.41916, 6.8578, 3.25196, 2.97934, 2.97621, 3.60584, 2.9794, 0, 2.97934, 2.97936, 2.97937, 2.97945, 2.97962, 2.98053, 3.06584, 2.97934, 2.97934, 2.97934, 2.97934, 2.97934, 2.97934, 2.97934, 2.97934, 2.97934, 2.97934, 3.16373, 2.97934, 2.97934
3.42696, 3.1276, 3.23836, 2.99004, 2.26442, -0.110764, 2.99008, 0, 2.99005, 2.99006, 2.99007, 2.99016, 2.99033, 2.99131, 3.06078, 2.99004, 2.99004, 2.99004, 2.99004, 2.99004, 2.99004, 2.99004, 2.99004, 2.99004, 2.99004, 3.16584, 2.99004, 2.99004
3.43475, 3.73263, 3.22741, 3.00101, 2.39429, 0.505226, 3.00104, 0, 3.00102, 3.00103, 3.00104, 3.00113, 3.00131, 3.00241, 3.05844, 3.00101, 3.00101, 3.00101, 3.00101, 3.00101, 3.00101, 3.00101, 3.00101, 3.00101, 3.00101, 3.16809, 3.00101, 3.00101
3.44254, 3.86989, 3.21923, 3.01243, 2.42279, 0.650661, 3.01244, 0, 3.01243, 3.01245, 3.01246, 3.01254, 3.01272, 3.014, 3.05892, 3.01243, 3.01243, 3.01243, 3.01243, 3.01243, 3.01243, 3.01243, 3.01243, 3.01243, 3.01243, 3.17067, 3.01243, 3.01243
3.45034, 1.50121, 3.2139, 3.02443, 1.87115, -1.71269, 3.02444, 0, 3.02443, 3.02445, 3.02446, 3.02454, 3.02473, 3.02627, 3.06225, 3.02443, 3.02443, 3.02443, 3.02443, 3.02443, 3.02443, 3.02443, 3.02443, 3.02443, 3.02443, 3.17374, 3.02443, 3.02443
3.45813, 6.86738, 3.21146, 3.03714, 2.97781, 3.65592, 3.03715, 0, 3.03715, 3.03716, 3.03717, 3.03726, 3.03745, 3.03938, 3.06838, 3.03714, 3.03714, 3.03714, 3.03714, 3.03714, 3.03714, 3.03714, 3.03714, 3.03714, 3.03714, 3.17748, 3.03714, 3.03714
3.46593, 4.8723, 3.2119, 3.05066, 2.62151, 1.6604, 3.05066, 0, 3.05067, 3.05068, 3.05069, 3.05078, 3.05098, 3.0535, 3.0772, 3.05066, 3.05066, 3.05066, 3.05066, 3.05066, 3.05066, 3.05066, 3.05066, 3.05066, 3.05066, 3.18202, 3.05066, 3.05066
3.47372, 1.75911, 3.21524, 3.06506, 1.93884, -1.45613, 3.06506, 0, 3.06506, 3.06508, 3.06509, 3.06517, 3.06539, 3.06878, 3.08857, 3.06506, 3.06506, 3.06506, 3.06506, 3.06506, 3.06506, 3.06506, 3.06506, 3.06506, 3.06506, 3.18749, 3.06506, 3.06506
3.48151, 3.23128, 3.22146, 3.08037, 2.2872, 0.00982213, 3.08037, 0, 3.08037, 3.08038, 3.0804, 3.08048, 3.0807, 3.08537, 3.10233, 3.08037, 3.08037, 3.08037, 3.08037, 3.08037, 3.08037, 3.08037, 3.08037, 3.08037, 3.08037, 3.19397, 3.08037, 3.08037
3.48931, 3.10831, 3.23058, 3.09659, 2.26016, -0.122272, 3.09659, 0, 3.0966, 3.09661, 3.09663, 3.09671, 3.09694, 3.10344, 3.11827, 3.09659, 3.09659, 3.09659, 3.09659, 3.09659, 3.09659, 3.09659, 3.09659, 3.09659, 3.0966, 3.20153, 3.09659, 3.09659
3.4971, 4.77125, 3.24265, 3.11373, 2.60216, 1.5286, 3.11373, 0, 3.11373, 3.11375, 3.11376, 3.11384, 3.11409, 3.12317, 3.13617, 3.11373, 3.11373, 3.11373, 3.11373, 3.11373, 3.11373, 3.11373, 3.11373, 3.11373, 3.11373, 3.21022, 3.11373, 3.11373
3.50489, 0.997577, 3.25773, 3.13172, 1.73135, -2.26015, 3.13172, 0, 3.13173, 3.13174, 3.13175, 3.13184, 3.13209, 3.14478, 3.1558, 3.13172, 3.13172, 3.13172, 3.13172, 3.13172, 3.13172, 3.13172, 3.13172, 3.13172, 3.13172, 3.22003, 3.13172, 3.13172
3.51269, 4.42148, 3.27596, 3.15052, 2.53406, 1.14552, 3.15052, 0, 3.15053, 3.15054, 3.15055, 3.15064, 3.1509, 3.16854, 3.17693, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.15052, 3.23097, 3.15052, 3.15052
3.52048, 5.47011, 3.2975, 3.17006, 2.73315, 2.17261, 3.17006, 0, 3.17006, 3.17008, 3.17009, 3.17017, 3.17045, 3.19475, 3.19929, 3.17006, 3.17006, 3.17006, 3.17006, 3.17006, 3.17006, 3.17006, 3.17006, 3.17006, 3.17006, 3.24299, 3.17006, 3.17006
3.52827, 3.4047, 3.32258, 3.19026, 2.3248, 0.0821147, 3.19026, 0, 3.19026, 3.19028, 3.19029, 3.19037, 3.19066, 3.22379, 3.22266, 3.19026, 3.19026, 3.19026, 3.19026, 3.19026, 3.19026, 3.19026, 3.19026, 3.19026, 3.19026, 3.25607, 3.19026, 3.19026
3.53607, 4.79288, 3.35149, 3.21104, 2.60632, 1.4414, 3.21104, 0, 3.21105, 3.21106, 3.21108, 3.21116, 3.21146, 3.25608, 3.24676, 3.21104, 3.21104, 3.21104, 3.21104, 3.21104, 3.21104, 3.21104, 3.21104, 3.21104, 3.21104, 3.27014, 3.21104, 3.21104
3.54386, 4.99511, 3.38453, 3.23234, 2.64483, 1.61058, 3.23234, 0, 3.23235, 3.23236, 3.23237, 3.23246, 3.23277, 3.2921, 3.27135, 3.23234, 3.23234, 3.23234, 3.23234, 3.23234, 3.23234, 3.23234, 3.23234, 3.23234, 3.23234, 3.28515, 3.23234, 3.23234
3.55166, 3.80731, 3.42206, 3.25407, 2.40984, 0.385253, 3.25407, 0, 3.25408, 3.25409, 3.2541, 3.25419, 3.25452, 3.33235, 3.29619, 3.25407, 3.25407, 3.25407, 3.25407, 3.25407, 3.25407, 3.25407, 3.25407, 3.25407, 3.25407, 3.30104, 3.25407, 3.25407
3.55945, 0.0915681, 3.46442, 3.27617, 1.44623, -3.37285, 3.27617, 0, 3.27618, 3.27619, 3.2762, 3.27629, 3.27664, 3.37731, 3.32108, 3.27617, 3.27617, 3.27617, 3.27617, 3.27617, 3.27617, 3.27617, 3.27617, 3.27617, 3.27617, 3.31774, 3.27617, 3.27617
3.56724, 2.90843, 3.51192, 3.29859, 2.2155, -0.603491, 3.29859, 0, 3.29859, 3.29861, 3.29862, 3.2987, 3.29906, 3.42745, 3.3458, 3.29859, 3.29859, 3.29859, 3.29859, 3.29859, 3.29859, 3.29859, 3.29859, 3.29859, 3.29859, 3.33519, 3.29859, 3.29859
3.57504, 1.34684, 3.56481, 3.32126, 1.82944, -2.21797, 3.32126, 0, 3.32126, 3.32128, 3.32129, 3.32138, 3.32175, 3.48311, 3.3702, 3.32126, 3.32126, 3.32126, 3.32126, 3.32126, 3.32126, 3.32126, 3.32126, 3.32126, 3.32126, 3.35334, 3.32126, 3.32126
3.58283, 7.65316, 3.62319, 3.34415, 3.10695, 4.02997, 3.34415, 0, 3.34415, 3.34417, 3.34418, 3.34426, 3.34465, 3.54451, 3.39415, 3.34415, 3.34415, 3.34415, 3.34415, 3.34415, 3.34415, 3.34415, 3.34415, 3.34415, 3.34415, 3.37213, 3.34415, 3.34415
3.59062, 1.3275, 3.68699, 3.36722, 1.82414, -2.35949, 3.36722, 0, 3.36722, 3.36724, 3.36725, 3.36733, 3.36774, 3.61166, 3.41756, 3.36722, 3.36722, 3.36722, 3.36722, 3.36722, 3.36722, 3.36722, 3.36722, 3.36722, 3.36722, 3.39151, 3.36722, 3.36722
3.59842, 5.91098, 3.75593, 3.39044, 2.81265, 2.15504, 3.39044, 0, 3.39045, 3.39046, 3.39047, 3.39056, 3.39098, 3.68429, 3.44038, 3.39044, 3.39044, 3.39044, 3.39044, 3.39044, 3.39044, 3.39044, 3.39044, 3.39044, 3.39044, 3.41142, 3.39044, 3.39044
3.60621, 3.99275, 3.82945, 3.41379, 2.44801, 0.163302, 3.41379, 0, 3.4138, 3.41381, 3.41382, 3.41391, 3.41435, 3.76187, 3.46261, 3.41379, 3.41379, 3.41379, 3.41379, 3.41379, 3.41379, 3.41379, 3.41379, 3.41379, 3.41379, 3.43182, 3.41379, 3.41379
3.614, 4.91808, 3.90667, 3.43726, 2.63022, 1.01141, 3.43726, 0, 3.43727, 3.43728, 3.43729, 3.43738, 3.43783, 3.84349, 3.48427, 3.43726, 3.43726, 3.43726, 3.43726, 3.43726, 3.43726, 3.43726, 3.43726, 3.43726, 3.43726, 3.45268, 3.43726, 3.43726
3.6218, 4.13966, 3.98644, 3.46082, 2.47783, 0.153223, 3.46082, 0, 3.46083, 3.46084, 3.46086, 3.46094, 3.46141, 3.92794, 3.50543, 3.46082, 3.46082, 3.46082, 3.46082, 3.46082, 3.46082, 3.46082, 3.46082, 3.46082, 3.46083, 3.47395, 3.46082, 3.46082
3.62959, 7.99033, 4.06728, 3.48448, 3.16075, 3.92306, 3.48448, 0, 3.48449, 3.4845, 3.48451, 3.4846, 3.48509, 4.01368, 3.52618, 3.48448, 3.48448, 3.48448, 3.48448, 3.48448, 3.48448, 3.48448, 3.48448, 3.48448, 3.48448, 3.4956, 3.48448, 3.48448
3.63739, 5.92301, 4.14748, 3.50823, 2.81478, 1.77553, 3.50823, 0, 3.50824, 3.50825, 3.50826, 3.50835, 3.50885, 4.0989, 3.54663, 3.50823, 3.50823, 3.50823, 3.50823, 3.50823, 3.50823, 3.50823, 3.50823, 3.50823, 3.50823, 3.5176, 3.50823, 3.50823
3.64518, 3.99275, 4.22513, 3.53205, 2.44801, -0.232381, 3.53205, 0, 3.53206, 3.53207, 3.53209, 3.53217, 3.53269, 4.1816, 3.56691, 3.53205, 3.53205, 3.53205, 3.53205, 3.53205, 3.53205, 3.53205, 3.53205, 3.53205, 3.53206, 3.53992, 3.53205, 3.53205
3.65297, 7.11782, 4.29826, 3.55596, 3.01957, 2.81956, 3.55596, 0, 3.55597, 3.55598, 3.55599, 3.55608, 3.55662, 4.2597, 3.58712, 3.55596, 3.55596, 3.55596, 3.55596, 3.55596, 3.55596, 3.55596, 3.55596, 3.55596, 3.55596, 3.56253, 3.55596, 3.55596
3.66077, 6.98822, 4.36489, 3.57994, 2.99804, 2.62333, 3.57994, 0, 3.57995, 3.57996, 3.57998, 3.58006, 3.58062, 4.33113, 3.6074, 3.57994, 3.57994, 3.57994, 3.57994, 3.57994, 3.57994, 3.57994, 3.57994, 3.57994, 3.57995, 3.5854, 3.57994, 3.57994
3.66856, 9.81444, 4.42322, 3.60401, 3.43721, 5.39122, 3.60401, 0, 3.60401, 3.60403, 3.60404, 3.60412, 3.6047, 4.39401, 3.62783, 3.60401, 3.60401, 3.60401, 3.60401, 3.60401, 3.60401, 3.60401, 3.60401, 3.60401, 3.60401, 3.60852, 3.60401, 3.60401
3.67635, 1.99511, 4.47169, 3.62814, 1.99878, -2.47658, 3.62814, 0, 3.62815, 3.62816, 3.62818, 3.62826, 3.62886, 4.44671, 3.64852, 3.62814, 3.62814, 3.62814, 3.62814, 3.62814, 3.62814, 3.62814, 3.62814, 3.62814, 3.62814, 3.63185, 3.62814, 3.62814
3.68415, 3.94232, 4.50913, 3.65236, 2.43769, -0.566818, 3.65236, 0, 3.65237, 3.65238, 3.65239, 3.65248, 3.65309, 4.48801, 3.66954, 3.65236, 3.65236, 3.65236, 3.65236, 3.65236, 3.65236, 3.65236, 3.65236, 3.65236, 3.65236, 3.6554, 3.65236, 3.65236
3.69194, 4.25036, 4.53485, 3.67666, 2.50007, -0.284483, 3.67666, 0, 3.67666, 3.67668, 3.67669, 3.67677, 3.67741, 4.51718, 3.69092, 3.67666, 3.67666, 3.67666, 3.67666, 3.67666, 3.67666, 3.67666, 3.67666, 3.67666, 3.67666, 3.67913, 3.67666, 3.67666
3.69974, 6.79294, 4.54863, 3.70103, 2.96529, 2.24431, 3.70103, 0, 3.70104, 3.70105, 3.70106, 3.70115, 3.70181, 4.53401, 3.7127, 3.70103, 3.70103, 3.70103, 3.70103, 3.70103, 3.70103, 3.70103, 3.70103, 3.70103, 3.70103, 3.70304, 3.70103, 3.70103
3.70753, 8.0409, 4.55084, 3.72549, 3.16874, 3.49006, 3.72549, 0, 3.7255, 3.72551, 3.72552, 3.72561, 3.72628, 4.53884, 3.7349, 3.72549, 3.72549, 3.72549, 3.72549, 3.72549, 3.72549, 3.72549, 3.72549, 3.72549, 3.72549, 3.72711, 3.72549, 3.72549
3.71532, 2.86283, 4.54231, 3.75003, 2.20518, -1.67948, 3.75003, 0, 3.75004, 3.75005, 3.75006, 3.75015, 3.75084, 4.53254, 3.7575, 3.75003, 3.75003, 3.75003, 3.75003, 3.75003, 3.75003, 3.75003, 3.75003, 3.75003, 3.75003, 3.75133, 3.75003, 3.75003
3.72312, 2.16369, 4.52434, 3.77465, 2.04051, -2.36065, 3.77465, 0, 3.77466, 3.77467, 3.77468, 3.77477, 3.77549, 4.51644, 3.7805, 3.77465, 3.77465, 3.77465, 3.77465, 3.77465, 3.77465, 3.77465, 3.77465, 3.77465, 3.77465, 3.77569, 3.77465, 3.77465
3.73091, 8.91326, 4.4986, 3.79936, 3.30352, 4.41467, 3.79936, 0, 3.79937, 3.79938, 3.79939, 3.79948, 3.80022, 4.49223, 3.80388, 3.79936, 3.79936, 3.79936, 3.79936, 3.79936, 3.79936, 3.79936, 3.79936, 3.79936, 3.79936, 3.80019, 3.79936, 3.79936
3.7387, 4.95911, 4.46698, 3.82416, 2.63801, 0.492128, 3.82416, 0, 3.82416, 3.82418, 3.82419, 3.82428, 3.82503, 4.46184, 3.82759, 3.82416, 3.82416, 3.82416, 3.82416, 3.82416, 3.82416, 3.82416, 3.82416, 3.82416, 3.82416, 3.82481, 3.82416, 3.82416
3.7465, 4.06505, 4.43151, 3.84904, 2.46273, -0.366453, 3.84904, 0, 3.84905, 3.84906, 3.84907, 3.84916, 3.84994, 4.42734, 3.85161, 3.84904, 3.84904, 3.84904, 3.84904, 3.84904, 3.84904, 3.84904, 3.84904, 3.84904, 3.84904, 3.84956, 3.84904, 3.84904
3.75429, 4.99266, 4.3942, 3.87401, 2.64436, 0.59846, 3.87401, 0, 3.87402, 3.87403, 3.87404, 3.87413, 3.87493, 4.3908, 3.87591, 3.87401, 3.87401, 3.87401, 3.87401, 3.87401, 3.87401, 3.87401, 3.87401, 3.87401, 3.87401, 3.87441, 3.87401, 3.87401
3.76208, 5.93507, 4.35697, 3.89907, 2.81693, 1.5781, 3.89907, 0, 3.89908, 3.89909, 3.8991, 3.89919, 3.90001, 4.35415, 3.90045, 3.89907, 3.89907, 3.89907, 3.89907, 3.89907, 3.89907, 3.89907, 3.89907, 3.89907, 3.89907, 3.89938, 3.89907, 3.89907
3.76988, 2.99761, 4.32151, 3.92422, 2.23553, -1.32389, 3.92422, 0, 3.92423, 3.92424, 3.92425, 3.92434, 3.92518, 4.31913, 3.92521, 3.92422, 3.92422, 3.92422, 3.92422, 3.92422, 3.92422, 3.92422, 3.92422, 3.92422, 3.92422, 3.92446, 3.92422, 3.92422
3.77767, 5.02156, 4.28925, 3.94946, 2.64982, 0.73231, 3.94946, 0, 3.94947, 3.94948, 3.94949, 3.94958, 3.95045, 4.2872, 3.95016, 3.94946, 3.94946, 3.94946, 3.94946, 3.94946, 3.94946, 3.94946, 3.94946, 3.94946, 3.94946, 3.94965, 3.94946, 3.94946
3.78547, 2.97361, 4.2613, 3.97479, 2.23016, -1.28769, 3.97479, 0, 3.9748, 3.97481, 3.97482, 3.97491, 3.9758, 4.25948, 3.97528, 3.97479, 3.97479, 3.97479, 3.97479, 3.97479, 3.97479, 3.97479, 3.97479, 3.97479, 3.97479, 3.97494, 3.97479, 3.97479
3.79326, 4.01679, 4.23843, 4.00022, 2.45291, -0.221643, 4.00022, 0, 4.00023, 4.00024, 4.00025, 4.00034, 4.00125, 4.23678, 4.00055, 4.00022, 4.00022, 4.00022, 4.00022, 4.00022, 4.00022, 4.00022, 4.00022, 4.00022, 4.00022, 4.00033, 4.00022, 4.00022
3.80105, 3.99517, 4.22112, 4.02574, 2.4485, -0.225955, 4.02574, 0, 4.02575, 4.02576, 4.02577, 4.02586, 4.02679, 4.21958, 4.02596, 4.02574, 4.02574, 4.02574, 4.02574, 4.02574, 4.02574, 4.02574, 4.02574, 4.02574, 4.02574, 4.02582, 4.02574, 4.02574
