   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_763.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.720019, 0.966691, 0.0741021, 0.00236902, 1.72241, 0.892589, 0.00365151, 0.00236902, 0.00343555, 0.0113391, 0.00274855, 0.00953891, 0.00385985, 0.00474542, 0.00249658, 0.00396972, 0.00244421, 0.00237291, 0.0483205, 0.00236906, 0.00360747, 0.00236902, 0.00236902
0.727884, 0.0333093, 0.094385, 0.00303575, 1.42594, -0.0610757, 0.00466359, 0.00303575, 0.00438948, 0.0144213, 0.00351749, 0.0121363, 0.00492804, 0.00605202, 0.00319767, 0.00506749, 0.00313117, 0.0030407, 0.0616007, 0.00303581, 0.00466795, 0.00303575, 0.00303575
0.735749, 1.96187, 0.11873, 0.00383043, 1.99045, 1.84314, 0.00586603, 0.00383043, 0.00552326, 0.018068, 0.00443284, 0.0152107, 0.00619672, 0.00760217, 0.0040329, 0.0063711, 0.00394972, 0.00383663, 0.0776395, 0.0038305, 0.00596556, 0.00383043, 0.00383043
0.743615, 0.997592, 0.147449, 0.00476015, 1.73136, 0.850143, 0.00726871, 0.00476015, 0.0068463, 0.0223058, 0.00550253, 0.0187845, 0.00767624, 0.0094081, 0.00500967, 0.00789113, 0.00490711, 0.00476784, 0.0966684, 0.00476024, 0.00753434, 0.00476015, 0.00476015
0.75148, 0.040535, 0.180724, 0.00582778, 1.42847, -0.140189, 0.00887524, 0.00582778, 0.00836209, 0.0271426, 0.00672964, 0.0228649, 0.00937032, 0.011474, 0.0061309, 0.00963137, 0.00600623, 0.00583718, 0.118822, 0.00582789, 0.00941067, 0.00582778, 0.00582778
0.759345, 0, 0.218568, 0.00703108, 1.41421, -0.218568, 0.0106818, 0.00703108, 0.0100671, 0.0325653, 0.00811147, 0.0274408, 0.0112749, 0.0137948, 0.00739421, 0.0115876, 0.00724472, 0.00704243, 0.144101, 0.00703121, 0.0116341, 0.00703108, 0.00703108
0.76721, 0, 0.260788, 0.00836212, 1.41421, -0.260788, 0.0126763, 0.00836212, 0.0119499, 0.0385371, 0.00963886, 0.0324812, 0.0133772, 0.0163547, 0.00879124, 0.0137468, 0.00861438, 0.00837569, 0.172341, 0.00836227, 0.0142487, 0.00836212, 0.00836212
0.775075, 0.949823, 0.306961, 0.00980694, 1.7175, 0.642862, 0.0148382, 0.00980694, 0.013991, 0.0449968, 0.0112959, 0.0379345, 0.0156555, 0.0191272, 0.0103074, 0.0160865, 0.0101008, 0.00982301, 0.203183, 0.00980712, 0.0173045, 0.00980694, 0.00980694
0.782941, 1.05018, 0.356422, 0.0113459, 1.74648, 0.693755, 0.0171384, 0.0113459, 0.016163, 0.0518607, 0.0130601, 0.0437297, 0.0180795, 0.0220757, 0.011922, 0.0185757, 0.0116837, 0.0113648, 0.236059, 0.0113461, 0.0208597, 0.0113459, 0.0113459
0.790806, 0, 0.408275, 0.012954, 1.41421, -0.408275, 0.019541, 0.012954, 0.0184318, 0.059025, 0.0149034, 0.0497789, 0.020611, 0.0251543, 0.0136092, 0.0211753, 0.0133375, 0.0129761, 0.270197, 0.0129543, 0.0249823, 0.012954, 0.012954
0.798671, 0.942581, 0.461421, 0.0146025, 1.7154, 0.48116, 0.022004, 0.0146025, 0.0207577, 0.0663706, 0.0167929, 0.0559812, 0.0232064, 0.02831, 0.0153387, 0.0238404, 0.0150323, 0.0146283, 0.304638, 0.0146028, 0.0297513, 0.0146025, 0.0146025
0.806536, 0.0574186, 0.514614, 0.0162599, 1.43437, -0.457195, 0.0244821, 0.0162599, 0.0230976, 0.0737688, 0.0186931, 0.0622273, 0.0258179, 0.0314855, 0.0170777, 0.0265222, 0.0167358, 0.0162898, 0.338277, 0.0162601, 0.0352571, 0.0162599, 0.0162599
0.814401, 0, 0.56652, 0.0178936, 1.41421, -0.56652, 0.0269288, 0.0178936, 0.0254073, 0.0810882, 0.0205674, 0.0684056, 0.0283966, 0.0346221, 0.0187923, 0.0291706, 0.0184145, 0.0179285, 0.369922, 0.0178939, 0.0415991, 0.0178936, 0.0178936
0.822267, 0.935356, 0.615808, 0.0194724, 1.71329, 0.319548, 0.0292989, 0.0194724, 0.0276442, 0.0882013, 0.0223804, 0.074408, 0.0308952, 0.0376628, 0.0204498, 0.031737, 0.020036, 0.0195133, 0.398367, 0.0194728, 0.0488825, 0.0194724, 0.0194724
0.830132, 0.0646438, 0.661229, 0.0209677, 1.43689, -0.596586, 0.0315514, 0.0209677, 0.029769, 0.0949916, 0.0240997, 0.0801357, 0.0332705, 0.0405555, 0.0220204, 0.0341771, 0.0215707, 0.021016, 0.422473, 0.0209681, 0.0572108, 0.0209677, 0.0209677
0.837997, 0, 0.701702, 0.0223553, 1.41421, -0.701702, 0.0336511, 0.0223553, 0.0317487, 0.101359, 0.025698, 0.0855036, 0.0354857, 0.043256, 0.0234788, 0.0364533, 0.0229936, 0.0224127, 0.441248, 0.0223556, 0.0666759, 0.0223553, 0.0223553
0.845862, 1.85623, 0.736378, 0.0236165, 1.96373, 1.11985, 0.035571, 0.0236165, 0.0335573, 0.107224, 0.0271541, 0.0904447, 0.0375121, 0.0457294, 0.0248055, 0.0385361, 0.0242851, 0.0236855, 0.453925, 0.023617, 0.0773463, 0.0236165, 0.0236165
0.853727, 2.06948, 0.764693, 0.0247396, 2.0173, 1.30479, 0.0372928, 0.0247396, 0.0351779, 0.112531, 0.0284541, 0.0949121, 0.0393306, 0.0479522, 0.0259881, 0.0404058, 0.0254327, 0.0248231, 0.460014, 0.02474, 0.0892524, 0.0247396, 0.0247396
0.861593, 4.84418, 0.786388, 0.0257192, 2.61614, 4.05779, 0.038808, 0.0257192, 0.036602, 0.117249, 0.0295919, 0.0988799, 0.0409315, 0.0499122, 0.0270209, 0.0420525, 0.0264306, 0.0258212, 0.459346, 0.0257197, 0.102371, 0.0257192, 0.0257192
0.869458, 0.230108, 0.801504, 0.0265569, 1.49335, -0.571396, 0.0401171, 0.0265569, 0.0378302, 0.121371, 0.0305686, 0.102343, 0.0423151, 0.0516089, 0.0279053, 0.0434763, 0.0272799, 0.0266824, 0.452076, 0.0265574, 0.116613, 0.0265569, 0.0265569
0.877323, 0.918473, 0.810352, 0.0272604, 1.70835, 0.108121, 0.0412292, 0.0272604, 0.0388709, 0.124911, 0.0313921, 0.105313, 0.04349, 0.0530516, 0.0286491, 0.044686, 0.0279881, 0.0274154, 0.438669, 0.0272609, 0.13181, 0.0272604, 0.0272604
0.885188, 1.08153, 0.813457, 0.0278425, 1.75543, 0.26807, 0.0421606, 0.0278425, 0.0397394, 0.127902, 0.0320761, 0.107821, 0.0444724, 0.0542586, 0.0292654, 0.0456979, 0.0285678, 0.0280344, 0.419861, 0.027843, 0.14771, 0.0278425, 0.0278425
0.893053, 0.913648, 0.811495, 0.0283198, 1.70694, 0.102154, 0.0429334, 0.0283198, 0.0404559, 0.130391, 0.0326385, 0.109906, 0.0452841, 0.0552548, 0.0297713, 0.0465342, 0.029036, 0.0285576, 0.396594, 0.0283203, 0.163974, 0.0283198, 0.0283198
0.900919, 0.0863518, 0.805213, 0.0287116, 1.44442, -0.718861, 0.0435741, 0.0287116, 0.0410442, 0.132435, 0.0331003, 0.111619, 0.0459505, 0.0560697, 0.0301867, 0.0472209, 0.0294123, 0.0290057, 0.369945, 0.0287122, 0.180189, 0.0287116, 0.0287116
0.908784, 1.81766, 0.795369, 0.0290386, 1.95388, 1.02229, 0.0441113, 0.0290386, 0.0415298, 0.134096, 0.0334837, 0.113012, 0.0464992, 0.0567351, 0.0305326, 0.0477859, 0.0297175, 0.0294011, 0.341046, 0.0290391, 0.195881, 0.0290386, 0.0290386
0.916649, 0.182339, 0.782664, 0.0293212, 1.47727, -0.600325, 0.0445752, 0.0293212, 0.0419384, 0.135439, 0.0338111, 0.114142, 0.0469579, 0.0572832, 0.0308303, 0.0482576, 0.0299729, 0.029766, 0.31101, 0.0293217, 0.210535, 0.0293212, 0.0293212
0.924514, 0, 0.767711, 0.0295788, 1.41421, -0.767711, 0.0449963, 0.0295788, 0.0422945, 0.136524, 0.0341038, 0.115061, 0.0473532, 0.0577452, 0.0310997, 0.048663, 0.0301987, 0.0301216, 0.280866, 0.0295794, 0.223631, 0.0295788, 0.0295788
0.932379, 2, 0.751007, 0.0298291, 2, 1.24899, 0.0454044, 0.0298291, 0.0426203, 0.13741, 0.034381, 0.11582, 0.0477091, 0.0581493, 0.031359, 0.0490267, 0.0304133, 0.0304874, 0.251502, 0.0298296, 0.234673, 0.0298291, 0.0298291
0.940245, 2.79838, 0.732934, 0.030087, 2.19052, 2.06544, 0.045829, 0.0300869, 0.0429353, 0.138149, 0.0346592, 0.116462, 0.0480469, 0.0585205, 0.0316237, 0.0493704, 0.0306327, 0.0308804, 0.223643, 0.0300875, 0.243226, 0.030087, 0.030087
0.94811, 2.0984, 0.713777, 0.0303645, 2.02445, 1.38463, 0.0462993, 0.0303645, 0.0432554, 0.138784, 0.0349519, 0.117025, 0.0483838, 0.0588796, 0.0319064, 0.0497117, 0.0308702, 0.0313149, 0.197823, 0.0303651, 0.248946, 0.0303645, 0.0303645
0.955975, 1.10322, 0.693747, 0.0306711, 1.7616, 0.409472, 0.0468455, 0.030671, 0.043593, 0.139352, 0.0352695, 0.11754, 0.0487338, 0.0592432, 0.0322166, 0.0500648, 0.0311362, 0.0318029, 0.174395, 0.0306716, 0.251608, 0.0306711, 0.0306711
0.96384, 1.78393, 0.673022, 0.0310128, 1.94523, 1.1109, 0.0474998, 0.0310127, 0.0439571, 0.139881, 0.0356192, 0.118032, 0.0491068, 0.0596236, 0.0325611, 0.0504401, 0.0314382, 0.0323545, 0.153541, 0.0310134, 0.251121, 0.0310128, 0.0310128
0.971705, 0.216075, 0.651778, 0.0313936, 1.48865, -0.435703, 0.0482986, 0.0313934, 0.0443537, 0.140395, 0.0360055, 0.118519, 0.0495096, 0.0600297, 0.0329437, 0.0508444, 0.0317813, 0.0329788, 0.135297, 0.0313941, 0.247543, 0.0313936, 0.0313936
0.979571, 1, 0.630218, 0.0318146, 1.73205, 0.369782, 0.0492851, 0.0318143, 0.0447857, 0.140909, 0.0364305, 0.119014, 0.049946, 0.0604665, 0.033366, 0.0512818, 0.0321682, 0.0336857, 0.119585, 0.0318151, 0.241068, 0.0318146, 0.0318146
0.987436, 0, 0.608602, 0.0322754, 1.41421, -0.608602, 0.0505129, 0.032275, 0.045254, 0.141433, 0.0368939, 0.119526, 0.0504174, 0.0609365, 0.0338277, 0.0517536, 0.0325999, 0.0344886, 0.10624, 0.0322759, 0.232021, 0.0322754, 0.0322754
0.995301, 2.88231, 0.587254, 0.0327739, 2.2096, 2.29506, 0.0520496, 0.0327735, 0.0457577, 0.141974, 0.0373943, 0.120059, 0.050923, 0.0614399, 0.0343268, 0.0522594, 0.033076, 0.0354077, 0.095042, 0.0327744, 0.220831, 0.0327739, 0.0327739
1.00317, 0.117687, 0.566579, 0.033307, 1.45523, -0.448891, 0.0539823, 0.0333064, 0.0462942, 0.142536, 0.0379286, 0.120615, 0.0514609, 0.0619752, 0.0348604, 0.0527969, 0.0335951, 0.0364751, 0.0857431, 0.0333076, 0.208, 0.033307, 0.033307
1.01103, 1.8775, 0.547052, 0.0338709, 1.96914, 1.33045, 0.0564232, 0.0338701, 0.0468603, 0.143118, 0.0384933, 0.121193, 0.0520279, 0.0625395, 0.0354245, 0.053363, 0.0341554, 0.0377426, 0.0780879, 0.0338715, 0.194073, 0.0338709, 0.0338709
1.0189, 1.87263, 0.529227, 0.0344612, 1.9679, 1.34341, 0.0595157, 0.0344601, 0.047452, 0.14372, 0.0390841, 0.121793, 0.0526201, 0.0631294, 0.036015, 0.0539538, 0.0347547, 0.0392915, 0.0718297, 0.0344617, 0.179601, 0.0344612, 0.0344612
1.02676, 0.249868, 0.51373, 0.0350734, 1.49996, -0.263862, 0.0634418, 0.0350719, 0.048065, 0.14434, 0.0396966, 0.122411, 0.0532335, 0.0637407, 0.0366273, 0.0545648, 0.0353912, 0.0412465, 0.0667414, 0.0350739, 0.16511, 0.0350734, 0.0350734
1.03463, 0, 0.501267, 0.0357028, 1.41421, -0.501267, 0.0684285, 0.035701, 0.0486951, 0.144974, 0.0403263, 0.123044, 0.0538638, 0.0643692, 0.0372568, 0.0551916, 0.0360634, 0.0437932, 0.0626208, 0.0357034, 0.151073, 0.0357028, 0.0357028
1.04249, 0, 0.492628, 0.0363452, 1.41421, -0.492628, 0.0747531, 0.0363427, 0.0493378, 0.14562, 0.0409687, 0.123689, 0.0545066, 0.0650105, 0.0378992, 0.0558293, 0.0367703, 0.0472009, 0.0592941, 0.0363458, 0.137891, 0.0363452, 0.0363452
1.05036, 0, 0.488712, 0.0369962, 1.41421, -0.488712, 0.0827472, 0.0369929, 0.049989, 0.146272, 0.0416198, 0.124341, 0.0551579, 0.0656607, 0.0385502, 0.0564734, 0.0375116, 0.0518505, 0.0566148, 0.0369967, 0.125877, 0.0369962, 0.0369962
1.05822, 1.72608, 0.490544, 0.0376516, 1.93031, 1.23554, 0.0927941, 0.0376473, 0.0506445, 0.146929, 0.0422753, 0.124998, 0.0558135, 0.0663154, 0.0392057, 0.0571189, 0.0382879, 0.0582649, 0.0544622, 0.0376522, 0.115254, 0.0376516, 0.0376516
1.06609, 0.273916, 0.499305, 0.0383076, 1.50795, -0.225389, 0.105324, 0.038302, 0.0513006, 0.147585, 0.0429313, 0.125654, 0.0564696, 0.0669708, 0.0398617, 0.0577612, 0.0391001, 0.0671448, 0.0527379, 0.0383082, 0.106154, 0.0383076, 0.0383076
1.07395, 0, 0.516353, 0.0389603, 1.41421, -0.516353, 0.1208, 0.038953, 0.0519533, 0.148238, 0.043584, 0.126307, 0.0571224, 0.0676231, 0.0405144, 0.0583955, 0.0399498, 0.0794018, 0.0513623, 0.0389609, 0.0986243, 0.0389603, 0.0389603
1.08182, 1.85579, 0.543243, 0.039606, 1.96362, 1.31255, 0.139694, 0.0395966, 0.052599, 0.148884, 0.0442297, 0.126953, 0.0577681, 0.0682685, 0.0411601, 0.059017, 0.0408393, 0.09619, 0.0502713, 0.0396066, 0.0926407, 0.039606, 0.039606
1.08968, 0.144207, 0.58172, 0.0402409, 1.46431, -0.437513, 0.162455, 0.0402288, 0.0532339, 0.149519, 0.0448646, 0.127588, 0.058403, 0.0689031, 0.041795, 0.0596204, 0.0417707, 0.118924, 0.0494132, 0.0402415, 0.0881206, 0.0402409, 0.0402409
1.09755, 0, 0.633699, 0.0408612, 1.41421, -0.633699, 0.18947, 0.0408457, 0.0538542, 0.15014, 0.0454849, 0.128208, 0.0590233, 0.0695233, 0.0424153, 0.0602008, 0.0427464, 0.149284, 0.0487459, 0.0408617, 0.0849371, 0.0408612, 0.0408612
1.10541, 0, 0.701197, 0.0414628, 1.41421, -0.701197, 0.221012, 0.0414431, 0.0544559, 0.150741, 0.0460865, 0.12881, 0.0596249, 0.0701248, 0.0430169, 0.0607526, 0.0437685, 0.189188, 0.0482344, 0.0414634, 0.0829344, 0.0414628, 0.0414628
1.11328, 1.84615, 0.786245, 0.0420415, 1.96116, 1.0599, 0.257188, 0.0420165, 0.0550346, 0.15132, 0.0466652, 0.129389, 0.0602037, 0.0707034, 0.0435956, 0.0612705, 0.0448386, 0.240745, 0.0478496, 0.0420421, 0.0819403, 0.0420415, 0.0420415
1.12114, 1.15385, 0.890742, 0.0425929, 1.77591, 0.263113, 0.297887, 0.0425613, 0.055586, 0.151871, 0.0472166, 0.12994, 0.060755, 0.0712548, 0.044147, 0.0617489, 0.0459577, 0.306149, 0.0475661, 0.0425935, 0.0817774, 0.0425929, 0.0425929
1.12901, 1.84133, 1.01629, 0.0431122, 1.95993, 0.825045, 0.342733, 0.0430725, 0.0561053, 0.152391, 0.0477359, 0.130459, 0.0612743, 0.071774, 0.0446663, 0.0621824, 0.0471262, 0.38755, 0.0473621, 0.0431128, 0.082272, 0.0431122, 0.0431122
1.13687, 0.158669, 1.16395, 0.0435943, 1.46924, -1.00529, 0.391054, 0.0435446, 0.0565874, 0.152873, 0.048218, 0.130942, 0.0617565, 0.0722561, 0.0451484, 0.062566, 0.0483434, 0.486864, 0.0472179, 0.0435949, 0.0832602, 0.0435943, 0.0435943
1.14474, 0, 1.33409, 0.044034, 1.41421, -1.33409, 0.441862, 0.0439721, 0.0570271, 0.153313, 0.0486577, 0.131381, 0.0621961, 0.0726958, 0.0455881, 0.062895, 0.0496075, 0.605564, 0.0471159, 0.0440346, 0.0845923, 0.044034, 0.044034
1.1526, 2, 1.52605, 0.0444258, 2, 0.473946, 0.493871, 0.0443489, 0.0574189, 0.153704, 0.0490495, 0.131773, 0.0625879, 0.0730876, 0.0459799, 0.0631657, 0.0509161, 0.744435, 0.0470398, 0.0444264, 0.0861345, 0.0444258, 0.0444258
1.16047, 6.32679, 1.73806, 0.0447643, 2.88562, 4.58872, 0.545534, 0.0446692, 0.0577573, 0.154043, 0.049388, 0.132111, 0.0629264, 0.073426, 0.0463183, 0.0633758, 0.0522662, 0.903344, 0.0469748, 0.0447648, 0.08777, 0.0447643, 0.0447643
1.16834, 4.50249, 1.96701, 0.0450439, 2.55, 2.53548, 0.595107, 0.0449268, 0.058037, 0.154322, 0.0496676, 0.132391, 0.063206, 0.0737057, 0.046598, 0.0635242, 0.0536544, 1.08101, 0.0469075, 0.0450445, 0.0893977, 0.0450439, 0.0450439
1.1762, 3.65131, 2.2084, 0.0452597, 2.37725, 1.44291, 0.640747, 0.045116, 0.0582528, 0.154538, 0.0498834, 0.132607, 0.0634218, 0.0739214, 0.0468138, 0.0636123, 0.0550778, 1.27488, 0.0468255, 0.0452603, 0.090932, 0.0452597, 0.0452597
1.18407, 1.34386, 2.45639, 0.045407, 1.82862, -1.11253, 0.680619, 0.0452313, 0.0584, 0.154685, 0.0500307, 0.132754, 0.0635691, 0.0740687, 0.046961, 0.0636436, 0.0565348, 1.48099, 0.046718, 0.0454075, 0.0923002, 0.045407, 0.045407
1.19193, 1.99761, 2.70397, 0.045482, 1.9994, -0.706362, 0.713027, 0.045268, 0.058475, 0.15476, 0.0501057, 0.132829, 0.0636441, 0.0741437, 0.0470361, 0.063625, 0.058027, 1.69406, 0.0465757, 0.0454825, 0.0934419, 0.045482, 0.045482
1.1998, 2.99757, 2.94319, 0.0454819, 2.23553, 0.0543852, 0.736525, 0.0452223, 0.0584749, 0.15476, 0.0501056, 0.132829, 0.063644, 0.0741436, 0.0470359, 0.0635666, 0.0595611, 1.90763, 0.0463909, 0.0454824, 0.0943068, 0.0454819, 0.0454819
1.20766, 4.44927, 3.16559, 0.0454051, 2.53954, 1.28368, 0.750032, 0.0450912, 0.0583981, 0.154683, 0.0500288, 0.132752, 0.0635672, 0.0740668, 0.0469591, 0.0634825, 0.061153, 2.11432, 0.0461575, 0.0454056, 0.0948546, 0.0454051, 0.0454051
1.21553, 1.54592, 3.36267, 0.0452517, 1.88306, -1.81676, 0.75291, 0.0448734, 0.0582447, 0.15453, 0.0498753, 0.132599, 0.0634137, 0.0739133, 0.0468057, 0.0633912, 0.0628326, 2.30625, 0.045872, 0.0452522, 0.0950544, 0.0452517, 0.0452517
1.22339, 4.24717, 3.52646, 0.0450233, 2.49943, 0.720709, 0.745019, 0.0445691, 0.0580163, 0.154301, 0.049647, 0.13237, 0.0631854, 0.073685, 0.0465774, 0.0633156, 0.0646518, 2.47556, 0.0455326, 0.0450239, 0.0948842, 0.0450233, 0.0450233
1.23126, 1.93801, 3.65004, 0.0447238, 1.98444, -1.71202, 0.726727, 0.0441802, 0.0577167, 0.154002, 0.0493475, 0.13207, 0.0628858, 0.0733853, 0.0462778, 0.0632837, 0.0666961, 2.61486, 0.0451401, 0.0447243, 0.094332, 0.0447238, 0.0447238
1.23912, 5.84539, 3.72807, 0.0443587, 2.80096, 2.11732, 0.698879, 0.0437102, 0.0573516, 0.153636, 0.0489823, 0.131705, 0.0625206, 0.0730201, 0.0459127, 0.063328, 0.0691006, 2.71784, 0.0446975, 0.0443592, 0.0933959, 0.0443587, 0.0443587
1.24699, 3.57013, 3.75726, 0.0439358, 2.36011, -0.187124, 0.662739, 0.0431646, 0.0569286, 0.153212, 0.0485594, 0.131282, 0.0620976, 0.072597, 0.0454898, 0.063486, 0.0720728, 2.77973, 0.0442103, 0.0439363, 0.0920846, 0.0439358, 0.0439358
1.25485, 8.38724, 3.73662, 0.0434648, 3.22292, 4.65062, 0.619891, 0.0425506, 0.0564574, 0.15274, 0.0480883, 0.13081, 0.0616264, 0.0721256, 0.0450188, 0.0637995, 0.0759229, 2.79761, 0.0436862, 0.0434653, 0.0904182, 0.0434648, 0.0434648
1.26272, 1.99759, 3.66766, 0.0429571, 1.9994, -1.67007, 0.572131, 0.0418766, 0.0559495, 0.15223, 0.0475806, 0.1303, 0.0611184, 0.0716174, 0.0445111, 0.0643139, 0.081104, 2.77073, 0.0431348, 0.0429576, 0.0884275, 0.0429571, 0.0429571
1.27058, 3.59344, 3.55435, 0.0424258, 2.36504, 0.0390892, 0.521343, 0.0411526, 0.0554177, 0.151696, 0.0470491, 0.129766, 0.0605866, 0.0710852, 0.0439797, 0.0650776, 0.0882629, 2.70047, 0.0425678, 0.0424263, 0.0861541, 0.0424258, 0.0424258
1.27845, 3.19724, 3.40293, 0.0418851, 2.27974, -0.205694, 0.469386, 0.0403892, 0.0548764, 0.15115, 0.0465083, 0.129222, 0.0600452, 0.0705431, 0.043439, 0.0661413, 0.0983009, 2.59029, 0.0419981, 0.0418857, 0.0836489, 0.0418851, 0.0418851
1.28631, 3.78834, 3.22163, 0.0413502, 2.4059, 0.566709, 0.417983, 0.0395976, 0.0543405, 0.150607, 0.045973, 0.128681, 0.0595091, 0.0700061, 0.0429039, 0.0675563, 0.112447, 2.44542, 0.0414396, 0.0413508, 0.0809704, 0.0413502, 0.0413502
1.29418, 2.41133, 3.02022, 0.0408364, 2.10032, -0.608895, 0.36865, 0.0387888, 0.0538252, 0.150081, 0.0454587, 0.128159, 0.0589936, 0.0694891, 0.0423899, 0.0693732, 0.132334, 2.27242, 0.0409068, 0.040837, 0.0781824, 0.0408364, 0.0408364
1.30204, 2.78588, 2.80956, 0.040359, 2.18767, -0.0236804, 0.322623, 0.0379733, 0.0533456, 0.149587, 0.0449806, 0.127668, 0.0585137, 0.0690071, 0.0419122, 0.0716412, 0.160079, 2.07875, 0.0404142, 0.0403596, 0.0753514, 0.040359, 0.040359
1.30991, 2.2093, 2.6011, 0.0399328, 2.05166, -0.391797, 0.280842, 0.0371606, 0.0529162, 0.149135, 0.0445534, 0.127223, 0.0580837, 0.0685741, 0.0414855, 0.074406, 0.198355, 1.8722, 0.0399758, 0.0399333, 0.0725436, 0.0399328, 0.0399328
1.31777, 5.56455, 2.4064, 0.0395714, 2.75037, 3.15815, 0.243936, 0.0363587, 0.0525502, 0.148738, 0.0441905, 0.126835, 0.0577171, 0.068203, 0.0411234, 0.0777088, 0.250436, 1.66039, 0.0396048, 0.0395719, 0.0698221, 0.0395714, 0.0395714
1.32564, 3.21169, 2.23677, 0.039287, 2.28291, 0.974926, 0.212243, 0.0355735, 0.0522596, 0.148404, 0.0439042, 0.126514, 0.0574255, 0.0679053, 0.0408383, 0.0815851, 0.320219, 1.45035, 0.0393129, 0.0392876, 0.0672445, 0.039287, 0.039287
1.3335, 3.55241, 2.10282, 0.0390904, 2.35635, 1.44959, 0.185836, 0.0348089, 0.0520543, 0.148139, 0.0437047, 0.126266, 0.0572187, 0.0676902, 0.0406405, 0.0860641, 0.41218, 1.24814, 0.0391103, 0.039091, 0.0648602, 0.0390904, 0.0390904
1.34137, 1.66171, 2.01425, 0.0389901, 1.91356, -0.352536, 0.164571, 0.0340661, 0.0519422, 0.147946, 0.0436006, 0.126097, 0.0571048, 0.067565, 0.0405387, 0.0911675, 0.531259, 1.05862, 0.0390053, 0.0389907, 0.0627094, 0.0389901, 0.0389901
1.34923, 1.22376, 1.97952, 0.0389929, 1.79548, -0.755763, 0.148128, 0.0333439, 0.0519293, 0.147826, 0.0435984, 0.126008, 0.0570895, 0.0675345, 0.0405395, 0.0969099, 0.682677, 0.885372, 0.0390044, 0.0389934, 0.0608217, 0.0389929, 0.0389929
1.3571, 4.08569, 2.00565, 0.0391036, 2.46692, 2.08004, 0.136063, 0.0326386, 0.0520196, 0.147775, 0.0437025, 0.125998, 0.0571765, 0.0676018, 0.0406477, 0.103298, 0.871615, 0.730664, 0.0391124, 0.0391041, 0.0592163, 0.0391036, 0.0391036
1.36497, 3.68331, 2.09791, 0.0393254, 2.38397, 1.5854, 0.127844, 0.0319442, 0.0522151, 0.14779, 0.0439159, 0.126066, 0.0573679, 0.0677678, 0.0408665, 0.110333, 1.10286, 0.595556, 0.039332, 0.039326, 0.0579022, 0.0393254, 0.0393254
1.37283, 5.29737, 2.2596, 0.0396604, 2.70137, 3.03777, 0.122892, 0.0312529, 0.0525168, 0.147863, 0.0442401, 0.126205, 0.0576643, 0.0680321, 0.0411976, 0.118008, 1.38029, 0.480074, 0.0396653, 0.0396609, 0.05688, 0.0396604, 0.0396604
1.3807, 4.93363, 2.49174, 0.0401095, 2.63318, 2.44189, 0.120613, 0.0305552, 0.0529245, 0.147986, 0.0446759, 0.126411, 0.0580655, 0.0683934, 0.0416424, 0.126315, 1.70637, 0.383402, 0.0401132, 0.04011, 0.0561427, 0.0401095, 0.0401095
1.38856, 0.761764, 2.79274, 0.0406738, 1.66186, -2.03098, 0.120421, 0.0298411, 0.0534381, 0.148151, 0.045224, 0.126678, 0.0585712, 0.0688502, 0.0422016, 0.135239, 2.08158, 0.304117, 0.0406766, 0.0406744, 0.0556783, 0.0406738, 0.0406738
1.39643, 1.23824, 3.15815, 0.0413547, 1.79951, -1.91992, 0.121756, 0.0291001, 0.054058, 0.148352, 0.0458853, 0.127, 0.0591815, 0.0694017, 0.0428769, 0.144765, 2.50391, 0.240397, 0.0413568, 0.0413553, 0.0554718, 0.0413547, 0.0413547
1.40429, 1.51389, 3.58044, 0.0421549, 1.87454, -2.06655, 0.1241, 0.0283225, 0.054786, 0.148583, 0.0466622, 0.127376, 0.0598981, 0.0700486, 0.0436711, 0.154881, 2.96841, 0.190223, 0.0421564, 0.0421555, 0.0555076, 0.0421549, 0.0421549
1.41216, 2.74977, 4.04896, 0.043079, 2.1794, -1.29919, 0.126992, 0.0274998, 0.0556259, 0.148845, 0.0475592, 0.127806, 0.0607247, 0.0707941, 0.0445891, 0.165577, 3.46701, 0.151535, 0.0430801, 0.0430795, 0.0557709, 0.043079, 0.043079
1.42002, 3.48847, 4.54998, 0.0441339, 2.34275, -1.06151, 0.13003, 0.0266253, 0.0565845, 0.149141, 0.0485832, 0.128295, 0.0616681, 0.0716446, 0.0456385, 0.176852, 3.98841, 0.122358, 0.0441347, 0.0441344, 0.0562504, 0.0441339, 0.0441339
1.42789, 3.24671, 5.06713, 0.0453301, 2.29057, -1.82042, 0.132885, 0.0256949, 0.057672, 0.149481, 0.0497444, 0.128853, 0.0627385, 0.0726101, 0.04683, 0.188717, 4.5184, 0.100887, 0.0453307, 0.0453306, 0.0569391, 0.0453301, 0.0453301
1.43575, 8.73771, 5.58189, 0.0466812, 3.27684, 3.15581, 0.135299, 0.0247072, 0.0589025, 0.149883, 0.0510567, 0.129496, 0.0639501, 0.0737055, 0.0481781, 0.201202, 5.04034, 0.0855377, 0.0466816, 0.0466817, 0.0578355, 0.0466812, 0.0466812
