   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_707.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.7569, 2.71188, 2.0176, 1.41884, 2.17069, 0.694275, 0, 1.41885, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 1.41884, 2.0176, 1.41884
12.7647, 4.71735, 2.03972, 1.41804, 2.59178, 2.67763, 0, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 1.41804, 2.03971, 1.41804
12.7726, 1.72181, 2.05549, 1.41503, 1.9292, -0.333683, 0, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 1.41503, 2.05549, 1.41503
12.7805, 1.54647, 2.0656, 1.41092, 1.88321, -0.519132, 0, 1.41093, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41092, 1.41093, 1.41092, 1.41092, 2.06559, 1.41092
12.7884, 2.99547, 2.07082, 1.40683, 2.23506, 0.924648, 0, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 1.40683, 2.07082, 1.40683
12.7962, 1.72646, 2.07636, 1.40814, 1.9304, -0.349898, 0, 1.40815, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 1.40814, 2.07635, 1.40814
12.8041, 4.7316, 2.07444, 1.40721, 2.59453, 2.65715, 0, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 1.40721, 2.07444, 1.40721
12.812, 0.263693, 2.06534, 1.40426, 1.50456, -1.80165, 0, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 1.40426, 2.06533, 1.40426
12.8199, 1.73631, 2.0502, 1.4003, 1.93295, -0.313893, 0, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 1.4003, 2.05019, 1.4003
12.8277, 0.517472, 2.0303, 1.39635, 1.58665, -1.51283, 0, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 2.0303, 1.39635
12.8356, 3.99554, 2.01099, 1.39739, 2.44858, 1.98454, 0, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 1.39739, 2.01099, 1.39739
12.8435, 3.74102, 1.98567, 1.39635, 2.39604, 1.75535, 0, 1.39636, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.39635, 1.98566, 1.39635
12.8514, 0.745973, 1.95509, 1.39348, 1.6571, -1.20912, 0, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.39348, 1.95509, 1.39348
12.8592, 3.24919, 1.92076, 1.38969, 2.29111, 1.32844, 0, 1.3897, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.38969, 1.92075, 1.38969
12.8671, 2.49095, 1.88421, 1.38591, 2.11919, 0.606741, 0, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.38591, 1.8842, 1.38591
12.875, 3.50421, 1.85061, 1.38665, 2.34611, 1.6536, 0, 1.38666, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.38665, 1.8506, 1.38665
12.8829, 1.48166, 1.81417, 1.38551, 1.86592, -0.332505, 0, 1.38552, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.38551, 1.81415, 1.38551
12.8908, 6.51351, 1.77569, 1.3827, 2.91779, 4.73782, 0, 1.38271, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.3827, 1.77567, 1.3827
12.8986, 6.99762, 1.73658, 1.37907, 2.9996, 5.26104, 0, 1.37908, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.37907, 1.73656, 1.37907
12.9065, 0.997551, 1.69819, 1.37544, 1.73134, -0.700638, 0, 1.37546, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.37544, 1.69816, 1.37544
12.9144, 2.7653, 1.66498, 1.37586, 2.18296, 1.10032, 0, 1.37589, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.37586, 1.66495, 1.37586
12.9223, 2.45973, 1.63164, 1.37461, 2.11181, 0.828092, 0, 1.37465, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.37461, 1.63159, 1.37461
12.9301, 2.76778, 1.59864, 1.3719, 2.18353, 1.16914, 0, 1.37196, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.3719, 1.59858, 1.3719
12.938, 1.77249, 1.56696, 1.36845, 1.94229, 0.205526, 0, 1.36853, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.36845, 1.56688, 1.36845
12.9459, 1.66803, 1.53749, 1.36501, 1.91521, 0.130541, 0, 1.36512, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.36501, 1.53737, 1.36501
12.9538, 2.33197, 1.51376, 1.36502, 2.08134, 0.818207, 0, 1.36518, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36502, 1.36503, 1.36502, 1.36502, 1.5136, 1.36502
12.9616, 0.217817, 1.49097, 1.36366, 1.48923, -1.27316, 0, 1.36388, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.36366, 1.49075, 1.36366
12.9695, 2.78218, 1.46925, 1.36105, 2.18682, 1.31294, 0, 1.36135, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36105, 1.36106, 1.36105, 1.36105, 1.46894, 1.36105
12.9774, 2.21301, 1.44913, 1.35784, 2.05256, 0.763878, 0, 1.35824, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.35784, 1.44872, 1.35784
12.9853, 1.78699, 1.43115, 1.35462, 1.94602, 0.355834, 0, 1.35517, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.35462, 1.4306, 1.35462
12.9931, 1, 1.41818, 1.35441, 1.73205, -0.418185, 0, 1.35515, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.35441, 1.41744, 1.35441
13.001, 1.41165, 1.40584, 1.35296, 1.84706, 0.00580657, 0, 1.35394, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.35296, 1.40485, 1.35296
13.0089, 1.58835, 1.39413, 1.35042, 1.89429, 0.194223, 0, 1.35172, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.35042, 1.39282, 1.35042
13.0168, 2, 1.38344, 1.34734, 2, 0.61656, 0, 1.34905, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34734, 1.34735, 1.34734, 1.34734, 1.38173, 1.34734
13.0247, 0.397026, 1.37417, 1.34427, 1.54823, -0.977144, 0, 1.3465, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.34427, 1.37194, 1.34427
13.0325, 1.79901, 1.3704, 1.34542, 1.9491, 0.42861, 0, 1.3483, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.34542, 1.36752, 1.34542
13.0404, 0.803965, 1.36664, 1.34544, 1.6745, -0.562678, 0, 1.34913, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.34544, 1.36295, 1.34544
13.0483, 0.191326, 1.3629, 1.34442, 1.48031, -1.17157, 0, 1.34911, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.34442, 1.3582, 1.34442
13.0562, 1.99752, 1.35958, 1.34289, 1.99938, 0.637944, 0, 1.34882, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.34289, 1.35365, 1.34289
13.064, 1.81115, 1.35713, 1.34136, 1.95222, 0.454026, 0, 1.34878, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.34136, 1.3497, 1.34136
13.0719, 2.18412, 1.35765, 1.342, 2.04551, 0.826465, 0, 1.35123, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.342, 1.34842, 1.342
13.0798, 2.81588, 1.35812, 1.34182, 2.19451, 1.45776, 0, 1.35321, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34182, 1.34673, 1.34182
13.0877, 1, 1.3586, 1.34093, 1.73205, -0.358604, 0, 1.35487, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34093, 1.34094, 1.34093, 1.34093, 1.34467, 1.34093
13.0955, 0.176828, 1.35944, 1.33969, 1.47541, -1.18261, 0, 1.35661, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.33969, 1.34252, 1.33969
13.1034, 1.99765, 1.36098, 1.33845, 1.99941, 0.636665, 0, 1.35883, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.33845, 1.34059, 1.33845
13.1113, 0.997646, 1.36481, 1.3388, 1.73137, -0.367163, 0, 1.36317, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.3388, 1.34043, 1.3388
13.1192, 1.9975, 1.36862, 1.33843, 1.99938, 0.628884, 0, 1.36735, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.33843, 1.3397, 1.33843
13.127, 3.83038, 1.3725, 1.33745, 2.41462, 2.45788, 0, 1.37148, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33745, 1.33846, 1.33745
13.1349, 0.164808, 1.37677, 1.33615, 1.47133, -1.21196, 0, 1.3759, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33615, 1.33702, 1.33615
13.1428, 2.83519, 1.38173, 1.33485, 2.19891, 1.45346, 0, 1.38093, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33485, 1.33486, 1.33485, 1.33485, 1.33565, 1.33485
13.1507, 0, 1.38892, 1.33511, 1.41421, -1.38892, 0, 1.3881, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33511, 1.33512, 1.33511, 1.33511, 1.33593, 1.33511
13.1585, 3, 1.3961, 1.33472, 2.23607, 1.6039, 0, 1.39519, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33472, 1.33563, 1.33472
13.1664, 0.310285, 1.40331, 1.33376, 1.51996, -1.09303, 0, 1.40223, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33376, 1.33484, 1.33376
13.1743, 2.99529, 1.4108, 1.33251, 2.23501, 1.5845, 0, 1.40946, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33251, 1.33252, 1.33251, 1.33251, 1.33385, 1.33251
13.1822, 2.84484, 1.41877, 1.33127, 2.2011, 1.42607, 0, 1.41706, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33127, 1.33297, 1.33127
13.1901, 3.14525, 1.4283, 1.33118, 2.26831, 1.71694, 0, 1.42611, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33118, 1.33337, 1.33118
13.1979, 1.84981, 1.4376, 1.33053, 1.96209, 0.412217, 0, 1.43478, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33053, 1.33054, 1.33053, 1.33053, 1.33335, 1.33053
13.2058, 1.99765, 1.44661, 1.3294, 1.99941, 0.551033, 0, 1.44299, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.3294, 1.33302, 1.3294
13.2137, 0.856877, 1.45549, 1.32803, 1.69023, -0.59861, 0, 1.45086, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.32803, 1.33266, 1.32803
13.2216, 2.27683, 1.46435, 1.32666, 2.06805, 0.812482, 0, 1.45846, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.32666, 1.33254, 1.32666
13.2294, 2.72317, 1.4742, 1.32641, 2.17329, 1.24897, 0, 1.46678, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.32641, 1.33383, 1.32641
13.2373, 1, 1.48336, 1.32572, 1.73205, -0.483359, 0, 1.47408, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.32572, 1.335, 1.32572
13.2452, 4.1311, 1.49178, 1.32463, 2.47611, 2.63933, 0, 1.48025, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.32463, 1.33616, 1.32463
13.2531, 0.997522, 1.49956, 1.32334, 1.73134, -0.502038, 0, 1.48535, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.32334, 1.33755, 1.32334
13.2609, 1.99752, 1.50683, 1.32205, 1.99938, 0.490693, 0, 1.48945, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32205, 1.32206, 1.32205, 1.32205, 1.33944, 1.32205
13.2688, 0.99777, 1.5141, 1.32134, 1.73141, -0.516334, 0, 1.49301, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.32134, 1.34244, 1.32134
13.2767, 0.997522, 1.52046, 1.32031, 1.73134, -0.522942, 0, 1.49505, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.32031, 1.34572, 1.32031
13.2846, 2.11648, 1.52593, 1.319, 2.02891, 0.590551, 0, 1.49556, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.319, 1.34936, 1.319
13.2924, 4.99551, 1.53066, 1.31755, 2.6449, 3.46485, 0, 1.49465, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.31755, 1.35355, 1.31755
13.3003, 2.99482, 1.53482, 1.3161, 2.23491, 1.46001, 0, 1.49245, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.3161, 1.35846, 1.3161
13.3082, 2.10669, 1.53895, 1.31514, 2.0265, 0.56774, 0, 1.48949, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.31514, 1.36461, 1.31514
13.3161, 3.66506, 1.54246, 1.31403, 2.38014, 2.12259, 0, 1.48516, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.31403, 1.37133, 1.31403
13.324, 0.106939, 1.54546, 1.31278, 1.45153, -1.43852, 0, 1.47958, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.31278, 1.37866, 1.31278
13.3318, 1.89306, 1.54803, 1.31142, 1.97308, 0.345033, 0, 1.47287, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.31142, 1.38657, 1.31142
13.3397, 1, 1.55028, 1.30998, 1.73205, -0.550277, 0, 1.4652, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.30998, 1.39505, 1.30998
13.3476, 1.09963, 1.55223, 1.30843, 1.76058, -0.452604, 0, 1.45667, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.30843, 1.40399, 1.30843
13.3555, 1.99765, 1.55396, 1.30678, 1.99941, 0.443686, 0, 1.44745, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.30678, 1.4133, 1.30678
13.3633, 2.09257, 1.55552, 1.30507, 2.02301, 0.537046, 0, 1.43771, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.30507, 1.42288, 1.30507
13.3712, 1.99504, 1.55693, 1.30331, 1.99876, 0.438118, 0, 1.42761, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.30331, 1.43262, 1.30331
13.3791, 2.81512, 1.55816, 1.30149, 2.19434, 1.25696, 0, 1.41732, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.30149, 1.44233, 1.30149
13.387, 2, 1.55917, 1.29961, 2, 0.440826, 0, 1.40694, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.29961, 1.45183, 1.29961
13.3948, 2.08525, 1.5599, 1.29767, 2.0212, 0.52535, 0, 1.39663, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.46095, 1.29767
13.4027, 1.99764, 1.56025, 1.29568, 1.99941, 0.437382, 0, 1.38646, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.29568, 1.46946, 1.29568
13.4106, 0.997532, 1.56012, 1.29363, 1.73134, -0.562587, 0, 1.37655, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.29363, 1.47719, 1.29363
