   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.67396, 88.0963, 110.752, 110.752, 9.49191, -22.656, 110.752, 0, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752, 110.752
4.68206, 89.2032, 111.265, 111.265, 9.55003, -22.0623, 111.265, 0, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265, 111.265
4.69017, 85.2392, 111.779, 111.779, 9.34019, -26.5402, 111.779, 0, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779, 111.779
4.69827, 83.8898, 112.294, 112.294, 9.26767, -28.4044, 112.294, 0, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294, 112.294
4.70638, 88.9846, 112.81, 112.809, 9.53858, -23.8254, 112.809, 0, 112.81, 112.81, 112.81, 112.809, 112.809, 112.809, 112.809, 112.809, 112.809, 112.809, 112.809, 112.809, 112.809, 112.809
4.71448, 96.1154, 113.327, 113.326, 9.90532, -17.2111, 113.326, 0, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326, 113.326
4.72258, 97.118, 113.844, 113.843, 9.9558, -16.726, 113.843, 0, 113.843, 113.843, 113.844, 113.843, 113.843, 113.843, 113.843, 113.843, 113.843, 113.843, 113.843, 113.843, 113.843, 113.843
4.73069, 70.3981, 114.362, 114.362, 8.50871, -43.964, 114.362, 0, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362, 114.362
4.73879, 85.6187, 114.881, 114.881, 9.36049, -29.2623, 114.881, 0, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881, 114.881
4.7469, 88.1306, 115.401, 115.4, 9.49372, -27.2701, 115.4, 0, 115.4, 115.4, 115.401, 115.4, 115.4, 115.4, 115.4, 115.4, 115.4, 115.4, 115.4, 115.4, 115.4, 115.4
4.755, 94.4783, 115.921, 115.921, 9.82234, -21.4428, 115.921, 0, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921, 115.921
4.76311, 104.627, 116.442, 116.442, 10.326, -11.8154, 116.442, 0, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442, 116.442
4.77121, 98.1156, 116.964, 116.963, 10.0058, -18.8483, 116.963, 0, 116.963, 116.963, 116.964, 116.963, 116.963, 116.963, 116.963, 116.963, 116.963, 116.963, 116.963, 116.963, 116.963, 116.963
4.77931, 101.357, 117.486, 117.486, 10.1665, -16.1293, 117.486, 0, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486, 117.486
4.78742, 88.141, 118.009, 118.009, 9.49426, -29.8682, 118.009, 0, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009, 118.009
4.79552, 106.886, 118.533, 118.532, 10.4349, -11.6466, 118.532, 0, 118.532, 118.532, 118.533, 118.532, 118.532, 118.532, 118.532, 118.532, 118.532, 118.532, 118.532, 118.532, 118.532, 118.532
4.80363, 110.117, 119.057, 119.056, 10.5886, -8.93948, 119.056, 0, 119.056, 119.056, 119.057, 119.056, 119.056, 119.056, 119.056, 119.056, 119.056, 119.056, 119.056, 119.056, 119.056, 119.056
4.81173, 98.6848, 119.582, 119.581, 10.0342, -20.8968, 119.581, 0, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581, 119.581
4.81984, 90.8132, 120.107, 120.106, 9.63396, -29.2936, 120.106, 0, 120.106, 120.106, 120.107, 120.106, 120.106, 120.106, 120.106, 120.106, 120.106, 120.106, 120.106, 120.106, 120.106, 120.106
4.82794, 112.087, 120.633, 120.632, 10.6812, -8.54524, 120.632, 0, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632, 120.632
4.83605, 134.216, 121.159, 121.158, 11.6712, 13.0577, 121.158, 0, 121.158, 121.158, 121.159, 121.158, 121.158, 121.158, 121.158, 121.158, 121.158, 121.158, 121.158, 121.158, 121.158, 121.158
4.84415, 101.794, 121.685, 121.685, 10.1879, -19.8918, 121.685, 0, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685, 121.685
4.85225, 125.58, 122.212, 122.212, 11.2951, 3.36744, 122.212, 0, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212, 122.212
4.86036, 116.709, 122.74, 122.74, 10.8954, -6.03133, 122.74, 0, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74, 122.74
4.86846, 108.128, 123.268, 123.267, 10.4942, -15.1401, 123.267, 0, 123.268, 123.268, 123.268, 123.267, 123.267, 123.267, 123.267, 123.267, 123.267, 123.267, 123.267, 123.267, 123.267, 123.267
4.87657, 122.081, 123.796, 123.796, 11.1391, -1.71575, 123.796, 0, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796
4.88467, 113.662, 124.325, 124.324, 10.7546, -10.6628, 124.324, 0, 124.325, 124.325, 124.325, 124.324, 124.324, 124.324, 124.324, 124.324, 124.324, 124.324, 124.324, 124.324, 124.324, 124.324
4.89278, 121.969, 124.854, 124.853, 11.1341, -2.88548, 124.853, 0, 124.854, 124.854, 124.854, 124.853, 124.853, 124.853, 124.853, 124.853, 124.853, 124.853, 124.853, 124.853, 124.853, 124.853
4.90088, 126.289, 125.383, 125.383, 11.3265, 0.905357, 125.383, 0, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383, 125.383
4.90899, 121.68, 125.913, 125.912, 11.1212, -4.23292, 125.912, 0, 125.913, 125.913, 125.913, 125.912, 125.912, 125.912, 125.912, 125.912, 125.912, 125.912, 125.912, 125.912, 125.912, 125.912
4.91709, 136.096, 126.443, 126.442, 11.7514, 9.65286, 126.442, 0, 126.442, 126.443, 126.443, 126.442, 126.442, 126.442, 126.442, 126.442, 126.442, 126.442, 126.442, 126.442, 126.442, 126.442
4.92519, 146.361, 126.973, 126.973, 12.1803, 19.3878, 126.973, 0, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973
4.9333, 114.214, 127.504, 127.503, 10.7803, -13.2896, 127.503, 0, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503, 127.503
4.9414, 123.059, 128.034, 128.034, 11.183, -4.97494, 128.034, 0, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034, 128.034
4.94951, 115.821, 128.565, 128.565, 10.8545, -12.7447, 128.565, 0, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565, 128.565
4.95761, 132.343, 129.096, 129.096, 11.5906, 3.24667, 129.096, 0, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096, 129.096
4.96572, 129.065, 129.628, 129.627, 11.4484, -0.562576, 129.627, 0, 129.627, 129.627, 129.628, 129.627, 129.627, 129.627, 129.627, 129.627, 129.627, 129.627, 129.627, 129.627, 129.627, 129.627
4.97382, 126.694, 130.159, 130.159, 11.3443, -3.46544, 130.159, 0, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159, 130.159
4.98193, 129.669, 130.691, 130.69, 11.4747, -1.02176, 130.69, 0, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69, 130.69
4.99003, 149.433, 131.222, 131.222, 12.3058, 18.2108, 131.222, 0, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222, 131.222
4.99813, 142.492, 131.754, 131.753, 12.0205, 10.7387, 131.753, 0, 131.753, 131.753, 131.754, 131.753, 131.753, 131.753, 131.753, 131.753, 131.753, 131.753, 131.753, 131.753, 131.753, 131.753
5.00624, 142.996, 132.285, 132.285, 12.0414, 10.7106, 132.285, 0, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285, 132.285
5.01434, 134.38, 132.817, 132.816, 11.6782, 1.56303, 132.816, 0, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816, 132.816
5.02245, 158.398, 133.348, 133.347, 12.6648, 25.0499, 133.347, 0, 133.347, 133.347, 133.348, 133.347, 133.347, 133.347, 133.347, 133.347, 133.347, 133.347, 133.347, 133.347, 133.347, 133.347
5.03055, 165.807, 133.879, 133.878, 12.954, 31.9279, 133.878, 0, 133.879, 133.879, 133.879, 133.878, 133.878, 133.878, 133.878, 133.878, 133.878, 133.878, 133.878, 133.878, 133.878, 133.878
5.03866, 151.332, 134.41, 134.409, 12.3827, 16.9218, 134.409, 0, 134.409, 134.409, 134.41, 134.409, 134.409, 134.409, 134.409, 134.409, 134.409, 134.409, 134.409, 134.409, 134.409, 134.409
5.04676, 170.788, 134.94, 134.94, 13.1449, 35.8481, 134.94, 0, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94, 134.94
5.05486, 149.035, 135.471, 135.47, 12.2896, 13.5646, 135.47, 0, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47, 135.47
5.06297, 155.484, 136, 136, 12.5492, 19.4833, 136, 0, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136
5.07107, 130.853, 136.53, 136.529, 11.5262, -5.67677, 136.529, 0, 136.529, 136.529, 136.53, 136.529, 136.529, 136.529, 136.529, 136.529, 136.529, 136.529, 136.529, 136.529, 136.529, 136.529
5.07918, 137.789, 137.059, 137.058, 11.8233, 0.730713, 137.058, 0, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058, 137.058
5.08728, 148.5, 137.587, 137.586, 12.2678, 10.9128, 137.586, 0, 137.586, 137.587, 137.587, 137.586, 137.586, 137.586, 137.586, 137.586, 137.586, 137.586, 137.586, 137.586, 137.586, 137.586
5.09539, 134.908, 138.115, 138.114, 11.7008, -3.20679, 138.114, 0, 138.114, 138.114, 138.115, 138.114, 138.114, 138.114, 138.114, 138.114, 138.114, 138.114, 138.114, 138.114, 138.114, 138.114
5.10349, 139.366, 138.642, 138.642, 11.8898, 0.724182, 138.642, 0, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642, 138.642
5.1116, 128.898, 139.169, 139.168, 11.4411, -10.2703, 139.168, 0, 139.168, 139.168, 139.169, 139.168, 139.168, 139.168, 139.168, 139.168, 139.168, 139.168, 139.168, 139.168, 139.168, 139.168
5.1197, 134.684, 139.695, 139.694, 11.6912, -5.01112, 139.694, 0, 139.694, 139.694, 139.695, 139.694, 139.694, 139.694, 139.694, 139.694, 139.694, 139.694, 139.694, 139.694, 139.694, 139.694
5.1278, 155.237, 140.22, 140.22, 12.5394, 15.0173, 140.22, 0, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22, 140.22
5.13591, 152.577, 140.745, 140.744, 12.4329, 11.8326, 140.744, 0, 140.744, 140.744, 140.745, 140.744, 140.744, 140.744, 140.744, 140.744, 140.744, 140.744, 140.744, 140.744, 140.744, 140.744
5.14401, 158.686, 141.269, 141.268, 12.6762, 17.4175, 141.268, 0, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268, 141.268
5.15212, 150.07, 141.792, 141.791, 12.3316, 8.27788, 141.791, 0, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791, 141.791
5.16022, 152.46, 142.314, 142.313, 12.4282, 10.1464, 142.313, 0, 142.313, 142.313, 142.314, 142.313, 142.313, 142.313, 142.313, 142.313, 142.313, 142.313, 142.313, 142.313, 142.313, 142.313
5.16833, 135.291, 142.835, 142.835, 11.7171, -7.54456, 142.835, 0, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835, 142.835
5.17643, 160.18, 143.356, 143.355, 12.735, 16.8244, 143.355, 0, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355, 143.355
5.18454, 147.088, 143.875, 143.874, 12.2102, 3.21301, 143.874, 0, 143.875, 143.875, 143.875, 143.874, 143.874, 143.874, 143.874, 143.874, 143.874, 143.874, 143.874, 143.874, 143.874, 143.874
5.19264, 155.699, 144.393, 144.393, 12.5578, 11.3061, 144.393, 0, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393, 144.393
5.20074, 165.171, 144.911, 144.91, 12.9295, 20.2608, 144.91, 0, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91, 144.91
5.20885, 150.441, 145.427, 145.426, 12.3467, 5.01405, 145.426, 0, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426, 145.426
5.21695, 153.98, 145.942, 145.941, 12.4892, 8.03827, 145.941, 0, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941, 145.941
5.22506, 129.977, 146.455, 146.455, 11.4881, -16.4782, 146.455, 0, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455, 146.455
5.23316, 143.93, 146.968, 146.967, 12.0801, -3.03802, 146.967, 0, 146.968, 146.968, 146.968, 146.967, 146.967, 146.967, 146.967, 146.967, 146.967, 146.967, 146.967, 146.967, 146.967, 146.967
5.24127, 133.221, 147.479, 147.479, 11.6285, -14.2585, 147.479, 0, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479, 147.479
5.24937, 158.332, 147.99, 147.989, 12.6622, 10.3424, 147.989, 0, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989, 147.989
5.25747, 155.814, 148.498, 148.498, 12.5624, 7.31606, 148.498, 0, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498, 148.498
5.26558, 162.816, 149.006, 149.006, 12.8381, 13.8103, 149.006, 0, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006, 149.006
5.27368, 138.595, 149.512, 149.512, 11.8573, -10.9175, 149.512, 0, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512, 149.512
5.28179, 134.604, 150.017, 150.017, 11.6878, -15.4128, 150.017, 0, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017, 150.017
5.28989, 142.237, 150.521, 150.52, 12.0099, -8.28423, 150.52, 0, 150.52, 150.52, 150.521, 150.52, 150.52, 150.52, 150.52, 150.52, 150.52, 150.52, 150.52, 150.52, 150.52, 150.52
5.298, 131.656, 151.023, 151.022, 11.561, -19.3673, 151.022, 0, 151.022, 151.022, 151.023, 151.022, 151.022, 151.022, 151.022, 151.022, 151.022, 151.022, 151.022, 151.022, 151.022, 151.022
5.3061, 131.825, 151.523, 151.523, 11.5683, -19.6987, 151.523, 0, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523, 151.523
5.31421, 145.583, 152.022, 152.022, 12.1484, -6.43951, 152.022, 0, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022, 152.022
5.32231, 153.641, 152.52, 152.519, 12.4756, 1.12115, 152.519, 0, 152.519, 152.519, 152.52, 152.519, 152.519, 152.519, 152.519, 152.519, 152.519, 152.519, 152.519, 152.519, 152.519, 152.519
5.33041, 143.7, 153.016, 153.015, 12.0706, -9.31578, 153.015, 0, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015, 153.015
5.33852, 145.1, 153.509, 153.509, 12.1285, -8.40968, 153.509, 0, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509, 153.509
5.34662, 147.096, 154.002, 154.001, 12.2105, -6.90579, 154.001, 0, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001, 154.001
5.35473, 160.276, 154.492, 154.491, 12.7388, 5.78433, 154.491, 0, 154.491, 154.491, 154.492, 154.491, 154.491, 154.491, 154.491, 154.491, 154.491, 154.491, 154.491, 154.491, 154.491, 154.491
5.36283, 162.163, 154.98, 154.979, 12.8126, 7.18318, 154.979, 0, 154.979, 154.979, 154.98, 154.979, 154.979, 154.979, 154.979, 154.979, 154.979, 154.979, 154.979, 154.979, 154.979, 154.979
5.37094, 153.778, 155.466, 155.465, 12.4811, -1.6884, 155.465, 0, 155.466, 155.466, 155.466, 155.465, 155.465, 155.465, 155.465, 155.465, 155.465, 155.465, 155.465, 155.465, 155.465, 155.465
5.37904, 134.365, 155.95, 155.95, 11.6776, -21.5847, 155.95, 0, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95, 155.95
5.38714, 124.571, 156.432, 156.432, 11.2504, -31.861, 156.432, 0, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432, 156.432
5.39525, 139.369, 156.912, 156.911, 11.8899, -17.5426, 156.911, 0, 156.911, 156.911, 156.912, 156.911, 156.911, 156.911, 156.911, 156.911, 156.911, 156.911, 156.911, 156.911, 156.911, 156.911
5.40335, 178.332, 157.389, 157.389, 13.4288, 20.9423, 157.389, 0, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389, 157.389
5.41146, 154.596, 157.865, 157.864, 12.5138, -3.26865, 157.864, 0, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864, 157.864
5.41956, 152.747, 158.338, 158.337, 12.4397, -5.59094, 158.337, 0, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337, 158.337
5.42767, 149.534, 158.808, 158.808, 12.3099, -9.27467, 158.808, 0, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808
5.43577, 155.387, 159.277, 159.276, 12.5454, -3.88948, 159.276, 0, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276, 159.276
5.44388, 145.478, 159.743, 159.742, 12.144, -14.265, 159.742, 0, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742, 159.742
5.45198, 158.628, 160.206, 160.206, 12.6739, -1.57834, 160.206, 0, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206, 160.206
5.46008, 156.969, 160.667, 160.667, 12.6083, -3.69843, 160.667, 0, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667, 160.667
5.46819, 150.898, 161.126, 161.125, 12.3652, -10.2278, 161.125, 0, 161.125, 161.125, 161.126, 161.125, 161.125, 161.125, 161.125, 161.125, 161.125, 161.125, 161.125, 161.125, 161.125, 161.125
5.47629, 154.159, 161.582, 161.581, 12.4964, -7.4229, 161.581, 0, 161.581, 161.581, 161.582, 161.581, 161.581, 161.581, 161.581, 161.581, 161.581, 161.581, 161.581, 161.581, 161.581, 161.581
5.4844, 161.469, 162.035, 162.035, 12.7855, -0.566635, 162.035, 0, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035, 162.035
5.4925, 172.059, 162.486, 162.486, 13.1931, 9.57263, 162.486, 0, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486, 162.486
5.50061, 164.661, 162.934, 162.934, 12.9097, 1.72624, 162.934, 0, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934, 162.934
5.50871, 154.551, 163.38, 163.379, 12.5121, -8.8284, 163.379, 0, 163.379, 163.379, 163.38, 163.379, 163.379, 163.379, 163.379, 163.379, 163.379, 163.379, 163.379, 163.379, 163.379, 163.379
5.51681, 167.337, 163.823, 163.822, 13.0129, 3.51421, 163.822, 0, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822, 163.822
5.52492, 168.623, 164.262, 164.262, 13.0623, 4.3606, 164.262, 0, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262, 164.262
5.53302, 156.859, 164.699, 164.699, 12.6039, -7.84061, 164.699, 0, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699, 164.699
5.54113, 167.909, 165.134, 165.132, 13.0349, 2.77562, 165.132, 0, 165.132, 165.133, 165.133, 165.132, 165.132, 165.132, 165.132, 165.132, 165.132, 165.132, 165.132, 165.132, 165.132, 165.132
5.54923, 147.096, 165.565, 165.563, 12.2105, -18.4684, 165.563, 0, 165.563, 165.563, 165.565, 165.563, 165.563, 165.563, 165.563, 165.563, 165.563, 165.563, 165.563, 165.563, 165.563, 165.563
5.55734, 165.897, 165.993, 165.991, 12.9575, -0.0957336, 165.991, 0, 165.991, 165.991, 165.993, 165.991, 165.991, 165.991, 165.991, 165.991, 165.991, 165.991, 165.991, 165.991, 165.991, 165.991
5.56544, 167.362, 166.418, 166.416, 13.0139, 0.944351, 166.416, 0, 166.416, 166.416, 166.418, 166.416, 166.416, 166.416, 166.416, 166.416, 166.416, 166.416, 166.416, 166.416, 166.416, 166.416
5.57355, 151.169, 166.84, 166.837, 12.3761, -15.6713, 166.837, 0, 166.837, 166.838, 166.84, 166.837, 166.837, 166.837, 166.837, 166.837, 166.837, 166.837, 166.837, 166.837, 166.837, 166.837
5.58165, 153.927, 167.259, 167.256, 12.4871, -13.3316, 167.256, 0, 167.256, 167.256, 167.259, 167.256, 167.256, 167.256, 167.256, 167.256, 167.256, 167.256, 167.256, 167.256, 167.256, 167.256
5.58976, 184.396, 167.675, 167.671, 13.6527, 16.7215, 167.671, 0, 167.671, 167.671, 167.675, 167.671, 167.671, 167.671, 167.671, 167.671, 167.671, 167.671, 167.671, 167.671, 167.671, 167.671
5.59786, 180.753, 168.087, 168.082, 13.5186, 12.6655, 168.082, 0, 168.082, 168.082, 168.087, 168.082, 168.082, 168.082, 168.082, 168.082, 168.082, 168.082, 168.082, 168.082, 168.082, 168.082
5.60596, 163.687, 168.497, 168.491, 12.872, -4.80962, 168.491, 0, 168.491, 168.491, 168.497, 168.491, 168.491, 168.491, 168.491, 168.491, 168.491, 168.491, 168.491, 168.491, 168.491, 168.491
5.61407, 165.427, 168.904, 168.896, 12.9394, -3.47665, 168.896, 0, 168.896, 168.896, 168.904, 168.896, 168.896, 168.896, 168.896, 168.896, 168.896, 168.896, 168.896, 168.896, 168.896, 168.896
5.62217, 171.775, 169.307, 169.297, 13.1824, 2.46786, 169.297, 0, 169.297, 169.297, 169.307, 169.297, 169.297, 169.297, 169.297, 169.297, 169.297, 169.297, 169.297, 169.297, 169.297, 169.297
5.63028, 183.27, 169.708, 169.695, 13.6114, 13.5619, 169.695, 0, 169.695, 169.695, 169.708, 169.695, 169.695, 169.695, 169.695, 169.695, 169.695, 169.695, 169.695, 169.695, 169.695, 169.695
5.63838, 181.337, 170.105, 170.09, 13.5402, 11.2324, 170.09, 0, 170.09, 170.09, 170.105, 170.09, 170.09, 170.09, 170.09, 170.09, 170.09, 170.09, 170.09, 170.09, 170.09, 170.09
5.64649, 163.804, 170.499, 170.48, 12.8765, -6.6956, 170.48, 0, 170.481, 170.481, 170.499, 170.48, 170.48, 170.48, 170.48, 170.48, 170.48, 170.48, 170.48, 170.48, 170.48, 170.48
5.65459, 171.48, 170.89, 170.868, 13.1712, 0.589279, 170.868, 0, 170.868, 170.868, 170.89, 170.868, 170.868, 170.868, 170.868, 170.868, 170.868, 170.868, 170.868, 170.868, 170.868, 170.868
5.66269, 189.021, 171.278, 171.252, 13.821, 17.7434, 171.252, 0, 171.252, 171.252, 171.278, 171.252, 171.252, 171.252, 171.252, 171.252, 171.252, 171.252, 171.252, 171.252, 171.252, 171.252
5.6708, 166.301, 171.662, 171.631, 12.9731, -5.36086, 171.631, 0, 171.632, 171.632, 171.662, 171.631, 171.631, 171.631, 171.631, 171.631, 171.631, 171.631, 171.631, 171.631, 171.631, 171.631
5.6789, 147.501, 172.043, 172.008, 12.227, -24.5421, 172.008, 0, 172.008, 172.008, 172.043, 172.008, 172.008, 172.008, 172.008, 172.008, 172.008, 172.008, 172.008, 172.008, 172.008, 172.008
5.68701, 154.153, 172.419, 172.38, 12.4961, -18.2661, 172.38, 0, 172.38, 172.38, 172.419, 172.38, 172.38, 172.38, 172.38, 172.38, 172.38, 172.38, 172.38, 172.38, 172.38, 172.38
