   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_577.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
4.62323, 80.188, 82.885, 39.1093, 9.06576, -2.69698, 39.1093, 0, 39.1217, 48.5769, 39.1229, 39.365, 73.1357, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093, 39.1093
4.6311, 70.6608, 78.1632, 39.274, 8.52413, -7.50241, 39.274, 0, 39.2864, 49.1711, 39.2892, 39.5339, 67.9784, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274, 39.274
4.63896, 61.4397, 73.9152, 39.4388, 7.9649, -12.4755, 39.4388, 0, 39.4512, 49.6768, 39.4558, 39.7031, 63.3834, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388, 39.4388
4.64683, 58.9712, 70.1355, 39.6038, 7.8084, -11.1643, 39.6038, 0, 39.6163, 50.0833, 39.6228, 39.8724, 59.356, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038, 39.6038
4.65469, 43.9701, 66.8041, 39.7689, 6.78012, -22.8341, 39.7689, 0, 39.7814, 50.3825, 39.79, 40.0418, 55.8842, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689, 39.7689
4.66255, 51.9712, 63.8887, 39.9342, 7.34651, -11.9175, 39.9342, 0, 39.9466, 50.57, 39.9574, 40.2115, 52.9399, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342, 39.9342
4.67042, 23.9393, 61.3505, 40.0996, 5.09307, -37.4111, 40.0996, 0, 40.112, 50.645, 40.125, 40.3813, 50.4855, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996, 40.0996
4.67828, 25.9901, 59.1479, 40.2651, 5.29057, -33.1578, 40.2651, 0, 40.2775, 50.6101, 40.2927, 40.5512, 48.4766, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651, 40.2651
4.68614, 29.9874, 57.2386, 40.4306, 5.65574, -27.2513, 40.4306, 0, 40.4431, 50.4715, 40.4604, 40.7213, 46.8649, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306, 40.4306
4.69401, 34.7406, 55.5835, 40.5963, 6.06141, -20.8429, 40.5963, 0, 40.6088, 50.2387, 40.6282, 40.8915, 45.6017, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963, 40.5963
4.70187, 24.9652, 54.1479, 40.7621, 5.1928, -29.1827, 40.7621, 0, 40.7745, 49.9238, 40.7959, 41.0617, 44.6402, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621, 40.7621
4.70974, 22.5264, 52.9022, 40.9279, 4.95242, -30.3758, 40.9279, 0, 40.9403, 49.5409, 40.9635, 41.2321, 43.9369, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279, 40.9279
4.7176, 15.6905, 51.8236, 41.0936, 4.20601, -36.1331, 41.0936, 0, 41.1061, 49.1055, 41.1308, 41.4025, 43.4533, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936, 41.0936
4.72546, 22.5063, 50.8947, 41.2594, 4.95039, -28.3884, 41.2594, 0, 41.2719, 48.6338, 41.2979, 41.5728, 43.156, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594, 41.2594
4.73333, 25.9243, 50.1041, 41.4251, 5.28434, -24.1798, 41.4251, 0, 41.4376, 48.1417, 41.4646, 41.7432, 43.0176, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251, 41.4251
4.74119, 18.1177, 49.4455, 41.5907, 4.48528, -31.3278, 41.5907, 0, 41.6032, 47.6446, 41.6308, 41.9135, 43.0163, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907, 41.5907
4.74906, 14.1849, 48.9163, 41.7561, 4.02305, -34.7313, 41.7561, 0, 41.7686, 47.1564, 41.7965, 42.0836, 43.1357, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561, 41.7561
4.75692, 21.8975, 48.5171, 41.9213, 4.88851, -26.6196, 41.9213, 0, 41.9338, 46.6893, 41.9616, 42.2535, 43.3643, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213, 41.9213
4.76478, 20.7038, 48.2509, 42.0861, 4.76485, -27.5471, 42.0861, 0, 42.0986, 46.2535, 42.126, 42.423, 43.6943, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861, 42.0861
4.77265, 21.2533, 48.1212, 42.2505, 4.82217, -26.8679, 42.2505, 0, 42.2629, 45.8568, 42.2895, 42.5921, 44.1217, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505, 42.2505
4.78051, 15.2573, 48.1321, 42.4142, 4.1542, -32.8748, 42.4142, 0, 42.4266, 45.5047, 42.4522, 42.7606, 44.6447, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142, 42.4142
4.78837, 20.4169, 48.2868, 42.5771, 4.73464, -27.87, 42.5771, 0, 42.5895, 45.2008, 42.6137, 42.9284, 45.2628, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771, 42.5771
4.79624, 33.2694, 48.5871, 42.739, 5.9388, -15.3177, 42.739, 0, 42.7515, 44.9463, 42.7741, 43.0951, 45.9763, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739, 42.739
4.8041, 20.2563, 49.0325, 42.8997, 4.71765, -28.7762, 42.8997, 0, 42.9122, 44.7408, 42.933, 43.2607, 46.7847, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997, 42.8997
4.81197, 29.5339, 49.6196, 43.0589, 5.6155, -20.0857, 43.0589, 0, 43.0714, 44.5826, 43.0903, 43.4248, 47.6863, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589, 43.0589
4.81983, 45.2186, 50.3419, 43.2164, 6.87158, -5.12332, 43.2164, 0, 43.2288, 44.4684, 43.2458, 43.5871, 48.6773, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164, 43.2164
4.82769, 29.7186, 51.189, 43.3717, 5.63192, -21.4704, 43.3717, 0, 43.3842, 44.3946, 43.3991, 43.7474, 49.7506, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717, 43.3717
4.83556, 32.4851, 52.1467, 43.5246, 5.8724, -19.6616, 43.5246, 0, 43.5371, 44.3565, 43.5501, 43.9052, 50.8963, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246, 43.5246
4.84342, 36.3596, 53.1966, 43.6747, 6.19351, -16.837, 43.6747, 0, 43.6872, 44.3497, 43.6982, 44.0603, 52.1001, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747, 43.6747
4.85128, 37.3488, 54.3164, 43.8217, 6.27286, -16.9675, 43.8217, 0, 43.8342, 44.3692, 43.8434, 44.2123, 53.3442, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217
4.85915, 58.0854, 55.4806, 43.9652, 7.75148, 2.60479, 43.9652, 0, 43.9776, 44.4106, 43.9851, 44.3607, 54.6072, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652, 43.9652
4.86701, 52.89, 56.6604, 44.1048, 7.40878, -3.7704, 44.1048, 0, 44.1172, 44.4695, 44.1232, 44.5054, 55.8643, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048, 44.1048
4.87488, 62.1738, 57.8251, 44.2403, 8.01086, 4.34866, 44.2403, 0, 44.2528, 44.542, 44.2573, 44.646, 57.0884, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403, 44.2403
4.88274, 55.7038, 58.9433, 44.3715, 7.5963, -3.23947, 44.3715, 0, 44.3839, 44.6246, 44.3872, 44.7822, 58.2513, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715, 44.3715
4.8906, 74.4326, 59.9831, 44.4981, 8.74257, 14.4495, 44.4981, 0, 44.5106, 44.7144, 44.5127, 44.914, 59.3239, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981, 44.4981
4.89847, 95.3954, 60.9144, 44.6201, 9.86891, 34.481, 44.6201, 0, 44.6326, 44.8089, 44.6338, 45.0411, 60.2786, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201, 44.6201
4.90633, 82.1717, 61.7101, 44.7376, 9.17452, 20.4616, 44.7376, 0, 44.75, 44.9061, 44.7504, 45.1638, 61.0901, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376, 44.7376
4.9142, 68.0819, 62.3467, 44.8505, 8.37149, 5.73516, 44.8505, 0, 44.863, 45.0046, 44.8628, 45.2819, 61.7367, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505, 44.8505
4.92206, 77.3885, 62.8061, 44.9592, 8.91002, 14.5824, 44.9592, 0, 44.9717, 45.1031, 44.9709, 45.3959, 62.2015, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592, 44.9592
4.92992, 96.5637, 63.0761, 45.064, 9.92793, 33.4876, 45.064, 0, 45.0765, 45.201, 45.0753, 45.506, 62.4735, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064, 45.064
4.93779, 76.8728, 63.151, 45.1654, 8.88103, 13.7218, 45.1654, 0, 45.1778, 45.2979, 45.1764, 45.6126, 62.5478, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654, 45.1654
4.94565, 82.3001, 63.0319, 45.2638, 9.18151, 19.2683, 45.2638, 0, 45.2762, 45.3937, 45.2746, 45.7164, 62.4261, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638, 45.2638
4.95351, 95.9243, 62.7265, 45.3599, 9.89567, 33.1979, 45.3599, 0, 45.3724, 45.4886, 45.3706, 45.8178, 62.1167, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599, 45.3599
4.96138, 87.597, 62.2487, 45.4544, 9.46557, 25.3482, 45.4544, 0, 45.4668, 45.5829, 45.465, 45.9177, 61.6339, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544, 45.4544
4.96924, 89.5977, 61.6179, 45.548, 9.57067, 27.9799, 45.548, 0, 45.5604, 45.677, 45.5585, 46.0168, 60.997, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548, 45.548
4.97711, 93.2116, 60.8574, 45.6414, 9.75764, 32.3541, 45.6414, 0, 45.6538, 45.7715, 45.6519, 46.1157, 60.2299, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414, 45.6414
4.98497, 88.2554, 59.9939, 45.7353, 9.50029, 28.2615, 45.7353, 0, 45.7477, 45.867, 45.7459, 46.2152, 59.3593, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353, 45.7353
4.99283, 80.7094, 59.0558, 45.8305, 9.09447, 21.6536, 45.8305, 0, 45.8429, 45.964, 45.8412, 46.316, 58.4136, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305, 45.8305
5.0007, 85.8997, 58.0716, 45.9275, 9.37548, 27.8281, 45.9275, 0, 45.94, 46.0631, 45.9383, 46.4188, 57.4214, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275, 45.9275
5.00856, 82.2844, 57.0692, 46.027, 9.18066, 25.2152, 46.027, 0, 46.0395, 46.165, 46.0379, 46.5243, 56.4107, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027, 46.027
5.01642, 90.1786, 56.0747, 46.1294, 9.60097, 34.1038, 46.1294, 0, 46.1418, 46.2699, 46.1404, 46.6329, 55.4072, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294
5.02429, 70.8246, 55.1112, 46.235, 8.53373, 15.7134, 46.235, 0, 46.2475, 46.3784, 46.2462, 46.7451, 54.4341, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235, 46.235
5.03215, 66.7347, 54.1984, 46.3442, 8.29064, 12.5363, 46.3442, 0, 46.3566, 46.4907, 46.3555, 46.8616, 53.5108, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442, 46.3442
5.04002, 68.8089, 53.3524, 46.4571, 8.4148, 15.4565, 46.4571, 0, 46.4695, 46.607, 46.4686, 46.9828, 52.6528, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571, 46.4571
5.04788, 46.6517, 52.5853, 46.5737, 6.97507, -5.93367, 46.5737, 0, 46.5861, 46.7274, 46.5853, 47.1094, 51.8718, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737
5.05574, 43.524, 51.9059, 46.694, 6.74715, -8.38196, 46.694, 0, 46.7064, 46.8521, 46.7058, 47.2423, 51.1753, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694, 46.694
5.06361, 43.7041, 51.3195, 46.8179, 6.76048, -7.61545, 46.8179, 0, 46.8303, 46.9808, 46.8298, 47.3829, 50.5671, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179, 46.8179
5.07147, 40.3454, 50.8293, 46.9452, 6.50733, -10.4839, 46.9452, 0, 46.9576, 47.1138, 46.9573, 47.5332, 50.048, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452, 46.9452
5.07933, 39.7498, 50.4365, 47.0756, 6.46141, -10.6867, 47.0756, 0, 47.088, 47.2508, 47.0879, 47.6965, 49.6156, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756, 47.0756
5.0872, 39.4586, 50.142, 47.2089, 6.43883, -10.6835, 47.2089, 0, 47.2213, 47.3917, 47.2214, 47.8774, 49.2658, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089, 47.2089
5.09506, 36.1025, 49.9477, 47.3448, 6.17273, -13.8452, 47.3448, 0, 47.3572, 47.5367, 47.3574, 48.083, 48.9925, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448, 47.3448
5.10293, 39.3302, 49.8574, 47.4829, 6.42885, -10.5272, 47.4829, 0, 47.4953, 47.6855, 47.4957, 48.3238, 48.7886, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829, 47.4829
5.11079, 35.3928, 49.8791, 47.6229, 6.11496, -14.4864, 47.6229, 0, 47.6354, 47.8382, 47.6359, 48.6148, 48.6465, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229, 47.6229
5.11865, 32.4523, 50.0271, 47.7645, 5.86961, -17.5748, 47.7645, 0, 47.777, 47.9948, 47.7778, 48.9774, 48.5583, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645, 47.7645
5.12652, 32.0477, 50.3244, 47.9075, 5.83504, -18.2767, 47.9075, 0, 47.92, 48.1556, 47.9209, 49.4415, 48.5165, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075, 47.9075
5.13438, 37.0684, 50.8053, 48.0515, 6.25047, -13.737, 48.0515, 0, 48.064, 48.3206, 48.0651, 50.048, 48.5137, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515, 48.0515
5.14224, 30.9834, 51.5197, 48.1963, 5.74311, -20.5363, 48.1963, 0, 48.2088, 48.4901, 48.2101, 50.8527, 48.5434, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963, 48.1963
5.15011, 22.1975, 52.5365, 48.3417, 4.9191, -30.339, 48.3417, 0, 48.3541, 48.6642, 48.3556, 51.9298, 48.5995, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417, 48.3417
5.15797, 26.9774, 53.9484, 48.4874, 5.38306, -26.971, 48.4874, 0, 48.4999, 48.8432, 48.5016, 53.3765, 48.677, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874, 48.4874
5.16584, 31.9997, 55.8771, 48.6334, 5.83092, -23.8775, 48.6334, 0, 48.6458, 49.0274, 48.6477, 55.3185, 48.7712, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334, 48.6334
5.1737, 39.1548, 58.4796, 48.7794, 6.4152, -19.3248, 48.7794, 0, 48.7919, 49.217, 48.7939, 57.9159, 48.8786, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794, 48.7794
5.18156, 33.9626, 61.9516, 48.9254, 5.99688, -27.989, 48.9254, 0, 48.9379, 49.412, 48.9401, 61.3673, 48.996, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254, 48.9254
5.18943, 36.1761, 66.5362, 49.0713, 6.17868, -30.3601, 49.0713, 0, 49.0837, 49.6125, 49.0861, 65.9179, 49.121, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713, 49.0713
5.19729, 28.0791, 72.5248, 49.2169, 5.48444, -44.4457, 49.2169, 0, 49.2293, 49.8183, 49.2319, 71.8613, 49.2515, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169, 49.2169
5.20515, 54.1198, 80.2627, 49.3621, 7.49131, -26.1429, 49.3621, 0, 49.3746, 50.029, 49.3774, 79.5442, 49.386, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621, 49.3621
5.21302, 66.2741, 90.1509, 49.5071, 8.26281, -23.8768, 49.5071, 0, 49.5196, 50.2442, 49.5226, 89.3696, 49.5234, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071, 49.5071
5.22088, 95.8858, 102.639, 49.6517, 9.89372, -6.75344, 49.6517, 0, 49.6641, 50.4631, 49.6673, 101.789, 49.6627, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517, 49.6517
5.22875, 100.209, 118.224, 49.7958, 10.1099, -18.0148, 49.7958, 0, 49.8082, 50.6847, 49.8116, 117.3, 49.8032, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958, 49.7958
5.23661, 121.195, 137.441, 49.9395, 11.0993, -16.2462, 49.9395, 0, 49.9519, 50.9078, 49.9555, 136.44, 49.9444, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395, 49.9395
5.24447, 139.48, 160.838, 50.0827, 11.8945, -21.3576, 50.0827, 0, 50.0951, 51.131, 50.0989, 159.757, 50.0859, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827, 50.0827
5.25234, 180.828, 188.961, 50.2254, 13.5214, -8.13268, 50.2254, 0, 50.2378, 51.3526, 50.2418, 187.803, 50.2275, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254, 50.2254
5.2602, 215.829, 222.327, 50.3676, 14.759, -6.49811, 50.3676, 0, 50.38, 51.571, 50.3842, 221.094, 50.3689, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676, 50.3676
5.26806, 264.271, 261.388, 50.5092, 16.3178, 2.88306, 50.5092, 0, 50.5216, 51.7845, 50.526, 260.082, 50.51, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092, 50.5092
5.27593, 299.249, 306.491, 50.6503, 17.3565, -7.24149, 50.6503, 0, 50.6627, 51.9911, 50.6673, 305.12, 50.6508, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503, 50.6503
5.28379, 366.992, 357.844, 50.7908, 19.2092, 9.1474, 50.7908, 0, 50.8033, 52.1894, 50.808, 356.416, 50.7911, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908, 50.7908
5.29166, 422.53, 415.471, 50.9307, 20.6041, 7.05881, 50.9307, 0, 50.9432, 52.3775, 50.9481, 413.994, 50.9309, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307, 50.9307
5.29952, 465.332, 479.19, 51.0701, 21.6179, -13.8575, 51.0701, 0, 51.0825, 52.5544, 51.0877, 477.675, 51.0702, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701, 51.0701
5.30738, 572.73, 548.548, 51.2089, 23.9735, 24.1827, 51.2089, 0, 51.2213, 52.719, 51.2267, 547.007, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089, 51.2089
5.31525, 600.39, 622.835, 51.347, 24.5436, -22.4453, 51.347, 0, 51.3594, 52.8705, 51.365, 621.281, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347, 51.347
5.32311, 664.517, 701.056, 51.4844, 25.817, -36.5389, 51.4844, 0, 51.4969, 53.0086, 51.5026, 699.502, 51.4845, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844, 51.4844
5.33098, 771.956, 781.941, 51.6213, 27.8201, -9.98462, 51.6213, 0, 51.6338, 53.1335, 51.6397, 780.398, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213, 51.6213
5.33884, 833.517, 863.961, 51.7575, 28.9053, -30.444, 51.7575, 0, 51.77, 53.2455, 51.7761, 862.442, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575, 51.7575
