   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.9008, 0, 0.0415747, 5.91772e-33, 1.41421, -0.0415747, 0, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 5.91772e-33, 9.60189e-06, 5.91772e-33, 0.0415651, 5.91772e-33
20.9084, 0, 0.0416153, 5.79401e-33, 1.41421, -0.0416153, 0, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 5.79401e-33, 8.11804e-06, 5.79401e-33, 0.0416071, 5.79401e-33
20.9161, 0, 0.0416294, 5.58573e-33, 1.41421, -0.0416294, 0, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 5.58573e-33, 6.90594e-06, 5.58573e-33, 0.0416225, 5.58573e-33
20.9237, 0, 0.0416171, 5.3183e-33, 1.41421, -0.0416171, 0, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.3183e-33, 5.91827e-06, 5.3183e-33, 0.0416112, 5.3183e-33
20.9314, 0, 0.0415787, 4.99554e-33, 1.41421, -0.0415787, 0, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 4.99554e-33, 5.11483e-06, 4.99554e-33, 0.0415736, 4.99554e-33
20.939, 0, 0.0415144, 4.61348e-33, 1.41421, -0.0415144, 0, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.61348e-33, 4.46168e-06, 4.61348e-33, 0.0415099, 4.61348e-33
20.9467, 0, 0.0414245, 4.17716e-33, 1.41421, -0.0414245, 0, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 4.17716e-33, 3.93165e-06, 4.17716e-33, 0.0414206, 4.17716e-33
20.9543, 0, 0.0413096, 3.71264e-33, 1.41421, -0.0413096, 0, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.71264e-33, 3.50168e-06, 3.71264e-33, 0.0413061, 3.71264e-33
20.962, 0.594648, 0.0411701, 3.23393e-33, 1.61079, 0.553478, 0, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.23393e-33, 3.15242e-06, 3.23393e-33, 0.0411669, 3.23393e-33
20.9696, 0.405352, 0.0410066, 2.7429e-33, 1.55092, 0.364345, 0, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.7429e-33, 2.86853e-06, 2.7429e-33, 0.0410037, 2.7429e-33
20.9773, 0, 0.0408198, 2.25798e-33, 1.41421, -0.0408198, 0, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.25798e-33, 2.63695e-06, 2.25798e-33, 0.0408171, 2.25798e-33
20.9849, 0.587506, 0.0406103, 1.79151e-33, 1.60857, 0.546896, 0, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 1.79151e-33, 2.44609e-06, 1.79151e-33, 0.0406079, 1.79151e-33
20.9926, 0.412494, 0.040379, 1.36062e-33, 1.55322, 0.372115, 0, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 1.36062e-33, 2.28976e-06, 1.36062e-33, 0.0403767, 1.36062e-33
21.0002, 0, 0.0401266, 9.69388e-34, 1.41421, -0.0401266, 0, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 9.69388e-34, 2.16024e-06, 9.69388e-34, 0.0401245, 9.69388e-34
21.0079, 0, 0.0398542, 6.31683e-34, 1.41421, -0.0398542, 0, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 6.31683e-34, 2.05147e-06, 6.31683e-34, 0.0398522, 6.31683e-34
21.0155, 0, 0.0395625, 3.59464e-34, 1.41421, -0.0395625, 0, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 3.59464e-34, 1.95878e-06, 3.59464e-34, 0.0395605, 3.59464e-34
21.0232, 0, 0.0392523, 1.60686e-34, 1.41421, -0.0392523, 0, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.60686e-34, 1.87852e-06, 1.60686e-34, 0.0392504, 1.60686e-34
21.0308, 0, 0.038925, 4.01716e-35, 1.41421, -0.038925, 0, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 4.01716e-35, 1.80786e-06, 4.01716e-35, 0.0389232, 4.01716e-35
21.0384, 0, 0.0385812, 0, 1.41421, -0.0385812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74444e-06, 0, 0.0385795, 0
21.0461, 0, 0.038222, 0, 1.41421, -0.038222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68649e-06, 0, 0.0382203, 0
21.0537, 0, 0.0378485, 0, 1.41421, -0.0378485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63265e-06, 0, 0.0378469, 0
21.0614, 0, 0.0374617, 0, 1.41421, -0.0374617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5818e-06, 0, 0.0374601, 0
21.069, 0, 0.0370624, 0, 1.41421, -0.0370624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53315e-06, 0, 0.0370609, 0
21.0767, 0, 0.0366519, 0, 1.41421, -0.0366519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48612e-06, 0, 0.0366504, 0
21.0843, 0, 0.0362312, 0, 1.41421, -0.0362312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4403e-06, 0, 0.0362297, 0
21.092, 0, 0.0358009, 0, 1.41421, -0.0358009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39535e-06, 0, 0.0357995, 0
21.0996, 0, 0.0353624, 0, 1.41421, -0.0353624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35111e-06, 0, 0.0353611, 0
21.1073, 0, 0.0349166, 0, 1.41421, -0.0349166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30747e-06, 0, 0.0349153, 0
21.1149, 0, 0.0344641, 0, 1.41421, -0.0344641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2643e-06, 0, 0.0344628, 0
21.1226, 0, 0.0340061, 0, 1.41421, -0.0340061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22124e-06, 0, 0.0340048, 0
21.1302, 0, 0.0335434, 0, 1.41421, -0.0335434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17617e-06, 0, 0.0335423, 0
21.1379, 0, 0.0330766, 0, 1.41421, -0.0330766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1356e-06, 0, 0.0330755, 0
21.1455, 0, 0.0326068, 0, 1.41421, -0.0326068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09596e-06, 0, 0.0326057, 0
21.1532, 0, 0.0321346, 0, 1.41421, -0.0321346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05708e-06, 0, 0.0321336, 0
21.1608, 0, 0.0316607, 0, 1.41421, -0.0316607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01902e-06, 0, 0.0316597, 0
21.1685, 0, 0.0311859, 0, 1.41421, -0.0311859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.81899e-07, 0, 0.0311849, 0
21.1761, 0, 0.0307107, 0, 1.41421, -0.0307107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45826e-07, 0, 0.0307097, 0
21.1838, 0, 0.0302357, 0, 1.41421, -0.0302357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10903e-07, 0, 0.0302348, 0
21.1914, 0, 0.0297615, 0, 1.41421, -0.0297615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77219e-07, 0, 0.0297606, 0
21.199, 0, 0.0292885, 0, 1.41421, -0.0292885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44852e-07, 0, 0.0292877, 0
21.2067, 0, 0.0288174, 0, 1.41421, -0.0288174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13873e-07, 0, 0.0288165, 0
21.2143, 0, 0.0283484, 0, 1.41421, -0.0283484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8432e-07, 0, 0.0283476, 0
21.222, 1, 0.0278819, 0, 1.73205, 0.972118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.56226e-07, 0, 0.0278812, 0
21.2296, 0, 0.0274186, 0, 1.41421, -0.0274186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29627e-07, 0, 0.0274178, 0
21.2373, 0, 0.0269586, 0, 1.41421, -0.0269586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04533e-07, 0, 0.0269579, 0
21.2449, 0, 0.026502, 0, 1.41421, -0.026502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80923e-07, 0, 0.0265013, 0
21.2526, 0, 0.0260493, 0, 1.41421, -0.0260493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.58802e-07, 0, 0.0260487, 0
21.2602, 0, 0.0256009, 0, 1.41421, -0.0256009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38146e-07, 0, 0.0256002, 0
21.2679, 0, 0.0251565, 0, 1.41421, -0.0251565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18903e-07, 0, 0.0251559, 0
21.2755, 0, 0.0247168, 0, 1.41421, -0.0247168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01048e-07, 0, 0.0247162, 0
21.2832, 0, 0.0242818, 0, 1.41421, -0.0242818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84528e-07, 0, 0.0242812, 0
21.2908, 0, 0.0238513, 0, 1.41421, -0.0238513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69273e-07, 0, 0.0238507, 0
21.2985, 0, 0.0234259, 0, 1.41421, -0.0234259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55233e-07, 0, 0.0234253, 0
21.3061, 0, 0.0230056, 0, 1.41421, -0.0230056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42337e-07, 0, 0.023005, 0
21.3138, 0, 0.0225901, 0, 1.41421, -0.0225901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30505e-07, 0, 0.0225896, 0
21.3214, 0, 0.02218, 0, 1.41421, -0.02218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1967e-07, 0, 0.0221794, 0
21.3291, 0, 0.021775, 0, 1.41421, -0.021775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09752e-07, 0, 0.0217745, 0
21.3367, 0, 0.0213753, 0, 1.41421, -0.0213753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00674e-07, 0, 0.0213748, 0
21.3444, 0, 0.020981, 0, 1.41421, -0.020981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92356e-07, 0, 0.0209805, 0
21.352, 0.47174, 0.0205919, 0, 1.57218, 0.451148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84721e-07, 0, 0.0205914, 0
21.3596, 0.52826, 0.0202082, 0, 1.59005, 0.508052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.77694e-07, 0, 0.0202078, 0
21.3673, 0, 0.01983, 0, 1.41421, -0.01983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71199e-07, 0, 0.0198295, 0
21.3749, 0, 0.019457, 0, 1.41421, -0.019457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65163e-07, 0, 0.0194566, 0
21.3826, 0, 0.0190894, 0, 1.41421, -0.0190894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59518e-07, 0, 0.0190889, 0
21.3902, 0, 0.0187274, 0, 1.41421, -0.0187274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54203e-07, 0, 0.0187269, 0
21.3979, 0, 0.0183706, 0, 1.41421, -0.0183706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4915e-07, 0, 0.0183702, 0
21.4055, 0, 0.0180192, 0, 1.41421, -0.0180192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44305e-07, 0, 0.0180187, 0
21.4132, 0, 0.0176733, 0, 1.41421, -0.0176733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39617e-07, 0, 0.0176728, 0
21.4208, 0.450198, 0.0173327, 0, 1.56531, 0.432866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35036e-07, 0, 0.0173322, 0
21.4285, 0.549802, 0.0169974, 0, 1.59681, 0.532804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30519e-07, 0, 0.0169969, 0
21.4361, 0, 0.0166676, 0, 1.41421, -0.0166676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26031e-07, 0, 0.0166672, 0
21.4438, 0, 0.0163431, 0, 1.41421, -0.0163431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21535e-07, 0, 0.0163426, 0
21.4514, 0, 0.0160238, 0, 1.41421, -0.0160238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17004e-07, 0, 0.0160234, 0
21.4591, 0, 0.0157099, 0, 1.41421, -0.0157099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12416e-07, 0, 0.0157095, 0
21.4667, 0, 0.0154014, 0, 1.41421, -0.0154014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07751e-07, 0, 0.015401, 0
21.4744, 0, 0.0150981, 0, 1.41421, -0.0150981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02995e-07, 0, 0.0150977, 0
21.482, 0, 0.0148002, 0, 1.41421, -0.0148002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98137e-07, 0, 0.0147998, 0
21.4897, 0, 0.0145075, 0, 1.41421, -0.0145075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93172e-07, 0, 0.0145071, 0
21.4973, 0, 0.01422, 0, 1.41421, -0.01422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88097e-07, 0, 0.0142196, 0
21.505, 0, 0.0139378, 0, 1.41421, -0.0139378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82913e-07, 0, 0.0139374, 0
21.5126, 0, 0.0136607, 0, 1.41421, -0.0136607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77623e-07, 0, 0.0136603, 0
21.5203, 0, 0.0133889, 0, 1.41421, -0.0133889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72235e-07, 0, 0.0133885, 0
21.5279, 0, 0.0131222, 0, 1.41421, -0.0131222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66757e-07, 0, 0.0131218, 0
21.5355, 0, 0.0128606, 0, 1.41421, -0.0128606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61202e-07, 0, 0.0128602, 0
21.5432, 0, 0.0126041, 0, 1.41421, -0.0126041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55581e-07, 0, 0.0126037, 0
21.5508, 0, 0.0123527, 0, 1.41421, -0.0123527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4991e-07, 0, 0.0123523, 0
21.5585, 0, 0.0121062, 0, 1.41421, -0.0121062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44203e-07, 0, 0.0121059, 0
21.5661, 0, 0.0118648, 0, 1.41421, -0.0118648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3848e-07, 0, 0.0118645, 0
21.5738, 0, 0.0116284, 0, 1.41421, -0.0116284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32755e-07, 0, 0.011628, 0
21.5814, 0, 0.0113967, 0, 1.41421, -0.0113967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27044e-07, 0, 0.0113964, 0
21.5891, 0, 0.0111701, 0, 1.41421, -0.0111701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21369e-07, 0, 0.0111698, 0
21.5967, 0, 0.0109482, 0, 1.41421, -0.0109482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15743e-07, 0, 0.0109479, 0
21.6044, 0, 0.010731, 0, 1.41421, -0.010731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10182e-07, 0, 0.0107306, 0
21.612, 0, 0.0105186, 0, 1.41421, -0.0105186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04707e-07, 0, 0.0105182, 0
21.6197, 0, 0.0103107, 0, 1.41421, -0.0103107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99328e-07, 0, 0.0103104, 0
21.6273, 0, 0.0101074, 0, 1.41421, -0.0101074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9406e-07, 0, 0.0101071, 0
21.635, 0, 0.0099087, 0, 1.41421, -0.0099087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88918e-07, 0, 0.00990841, 0
21.6426, 0, 0.00971447, 0, 1.41421, -0.00971447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83915e-07, 0, 0.00971418, 0
21.6503, 1, 0.00952452, 0, 1.73205, 0.990475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79057e-07, 0, 0.00952424, 0
21.6579, 0, 0.00933893, 0, 1.41421, -0.00933893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74359e-07, 0, 0.00933865, 0
21.6656, 0, 0.00915762, 0, 1.41421, -0.00915762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69827e-07, 0, 0.00915735, 0
21.6732, 0, 0.00898039, 0, 1.41421, -0.00898039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65466e-07, 0, 0.00898012, 0
21.6808, 0, 0.00880728, 0, 1.41421, -0.00880728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61284e-07, 0, 0.00880702, 0
21.6885, 0, 0.00863819, 0, 1.41421, -0.00863819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57284e-07, 0, 0.00863793, 0
21.6961, 0, 0.00847302, 0, 1.41421, -0.00847302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53471e-07, 0, 0.00847277, 0
21.7038, 0, 0.00831171, 0, 1.41421, -0.00831171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49845e-07, 0, 0.00831146, 0
21.7114, 0, 0.00815412, 0, 1.41421, -0.00815412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46407e-07, 0, 0.00815387, 0
21.7191, 0, 0.00800029, 0, 1.41421, -0.00800029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4316e-07, 0, 0.00800005, 0
21.7267, 0, 0.00785002, 0, 1.41421, -0.00785002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.401e-07, 0, 0.00784978, 0
21.7344, 0, 0.00770323, 0, 1.41421, -0.00770323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37226e-07, 0, 0.00770299, 0
21.742, 0, 0.00755993, 0, 1.41421, -0.00755993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34541e-07, 0, 0.0075597, 0
21.7497, 1, 0.00741994, 0, 1.73205, 0.99258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32042e-07, 0, 0.00741971, 0
21.7573, 0, 0.00728316, 0, 1.41421, -0.00728316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29746e-07, 0, 0.00728293, 0
21.765, 0, 0.00714962, 0, 1.41421, -0.00714962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27848e-07, 0, 0.00714939, 0
21.7726, 0, 0.00701911, 0, 1.41421, -0.00701911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2606e-07, 0, 0.00701888, 0
21.7803, 0, 0.00689156, 0, 1.41421, -0.00689156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24461e-07, 0, 0.00689134, 0
21.7879, 0, 0.00676695, 0, 1.41421, -0.00676695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23321e-07, 0, 0.00676672, 0
21.7956, 0, 0.00664517, 0, 1.41421, -0.00664517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22549e-07, 0, 0.00664495, 0
21.8032, 0, 0.00652606, 0, 1.41421, -0.00652606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21869e-07, 0, 0.00652583, 0
21.8109, 0, 0.00640961, 0, 1.41421, -0.00640961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21507e-07, 0, 0.00640939, 0
21.8185, 0, 0.00629574, 0, 1.41421, -0.00629574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21538e-07, 0, 0.00629552, 0
21.8262, 0, 0.00618428, 0, 1.41421, -0.00618428, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22022e-07, 0, 0.00618406, 0
21.8338, 0, 0.00607522, 0, 1.41421, -0.00607522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23057e-07, 0, 0.006075, 0
21.8414, 0, 0.00596848, 0, 1.41421, -0.00596848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24756e-07, 0, 0.00596826, 0
21.8491, 0, 0.00586389, 0, 1.41421, -0.00586389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27265e-07, 0, 0.00586367, 0
21.8567, 0, 0.00576146, 0, 1.41421, -0.00576146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30763e-07, 0, 0.00576123, 0
21.8644, 0, 0.00566106, 0, 1.41421, -0.00566106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35479e-07, 0, 0.00566083, 0
21.872, 0.307807, 0.00556263, 0, 1.51915, 0.302244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.417e-07, 0, 0.00556239, 0
21.8797, 0.692193, 0.00546608, 0, 1.64079, 0.686727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49782e-07, 0, 0.00546583, 0
21.8873, 0, 0.00537133, 0, 1.41421, -0.00537133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60167e-07, 0, 0.00537107, 0
21.895, 0, 0.00527831, 0, 1.41421, -0.00527831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73406e-07, 0, 0.00527804, 0
21.9026, 0, 0.00518695, 0, 1.41421, -0.00518695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90172e-07, 0, 0.00518666, 0
