   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_102.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
21.3248, 0, 0.0284171, 0, 1.41421, -0.0284171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74799e-07, 0, 0.0284165, 0, 0
21.3327, 0, 0.0278782, 0, 1.41421, -0.0278782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90062e-07, 0, 0.0278776, 0, 0
21.3406, 0, 0.0273455, 0, 1.41421, -0.0273455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05664e-07, 0, 0.0273449, 0, 0
21.3485, 0, 0.0268188, 0, 1.41421, -0.0268188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21255e-07, 0, 0.0268182, 0, 0
21.3564, 0, 0.0262983, 0, 1.41421, -0.0262983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36504e-07, 0, 0.0262977, 0, 0
21.3643, 0, 0.0257836, 0, 1.41421, -0.0257836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51107e-07, 0, 0.025783, 0, 0
21.3722, 0, 0.0252749, 0, 1.41421, -0.0252749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64775e-07, 0, 0.0252742, 0, 0
21.38, 0, 0.0247721, 0, 1.41421, -0.0247721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77241e-07, 0, 0.0247714, 0, 0
21.3879, 0, 0.0242754, 0, 1.41421, -0.0242754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.88264e-07, 0, 0.0242747, 0, 0
21.3958, 0, 0.0237846, 0, 1.41421, -0.0237846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97641e-07, 0, 0.0237839, 0, 0
21.4037, 0, 0.0233002, 0, 1.41421, -0.0233002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05184e-07, 0, 0.0232995, 0, 0
21.4116, 0, 0.0228221, 0, 1.41421, -0.0228221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1075e-07, 0, 0.0228214, 0, 0
21.4195, 0, 0.0223503, 0, 1.41421, -0.0223503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14228e-07, 0, 0.0223496, 0, 0
21.4274, 0, 0.0218854, 0, 1.41421, -0.0218854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1554e-07, 0, 0.0218847, 0, 0
21.4352, 0, 0.0214273, 0, 1.41421, -0.0214273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14648e-07, 0, 0.0214266, 0, 0
21.4431, 0, 0.0209761, 0, 1.41421, -0.0209761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11549e-07, 0, 0.0209754, 0, 0
21.451, 0, 0.0205321, 0, 1.41421, -0.0205321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06277e-07, 0, 0.0205314, 0, 0
21.4589, 0, 0.0200955, 0, 1.41421, -0.0200955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98903e-07, 0, 0.0200948, 0, 0
21.4668, 0, 0.0196663, 0, 1.41421, -0.0196663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89523e-07, 0, 0.0196656, 0, 0
21.4747, 0, 0.0192447, 0, 1.41421, -0.0192447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.78272e-07, 0, 0.0192441, 0, 0
21.4826, 0, 0.0188311, 0, 1.41421, -0.0188311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65309e-07, 0, 0.0188304, 0, 0
21.4905, 0, 0.0184251, 0, 1.41421, -0.0184251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50806e-07, 0, 0.0184244, 0, 0
21.4983, 0, 0.0180273, 0, 1.41421, -0.0180273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34974e-07, 0, 0.0180266, 0, 0
21.5062, 0, 0.0176374, 0, 1.41421, -0.0176374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.18015e-07, 0, 0.0176368, 0, 0
21.5141, 0, 0.0172557, 0, 1.41421, -0.0172557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00154e-07, 0, 0.0172551, 0, 0
21.522, 0, 0.0168823, 0, 1.41421, -0.0168823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8162e-07, 0, 0.0168817, 0, 0
21.5299, 0, 0.0165169, 0, 1.41421, -0.0165169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62629e-07, 0, 0.0165164, 0, 0
21.5378, 0, 0.0161598, 0, 1.41421, -0.0161598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43404e-07, 0, 0.0161593, 0, 0
21.5457, 0, 0.0158109, 0, 1.41421, -0.0158109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24157e-07, 0, 0.0158104, 0, 0
21.5535, 0, 0.0154702, 0, 1.41421, -0.0154702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05088e-07, 0, 0.0154697, 0, 0
21.5614, 0, 0.0151375, 0, 1.41421, -0.0151375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86366e-07, 0, 0.015137, 0, 0
21.5693, 0, 0.014813, 0, 1.41421, -0.014813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6817e-07, 0, 0.0148126, 0, 0
21.5772, 0, 0.0144964, 0, 1.41421, -0.0144964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5063e-07, 0, 0.014496, 0, 0
21.5851, 0, 0.0141877, 0, 1.41421, -0.0141877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3387e-07, 0, 0.0141873, 0, 0
21.593, 0, 0.0138869, 0, 1.41421, -0.0138869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17992e-07, 0, 0.0138865, 0, 0
21.6009, 0, 0.0135936, 0, 1.41421, -0.0135936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03061e-07, 0, 0.0135932, 0, 0
21.6087, 0, 0.0133079, 0, 1.41421, -0.0133079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89144e-07, 0, 0.0133075, 0, 0
21.6166, 0, 0.0130296, 0, 1.41421, -0.0130296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76264e-07, 0, 0.0130293, 0, 0
21.6245, 0, 0.0127586, 0, 1.41421, -0.0127586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64438e-07, 0, 0.0127582, 0, 0
21.6324, 0, 0.0124947, 0, 1.41421, -0.0124947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53665e-07, 0, 0.0124944, 0, 0
21.6403, 0, 0.0122378, 0, 1.41421, -0.0122378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43919e-07, 0, 0.0122374, 0, 0
21.6482, 0, 0.0119876, 0, 1.41421, -0.0119876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35173e-07, 0, 0.0119873, 0, 0
21.6561, 0, 0.0117441, 0, 1.41421, -0.0117441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2738e-07, 0, 0.0117438, 0, 0
21.6639, 0, 0.0115072, 0, 1.41421, -0.0115072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20492e-07, 0, 0.0115069, 0, 0
21.6718, 0, 0.0112764, 0, 1.41421, -0.0112764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14446e-07, 0, 0.0112761, 0, 0
21.6797, 0, 0.0110519, 0, 1.41421, -0.0110519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09183e-07, 0, 0.0110516, 0, 0
21.6876, 0, 0.0108334, 0, 1.41421, -0.0108334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04636e-07, 0, 0.0108331, 0, 0
21.6955, 0, 0.0106206, 0, 1.41421, -0.0106206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00737e-07, 0, 0.0106203, 0, 0
21.7034, 0, 0.0104136, 0, 1.41421, -0.0104136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97424e-07, 0, 0.0104133, 0, 0
21.7113, 0, 0.010212, 0, 1.41421, -0.010212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94631e-07, 0, 0.0102117, 0, 0
21.7192, 0, 0.0100157, 0, 1.41421, -0.0100157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92298e-07, 0, 0.0100154, 0, 0
21.727, 0, 0.00982466, 0, 1.41421, -0.00982466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90369e-07, 0, 0.00982437, 0, 0
21.7349, 0, 0.00963865, 0, 1.41421, -0.00963865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8879e-07, 0, 0.00963836, 0, 0
21.7428, 0, 0.00945747, 0, 1.41421, -0.00945747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87513e-07, 0, 0.00945718, 0, 0
21.7507, 0, 0.00928102, 0, 1.41421, -0.00928102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86494e-07, 0, 0.00928073, 0, 0
21.7586, 0.534457, 0.00910917, 0, 1.592, 0.525348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85695e-07, 0, 0.00910889, 0, 0
21.7665, 0.465543, 0.0089417, 0, 1.5702, 0.456601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85079e-07, 0, 0.00894141, 0, 0
21.7744, 0, 0.0087786, 0, 1.41421, -0.0087786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84617e-07, 0, 0.00877832, 0, 0
21.7822, 0, 0.00861964, 0, 1.41421, -0.00861964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84283e-07, 0, 0.00861935, 0, 0
21.7901, 1, 0.0084647, 0, 1.73205, 0.991535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84054e-07, 0, 0.00846442, 0, 0
21.798, 0, 0.00831371, 0, 1.41421, -0.00831371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83911e-07, 0, 0.00831343, 0, 0
21.8059, 0, 0.00816647, 0, 1.41421, -0.00816647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83837e-07, 0, 0.00816619, 0, 0
21.8138, 0, 0.00802289, 0, 1.41421, -0.00802289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83818e-07, 0, 0.0080226, 0, 0
21.8217, 0, 0.00788285, 0, 1.41421, -0.00788285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83845e-07, 0, 0.00788257, 0, 0
21.8296, 0, 0.00774625, 0, 1.41421, -0.00774625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83907e-07, 0, 0.00774596, 0, 0
21.8374, 0, 0.00761295, 0, 1.41421, -0.00761295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83997e-07, 0, 0.00761267, 0, 0
21.8453, 0, 0.0074829, 0, 1.41421, -0.0074829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84109e-07, 0, 0.00748261, 0, 0
21.8532, 0, 0.0073559, 0, 1.41421, -0.0073559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84238e-07, 0, 0.00735562, 0, 0
21.8611, 0, 0.00723189, 0, 1.41421, -0.00723189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8438e-07, 0, 0.00723161, 0, 0
21.869, 0, 0.00711078, 0, 1.41421, -0.00711078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84532e-07, 0, 0.0071105, 0, 0
21.8769, 0, 0.00699239, 0, 1.41421, -0.00699239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84692e-07, 0, 0.0069921, 0, 0
21.8848, 0, 0.00687671, 0, 1.41421, -0.00687671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84858e-07, 0, 0.00687643, 0, 0
21.8926, 0, 0.00676355, 0, 1.41421, -0.00676355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85028e-07, 0, 0.00676327, 0, 0
21.9005, 0, 0.00665283, 0, 1.41421, -0.00665283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85201e-07, 0, 0.00665255, 0, 0
21.9084, 0, 0.00654446, 0, 1.41421, -0.00654446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85377e-07, 0, 0.00654418, 0, 0
21.9163, 0, 0.00643827, 0, 1.41421, -0.00643827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85554e-07, 0, 0.00643799, 0, 0
21.9242, 0, 0.00633416, 0, 1.41421, -0.00633416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85733e-07, 0, 0.00633388, 0, 0
21.9321, 0, 0.00623201, 0, 1.41421, -0.00623201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85912e-07, 0, 0.00623173, 0, 0
21.94, 0, 0.00613172, 0, 1.41421, -0.00613172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86093e-07, 0, 0.00613143, 0, 0
21.9479, 0, 0.00603307, 0, 1.41421, -0.00603307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86273e-07, 0, 0.00603278, 0, 0
21.9557, 0, 0.005936, 0, 1.41421, -0.005936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86454e-07, 0, 0.00593572, 0, 0
21.9636, 0, 0.00584035, 0, 1.41421, -0.00584035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86635e-07, 0, 0.00584006, 0, 0
21.9715, 0, 0.0057459, 0, 1.41421, -0.0057459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86816e-07, 0, 0.00574561, 0, 0
21.9794, 0, 0.00565258, 0, 1.41421, -0.00565258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86996e-07, 0, 0.00565229, 0, 0
21.9873, 0, 0.00556017, 0, 1.41421, -0.00556017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87177e-07, 0, 0.00555988, 0, 0
21.9952, 0, 0.00546852, 0, 1.41421, -0.00546852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87357e-07, 0, 0.00546823, 0, 0
22.0031, 0.459861, 0.00537747, 0, 1.56839, 0.454484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87536e-07, 0, 0.00537718, 0, 0
22.0109, 0.540139, 0.00528688, 0, 1.59378, 0.534852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87715e-07, 0, 0.00528659, 0, 0
22.0188, 0, 0.00519652, 0, 1.41421, -0.00519652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87893e-07, 0, 0.00519624, 0, 0
22.0267, 0, 0.00510629, 0, 1.41421, -0.00510629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88071e-07, 0, 0.005106, 0, 0
22.0346, 0, 0.00501603, 0, 1.41421, -0.00501603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88248e-07, 0, 0.00501574, 0, 0
22.0425, 0, 0.00492555, 0, 1.41421, -0.00492555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88424e-07, 0, 0.00492526, 0, 0
22.0504, 0, 0.00483482, 0, 1.41421, -0.00483482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88599e-07, 0, 0.00483453, 0, 0
22.0583, 0, 0.00474365, 0, 1.41421, -0.00474365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88773e-07, 0, 0.00474336, 0, 0
22.0661, 0, 0.00465198, 0, 1.41421, -0.00465198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88946e-07, 0, 0.00465169, 0, 0
22.074, 0, 0.00455978, 0, 1.41421, -0.00455978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8912e-07, 0, 0.00455949, 0, 0
22.0819, 0, 0.00446694, 0, 1.41421, -0.00446694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89294e-07, 0, 0.00446665, 0, 0
22.0898, 0, 0.00437353, 0, 1.41421, -0.00437353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89471e-07, 0, 0.00437324, 0, 0
22.0977, 0, 0.00427953, 0, 1.41421, -0.00427953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89652e-07, 0, 0.00427924, 0, 0
22.1056, 0, 0.00418499, 0, 1.41421, -0.00418499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89842e-07, 0, 0.0041847, 0, 0
22.1135, 0, 0.00409001, 0, 1.41421, -0.00409001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90048e-07, 0, 0.00408972, 0, 0
22.1213, 0, 0.00399472, 0, 1.41421, -0.00399472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90285e-07, 0, 0.00399443, 0, 0
22.1292, 0, 0.00389923, 0, 1.41421, -0.00389923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90599e-07, 0, 0.00389894, 0, 0
22.1371, 0, 0.00380372, 0, 1.41421, -0.00380372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91372e-07, 0, 0.00380343, 0, 0
22.145, 0, 0.00370843, 0, 1.41421, -0.00370843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9219e-07, 0, 0.00370813, 0, 0
22.1529, 1, 0.00361348, 0, 1.73205, 0.996387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93365e-07, 0, 0.00361319, 0, 0
22.1608, 0, 0.00351923, 0, 1.41421, -0.00351923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95671e-07, 0, 0.00351893, 0, 0
22.1687, 0, 0.00342583, 0, 1.41421, -0.00342583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98773e-07, 0, 0.00342553, 0, 0
22.1765, 0, 0.00333357, 0, 1.41421, -0.00333357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03226e-07, 0, 0.00333326, 0, 0
22.1844, 0, 0.00324271, 0, 1.41421, -0.00324271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09893e-07, 0, 0.0032424, 0, 0
22.1923, 0, 0.00315347, 0, 1.41421, -0.00315347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19896e-07, 0, 0.00315315, 0, 0
22.2002, 0, 0.0030661, 0, 1.41421, -0.0030661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34859e-07, 0, 0.00306576, 0, 0
22.2081, 0, 0.00298083, 0, 1.41421, -0.00298083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57136e-07, 0, 0.00298047, 0, 0
22.216, 0, 0.00289788, 0, 1.41421, -0.00289788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90117e-07, 0, 0.00289749, 0, 0
22.2239, 0, 0.00281738, 0, 1.41421, -0.00281738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38703e-07, 0, 0.00281695, 0, 0
22.2318, 0, 0.00273957, 0, 1.41421, -0.00273957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09772e-07, 0, 0.00273906, 0, 0
22.2396, 0, 0.00266454, 0, 1.41421, -0.00266454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13113e-07, 0, 0.00266393, 0, 0
22.2475, 0, 0.00259236, 0, 1.41421, -0.00259236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62513e-07, 0, 0.00259159, 0, 0
22.2554, 0, 0.00252317, 0, 1.41421, -0.00252317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.76881e-07, 0, 0.0025222, 0, 0
22.2633, 0, 0.002457, 0, 1.41421, -0.002457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28267e-06, 0, 0.00245572, 0, 0
22.2712, 0.378097, 0.00239388, 0, 1.54211, 0.375703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71589e-06, 0, 0.00239217, 0, 0
22.2791, 0.621903, 0.00233385, 0, 1.61923, 0.619569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32559e-06, 0, 0.00233152, 0, 0
22.287, 0, 0.00227691, 0, 1.41421, -0.00227691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17767e-06, 0, 0.00227374, 0, 0
22.2948, 0, 0.00222306, 0, 1.41421, -0.00222306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36113e-06, 0, 0.0022187, 0, 0
22.3027, 0, 0.00217233, 0, 1.41421, -0.00217233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99344e-06, 0, 0.00216633, 0, 0
22.3106, 0, 0.00212474, 0, 1.41421, -0.00212474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22967e-06, 0, 0.00211651, 0, 0
22.3185, 0, 0.00208037, 0, 1.41421, -0.00208037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12726e-05, 0, 0.00206909, 0, 0
22.3264, 0, 0.00203934, 0, 1.41421, -0.00203934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53839e-05, 0, 0.00202395, 0, 0
22.3343, 0, 0.00200181, 0, 1.41421, -0.00200181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09038e-05, 0, 0.00198091, 0, 0
22.3422, 0, 0.00196807, 0, 1.41421, -0.00196807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82628e-05, 0, 0.00193981, 0, 0
22.35, 0, 0.0019385, 0, 1.41421, -0.0019385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80038e-05, 0, 0.0019005, 0, 0
22.3579, 0, 0.0019136, 0, 1.41421, -0.0019136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08195e-05, 0, 0.00186278, 0, 0
