   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_581.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
12.7977, 5.26146, 5.46915, 0.524145, 2.69471, -0.207685, 0.524145, 0, 0.524147, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524145, 0.524146, 0.524145, 0.524145, 5.46915
12.8055, 8.51747, 5.50775, 0.523087, 3.24307, 3.00973, 0.523087, 0, 0.523088, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523087, 0.523088, 0.523087, 0.523087, 5.50774
12.8134, 5.21388, 5.51364, 0.522025, 2.68587, -0.29976, 0.522025, 0, 0.522026, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522025, 0.522026, 0.522025, 0.522025, 5.51364
12.8212, 5.25428, 5.48691, 0.520904, 2.69338, -0.232631, 0.520904, 0, 0.520905, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520904, 0.520905, 0.520904, 0.520904, 5.4869
12.8291, 4.48699, 5.42833, 0.519736, 2.54696, -0.941343, 0.519736, 0, 0.519738, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519736, 0.519737, 0.519736, 0.519736, 5.42833
12.837, 2.25152, 5.33937, 0.518545, 2.06192, -3.08785, 0.518545, 0, 0.518547, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518545, 0.518547, 0.518545, 0.518545, 5.33937
12.8448, 1.49607, 5.22198, 0.517356, 1.86978, -3.72591, 0.517356, 0, 0.517358, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517356, 0.517357, 0.517356, 0.517356, 5.22197
12.8527, 5.74585, 5.07854, 0.516049, 2.78314, 0.667314, 0.516049, 0, 0.516051, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.516049, 0.51605, 0.516049, 0.516049, 5.07853
12.8605, 6.99529, 4.91194, 0.514658, 2.99922, 2.08335, 0.514658, 0, 0.514661, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514658, 0.514659, 0.514658, 0.514658, 4.91193
12.8684, 4.99529, 4.72546, 0.513269, 2.64486, 0.269834, 0.513269, 0, 0.513273, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.513269, 0.51327, 0.513269, 0.513269, 4.72545
12.8763, 5.23457, 4.52263, 0.512025, 2.68972, 0.71194, 0.512025, 0, 0.512029, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512025, 0.512026, 0.512025, 0.512025, 4.52263
12.8841, 4.7557, 4.30664, 0.51059, 2.59917, 0.449064, 0.51059, 0, 0.510595, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.51059, 0.510591, 0.51059, 0.51059, 4.30663
12.892, 3.9951, 4.08086, 0.508828, 2.44849, -0.0857563, 0.508828, 0, 0.508834, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508828, 0.508829, 0.508828, 0.508828, 4.08085
12.8999, 1.53061, 3.8489, 0.506904, 1.87899, -2.31829, 0.506904, 0, 0.506913, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506904, 0.506905, 0.506904, 0.506904, 3.84889
12.9077, 0.229864, 3.61417, 0.504983, 1.49327, -3.38431, 0.504983, 0, 0.504995, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504984, 0.504983, 0.504983, 3.61416
12.9156, 3.77014, 3.38082, 0.504059, 2.40211, 0.389317, 0.504059, 0, 0.504076, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.504059, 0.50406, 0.504059, 0.504059, 3.3808
12.9234, 1.22503, 3.15006, 0.50268, 1.79584, -1.92503, 0.50268, 0, 0.502703, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.50268, 0.502681, 0.50268, 0.50268, 3.15004
12.9313, 1.99765, 2.92435, 0.500854, 1.99941, -0.926709, 0.500854, 0, 0.500886, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500854, 0.500855, 0.500854, 0.500854, 2.92432
12.9392, 2.43829, 2.70609, 0.498807, 2.10672, -0.267802, 0.498807, 0, 0.498851, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498807, 0.498808, 0.498807, 0.498807, 2.70605
12.947, 2.33903, 2.49714, 0.496764, 2.08303, -0.158108, 0.496764, 0, 0.496824, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496764, 0.496765, 0.496764, 0.496764, 2.49708
12.9549, 1, 2.29982, 0.495677, 1.73205, -1.29982, 0.495677, 0, 0.495758, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495677, 0.495678, 0.495677, 0.495677, 2.29974
12.9627, 1.21301, 2.11375, 0.494093, 1.79249, -0.900739, 0.494093, 0, 0.494203, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494093, 0.494094, 0.494093, 0.494093, 2.11364
12.9706, 1.99752, 1.93954, 0.492034, 1.99938, 0.0579809, 0.492034, 0, 0.492181, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492034, 0.492035, 0.492034, 0.492034, 1.93939
12.9785, 1.78947, 1.77787, 0.48974, 1.94666, 0.0115961, 0.48974, 0, 0.489937, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.48974, 0.489741, 0.48974, 0.48974, 1.77767
12.9863, 1, 1.62906, 0.487451, 1.73205, -0.62906, 0.487451, 0, 0.487713, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487451, 0.487453, 0.487451, 0.487451, 1.6288
12.9942, 0, 1.4943, 0.486495, 1.41421, -1.4943, 0.486495, 0, 0.486839, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486495, 0.486497, 0.486495, 0.486495, 1.49396
13.002, 1.40198, 1.37137, 0.484966, 1.84445, 0.0306154, 0.484966, 0, 0.485415, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484966, 0.484967, 0.484966, 0.484966, 1.37092
13.0099, 1.59802, 1.2598, 0.482895, 1.89684, 0.338214, 0.482895, 0, 0.483478, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482895, 0.482896, 0.482895, 0.482895, 1.25922
13.0178, 2, 1.15928, 0.480558, 2, 0.840719, 0.480558, 0, 0.481309, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480558, 0.480559, 0.480558, 0.480558, 1.15853
13.0256, 1, 1.06938, 0.478227, 1.73205, -0.0693829, 0.478227, 0, 0.479187, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478227, 0.478228, 0.478227, 0.478227, 1.06842
13.0335, 2, 0.990692, 0.477238, 2, 1.00931, 0.477238, 0, 0.478457, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477238, 0.477239, 0.477238, 0.477238, 0.989473
13.0414, 1, 0.920499, 0.475629, 1.73205, 0.0795006, 0.475629, 0, 0.477165, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.475629, 0.47563, 0.475629, 0.475629, 0.918963
13.0492, 1, 0.858045, 0.473446, 1.73205, 0.141955, 0.473446, 0, 0.475367, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473446, 0.473447, 0.473446, 0.473446, 0.856123
13.0571, 1, 0.80286, 0.470981, 1.73205, 0.19714, 0.470981, 0, 0.473367, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470981, 0.470982, 0.470981, 0.470981, 0.800472
13.0649, 0, 0.754514, 0.468521, 1.41421, -0.754514, 0.468521, 0, 0.471464, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468521, 0.468523, 0.468521, 0.468521, 0.751571
13.0728, 0.179306, 0.713876, 0.46765, 1.47625, -0.53457, 0.46765, 0, 0.471252, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.46765, 0.467651, 0.46765, 0.46765, 0.710273
13.0807, 0.997522, 0.678024, 0.46609, 1.73134, 0.319498, 0.46609, 0, 0.470468, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.46609, 0.466091, 0.46609, 0.46609, 0.673645
13.0885, 0.997646, 0.646432, 0.463903, 1.73137, 0.351214, 0.463903, 0, 0.469184, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463903, 0.463904, 0.463903, 0.463903, 0.64115
13.0964, 1.82553, 0.618877, 0.461406, 1.9559, 1.20665, 0.461406, 0, 0.467732, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461406, 0.461407, 0.461406, 0.461406, 0.61255
13.1042, 2.16962, 0.595193, 0.458916, 2.04196, 1.57443, 0.458916, 0, 0.466438, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458916, 0.458917, 0.458916, 0.458916, 0.587669
13.1121, 0.997543, 0.57666, 0.458137, 1.73134, 0.420882, 0.458137, 0, 0.467017, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458137, 0.458138, 0.458137, 0.458137, 0.567779
13.12, 2.99765, 0.560458, 0.456619, 2.23554, 2.43719, 0.456619, 0, 0.467026, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.456619, 0.45662, 0.456619, 0.456619, 0.55005
13.1278, 0.835192, 0.54634, 0.454433, 1.6838, 0.288852, 0.454433, 0, 0.466542, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454433, 0.454434, 0.454433, 0.454433, 0.53423
13.1357, 0.159975, 0.534377, 0.451918, 1.46969, -0.374402, 0.451918, 0, 0.465905, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451918, 0.451919, 0.451918, 0.451918, 0.520388
13.1436, 0.840025, 0.524686, 0.449409, 1.68524, 0.315339, 0.449409, 0, 0.465451, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.449409, 0.44941, 0.449409, 0.449409, 0.508643
13.1514, 0, 0.519077, 0.448895, 1.41421, -0.519077, 0.448895, 0, 0.467161, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448895, 0.448896, 0.448895, 0.448895, 0.50081
13.1593, 1.15279, 0.514528, 0.447486, 1.77561, 0.63826, 0.447486, 0, 0.468135, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447486, 0.447487, 0.447486, 0.447486, 0.493878
13.1671, 0.847212, 0.511024, 0.445258, 1.68737, 0.336188, 0.445258, 0, 0.468433, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445258, 0.445259, 0.445258, 0.445258, 0.487848
13.175, 0, 0.508925, 0.442626, 1.41421, -0.508925, 0.442626, 0, 0.468451, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442626, 0.442627, 0.442626, 0.442626, 0.4831
13.1829, 0.145477, 0.50863, 0.440002, 1.46474, -0.363153, 0.440002, 0, 0.468575, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440002, 0.440003, 0.440002, 0.440002, 0.480056
13.1907, 0.854523, 0.514348, 0.441575, 1.68953, 0.340175, 0.441575, 0, 0.472961, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441575, 0.441576, 0.441575, 0.441575, 0.48296
13.1986, 0.140644, 0.520979, 0.442185, 1.46309, -0.380334, 0.442185, 0, 0.476417, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442185, 0.442186, 0.442185, 0.442185, 0.486745
13.2064, 0.859356, 0.528681, 0.441894, 1.69096, 0.330675, 0.441894, 0, 0.478966, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441894, 0.441895, 0.441894, 0.441894, 0.491608
13.2143, 0, 0.538032, 0.441153, 1.41421, -0.538032, 0.441153, 0, 0.481016, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441153, 0.441154, 0.441153, 0.441153, 0.498168
13.2222, 0, 0.549643, 0.440413, 1.41421, -0.549643, 0.440413, 0, 0.482973, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440413, 0.440414, 0.440413, 0.440413, 0.507081
13.23, 1, 0.565393, 0.44136, 1.73205, 0.434607, 0.44136, 0, 0.486482, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.44136, 0.441361, 0.44136, 0.44136, 0.52027
13.2379, 1.12862, 0.583241, 0.44174, 1.76879, 0.545384, 0.44174, 0, 0.48924, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.44174, 0.441741, 0.44174, 0.44174, 0.53574
13.2458, 0.997522, 0.603474, 0.441606, 1.73134, 0.394047, 0.441606, 0, 0.49126, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441606, 0.441607, 0.441606, 0.441606, 0.553819
13.2536, 0.873854, 0.626599, 0.441214, 1.69524, 0.247254, 0.441214, 0, 0.492758, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441214, 0.441216, 0.441214, 0.441214, 0.575054
13.2615, 0.242875, 0.653124, 0.440823, 1.49762, -0.410249, 0.440823, 0, 0.493957, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440823, 0.440824, 0.440823, 0.440823, 0.599989
13.2693, 2.87608, 0.684154, 0.441293, 2.20819, 2.19193, 0.441293, 0, 0.495689, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441293, 0.441294, 0.441293, 0.441293, 0.629758
13.2772, 0.997755, 0.718736, 0.441446, 1.7314, 0.279019, 0.441446, 0, 0.496751, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441446, 0.441448, 0.441446, 0.441446, 0.663431
13.2851, 0.883286, 0.757097, 0.441311, 1.69802, 0.126189, 0.441311, 0, 0.497155, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441311, 0.441312, 0.441311, 0.441311, 0.701251
13.2929, 1.11165, 0.79951, 0.441031, 1.76399, 0.312138, 0.441031, 0, 0.497039, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441031, 0.441032, 0.441031, 0.441031, 0.743501
13.3008, 1.10719, 0.846216, 0.440751, 1.76272, 0.260971, 0.440751, 0, 0.496545, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440751, 0.440752, 0.440751, 0.440751, 0.790421
13.3086, 2.8881, 0.897407, 0.440656, 2.21091, 1.9907, 0.440656, 0, 0.495868, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440656, 0.440657, 0.440656, 0.440656, 0.842194
13.3165, 0.893061, 0.952696, 0.440469, 1.7009, -0.0596352, 0.440469, 0, 0.494745, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.440469, 0.44047, 0.440469, 0.440469, 0.898419
13.3244, 1.30665, 1.01188, 0.440166, 1.81842, 0.29477, 0.440166, 0, 0.493175, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440166, 0.440167, 0.440166, 0.440166, 0.958873
13.3322, 3.79297, 1.07465, 0.439733, 2.40686, 2.71833, 0.439733, 0, 0.491174, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439733, 0.439734, 0.439733, 0.439733, 1.0232
13.3401, 1.99765, 1.14056, 0.439201, 1.99941, 0.857084, 0.439201, 0, 0.488807, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439201, 0.439202, 0.439201, 0.439201, 1.09096
13.348, 2.90273, 1.20906, 0.438555, 2.21421, 1.69367, 0.438555, 0, 0.486096, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438555, 0.438556, 0.438555, 0.438555, 1.16152
13.3558, 1.27732, 1.27947, 0.43782, 1.81034, -0.00214565, 0.43782, 0, 0.483109, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.43782, 0.437822, 0.43782, 0.43782, 1.23418
13.3637, 3.72268, 1.35093, 0.436946, 2.39221, 2.37175, 0.436946, 0, 0.479836, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436946, 0.436947, 0.436946, 0.436946, 1.30804
13.3715, 0, 1.42254, 0.435954, 1.41421, -1.42254, 0.435954, 0, 0.476343, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435954, 0.435955, 0.435954, 0.435954, 1.38215
13.3794, 1.34102, 1.49332, 0.434881, 1.82784, -0.152304, 0.434881, 0, 0.472706, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434881, 0.434882, 0.434881, 0.434881, 1.45549
13.3873, 3.82476, 1.56215, 0.433693, 2.41345, 2.26261, 0.433693, 0, 0.468934, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433693, 0.433694, 0.433693, 0.433693, 1.52691
13.3951, 1.83422, 1.62792, 0.432413, 1.95812, 0.206302, 0.432413, 0, 0.465082, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432413, 0.432414, 0.432413, 0.432413, 1.59525
13.403, 2.23383, 1.68946, 0.431015, 2.05763, 0.54437, 0.431015, 0, 0.461159, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431015, 0.431017, 0.431015, 0.431015, 1.65931
13.4108, 4.91735, 1.74566, 0.429518, 2.63009, 3.17168, 0.429518, 0, 0.457211, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429518, 0.429519, 0.429518, 0.429518, 1.71797
13.4187, 3.99529, 1.79547, 0.427951, 2.44853, 2.19982, 0.427951, 0, 0.45329, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427951, 0.427952, 0.427951, 0.427951, 1.77013
13.4266, 1.99504, 1.83787, 0.42627, 1.99876, 0.157176, 0.42627, 0, 0.449371, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.42627, 0.426271, 0.42627, 0.42627, 1.81477
13.4344, 1.85849, 1.87201, 0.424495, 1.9643, -0.0135175, 0.424495, 0, 0.445486, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424495, 0.424496, 0.424495, 0.424495, 1.85101
13.4423, 2, 1.89716, 0.422633, 2, 0.102836, 0.422633, 0, 0.441653, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422633, 0.422634, 0.422633, 0.422633, 1.87814
13.4501, 0, 1.91284, 0.420711, 1.41421, -1.91284, 0.420711, 0, 0.437902, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420711, 0.420712, 0.420711, 0.420711, 1.89564
