   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_133.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
19.2563, 0, 0.180725, 0.0153719, 1.41421, -0.180725, 0.0153719, 0, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153719, 0.0153737, 0.0153719, 0.180723, 0.0153719
19.2642, 0, 0.176247, 0.0147037, 1.41421, -0.176247, 0.0147037, 0, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147037, 0.0147055, 0.0147037, 0.176245, 0.0147037
19.272, 0, 0.1719, 0.0140466, 1.41421, -0.1719, 0.0140466, 0, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140466, 0.0140484, 0.0140466, 0.171898, 0.0140466
19.2799, 0, 0.167681, 0.0134046, 1.41421, -0.167681, 0.0134046, 0, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134046, 0.0134064, 0.0134046, 0.167679, 0.0134046
19.2878, 0, 0.163589, 0.0127806, 1.41421, -0.163589, 0.0127806, 0, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127806, 0.0127824, 0.0127806, 0.163588, 0.0127806
19.2956, 0, 0.159604, 0.012157, 1.41421, -0.159604, 0.012157, 0, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.012157, 0.0121588, 0.012157, 0.159602, 0.012157
19.3035, 0, 0.155724, 0.0115381, 1.41421, -0.155724, 0.0115381, 0, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115381, 0.0115399, 0.0115381, 0.155722, 0.0115381
19.3113, 0.267592, 0.151951, 0.01093, 1.50585, 0.115641, 0.01093, 0, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.01093, 0.0109319, 0.01093, 0.151949, 0.01093
19.3192, 0.732408, 0.148288, 0.0103385, 1.653, 0.584121, 0.0103385, 0, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103385, 0.0103403, 0.0103385, 0.148286, 0.0103385
19.3271, 0.262636, 0.144764, 0.00979956, 1.50421, 0.117872, 0.00979956, 0, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00979956, 0.00980136, 0.00979956, 0.144763, 0.00979956
19.3349, 0.737364, 0.141323, 0.0092571, 1.6545, 0.596041, 0.0092571, 0, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.0092571, 0.00925891, 0.0092571, 0.141321, 0.0092571
19.3428, 1, 0.137964, 0.00871612, 1.73205, 0.862036, 0.00871612, 0, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871612, 0.00871794, 0.00871612, 0.137962, 0.00871612
19.3507, 0, 0.13469, 0.00818468, 1.41421, -0.13469, 0.00818468, 0, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818468, 0.00818649, 0.00818468, 0.134688, 0.00818468
19.3585, 0, 0.131507, 0.00766994, 1.41421, -0.131507, 0.00766994, 0, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00766994, 0.00767176, 0.00766994, 0.131505, 0.00766994
19.3664, 0, 0.128437, 0.00719927, 1.41421, -0.128437, 0.00719927, 0, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00719927, 0.00720109, 0.00719927, 0.128435, 0.00719927
19.3743, 0, 0.125428, 0.006725, 1.41421, -0.125428, 0.006725, 0, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.006725, 0.00672682, 0.006725, 0.125426, 0.006725
19.3821, 0, 0.122483, 0.00625214, 1.41421, -0.122483, 0.00625214, 0, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625214, 0.00625396, 0.00625214, 0.122482, 0.00625214
19.39, 0, 0.119608, 0.00578942, 1.41421, -0.119608, 0.00578942, 0, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00578942, 0.00579124, 0.00578942, 0.119606, 0.00578942
19.3978, 1, 0.116804, 0.00534448, 1.73205, 0.883196, 0.00534448, 0, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534448, 0.00534631, 0.00534448, 0.116802, 0.00534448
19.4057, 0, 0.114112, 0.00495865, 1.41421, -0.114112, 0.00495865, 0, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00495865, 0.00496048, 0.00495865, 0.11411, 0.00495865
19.4136, 0, 0.111465, 0.00456827, 1.41421, -0.111465, 0.00456827, 0, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00456827, 0.00457011, 0.00456827, 0.111463, 0.00456827
19.4214, 0, 0.108863, 0.00417871, 1.41421, -0.108863, 0.00417871, 0, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00417871, 0.00418056, 0.00417871, 0.108861, 0.00417871
19.4293, 0.231417, 0.106315, 0.00379928, 1.49379, 0.125103, 0.00379928, 0, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00379928, 0.00380114, 0.00379928, 0.106313, 0.00379928
19.4372, 0.768583, 0.103824, 0.00343791, 1.66391, 0.664759, 0.00343791, 0, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343791, 0.00343977, 0.00343791, 0.103822, 0.00343791
19.445, 0.679386, 0.101424, 0.00312955, 1.63688, 0.577962, 0.00312955, 0, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00312955, 0.00313143, 0.00312955, 0.101422, 0.00312955
19.4529, 2.32061, 0.099056, 0.0028184, 2.07861, 2.22156, 0.0028184, 0, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028184, 0.0028203, 0.0028184, 0.0990541, 0.0028184
19.4608, 0.221754, 0.0967237, 0.00250969, 1.49056, 0.125031, 0.00250969, 0, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00250969, 0.00251162, 0.00250969, 0.0967218, 0.00250969
19.4686, 0.778246, 0.0944332, 0.00221239, 1.66681, 0.683813, 0.00221239, 0, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221239, 0.00221435, 0.00221239, 0.0944312, 0.00221239
19.4765, 0, 0.0921911, 0.00193382, 1.41421, -0.0921911, 0.00193382, 0, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193382, 0.00193584, 0.00193382, 0.0921891, 0.00193382
19.4843, 0.214374, 0.0900289, 0.00170758, 1.48808, 0.124345, 0.00170758, 0, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170758, 0.00170966, 0.00170758, 0.0900268, 0.00170758
19.4922, 0.785626, 0.0878918, 0.00148088, 1.66902, 0.697734, 0.00148088, 0, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148088, 0.00148304, 0.00148088, 0.0878897, 0.00148088
19.5001, 0, 0.0857849, 0.00125888, 1.41421, -0.0857849, 0.00125888, 0, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00125888, 0.00126115, 0.00125888, 0.0857826, 0.00125888
19.5079, 0, 0.0837145, 0.00104968, 1.41421, -0.0837145, 0.00104968, 0, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00104968, 0.00105209, 0.00104968, 0.0837121, 0.00104968
19.5158, 0, 0.0816855, 0.000859477, 1.41421, -0.0816855, 0.000859477, 0, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000859477, 0.000862076, 0.000859477, 0.0816829, 0.000859477
19.5237, 0, 0.0797155, 0.000705693, 1.41421, -0.0797155, 0.000705693, 0, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000705693, 0.000708529, 0.000705693, 0.0797127, 0.000705693
19.5315, 0, 0.0777741, 0.000559188, 1.41421, -0.0777741, 0.000559188, 0, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000559188, 0.000562325, 0.000559188, 0.077771, 0.000559188
19.5394, 1, 0.0758637, 0.000423369, 1.73205, 0.924136, 0.000423369, 0, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000423369, 0.000426886, 0.000423369, 0.0758602, 0.000423369
19.5473, 0, 0.0739876, 0.000300901, 1.41421, -0.0739876, 0.000300901, 0, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000300901, 0.000304894, 0.000300901, 0.0739836, 0.000300901
19.5551, 0, 0.0721485, 0.000195923, 1.41421, -0.0721485, 0.000195923, 0, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.000195923, 0.00020051, 0.000195923, 0.072144, 0.000195923
19.563, 0, 0.0703503, 0.000111472, 1.41421, -0.0703503, 0.000111472, 0, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000111472, 0.000116788, 0.000111472, 0.070345, 0.000111472
19.5709, 0, 0.0685948, 4.98252e-05, 1.41421, -0.0685948, 4.98252e-05, 0, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 4.98252e-05, 5.60343e-05, 4.98252e-05, 0.0685886, 4.98252e-05
19.5787, 0, 0.066883, 1.24563e-05, 1.41421, -0.066883, 1.24563e-05, 0, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.24563e-05, 1.97483e-05, 1.24563e-05, 0.0668757, 1.24563e-05
19.5866, 0, 0.0652169, 0, 1.41421, -0.0652169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59529e-06, 0, 0.0652083, 0
19.5944, 0, 0.0635839, 0, 1.41421, -0.0635839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01523e-05, 0, 0.0635737, 0
19.6023, 0, 0.0619719, 0, 1.41421, -0.0619719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1999e-05, 0, 0.0619599, 0
19.6102, 0, 0.0603826, 0, 1.41421, -0.0603826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41727e-05, 0, 0.0603684, 0
19.618, 0, 0.0588168, 7.18639e-11, 1.41421, -0.0588168, 7.18639e-11, 0, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 7.18639e-11, 1.67146e-05, 7.18639e-11, 0.0588, 7.18639e-11
19.6259, 0, 0.0572754, 2.52647e-10, 1.41421, -0.0572754, 2.52647e-10, 0, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 2.52647e-10, 1.96693e-05, 2.52647e-10, 0.0572557, 2.52647e-10
19.6338, 0, 0.0557607, 4.95187e-10, 1.41421, -0.0557607, 4.95187e-10, 0, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 4.95187e-10, 2.30834e-05, 4.95187e-10, 0.0557376, 4.95187e-10
19.6416, 0, 0.0542742, 7.88538e-10, 1.41421, -0.0542742, 7.88538e-10, 0, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 7.88538e-10, 2.70111e-05, 7.88538e-10, 0.0542472, 7.88538e-10
19.6495, 0, 0.0528174, 1.14982e-09, 1.41421, -0.0528174, 1.14982e-09, 0, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 1.14982e-09, 3.15159e-05, 1.14982e-09, 0.0527858, 1.14982e-09
19.6574, 1.16113, 0.0513931, 5.74801e-09, 1.77796, 1.10974, 5.74801e-09, 0, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 5.74801e-09, 3.66746e-05, 5.74801e-09, 0.0513565, 5.74801e-09
19.6652, 1.83887, 0.0500032, 8.77518e-09, 1.9593, 1.78887, 8.77518e-09, 0, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 8.77518e-09, 4.25766e-05, 8.77518e-09, 0.0499607, 8.77518e-09
19.6731, 0, 0.0486496, 8.40459e-09, 1.41421, -0.0486496, 8.40459e-09, 0, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 8.40459e-09, 4.93444e-05, 8.40459e-09, 0.0486003, 8.40459e-09
19.6809, 1.15411, 0.0473352, 6.35963e-09, 1.77598, 1.10678, 6.35963e-09, 0, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 6.35963e-09, 5.71394e-05, 6.35963e-09, 0.0472781, 6.35963e-09
19.6888, 1.84589, 0.0460619, 4.59929e-09, 1.96109, 1.79983, 4.59929e-09, 0, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 4.59929e-09, 6.61868e-05, 4.59929e-09, 0.0459957, 4.59929e-09
19.6967, 0, 0.0448316, 1.89257e-08, 1.41421, -0.0448316, 1.89257e-08, 0, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 1.89257e-08, 7.68115e-05, 1.89257e-08, 0.0447548, 1.89257e-08
19.7045, 0, 0.0436468, 2.67414e-08, 1.41421, -0.0436468, 2.67414e-08, 0, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 2.67414e-08, 8.9388e-05, 2.67414e-08, 0.0435575, 2.67414e-08
19.7124, 1, 0.0425093, 2.31296e-08, 1.73205, 0.957491, 2.31296e-08, 0, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 2.31296e-08, 0.000104473, 2.31296e-08, 0.0424048, 2.31296e-08
19.7203, 0, 0.0414205, 1.48693e-08, 1.41421, -0.0414205, 1.48693e-08, 0, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 1.48693e-08, 0.000122826, 1.48693e-08, 0.0412977, 1.48693e-08
19.7281, 0, 0.0403827, 8.42639e-09, 1.41421, -0.0403827, 8.42639e-09, 0, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 8.42639e-09, 0.000145442, 8.42639e-09, 0.0402372, 8.42639e-09
19.736, 0, 0.0393975, 3.48854e-08, 1.41421, -0.0393975, 3.48854e-08, 0, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 3.48854e-08, 0.000173656, 3.48854e-08, 0.0392238, 3.48854e-08
19.7439, 0, 0.0384657, 4.88039e-08, 1.41421, -0.0384657, 4.88039e-08, 0, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 4.88039e-08, 0.000209154, 4.88039e-08, 0.0382566, 4.88039e-08
19.7517, 0, 0.0375897, 4.12761e-08, 1.41421, -0.0375897, 4.12761e-08, 0, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 4.12761e-08, 0.000254095, 4.12761e-08, 0.0373357, 4.12761e-08
19.7596, 1, 0.0367713, 2.54303e-08, 1.73205, 0.963229, 2.54303e-08, 0, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 2.54303e-08, 0.000311287, 2.54303e-08, 0.03646, 2.54303e-08
19.7674, 0, 0.0360124, 1.34033e-08, 1.41421, -0.0360124, 1.34033e-08, 0, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 1.34033e-08, 0.000384259, 1.34033e-08, 0.0356282, 1.34033e-08
19.7753, 0, 0.0353163, 5.28506e-08, 1.41421, -0.0353163, 5.28506e-08, 0, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 5.28506e-08, 0.000477359, 5.28506e-08, 0.034839, 5.28506e-08
19.7832, 0, 0.0346859, 7.23013e-08, 1.41421, -0.0346859, 7.23013e-08, 0, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 7.23013e-08, 0.000595843, 7.23013e-08, 0.0340901, 7.23013e-08
19.791, 0, 0.0341254, 5.92222e-08, 1.41421, -0.0341254, 5.92222e-08, 0, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 5.92222e-08, 0.000746168, 5.92222e-08, 0.0333793, 5.92222e-08
19.7989, 0, 0.0336404, 3.4432e-08, 1.41421, -0.0336404, 3.4432e-08, 0, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 3.4432e-08, 0.000935967, 3.4432e-08, 0.0327045, 3.4432e-08
19.8068, 0, 0.033237, 1.6323e-08, 1.41421, -0.033237, 1.6323e-08, 0, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 1.6323e-08, 0.00117442, 1.6323e-08, 0.0320626, 1.6323e-08
19.8146, 0, 0.0329235, 6.35792e-08, 1.41421, -0.0329235, 6.35792e-08, 0, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 6.35792e-08, 0.00147204, 6.35792e-08, 0.0314515, 6.35792e-08
19.8225, 0, 0.0327089, 8.82048e-08, 1.41421, -0.0327089, 8.82048e-08, 0, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 8.82048e-08, 0.00184095, 8.82048e-08, 0.030868, 8.82048e-08
19.8304, 0, 0.0326042, 7.23035e-08, 1.41421, -0.0326042, 7.23035e-08, 0, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 7.23035e-08, 0.00229503, 7.23035e-08, 0.0303092, 7.23035e-08
19.8382, 0.106046, 0.0326222, 4.17473e-08, 1.45122, 0.0734234, 4.17473e-08, 0, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 4.17473e-08, 0.0028495, 4.17473e-08, 0.0297727, 4.17473e-08
19.8461, 0.893954, 0.032777, 1.95301e-08, 1.70116, 0.861177, 1.95301e-08, 0, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 1.95301e-08, 0.00352149, 1.95301e-08, 0.0292556, 1.95301e-08
