   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
22.9828, 0, 0.0160888, 0.000621135, 1.41421, -0.0160888, 0.000621135, 0, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.000621135, 0.0156858, 0.000621135, 0.00102411, 0.000621135
22.9907, 0, 0.0153646, 0.00078267, 1.41421, -0.0153646, 0.00078267, 0, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.00078267, 0.0149773, 0.00078267, 0.00116996, 0.00078267
22.9986, 0, 0.0145026, 0.000663091, 1.41421, -0.0145026, 0.000663091, 0, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.000663091, 0.0141307, 0.000663091, 0.001035, 0.000663091
23.0065, 0, 0.013582, 0.000351806, 1.41421, -0.013582, 0.000351806, 0, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.000351806, 0.0132252, 0.000351806, 0.000708613, 0.000351806
23.0144, 0, 0.0128319, 8.79515e-05, 1.41421, -0.0128319, 8.79515e-05, 0, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 8.79515e-05, 0.0124899, 8.79515e-05, 0.000429902, 8.79515e-05
23.0223, 0, 0.0123703, 0, 1.41421, -0.0123703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012043, 0, 0.000327334, 0
23.0302, 0, 0.0121709, 7.26328e-05, 1.41421, -0.0121709, 7.26328e-05, 0, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 7.26328e-05, 0.011858, 7.26328e-05, 0.000385576, 7.26328e-05
23.0381, 0, 0.0120516, 0.000134684, 1.41421, -0.0120516, 0.000134684, 0, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.000134684, 0.0117528, 0.000134684, 0.000433458, 0.000134684
23.046, 0, 0.0119096, 9.45539e-05, 1.41421, -0.0119096, 9.45539e-05, 0, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 9.45539e-05, 0.0116248, 9.45539e-05, 0.00037938, 9.45539e-05
23.0539, 0, 0.0118105, 2.8732e-05, 1.41421, -0.0118105, 2.8732e-05, 0, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 2.8732e-05, 0.0115394, 2.8732e-05, 0.000299836, 2.8732e-05
23.0618, 0, 0.011807, 9.93131e-07, 1.41421, -0.011807, 9.93131e-07, 0, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 9.93131e-07, 0.0115494, 9.93131e-07, 0.000258607, 9.93131e-07
23.0697, 1, 0.0119411, 6.36579e-05, 1.73205, 0.988059, 6.36579e-05, 0, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 6.36579e-05, 0.0116967, 6.36579e-05, 0.00030803, 6.36579e-05
23.0776, 0, 0.0120952, 0.000109574, 1.41421, -0.0120952, 0.000109574, 0, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.000109574, 0.0118638, 0.000109574, 0.000340966, 0.000109574
23.0855, 1, 0.0122012, 8.04855e-05, 1.73205, 0.987799, 8.04855e-05, 0, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 8.04855e-05, 0.0119825, 8.04855e-05, 0.000299165, 8.04855e-05
23.0934, 0, 0.0123034, 3.0055e-05, 1.41421, -0.0123034, 3.0055e-05, 0, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 3.0055e-05, 0.0120972, 3.0055e-05, 0.000236316, 3.0055e-05
23.1013, 2, 0.0124388, 3.97252e-06, 2, 1.98756, 3.97252e-06, 0, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 3.97252e-06, 0.0122447, 3.97252e-06, 0.00019812, 3.97252e-06
23.1092, 0, 0.0126687, 7.1907e-05, 1.41421, -0.0126687, 7.1907e-05, 0, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 7.1907e-05, 0.0124863, 7.1907e-05, 0.00025427, 7.1907e-05
23.1171, 0.1294, 0.0128676, 0.000116069, 1.45925, 0.116532, 0.000116069, 0, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.000116069, 0.0126967, 0.000116069, 0.000286992, 0.000116069
23.125, 1.8706, 0.0129801, 8.76368e-05, 1.96738, 1.85762, 8.76368e-05, 0, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 8.76368e-05, 0.0128203, 8.76368e-05, 0.000247475, 8.76368e-05
23.1329, 0, 0.0130504, 3.71669e-05, 1.41421, -0.0130504, 3.71669e-05, 0, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 3.71669e-05, 0.0129012, 3.71669e-05, 0.000186298, 3.71669e-05
23.1408, 0, 0.0131164, 8.01727e-06, 1.41421, -0.0131164, 8.01727e-06, 0, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 8.01727e-06, 0.0129776, 8.01727e-06, 0.000146832, 8.01727e-06
23.1487, 0.11998, 0.0132531, 7.96235e-05, 1.45602, 0.106727, 7.96235e-05, 0, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 7.96235e-05, 0.0131242, 7.96235e-05, 0.000208522, 7.96235e-05
23.1566, 0.88002, 0.0133273, 0.000122788, 1.69706, 0.866693, 0.000122788, 0, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.000122788, 0.0132079, 0.000122788, 0.000242186, 0.000122788
23.1645, 0, 0.0132939, 9.54062e-05, 1.41421, -0.0132939, 9.54062e-05, 0, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 9.54062e-05, 0.0131836, 9.54062e-05, 0.00020573, 9.54062e-05
23.1724, 0.112983, 0.0131983, 4.51413e-05, 1.45361, 0.0997848, 4.51413e-05, 0, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 4.51413e-05, 0.0130966, 4.51413e-05, 0.000146815, 4.51413e-05
23.1803, 0.887017, 0.0130805, 1.34677e-05, 1.69912, 0.873936, 1.34677e-05, 0, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 1.34677e-05, 0.0129871, 1.34677e-05, 0.000106929, 1.34677e-05
23.1882, 0, 0.0130262, 8.6661e-05, 1.41421, -0.0130262, 8.6661e-05, 0, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 8.6661e-05, 0.0129405, 8.6661e-05, 0.000172346, 8.6661e-05
23.1961, 0, 0.0128977, 0.000127312, 1.41421, -0.0128977, 0.000127312, 0, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.000127312, 0.0128193, 0.000127312, 0.000205655, 0.000127312
23.204, 0, 0.0126611, 0.0001006, 1.41421, -0.0126611, 0.0001006, 0, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0001006, 0.0125897, 0.0001006, 0.000172039, 0.0001006
23.2119, 0, 0.0123623, 5.13084e-05, 1.41421, -0.0123623, 5.13084e-05, 0, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 5.13084e-05, 0.0122974, 5.13084e-05, 0.00011627, 5.13084e-05
23.2198, 0, 0.0120423, 1.84557e-05, 1.41421, -0.0120423, 1.84557e-05, 0, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 1.84557e-05, 0.0119834, 1.84557e-05, 7.73614e-05, 1.84557e-05
23.2277, 0, 0.0117923, 9.07919e-05, 1.41421, -0.0117923, 9.07919e-05, 0, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 9.07919e-05, 0.011739, 9.07919e-05, 0.000144056, 9.07919e-05
23.2356, 0, 0.0114758, 0.000129116, 1.41421, -0.0114758, 0.000129116, 0, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.000129116, 0.0114278, 0.000129116, 0.000177141, 0.000129116
23.2435, 0, 0.0110669, 0.000104271, 1.41421, -0.0110669, 0.000104271, 0, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.000104271, 0.0110237, 0.000104271, 0.000147448, 0.000104271
23.2514, 0, 0.0106101, 5.72559e-05, 1.41421, -0.0106101, 5.72559e-05, 0, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 5.72559e-05, 0.0105714, 5.72559e-05, 9.59595e-05, 5.72559e-05
23.2593, 0.086224, 0.0101452, 2.42279e-05, 1.44438, 0.0760787, 2.42279e-05, 0, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 2.42279e-05, 0.0101107, 2.42279e-05, 5.88197e-05, 2.42279e-05
23.2672, 0.997564, 0.00976477, 9.38084e-05, 1.73135, 0.987799, 9.38084e-05, 0, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 9.38084e-05, 0.00973395, 9.38084e-05, 0.000124632, 9.38084e-05
23.2751, 0.916212, 0.0093351, 0.000128282, 1.70769, 0.906877, 0.000128282, 0, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.000128282, 0.00930772, 0.000128282, 0.000155666, 0.000128282
23.283, 0.0788299, 0.00883724, 0.000104665, 1.44181, 0.0699927, 0.000104665, 0, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.000104665, 0.00881298, 0.000104665, 0.000128922, 0.000104665
23.2909, 0.92117, 0.00831208, 6.03256e-05, 1.70914, 0.912858, 6.03256e-05, 0, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 6.03256e-05, 0.00829066, 6.03256e-05, 8.17443e-05, 6.03256e-05
23.2988, 0, 0.00779663, 2.81251e-05, 1.41421, -0.00779663, 2.81251e-05, 0, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 2.81251e-05, 0.00777777, 2.81251e-05, 4.69804e-05, 2.81251e-05
23.3067, 0, 0.00737944, 9.3118e-05, 1.41421, -0.00737944, 9.3118e-05, 0, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 9.3118e-05, 0.00736289, 9.3118e-05, 0.000109665, 9.3118e-05
23.3146, 0.0693756, 0.00693278, 0.000124294, 1.43853, 0.0624428, 0.000124294, 0, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.000124294, 0.0069183, 0.000124294, 0.00013877, 0.000124294
23.3225, 0.997308, 0.00644166, 0.000103173, 1.73127, 0.990866, 0.000103173, 0, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.000103173, 0.00642904, 0.000103173, 0.000115798, 0.000103173
23.3304, 0.933317, 0.00594147, 6.27409e-05, 1.71269, 0.927375, 6.27409e-05, 0, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 6.27409e-05, 0.00593049, 6.27409e-05, 7.37168e-05, 6.27409e-05
23.3383, 0, 0.0054644, 3.23128e-05, 1.41421, -0.0054644, 3.23128e-05, 0, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 3.23128e-05, 0.00545489, 3.23128e-05, 4.18247e-05, 3.23128e-05
23.3462, 0, 0.00509122, 9.05597e-05, 1.41421, -0.00509122, 9.05597e-05, 0, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 9.05597e-05, 0.00508301, 9.05597e-05, 9.87766e-05, 9.05597e-05
23.3541, 0, 0.00470322, 0.000116967, 1.41421, -0.00470322, 0.000116967, 0, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.000116967, 0.00469614, 0.000116967, 0.000124042, 0.000116967
23.362, 0, 0.00428839, 9.77821e-05, 1.41421, -0.00428839, 9.77821e-05, 0, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 9.77821e-05, 0.00428231, 9.77821e-05, 0.000103855, 9.77821e-05
23.3699, 0, 0.00387653, 6.16084e-05, 1.41421, -0.00387653, 6.16084e-05, 0, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 6.16084e-05, 0.00387133, 6.16084e-05, 6.68042e-05, 6.16084e-05
23.3778, 0, 0.00349358, 3.37528e-05, 1.41421, -0.00349358, 3.37528e-05, 0, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 3.37528e-05, 0.00348915, 3.37528e-05, 3.81835e-05, 3.37528e-05
23.3857, 0, 0.00320991, 8.37189e-05, 1.41421, -0.00320991, 8.37189e-05, 0, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 8.37189e-05, 0.00320614, 8.37189e-05, 8.7485e-05, 8.37189e-05
23.3936, 1, 0.0029201, 0.000105866, 1.73205, 0.99708, 0.000105866, 0, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.000105866, 0.00291691, 0.000105866, 0.000109057, 0.000105866
23.4015, 0, 0.00261389, 8.99733e-05, 1.41421, -0.00261389, 8.99733e-05, 0, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 8.99733e-05, 0.0026112, 8.99733e-05, 9.26676e-05, 8.99733e-05
23.4094, 0, 0.00231473, 5.94474e-05, 1.41421, -0.00231473, 5.94474e-05, 0, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 5.94474e-05, 0.00231246, 5.94474e-05, 6.17151e-05, 5.94474e-05
23.4173, 0, 0.00204294, 3.52242e-05, 1.41421, -0.00204294, 3.52242e-05, 0, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 3.52242e-05, 0.00204103, 3.52242e-05, 3.71266e-05, 3.52242e-05
23.4252, 0, 0.00185637, 7.5731e-05, 1.41421, -0.00185637, 7.5731e-05, 0, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 7.5731e-05, 0.00185478, 7.5731e-05, 7.73215e-05, 7.5731e-05
23.4331, 0, 0.00166602, 9.25648e-05, 1.41421, -0.00166602, 9.25648e-05, 0, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 9.25648e-05, 0.00166469, 9.25648e-05, 9.38903e-05, 9.25648e-05
23.441, 0, 0.00146442, 7.91952e-05, 1.41421, -0.00146442, 7.91952e-05, 0, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 7.91952e-05, 0.00146332, 7.91952e-05, 8.02961e-05, 7.91952e-05
23.4488, 0, 0.00126914, 5.41252e-05, 1.41421, -0.00126914, 5.41252e-05, 0, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 5.41252e-05, 0.00126823, 5.41252e-05, 5.50364e-05, 5.41252e-05
