   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_155.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.426, 2, 0.955728, 0.955727, 2, 1.04427, 0.955727, 0, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955727, 0.955728, 0.955727, 0.955727, 0.955727, 0.955727
14.4338, 0.697064, 0.950002, 0.950001, 1.64227, -0.252939, 0.950001, 0, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950001, 0.950002, 0.950001, 0.950001, 0.950001, 0.950001
14.4415, 0.997608, 0.944127, 0.944126, 1.73136, 0.053481, 0.944126, 0, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944126, 0.944127, 0.944126, 0.944126, 0.944126, 0.944126
14.4492, 3.38191, 0.93827, 0.938269, 2.31989, 2.44364, 0.938269, 0, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.938269, 0.93827, 0.938269, 0.938269, 0.938269, 0.938269
14.457, 0.92342, 0.933859, 0.933858, 1.7098, -0.010439, 0.933858, 0, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933858, 0.933859, 0.933858, 0.933858, 0.933858, 0.933858
14.4647, 2, 0.928153, 0.928152, 2, 1.07185, 0.928152, 0, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928152, 0.928153, 0.928152, 0.928152, 0.928152, 0.928152
14.4724, 0, 0.921371, 0.92137, 1.41421, -0.921371, 0.92137, 0, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.92137, 0.921371, 0.92137, 0.92137, 0.92137, 0.92137
14.4802, 2.36555, 0.914069, 0.914068, 2.08939, 1.45148, 0.914068, 0, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914068, 0.914069, 0.914068, 0.914068, 0.914068, 0.914068
14.4879, 0.634449, 0.906797, 0.906796, 1.6231, -0.272348, 0.906796, 0, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906796, 0.906797, 0.906796, 0.906796, 0.906796, 0.906796
14.4956, 1.6777, 0.904617, 0.904616, 1.91773, 0.773078, 0.904616, 0, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904616, 0.904617, 0.904616, 0.904616, 0.904616, 0.904616
14.5034, 1.99777, 0.899778, 0.899777, 1.99944, 1.09799, 0.899777, 0, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899777, 0.899778, 0.899777, 0.899777, 0.899777, 0.899777
14.5111, 1.67051, 0.892564, 0.892563, 1.91586, 0.777944, 0.892563, 0, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892563, 0.892564, 0.892563, 0.892563, 0.892563, 0.892563
14.5188, 1.65403, 0.884192, 0.884191, 1.91155, 0.769835, 0.884191, 0, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884191, 0.884192, 0.884191, 0.884191, 0.884191, 0.884191
14.5266, 1.33656, 0.87586, 0.875859, 1.82662, 0.460695, 0.875859, 0, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.875859, 0.87586, 0.875859, 0.875859, 0.875859, 0.875859
14.5343, 0.663445, 0.880936, 0.880935, 1.63201, -0.217491, 0.880935, 0, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880935, 0.880936, 0.880935, 0.880935, 0.880935, 0.880935
14.542, 0, 0.88274, 0.882739, 1.41421, -0.88274, 0.882739, 0, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.882739, 0.88274, 0.882739, 0.882739, 0.882739, 0.882739
14.5498, 0, 0.881471, 0.88147, 1.41421, -0.881471, 0.88147, 0, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.88147, 0.881471, 0.88147, 0.88147, 0.88147, 0.88147
14.5575, 0, 0.87867, 0.878669, 1.41421, -0.87867, 0.878669, 0, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.87867, 0.878669, 0.878669, 0.878669, 0.878669
14.5652, 0, 0.875873, 0.875871, 1.41421, -0.875873, 0.875871, 0, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875871, 0.875873, 0.875871, 0.875871, 0.875871, 0.875871
14.573, 1.65378, 0.879454, 0.879453, 1.91149, 0.774325, 0.879453, 0, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879453, 0.879454, 0.879453, 0.879453, 0.879453, 0.879453
14.5807, 2.99752, 0.880678, 0.880677, 2.23551, 2.11684, 0.880677, 0, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880677, 0.880678, 0.880677, 0.880677, 0.880677, 0.880677
14.5884, 3.99752, 0.879785, 0.879784, 2.44898, 3.11774, 0.879784, 0, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879784, 0.879785, 0.879784, 0.879784, 0.879784, 0.879784
14.5962, 0.997689, 0.877834, 0.877833, 1.73138, 0.119855, 0.877833, 0, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877833, 0.877834, 0.877833, 0.877833, 0.877833, 0.877833
14.6039, 2.35349, 0.875885, 0.875884, 2.0865, 1.4776, 0.875884, 0, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875884, 0.875885, 0.875884, 0.875884, 0.875884, 0.875884
14.6116, 1.28327, 0.879023, 0.879022, 1.81198, 0.404249, 0.879022, 0, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879022, 0.879023, 0.879022, 0.879022, 0.879022, 0.879022
14.6194, 0.716729, 0.880066, 0.880065, 1.64825, -0.163338, 0.880065, 0, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880065, 0.880066, 0.880065, 0.880065, 0.880065, 0.880065
14.6271, 1, 0.879231, 0.87923, 1.73205, 0.120769, 0.87923, 0, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.87923, 0.879231, 0.87923, 0.87923, 0.87923, 0.87923
14.6348, 2.90335, 0.877458, 0.877457, 2.21435, 2.02589, 0.877457, 0, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877457, 0.877458, 0.877457, 0.877457, 0.877457, 0.877457
14.6426, 2.09665, 0.875687, 0.875686, 2.02402, 1.22097, 0.875686, 0, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875686, 0.875687, 0.875686, 0.875686, 0.875686, 0.875686
14.6503, 1, 0.878489, 0.878488, 1.73205, 0.121511, 0.878488, 0, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878488, 0.878489, 0.878488, 0.878488, 0.878488, 0.878488
14.658, 2.50855, 0.879421, 0.87942, 2.12333, 1.62913, 0.87942, 0, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.87942, 0.879421, 0.87942, 0.87942, 0.87942, 0.87942
14.6658, 3.49145, 0.87867, 0.878669, 2.34338, 2.61278, 0.878669, 0, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.878669, 0.87867, 0.878669, 0.878669, 0.878669, 0.878669
14.6735, 0.622305, 0.877079, 0.877077, 1.61935, -0.254774, 0.877077, 0, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877077, 0.877079, 0.877077, 0.877077, 0.877077, 0.877077
14.6812, 1.3777, 0.875489, 0.875488, 1.83785, 0.502206, 0.875488, 0, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875488, 0.875489, 0.875488, 0.875488, 0.875488, 0.875488
14.689, 0, 0.877873, 0.877872, 1.41421, -0.877873, 0.877872, 0, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877872, 0.877873, 0.877872, 0.877872, 0.877872, 0.877872
14.6967, 1.61512, 0.878624, 0.878623, 1.90135, 0.736494, 0.878623, 0, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878623, 0.878624, 0.878623, 0.878623, 0.878623, 0.878623
14.7044, 1.38488, 0.877899, 0.877898, 1.8398, 0.506983, 0.877898, 0, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877898, 0.877899, 0.877898, 0.877898, 0.877898, 0.877898
14.7122, 4, 0.876437, 0.876436, 2.44949, 3.12356, 0.876436, 0, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876436, 0.876437, 0.876436, 0.876436, 0.876436, 0.876436
14.7199, 0, 0.874977, 0.874976, 1.41421, -0.874977, 0.874976, 0, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874976, 0.874977, 0.874976, 0.874976, 0.874976, 0.874976
14.7276, 0.605576, 0.877005, 0.877004, 1.61418, -0.271429, 0.877004, 0, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877004, 0.877005, 0.877004, 0.877004, 0.877004, 0.877004
14.7354, 1.39442, 0.877639, 0.877638, 1.8424, 0.516785, 0.877638, 0, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877638, 0.877639, 0.877638, 0.877638, 0.877638, 0.877638
14.7431, 2, 0.877003, 0.877002, 2, 1.123, 0.877002, 0, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877002, 0.877003, 0.877002, 0.877002, 0.877002, 0.877002
14.7508, 2.19663, 0.875734, 0.875732, 2.04857, 1.3209, 0.875732, 0, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875732, 0.875734, 0.875732, 0.875732, 0.875732, 0.875732
14.7586, 1.39916, 0.874465, 0.874464, 1.84368, 0.524692, 0.874464, 0, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874464, 0.874465, 0.874464, 0.874464, 0.874464, 0.874464
14.7663, 1.40421, 0.87603, 0.876029, 1.84505, 0.528183, 0.876029, 0, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.876029, 0.87603, 0.876029, 0.876029, 0.876029, 0.876029
14.774, 1, 0.876455, 0.876454, 1.73205, 0.123545, 0.876454, 0, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876454, 0.876455, 0.876454, 0.876454, 0.876454, 0.876454
14.7818, 3, 0.875832, 0.875831, 2.23607, 2.12417, 0.875831, 0, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875831, 0.875832, 0.875831, 0.875831, 0.875831, 0.875831
14.7895, 2.17224, 0.874685, 0.874684, 2.04261, 1.29756, 0.874684, 0, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874684, 0.874685, 0.874684, 0.874684, 0.874684, 0.874684
14.7972, 0.827757, 0.873539, 0.873538, 1.68159, -0.0457816, 0.873538, 0, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873538, 0.873539, 0.873538, 0.873538, 0.873538, 0.873538
14.805, 1.16283, 0.87473, 0.874729, 1.77843, 0.288095, 0.874729, 0, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.874729, 0.87473, 0.874729, 0.874729, 0.874729, 0.874729
14.8127, 0.837175, 0.875033, 0.875032, 1.68439, -0.0378581, 0.875032, 0, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875032, 0.875033, 0.875032, 0.875032, 0.875032, 0.875032
14.8204, 0.57658, 0.874503, 0.874502, 1.60517, -0.297923, 0.874502, 0, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874502, 0.874503, 0.874502, 0.874502, 0.874502, 0.874502
14.8282, 2.14572, 0.873558, 0.873557, 2.03611, 1.27217, 0.873557, 0, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873557, 0.873558, 0.873557, 0.873557, 0.873557, 0.873557
14.8359, 6.99257, 0.872613, 0.872612, 2.99876, 6.11995, 0.872612, 0, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872612, 0.872613, 0.872612, 0.872612, 0.872612, 0.872612
14.8436, 2.28513, 0.873244, 0.873243, 2.07006, 1.41189, 0.873243, 0, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873243, 0.873244, 0.873243, 0.873243, 0.873243, 0.873243
14.8514, 0.566914, 0.873284, 0.873282, 1.60216, -0.306369, 0.873282, 0, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873282, 0.873283, 0.873282, 0.873282, 0.873283, 0.873282
14.8591, 1.43309, 0.872767, 0.872765, 1.85286, 0.560319, 0.872765, 0, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872765, 0.872766, 0.872765, 0.872765, 0.872766, 0.872765
14.8668, 1.56208, 0.871972, 0.871971, 1.88735, 0.690109, 0.871971, 0, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871971, 0.871972, 0.871971, 0.871971, 0.871971, 0.871971
14.8746, 0.997522, 0.871178, 0.871176, 1.73134, 0.126343, 0.871176, 0, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871176, 0.871177, 0.871176, 0.871176, 0.871177, 0.871176
14.8823, 0.440397, 0.871046, 0.871044, 1.56218, -0.43065, 0.871044, 0, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871044, 0.871046, 0.871044, 0.871044, 0.871045, 0.871044
14.89, 2.10979, 0.870807, 0.870806, 2.02726, 1.23898, 0.870806, 0, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870806, 0.870807, 0.870806, 0.870806, 0.870806, 0.870806
14.8978, 1.44263, 0.870482, 0.87048, 1.85543, 0.572145, 0.87048, 0, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.87048, 0.870481, 0.87048, 0.87048, 0.870481, 0.87048
14.9055, 0.997646, 0.869889, 0.869887, 1.73137, 0.127756, 0.869887, 0, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869887, 0.869888, 0.869887, 0.869887, 0.869888, 0.869887
14.9132, 0.449938, 0.869051, 0.869049, 1.56523, -0.419113, 0.869049, 0, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.869049, 0.86905, 0.869049, 0.869049, 0.86905, 0.869049
14.921, 0, 0.868035, 0.868033, 1.41421, -0.868035, 0.868033, 0, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868033, 0.868034, 0.868033, 0.868033, 0.868034, 0.868033
14.9287, 1, 0.866903, 0.866901, 1.73205, 0.133097, 0.866901, 0, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866901, 0.866902, 0.866901, 0.866901, 0.866902, 0.866901
14.9364, 4.5404, 0.865699, 0.865697, 2.55742, 3.6747, 0.865697, 0, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865697, 0.865698, 0.865697, 0.865697, 0.865698, 0.865697
14.9442, 0.459603, 0.864452, 0.86445, 1.56831, -0.404849, 0.86445, 0, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.86445, 0.864451, 0.86445, 0.86445, 0.864451, 0.86445
14.9519, 0.535688, 0.863167, 0.863165, 1.59238, -0.32748, 0.863165, 0, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863165, 0.863166, 0.863165, 0.863165, 0.863166, 0.863165
14.9596, 1.46431, 0.861848, 0.861846, 1.86127, 0.602464, 0.861846, 0, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861846, 0.861847, 0.861846, 0.861846, 0.861847, 0.861846
14.9674, 0.530665, 0.860505, 0.860502, 1.59081, -0.329839, 0.860502, 0, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860502, 0.860503, 0.860502, 0.860502, 0.860504, 0.860502
14.9751, 0.469335, 0.858873, 0.85887, 1.57141, -0.389538, 0.85887, 0, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.85887, 0.858872, 0.85887, 0.85887, 0.858872, 0.85887
14.9828, 1, 0.856959, 0.856957, 1.73205, 0.143041, 0.856957, 0, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856957, 0.856958, 0.856957, 0.856957, 0.856958, 0.856957
14.9906, 1.52342, 0.854838, 0.854836, 1.87708, 0.668582, 0.854836, 0, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854836, 0.854837, 0.854836, 0.854836, 0.854837, 0.854836
14.9983, 0.997769, 0.85258, 0.852578, 1.73141, 0.145189, 0.852578, 0, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.852578, 0.85258, 0.852578, 0.852578, 0.852579, 0.852578
15.006, 0.997522, 0.850256, 0.850254, 1.73134, 0.147265, 0.850254, 0, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850254, 0.850255, 0.850254, 0.850254, 0.850255, 0.850254
15.0138, 2.48129, 0.847935, 0.847933, 2.11691, 1.63335, 0.847933, 0, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847933, 0.847934, 0.847933, 0.847933, 0.847934, 0.847933
15.0215, 0, 0.846272, 0.84627, 1.41421, -0.846272, 0.84627, 0, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.84627, 0.846271, 0.84627, 0.84627, 0.846271, 0.84627
15.0292, 0, 0.844116, 0.844114, 1.41421, -0.844116, 0.844114, 0, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844114, 0.844115, 0.844114, 0.844114, 0.844115, 0.844114
15.037, 2.01784, 0.841526, 0.841524, 2.00446, 1.17632, 0.841524, 0, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841524, 0.841525, 0.841524, 0.841524, 0.841525, 0.841524
15.0447, 1.48885, 0.838721, 0.83872, 1.86785, 0.650126, 0.83872, 0, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.83872, 0.838721, 0.83872, 0.83872, 0.83872, 0.83872
15.0524, 1.99752, 0.835922, 0.83592, 1.99938, 1.1616, 0.83592, 0, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.83592, 0.835922, 0.83592, 0.83592, 0.835921, 0.83592
15.0602, 0.495787, 0.834532, 0.834531, 1.57981, -0.338746, 0.834531, 0, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834531, 0.834532, 0.834531, 0.834531, 0.834531, 0.834531
15.0679, 1.4995, 0.832486, 0.832485, 1.8707, 0.667018, 0.832485, 0, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832485, 0.832486, 0.832485, 0.832485, 0.832485, 0.832485
15.0756, 0.99746, 0.829849, 0.829847, 1.73132, 0.167611, 0.829847, 0, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829847, 0.829848, 0.829847, 0.829847, 0.829848, 0.829847
15.0834, 0.997583, 0.826919, 0.826918, 1.73135, 0.170664, 0.826918, 0, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826918, 0.826919, 0.826918, 0.826918, 0.826918, 0.826918
15.0911, 2.99765, 0.823995, 0.823993, 2.23554, 2.17365, 0.823993, 0, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823993, 0.823995, 0.823993, 0.823993, 0.823994, 0.823993
