   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_578.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
5.4741, 1032.81, 982.196, 51.7945, 32.1685, 50.6187, 51.7945, 0, 51.8166, 52.3205, 51.8207, 981.621, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945, 51.7945
5.48196, 934.107, 900.84, 51.9118, 30.5959, 33.2667, 51.9118, 0, 51.9369, 52.4092, 51.9383, 900.291, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118, 51.9118
5.48983, 822.764, 818.418, 52.0283, 28.7187, 4.34613, 52.0283, 0, 52.0572, 52.502, 52.055, 817.888, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283, 52.0283
5.49769, 756.558, 736.718, 52.1438, 27.5419, 19.8401, 52.1438, 0, 52.1776, 52.5984, 52.1709, 736.203, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438, 52.1438
5.50556, 696.612, 657.299, 52.2584, 26.4313, 39.3129, 52.2584, 0, 52.2984, 52.6979, 52.2859, 656.792, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584, 52.2584
5.51342, 597.656, 581.505, 52.3721, 24.4879, 16.1506, 52.3721, 0, 52.4198, 52.8001, 52.3999, 581.002, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721, 52.3721
5.52129, 562.325, 510.382, 52.4848, 23.7555, 51.9433, 52.4848, 0, 52.542, 52.9043, 52.5131, 509.877, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848, 52.4848
5.52915, 506.374, 444.701, 52.5966, 22.5472, 61.6736, 52.5966, 0, 52.6656, 53.0103, 52.6255, 444.189, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966, 52.5966
5.53701, 415.957, 384.973, 52.7074, 20.444, 30.9835, 52.7074, 0, 52.7908, 53.1174, 52.7371, 384.45, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074, 52.7074
5.54488, 350.214, 331.458, 52.8171, 18.7674, 18.7557, 52.8171, 0, 52.9181, 53.2254, 52.848, 330.918, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171, 52.8171
5.55274, 345.855, 284.182, 52.9259, 18.6509, 61.6722, 52.9259, 0, 53.0479, 53.3339, 52.9584, 283.62, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259, 52.9259
5.56061, 253.246, 243, 53.0336, 15.9764, 10.246, 53.0336, 0, 53.1806, 53.4425, 53.0685, 242.409, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336, 53.0336
5.56847, 223.795, 207.601, 53.1403, 15.0265, 16.1936, 53.1403, 0, 53.3168, 53.5511, 53.1787, 206.975, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403, 53.1403
5.57634, 197.618, 177.584, 53.246, 14.1286, 20.0339, 53.246, 0, 53.4569, 53.6594, 53.2894, 176.917, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246, 53.246
5.5842, 143.66, 152.46, 53.3505, 12.069, -8.80048, 53.3505, 0, 53.6012, 53.7672, 53.4016, 151.742, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505, 53.3505
5.59207, 152.086, 131.703, 53.4541, 12.4131, 20.3827, 53.4541, 0, 53.75, 53.8745, 53.5162, 130.925, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541, 53.4541
5.59993, 107.696, 114.778, 53.5565, 10.4736, -7.08234, 53.5565, 0, 53.9035, 53.981, 53.6348, 113.928, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565, 53.5565
5.6078, 97.6065, 101.16, 53.6578, 9.98031, -3.55301, 53.6578, 0, 54.0617, 54.0866, 53.7595, 100.225, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578, 53.6578
5.61566, 66.9132, 90.3493, 53.758, 8.3014, -23.4361, 53.758, 0, 54.2244, 54.1914, 53.8932, 89.3143, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758, 53.758
5.62352, 58.6845, 81.8926, 53.8571, 7.79003, -23.2081, 53.8571, 0, 54.3914, 54.2952, 54.0399, 80.7375, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571, 53.8571
5.63139, 52.8064, 75.3808, 53.9551, 7.40314, -22.5744, 53.9551, 0, 54.5619, 54.398, 54.2046, 74.0815, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551, 53.9551
5.63925, 51.4974, 70.4611, 54.0519, 7.31419, -18.9637, 54.0519, 0, 54.7351, 54.4997, 54.3942, 68.9876, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519, 54.0519
5.64712, 51.8696, 66.8315, 54.1474, 7.33959, -14.9619, 54.1474, 0, 54.91, 54.6004, 54.6172, 65.1463, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474, 54.1474
5.65498, 43.6913, 64.2435, 54.2419, 6.75953, -20.5522, 54.2419, 0, 55.0852, 54.6999, 54.8847, 62.2994, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419, 54.2419
5.66285, 38.766, 62.4979, 54.3351, 6.38483, -23.7318, 54.3351, 0, 55.2592, 54.7982, 55.2103, 60.2354, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351, 54.3351
5.67071, 42.1968, 61.4405, 54.4271, 6.64807, -19.2437, 54.4271, 0, 55.4303, 54.8954, 55.6105, 58.7855, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271, 54.4271
5.67858, 43.7185, 60.9583, 54.5177, 6.76154, -17.2399, 54.5177, 0, 55.5967, 54.9912, 56.1053, 57.8183, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177, 54.5177
5.68644, 36.8421, 60.9753, 54.6071, 6.23234, -24.1332, 54.6071, 0, 55.7566, 55.0859, 56.7182, 57.2361, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071, 54.6071
5.69431, 36.951, 61.4479, 54.6952, 6.24107, -24.497, 54.6952, 0, 55.908, 55.1792, 57.4763, 56.97, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952, 54.6952
5.70217, 39.9524, 62.3612, 54.7817, 6.47707, -22.4089, 54.7817, 0, 56.0492, 55.271, 58.4098, 56.9765, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817, 54.7817
5.71003, 50.0012, 63.7258, 54.8668, 7.21119, -13.7246, 54.8668, 0, 56.1786, 55.3615, 59.5524, 57.2339, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668, 54.8668
5.7179, 51.7681, 65.5742, 54.9503, 7.33267, -13.8062, 54.9503, 0, 56.2948, 55.4503, 60.94, 57.7401, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503, 54.9503
5.72576, 60.689, 67.9575, 55.0321, 7.91764, -7.26854, 55.0321, 0, 56.3967, 55.5374, 62.6095, 58.5102, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321, 55.0321
5.73363, 56.0632, 70.9427, 55.1118, 7.61992, -14.8795, 55.1118, 0, 56.4835, 55.6225, 64.5978, 59.5743, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118, 55.1118
5.74149, 56.6115, 74.6087, 55.1894, 7.65582, -17.9972, 55.1894, 0, 56.5547, 55.7055, 66.9398, 60.977, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894, 55.1894
5.74936, 93.1708, 79.0426, 55.2645, 9.75555, 14.1282, 55.2645, 0, 56.6102, 55.786, 69.6658, 62.774, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645, 55.2645
5.75722, 84.0502, 84.3364, 55.3367, 9.27632, -0.286201, 55.3367, 0, 56.6502, 55.8636, 72.8003, 65.0324, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367, 55.3367
5.76509, 89.4731, 90.5806, 55.4054, 9.56415, -1.10754, 55.4054, 0, 56.675, 55.9378, 76.3576, 67.8264, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054, 55.4054
5.77295, 96.4, 97.8592, 55.47, 9.91968, -1.45921, 55.47, 0, 56.6851, 56.0079, 80.3404, 71.2358, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47, 55.47
5.78082, 110.958, 106.246, 55.5296, 10.6282, 4.71209, 55.5296, 0, 56.6814, 56.073, 84.7374, 75.3426, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296, 55.5296
5.78868, 129.748, 115.792, 55.5833, 11.4782, 13.9559, 55.5833, 0, 56.6645, 56.1322, 89.52, 80.2256, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833, 55.5833
5.79655, 148.087, 126.53, 55.6298, 12.251, 21.5575, 55.6298, 0, 56.6349, 56.1842, 94.6423, 85.9575, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298, 55.6298
5.80441, 148.325, 138.454, 55.6676, 12.2607, 9.87103, 55.6676, 0, 56.5931, 56.2276, 100.039, 92.5973, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676, 55.6676
5.81227, 167.099, 151.525, 55.695, 13.0038, 15.5744, 55.695, 0, 56.539, 56.2605, 105.625, 100.185, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695, 55.695
5.82014, 190.784, 165.662, 55.7101, 13.8847, 25.1226, 55.7101, 0, 56.4725, 56.2811, 111.3, 108.738, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101, 55.7101
5.828, 200.77, 180.736, 55.7105, 14.2397, 20.0341, 55.7105, 0, 56.3928, 56.2872, 116.947, 118.24, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105, 55.7105
5.83587, 219.328, 196.571, 55.6938, 14.8771, 22.7578, 55.6938, 0, 56.2988, 56.276, 122.436, 128.641, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938, 55.6938
5.84373, 232.994, 212.946, 55.6571, 15.3295, 20.0483, 55.6571, 0, 56.1887, 56.245, 127.633, 139.851, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571, 55.6571
5.8516, 255.22, 229.593, 55.5976, 16.0381, 25.6276, 55.5976, 0, 56.0607, 56.1911, 132.397, 151.737, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976, 55.5976
5.85946, 260.05, 246.207, 55.5121, 16.188, 13.8429, 55.5121, 0, 55.912, 56.1113, 136.596, 164.125, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121, 55.5121
5.86733, 287.472, 262.451, 55.3976, 17.0139, 25.021, 55.3976, 0, 55.7401, 56.0025, 140.103, 176.798, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976, 55.3976
5.87519, 294.469, 277.966, 55.251, 17.2183, 16.5023, 55.251, 0, 55.5421, 55.8616, 142.811, 189.505, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251, 55.251
5.88306, 301.761, 292.388, 55.0693, 17.4287, 9.37286, 55.0693, 0, 55.315, 55.6856, 144.63, 201.965, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693, 55.0693
5.89092, 330.142, 305.353, 54.8499, 18.2248, 24.7883, 54.8499, 0, 55.056, 55.472, 145.497, 213.878, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499, 54.8499
5.89878, 316.907, 316.52, 54.5907, 17.858, 0.386475, 54.5907, 0, 54.7626, 55.2186, 145.378, 224.933, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907, 54.5907
5.90665, 330.337, 325.583, 54.29, 18.2301, 4.754, 54.29, 0, 54.4328, 54.9237, 144.268, 234.828, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29, 54.29
5.91451, 317.411, 332.279, 53.9469, 17.8721, -14.8683, 53.9469, 0, 54.0652, 54.5864, 142.193, 243.275, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469, 53.9469
5.92238, 323.48, 336.41, 53.5611, 18.0411, -12.9295, 53.5611, 0, 53.6592, 54.2065, 139.207, 250.02, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611, 53.5611
5.93024, 370.908, 337.843, 53.1335, 19.3108, 33.0651, 53.1335, 0, 53.215, 53.7849, 135.392, 254.852, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335, 53.1335
5.93811, 329.369, 336.523, 52.6659, 18.2035, -7.15366, 52.6659, 0, 52.7338, 53.3232, 130.85, 257.613, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659, 52.6659
5.94597, 324.82, 332.472, 52.1608, 18.0782, -7.65195, 52.1608, 0, 52.218, 52.8242, 125.702, 258.21, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608, 52.1608
5.95384, 308.593, 325.791, 51.622, 17.6236, -17.1982, 51.622, 0, 51.6706, 52.2916, 120.081, 256.615, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622, 51.622
5.9617, 293.762, 316.655, 51.0541, 17.1977, -22.8931, 51.0541, 0, 51.0961, 51.73, 114.123, 252.868, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0541, 51.0542
5.96957, 283.341, 305.301, 50.4625, 16.892, -21.9604, 50.4625, 0, 50.4994, 51.1449, 107.966, 247.079, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625, 50.4625
5.97743, 282.826, 292.026, 49.8532, 16.8768, -9.20001, 49.8532, 0, 49.8862, 50.5423, 101.743, 239.414, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8532, 49.8533
5.98529, 247.698, 277.162, 49.2328, 15.8018, -29.4646, 49.2328, 0, 49.2629, 49.9291, 95.5743, 230.094, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2328, 49.2329
5.99316, 247.407, 261.076, 48.6083, 15.7926, -13.6689, 48.6083, 0, 48.6362, 49.3124, 89.57, 219.382, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083, 48.6083
6.00102, 250.165, 244.142, 47.9864, 15.8797, 6.02306, 47.9864, 0, 48.0129, 48.6994, 83.8221, 207.567, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9864, 47.9865
6.00889, 215.678, 226.734, 47.3741, 14.7539, -11.0564, 47.3741, 0, 47.3995, 48.0975, 78.404, 194.955, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3741, 47.3743
6.01675, 196.844, 209.21, 46.7779, 14.1012, -12.3657, 46.7779, 0, 46.8026, 47.5143, 73.3718, 181.854, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7779, 46.7781
6.02462, 180.224, 191.901, 46.2037, 13.499, -11.6773, 46.2037, 0, 46.228, 46.9569, 68.7636, 168.564, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.2037, 46.204
6.03248, 164.153, 175.101, 45.6568, 12.89, -10.948, 45.6568, 0, 45.6809, 46.4327, 64.5994, 155.358, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6568, 45.6571
6.04035, 142.93, 159.061, 45.1416, 12.0387, -16.1319, 45.1416, 0, 45.1656, 45.9494, 60.8853, 142.485, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1416, 45.1421
6.04821, 135.917, 143.985, 44.6616, 11.7438, -8.06752, 44.6616, 0, 44.6857, 45.5152, 57.6135, 130.154, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6616, 44.6622
6.05608, 102.926, 130.031, 44.2195, 10.2433, -27.105, 44.2195, 0, 44.2437, 45.1399, 54.7669, 118.538, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2195, 44.2203
6.06394, 98.3085, 117.308, 43.8168, 10.0154, -19, 43.8168, 0, 43.8411, 44.8351, 52.3193, 107.762, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8168, 43.8178
6.0718, 88.8695, 105.887, 43.4541, 9.53255, -17.0173, 43.4541, 0, 43.4787, 44.6168, 50.2389, 97.9135, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4541, 43.4555
6.07967, 82.7346, 95.8012, 43.1313, 9.20514, -13.0666, 43.1313, 0, 43.1561, 44.5062, 48.4908, 89.0404, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.1313, 43.133
6.08753, 78.1965, 87.0599, 42.8474, 8.95525, -8.86333, 42.8474, 0, 42.8724, 44.5327, 47.0386, 81.1562, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8474, 42.8495
6.0954, 78.6682, 79.6526, 42.6007, 8.98155, -0.984489, 42.6007, 0, 42.626, 44.7374, 45.8454, 74.2432, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6007, 42.6034
6.10326, 60.2658, 73.5651, 42.389, 7.89087, -13.2993, 42.389, 0, 42.4146, 45.1769, 44.8759, 68.2614, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.389, 42.3924
6.11113, 63.0095, 68.7864, 42.2098, 8.06285, -5.77683, 42.2098, 0, 42.2357, 45.929, 44.097, 63.1501, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.2098, 42.214
6.11899, 62.711, 65.3254, 42.0603, 8.04431, -2.61444, 42.0603, 0, 42.0865, 47.0982, 43.4782, 58.8384, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0603, 42.0653
6.12686, 56.888, 63.2201, 41.9374, 7.67385, -6.33211, 41.9374, 0, 41.964, 48.8246, 42.9924, 55.2455, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9374, 41.9434
6.13472, 51.7647, 62.5528, 41.8382, 7.33244, -10.7881, 41.8382, 0, 41.865, 51.292, 42.6155, 52.2878, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8382, 41.8453
6.14259, 64.4511, 63.4633, 41.7595, 8.15175, 0.987724, 41.7595, 0, 41.7867, 54.7375, 42.327, 49.8824, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7595, 41.7679
6.15045, 52.6686, 66.162, 41.6987, 7.39382, -13.4934, 41.6987, 0, 41.7262, 59.4631, 42.1092, 47.9499, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.6987, 41.7084
6.15831, 68.3138, 70.9436, 41.6529, 8.38533, -2.62985, 41.6529, 0, 41.6807, 65.8473, 41.9476, 46.4156, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6529, 41.6641
6.16618, 71.4244, 78.1982, 41.6198, 8.5688, -6.7738, 41.6198, 0, 41.648, 74.3546, 41.83, 45.2124, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6198, 41.6326
6.17404, 98.1523, 88.4249, 41.5972, 10.0076, 9.72743, 41.5972, 0, 41.6257, 85.5497, 41.7467, 44.28, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.5972, 41.6116
6.18191, 122.479, 102.234, 41.5831, 11.157, 20.2452, 41.5831, 0, 41.6119, 100.098, 41.6898, 43.5668, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5831, 41.5991
6.18977, 142.497, 120.357, 41.5758, 12.0207, 22.1407, 41.5758, 0, 41.605, 118.78, 41.6533, 43.028, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5758, 41.5935
6.19764, 162.907, 143.645, 41.5739, 12.8416, 19.2615, 41.5739, 0, 41.6035, 142.485, 41.6325, 42.6265, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5739, 41.5932
