   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
19.6748, 0, 0.0993373, 0.0606571, 1.41421, -0.0993373, 0.0606571, 0, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0606571, 0.0608923, 0.0606571, 0.0991021, 0.0606571
19.6826, 0.154113, 0.0978947, 0.0601486, 1.46769, 0.0562183, 0.0601486, 0, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0601486, 0.0604337, 0.0601486, 0.0976096, 0.0601486
19.6905, 0.845887, 0.0961601, 0.0593088, 1.68698, 0.749727, 0.0593088, 0, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0593088, 0.0596557, 0.0593088, 0.0958132, 0.0593088
19.6983, 0, 0.0943089, 0.0583098, 1.41421, -0.0943089, 0.0583098, 0, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0583098, 0.0587329, 0.0583098, 0.0938858, 0.0583098
19.7062, 0, 0.092513, 0.0573192, 1.41421, -0.092513, 0.0573192, 0, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0573192, 0.0578364, 0.0573192, 0.0919958, 0.0573192
19.7141, 0, 0.0916325, 0.0571928, 1.41421, -0.0916325, 0.0571928, 0, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0571928, 0.0578258, 0.0571928, 0.0909994, 0.0571928
19.7219, 0, 0.0904379, 0.0566962, 1.41421, -0.0904379, 0.0566962, 0, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.0566962, 0.057472, 0.0566962, 0.0896622, 0.0566962
19.7298, 0, 0.0889899, 0.0558838, 1.41421, -0.0889899, 0.0558838, 0, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0558838, 0.0568348, 0.0558838, 0.0880389, 0.0558838
19.7377, 0, 0.0874593, 0.0549198, 1.41421, -0.0874593, 0.0549198, 0, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0549198, 0.0560852, 0.0549198, 0.0862939, 0.0549198
19.7455, 0.134854, 0.0860137, 0.0539642, 1.46111, 0.0488401, 0.0539642, 0, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0539642, 0.0553912, 0.0539642, 0.0845867, 0.0539642
19.7534, 1.99746, 0.0853665, 0.0537216, 1.99936, 1.91209, 0.0537216, 0, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0537216, 0.0554664, 0.0537216, 0.0836216, 0.0537216
19.7613, 0.867691, 0.0844721, 0.0531361, 1.69343, 0.783219, 0.0531361, 0, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0531361, 0.0552655, 0.0531361, 0.0823427, 0.0531361
19.7691, 0.127849, 0.0833951, 0.0522614, 1.45871, 0.0444543, 0.0522614, 0, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.0522614, 0.054854, 0.0522614, 0.0808024, 0.0522614
19.777, 0.872151, 0.0823001, 0.0512491, 1.69474, 0.789851, 0.0512491, 0, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0512491, 0.0543972, 0.0512491, 0.079152, 0.0512491
19.7849, 0, 0.0813485, 0.0502468, 1.41421, -0.0813485, 0.0502468, 0, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0502468, 0.0540573, 0.0502468, 0.0775381, 0.0502468
19.7927, 1, 0.0813087, 0.0500071, 1.73205, 0.918691, 0.0500071, 0, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0500071, 0.0546041, 0.0500071, 0.0767118, 0.0500071
19.8006, 0, 0.0811089, 0.0494413, 1.41421, -0.0811089, 0.0494413, 0, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0494413, 0.0549664, 0.0494413, 0.0755839, 0.0494413
19.8085, 1, 0.0808174, 0.048599, 1.73205, 0.919183, 0.048599, 0, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.048599, 0.0552142, 0.048599, 0.0742023, 0.048599
19.8163, 0, 0.0805994, 0.0476256, 1.41421, -0.0805994, 0.0476256, 0, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0476256, 0.0555138, 0.0476256, 0.0727112, 0.0476256
19.8242, 0, 0.0806166, 0.0466621, 1.41421, -0.0806166, 0.0466621, 0, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0466621, 0.0560285, 0.0466621, 0.0712502, 0.0466621
19.832, 0, 0.0815082, 0.0463246, 1.41421, -0.0815082, 0.0463246, 0, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0463246, 0.0573988, 0.0463246, 0.0704341, 0.0463246
19.8399, 0, 0.0823696, 0.0456861, 1.41421, -0.0823696, 0.0456861, 0, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0456861, 0.0587215, 0.0456861, 0.0693341, 0.0456861
19.8478, 1, 0.0832722, 0.0447947, 1.73205, 0.916728, 0.0447947, 0, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0447947, 0.0600696, 0.0447947, 0.0679974, 0.0447947
19.8556, 1, 0.0843759, 0.0437851, 1.73205, 0.915624, 0.0437851, 0, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0437851, 0.0616043, 0.0437851, 0.0665567, 0.0437851
19.8635, 0, 0.0858316, 0.042787, 1.41421, -0.0858316, 0.042787, 0, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.042787, 0.0634778, 0.042787, 0.0651408, 0.042787
19.8714, 0, 0.088325, 0.0424622, 1.41421, -0.088325, 0.0424622, 0, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0424622, 0.0663772, 0.0424622, 0.06441, 0.0424622
19.8792, 1, 0.0909195, 0.041851, 1.73205, 0.909081, 0.041851, 0, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.041851, 0.0693675, 0.041851, 0.063403, 0.041851
19.8871, 0, 0.0936772, 0.0409985, 1.41421, -0.0936772, 0.0409985, 0, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0409985, 0.0725114, 0.0409985, 0.0621643, 0.0409985
19.895, 0, 0.0967461, 0.0400334, 1.41421, -0.0967461, 0.0400334, 0, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0400334, 0.0759583, 0.0400334, 0.0608212, 0.0400334
19.9028, 0.0867195, 0.100267, 0.0390799, 1.44455, -0.0135478, 0.0390799, 0, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0390799, 0.0798507, 0.0390799, 0.0594965, 0.0390799
19.9107, 0.91328, 0.10479, 0.038679, 1.70683, 0.808491, 0.038679, 0, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.038679, 0.0847376, 0.038679, 0.058731, 0.038679
19.9186, 0, 0.109509, 0.0380148, 1.41421, -0.109509, 0.0380148, 0, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0380148, 0.0898159, 0.0380148, 0.0577075, 0.0380148
19.9264, 1.07929, 0.114471, 0.0371307, 1.75479, 0.964816, 0.0371307, 0, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0371307, 0.0951324, 0.0371307, 0.0564688, 0.0371307
19.9343, 0.920714, 0.119793, 0.0361458, 1.70901, 0.800921, 0.0361458, 0, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.0361458, 0.100805, 0.0361458, 0.0551336, 0.0361458
19.9422, 0, 0.125587, 0.0351741, 1.41421, -0.125587, 0.0351741, 0, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.0351741, 0.106946, 0.0351741, 0.0538151, 0.0351741
19.95, 0, 0.132414, 0.0347875, 1.41421, -0.132414, 0.0347875, 0, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.0347875, 0.114117, 0.0347875, 0.0530848, 0.0347875
19.9579, 0, 0.139428, 0.0341564, 1.41421, -0.139428, 0.0341564, 0, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.0341564, 0.121471, 0.0341564, 0.0521132, 0.0341564
19.9657, 0, 0.146651, 0.0333202, 1.41421, -0.146651, 0.0333202, 0, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.0333202, 0.129032, 0.0333202, 0.0509391, 0.0333202
19.9736, 0.0649158, 0.15417, 0.0323905, 1.43698, -0.089254, 0.0323905, 0, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.0323905, 0.136886, 0.0323905, 0.0496741, 0.0323905
19.9815, 0.935084, 0.162061, 0.0314739, 1.71321, 0.773023, 0.0314739, 0, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.0314739, 0.14511, 0.0314739, 0.0484249, 0.0314739
19.9893, 1, 0.170744, 0.0310248, 1.73205, 0.829256, 0.0310248, 0, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.0310248, 0.154123, 0.0310248, 0.047646, 0.0310248
19.9972, 0.0575112, 0.179501, 0.0303594, 1.4344, -0.12199, 0.0303594, 0, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.0303594, 0.163207, 0.0303594, 0.0466536, 0.0303594
20.0051, 0.942489, 0.188325, 0.0295145, 1.71537, 0.754163, 0.0295145, 0, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.0295145, 0.172355, 0.0295145, 0.0454849, 0.0295145
20.0129, 0, 0.19727, 0.0285898, 1.41421, -0.19727, 0.0285898, 0, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.0285898, 0.181619, 0.0285898, 0.04424, 0.0285898
20.0208, 1, 0.206385, 0.0276798, 1.73205, 0.793615, 0.0276798, 0, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.0276798, 0.191051, 0.0276798, 0.0430136, 0.0276798
20.0287, 0, 0.216083, 0.0272486, 1.41421, -0.216083, 0.0272486, 0, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.0272486, 0.201061, 0.0272486, 0.0422703, 0.0272486
20.0365, 0, 0.225633, 0.0266224, 1.41421, -0.225633, 0.0266224, 0, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.0266224, 0.210918, 0.0266224, 0.0413371, 0.0266224
20.0444, 0, 0.23502, 0.0258341, 1.41421, -0.23502, 0.0258341, 0, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.0258341, 0.220607, 0.0258341, 0.0402471, 0.0258341
20.0523, 1, 0.244268, 0.0249744, 1.73205, 0.755732, 0.0249744, 0, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.0249744, 0.23015, 0.0249744, 0.0390921, 0.0249744
20.0601, 0, 0.25341, 0.0241292, 1.41421, -0.25341, 0.0241292, 0, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.0241292, 0.239581, 0.0241292, 0.0379583, 0.0241292
20.068, 1.0357, 0.26274, 0.0236571, 1.74233, 0.772956, 0.0236571, 0, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.0236571, 0.249192, 0.0236571, 0.0372053, 0.0236571
20.0759, 0.964303, 0.271655, 0.0230186, 1.72172, 0.692648, 0.0230186, 0, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.0230186, 0.25838, 0.0230186, 0.0362943, 0.0230186
20.0837, 0, 0.280124, 0.0222439, 1.41421, -0.280124, 0.0222439, 0, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.0222439, 0.267112, 0.0222439, 0.0352562, 0.0222439
20.0916, 0, 0.288158, 0.0214113, 1.41421, -0.288158, 0.0214113, 0, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.0214113, 0.275399, 0.0214113, 0.0341703, 0.0214113
20.0994, 1, 0.295762, 0.0205946, 1.73205, 0.704238, 0.0205946, 0, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.0205946, 0.283245, 0.0205946, 0.0331112, 0.0205946
20.1073, 0, 0.303228, 0.0201489, 1.41421, -0.303228, 0.0201489, 0, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.0201489, 0.290942, 0.0201489, 0.0324346, 0.0201489
20.1152, 0.0213188, 0.309964, 0.0195573, 1.42173, -0.288646, 0.0195573, 0, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.0195573, 0.297897, 0.0195573, 0.0316248, 0.0195573
20.123, 0.978681, 0.315934, 0.018846, 1.72589, 0.662748, 0.018846, 0, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.018846, 0.304071, 0.018846, 0.0307086, 0.018846
20.1309, 0, 0.321142, 0.0180851, 1.41421, -0.321142, 0.0180851, 0, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.0180851, 0.30947, 0.0180851, 0.0297566, 0.0180851
20.1388, 0, 0.325583, 0.0173398, 1.41421, -0.325583, 0.0173398, 0, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.0173398, 0.314088, 0.0173398, 0.0288352, 0.0173398
20.1466, 0, 0.329467, 0.0168776, 1.41421, -0.329467, 0.0168776, 0, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.0168776, 0.318133, 0.0168776, 0.0282123, 0.0168776
20.1545, 0, 0.332334, 0.0162964, 1.41421, -0.332334, 0.0162964, 0, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.0162964, 0.321145, 0.0162964, 0.0274862, 0.0162964
20.1624, 0.00693756, 0.334152, 0.0156193, 1.41666, -0.327215, 0.0156193, 0, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.0156193, 0.323091, 0.0156193, 0.026681, 0.0156193
20.1702, 0.993062, 0.334936, 0.0149048, 1.73005, 0.658127, 0.0149048, 0, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.0149048, 0.323985, 0.0149048, 0.0258553, 0.0149048
20.1781, 0, 0.334699, 0.0142071, 1.41421, -0.334699, 0.0142071, 0, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.0142071, 0.323843, 0.0142071, 0.0250636, 0.0142071
20.186, 1, 0.333668, 0.0137789, 1.73205, 0.666332, 0.0137789, 0, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.0137789, 0.322887, 0.0137789, 0.0245592, 0.0137789
20.1938, 0.997521, 0.331453, 0.0132514, 1.73134, 0.666068, 0.0132514, 0, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.0132514, 0.320731, 0.0132514, 0.0239733, 0.0132514
20.2017, 0.00247893, 0.328068, 0.012644, 1.41509, -0.32559, 0.012644, 0, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.012644, 0.317387, 0.012644, 0.0233254, 0.012644
20.2096, 0, 0.32357, 0.0120069, 1.41421, -0.32357, 0.0120069, 0, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.0120069, 0.312911, 0.0120069, 0.0226657, 0.0120069
20.2174, 0, 0.31802, 0.0113862, 1.41421, -0.31802, 0.0113862, 0, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.0113862, 0.307366, 0.0113862, 0.0220404, 0.0113862
20.2253, 0, 0.311636, 0.010967, 1.41421, -0.311636, 0.010967, 0, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.010967, 0.300969, 0.010967, 0.0216342, 0.010967
20.2331, 0.985134, 0.304185, 0.0104711, 1.72775, 0.680949, 0.0104711, 0, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.0104711, 0.293487, 0.0104711, 0.0211689, 0.0104711
20.241, 0.0148662, 0.295744, 0.00991527, 1.41946, -0.280877, 0.00991527, 0, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.00991527, 0.284998, 0.00991527, 0.0206609, 0.00991527
20.2489, 0, 0.286418, 0.00933993, 1.41421, -0.286418, 0.00933993, 0, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.00933993, 0.275607, 0.00933993, 0.0201503, 0.00933993
20.2567, 0, 0.276327, 0.00878178, 1.41421, -0.276327, 0.00878178, 0, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.00878178, 0.265435, 0.00878178, 0.0196734, 0.00878178
20.2646, 0, 0.265727, 0.00840392, 1.41421, -0.265727, 0.00840392, 0, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.00840392, 0.254738, 0.00840392, 0.0193929, 0.00840392
20.2725, 1, 0.254474, 0.00796751, 1.73205, 0.745526, 0.00796751, 0, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.00796751, 0.243372, 0.00796751, 0.0190696, 0.00796751
20.2803, 0.970997, 0.242689, 0.00748601, 1.72366, 0.728308, 0.00748601, 0, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.00748601, 0.231459, 0.00748601, 0.0187165, 0.00748601
20.2882, 0.997289, 0.230513, 0.00699211, 1.73127, 0.766776, 0.00699211, 0, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.00699211, 0.21914, 0.00699211, 0.0183657, 0.00699211
20.2961, 0.0317146, 0.218088, 0.00651508, 1.42538, -0.186374, 0.00651508, 0, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.00651508, 0.206557, 0.00651508, 0.0180461, 0.00651508
20.3039, 0, 0.205642, 0.00616785, 1.41421, -0.205642, 0.00616785, 0, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.00616785, 0.19394, 0.00616785, 0.0178701, 0.00616785
20.3118, 0, 0.193108, 0.00578061, 1.41421, -0.193108, 0.00578061, 0, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.00578061, 0.181221, 0.00578061, 0.0176676, 0.00578061
