   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.1887, 3.99518, 3.46942, 3.46028, 2.44851, 0.525756, 3.46028, 0, 3.46942, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028, 3.46028
12.1966, 1.54571, 3.45621, 3.44911, 1.88301, -1.9105, 3.44911, 0, 3.45621, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911, 3.44911
12.2044, 3.44449, 3.4435, 3.43803, 2.33334, 0.000983238, 3.43803, 0, 3.4435, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43803, 3.43804, 3.43803, 3.43803, 3.43803
12.2123, 3.55081, 3.43108, 3.4269, 2.35601, 0.119724, 3.4269, 0, 3.43108, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269, 3.4269
12.2202, 4.43953, 3.41889, 3.41571, 2.53762, 1.02064, 3.41571, 0, 3.41888, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571, 3.41571
12.228, 3.55576, 3.40685, 3.40445, 2.35707, 0.148914, 3.40445, 0, 3.40685, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445, 3.40445
12.2359, 3.99747, 3.39494, 3.39314, 2.44897, 0.602526, 3.39314, 0, 3.39494, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314, 3.39314
12.2438, 4.73624, 3.38315, 3.38181, 2.59543, 1.35309, 3.38181, 0, 3.38315, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181, 3.38181
12.2516, 4.69145, 3.37141, 3.37042, 2.58678, 1.32004, 3.37042, 0, 3.37141, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042, 3.37042
12.2595, 3.99504, 3.35971, 3.35898, 2.44848, 0.635334, 3.35898, 0, 3.35971, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898, 3.35898
12.2674, 3.56753, 3.34802, 3.34749, 2.35956, 0.21951, 3.34749, 0, 3.34802, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749, 3.34749
12.2752, 2.99777, 3.33636, 3.33597, 2.23557, -0.338586, 3.33597, 0, 3.33635, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597, 3.33597
12.2831, 2.42032, 3.32472, 3.32444, 2.10246, -0.904397, 3.32444, 0, 3.32472, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444, 3.32444
12.291, 3.41537, 3.31308, 3.31288, 2.32709, 0.102288, 3.31288, 0, 3.31308, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288, 3.31288
12.2988, 3.82923, 3.30143, 3.30129, 2.41438, 0.5278, 3.30129, 0, 3.30143, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129, 3.30129
12.3067, 5.32529, 3.28974, 3.28964, 2.70653, 2.03555, 3.28964, 0, 3.28974, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964, 3.28964
12.3146, 2.99752, 3.27801, 3.27793, 2.23551, -0.280486, 3.27793, 0, 3.27801, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27793, 3.27794, 3.27793, 3.27793, 3.27793
12.3224, 3.81933, 3.26627, 3.26622, 2.41233, 0.553063, 3.26622, 0, 3.26627, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622, 3.26622
12.3303, 5.40087, 3.25456, 3.25452, 2.72045, 2.14631, 3.25452, 0, 3.25455, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452, 3.25452
12.3382, 6.77261, 3.24308, 3.24305, 2.96186, 3.52954, 3.24305, 0, 3.24308, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305, 3.24305
12.346, 4.99772, 3.23152, 3.2315, 2.64532, 1.7662, 3.2315, 0, 3.23152, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.2315, 3.23151, 3.2315, 3.2315, 3.2315
12.3539, 5.20042, 3.2199, 3.21989, 2.68336, 1.98052, 3.21989, 0, 3.2199, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989, 3.21989
12.3618, 5.19331, 3.20826, 3.20825, 2.68203, 1.98505, 3.20825, 0, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825, 3.20825
12.3696, 2.99529, 3.19663, 3.19662, 2.23501, -0.201343, 3.19662, 0, 3.19663, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19662, 3.19663, 3.19662, 3.19662, 3.19662
12.3775, 2.38885, 3.18505, 3.18504, 2.09496, -0.796203, 3.18504, 0, 3.18505, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504, 3.18504
12.3854, 5.81859, 3.1734, 3.17339, 2.79617, 2.64519, 3.17339, 0, 3.1734, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.17339, 3.1734, 3.17339, 3.17339, 3.17339
12.3932, 2.77819, 3.16169, 3.16169, 2.18591, -0.383502, 3.16169, 0, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169, 3.16169
12.4011, 4.99504, 3.14997, 3.14996, 2.64481, 1.84508, 3.14996, 0, 3.14997, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996, 3.14996
12.4089, 6.37941, 3.13826, 3.13826, 2.89472, 3.24115, 3.13826, 0, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826, 3.13826
12.4168, 7.84735, 3.12673, 3.12672, 3.13805, 4.72063, 3.12672, 0, 3.12673, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12672, 3.12673, 3.12672, 3.12672, 3.12672
12.4247, 3.13792, 3.11517, 3.11516, 2.2667, 0.022753, 3.11516, 0, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516, 3.11516
12.4325, 4.23903, 3.10354, 3.10353, 2.49781, 1.1355, 3.10353, 0, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353, 3.10353
12.4404, 2.62305, 3.09184, 3.09184, 2.15013, -0.468795, 3.09184, 0, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184, 3.09184
12.4483, 2.48848, 3.08011, 3.0801, 2.1186, -0.591629, 3.0801, 0, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801, 3.0801
12.4561, 3.25096, 3.06832, 3.06832, 2.2915, 0.182639, 3.06832, 0, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832, 3.06832
12.464, 4.62785, 3.0565, 3.0565, 2.57446, 1.57135, 3.0565, 0, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565, 3.0565
12.4719, 2.72714, 3.0446, 3.04459, 2.1742, -0.317461, 3.04459, 0, 3.0446, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.04459, 3.0446, 3.04459, 3.04459, 3.04459
12.4797, 3.63073, 3.03262, 3.03262, 2.37292, 0.598109, 3.03262, 0, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262, 3.03262
12.4876, 5.63494, 3.0206, 3.02059, 2.76314, 2.61434, 3.02059, 0, 3.0206, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.02059, 3.0206, 3.02059, 3.02059, 3.02059
12.4955, 2.35514, 3.00848, 3.00847, 2.0869, -0.653337, 3.00847, 0, 3.00848, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00847, 3.00848, 3.00847, 3.00847, 3.00847
12.5033, 2.99554, 2.99628, 2.99628, 2.23507, -0.000742912, 2.99628, 0, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628, 2.99628
12.5112, 5.70087, 2.98399, 2.98399, 2.77504, 2.71687, 2.98399, 0, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399, 2.98399
12.5191, 3.63952, 2.97164, 2.97164, 2.37477, 0.667879, 2.97164, 0, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164, 2.97164
12.5269, 6.94883, 2.95927, 2.95927, 2.99146, 3.98955, 2.95927, 0, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927, 2.95927
12.5348, 1.6912, 2.94693, 2.94693, 1.92125, -1.25573, 2.94693, 0, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693, 2.94693
12.5427, 3.68129, 2.93467, 2.93466, 2.38355, 0.746621, 2.93466, 0, 2.93467, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466, 2.93466
12.5505, 6.33197, 2.92228, 2.92227, 2.88652, 3.40969, 2.92227, 0, 2.92228, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227, 2.92227
12.5584, 4.63395, 2.90979, 2.90979, 2.57565, 1.72416, 2.90979, 0, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979, 2.90979
12.5663, 4.66927, 2.89728, 2.89727, 2.58249, 1.77199, 2.89727, 0, 2.89728, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89727, 2.89728, 2.89727, 2.89727, 2.89727
12.5741, 2.3259, 2.88479, 2.88479, 2.07988, -0.558892, 2.88479, 0, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479, 2.88479
12.582, 3.99752, 2.87238, 2.87237, 2.44898, 1.12514, 2.87237, 0, 2.87238, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87237, 2.87238, 2.87237, 2.87237, 2.87237
12.5899, 3.32615, 2.85972, 2.85972, 2.30784, 0.466421, 2.85972, 0, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972, 2.85972
12.5977, 3.99554, 2.84687, 2.84687, 2.44858, 1.14867, 2.84687, 0, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687, 2.84687
12.6056, 1.67113, 2.83394, 2.83393, 1.91602, -1.16281, 2.83393, 0, 2.83394, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393, 2.83393
12.6135, 2.31921, 2.82103, 2.82103, 2.07827, -0.501824, 2.82103, 0, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103, 2.82103
12.6213, 3.99529, 2.80902, 2.80901, 2.44853, 1.18627, 2.80901, 0, 2.80902, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901, 2.80901
12.6292, 1.99496, 2.79659, 2.79658, 1.99874, -0.801622, 2.79658, 0, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658, 2.79658
12.637, 2.68087, 2.78381, 2.78381, 2.16353, -0.102941, 2.78381, 0, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381, 2.78381
12.6449, 6.30954, 2.77088, 2.77088, 2.88263, 3.53866, 2.77088, 0, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088, 2.77088
12.6528, 3.30446, 2.75798, 2.75798, 2.30314, 0.546477, 2.75798, 0, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798, 2.75798
12.6606, 3.99294, 2.7459, 2.7459, 2.44805, 1.24703, 2.7459, 0, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459, 2.7459
12.6685, 2.68823, 2.73329, 2.73328, 2.16523, -0.0450616, 2.73328, 0, 2.73329, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73328, 2.73329, 2.73328, 2.73328, 2.73328
12.6764, 3.99497, 2.72023, 2.72022, 2.44846, 1.27474, 2.72022, 0, 2.72023, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022, 2.72022
12.6842, 5.69537, 2.70696, 2.70695, 2.77405, 2.98841, 2.70695, 0, 2.70696, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70695, 2.70696, 2.70695, 2.70695, 2.70695
12.6921, 1.99765, 2.69372, 2.69372, 1.99941, -0.696077, 2.69372, 0, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372, 2.69372
12.7, 1.88228, 2.68201, 2.682, 1.97035, -0.799728, 2.682, 0, 2.68201, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682
12.7078, 5.11289, 2.66961, 2.66961, 2.667, 2.44327, 2.66961, 0, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961, 2.66961
12.7157, 1.57807, 2.65665, 2.65664, 1.89158, -1.07858, 2.65664, 0, 2.65665, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664, 2.65664
12.7236, 2.99257, 2.64342, 2.64341, 2.2344, 0.349149, 2.64341, 0, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341, 2.64341
12.7314, 6.42231, 2.63022, 2.63021, 2.90212, 3.79209, 2.63021, 0, 2.63022, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021, 2.63021
12.7393, 1.99749, 2.6184, 2.6184, 1.99937, -0.620918, 2.6184, 0, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184, 2.6184
12.7472, 3.99743, 2.60588, 2.60587, 2.44897, 1.39156, 2.60587, 0, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587, 2.60587
12.755, 0.997769, 2.59274, 2.59273, 1.73141, -1.59497, 2.59273, 0, 2.59274, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59273, 2.59274, 2.59273, 2.59273, 2.59273
12.7629, 4.27323, 2.57931, 2.57931, 2.50464, 1.69392, 2.57931, 0, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931, 2.57931
12.7708, 4.72181, 2.56592, 2.56592, 2.59265, 2.15588, 2.56592, 0, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592, 2.56592
12.7786, 2.26871, 2.55426, 2.55425, 2.06608, -0.285551, 2.55425, 0, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425, 2.55425
12.7865, 3.45806, 2.54188, 2.54188, 2.33625, 0.916177, 2.54188, 0, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188, 2.54188
12.7944, 2.26592, 2.52891, 2.5289, 2.06541, -0.262984, 2.5289, 0, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289, 2.5289
12.8022, 3.26146, 2.51565, 2.51564, 2.29379, 0.745813, 2.51564, 0, 2.51565, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51564, 2.51565, 2.51564, 2.51564, 2.51564
12.8101, 1.47261, 2.50243, 2.50242, 1.8635, -1.02981, 2.50242, 0, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242, 2.50242
12.818, 4.03494, 2.49063, 2.49062, 2.45661, 1.54432, 2.49062, 0, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062, 2.49062
12.8258, 3.47807, 2.47816, 2.47815, 2.34053, 0.999907, 2.47815, 0, 2.47816, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47815, 2.47816, 2.47815, 2.47815, 2.47815
12.8337, 4.48699, 2.46513, 2.46512, 2.54696, 2.02186, 2.46512, 0, 2.46513, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512, 2.46512
12.8416, 0.251518, 2.45183, 2.45183, 1.50051, -2.20032, 2.45183, 0, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183, 2.45183
12.8494, 1.99768, 2.43857, 2.43857, 1.99942, -0.440898, 2.43857, 0, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857, 2.43857
12.8573, 2.99752, 2.42691, 2.4269, 2.23551, 0.570616, 2.4269, 0, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269, 2.4269
12.8652, 2.75328, 2.4146, 2.41459, 2.1802, 0.338686, 2.41459, 0, 2.4146, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459, 2.41459
12.873, 1, 2.40174, 2.40173, 1.73205, -1.40174, 2.40173, 0, 2.40174, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173, 2.40173
12.8809, 1.95812, 2.38863, 2.38862, 1.9895, -0.430515, 2.38862, 0, 2.38863, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862, 2.38862
12.8887, 3.27903, 2.37556, 2.37554, 2.29761, 0.903471, 2.37554, 0, 2.37556, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554, 2.37554
12.8966, 7.23225, 2.36383, 2.36381, 3.03846, 4.86841, 2.36381, 0, 2.36383, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381, 2.36381
