   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_107.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
1.82326, 855.609, 853.698, 0.354329, 29.285, 1.91095, 0.354471, 0.00559451, 0.354334, 0.354371, 0.354357, 0.354381, 0.354421, 0.354456, 0.355164, 0.354734, 0.360092, 0.393445, 853.636, 0.355878, 0.354329, 0.354329, 0.354329, 0.35433, 0.364672, 0.354329, 0.357717
1.83123, 742.629, 732.295, 0.350164, 27.2879, 10.3337, 0.350308, 0.00527073, 0.350169, 0.350209, 0.350193, 0.350218, 0.350259, 0.350293, 0.351181, 0.350572, 0.356396, 0.400038, 732.222, 0.35157, 0.350164, 0.350164, 0.350164, 0.350166, 0.360535, 0.350164, 0.353576
1.83919, 622.564, 620.634, 0.345326, 24.9913, 1.93011, 0.345471, 0.00493611, 0.345331, 0.345372, 0.345356, 0.345381, 0.345422, 0.345457, 0.346552, 0.345737, 0.352055, 0.409551, 620.545, 0.346604, 0.345326, 0.345326, 0.345326, 0.345327, 0.35575, 0.345326, 0.348766
1.84715, 518.93, 519.969, 0.340128, 22.8239, -1.03906, 0.340274, 0.00459341, 0.340133, 0.340176, 0.340159, 0.340185, 0.340226, 0.340261, 0.341591, 0.340543, 0.34738, 0.423221, 519.861, 0.341293, 0.340128, 0.340128, 0.340128, 0.340129, 0.350627, 0.340128, 0.343601
1.85511, 461.845, 430.876, 0.334891, 21.5371, 30.9687, 0.335039, 0.00424589, 0.334897, 0.334942, 0.334924, 0.33495, 0.334992, 0.335027, 0.336618, 0.335312, 0.342693, 0.442406, 430.743, 0.335955, 0.334891, 0.334891, 0.334891, 0.334893, 0.345484, 0.334891, 0.338401
1.86308, 372.85, 353.369, 0.329931, 19.3611, 19.4814, 0.330081, 0.0038972, 0.329937, 0.329983, 0.329965, 0.329992, 0.330035, 0.330069, 0.331945, 0.330358, 0.338307, 0.468533, 353.204, 0.330904, 0.329931, 0.329931, 0.329931, 0.329933, 0.340632, 0.329931, 0.333479
1.87104, 306.054, 287.005, 0.32554, 17.5515, 19.0493, 0.325692, 0.00355117, 0.325547, 0.325595, 0.325575, 0.325602, 0.325646, 0.325681, 0.327859, 0.325973, 0.334512, 0.503032, 286.8, 0.326429, 0.32554, 0.32554, 0.32554, 0.325542, 0.33636, 0.32554, 0.329127
1.879, 228.149, 231.014, 0.321979, 15.1707, -2.86513, 0.322132, 0.00321162, 0.321985, 0.322035, 0.322014, 0.322042, 0.322086, 0.322121, 0.324615, 0.322419, 0.331569, 0.547256, 230.76, 0.32279, 0.321979, 0.321979, 0.321979, 0.321981, 0.332927, 0.321979, 0.325602
1.88696, 220.901, 184.413, 0.319463, 14.9299, 36.4883, 0.319618, 0.00288225, 0.31947, 0.31952, 0.319499, 0.319528, 0.319573, 0.319608, 0.32242, 0.319911, 0.329692, 0.602376, 184.101, 0.320204, 0.319463, 0.319463, 0.319463, 0.319465, 0.330548, 0.319463, 0.323122
1.89493, 145.396, 146.109, 0.318162, 12.1407, -0.712646, 0.318319, 0.00256639, 0.318169, 0.318221, 0.318199, 0.318228, 0.318273, 0.318309, 0.321435, 0.31862, 0.329049, 0.669275, 145.727, 0.318837, 0.318162, 0.318162, 0.318162, 0.318164, 0.32939, 0.318162, 0.321854
1.90289, 130.935, 114.981, 0.318194, 11.5297, 15.9535, 0.318352, 0.00226695, 0.318201, 0.318254, 0.318232, 0.318261, 0.318307, 0.318342, 0.321768, 0.318662, 0.329759, 0.748428, 114.519, 0.318808, 0.318194, 0.318194, 0.318194, 0.318196, 0.32957, 0.318194, 0.321917
1.91085, 99.9085, 89.9474, 0.319628, 10.095, 9.96109, 0.319787, 0.00198631, 0.319635, 0.31969, 0.319667, 0.319696, 0.319743, 0.319778, 0.323477, 0.320108, 0.331889, 0.839798, 89.3942, 0.320185, 0.319628, 0.319628, 0.319628, 0.31963, 0.33116, 0.319628, 0.323378
1.91881, 86.7612, 70.0029, 0.322486, 9.42132, 16.7584, 0.322647, 0.00172626, 0.322494, 0.322549, 0.322526, 0.322556, 0.322602, 0.322638, 0.326574, 0.32298, 0.335461, 0.942731, 69.3485, 0.32299, 0.322486, 0.322486, 0.322486, 0.322489, 0.334182, 0.322486, 0.326261
1.92678, 55.9721, 54.2497, 0.326752, 7.61394, 1.72239, 0.326913, 0.00148797, 0.326759, 0.326815, 0.326791, 0.326822, 0.326869, 0.326904, 0.331032, 0.327261, 0.340457, 1.05589, 53.4853, 0.327206, 0.326752, 0.326752, 0.326752, 0.326754, 0.338621, 0.326752, 0.330547
1.93474, 46.1896, 41.9038, 0.332374, 6.94187, 4.28583, 0.332536, 0.00127202, 0.332382, 0.332438, 0.332414, 0.332444, 0.332492, 0.332527, 0.336793, 0.332902, 0.346826, 1.17726, 41.0226, 0.332783, 0.332374, 0.332374, 0.332374, 0.332376, 0.344431, 0.332374, 0.336187
1.9427, 37.3902, 32.2993, 0.339277, 6.27616, 5.09087, 0.33944, 0.00107843, 0.339285, 0.339342, 0.339318, 0.339348, 0.339396, 0.339431, 0.343776, 0.339826, 0.354493, 1.30409, 31.2971, 0.339643, 0.339277, 0.339277, 0.339277, 0.33928, 0.351539, 0.339277, 0.343105
1.95066, 25.2137, 24.8786, 0.34737, 5.21668, 0.335127, 0.347533, 0.000906743, 0.347378, 0.347435, 0.347411, 0.347442, 0.347489, 0.347525, 0.351885, 0.347943, 0.363365, 1.43306, 23.7545, 0.347697, 0.34737, 0.34737, 0.34737, 0.347373, 0.359859, 0.34737, 0.351211
1.95863, 26.1691, 19.1836, 0.35655, 5.30746, 6.98557, 0.356714, 0.000756069, 0.356559, 0.356616, 0.356591, 0.356622, 0.35667, 0.356706, 0.361019, 0.357151, 0.373341, 1.56038, 17.9403, 0.356842, 0.35655, 0.35655, 0.35655, 0.356553, 0.369293, 0.35655, 0.360402
1.96659, 28.5737, 14.8413, 0.366713, 5.52935, 13.7324, 0.366878, 0.0006252, 0.366722, 0.36678, 0.366755, 0.366786, 0.366834, 0.366869, 0.371073, 0.367345, 0.384315, 1.68195, 13.4856, 0.366971, 0.366713, 0.366713, 0.366713, 0.366716, 0.379742, 0.366713, 0.370574
1.97455, 15.8189, 11.5514, 0.377757, 4.22124, 4.26748, 0.377921, 0.000512684, 0.377765, 0.377823, 0.377798, 0.377829, 0.377877, 0.377913, 0.38195, 0.378424, 0.396186, 1.79363, 10.0942, 0.377984, 0.377757, 0.377757, 0.377757, 0.377759, 0.391109, 0.377757, 0.381626
1.98251, 10.4094, 9.07402, 0.389583, 3.5227, 1.33541, 0.389748, 0.000416914, 0.389591, 0.38965, 0.389625, 0.389656, 0.389704, 0.38974, 0.39356, 0.39029, 0.408859, 1.89146, 7.52975, 0.389783, 0.389583, 0.389583, 0.389583, 0.389586, 0.403304, 0.389583, 0.39346
1.99048, 4.41421, 7.21856, 0.402105, 2.53263, -2.80435, 0.40227, 0.000336198, 0.402114, 0.402172, 0.402147, 0.402178, 0.402226, 0.402262, 0.405825, 0.402857, 0.422249, 1.97195, 5.60527, 0.402281, 0.402105, 0.402105, 0.402105, 0.402108, 0.416245, 0.402105, 0.405991
1.99844, 6.84291, 5.83466, 0.415246, 2.9737, 1.00824, 0.415411, 0.000268832, 0.415254, 0.415313, 0.415288, 0.415319, 0.415367, 0.415403, 0.418677, 0.416047, 0.436282, 2.03226, 4.17309, 0.415399, 0.415246, 0.415246, 0.415246, 0.415249, 0.429863, 0.415246, 0.41914
2.0064, 3.14744, 4.80455, 0.428938, 2.2688, -1.65711, 0.429103, 0.000213147, 0.428947, 0.429005, 0.42898, 0.429011, 0.429059, 0.429095, 0.432059, 0.429793, 0.450901, 2.07045, 3.11727, 0.429071, 0.428938, 0.428938, 0.428938, 0.428941, 0.444096, 0.428938, 0.432844
2.01436, 4.85256, 4.03669, 0.443127, 2.61774, 0.815871, 0.443292, 0.000167558, 0.443135, 0.443194, 0.443169, 0.4432, 0.443248, 0.443284, 0.445926, 0.444041, 0.466064, 2.08559, 2.34714, 0.443241, 0.443127, 0.443127, 0.443127, 0.44313, 0.458896, 0.443127, 0.447046
2.02233, 4.27564, 3.46078, 0.457765, 2.50512, 0.814862, 0.457931, 0.000130589, 0.457774, 0.457832, 0.457807, 0.457839, 0.457887, 0.457922, 0.460243, 0.458745, 0.481748, 2.07779, 1.79218, 0.457864, 0.457765, 0.457765, 0.457765, 0.457768, 0.474221, 0.457765, 0.461701
2.03029, 3.85735, 3.02353, 0.472817, 2.4202, 0.833817, 0.472983, 0.000100894, 0.472826, 0.472884, 0.472859, 0.472891, 0.472939, 0.472975, 0.474982, 0.473867, 0.497953, 2.04825, 1.39784, 0.472902, 0.472817, 0.472817, 0.472817, 0.47282, 0.490042, 0.472817, 0.476775
2.03825, 4.43108, 2.68529, 0.488254, 2.53596, 1.74579, 0.488419, 7.72679e-05, 0.488262, 0.488321, 0.488296, 0.488327, 0.488375, 0.488411, 0.49012, 0.489378, 0.514706, 1.99907, 1.12225, 0.488326, 0.488254, 0.488254, 0.488254, 0.488257, 0.506333, 0.488254, 0.49224
2.04621, 0.997597, 2.4172, 0.504052, 1.73136, -1.4196, 0.504217, 5.86481e-05, 0.50406, 0.504119, 0.504094, 0.504125, 0.504173, 0.504209, 0.505641, 0.505256, 0.532073, 1.93317, 0.933519, 0.504113, 0.504052, 0.504052, 0.504052, 0.504055, 0.523076, 0.504052, 0.508074
2.05418, 5.43834, 2.1989, 0.520194, 2.72733, 3.23944, 0.52036, 4.41148e-05, 0.520203, 0.520261, 0.520236, 0.520267, 0.520316, 0.520351, 0.521531, 0.521484, 0.550169, 1.85402, 0.807646, 0.520246, 0.520194, 0.520194, 0.520194, 0.520197, 0.540259, 0.520194, 0.524261
2.06214, 2.11363, 2.01648, 0.536669, 2.02821, 0.0971513, 0.536834, 3.28796e-05, 0.536677, 0.536736, 0.53671, 0.536742, 0.53679, 0.536826, 0.537781, 0.538049, 0.569176, 1.76542, 0.726718, 0.536712, 0.536669, 0.536669, 0.536669, 0.536671, 0.557871, 0.536669, 0.540792
2.0701, 4.88637, 1.86096, 0.553464, 2.62419, 3.02541, 0.553629, 2.4279e-05, 0.553472, 0.553531, 0.553505, 0.553537, 0.553585, 0.553621, 0.554381, 0.554939, 0.589365, 1.67126, 0.677558, 0.5535, 0.553464, 0.553464, 0.553464, 0.553466, 0.575906, 0.553464, 0.557657
2.07806, 0, 1.72688, 0.570573, 1.41421, -1.72688, 0.570739, 1.77593e-05, 0.570582, 0.57064, 0.570615, 0.570647, 0.570695, 0.570731, 0.571324, 0.572149, 0.61113, 1.57525, 0.650581, 0.570604, 0.570573, 0.570573, 0.570573, 0.570576, 0.594361, 0.570573, 0.574852
2.08603, 2, 1.61132, 0.587991, 2, 0.388685, 0.588157, 1.28665e-05, 0.588, 0.588058, 0.588033, 0.588064, 0.588112, 0.588148, 0.588603, 0.589672, 0.635015, 1.48078, 0.638918, 0.588016, 0.587991, 0.587991, 0.587991, 0.587994, 0.613234, 0.587991, 0.592374
2.09399, 0, 1.51304, 0.605714, 1.41421, -1.51304, 0.60588, 9.23128e-06, 0.605722, 0.605781, 0.605756, 0.605787, 0.605835, 0.605871, 0.606212, 0.607504, 0.661766, 1.39072, 0.637713, 0.605735, 0.605714, 0.605714, 0.605714, 0.605717, 0.632529, 0.605714, 0.610221
2.10195, 0, 1.43195, 0.623737, 1.41421, -1.43195, 0.623904, 6.55807e-06, 0.623746, 0.623805, 0.623779, 0.623811, 0.623859, 0.623895, 0.624146, 0.625642, 0.692372, 1.30733, 0.643583, 0.623755, 0.623737, 0.623737, 0.623737, 0.62374, 0.652252, 0.623737, 0.628392
2.10991, 0.542362, 1.36866, 0.642059, 1.59448, -0.826302, 0.642226, 4.6126e-06, 0.642067, 0.642126, 0.642101, 0.642132, 0.64218, 0.642216, 0.642399, 0.644082, 0.728112, 1.23227, 0.654207, 0.642073, 0.642059, 0.642059, 0.642059, 0.642062, 0.672412, 0.642059, 0.646886
2.11788, 1.9976, 1.32426, 0.660676, 1.9994, 0.673342, 0.660844, 3.21151e-06, 0.660685, 0.660744, 0.660718, 0.66075, 0.660798, 0.660834, 0.660966, 0.662822, 0.770606, 1.16652, 0.668015, 0.660688, 0.660676, 0.660676, 0.660676, 0.660679, 0.693028, 0.660676, 0.665705
2.12584, 3.53513, 1.30015, 0.679589, 2.35269, 2.23498, 0.679757, 2.21312e-06, 0.679597, 0.679656, 0.679631, 0.679662, 0.67971, 0.679746, 0.679845, 0.681862, 0.82185, 1.11053, 0.683963, 0.679598, 0.679589, 0.679589, 0.679589, 0.679592, 0.714129, 0.679589, 0.684848
2.1338, 1.46007, 1.29802, 0.698794, 1.86013, 0.162046, 0.698964, 1.50934e-06, 0.698802, 0.698861, 0.698836, 0.698867, 0.698915, 0.698951, 0.69903, 0.701198, 0.884225, 1.06425, 0.701359, 0.698801, 0.698794, 0.698794, 0.698794, 0.698797, 0.735754, 0.698794, 0.704317
2.14176, 0.464841, 1.31984, 0.71829, 1.56998, -0.855, 0.718461, 1.01859e-06, 0.718299, 0.718357, 0.718332, 0.718363, 0.718412, 0.718447, 0.718519, 0.72083, 0.960503, 1.02724, 0.719773, 0.718296, 0.71829, 0.71829, 0.71829, 0.718293, 0.75796, 0.71829, 0.724111
2.14973, 0, 1.36781, 0.738074, 1.41421, -1.36781, 0.738247, 6.80164e-07, 0.738083, 0.738142, 0.738116, 0.738148, 0.738196, 0.738232, 0.738306, 0.740753, 1.05379, 0.998785, 0.738924, 0.738079, 0.738074, 0.738074, 0.738074, 0.738077, 0.780823, 0.738074, 0.744229
2.15769, 1, 1.44433, 0.758148, 1.73205, -0.444328, 0.758323, 4.49324e-07, 0.758157, 0.758215, 0.75819, 0.758221, 0.75827, 0.758305, 0.758392, 0.76097, 1.16744, 0.978013, 0.758629, 0.758152, 0.758148, 0.758148, 0.758148, 0.758151, 0.80445, 0.758148, 0.764673
2.16565, 0, 1.55194, 0.778507, 1.41421, -1.55194, 0.778685, 2.93636e-07, 0.778516, 0.778574, 0.778549, 0.778581, 0.778629, 0.778665, 0.778771, 0.781476, 1.30492, 0.96397, 0.778776, 0.77851, 0.778507, 0.778507, 0.778507, 0.77851, 0.828974, 0.778507, 0.785441
2.17361, 0.523079, 1.69316, 0.799152, 1.58842, -1.17008, 0.799332, 1.89813e-07, 0.79916, 0.799219, 0.799193, 0.799225, 0.799273, 0.799309, 0.799441, 0.802271, 1.46959, 0.955709, 0.7993, 0.799154, 0.799152, 0.799152, 0.799152, 0.799154, 0.854573, 0.799152, 0.806532
2.18158, 1.51831, 1.87028, 0.820077, 1.87572, -0.351975, 0.820261, 1.21362e-07, 0.820085, 0.820144, 0.820118, 0.82015, 0.820198, 0.820234, 0.820398, 0.82335, 1.66444, 0.952338, 0.820157, 0.820078, 0.820077, 0.820077, 0.820077, 0.820079, 0.881461, 0.820077, 0.827943
2.18954, 2.47686, 2.08513, 0.841284, 2.11586, 0.391724, 0.841473, 7.67415e-08, 0.841292, 0.841351, 0.841326, 0.841357, 0.841405, 0.841441, 0.841641, 0.844715, 1.89185, 0.953062, 0.841327, 0.841285, 0.841284, 0.841284, 0.841284, 0.841287, 0.909908, 0.841284, 0.849675
2.1975, 2.02934, 2.33869, 0.862769, 2.00732, -0.30935, 0.862964, 4.79893e-08, 0.862777, 0.862836, 0.862811, 0.862842, 0.86289, 0.862926, 0.863165, 0.866361, 2.15317, 0.957199, 0.862792, 0.86277, 0.862769, 0.862769, 0.862769, 0.862772, 0.940229, 0.862769, 0.871723
2.20546, 1.45242, 2.6308, 0.88453, 1.85807, -1.17838, 0.884732, 2.96753e-08, 0.884539, 0.884597, 0.884572, 0.884603, 0.884652, 0.884687, 0.884966, 0.888286, 2.44845, 0.964186, 0.884542, 0.884531, 0.88453, 0.88453, 0.88453, 0.884533, 0.972789, 0.88453, 0.894085
2.21343, 4.04405, 2.95983, 0.906564, 2.45847, 1.08422, 0.906773, 1.8145e-08, 0.906573, 0.906631, 0.906606, 0.906637, 0.906685, 0.906721, 0.907041, 0.910487, 2.77611, 0.973573, 0.90657, 0.906565, 0.906564, 0.906564, 0.906564, 0.906567, 1.008, 0.906564, 0.916757
2.22139, 3.99046, 3.32246, 0.928869, 2.44754, 0.668002, 0.929086, 1.09694e-08, 0.928877, 0.928936, 0.928911, 0.928942, 0.92899, 0.929026, 0.929385, 0.932963, 3.13272, 0.985007, 0.928872, 0.928869, 0.928869, 0.928869, 0.928869, 0.928872, 1.0463, 0.928869, 0.939736
2.22935, 4.99027, 3.71344, 0.951443, 2.64391, 1.27683, 0.95167, 6.55573e-09, 0.951451, 0.95151, 0.951485, 0.951516, 0.951564, 0.9516, 0.951996, 0.95571, 3.51287, 0.998216, 0.951444, 0.951443, 0.951443, 0.951443, 0.951443, 0.951446, 1.08815, 0.951443, 0.963019
2.23731, 3.98281, 4.12558, 0.974281, 2.44598, -0.142776, 0.974519, 3.87285e-09, 0.974289, 0.974348, 0.974323, 0.974354, 0.974402, 0.974438, 0.974867, 0.978725, 3.9091, 1.01299, 0.974281, 0.974281, 0.974281, 0.974281, 0.974281, 0.974284, 1.134, 0.974281, 0.9866
2.24528, 3.99792, 4.54983, 0.997381, 2.44907, -0.551901, 0.997631, 2.26128e-09, 0.997389, 0.997448, 0.997423, 0.997454, 0.997502, 0.997538, 0.997994, 1.002, 4.31211, 1.02916, 0.997381, 0.997381, 0.997381, 0.997381, 0.997381, 0.997384, 1.18426, 0.997381, 1.01048
2.25324, 4.99238, 4.97558, 1.02074, 2.64431, 0.0167999, 1.021, 1.30482e-09, 1.02075, 1.02081, 1.02078, 1.02081, 1.02086, 1.0209, 1.02137, 1.02555, 4.7111, 1.04659, 1.02074, 1.02074, 1.02074, 1.02074, 1.02074, 1.02074, 1.23929, 1.02074, 1.03464
2.2612, 6.49188, 5.39105, 1.04435, 2.91408, 1.10084, 1.04463, 7.43972e-10, 1.04436, 1.04442, 1.0444, 1.04443, 1.04447, 1.04451, 1.045, 1.04935, 5.09415, 1.06518, 1.04435, 1.04435, 1.04435, 1.04435, 1.04435, 1.04436, 1.29929, 1.04435, 1.05909
2.26916, 5.98103, 5.7839, 1.06822, 2.82507, 0.197129, 1.06851, 4.19061e-10, 1.06823, 1.06829, 1.06826, 1.06829, 1.06834, 1.06838, 1.06887, 1.0734, 5.44896, 1.08482, 1.06822, 1.06822, 1.06822, 1.06822, 1.06822, 1.06822, 1.36434, 1.06822, 1.08383
2.27713, 3.51262, 6.14183, 1.09233, 2.3479, -2.62921, 1.09264, 2.33183e-10, 1.09234, 1.0924, 1.09237, 1.09241, 1.09245, 1.09249, 1.09299, 1.09771, 5.76343, 1.10542, 1.09233, 1.09233, 1.09233, 1.09233, 1.09233, 1.09234, 1.43433, 1.09233, 1.10884
2.28509, 3.4846, 6.45338, 1.11669, 2.34192, -2.96877, 1.11702, 1.28045e-10, 1.1167, 1.11676, 1.11673, 1.11677, 1.11681, 1.11685, 1.11733, 1.12226, 6.02652, 1.12689, 1.11669, 1.11669, 1.11669, 1.11669, 1.11669, 1.11669, 1.50891, 1.11669, 1.13412
2.29305, 4.50579, 6.70853, 1.14129, 2.55065, -2.20274, 1.14164, 6.92777e-11, 1.1413, 1.14136, 1.14133, 1.14136, 1.14141, 1.14145, 1.14192, 1.14706, 6.22888, 1.14914, 1.14129, 1.14129, 1.14129, 1.14129, 1.14129, 1.14129, 1.58749, 1.14129, 1.15968
2.30101, 3.96416, 6.8994, 1.16613, 2.44216, -2.93524, 1.1665, 3.6841e-11, 1.16614, 1.1662, 1.16617, 1.1662, 1.16625, 1.16629, 1.16673, 1.1721, 6.36355, 1.1721, 1.16613, 1.16613, 1.16613, 1.16613, 1.16613, 1.16613, 1.66923, 1.16613, 1.18549
2.30898, 11.5083, 7.02073, 1.1912, 3.67536, 4.48757, 1.19159, 1.91583e-11, 1.19121, 1.19126, 1.19124, 1.19127, 1.19132, 1.19135, 1.19176, 1.19739, 6.42641, 1.19568, 1.1912, 1.1912, 1.1912, 1.1912, 1.1912, 1.1912, 1.75304, 1.1912, 1.21157
2.31694, 7.99275, 7.0702, 1.2165, 3.16113, 0.922553, 1.21691, 9.67299e-12, 1.2165, 1.21656, 1.21654, 1.21657, 1.21662, 1.21665, 1.21703, 1.22291, 6.41647, 1.21982, 1.2165, 1.2165, 1.2165, 1.2165, 1.2165, 1.2165, 1.83766, 1.2165, 1.2379
2.3249, 12.8567, 7.0485, 1.24202, 3.85444, 5.80824, 1.24246, 4.71381e-12, 1.24203, 1.24209, 1.24206, 1.24209, 1.24214, 1.24218, 1.24251, 1.24868, 6.33593, 1.24445, 1.24202, 1.24202, 1.24202, 1.24202, 1.24202, 1.24202, 1.92163, 1.24202, 1.26448
2.33286, 9.60367, 6.9593, 1.26776, 3.40642, 2.64436, 1.26823, 2.18841e-12, 1.26777, 1.26783, 1.2678, 1.26784, 1.26788, 1.26792, 1.26821, 1.2747, 6.19003, 1.26952, 1.26776, 1.26776, 1.26776, 1.26776, 1.26776, 1.26776, 2.00341, 1.26776, 1.2913
2.34083, 8.93513, 6.80895, 1.29372, 3.30683, 2.12618, 1.29422, 9.55029e-13, 1.29373, 1.29379, 1.29376, 1.29379, 1.29384, 1.29388, 1.29413, 1.30099, 5.98666, 1.29497, 1.29372, 1.29372, 1.29372, 1.29372, 1.29372, 1.29372, 2.08146, 1.29372, 1.31836
2.34879, 9.57561, 6.60591, 1.31989, 3.40229, 2.9697, 1.32042, 3.85342e-13, 1.3199, 1.31996, 1.31993, 1.31996, 1.32001, 1.32005, 1.32026, 1.32755, 5.73578, 1.32077, 1.31989, 1.31989, 1.31989, 1.31989, 1.31989, 1.31989, 2.15434, 1.31989, 1.34566
2.35675, 6.46027, 6.36031, 1.34626, 2.90865, 0.0999613, 1.34682, 1.47019e-13, 1.34627, 1.34633, 1.34631, 1.34634, 1.34639, 1.34642, 1.34659, 1.35443, 5.44878, 1.34688, 1.34626, 1.34626, 1.34626, 1.34626, 1.34626, 1.34627, 2.22074, 1.34626, 1.37319
2.36471, 5.52518, 6.08321, 1.37284, 2.74321, -0.558033, 1.37343, 5.13195e-14, 1.37285, 1.37291, 1.37288, 1.37291, 1.37296, 1.373, 1.37313, 1.38169, 5.13772, 1.37326, 1.37284, 1.37284, 1.37284, 1.37284, 1.37284, 1.37284, 2.27963, 1.37284, 1.40094
2.37268, 9.45567, 5.78599, 1.39961, 3.38462, 3.66968, 1.40023, 2.6177e-14, 1.39962, 1.39968, 1.39966, 1.39969, 1.39974, 1.39977, 1.39986, 1.40939, 4.81462, 1.3999, 1.39961, 1.39961, 1.39961, 1.39961, 1.39961, 1.39962, 2.33029, 1.39961, 1.42891
2.38064, 4.60909, 5.47965, 1.42658, 2.57082, -0.870557, 1.42723, 8.23013e-15, 1.42659, 1.42664, 1.42662, 1.42665, 1.4267, 1.42674, 1.42679, 1.43764, 4.49074, 1.42677, 1.42658, 1.42658, 1.42658, 1.42658, 1.42658, 1.42658, 2.37237, 1.42658, 1.45709
2.3886, 4.99761, 5.17439, 1.45373, 2.6453, -0.176775, 1.45441, 2.28956e-15, 1.45374, 1.4538, 1.45377, 1.4538, 1.45385, 1.45389, 1.45392, 1.46662, 4.17605, 1.45385, 1.45373, 1.45373, 1.45373, 1.45373, 1.45373, 1.45373, 2.40595, 1.45373, 1.48549
2.39656, 5.3643, 4.87918, 1.48106, 2.71372, 0.485115, 1.48178, 5.37873e-16, 1.48107, 1.48113, 1.4811, 1.48113, 1.48118, 1.48122, 1.48122, 1.49653, 3.87883, 1.48114, 1.48106, 1.48106, 1.48106, 1.48106, 1.48106, 1.48106, 2.43149, 1.48106, 1.51408
2.40453, 5.53713, 4.60153, 1.50857, 2.74538, 0.935605, 1.50933, 1.26035e-16, 1.50858, 1.50864, 1.50861, 1.50864, 1.50869, 1.50873, 1.50871, 1.52766, 3.60541, 1.50862, 1.50857, 1.50857, 1.50857, 1.50857, 1.50857, 1.50857, 2.44988, 1.50857, 1.54287
2.41249, 7.54208, 4.34736, 1.53625, 3.08903, 3.19472, 1.53704, 2.64693e-17, 1.53626, 1.53632, 1.53629, 1.53632, 1.53637, 1.53641, 1.53637, 1.5604, 3.36006, 1.53628, 1.53625, 1.53625, 1.53625, 1.53625, 1.53625, 1.53625, 2.46238, 1.53625, 1.57186
2.42045, 4.09848, 4.12112, 1.5641, 2.46951, -0.0226374, 1.56493, 4.9518e-18, 1.56411, 1.56417, 1.56414, 1.56417, 1.56422, 1.56426, 1.5642, 1.59524, 3.1451, 1.56412, 1.5641, 1.5641, 1.5641, 1.5641, 1.5641, 1.5641, 2.47062, 1.5641, 1.60103
2.42841, 2.89188, 3.92594, 1.59211, 2.21176, -1.03406, 1.59298, 8.1283e-19, 1.59212, 1.59218, 1.59216, 1.59219, 1.59223, 1.59227, 1.5922, 1.63279, 2.96107, 1.59213, 1.59211, 1.59211, 1.59211, 1.59211, 1.59211, 1.59212, 2.4766, 1.59211, 1.63038
2.43638, 3.9952, 3.76399, 1.62029, 2.44851, 0.231208, 1.62119, 1.11334e-19, 1.62029, 1.62035, 1.62033, 1.62036, 1.62041, 1.62044, 1.62037, 1.67378, 2.80701, 1.62029, 1.62029, 1.62029, 1.62029, 1.62029, 1.62029, 1.62029, 2.48267, 1.62029, 1.65992
2.44434, 3.99511, 3.6368, 1.64862, 2.44849, 0.358303, 1.64957, 1.04154e-20, 1.64862, 1.64868, 1.64866, 1.64869, 1.64874, 1.64878, 1.64869, 1.71912, 2.68077, 1.64862, 1.64862, 1.64862, 1.64862, 1.64862, 1.64862, 1.64862, 2.49163, 1.64862, 1.68963
2.4523, 5.75015, 3.54577, 1.6771, 2.78391, 2.20438, 1.67809, 3.38039e-22, 1.67711, 1.67717, 1.67714, 1.67717, 1.67722, 1.67726, 1.67717, 1.7698, 2.57944, 1.6771, 1.6771, 1.6771, 1.6771, 1.6771, 1.6771, 1.6771, 2.50679, 1.6771, 1.71951
2.46026, 10.5491, 3.49261, 1.70573, 3.54247, 7.05651, 1.70677, 1.30276e-24, 1.70574, 1.7058, 1.70578, 1.70581, 1.70585, 1.70589, 1.70579, 1.82695, 2.49961, 1.70573, 1.70573, 1.70573, 1.70573, 1.70573, 1.70573, 1.70574, 2.53212, 1.70573, 1.74956
2.46823, 5.55392, 3.47989, 1.73451, 2.74844, 2.07403, 1.73559, 0, 1.73452, 1.73458, 1.73456, 1.73459, 1.73463, 1.73468, 1.73457, 1.89177, 2.43775, 1.73451, 1.73451, 1.73451, 1.73451, 1.73451, 1.73451, 1.73452, 2.57252, 1.73451, 1.77978
2.47619, 3.69609, 3.51145, 1.76344, 2.38665, 0.184638, 1.76456, 0, 1.76345, 1.76351, 1.76348, 1.76351, 1.76356, 1.7636, 1.76349, 1.9655, 2.3904, 1.76344, 1.76344, 1.76344, 1.76344, 1.76344, 1.76344, 1.76344, 2.63405, 1.76344, 1.81016
2.48415, 5.28476, 3.59292, 1.79251, 2.69903, 1.69184, 1.79367, 0, 1.79251, 1.79257, 1.79255, 1.79258, 1.79263, 1.79268, 1.79256, 2.04932, 2.35444, 1.79251, 1.79251, 1.79251, 1.79251, 1.79251, 1.79251, 1.79251, 2.72427, 1.79251, 1.84071
2.49211, 4.71041, 3.73207, 1.82171, 2.59045, 0.978347, 1.82292, 0, 1.82172, 1.82178, 1.82175, 1.82178, 1.82183, 1.82188, 1.82176, 2.14427, 2.32716, 1.82171, 1.82171, 1.82171, 1.82171, 1.82171, 1.82171, 1.82171, 2.8526, 1.82171, 1.87142
