   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_532.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.37346, 40.511, 41.5005, 9.32162, 6.52004, -0.989567, 7.98269e-14, 9.32399, 9.3244, 9.34899, 9.32194, 9.36102, 9.47981, 9.32562, 9.45843, 39.7462, 9.32529, 9.32162, 9.32162, 9.32162, 9.32162, 9.32162, 9.32162, 9.32162, 10.6437, 9.32162, 9.32162, 9.3789
2.38133, 42.2487, 39.1535, 9.49908, 6.65197, 3.09522, 2.63468e-14, 9.50146, 9.50187, 9.52645, 9.4994, 9.53849, 9.65734, 9.50264, 9.66291, 37.3503, 9.50169, 9.49908, 9.49908, 9.49908, 9.49908, 9.49908, 9.49908, 9.49908, 10.8421, 9.49908, 9.49908, 9.5587
2.3892, 31.3335, 36.8051, 9.67729, 5.77352, -5.47157, 7.29892e-15, 9.67967, 9.68008, 9.70466, 9.67761, 9.71669, 9.83565, 9.68042, 9.87758, 34.9524, 9.67911, 9.67729, 9.67729, 9.67729, 9.67729, 9.67729, 9.67729, 9.67729, 11.0322, 9.67729, 9.67729, 9.73927
2.39708, 24.5278, 34.5174, 9.8562, 5.15051, -9.98964, 1.65337e-15, 9.85858, 9.85899, 9.88357, 9.85652, 9.89561, 10.0147, 9.85895, 10.1054, 32.6104, 9.85746, 9.8562, 9.8562, 9.8562, 9.8562, 9.8562, 9.8562, 9.8562, 11.2148, 9.8562, 9.8562, 9.92059
2.40495, 23.9805, 32.3449, 10.0357, 5.09711, -8.36436, 2.93518e-16, 10.0381, 10.0385, 10.0631, 10.0361, 10.0752, 10.1945, 10.0382, 10.35, 30.3739, 10.0366, 10.0357, 10.0357, 10.0357, 10.0357, 10.0357, 10.0357, 10.0357, 11.3914, 10.0357, 10.0357, 10.1026
2.41283, 31.6566, 30.3328, 10.2159, 5.80143, 1.3238, 3.45839e-17, 10.2183, 10.2187, 10.2433, 10.2162, 10.2553, 10.3749, 10.218, 10.6159, 28.2814, 10.2165, 10.2159, 10.2159, 10.2159, 10.2159, 10.2159, 10.2159, 10.2159, 11.564, 10.2159, 10.2159, 10.2852
2.4207, 24.1922, 28.517, 10.3966, 5.11784, -4.32471, 4.05807e-18, 10.399, 10.3994, 10.424, 10.397, 10.4361, 10.5561, 10.3985, 10.9082, 26.361, 10.397, 10.3966, 10.3966, 10.3966, 10.3966, 10.3966, 10.3966, 10.3966, 11.7352, 10.3966, 10.3966, 10.4685
2.42858, 23.4166, 26.9244, 10.578, 5.04149, -3.50773, 3.79316e-19, 10.5803, 10.5807, 10.6053, 10.5783, 10.6174, 10.7381, 10.5796, 11.2333, 24.6297, 10.5782, 10.578, 10.578, 10.578, 10.578, 10.578, 10.578, 10.578, 11.9086, 10.578, 10.578, 10.6524
2.43645, 21.6577, 25.5738, 10.7598, 4.86392, -3.91604, 2.73666e-20, 10.7622, 10.7626, 10.7872, 10.7602, 10.7992, 10.9208, 10.7613, 11.5981, 23.095, 10.76, 10.7598, 10.7598, 10.7598, 10.7598, 10.7598, 10.7598, 10.7598, 12.0885, 10.7598, 10.7598, 10.8369
2.44433, 25.2354, 24.4772, 10.9423, 5.21875, 0.758162, 1.20619e-21, 10.9447, 10.9451, 10.9697, 10.9426, 10.9817, 11.1046, 10.9436, 12.0103, 21.7557, 10.9424, 10.9423, 10.9423, 10.9423, 10.9423, 10.9423, 10.9423, 10.9423, 12.2802, 10.9423, 10.9423, 11.022
2.4522, 19.9902, 23.6416, 11.1253, 4.68937, -3.65138, 3.08389e-23, 11.1277, 11.1281, 11.1527, 11.1257, 11.1647, 11.2894, 11.1265, 12.4783, 20.6038, 11.1254, 11.1253, 11.1253, 11.1253, 11.1253, 11.1253, 11.1253, 11.1253, 12.4903, 11.1253, 11.1253, 11.2077
2.46008, 8.42199, 23.0701, 11.309, 3.22831, -14.6481, 7.76224e-26, 11.3114, 11.3118, 11.3364, 11.3094, 11.3484, 11.4755, 11.3101, 13.0108, 19.6257, 11.3091, 11.309, 11.309, 11.309, 11.309, 11.309, 11.309, 11.309, 12.7267, 11.309, 11.309, 11.3941
2.46795, 14.7042, 22.7641, 11.4934, 4.08707, -8.06, 0, 11.4958, 11.4962, 11.5208, 11.4937, 11.5328, 11.6631, 11.4944, 13.6162, 18.8048, 11.4934, 11.4934, 11.4934, 11.4934, 11.4934, 11.4934, 11.4934, 11.4934, 12.999, 11.4934, 11.4934, 11.5813
2.47583, 19.2582, 22.7247, 11.6785, 4.61066, -3.46651, 0, 11.6808, 11.6812, 11.7058, 11.6788, 11.7179, 11.8526, 11.6794, 14.3026, 18.1222, 11.6785, 11.6785, 11.6785, 11.6785, 11.6785, 11.6785, 11.6785, 11.6785, 13.3187, 11.6785, 11.6785, 11.7692
2.4837, 17.8498, 22.9535, 11.8643, 4.45531, -5.10366, 0, 11.8667, 11.8671, 11.8916, 11.8646, 11.9037, 12.0445, 11.8651, 15.0769, 17.5587, 11.8643, 11.8643, 11.8643, 11.8643, 11.8643, 11.8643, 11.8643, 11.8643, 13.6994, 11.8643, 11.8643, 11.958
2.49157, 16.8267, 23.4534, 12.0509, 4.33897, -6.62674, 0, 12.0533, 12.0537, 12.0783, 12.0512, 12.0903, 12.2392, 12.0517, 15.9442, 17.0957, 12.0509, 12.0509, 12.0509, 12.0509, 12.0509, 12.0509, 12.0509, 12.0509, 14.1571, 12.0509, 12.0509, 12.1477
2.49945, 19.237, 24.2295, 12.2384, 4.60836, -4.99249, 0, 12.2407, 12.2412, 12.2657, 12.2387, 12.2778, 12.4374, 12.2392, 16.9073, 16.7162, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 12.2384, 14.7104, 12.2384, 12.2384, 12.3385
2.50732, 12.0517, 25.2884, 12.4267, 3.74856, -13.2367, 0, 12.4291, 12.4295, 12.4541, 12.427, 12.4661, 12.64, 12.4275, 17.966, 16.4054, 12.4267, 12.4267, 12.4267, 12.4267, 12.4267, 12.4267, 12.4267, 12.4267, 15.3801, 12.4267, 12.4267, 12.5305
2.5152, 17.6461, 26.6378, 12.616, 4.43239, -8.99174, 0, 12.6184, 12.6188, 12.6433, 12.6163, 12.6554, 12.848, 12.6167, 19.1163, 16.1509, 12.616, 12.616, 12.616, 12.616, 12.616, 12.616, 12.616, 12.616, 16.1896, 12.616, 12.616, 12.7239
2.52307, 18.452, 28.2865, 12.8062, 4.52239, -9.83448, 0, 12.8086, 12.809, 12.8336, 12.8065, 12.8456, 13.0627, 12.8069, 20.3503, 15.9425, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 17.1639, 12.8062, 12.8062, 12.9189
2.53095, 27.0122, 30.2423, 12.9973, 5.3863, -3.23011, 0, 12.9997, 13.0001, 13.0247, 12.9977, 13.0367, 13.2855, 12.9981, 21.6553, 15.7726, 12.9973, 12.9973, 12.9973, 12.9973, 12.9973, 12.9973, 12.9973, 12.9973, 18.3293, 12.9973, 12.9973, 13.1158
2.53882, 44.7662, 32.5114, 13.1894, 6.83859, 12.2549, 0, 13.1918, 13.1922, 13.2168, 13.1898, 13.2289, 13.5185, 13.1902, 23.0144, 15.6356, 13.1894, 13.1894, 13.1894, 13.1894, 13.1894, 13.1894, 13.1894, 13.1895, 19.7124, 13.1894, 13.1894, 13.3152
2.5467, 31.9227, 35.0967, 13.3825, 5.82432, -3.17394, 0, 13.3849, 13.3853, 13.4099, 13.3828, 13.4219, 13.7639, 13.3832, 24.4059, 15.5277, 13.3825, 13.3825, 13.3825, 13.3825, 13.3825, 13.3825, 13.3825, 13.3825, 21.3385, 13.3825, 13.3825, 13.5178
2.55457, 36.1789, 37.9967, 13.5765, 6.17891, -1.81777, 0, 13.5789, 13.5793, 13.6038, 13.5768, 13.6159, 14.0243, 13.5772, 25.8046, 15.4461, 13.5765, 13.5765, 13.5765, 13.5765, 13.5765, 13.5765, 13.5765, 13.5765, 23.2303, 13.5765, 13.5765, 13.7243
2.56245, 53.5409, 41.204, 13.7713, 7.45258, 12.337, 0, 13.7737, 13.7741, 13.7987, 13.7717, 13.8108, 14.303, 13.7721, 27.1819, 15.3893, 13.7713, 13.7713, 13.7713, 13.7713, 13.7713, 13.7713, 13.7713, 13.7713, 25.406, 13.7713, 13.7713, 13.9362
2.57032, 38.7477, 44.7041, 13.9671, 6.38339, -5.95635, 0, 13.9695, 13.9699, 13.9944, 13.9674, 14.0065, 14.6035, 13.9678, 28.5072, 15.3562, 13.9671, 13.9671, 13.9671, 13.9671, 13.9671, 13.9671, 13.9671, 13.9671, 27.8772, 13.9671, 13.9671, 14.1553
2.57819, 46.1116, 48.4741, 14.1636, 6.93625, -2.36255, 0, 14.166, 14.1664, 14.191, 14.1639, 14.203, 14.93, 14.1643, 29.7489, 15.3461, 14.1636, 14.1636, 14.1636, 14.1636, 14.1636, 14.1636, 14.1636, 14.1636, 30.6468, 14.1636, 14.1636, 14.3837
2.58607, 58.7168, 52.4835, 14.3609, 7.7921, 6.23336, 0, 14.3633, 14.3637, 14.3883, 14.3612, 14.4003, 15.2871, 14.3616, 30.8765, 15.3583, 14.3609, 14.3609, 14.3609, 14.3609, 14.3609, 14.3609, 14.3609, 14.3609, 33.7075, 14.3609, 14.3609, 14.6248
2.59394, 53.4858, 56.6917, 14.5589, 7.44888, -3.20595, 0, 14.5613, 14.5617, 14.5863, 14.5592, 14.5983, 15.6796, 14.5596, 31.861, 15.3922, 14.5589, 14.5589, 14.5589, 14.5589, 14.5589, 14.5589, 14.5589, 14.5589, 37.0391, 14.5589, 14.5589, 14.8825
2.60182, 63.3046, 61.0503, 14.7576, 8.08113, 2.25428, 0, 14.7599, 14.7603, 14.7849, 14.7579, 14.797, 16.1127, 14.7583, 32.6775, 15.4469, 14.7576, 14.7576, 14.7576, 14.7576, 14.7576, 14.7576, 14.7576, 14.7576, 40.6085, 14.7576, 14.7576, 15.162
2.60969, 61.7705, 65.5028, 14.9568, 7.98564, -3.73233, 0, 14.9592, 14.9596, 14.9841, 14.9571, 14.9962, 16.5915, 14.9575, 33.306, 15.5211, 14.9568, 14.9568, 14.9568, 14.9568, 14.9568, 14.9568, 14.9568, 14.9568, 44.3684, 14.9568, 14.9568, 15.4698
2.61757, 77.2887, 69.9859, 15.1565, 8.90442, 7.30273, 0, 15.1589, 15.1593, 15.1839, 15.1568, 15.1959, 17.1212, 15.1572, 33.7326, 15.6137, 15.1565, 15.1565, 15.1565, 15.1565, 15.1565, 15.1565, 15.1565, 15.1565, 48.2574, 15.1565, 15.1565, 15.814
2.62544, 72.4407, 74.4317, 15.3567, 8.6279, -1.99106, 0, 15.3591, 15.3595, 15.3841, 15.357, 15.3961, 17.7061, 15.3574, 33.9505, 15.7232, 15.3567, 15.3567, 15.3567, 15.3567, 15.3567, 15.3567, 15.3567, 15.3567, 52.2014, 15.3567, 15.3567, 16.2043
2.63332, 103.344, 78.7695, 15.5573, 10.2637, 24.5742, 0, 15.5596, 15.5601, 15.5846, 15.5576, 15.5967, 18.35, 15.558, 33.96, 15.8479, 15.5573, 15.5573, 15.5573, 15.5573, 15.5573, 15.5573, 15.5573, 15.5573, 56.1156, 15.5573, 15.5573, 16.6521
2.64119, 98.3618, 82.928, 15.7581, 10.0181, 15.4338, 0, 15.7605, 15.7609, 15.7855, 15.7584, 15.7975, 19.0552, 15.7589, 33.7689, 15.9861, 15.7581, 15.7581, 15.7581, 15.7581, 15.7581, 15.7581, 15.7581, 15.7581, 59.9067, 15.7581, 15.7581, 17.1705
2.64907, 95.746, 86.8397, 15.9593, 9.88666, 8.90632, 0, 15.9616, 15.962, 15.9866, 15.9596, 15.9987, 19.8226, 15.96, 33.3922, 16.1361, 15.9593, 15.9593, 15.9593, 15.9593, 15.9593, 15.9593, 15.9593, 15.9593, 63.478, 15.9593, 15.9593, 17.7748
2.65694, 92.2359, 90.4417, 16.1605, 9.70752, 1.7942, 0, 16.1629, 16.1633, 16.1879, 16.1609, 16.2, 20.6508, 16.1613, 32.8505, 16.2962, 16.1605, 16.1605, 16.1605, 16.1605, 16.1605, 16.1605, 16.1605, 16.1605, 66.7322, 16.1605, 16.1605, 18.4812
2.66481, 106.069, 93.6801, 16.3619, 10.3956, 12.389, 0, 16.3643, 16.3647, 16.3893, 16.3623, 16.4013, 21.5362, 16.3627, 32.1698, 16.4648, 16.3619, 16.3619, 16.3619, 16.3619, 16.3619, 16.3619, 16.3619, 16.3619, 69.5768, 16.3619, 16.3619, 19.3072
2.67269, 92.9238, 96.5119, 16.5634, 9.74289, -3.5881, 0, 16.5657, 16.5661, 16.5907, 16.5637, 16.6028, 22.4724, 16.5641, 31.3796, 16.6405, 16.5634, 16.5634, 16.5634, 16.5634, 16.5634, 16.5634, 16.5634, 16.5634, 71.929, 16.5634, 16.5634, 20.2709
2.68056, 109.23, 98.9071, 16.7647, 10.5466, 10.3229, 0, 16.7671, 16.7675, 16.7921, 16.7651, 16.8042, 23.4503, 16.7655, 30.5112, 16.822, 16.7647, 16.7647, 16.7647, 16.7647, 16.7647, 16.7647, 16.7647, 16.7647, 73.7197, 16.7647, 16.7647, 21.3898
2.68844, 113.421, 100.85, 16.966, 10.7434, 12.5717, 0, 16.9684, 16.9688, 16.9934, 16.9663, 17.0054, 24.4577, 16.9668, 29.5968, 17.008, 16.966, 16.966, 16.966, 16.966, 16.966, 16.966, 16.966, 16.966, 74.8976, 16.966, 16.966, 22.6805
2.69631, 98.9223, 102.338, 17.1671, 10.046, -3.41569, 0, 17.1695, 17.1699, 17.1945, 17.1674, 17.2065, 25.4798, 17.1678, 28.6672, 17.1976, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 17.1671, 75.4322, 17.1671, 17.1671, 24.1566
2.70419, 120.824, 103.385, 17.3679, 11.0826, 17.4385, 0, 17.3703, 17.3707, 17.3953, 17.3682, 17.4073, 26.4994, 17.3687, 27.7512, 17.3897, 17.3679, 17.3679, 17.3679, 17.3679, 17.3679, 17.3679, 17.3679, 17.3679, 75.3152, 17.3679, 17.3679, 25.8282
2.71206, 124.295, 104.017, 17.5684, 11.2381, 20.2783, 0, 17.5707, 17.5711, 17.5957, 17.5687, 17.6078, 27.4974, 17.5691, 26.8739, 17.5838, 17.5684, 17.5684, 17.5684, 17.5684, 17.5684, 17.5684, 17.5684, 17.5684, 74.5617, 17.5684, 17.5684, 27.7002
2.71994, 118.345, 104.268, 17.7684, 10.9702, 14.0769, 0, 17.7708, 17.7712, 17.7958, 17.7687, 17.8078, 28.4534, 17.7692, 26.0563, 17.7793, 17.7684, 17.7684, 17.7684, 17.7684, 17.7684, 17.7684, 17.7684, 17.7684, 73.209, 17.7684, 17.7684, 29.7707
2.72781, 106.685, 104.183, 17.9679, 10.4252, 2.50174, 0, 17.9703, 17.9707, 17.9953, 17.9682, 18.0073, 29.3466, 17.9687, 25.3145, 17.9754, 17.9679, 17.9679, 17.9679, 17.9679, 17.9679, 17.9679, 17.9679, 17.9679, 71.3148, 17.9679, 17.9679, 32.0303
2.73569, 114.3, 103.809, 18.1668, 10.7842, 10.4906, 0, 18.1692, 18.1696, 18.1942, 18.1672, 18.2062, 30.1569, 18.1676, 24.6598, 18.172, 18.1668, 18.1668, 18.1668, 18.1668, 18.1668, 18.1668, 18.1668, 18.1668, 68.9539, 18.1668, 18.1668, 34.4608
2.74356, 112.269, 103.194, 18.365, 10.6897, 9.07508, 0, 18.3674, 18.3678, 18.3924, 18.3654, 18.4044, 30.8654, 18.3658, 24.0984, 18.3685, 18.365, 18.365, 18.365, 18.365, 18.365, 18.365, 18.365, 18.365, 66.2148, 18.365, 18.365, 37.0344
2.75143, 101.672, 102.384, 18.5624, 10.1819, -0.712311, 0, 18.5648, 18.5652, 18.5898, 18.5628, 18.6019, 31.4558, 18.5633, 23.632, 18.5648, 18.5624, 18.5624, 18.5624, 18.5624, 18.5624, 18.5624, 18.5624, 18.5624, 63.1943, 18.5624, 18.5624, 39.7141
2.75931, 110.159, 101.419, 18.7589, 10.5905, 8.74072, 0, 18.7613, 18.7617, 18.7863, 18.7593, 18.7983, 31.9152, 18.7598, 23.2586, 18.7605, 18.7589, 18.7589, 18.7589, 18.7589, 18.7589, 18.7589, 18.7589, 18.7589, 59.9935, 18.7589, 18.7589, 42.4537
2.76718, 108.923, 100.329, 18.9543, 10.532, 8.59364, 0, 18.9567, 18.9571, 18.9817, 18.9547, 18.9937, 32.2343, 18.9552, 22.9723, 18.9553, 18.9543, 18.9543, 18.9543, 18.9543, 18.9543, 18.9543, 18.9543, 18.9543, 56.7131, 18.9543, 18.9543, 45.1986
2.77506, 105.546, 99.1385, 19.1485, 10.3705, 6.40775, 0, 19.1509, 19.1513, 19.1758, 19.1488, 19.1879, 32.4086, 19.1494, 22.7651, 19.1491, 19.1485, 19.1485, 19.1485, 19.1485, 19.1485, 19.1485, 19.1485, 19.1485, 53.448, 19.1485, 19.1485, 47.8885
2.78293, 99.2228, 97.8585, 19.3411, 10.061, 1.36422, 0, 19.3435, 19.3439, 19.3685, 19.3414, 19.3805, 32.4381, 19.342, 22.6268, 19.3415, 19.3411, 19.3411, 19.3411, 19.3411, 19.3411, 19.3411, 19.3411, 19.3411, 50.2853, 19.3411, 19.3411, 50.4581
2.79081, 102.243, 96.4925, 19.532, 10.2099, 5.7504, 0, 19.5344, 19.5348, 19.5594, 19.5323, 19.5714, 32.3276, 19.5329, 22.5465, 19.5323, 19.532, 19.532, 19.532, 19.532, 19.532, 19.532, 19.532, 19.532, 47.2999, 19.532, 19.532, 52.841
2.79868, 93.5432, 95.0352, 19.7207, 9.77462, -1.49198, 0, 19.7231, 19.7235, 19.7481, 19.721, 19.7601, 32.0863, 19.7216, 22.5126, 19.7209, 19.7207, 19.7207, 19.7207, 19.7207, 19.7207, 19.7207, 19.7207, 19.7207, 44.553, 19.7207, 19.7207, 54.972
2.80656, 98.866, 93.4757, 19.9068, 10.0432, 5.39025, 0, 19.9092, 19.9096, 19.9342, 19.9071, 19.9462, 31.7271, 19.9078, 22.5139, 19.9069, 19.9068, 19.9068, 19.9068, 19.9068, 19.9068, 19.9068, 19.9068, 19.9068, 42.091, 19.9068, 19.9068, 56.7906
2.81443, 87.24, 91.7995, 20.0897, 9.44669, -4.55952, 0, 20.0921, 20.0925, 20.1171, 20.09, 20.1291, 31.2663, 20.0907, 22.5399, 20.0898, 20.0897, 20.0897, 20.0897, 20.0897, 20.0897, 20.0897, 20.0897, 20.0897, 39.9451, 20.0897, 20.0897, 58.244
2.82231, 86.9271, 89.9914, 20.2687, 9.43012, -3.06424, 0, 20.271, 20.2715, 20.296, 20.269, 20.3081, 30.7222, 20.2697, 22.5809, 20.2687, 20.2687, 20.2687, 20.2687, 20.2687, 20.2687, 20.2687, 20.2687, 20.2687, 38.1314, 20.2687, 20.2687, 59.2895
2.83018, 101.305, 88.0382, 20.4428, 10.1639, 13.2667, 0, 20.4452, 20.4456, 20.4702, 20.4431, 20.4822, 30.1145, 20.4439, 22.6287, 20.4428, 20.4428, 20.4428, 20.4428, 20.4428, 20.4428, 20.4428, 20.4428, 20.4428, 36.6529, 20.4428, 20.4428, 59.8971
2.83805, 78.8566, 85.9309, 20.6111, 8.99203, -7.07422, 0, 20.6135, 20.6139, 20.6385, 20.6114, 20.6505, 29.4631, 20.6122, 22.6765, 20.6111, 20.6111, 20.6111, 20.6111, 20.6111, 20.6111, 20.6111, 20.6111, 20.6111, 35.4999, 20.6111, 20.6111, 60.0512
2.84593, 86.0201, 83.6667, 20.7722, 9.3819, 2.35345, 0, 20.7746, 20.775, 20.7996, 20.7726, 20.8116, 28.7874, 20.7734, 22.7186, 20.7722, 20.7722, 20.7722, 20.7722, 20.7722, 20.7722, 20.7722, 20.7722, 20.7722, 34.6529, 20.7722, 20.7722, 59.7511
2.8538, 87.3364, 81.2499, 20.9248, 9.45179, 6.08647, 0, 20.9272, 20.9276, 20.9522, 20.9251, 20.9642, 28.105, 20.926, 22.7508, 20.9248, 20.9248, 20.9248, 20.9248, 20.9248, 20.9248, 20.9248, 20.9248, 20.9248, 34.0839, 20.9248, 20.9248, 59.0111
2.86168, 84.1974, 78.6923, 21.0672, 9.28425, 5.50501, 0, 21.0695, 21.0699, 21.0945, 21.0675, 21.1066, 27.4318, 21.0684, 22.77, 21.0672, 21.0672, 21.0672, 21.0672, 21.0672, 21.0672, 21.0672, 21.0672, 21.0672, 33.759, 21.0672, 21.0672, 57.8595
2.86955, 86.1308, 76.013, 21.1975, 9.3878, 10.1177, 0, 21.1999, 21.2003, 21.2249, 21.1978, 21.2369, 26.7805, 21.1988, 22.774, 21.1975, 21.1975, 21.1975, 21.1975, 21.1975, 21.1975, 21.1975, 21.1975, 21.1975, 33.6401, 21.1975, 21.1975, 56.3373
2.87743, 81.9994, 73.2372, 21.3139, 9.16512, 8.76223, 0, 21.3162, 21.3166, 21.3412, 21.3142, 21.3533, 26.1612, 21.3153, 22.7615, 21.3139, 21.3139, 21.3139, 21.3139, 21.3139, 21.3139, 21.3139, 21.3139, 21.3139, 33.6871, 21.3139, 21.3139, 54.4952
2.8853, 60.2035, 70.3944, 21.4142, 7.88692, -10.1909, 0, 21.4166, 21.417, 21.4416, 21.4145, 21.4536, 25.5807, 21.4157, 22.7316, 21.4142, 21.4142, 21.4142, 21.4142, 21.4142, 21.4142, 21.4142, 21.4142, 21.4142, 33.8593, 21.4142, 21.4142, 52.3916
2.89318, 55.3271, 67.5175, 21.4964, 7.57147, -12.1904, 0, 21.4988, 21.4992, 21.5238, 21.4967, 21.5358, 25.0431, 21.4979, 22.6838, 21.4964, 21.4964, 21.4964, 21.4964, 21.4964, 21.4964, 21.4964, 21.4964, 21.4964, 34.1168, 21.4964, 21.4964, 50.0892
2.90105, 59.3616, 64.6395, 21.5584, 7.83336, -5.27794, 0, 21.5608, 21.5612, 21.5858, 21.5587, 21.5978, 24.5495, 21.56, 22.618, 21.5584, 21.5584, 21.5584, 21.5584, 21.5584, 21.5584, 21.5584, 21.5584, 21.5584, 34.4218, 21.5584, 21.5584, 47.6515
2.90893, 53.9466, 61.7929, 21.5983, 7.47975, -7.84628, 0, 21.6006, 21.601, 21.6256, 21.5986, 21.6377, 24.0988, 21.5999, 22.534, 21.5983, 21.5983, 21.5983, 21.5983, 21.5983, 21.5983, 21.5983, 21.5983, 21.5983, 34.7397, 21.5983, 21.5983, 45.1412
2.9168, 47.6966, 59.0069, 21.6142, 7.04958, -11.3103, 0, 21.6165, 21.617, 21.6415, 21.6145, 21.6536, 23.6881, 21.6159, 22.4318, 21.6142, 21.6142, 21.6142, 21.6142, 21.6142, 21.6142, 21.6142, 21.6142, 21.6142, 35.0394, 21.6142, 21.6142, 42.6162
2.92467, 54.7512, 56.3068, 21.6047, 7.53334, -1.55557, 0, 21.6071, 21.6075, 21.632, 21.605, 21.6441, 23.3128, 21.6065, 22.3113, 21.6047, 21.6047, 21.6047, 21.6047, 21.6047, 21.6047, 21.6047, 21.6047, 21.6047, 35.294, 21.6047, 21.6047, 40.1286
2.93255, 46.261, 53.7124, 21.5687, 6.94701, -7.45144, 0, 21.5711, 21.5715, 21.5961, 21.569, 21.6081, 22.9679, 21.5706, 22.1728, 21.5687, 21.5687, 21.5687, 21.5687, 21.5687, 21.5687, 21.5687, 21.5687, 21.5687, 35.4812, 21.5687, 21.5687, 37.7225
2.94042, 49.9421, 51.2384, 21.5056, 7.20708, -1.2963, 0, 21.508, 21.5084, 21.533, 21.5059, 21.545, 22.6477, 21.5076, 22.0163, 21.5056, 21.5056, 21.5056, 21.5056, 21.5056, 21.5056, 21.5056, 21.5056, 21.5056, 35.5832, 21.5056, 21.5056, 35.4337
2.9483, 38.9295, 48.8934, 21.4154, 6.39762, -9.96394, 0, 21.4178, 21.4182, 21.4428, 21.4157, 21.4548, 22.3469, 21.4174, 21.8424, 21.4154, 21.4154, 21.4154, 21.4154, 21.4154, 21.4154, 21.4154, 21.4154, 21.4154, 35.587, 21.4154, 21.4154, 33.289
2.95617, 48.9396, 46.6815, 21.2985, 7.1372, 2.25805, 0, 21.3009, 21.3013, 21.3259, 21.2989, 21.3379, 22.0605, 21.3007, 21.6515, 21.2985, 21.2985, 21.2985, 21.2985, 21.2985, 21.2985, 21.2985, 21.2985, 21.2985, 35.4839, 21.2985, 21.2985, 31.3069
2.96405, 53.555, 44.6016, 21.1562, 7.45352, 8.9534, 0, 21.1586, 21.159, 21.1836, 21.1565, 21.1956, 21.7842, 21.1584, 21.4447, 21.1562, 21.1562, 21.1562, 21.1562, 21.1562, 21.1562, 21.1562, 21.1562, 21.1562, 35.2696, 21.1562, 21.1562, 29.4972
2.97192, 38.3026, 42.6494, 20.9901, 6.34843, -4.34679, 0, 20.9925, 20.9929, 21.0175, 20.9905, 21.0296, 21.515, 20.9924, 21.2233, 20.9901, 20.9901, 20.9901, 20.9901, 20.9901, 20.9901, 20.9901, 20.9901, 20.9901, 34.9435, 20.9901, 20.9901, 27.8634
2.9798, 33.962, 40.8181, 20.8028, 5.99683, -6.85609, 0, 20.8051, 20.8056, 20.8301, 20.8031, 20.8422, 21.2507, 20.8051, 20.9891, 20.8028, 20.8028, 20.8028, 20.8028, 20.8028, 20.8028, 20.8028, 20.8028, 20.8028, 34.5091, 20.8028, 20.8028, 26.4029
2.98767, 37.7808, 39.0993, 20.5969, 6.3072, -1.31853, 0, 20.5993, 20.5997, 20.6243, 20.5972, 20.6363, 20.9902, 20.5994, 20.7441, 20.5969, 20.5969, 20.5969, 20.5969, 20.5969, 20.5969, 20.5969, 20.5969, 20.5969, 33.9726, 20.5969, 20.5969, 25.1085
2.99554, 34.6211, 37.4843, 20.3759, 6.05153, -2.86325, 0, 20.3783, 20.3787, 20.4033, 20.3763, 20.4153, 20.7335, 20.3785, 20.4909, 20.3759, 20.3759, 20.3759, 20.3759, 20.3759, 20.3759, 20.3759, 20.3759, 20.3759, 33.3431, 20.3759, 20.3759, 23.9697
3.00342, 28.2968, 35.9646, 20.1434, 5.50425, -7.66784, 0, 20.1458, 20.1462, 20.1708, 20.1437, 20.1828, 20.4817, 20.1461, 20.2322, 20.1434, 20.1434, 20.1434, 20.1434, 20.1434, 20.1434, 20.1434, 20.1434, 20.1434, 32.632, 20.1434, 20.1434, 22.974
3.01129, 42.2216, 34.5329, 19.9032, 6.64993, 7.68876, 0, 19.9055, 19.906, 19.9305, 19.9035, 19.9426, 20.2364, 19.9059, 19.971, 19.9032, 19.9032, 19.9032, 19.9032, 19.9032, 19.9032, 19.9032, 19.9032, 19.9032, 31.8524, 19.9032, 19.9032, 22.1076
3.01917, 28.4363, 33.1831, 19.659, 5.51691, -4.74678, 0, 19.6614, 19.6618, 19.6864, 19.6594, 19.6985, 19.9999, 19.6619, 19.7102, 19.659, 19.659, 19.659, 19.659, 19.659, 19.659, 19.659, 19.659, 19.659, 31.0184, 19.659, 19.659, 21.3566
3.02704, 24.9298, 31.9109, 19.4148, 5.18939, -6.98116, 0, 19.4172, 19.4176, 19.4422, 19.4151, 19.4542, 19.7748, 19.4178, 19.453, 19.4148, 19.4148, 19.4148, 19.4148, 19.4148, 19.4148, 19.4148, 19.4148, 19.4148, 30.145, 19.4148, 19.4148, 20.7074
