   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.1415, 0, 0.361351, 0.0606176, 1.41421, -0.361351, 0, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606176, 0.0606218, 0.0606176, 0.361347, 0.0606176, 0.0606176
19.1494, 0, 0.353129, 0.0598561, 1.41421, -0.353129, 0, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598561, 0.0598603, 0.0598561, 0.353125, 0.0598561, 0.0598561
19.1573, 0, 0.345085, 0.0590994, 1.41421, -0.345085, 0, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0590994, 0.0591036, 0.0590994, 0.345081, 0.0590994, 0.0590994
19.1651, 0, 0.338947, 0.0600748, 1.41421, -0.338947, 0, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600748, 0.0600791, 0.0600748, 0.338943, 0.0600748, 0.0600748
19.173, 1, 0.332241, 0.0603086, 1.73205, 0.667759, 0, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603086, 0.0603129, 0.0603086, 0.332237, 0.0603086, 0.0603086
19.1809, 0, 0.325055, 0.0598905, 1.41421, -0.325055, 0, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598905, 0.0598948, 0.0598905, 0.325051, 0.0598905, 0.0598905
19.1888, 0, 0.317719, 0.0591501, 1.41421, -0.317719, 0, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591501, 0.0591544, 0.0591501, 0.317715, 0.0591501, 0.0591501
19.1967, 0, 0.31056, 0.0584142, 1.41421, -0.31056, 0, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584142, 0.0584187, 0.0584142, 0.310556, 0.0584142, 0.0584142
19.2046, 0.318294, 0.304939, 0.0590515, 1.52259, 0.0133554, 0, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590515, 0.0590559, 0.0590515, 0.304935, 0.0590515, 0.0590515
19.2125, 0.681705, 0.298795, 0.0589973, 1.63759, 0.382911, 0, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0589973, 0.0590019, 0.0589973, 0.29879, 0.0589973, 0.0589973
19.2204, 2.31318, 0.292218, 0.0583463, 2.07682, 2.02096, 0, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583463, 0.0583509, 0.0583463, 0.292214, 0.0583463, 0.0583463
19.2283, 0.997676, 0.285508, 0.0574032, 1.73138, 0.712168, 0, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574032, 0.0574079, 0.0574032, 0.285503, 0.0574032, 0.0574032
19.2362, 0.997368, 0.278967, 0.0564677, 1.73129, 0.718401, 0, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564677, 0.0564726, 0.0564677, 0.278962, 0.0564677, 0.0564677
19.244, 0.691774, 0.274125, 0.0570782, 1.64066, 0.417649, 0, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570782, 0.0570833, 0.0570782, 0.27412, 0.0570782, 0.0570782
19.2519, 0, 0.268764, 0.0570195, 1.41421, -0.268764, 0, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570195, 0.0570248, 0.0570195, 0.268759, 0.0570195, 0.0570195
19.2598, 0, 0.262977, 0.0563835, 1.41421, -0.262977, 0, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.0563835, 0.056389, 0.0563835, 0.262971, 0.0563835, 0.0563835
19.2677, 0, 0.257051, 0.0554651, 1.41421, -0.257051, 0, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554651, 0.0554709, 0.0554651, 0.257045, 0.0554651, 0.0554651
19.2756, 1, 0.251273, 0.0545542, 1.73205, 0.748727, 0, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545542, 0.0545604, 0.0545542, 0.251266, 0.0545542, 0.0545542
19.2835, 0.293855, 0.246864, 0.0548761, 1.51455, 0.046991, 0, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548761, 0.0548827, 0.0548761, 0.246858, 0.0548761, 0.0548761
19.2914, 0.706145, 0.24196, 0.0545689, 1.64504, 0.464184, 0, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545689, 0.0545761, 0.0545689, 0.241953, 0.0545689, 0.0545689
19.2993, 1, 0.23665, 0.0537259, 1.73205, 0.76335, 0, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537259, 0.0537337, 0.0537259, 0.236642, 0.0537259, 0.0537259
19.3072, 0, 0.231206, 0.0526242, 1.41421, -0.231206, 0, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526242, 0.0526327, 0.0526242, 0.231198, 0.0526242, 0.0526242
19.3151, 1, 0.225897, 0.0515339, 1.73205, 0.774103, 0, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515339, 0.0515433, 0.0515339, 0.225888, 0.0515339, 0.0515339
19.3229, 0, 0.222102, 0.0518428, 1.41421, -0.222102, 0, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518428, 0.0518533, 0.0518428, 0.222092, 0.0518428, 0.0518428
19.3308, 0, 0.217816, 0.0515447, 1.41421, -0.217816, 0, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515447, 0.0515565, 0.0515447, 0.217804, 0.0515447, 0.0515447
19.3387, 1, 0.21312, 0.0507265, 1.73205, 0.78688, 0, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507265, 0.0507398, 0.0507265, 0.213107, 0.0507265, 0.0507265
19.3466, 0, 0.208278, 0.0496573, 1.41421, -0.208278, 0, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496573, 0.0496725, 0.0496573, 0.208263, 0.0496573, 0.0496573
19.3545, 0, 0.203552, 0.0485995, 1.41421, -0.203552, 0, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.0485995, 0.048617, 0.0485995, 0.203534, 0.0485995, 0.0485995
19.3624, 0, 0.200034, 0.0486529, 1.41421, -0.200034, 0, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.0486529, 0.048673, 0.0486529, 0.200014, 0.0486529, 0.0486529
19.3703, 0.267592, 0.196053, 0.0481463, 1.50585, 0.0715385, 0, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481463, 0.0481696, 0.0481463, 0.19603, 0.0481463, 0.0481463
19.3782, 0.732408, 0.191693, 0.0471669, 1.653, 0.540716, 0, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471669, 0.0471941, 0.0471669, 0.191665, 0.0471669, 0.0471669
19.3861, 0, 0.187195, 0.0459631, 1.41421, -0.187195, 0, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459631, 0.0459949, 0.0459631, 0.187163, 0.0459631, 0.0459631
19.394, 0, 0.1828, 0.044775, 1.41421, -0.1828, 0, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.044775, 0.0448122, 0.044775, 0.182763, 0.044775, 0.044775
19.4018, 0, 0.179725, 0.0448243, 1.41421, -0.179725, 0, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.0448243, 0.044868, 0.0448243, 0.179681, 0.0448243, 0.0448243
19.4097, 0, 0.176194, 0.0443386, 1.41421, -0.176194, 0, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443386, 0.0443898, 0.0443386, 0.176143, 0.0443386, 0.0443386
19.4176, 0, 0.172288, 0.0433993, 1.41421, -0.172288, 0, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0433993, 0.0434597, 0.0433993, 0.172228, 0.0433993, 0.0433993
19.4255, 0, 0.168241, 0.0422455, 1.41421, -0.168241, 0, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0422455, 0.0423165, 0.0422455, 0.16817, 0.0422455, 0.0422455
19.4334, 0.248266, 0.164281, 0.0411071, 1.49942, 0.0839846, 0, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411071, 0.0411908, 0.0411071, 0.164197, 0.0411071, 0.0411071
19.4413, 0.997522, 0.161386, 0.0409628, 1.73134, 0.836136, 0, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0409628, 0.0410613, 0.0409628, 0.161287, 0.0409628, 0.0409628
19.4492, 0.997395, 0.158064, 0.0403248, 1.7313, 0.839331, 0, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0403248, 0.0404409, 0.0403248, 0.157948, 0.0403248, 0.0403248
19.4571, 0.756817, 0.154395, 0.0392733, 1.66037, 0.602422, 0, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0392733, 0.0394099, 0.0392733, 0.154258, 0.0392733, 0.0392733
19.465, 0, 0.150597, 0.03803, 1.41421, -0.150597, 0, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.03803, 0.0381907, 0.03803, 0.150436, 0.03803, 0.03803
19.4729, 0, 0.146882, 0.0368066, 1.41421, -0.146882, 0, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0368066, 0.0369955, 0.0368066, 0.146693, 0.0368066, 0.0368066
19.4808, 1, 0.144308, 0.0366642, 1.73205, 0.855692, 0, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.0366642, 0.036886, 0.0366642, 0.144086, 0.0366642, 0.0366642
19.4886, 0, 0.141332, 0.0360603, 1.41421, -0.141332, 0, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0360603, 0.0363205, 0.0360603, 0.141072, 0.0360603, 0.0360603
19.4965, 0, 0.138027, 0.0350678, 1.41421, -0.138027, 0, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0350678, 0.0353726, 0.0350678, 0.137722, 0.0350678, 0.0350678
19.5044, 0, 0.134599, 0.0338958, 1.41421, -0.134599, 0, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0338958, 0.0342524, 0.0338958, 0.134243, 0.0338958, 0.0338958
19.5123, 0, 0.131249, 0.0327437, 1.41421, -0.131249, 0, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0327437, 0.0331603, 0.0327437, 0.130833, 0.0327437, 0.0327437
19.5202, 0, 0.128813, 0.0324475, 1.41421, -0.128813, 0, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0324475, 0.0329335, 0.0324475, 0.128327, 0.0324475, 0.0324475
19.5281, 0, 0.126022, 0.0317417, 1.41421, -0.126022, 0, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0317417, 0.0323078, 0.0317417, 0.125456, 0.0317417, 0.0317417
19.536, 1, 0.12295, 0.030696, 1.73205, 0.87705, 0, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.030696, 0.0313542, 0.030696, 0.122292, 0.030696, 0.030696
19.5439, 0, 0.119782, 0.0294976, 1.41421, -0.119782, 0, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0294976, 0.0302617, 0.0294976, 0.119018, 0.0294976, 0.0294976
19.5518, 1, 0.116696, 0.028323, 1.73205, 0.883304, 0, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.028323, 0.0292087, 0.028323, 0.115811, 0.028323, 0.028323
19.5597, 0, 0.114557, 0.0280356, 1.41421, -0.114557, 0, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0280356, 0.0290601, 0.0280356, 0.113533, 0.0280356, 0.0280356
19.5675, 0, 0.112108, 0.0273769, 1.41421, -0.112108, 0, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0273769, 0.0285601, 0.0273769, 0.110924, 0.0273769, 0.0273769
19.5754, 0, 0.109411, 0.0264093, 1.41421, -0.109411, 0, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0264093, 0.0277732, 0.0264093, 0.108047, 0.0264093, 0.0264093
19.5833, 0, 0.106641, 0.0253043, 1.41421, -0.106641, 0, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0253043, 0.0268736, 0.0253043, 0.105071, 0.0253043, 0.0253043
19.5912, 0, 0.10396, 0.0242228, 1.41421, -0.10396, 0, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0242228, 0.0260251, 0.0242228, 0.102158, 0.0242228, 0.0242228
19.5991, 0, 0.102048, 0.0238403, 1.41421, -0.102048, 0, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0238403, 0.0259063, 0.0238403, 0.0999816, 0.0238403, 0.0238403
19.607, 0.195243, 0.0998842, 0.0231356, 1.48164, 0.0953586, 0, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0231356, 0.0254994, 0.0231356, 0.0975205, 0.0231356, 0.0231356
19.6149, 0.804757, 0.0975323, 0.0221677, 1.67474, 0.707225, 0, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.0221677, 0.024867, 0.0221677, 0.094833, 0.0221677, 0.0221677
19.6228, 1, 0.0951458, 0.021087, 1.73205, 0.904854, 0, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.021087, 0.0241636, 0.021087, 0.0920693, 0.021087, 0.021087
19.6307, 0, 0.0928683, 0.0200334, 1.41421, -0.0928683, 0, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.0200334, 0.023533, 0.0200334, 0.0893686, 0.0200334, 0.0200334
19.6386, 0, 0.0913734, 0.0196762, 1.41421, -0.0913734, 0, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0196762, 0.0236495, 0.0196762, 0.0874001, 0.0196762, 0.0196762
19.6464, 0, 0.0896846, 0.0190346, 1.41421, -0.0896846, 0, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0190346, 0.0235368, 0.0190346, 0.0851825, 0.0190346, 0.0190346
19.6543, 0, 0.0878582, 0.0181599, 1.41421, -0.0878582, 0, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0181599, 0.0232511, 0.0181599, 0.0827669, 0.0181599, 0.0181599
19.6622, 1, 0.0860338, 0.0171872, 1.73205, 0.913966, 0, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0171872, 0.0229338, 0.0171872, 0.0802872, 0.0171872, 0.0171872
19.6701, 0, 0.0843423, 0.0162414, 1.41421, -0.0843423, 0, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0162414, 0.0227146, 0.0162414, 0.0778691, 0.0162414, 0.0162414
19.678, 1, 0.083302, 0.0158353, 1.73205, 0.916698, 0, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0158353, 0.0231124, 0.0158353, 0.0760249, 0.0158353, 0.0158353
19.6859, 0, 0.0821457, 0.0151959, 1.41421, -0.0821457, 0, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0151959, 0.0233612, 0.0151959, 0.0739804, 0.0151959, 0.0151959
19.6938, 0, 0.0809263, 0.0143698, 1.41421, -0.0809263, 0, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.0143698, 0.023513, 0.0143698, 0.0717831, 0.0143698, 0.0143698
19.7017, 0, 0.0797632, 0.0134702, 1.41421, -0.0797632, 0, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0134702, 0.0236885, 0.0134702, 0.0695449, 0.0134702, 0.0134702
19.7096, 1, 0.0787657, 0.0125996, 1.73205, 0.921234, 0, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0125996, 0.0239973, 0.0125996, 0.067368, 0.0125996, 0.0125996
19.7175, 0, 0.0783971, 0.0122147, 1.41421, -0.0783971, 0, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0122147, 0.0249022, 0.0122147, 0.0657097, 0.0122147, 0.0122147
19.7253, 0, 0.0779944, 0.0116456, 1.41421, -0.0779944, 0, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0116456, 0.0257413, 0.0116456, 0.0638987, 0.0116456, 0.0116456
19.7332, 0, 0.0776025, 0.0109303, 1.41421, -0.0776025, 0, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0109303, 0.0265597, 0.0109303, 0.0619731, 0.0109303, 0.0109303
19.7411, 0, 0.0773203, 0.0101609, 1.41421, -0.0773203, 0, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0101609, 0.0274569, 0.0101609, 0.0600243, 0.0101609, 0.0101609
19.749, 0, 0.077237, 0.00941948, 1.41421, -0.077237, 0, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.00941948, 0.0285223, 0.00941948, 0.0581342, 0.00941948, 0.00941948
19.7569, 0, 0.0776719, 0.00901875, 1.41421, -0.0776719, 0, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.00901875, 0.0300758, 0.00901875, 0.0566149, 0.00901875, 0.00901875
19.7648, 0.146716, 0.0781639, 0.00849092, 1.46517, 0.0685523, 0, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.00849092, 0.0316567, 0.00849092, 0.0549981, 0.00849092, 0.00849092
19.7727, 0.99777, 0.0787486, 0.0078651, 1.73141, 0.919021, 0, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0078651, 0.0333012, 0.0078651, 0.0533125, 0.0078651, 0.0078651
19.7806, 0.855514, 0.0794996, 0.00720879, 1.68983, 0.776015, 0, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.00720879, 0.0350834, 0.00720879, 0.051625, 0.00720879, 0.00720879
19.7885, 1, 0.0804818, 0.00658107, 1.73205, 0.919518, 0, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.00658107, 0.0370687, 0.00658107, 0.0499942, 0.00658107, 0.00658107
19.7964, 0, 0.0819346, 0.00621658, 1.41421, -0.0819346, 0, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.00621658, 0.0394969, 0.00621658, 0.0486543, 0.00621658, 0.00621658
19.8042, 0, 0.08352, 0.005771, 1.41421, -0.08352, 0, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.005771, 0.0420313, 0.005771, 0.0472596, 0.005771, 0.005771
