   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_115.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
13.307, 2.82949, 1.81413, 1.63993, 2.19761, 1.01536, 1.63993, 0, 1.81413, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63993, 1.63994, 1.63993, 1.63993, 1.63993
13.3148, 4, 1.79308, 1.62544, 2.44949, 2.20692, 1.62544, 0, 1.79307, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544, 1.62544
13.3227, 1.07794, 1.77015, 1.61101, 1.75441, -0.692204, 1.61101, 0, 1.77015, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101, 1.61101
13.3305, 0.922057, 1.75886, 1.60979, 1.7094, -0.836807, 1.60979, 0, 1.75886, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.60979, 1.6098, 1.60979, 1.60979, 1.60979
13.3383, 1.07323, 1.74056, 1.60274, 1.75306, -0.667328, 1.60274, 0, 1.74056, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274, 1.60274
13.3461, 1.99752, 1.71612, 1.59029, 1.99938, 0.281399, 1.59029, 0, 1.71612, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029, 1.59029
13.3539, 2.99764, 1.68871, 1.5752, 2.23554, 1.30892, 1.5752, 0, 1.68871, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752, 1.5752
13.3617, 2.99753, 1.66144, 1.56019, 2.23552, 1.33609, 1.56019, 0, 1.66143, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019, 1.56019
13.3695, 1.93408, 1.65859, 1.5692, 1.98345, 0.275486, 1.5692, 0, 1.65859, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.5692, 1.56921, 1.5692, 1.5692, 1.5692
13.3773, 0, 1.65068, 1.57246, 1.41421, -1.65068, 1.57246, 0, 1.65068, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57246, 1.57247, 1.57246, 1.57246, 1.57246
13.3851, 1, 1.63812, 1.57018, 1.73205, -0.63812, 1.57018, 0, 1.63812, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018, 1.57018
13.3929, 2.05626, 1.62385, 1.56512, 2.01402, 0.432412, 1.56512, 0, 1.62384, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512, 1.56512
13.4007, 1.10582, 1.6107, 1.56007, 1.76233, -0.504878, 1.56007, 0, 1.6107, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007, 1.56007
13.4086, 5.83792, 1.60941, 1.56574, 2.79963, 4.22851, 1.56574, 0, 1.60941, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574, 1.56574
13.4164, 2.09813, 1.60554, 1.56773, 2.02438, 0.492587, 1.56773, 0, 1.60554, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773, 1.56773
13.4242, 3.08874, 1.59925, 1.56628, 2.25582, 1.48949, 1.56628, 0, 1.59925, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628, 1.56628
13.432, 4.85737, 1.59214, 1.56312, 2.61866, 3.26523, 1.56312, 0, 1.59214, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312, 1.56312
13.4398, 0.955762, 1.58581, 1.55995, 1.71923, -0.630051, 1.55995, 0, 1.58581, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55995, 1.55996, 1.55995, 1.55995, 1.55995
13.4476, 0.158116, 1.58604, 1.56271, 1.46905, -1.42792, 1.56271, 0, 1.58603, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271, 1.56271
13.4554, 3.87893, 1.58476, 1.56347, 2.42465, 2.29417, 1.56347, 0, 1.58476, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347, 1.56347
13.4632, 0.962949, 1.58209, 1.56245, 1.72132, -0.619139, 1.56245, 0, 1.58209, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56245, 1.56246, 1.56245, 1.56245, 1.56245
13.471, 4.06444, 1.57879, 1.56055, 2.46261, 2.48564, 1.56055, 0, 1.57879, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56055, 1.56056, 1.56055, 1.56055, 1.56055
13.4788, 1.9653, 1.57564, 1.55863, 1.99131, 0.389667, 1.55863, 0, 1.57564, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863, 1.55863
13.4866, 2.05204, 1.57257, 1.55668, 2.01297, 0.479478, 1.55668, 0, 1.57256, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668, 1.55668
13.4944, 4.94325, 1.56953, 1.55473, 2.635, 3.37371, 1.55473, 0, 1.56953, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55473, 1.55474, 1.55473, 1.55473, 1.55473
13.5023, 1.97497, 1.56651, 1.55278, 1.99373, 0.40846, 1.55278, 0, 1.56651, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55278, 1.55279, 1.55278, 1.55278, 1.55278
13.5101, 1, 1.56348, 1.55083, 1.73205, -0.563475, 1.55083, 0, 1.56347, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083, 1.55083
13.5179, 0, 1.56043, 1.54888, 1.41421, -1.56043, 1.54888, 0, 1.56043, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888, 1.54888
13.5257, 1.03073, 1.55737, 1.54693, 1.7409, -0.526646, 1.54693, 0, 1.55737, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693, 1.54693
13.5335, 2.00793, 1.55432, 1.54498, 2.00198, 0.453611, 1.54498, 0, 1.55432, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498, 1.54498
13.5413, 2.96134, 1.55129, 1.54303, 2.22741, 1.41004, 1.54303, 0, 1.55129, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303, 1.54303
13.5491, 0.00805452, 1.54972, 1.5425, 1.41706, -1.54166, 1.5425, 0, 1.54972, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425, 1.5425
13.5569, 2.99765, 1.54761, 1.54138, 2.23554, 1.45004, 1.54138, 0, 1.54761, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138, 1.54138
13.5647, 0.997646, 1.54503, 1.53973, 1.73137, -0.547389, 1.53973, 0, 1.54503, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53973, 1.53974, 1.53973, 1.53973, 1.53973
13.5725, 2.99752, 1.54227, 1.53782, 2.23551, 1.45525, 1.53782, 0, 1.54227, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782, 1.53782
13.5803, 0.997522, 1.5396, 1.53591, 1.73134, -0.542078, 1.53591, 0, 1.5396, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591, 1.53591
13.5881, 3.99368, 1.53846, 1.53544, 2.4482, 2.45522, 1.53544, 0, 1.53846, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544, 1.53544
13.596, 5.00149, 1.53677, 1.53433, 2.64603, 3.46472, 1.53433, 0, 1.53677, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433, 1.53433
13.6038, 3.97125, 1.53461, 1.53266, 2.44361, 2.43664, 1.53266, 0, 1.53461, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53266, 1.53267, 1.53266, 1.53266, 1.53266
13.6116, 3.03519, 1.53226, 1.53073, 2.24392, 1.50293, 1.53073, 0, 1.53226, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073, 1.53073
13.6194, 1.98637, 1.52998, 1.52879, 1.99659, 0.45639, 1.52879, 0, 1.52998, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.52879, 1.5288, 1.52879, 1.52879, 1.52879
13.6272, 0.0136307, 1.5293, 1.5284, 1.41902, -1.51567, 1.5284, 0, 1.5293, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284, 1.5284
13.635, 2.98166, 1.5279, 1.52722, 2.23196, 1.45376, 1.52722, 0, 1.5279, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722, 1.52722
13.6428, 0.0183395, 1.52587, 1.52536, 1.42068, -1.50753, 1.52536, 0, 1.52587, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52536, 1.52537, 1.52536, 1.52536, 1.52536
13.6506, 2.93048, 1.52355, 1.52318, 2.22047, 1.40693, 1.52318, 0, 1.52355, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318, 1.52318
13.6584, 1.04387, 1.52126, 1.52099, 1.74467, -0.477398, 1.52099, 0, 1.52126, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099, 1.52099
13.6662, 0.0256506, 1.52097, 1.52077, 1.42325, -1.49531, 1.52077, 0, 1.52096, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077, 1.52077
13.674, 1.96964, 1.51979, 1.51965, 1.9924, 0.449855, 1.51965, 0, 1.51978, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965, 1.51965
13.6819, 5.89853, 1.51785, 1.51776, 2.81043, 4.38068, 1.51776, 0, 1.51785, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776, 1.51776
13.6897, 2.09639, 1.51555, 1.51548, 2.02395, 0.580841, 1.51548, 0, 1.51555, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548, 1.51548
13.6975, 2.9601, 1.51326, 1.51321, 2.22713, 1.44684, 1.51321, 0, 1.51325, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321, 1.51321
13.7053, 3.99504, 1.51292, 1.51289, 2.44848, 2.48212, 1.51289, 0, 1.51292, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289, 1.51289
13.7131, 2.0803, 1.51162, 1.5116, 2.01997, 0.568674, 1.5116, 0, 1.51162, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116, 1.5116
13.7209, 4.86543, 1.5095, 1.50949, 2.6202, 3.35592, 1.50949, 0, 1.5095, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949, 1.50949
13.7287, 0.134572, 1.50697, 1.50696, 1.46102, -1.3724, 1.50696, 0, 1.50697, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696, 1.50696
13.7365, 0.950186, 1.50445, 1.50444, 1.71761, -0.554259, 1.50444, 0, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444, 1.50444
13.7443, 2.94549, 1.50418, 1.50418, 2.22385, 1.44131, 1.50418, 0, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418, 1.50418
13.7521, 1.99503, 1.50292, 1.50292, 1.99876, 0.49211, 1.50292, 0, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292, 1.50292
13.7599, 3.10929, 1.5008, 1.50079, 2.26037, 1.6085, 1.50079, 0, 1.5008, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.50079, 1.5008, 1.50079, 1.50079, 1.50079
13.7677, 2, 1.49824, 1.49824, 2, 0.501755, 1.49824, 0, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824, 1.49824
13.7756, 3.87633, 1.49569, 1.49569, 2.42411, 2.38064, 1.49569, 0, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569, 1.49569
13.7834, 3.05948, 1.49517, 1.49516, 2.24933, 1.56431, 1.49516, 0, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49516, 1.49517, 1.49516, 1.49516, 1.49516
13.7912, 2.93087, 1.49365, 1.49365, 2.22056, 1.43722, 1.49365, 0, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365, 1.49365
13.799, 3.06417, 1.49129, 1.49128, 2.25037, 1.57289, 1.49128, 0, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49128, 1.49129, 1.49128, 1.49128, 1.49128
13.8068, 2.92615, 1.4885, 1.4885, 2.21949, 1.43765, 1.4885, 0, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885, 1.4885
13.8146, 0.142999, 1.48571, 1.48571, 1.4639, -1.34271, 1.48571, 0, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571, 1.48571
13.8224, 3.84734, 1.48513, 1.48513, 2.41813, 2.36221, 1.48513, 0, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513, 1.48513
13.8302, 2.99529, 1.48361, 1.48361, 2.23501, 1.51168, 1.48361, 0, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361, 1.48361
13.838, 4.99529, 1.48127, 1.48126, 2.64486, 3.51403, 1.48126, 0, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48126, 1.48127, 1.48126, 1.48126, 1.48126
13.8458, 1.16208, 1.47851, 1.47851, 1.77822, -0.316432, 1.47851, 0, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851, 1.47851
13.8536, 3, 1.47576, 1.47576, 2.23607, 1.52424, 1.47576, 0, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576, 1.47576
13.8614, 0, 1.47474, 1.47474, 1.41421, -1.47474, 1.47474, 0, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474, 1.47474
13.8693, 2.81834, 1.47288, 1.47288, 2.19507, 1.34546, 1.47288, 0, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288, 1.47288
13.8771, 5.71636, 1.47029, 1.47029, 2.77783, 4.24607, 1.47029, 0, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029, 1.47029
13.8849, 0.465304, 1.46734, 1.46734, 1.57013, -1.00203, 1.46734, 0, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734, 1.46734
13.8927, 4.70595, 1.46439, 1.46439, 2.58958, 3.24156, 1.46439, 0, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439, 1.46439
13.9005, 2.19369, 1.4632, 1.4632, 2.04785, 0.730489, 1.4632, 0, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632, 1.4632
13.9083, 1.89466, 1.46131, 1.4613, 1.97349, 0.433354, 1.4613, 0, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.4613, 1.46131, 1.4613, 1.4613, 1.4613
