   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_495.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
17.1567, 0, 0.00571088, 0, 1.41421, -0.00571088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47198e-07, 0, 0.00571023, 0
17.1646, 0, 0.00577832, 0, 1.41421, -0.00577832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47819e-07, 0, 0.00577767, 0
17.1724, 0, 0.00584689, 0, 1.41421, -0.00584689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48441e-07, 0, 0.00584624, 0
17.1803, 0, 0.00591664, 0, 1.41421, -0.00591664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49066e-07, 0, 0.00591599, 0
17.1882, 0, 0.00598757, 3.50496e-09, 1.41421, -0.00598757, 3.50496e-09, 0, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 3.50496e-09, 6.53196e-07, 3.50496e-09, 0.00598692, 3.50496e-09
17.196, 0, 0.0060597, 1.23221e-08, 1.41421, -0.0060597, 1.23221e-08, 0, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 1.23221e-08, 6.6264e-07, 1.23221e-08, 0.00605905, 1.23221e-08
17.2039, 0, 0.00613309, 2.41513e-08, 1.41421, -0.00613309, 2.41513e-08, 0, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 2.41513e-08, 6.75098e-07, 2.41513e-08, 0.00613244, 2.41513e-08
17.2118, 0, 0.00620772, 3.84587e-08, 1.41421, -0.00620772, 3.84587e-08, 0, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 3.84587e-08, 6.90035e-07, 3.84587e-08, 0.00620707, 3.84587e-08
17.2196, 0, 0.00628367, 5.60793e-08, 1.41421, -0.00628367, 5.60793e-08, 0, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 5.60793e-08, 7.08286e-07, 5.60793e-08, 0.00628301, 5.60793e-08
17.2275, 1, 0.00636094, 9.15504e-08, 1.73205, 0.993639, 9.15504e-08, 0, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 9.15504e-08, 7.4439e-07, 9.15504e-08, 0.00636029, 9.15504e-08
17.2353, 0, 0.00643954, 1.27145e-07, 1.41421, -0.00643954, 1.27145e-07, 0, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 1.27145e-07, 7.80618e-07, 1.27145e-07, 0.00643889, 1.27145e-07
17.2432, 0, 0.0065195, 1.59469e-07, 1.41421, -0.0065195, 1.59469e-07, 0, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 1.59469e-07, 8.13577e-07, 1.59469e-07, 0.00651884, 1.59469e-07
17.2511, 0, 0.00660088, 1.90514e-07, 1.41421, -0.00660088, 1.90514e-07, 0, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 1.90514e-07, 8.45258e-07, 1.90514e-07, 0.00660023, 1.90514e-07
17.2589, 0, 0.00668364, 2.24317e-07, 1.41421, -0.00668364, 2.24317e-07, 0, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 2.24317e-07, 8.79699e-07, 2.24317e-07, 0.00668299, 2.24317e-07
17.2668, 0, 0.00676787, 2.871e-07, 1.41421, -0.00676787, 2.871e-07, 0, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 2.871e-07, 9.4312e-07, 2.871e-07, 0.00676721, 2.871e-07
17.2747, 1, 0.00685357, 3.38011e-07, 1.73205, 0.993146, 3.38011e-07, 0, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 3.38011e-07, 9.94672e-07, 3.38011e-07, 0.00685292, 3.38011e-07
17.2825, 1, 0.00694075, 3.73553e-07, 1.73205, 0.993059, 3.73553e-07, 0, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 3.73553e-07, 1.03086e-06, 3.73553e-07, 0.00694009, 3.73553e-07
17.2904, 0, 0.0070294, 4.00828e-07, 1.41421, -0.0070294, 4.00828e-07, 0, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 4.00828e-07, 1.05877e-06, 4.00828e-07, 0.00702875, 4.00828e-07
17.2983, 0, 0.00711962, 4.29063e-07, 1.41421, -0.00711962, 4.29063e-07, 0, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 4.29063e-07, 1.08765e-06, 4.29063e-07, 0.00711897, 4.29063e-07
17.3061, 0, 0.00721146, 5.2615e-07, 1.41421, -0.00721146, 5.2615e-07, 0, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 5.2615e-07, 1.18538e-06, 5.2615e-07, 0.0072108, 5.2615e-07
17.314, 0, 0.00730488, 5.986e-07, 1.41421, -0.00730488, 5.986e-07, 0, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 5.986e-07, 1.25848e-06, 5.986e-07, 0.00730422, 5.986e-07
17.3219, 0, 0.0073999, 6.4234e-07, 1.41421, -0.0073999, 6.4234e-07, 0, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 6.4234e-07, 1.30287e-06, 6.4234e-07, 0.00739924, 6.4234e-07
17.3297, 0, 0.00749653, 6.70677e-07, 1.41421, -0.00749653, 6.70677e-07, 0, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 6.70677e-07, 1.33186e-06, 6.70677e-07, 0.00749587, 6.70677e-07
17.3376, 0, 0.00759487, 6.99626e-07, 1.41421, -0.00759487, 6.99626e-07, 0, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 6.99626e-07, 1.36146e-06, 6.99626e-07, 0.0075942, 6.99626e-07
17.3454, 1.87017, 0.00769497, 8.07117e-07, 1.96727, 1.86247, 8.07117e-07, 0, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 8.07117e-07, 1.4696e-06, 8.07117e-07, 0.00769431, 8.07117e-07
17.3533, 0.129832, 0.0077968, 8.73718e-07, 1.45939, 0.122035, 8.73718e-07, 0, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 8.73718e-07, 1.53685e-06, 8.73718e-07, 0.00779614, 8.73718e-07
17.3612, 1.86521, 0.00790038, 8.96913e-07, 1.96601, 1.85731, 8.96913e-07, 0, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 8.96913e-07, 1.5607e-06, 8.96913e-07, 0.00789972, 8.96913e-07
17.369, 0.99795, 0.00800572, 8.97525e-07, 1.73146, 0.989944, 8.97525e-07, 0, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 8.97525e-07, 1.56197e-06, 8.97525e-07, 0.00800506, 8.97525e-07
17.3769, 0.997342, 0.00811292, 8.98137e-07, 1.73128, 0.989229, 8.98137e-07, 0, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 8.98137e-07, 1.56324e-06, 8.98137e-07, 0.00811226, 8.98137e-07
17.3848, 0.139495, 0.00822221, 1.03225e-06, 1.4627, 0.131272, 1.03225e-06, 0, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.03225e-06, 1.69802e-06, 1.03225e-06, 0.00822155, 1.03225e-06
17.3926, 0.855798, 0.00833333, 1.11185e-06, 1.68991, 0.847465, 1.11185e-06, 0, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.11185e-06, 1.77828e-06, 1.11185e-06, 0.00833266, 1.11185e-06
17.4005, 0.997697, 0.00844638, 1.13462e-06, 1.73139, 0.989251, 1.13462e-06, 0, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.13462e-06, 1.80171e-06, 1.13462e-06, 0.00844571, 1.13462e-06
17.4084, 0.146505, 0.00856146, 1.12801e-06, 1.4651, 0.137943, 1.12801e-06, 0, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.12801e-06, 1.79575e-06, 1.12801e-06, 0.00856079, 1.12801e-06
17.4162, 0, 0.00867861, 1.12141e-06, 1.41421, -0.00867861, 1.12141e-06, 0, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.12141e-06, 1.78982e-06, 1.12141e-06, 0.00867794, 1.12141e-06
17.4241, 1, 0.008798, 1.24436e-06, 1.73205, 0.991202, 1.24436e-06, 0, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.24436e-06, 1.91344e-06, 1.24436e-06, 0.00879733, 1.24436e-06
17.432, 0, 0.00891953, 1.29995e-06, 1.41421, -0.00891953, 1.29995e-06, 0, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.29995e-06, 1.96969e-06, 1.29995e-06, 0.00891886, 1.29995e-06
17.4398, 0, 0.00904319, 1.28844e-06, 1.41421, -0.00904319, 1.28844e-06, 0, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.28844e-06, 1.95884e-06, 1.28844e-06, 0.00904252, 1.28844e-06
17.4477, 0.838702, 0.00916915, 1.24364e-06, 1.68484, 0.829533, 1.24364e-06, 0, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.24364e-06, 1.91471e-06, 1.24364e-06, 0.00916848, 1.24364e-06
17.4556, 0.161298, 0.00929745, 1.19963e-06, 1.47014, 0.152001, 1.19963e-06, 0, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.19963e-06, 1.87138e-06, 1.19963e-06, 0.00929678, 1.19963e-06
17.4634, 1.66799, 0.0094283, 1.33623e-06, 1.9152, 1.65856, 1.33623e-06, 0, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 1.33623e-06, 2.00864e-06, 1.33623e-06, 0.00942763, 1.33623e-06
17.4713, 0.332012, 0.00956153, 1.39697e-06, 1.52709, 0.32245, 1.39697e-06, 0, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 1.39697e-06, 2.07006e-06, 1.39697e-06, 0.00956086, 1.39697e-06
17.4791, 0.829039, 0.00969729, 1.38261e-06, 1.68197, 0.819341, 1.38261e-06, 0, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 1.38261e-06, 2.05637e-06, 1.38261e-06, 0.00969662, 1.38261e-06
17.487, 0.997932, 0.00983553, 1.33106e-06, 1.73145, 0.988097, 1.33106e-06, 0, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 1.33106e-06, 2.0055e-06, 1.33106e-06, 0.00983485, 1.33106e-06
17.4949, 0.173029, 0.00997642, 1.28049e-06, 1.47412, 0.163053, 1.28049e-06, 0, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.28049e-06, 1.95561e-06, 1.28049e-06, 0.00997574, 1.28049e-06
17.5027, 0, 0.0101202, 1.38995e-06, 1.41421, -0.0101202, 1.38995e-06, 0, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 1.38995e-06, 2.06574e-06, 1.38995e-06, 0.0101195, 1.38995e-06
17.5106, 0, 0.0102667, 1.4189e-06, 1.41421, -0.0102667, 1.4189e-06, 0, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 1.4189e-06, 2.09537e-06, 1.4189e-06, 0.010266, 1.4189e-06
17.5185, 0.8171, 0.010416, 1.37078e-06, 1.67842, 0.806684, 1.37078e-06, 0, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 1.37078e-06, 2.04793e-06, 1.37078e-06, 0.0104153, 1.37078e-06
17.5263, 0.1829, 0.0105681, 1.28626e-06, 1.47746, 0.172331, 1.28626e-06, 0, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.28626e-06, 1.96409e-06, 1.28626e-06, 0.0105674, 1.28626e-06
17.5342, 0, 0.0107232, 1.20443e-06, 1.41421, -0.0107232, 1.20443e-06, 0, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.20443e-06, 1.88295e-06, 1.20443e-06, 0.0107226, 1.20443e-06
17.5421, 0, 0.0108816, 1.31436e-06, 1.41421, -0.0108816, 1.31436e-06, 0, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.31436e-06, 1.99355e-06, 1.31436e-06, 0.0108809, 1.31436e-06
17.5499, 0.807235, 0.0110431, 1.34368e-06, 1.67548, 0.796192, 1.34368e-06, 0, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 1.34368e-06, 2.02356e-06, 1.34368e-06, 0.0110425, 1.34368e-06
17.5578, 0.192765, 0.0112077, 1.29594e-06, 1.4808, 0.181557, 1.29594e-06, 0, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.29594e-06, 1.97651e-06, 1.29594e-06, 0.011207, 1.29594e-06
17.5657, 0, 0.0113755, 1.21191e-06, 1.41421, -0.0113755, 1.21191e-06, 0, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.21191e-06, 1.89317e-06, 1.21191e-06, 0.0113749, 1.21191e-06
17.5735, 0, 0.0115468, 1.1307e-06, 1.41421, -0.0115468, 1.1307e-06, 0, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.1307e-06, 1.81265e-06, 1.1307e-06, 0.0115461, 1.1307e-06
17.5814, 0, 0.0117216, 1.20811e-06, 1.41421, -0.0117216, 1.20811e-06, 0, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.20811e-06, 1.89074e-06, 1.20811e-06, 0.011721, 1.20811e-06
17.5892, 0, 0.0119, 1.20927e-06, 1.41421, -0.0119, 1.20927e-06, 0, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.20927e-06, 1.89259e-06, 1.20927e-06, 0.0118993, 1.20927e-06
17.5971, 2.79286, 0.0120818, 1.13985e-06, 2.18926, 2.78078, 1.13985e-06, 0, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.13985e-06, 1.82387e-06, 1.13985e-06, 0.0120811, 1.13985e-06
17.605, 0.207136, 0.0122673, 1.03903e-06, 1.48564, 0.194868, 1.03903e-06, 0, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.03903e-06, 1.72374e-06, 1.03903e-06, 0.0122666, 1.03903e-06
17.6128, 1, 0.0124567, 9.42883e-07, 1.73205, 0.987543, 9.42883e-07, 0, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 9.42883e-07, 1.62829e-06, 9.42883e-07, 0.012456, 9.42883e-07
17.6207, 1, 0.0126501, 1.0029e-06, 1.73205, 0.98735, 1.0029e-06, 0, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.0029e-06, 1.68901e-06, 1.0029e-06, 0.0126494, 1.0029e-06
17.6286, 1.78345, 0.0128473, 9.99899e-07, 1.94511, 1.7706, 9.99899e-07, 0, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 9.99899e-07, 1.6867e-06, 9.99899e-07, 0.0128466, 9.99899e-07
17.6364, 1.99752, 0.0130487, 9.39468e-07, 1.99938, 1.98447, 9.39468e-07, 0, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 9.39468e-07, 1.62697e-06, 9.39468e-07, 0.013048, 9.39468e-07
17.6443, 0.997412, 0.0132542, 8.53738e-07, 1.7313, 0.984158, 8.53738e-07, 0, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 8.53738e-07, 1.54194e-06, 8.53738e-07, 0.0132535, 8.53738e-07
17.6522, 0.221616, 0.0134639, 7.72109e-07, 1.49051, 0.208152, 7.72109e-07, 0, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 7.72109e-07, 1.46102e-06, 7.72109e-07, 0.0134632, 7.72109e-07
17.66, 0, 0.0136781, 7.03362e-07, 1.41421, -0.0136781, 7.03362e-07, 0, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 7.03362e-07, 1.39297e-06, 7.03362e-07, 0.0136774, 7.03362e-07
