   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_67.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.0431, 0.385721, 0.384751, 0.0940569, 1.54458, 0.000970095, 0.0940569, 0, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940569, 0.0940595, 0.0940569, 0.384749, 0.0940569, 0.0940569
19.051, 0.614279, 0.374831, 0.0923504, 1.61687, 0.239447, 0.0923504, 0, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923504, 0.0923531, 0.0923504, 0.374829, 0.0923504, 0.0923504
19.059, 2, 0.365123, 0.0905937, 2, 1.63488, 0.0905937, 0, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905937, 0.0905964, 0.0905937, 0.36512, 0.0905937, 0.0905937
19.0669, 1, 0.355688, 0.0888539, 1.73205, 0.644312, 0.0888539, 0, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888539, 0.0888565, 0.0888539, 0.355686, 0.0888539, 0.0888539
19.0748, 0.375867, 0.346879, 0.087485, 1.54138, 0.028988, 0.087485, 0, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.087485, 0.0874876, 0.087485, 0.346877, 0.087485, 0.087485
19.0827, 1.62413, 0.338169, 0.085971, 1.90372, 1.28596, 0.085971, 0, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.085971, 0.0859737, 0.085971, 0.338166, 0.085971, 0.085971
19.0906, 0, 0.329584, 0.0843379, 1.41421, -0.329584, 0.0843379, 0, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843379, 0.0843406, 0.0843379, 0.329581, 0.0843379, 0.0843379
19.0985, 0.368617, 0.321184, 0.0826549, 1.53903, 0.0474325, 0.0826549, 0, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826549, 0.0826576, 0.0826549, 0.321182, 0.0826549, 0.0826549
19.1065, 0.631383, 0.313026, 0.0809889, 1.62215, 0.318357, 0.0809889, 0, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809889, 0.0809915, 0.0809889, 0.313024, 0.0809889, 0.0809889
19.1144, 0.363907, 0.305266, 0.0794959, 1.5375, 0.0586406, 0.0794959, 0, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794959, 0.0794985, 0.0794959, 0.305264, 0.0794959, 0.0794959
19.1223, 0.99759, 0.297605, 0.0778888, 1.73135, 0.699985, 0.0778888, 0, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778888, 0.0778915, 0.0778888, 0.297602, 0.0778888, 0.0778888
19.1302, 0.638503, 0.290059, 0.0761899, 1.62435, 0.348445, 0.0761899, 0, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761899, 0.0761926, 0.0761899, 0.290056, 0.0761899, 0.0761899
19.1381, 0, 0.282678, 0.0744562, 1.41421, -0.282678, 0.0744562, 0, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744562, 0.0744589, 0.0744562, 0.282675, 0.0744562, 0.0744562
19.146, 1, 0.275511, 0.0727424, 1.73205, 0.724489, 0.0727424, 0, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727424, 0.0727451, 0.0727424, 0.275509, 0.0727424, 0.0727424
19.154, 1, 0.268825, 0.0713256, 1.73205, 0.731175, 0.0713256, 0, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713256, 0.0713283, 0.0713256, 0.268822, 0.0713256, 0.0713256
19.1619, 0, 0.262216, 0.0698043, 1.41421, -0.262216, 0.0698043, 0, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.0698043, 0.069807, 0.0698043, 0.262214, 0.0698043, 0.0698043
19.1698, 0, 0.255694, 0.068197, 1.41421, -0.255694, 0.068197, 0, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.068197, 0.0681997, 0.068197, 0.255692, 0.068197, 0.068197
19.1777, 0, 0.249304, 0.0665579, 1.41421, -0.249304, 0.0665579, 0, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665579, 0.0665605, 0.0665579, 0.249301, 0.0665579, 0.0665579
19.1856, 0, 0.243096, 0.0649387, 1.41421, -0.243096, 0.0649387, 0, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649387, 0.0649414, 0.0649387, 0.243093, 0.0649387, 0.0649387
19.1936, 0.339941, 0.237165, 0.0634458, 1.52969, 0.102775, 0.0634458, 0, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634458, 0.0634485, 0.0634458, 0.237162, 0.0634458, 0.0634458
19.2015, 0.660059, 0.231311, 0.0618798, 1.63097, 0.428748, 0.0618798, 0, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618798, 0.0618824, 0.0618798, 0.231309, 0.0618798, 0.0618798
19.2094, 0, 0.22554, 0.0602551, 1.41421, -0.22554, 0.0602551, 0, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602551, 0.0602578, 0.0602551, 0.225537, 0.0602551, 0.0602551
19.2173, 0, 0.219888, 0.0586135, 1.41421, -0.219888, 0.0586135, 0, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586135, 0.0586162, 0.0586135, 0.219886, 0.0586135, 0.0586135
19.2252, 1, 0.214391, 0.0569946, 1.73205, 0.785609, 0.0569946, 0, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569946, 0.0569973, 0.0569946, 0.214388, 0.0569946, 0.0569946
19.2331, 0, 0.209237, 0.0555922, 1.41421, -0.209237, 0.0555922, 0, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555922, 0.0555949, 0.0555922, 0.209234, 0.0555922, 0.0555922
19.2411, 0, 0.20414, 0.0541265, 1.41421, -0.20414, 0.0541265, 0, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541265, 0.0541292, 0.0541265, 0.204137, 0.0541265, 0.0541265
19.249, 0, 0.199108, 0.0526088, 1.41421, -0.199108, 0.0526088, 0, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526088, 0.0526115, 0.0526088, 0.199105, 0.0526088, 0.0526088
19.2569, 0.320614, 0.194175, 0.0510774, 1.52336, 0.126439, 0.0510774, 0, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510774, 0.0510801, 0.0510774, 0.194172, 0.0510774, 0.0510774
19.2648, 1.67939, 0.189371, 0.0495687, 1.91817, 1.49001, 0.0495687, 0, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495687, 0.0495714, 0.0495687, 0.189369, 0.0495687, 0.0495687
19.2727, 0, 0.184758, 0.0481446, 1.41421, -0.184758, 0.0481446, 0, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481446, 0.0481473, 0.0481446, 0.184755, 0.0481446, 0.0481446
19.2806, 1, 0.180206, 0.0466831, 1.73205, 0.819794, 0.0466831, 0, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466831, 0.0466859, 0.0466831, 0.180203, 0.0466831, 0.0466831
19.2886, 0, 0.17572, 0.0451922, 1.41421, -0.17572, 0.0451922, 0, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.0451922, 0.045195, 0.0451922, 0.175717, 0.0451922, 0.0451922
19.2965, 0, 0.171326, 0.0437, 1.41421, -0.171326, 0.0437, 0, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437, 0.0437027, 0.0437, 0.171323, 0.0437, 0.0437
19.3044, 0, 0.167045, 0.0422327, 1.41421, -0.167045, 0.0422327, 0, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422327, 0.0422355, 0.0422327, 0.167043, 0.0422327, 0.0422327
19.3123, 0, 0.162997, 0.0409127, 1.41421, -0.162997, 0.0409127, 0, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409127, 0.0409155, 0.0409127, 0.162994, 0.0409127, 0.0409127
19.3202, 0, 0.159002, 0.0395648, 1.41421, -0.159002, 0.0395648, 0, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395648, 0.0395676, 0.0395648, 0.158999, 0.0395648, 0.0395648
19.3281, 0, 0.155063, 0.0381948, 1.41421, -0.155063, 0.0381948, 0, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381948, 0.0381975, 0.0381948, 0.155061, 0.0381948, 0.0381948
19.3361, 0, 0.151201, 0.0368269, 1.41421, -0.151201, 0.0368269, 0, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368269, 0.0368297, 0.0368269, 0.151198, 0.0368269, 0.0368269
19.344, 0, 0.147436, 0.035484, 1.41421, -0.147436, 0.035484, 0, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.035484, 0.0354867, 0.035484, 0.147433, 0.035484, 0.035484
19.3519, 1, 0.143787, 0.034189, 1.73205, 0.856213, 0.034189, 0, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.034189, 0.0341917, 0.034189, 0.143784, 0.034189, 0.034189
19.3598, 0, 0.140197, 0.0328888, 1.41421, -0.140197, 0.0328888, 0, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328888, 0.0328916, 0.0328888, 0.140194, 0.0328888, 0.0328888
19.3677, 0, 0.136667, 0.0315862, 1.41421, -0.136667, 0.0315862, 0, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.0315862, 0.031589, 0.0315862, 0.136664, 0.0315862, 0.0315862
19.3757, 0, 0.133207, 0.0302964, 1.41421, -0.133207, 0.0302964, 0, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302964, 0.0302992, 0.0302964, 0.133205, 0.0302964, 0.0302964
19.3836, 0, 0.129829, 0.0290335, 1.41421, -0.129829, 0.0290335, 0, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290335, 0.0290362, 0.0290335, 0.129826, 0.0290335, 0.0290335
19.3915, 0, 0.126569, 0.0278363, 1.41421, -0.126569, 0.0278363, 0, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.0278363, 0.027839, 0.0278363, 0.126566, 0.0278363, 0.0278363
19.3994, 0.277007, 0.123371, 0.0266541, 1.50898, 0.153636, 0.0266541, 0, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266541, 0.0266569, 0.0266541, 0.123369, 0.0266541, 0.0266541
19.4073, 0.722993, 0.120235, 0.0254892, 1.65015, 0.602758, 0.0254892, 0, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.0254892, 0.025492, 0.0254892, 0.120233, 0.0254892, 0.0254892
19.4152, 1, 0.11715, 0.0243325, 1.73205, 0.88285, 0.0243325, 0, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243325, 0.0243353, 0.0243325, 0.117147, 0.0243325, 0.0243325
19.4232, 1, 0.114114, 0.0231872, 1.73205, 0.885886, 0.0231872, 0, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.0231872, 0.02319, 0.0231872, 0.114111, 0.0231872, 0.0231872
19.4311, 1.26759, 0.11113, 0.0220587, 1.80765, 1.15646, 0.0220587, 0, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220587, 0.0220614, 0.0220587, 0.111128, 0.0220587, 0.0220587
19.439, 0.732408, 0.108201, 0.0209514, 1.653, 0.624208, 0.0209514, 0, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209514, 0.0209542, 0.0209514, 0.108198, 0.0209514, 0.0209514
19.4469, 0, 0.105326, 0.0198694, 1.41421, -0.105326, 0.0198694, 0, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198694, 0.0198722, 0.0198694, 0.105323, 0.0198694, 0.0198694
19.4548, 0, 0.102508, 0.018816, 1.41421, -0.102508, 0.018816, 0, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.018816, 0.0188188, 0.018816, 0.102505, 0.018816, 0.018816
19.4627, 0, 0.0997591, 0.0178053, 1.41421, -0.0997591, 0.0178053, 0, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178053, 0.0178081, 0.0178053, 0.0997563, 0.0178053, 0.0178053
19.4707, 0, 0.097046, 0.0168072, 1.41421, -0.097046, 0.0168072, 0, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.0168072, 0.01681, 0.0168072, 0.0970432, 0.0168072, 0.0168072
19.4786, 0, 0.0943724, 0.0158261, 1.41421, -0.0943724, 0.0158261, 0, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.0158261, 0.015829, 0.0158261, 0.0943696, 0.0158261, 0.0158261
19.4865, 0.25062, 0.0917444, 0.0148689, 1.50021, 0.158875, 0.0148689, 0, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148689, 0.0148718, 0.0148689, 0.0917415, 0.0148689, 0.0148689
19.4944, 1.74938, 0.0891657, 0.0139415, 1.93633, 1.66021, 0.0139415, 0, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139415, 0.0139444, 0.0139415, 0.0891628, 0.0139415, 0.0139415
19.5023, 0, 0.0866592, 0.0130659, 1.41421, -0.0866592, 0.0130659, 0, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130659, 0.0130688, 0.0130659, 0.0866563, 0.0130659, 0.0130659
19.5103, 0, 0.0841791, 0.0121981, 1.41421, -0.0841791, 0.0121981, 0, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.0121981, 0.012201, 0.0121981, 0.0841761, 0.0121981, 0.0121981
19.5182, 0, 0.0817305, 0.011343, 1.41421, -0.0817305, 0.011343, 0, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011343, 0.011346, 0.011343, 0.0817275, 0.011343, 0.011343
19.5261, 0, 0.0793231, 0.0105108, 1.41421, -0.0793231, 0.0105108, 0, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.0105108, 0.010514, 0.0105108, 0.07932, 0.0105108, 0.0105108
19.534, 0, 0.0769658, 0.00971027, 1.41421, -0.0769658, 0.00971027, 0, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971027, 0.00971361, 0.00971027, 0.0769625, 0.00971027, 0.00971027
19.5419, 0, 0.0747081, 0.00899197, 1.41421, -0.0747081, 0.00899197, 0, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899197, 0.00899553, 0.00899197, 0.0747046, 0.00899197, 0.00899197
19.5498, 0, 0.0724717, 0.00827766, 1.41421, -0.0724717, 0.00827766, 0, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00827766, 0.00828152, 0.00827766, 0.0724678, 0.00827766, 0.00827766
19.5578, 0, 0.0702629, 0.00757369, 1.41421, -0.0702629, 0.00757369, 0, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757369, 0.00757794, 0.00757369, 0.0702586, 0.00757369, 0.00757369
19.5657, 1.22646, 0.0680918, 0.00689183, 1.79624, 1.15837, 0.00689183, 0, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689183, 0.00689661, 0.00689183, 0.068087, 0.00689183, 0.00689183
19.5736, 0.997633, 0.0659696, 0.00624212, 1.73137, 0.931664, 0.00624212, 0, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624212, 0.00624761, 0.00624212, 0.0659641, 0.00624212, 0.00624212
19.5815, 0.775905, 0.0639377, 0.00566785, 1.6661, 0.711967, 0.00566785, 0, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00566785, 0.00567425, 0.00566785, 0.0639313, 0.00566785, 0.00566785
19.5894, 0.219137, 0.0619265, 0.00509931, 1.48968, 0.157211, 0.00509931, 0, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00509931, 0.00510688, 0.00509931, 0.0619189, 0.00509931, 0.00509931
19.5973, 0.997909, 0.0599422, 0.00454303, 1.73145, 0.937967, 0.00454303, 0, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00454303, 0.00455209, 0.00454303, 0.0599331, 0.00454303, 0.00454303
19.6053, 0.782953, 0.0579965, 0.00401052, 1.66822, 0.724957, 0.00401052, 0, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00401052, 0.00402146, 0.00401052, 0.0579856, 0.00401052, 0.00401052
19.6132, 0, 0.0560985, 0.00351119, 1.41421, -0.0560985, 0.00351119, 0, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00351119, 0.00352447, 0.00351119, 0.0560852, 0.00351119, 0.00351119
