   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_150.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.70093, 12.4706, 12.1012, 10.8189, 3.80403, 0.369439, 10.8189, 0, 10.8189, 10.8191, 12.101, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189, 10.8189
7.7088, 12.1524, 11.7647, 10.7705, 3.76197, 0.387717, 10.7705, 0, 10.7705, 10.7707, 11.7645, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705, 10.7705
7.71667, 12.3338, 11.4864, 10.7221, 3.786, 0.847446, 10.7221, 0, 10.7221, 10.7222, 11.4862, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221, 10.7221
7.72454, 17.0906, 11.2563, 10.6736, 4.36928, 5.83429, 10.6736, 0, 10.6736, 10.6738, 11.2562, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736, 10.6736
7.73241, 15.4248, 11.0659, 10.6253, 4.1743, 4.35891, 10.6253, 0, 10.6253, 10.6255, 11.0657, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253, 10.6253
7.74028, 13.2569, 10.9075, 10.5771, 3.90601, 2.34943, 10.5771, 0, 10.5771, 10.5773, 10.9073, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771, 10.5771
7.74815, 12.1697, 10.7747, 10.5289, 3.76426, 1.39501, 10.5289, 0, 10.5289, 10.5291, 10.7745, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289, 10.5289
7.75602, 10.1745, 10.6622, 10.4809, 3.48919, -0.487743, 10.4809, 0, 10.4809, 10.4811, 10.662, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809
7.76389, 11.4144, 10.5658, 10.433, 3.66256, 0.848603, 10.433, 0, 10.433, 10.4332, 10.5655, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433, 10.433
7.77176, 12.368, 10.4817, 10.3852, 3.79052, 1.88636, 10.3852, 0, 10.3852, 10.3854, 10.4814, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852, 10.3852
7.77963, 7.57308, 10.4071, 10.3375, 3.09404, -2.83401, 10.3375, 0, 10.3375, 10.3377, 10.4068, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375, 10.3375
7.7875, 10.5962, 10.3776, 10.3277, 3.54911, 0.218601, 10.3277, 0, 10.3277, 10.3279, 10.3773, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277
7.79537, 8.1884, 10.3881, 10.3526, 3.19193, -2.19973, 10.3526, 0, 10.3526, 10.3528, 10.3879, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526, 10.3526
7.80324, 9.38124, 10.4027, 10.3774, 3.37361, -1.02144, 10.3774, 0, 10.3774, 10.3777, 10.4024, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774, 10.3774
7.81111, 9.39411, 10.4202, 10.4023, 3.37552, -1.02609, 10.4023, 0, 10.4023, 10.4026, 10.4199, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023
7.81899, 9.19585, 10.4399, 10.4272, 3.34602, -1.24406, 10.4272, 0, 10.4272, 10.4275, 10.4396, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272, 10.4272
7.82686, 13.1491, 10.4609, 10.4519, 3.89218, 2.68816, 10.4519, 0, 10.4519, 10.4522, 10.4606, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519, 10.4519
7.83473, 12.7678, 10.4827, 10.4762, 3.84289, 2.28515, 10.4762, 0, 10.4762, 10.4765, 10.4824, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762, 10.4762
7.8426, 15.4086, 10.5049, 10.5002, 4.17236, 4.90368, 10.5002, 0, 10.5002, 10.5005, 10.5046, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002, 10.5002
7.85047, 13.2008, 10.5271, 10.5235, 3.89882, 2.67369, 10.5235, 0, 10.5235, 10.5238, 10.5268, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235, 10.5235
7.85834, 16.5459, 10.5484, 10.5457, 4.30649, 5.99748, 10.5457, 0, 10.5457, 10.5459, 10.5481, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457, 10.5457
7.86621, 12.425, 10.568, 10.5658, 3.79803, 1.85703, 10.5658, 0, 10.5658, 10.566, 10.5677, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658, 10.5658
7.87408, 15.5363, 10.5854, 10.5834, 4.18764, 4.95094, 10.5834, 0, 10.5834, 10.5837, 10.5851, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834, 10.5834
7.88195, 16.7536, 10.6002, 10.5984, 4.33054, 6.15339, 10.5984, 0, 10.5984, 10.5987, 10.6, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984, 10.5984
7.88982, 12.126, 10.6121, 10.6103, 3.75845, 1.51387, 10.6103, 0, 10.6104, 10.6106, 10.6118, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103, 10.6103
7.89769, 14.5984, 10.6211, 10.6193, 4.07411, 3.97725, 10.6193, 0, 10.6193, 10.6195, 10.6209, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193, 10.6193
7.90556, 15.617, 10.6272, 10.6252, 4.19726, 4.98979, 10.6252, 0, 10.6252, 10.6254, 10.627, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252, 10.6252
7.91343, 11.2821, 10.6307, 10.6283, 3.64446, 0.651443, 10.6283, 0, 10.6283, 10.6285, 10.6305, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283, 10.6283
7.9213, 12.9855, 10.632, 10.6291, 3.87111, 2.35347, 10.6291, 0, 10.6291, 10.6293, 10.6318, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291, 10.6291
7.92917, 13.7442, 10.632, 10.6282, 3.9679, 3.11225, 10.6282, 0, 10.6282, 10.6284, 10.6318, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282, 10.6282
7.93704, 9.47095, 10.6312, 10.6262, 3.38688, -1.16023, 10.6262, 0, 10.6262, 10.6264, 10.631, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262, 10.6262
7.94491, 7.72743, 10.6303, 10.6237, 3.11888, -2.9029, 10.6237, 0, 10.6237, 10.6238, 10.6302, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237, 10.6237
7.95278, 10.7509, 10.6302, 10.6211, 3.57084, 0.120714, 10.6211, 0, 10.6211, 10.6213, 10.63, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211, 10.6211
7.96065, 14.4855, 10.6513, 10.639, 4.06023, 3.83412, 10.639, 0, 10.639, 10.6391, 10.6512, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639, 10.639
7.96852, 6.98784, 10.6736, 10.6567, 2.99797, -3.68572, 10.6567, 0, 10.6567, 10.6569, 10.6734, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567, 10.6567
7.97639, 10.7321, 10.6974, 10.6745, 3.56821, 0.0346794, 10.6745, 0, 10.6745, 10.6746, 10.6973, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745
7.98426, 7.76134, 10.7235, 10.6924, 3.12431, -2.96221, 10.6924, 0, 10.6924, 10.6925, 10.7234, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924, 10.6924
7.99214, 10.9043, 10.7522, 10.7102, 3.59226, 0.152091, 10.7102, 0, 10.7102, 10.7103, 10.7521, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102, 10.7102
8.00001, 15.2908, 10.7838, 10.7274, 4.15823, 4.507, 10.7274, 0, 10.7274, 10.7275, 10.7837, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274, 10.7274
8.00788, 18.1257, 10.8192, 10.744, 4.48617, 7.30647, 10.744, 0, 10.744, 10.7441, 10.8191, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744, 10.744
8.01575, 13.3815, 10.8598, 10.7604, 3.92193, 2.5217, 10.7604, 0, 10.7604, 10.7605, 10.8597, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604, 10.7604
8.02362, 11.4493, 10.9072, 10.7768, 3.66732, 0.542079, 10.7768, 0, 10.7768, 10.7769, 10.9071, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768, 10.7768
8.03149, 13.4399, 10.9627, 10.7932, 3.92936, 2.47715, 10.7932, 0, 10.7932, 10.7933, 10.9626, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932, 10.7932
8.03936, 14.7053, 11.0279, 10.8093, 4.08721, 3.67735, 10.8093, 0, 10.8093, 10.8094, 11.0278, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093, 10.8093
8.04723, 11.3672, 11.1042, 10.8247, 3.65611, 0.263001, 10.8247, 0, 10.8247, 10.8248, 11.1041, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247, 10.8247
8.0551, 12.8696, 11.1936, 10.8394, 3.85611, 1.67592, 10.8394, 0, 10.8394, 10.8395, 11.1935, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394, 10.8394
8.06297, 8.67658, 11.2989, 10.8539, 3.2675, -2.62235, 10.8539, 0, 10.8539, 10.8539, 11.2988, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539, 10.8539
8.07084, 11.8546, 11.4227, 10.8683, 3.72218, 0.431928, 10.8683, 0, 10.8683, 10.8684, 11.4226, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683, 10.8683
8.07871, 19.4108, 11.5671, 10.8825, 4.62718, 7.84366, 10.8825, 0, 10.8825, 10.8826, 11.567, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825, 10.8825
8.08658, 8.85068, 11.7343, 10.8963, 3.29404, -2.88362, 10.8963, 0, 10.8963, 10.8963, 11.7342, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963, 10.8963
8.09445, 16.8183, 11.9261, 10.9092, 4.33801, 4.89227, 10.9092, 0, 10.9092, 10.9093, 11.926, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092, 10.9092
8.10232, 15.5678, 12.1446, 10.9214, 4.1914, 3.42324, 10.9214, 0, 10.9214, 10.9215, 12.1445, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214, 10.9214
8.11019, 13.9834, 12.3918, 10.9333, 3.99792, 1.59156, 10.9333, 0, 10.9333, 10.9334, 12.3917, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333, 10.9333
8.11806, 10.9827, 12.6691, 10.9452, 3.60314, -1.68647, 10.9452, 0, 10.9452, 10.9452, 12.669, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452, 10.9452
8.12593, 15.6813, 12.9768, 10.9567, 4.20491, 2.70445, 10.9567, 0, 10.9568, 10.9568, 12.9767, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567, 10.9567
8.1338, 16.2854, 13.3141, 10.9677, 4.27614, 2.97124, 10.9677, 0, 10.9677, 10.9677, 13.314, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677, 10.9677
8.14167, 17.3696, 13.6796, 10.9777, 4.40109, 3.68994, 10.9777, 0, 10.9777, 10.9778, 13.6795, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777, 10.9777
8.14954, 14.0507, 14.0714, 10.987, 4.00634, -0.0206728, 10.987, 0, 10.987, 10.9871, 14.0713, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987, 10.987
8.15741, 22.9712, 14.4865, 10.996, 4.99712, 8.4847, 10.996, 0, 10.996, 10.9961, 14.4864, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996, 10.996
8.16529, 15.9128, 14.9208, 11.0048, 4.23235, 0.991987, 11.0048, 0, 11.0048, 11.0049, 14.9207, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048, 11.0048
8.17315, 20.9792, 15.3687, 11.0131, 4.79366, 5.61052, 11.0131, 0, 11.0131, 11.0132, 15.3686, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131, 11.0131
8.18103, 15.9784, 15.8235, 11.0208, 4.2401, 0.154927, 11.0208, 0, 11.0208, 11.0209, 15.8234, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208, 11.0208
8.1889, 18.6935, 16.2779, 11.0276, 4.54901, 2.41558, 11.0276, 0, 11.0276, 11.0277, 16.2778, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276, 11.0276
8.19677, 18.9383, 16.7242, 11.0339, 4.57584, 2.2141, 11.0339, 0, 11.0339, 11.034, 16.7241, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339, 11.0339
8.20464, 13.3025, 17.1542, 11.0398, 3.91184, -3.85176, 11.0398, 0, 11.0398, 11.0399, 17.1541, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398, 11.0398
8.21251, 12.9788, 17.5592, 11.0453, 3.87025, -4.58037, 11.0453, 0, 11.0453, 11.0454, 17.5591, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453, 11.0453
8.22038, 26.9926, 17.9306, 11.0502, 5.38447, 9.06201, 11.0502, 0, 11.0502, 11.0503, 17.9304, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502, 11.0502
8.22825, 17.9636, 18.2599, 11.0544, 4.46806, -0.296366, 11.0544, 0, 11.0544, 11.0545, 18.2598, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544, 11.0544
8.23612, 21.6503, 18.5398, 11.058, 4.86316, 3.11055, 11.058, 0, 11.058, 11.0581, 18.5396, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058, 11.058
8.24399, 14.9827, 18.7638, 11.061, 4.121, -3.78113, 11.061, 0, 11.061, 11.0612, 18.7636, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061, 11.061
8.25186, 14.0044, 18.9267, 11.0637, 4.00055, -4.92233, 11.0637, 0, 11.0637, 11.0639, 18.9265, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637, 11.0637
8.25973, 12.9618, 19.0245, 11.0658, 3.86805, -6.06268, 11.0658, 0, 11.0658, 11.066, 19.0242, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658, 11.0658
8.2676, 14.0187, 19.0547, 11.0672, 4.00234, -5.03603, 11.0672, 0, 11.0672, 11.0675, 19.0545, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672, 11.0672
8.27547, 16.5566, 19.0169, 11.068, 4.30774, -2.46029, 11.068, 0, 11.068, 11.0684, 19.0166, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068, 11.068
8.28334, 19.4245, 18.912, 11.0681, 4.62866, 0.512505, 11.0681, 0, 11.0681, 11.0686, 18.9116, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681, 11.0681
8.29121, 13.5223, 18.7428, 11.0675, 3.93984, -5.22052, 11.0675, 0, 11.0675, 11.0681, 18.7422, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675, 11.0675
8.29908, 18.6843, 18.5137, 11.0662, 4.548, 0.170618, 11.0662, 0, 11.0662, 11.067, 18.5129, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662, 11.0662
8.30695, 32.4757, 18.23, 11.0641, 5.8716, 14.2457, 11.0641, 0, 11.0641, 11.0652, 18.2289, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641, 11.0641
8.31482, 18.4793, 17.8987, 11.0611, 4.52541, 0.580647, 11.0611, 0, 11.0611, 11.0625, 17.8972, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611, 11.0611
8.32269, 22.8937, 17.5274, 11.0573, 4.98936, 5.36631, 11.0573, 0, 11.0573, 11.0593, 17.5254, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573, 11.0573
8.33056, 15.7931, 17.1242, 11.0527, 4.21818, -1.33116, 11.0527, 0, 11.0527, 11.0553, 17.1216, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527, 11.0527
8.33843, 17.3497, 16.6979, 11.0473, 4.39883, 0.651829, 11.0473, 0, 11.0473, 11.0508, 16.6943, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473, 11.0473
8.3463, 22.0325, 16.2567, 11.041, 4.90229, 5.77574, 11.041, 0, 11.041, 11.0457, 16.252, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041, 11.041
8.35418, 22.9393, 15.809, 11.034, 4.99392, 7.13025, 11.034, 0, 11.034, 11.0403, 15.8027, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034, 11.034
8.36205, 17.4875, 15.3626, 11.0262, 4.41446, 2.12485, 11.0262, 0, 11.0262, 11.0346, 15.3542, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262, 11.0262
8.36992, 11.6133, 14.9243, 11.0176, 3.68962, -3.31105, 11.0176, 0, 11.0176, 11.0286, 14.9133, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176, 11.0176
8.37779, 12.2344, 14.5004, 11.0084, 3.77286, -2.26595, 11.0084, 0, 11.0084, 11.0228, 14.486, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084, 11.0084
8.38566, 11.843, 14.0961, 10.9984, 3.72062, -2.25307, 10.9984, 0, 10.9984, 11.017, 14.0774, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984
8.39353, 15.5984, 13.7154, 10.9877, 4.19504, 1.88298, 10.9877, 0, 10.9877, 11.0117, 13.6915, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877, 10.9877
8.4014, 18.5227, 13.3618, 10.9765, 4.5302, 5.16086, 10.9765, 0, 10.9765, 11.007, 13.3313, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765, 10.9765
8.40927, 15.8208, 13.0375, 10.9647, 4.22147, 2.78334, 10.9647, 0, 10.9647, 11.0033, 12.9989, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647
8.41714, 11.9372, 12.7436, 10.9523, 3.73325, -0.806421, 10.9523, 0, 10.9523, 11.0007, 12.6951, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523, 10.9523
