   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_706.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.42, 0, 0.281472, 0.281428, 1.41421, -0.281472, 0, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.281428, 0.28143, 0.281428, 0.281428, 0.28147, 0.281428
15.4279, 0, 0.280475, 0.280417, 1.41421, -0.280475, 0, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280417, 0.280418, 0.280417, 0.280417, 0.280474, 0.280417
15.4358, 0, 0.279432, 0.279353, 1.41421, -0.279432, 0, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279353, 0.279355, 0.279353, 0.279353, 0.27943, 0.279353
15.4437, 2.46072, 0.278397, 0.278292, 2.11204, 2.18232, 0, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278292, 0.278293, 0.278292, 0.278292, 0.278396, 0.278292
15.4516, 0.539281, 0.277787, 0.277647, 1.59351, 0.261494, 0, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277647, 0.277648, 0.277647, 0.277647, 0.277785, 0.277647
15.4594, 0.45601, 0.277184, 0.276998, 1.56717, 0.178826, 0, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.276998, 0.277, 0.276998, 0.276999, 0.277182, 0.276998
15.4673, 0.54399, 0.27659, 0.276347, 1.59499, 0.2674, 0, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276347, 0.276349, 0.276347, 0.276347, 0.276588, 0.276347
15.4752, 0, 0.275883, 0.275568, 1.41421, -0.275883, 0, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.275568, 0.27557, 0.275568, 0.275568, 0.275881, 0.275568
15.4831, 0, 0.275068, 0.274662, 1.41421, -0.275068, 0, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274662, 0.274664, 0.274662, 0.274662, 0.275066, 0.274662
15.491, 1, 0.274211, 0.273694, 1.73205, 0.725789, 0, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273694, 0.273695, 0.273694, 0.273694, 0.274209, 0.273694
15.4989, 0, 0.273381, 0.272727, 1.41421, -0.273381, 0, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272729, 0.272727, 0.272727, 0.273379, 0.272727
15.5067, 0, 0.273274, 0.272455, 1.41421, -0.273274, 0, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272455, 0.272457, 0.272455, 0.272456, 0.273273, 0.272455
15.5146, 0, 0.273122, 0.272105, 1.41421, -0.273122, 0, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272105, 0.272107, 0.272105, 0.272105, 0.27312, 0.272105
15.5225, 1, 0.272919, 0.27167, 1.73205, 0.727081, 0, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.27167, 0.271671, 0.27167, 0.27167, 0.272918, 0.27167
15.5304, 0, 0.272691, 0.271168, 1.41421, -0.272691, 0, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.271168, 0.27117, 0.271168, 0.271169, 0.272689, 0.271168
15.5383, 0, 0.272473, 0.270634, 1.41421, -0.272473, 0, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270634, 0.270636, 0.270634, 0.270635, 0.272471, 0.270634
15.5462, 1, 0.272262, 0.270063, 1.73205, 0.727738, 0, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270063, 0.270064, 0.270063, 0.270063, 0.27226, 0.270063
15.554, 0, 0.272053, 0.269446, 1.41421, -0.272053, 0, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269446, 0.269448, 0.269446, 0.269447, 0.27205, 0.269446
15.5619, 1, 0.271867, 0.268807, 1.73205, 0.728132, 0, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268807, 0.268808, 0.268807, 0.268808, 0.271865, 0.268807
15.5698, 0, 0.271729, 0.268168, 1.41421, -0.271729, 0, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.268168, 0.26817, 0.268168, 0.26817, 0.271726, 0.268168
15.5777, 1, 0.271649, 0.267544, 1.73205, 0.728351, 0, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267544, 0.267546, 0.267544, 0.267546, 0.271645, 0.267544
15.5856, 0, 0.271583, 0.266895, 1.41421, -0.271583, 0, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266895, 0.266897, 0.266895, 0.266898, 0.271579, 0.266895
15.5935, 1, 0.271529, 0.266224, 1.73205, 0.728471, 0, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266224, 0.266226, 0.266224, 0.266227, 0.271524, 0.266224
15.6013, 0, 0.271473, 0.265525, 1.41421, -0.271473, 0, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265525, 0.265526, 0.265525, 0.265529, 0.271468, 0.265525
15.6092, 0, 0.271412, 0.264804, 1.41421, -0.271412, 0, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264804, 0.264805, 0.264804, 0.264809, 0.271405, 0.264804
15.6171, 0, 0.271342, 0.264068, 1.41421, -0.271342, 0, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264068, 0.264069, 0.264068, 0.264075, 0.271333, 0.264068
15.625, 0, 0.27124, 0.263306, 1.41421, -0.27124, 0, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263306, 0.263308, 0.263306, 0.263315, 0.271229, 0.263306
15.6329, 0, 0.271097, 0.262524, 1.41421, -0.271097, 0, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262524, 0.262525, 0.262524, 0.262535, 0.271084, 0.262524
15.6408, 0.40062, 0.270886, 0.261707, 1.54939, 0.129734, 0, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261707, 0.261708, 0.261707, 0.261721, 0.27087, 0.261707
15.6486, 0.997472, 0.270599, 0.260861, 1.73132, 0.726873, 0, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260861, 0.260863, 0.260861, 0.260879, 0.27058, 0.260861
15.6565, 0.601908, 0.270238, 0.260002, 1.61304, 0.33167, 0, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260002, 0.260003, 0.260002, 0.260023, 0.270215, 0.260002
15.6644, 0, 0.269806, 0.259143, 1.41421, -0.269806, 0, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259143, 0.259145, 0.259143, 0.25917, 0.269778, 0.259143
15.6723, 0.39083, 0.269341, 0.258335, 1.54623, 0.121489, 0, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258335, 0.258337, 0.258335, 0.258368, 0.269307, 0.258335
15.6802, 1.60917, 0.268728, 0.257472, 1.89978, 1.34044, 0, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257472, 0.257473, 0.257472, 0.257511, 0.268687, 0.257472
15.6881, 0.386121, 0.267965, 0.256557, 1.54471, 0.118156, 0, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256557, 0.256558, 0.256557, 0.256604, 0.267916, 0.256557
15.6959, 0.997522, 0.267074, 0.255616, 1.73134, 0.730447, 0, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255616, 0.255618, 0.255616, 0.255674, 0.267016, 0.255616
15.7038, 1.99777, 0.266082, 0.254678, 1.99944, 1.73169, 0, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.254678, 0.25468, 0.254678, 0.254746, 0.266013, 0.254678
15.7117, 0.618587, 0.264999, 0.25375, 1.61821, 0.353588, 0, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.25375, 0.253752, 0.25375, 0.253831, 0.264917, 0.25375
15.7196, 0.376332, 0.263742, 0.252745, 1.54154, 0.11259, 0, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252745, 0.252746, 0.252745, 0.252839, 0.263646, 0.252745
15.7275, 0.623668, 0.26232, 0.251664, 1.61977, 0.361348, 0, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251664, 0.251666, 0.251664, 0.251774, 0.262208, 0.251664
15.7354, 0.371623, 0.260782, 0.250547, 1.54001, 0.110841, 0, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250547, 0.250549, 0.250547, 0.250675, 0.260652, 0.250547
15.7432, 1.62838, 0.259178, 0.249433, 1.90483, 1.3692, 0, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249433, 0.249435, 0.249433, 0.249581, 0.259029, 0.249433
15.7511, 1.36691, 0.257772, 0.248572, 1.83492, 1.10914, 0, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248572, 0.248573, 0.248572, 0.248741, 0.257601, 0.248572
15.759, 0.633085, 0.256208, 0.247595, 1.62268, 0.376878, 0, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247595, 0.247597, 0.247595, 0.247789, 0.256013, 0.247595
15.7669, 0.361834, 0.254509, 0.246511, 1.53683, 0.107325, 0, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246511, 0.246513, 0.246511, 0.246731, 0.254288, 0.246511
15.7748, 1.63817, 0.252743, 0.245376, 1.9074, 1.38542, 0, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245376, 0.245377, 0.245376, 0.245623, 0.252494, 0.245376
15.7827, 0, 0.250978, 0.244243, 1.41421, -0.250978, 0, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244243, 0.244244, 0.244243, 0.24452, 0.250698, 0.244243
15.7905, 0, 0.24933, 0.243216, 1.41421, -0.24933, 0, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243216, 0.243218, 0.243216, 0.243527, 0.249018, 0.243216
15.7984, 0, 0.247581, 0.242068, 1.41421, -0.247581, 0, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.242068, 0.24207, 0.242068, 0.242413, 0.247235, 0.242068
15.8063, 3, 0.245748, 0.240806, 2.23607, 2.75425, 0, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240806, 0.240808, 0.240806, 0.241187, 0.245365, 0.240806
15.8142, 2, 0.243896, 0.23949, 2, 1.7561, 0, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.23949, 0.239492, 0.23949, 0.239909, 0.243476, 0.23949
15.8221, 1, 0.242091, 0.238177, 1.73205, 0.757909, 0, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238177, 0.238179, 0.238177, 0.238636, 0.24163, 0.238177
15.83, 0, 0.240639, 0.237173, 1.41421, -0.240639, 0, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237173, 0.237175, 0.237173, 0.237673, 0.240137, 0.237173
15.8378, 0, 0.239109, 0.236044, 1.41421, -0.239109, 0, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236044, 0.236045, 0.236044, 0.236586, 0.238565, 0.236044
15.8457, 1.33792, 0.237508, 0.234795, 1.827, 1.10041, 0, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234795, 0.234797, 0.234795, 0.235382, 0.23692, 0.234795
15.8536, 1.99752, 0.235897, 0.23349, 1.99938, 1.76162, 0, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.23349, 0.233492, 0.23349, 0.234121, 0.235265, 0.23349
15.8615, 2.99765, 0.234334, 0.232188, 2.23554, 2.76331, 0, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.232188, 0.23219, 0.232188, 0.232864, 0.233657, 0.232188
15.8694, 1.66691, 0.232866, 0.230939, 1.91492, 1.43405, 0, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.230939, 0.23094, 0.230939, 0.23166, 0.232143, 0.230939
15.8773, 1, 0.231344, 0.229597, 1.73205, 0.768656, 0, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229597, 0.229599, 0.229597, 0.230364, 0.230576, 0.229597
15.8851, 0.325774, 0.229776, 0.228175, 1.52505, 0.0959983, 0, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228175, 0.228176, 0.228175, 0.228986, 0.228963, 0.228175
15.893, 0.674226, 0.228185, 0.226698, 1.63531, 0.44604, 0, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.226698, 0.2267, 0.226698, 0.227555, 0.227327, 0.226698
15.9009, 0.641883, 0.226588, 0.225189, 1.62539, 0.415295, 0, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225189, 0.225191, 0.225189, 0.22609, 0.225686, 0.225189
15.9088, 1.35812, 0.224997, 0.223662, 1.83252, 1.13312, 0, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223662, 0.223664, 0.223662, 0.224606, 0.224052, 0.223662
15.9167, 1, 0.223417, 0.222127, 1.73205, 0.776583, 0, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222127, 0.222129, 0.222127, 0.223113, 0.222429, 0.222127
15.9246, 1, 0.22185, 0.22059, 1.73205, 0.77815, 0, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.22059, 0.220591, 0.22059, 0.221616, 0.220822, 0.22059
15.9324, 2.31136, 0.220254, 0.219009, 2.07638, 2.09111, 0, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219009, 0.219011, 0.219009, 0.220075, 0.219186, 0.219009
15.9403, 0.688638, 0.218606, 0.217366, 1.63971, 0.470033, 0, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217366, 0.217368, 0.217366, 0.21847, 0.2175, 0.217366
15.9482, 2.30644, 0.216895, 0.215653, 2.0752, 2.08955, 0, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215653, 0.215654, 0.215653, 0.216793, 0.215753, 0.215653
15.9561, 1.99777, 0.215138, 0.213887, 1.99944, 1.78263, 0, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213887, 0.213888, 0.213887, 0.215062, 0.213961, 0.213887
15.964, 1.99752, 0.213313, 0.212047, 1.99938, 1.78421, 0, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212047, 0.212049, 0.212047, 0.213256, 0.212102, 0.212047
15.9719, 1.69827, 0.211433, 0.21015, 1.92309, 1.48683, 0, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.21015, 0.210152, 0.21015, 0.211391, 0.21019, 0.21015
15.9797, 1, 0.209518, 0.208216, 1.73205, 0.790482, 0, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208216, 0.208218, 0.208216, 0.209487, 0.208245, 0.208216
15.9876, 2, 0.207585, 0.206262, 2, 1.79242, 0, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206262, 0.206264, 0.206262, 0.207563, 0.206283, 0.206262
15.9955, 2, 0.205647, 0.204303, 2, 1.79435, 0, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204303, 0.204305, 0.204303, 0.205631, 0.204318, 0.204303
16.0034, 0.289715, 0.203695, 0.202329, 1.51318, 0.0860201, 0, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.202329, 0.20233, 0.202329, 0.203683, 0.202339, 0.202329
16.0113, 0.710285, 0.201666, 0.200278, 1.64629, 0.508619, 0, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.200278, 0.20028, 0.200278, 0.201657, 0.200285, 0.200278
16.0192, 0.284758, 0.199544, 0.198134, 1.51154, 0.085214, 0, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198134, 0.198136, 0.198134, 0.199538, 0.198139, 0.198134
16.027, 0.997769, 0.197352, 0.19592, 1.73141, 0.800417, 0, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.19592, 0.195922, 0.19592, 0.197347, 0.195924, 0.19592
16.0349, 1.71747, 0.195131, 0.193678, 1.92807, 1.52234, 0, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.193678, 0.19368, 0.193678, 0.195127, 0.19368, 0.193678
16.0428, 1, 0.192923, 0.191449, 1.73205, 0.807077, 0, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.191449, 0.19145, 0.191449, 0.19292, 0.19145, 0.191449
16.0507, 0.275217, 0.191125, 0.189629, 1.50838, 0.0840922, 0, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189629, 0.189631, 0.189629, 0.191122, 0.18963, 0.189629
16.0586, 1.72478, 0.189115, 0.1876, 1.92997, 1.53567, 0, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.1876, 0.187601, 0.1876, 0.189113, 0.1876, 0.1876
16.0665, 0, 0.186932, 0.185396, 1.41421, -0.186932, 0, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185396, 0.185398, 0.185396, 0.18693, 0.185397, 0.185396
16.0743, 1, 0.18467, 0.183114, 1.73205, 0.81533, 0, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183114, 0.183116, 0.183114, 0.184668, 0.183114, 0.183114
16.0822, 0, 0.182422, 0.180846, 1.41421, -0.182422, 0, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180846, 0.180848, 0.180846, 0.18242, 0.180846, 0.180846
