   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_158.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.6812, 3.0316, 1.66461, 1.6606, 2.24312, 1.36699, 0, 1.66461, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606, 1.6606
13.6891, 2.97646, 1.6586, 1.65515, 2.2308, 1.31785, 0, 1.6586, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515, 1.65515
13.697, 3.00905, 1.65066, 1.64771, 2.23809, 1.35838, 0, 1.65066, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771, 1.64771
13.7049, 5.9829, 1.6418, 1.63928, 2.8254, 4.3411, 0, 1.6418, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928, 1.63928
13.7128, 1.00087, 1.63302, 1.63088, 1.7323, -0.632153, 0, 1.63302, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088, 1.63088
13.7207, 1.99752, 1.62932, 1.62751, 1.99938, 0.368202, 0, 1.62932, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751, 1.62751
13.7286, 4.00161, 1.62359, 1.62206, 2.44982, 2.37802, 0, 1.62359, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206, 1.62206
13.7365, 1.99356, 1.61601, 1.61473, 1.99839, 0.377545, 0, 1.61601, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473, 1.61473
13.7444, 1.98885, 1.60755, 1.60647, 1.99721, 0.381301, 0, 1.60755, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647, 1.60647
13.7523, 1.0176, 1.59913, 1.59824, 1.73712, -0.581537, 0, 1.59913, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824, 1.59824
13.7602, 3.95911, 1.59536, 1.59462, 2.44113, 2.36374, 0, 1.59536, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59462, 1.59463, 1.59462, 1.59462, 1.59462, 1.59462
13.7681, 4.02503, 1.58968, 1.58907, 2.45459, 2.43535, 0, 1.58968, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907, 1.58907
13.776, 0.997522, 1.58226, 1.58176, 1.73134, -0.584739, 0, 1.58226, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176, 1.58176
13.7839, 1.97646, 1.574, 1.57359, 1.99411, 0.402459, 0, 1.574, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359, 1.57359
13.7918, 2.04188, 1.56578, 1.56545, 2.01044, 0.476098, 0, 1.56578, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545, 1.56545
13.7998, 3, 1.56198, 1.56171, 2.23607, 1.43802, 0, 1.56198, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171, 1.56171
13.8077, 0, 1.55637, 1.55615, 1.41421, -1.55637, 0, 1.55637, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615, 1.55615
13.8156, 0.969641, 1.54913, 1.54896, 1.72326, -0.579493, 0, 1.54913, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896, 1.54896
13.8235, 1.03036, 1.54111, 1.54096, 1.74079, -0.510746, 0, 1.5411, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54096, 1.54097, 1.54096, 1.54096, 1.54096, 1.54096
13.8314, 3.85824, 1.5331, 1.53299, 2.42038, 2.32514, 0, 1.5331, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299, 1.53299
13.8393, 3.10409, 1.52913, 1.52904, 2.25922, 1.57496, 0, 1.52913, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904, 1.52904
13.8472, 0.0376704, 1.52347, 1.5234, 1.42747, -1.4858, 0, 1.52347, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234, 1.5234
13.8551, 0.957373, 1.51631, 1.51625, 1.7197, -0.558936, 0, 1.51631, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625, 1.51625
13.863, 2.90805, 1.50841, 1.50837, 2.21541, 1.39964, 0, 1.50841, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837, 1.50837
13.8709, 1.13457, 1.50054, 1.50051, 1.77047, -0.365968, 0, 1.50054, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051, 1.50051
13.8788, 4.90037, 1.4961, 1.49607, 2.62686, 3.40427, 0, 1.4961, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607, 1.49607
13.8867, 4.89098, 1.49035, 1.49033, 2.62507, 3.40063, 0, 1.49035, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033, 1.49033
13.8946, 3.154, 1.48341, 1.4834, 2.27024, 1.67059, 0, 1.48341, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834, 1.4834
13.9025, 3.94064, 1.47589, 1.47587, 2.43734, 2.46476, 0, 1.47588, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587, 1.47587
13.9104, 1.05465, 1.46838, 1.46837, 1.74775, -0.413731, 0, 1.46838, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837, 1.46837
13.9183, 3.05936, 1.46312, 1.46311, 2.2493, 1.59624, 0, 1.46312, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311, 1.46311
13.9262, 0, 1.4571, 1.45709, 1.41421, -1.4571, 0, 1.4571, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709, 1.45709
13.9341, 1, 1.45033, 1.45033, 1.73205, -0.450331, 0, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033, 1.45033
13.942, 2.93086, 1.44301, 1.44301, 2.22055, 1.48784, 0, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301, 1.44301
13.9499, 4.92615, 1.43533, 1.43533, 2.63176, 3.49081, 0, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533, 1.43533
13.9578, 5.06915, 1.42747, 1.42747, 2.65879, 3.64167, 0, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747, 1.42747
13.9657, 1.07385, 1.41913, 1.41913, 1.75324, -0.345276, 0, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913, 1.41913
13.9736, 1.92131, 1.41036, 1.41036, 1.98023, 0.510951, 0, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036, 1.41036
13.9815, 3.9166, 1.40094, 1.40094, 2.43241, 2.51566, 0, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094, 1.40094
13.9894, 1.07856, 1.39099, 1.39099, 1.75458, -0.312426, 0, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099, 1.39099
13.9973, 0.997532, 1.38079, 1.38079, 1.73134, -0.383256, 0, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079, 1.38079
14.0052, 1.90928, 1.37063, 1.37062, 1.97719, 0.538657, 0, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37062, 1.37063, 1.37062, 1.37062, 1.37062, 1.37062
14.0131, 5.72255, 1.3626, 1.3626, 2.77895, 4.35996, 0, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626, 1.3626
14.021, 6.08191, 1.35345, 1.35345, 2.84287, 4.72846, 0, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345, 1.35345
14.0289, 3.08563, 1.34331, 1.34331, 2.25513, 1.74232, 0, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331, 1.34331
14.0368, 2.1886, 1.33269, 1.33269, 2.04661, 0.855911, 0, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269, 1.33269
14.0447, 1.99766, 1.32211, 1.32211, 1.99941, 0.675545, 0, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211, 1.32211
14.0526, 3.89466, 1.31506, 1.31506, 2.42789, 2.5796, 0, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506, 1.31506
14.0605, 1.99504, 1.30635, 1.30635, 1.99876, 0.688697, 0, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635, 1.30635
14.0684, 2.21066, 1.29618, 1.29617, 2.05199, 0.914481, 0, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29617, 1.29618, 1.29617, 1.29617, 1.29617, 1.29617
14.0763, 2.88996, 1.2853, 1.2853, 2.21133, 1.60466, 0, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853, 1.2853
14.0842, 2.11004, 1.27447, 1.27447, 2.02732, 0.835563, 0, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447, 1.27447
14.0921, 2, 1.26832, 1.26832, 2, 0.731683, 0, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832, 1.26832
14.1, 2.76555, 1.26002, 1.26002, 2.18301, 1.50553, 0, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002, 1.26002
14.1079, 1.23445, 1.24984, 1.24984, 1.79846, -0.0153893, 0, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984, 1.24984
14.1158, 3, 1.23875, 1.23875, 2.23607, 1.76125, 0, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875, 1.23875
14.1237, 0.875465, 1.22771, 1.22771, 1.69572, -0.352245, 0, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771, 1.22771
14.1316, 1.99752, 1.22324, 1.22324, 1.99938, 0.774282, 0, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324, 1.22324
14.1395, 0.127014, 1.21567, 1.21566, 1.45843, -1.08865, 0, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21566, 1.21567, 1.21566, 1.21566, 1.21566, 1.21566
14.1474, 0.868278, 1.20528, 1.20527, 1.6936, -0.336998, 0, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20527, 1.20528, 1.20527, 1.20527, 1.20527, 1.20527
14.1553, 0.131722, 1.19352, 1.19352, 1.46004, -1.0618, 0, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352, 1.19352
14.1632, 1.86344, 1.18182, 1.18182, 1.96556, 0.681625, 0, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182, 1.18182
14.1711, 1.99752, 1.18722, 1.18722, 1.99938, 0.8103, 0, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722, 1.18722
14.179, 1.13903, 1.18884, 1.18884, 1.77173, -0.0498102, 0, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884, 1.18884
14.1869, 0.856258, 1.18692, 1.18692, 1.69005, -0.330664, 0, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692, 1.18692
14.1948, 1.99752, 1.18323, 1.18323, 1.99938, 0.81429, 0, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323, 1.18323
14.2027, 1.14622, 1.17955, 1.17955, 1.77376, -0.0333278, 0, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955, 1.17955
14.2106, 1.69814, 1.18321, 1.18321, 1.92306, 0.514927, 0, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321, 1.18321
14.2185, 2.30186, 1.18416, 1.18416, 2.07409, 1.1177, 0, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416, 1.18416
14.2264, 1.84411, 1.18267, 1.18267, 1.96064, 0.661441, 0, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267, 1.18267
14.2343, 0.155886, 1.17998, 1.17997, 1.46829, -1.02409, 0, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17997, 1.17998, 1.17997, 1.17997, 1.17997, 1.17997
14.2422, 2.67856, 1.17728, 1.17728, 2.163, 1.50128, 0, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728, 1.17728
14.2501, 1.15849, 1.1805, 1.1805, 1.77721, -0.0220095, 0, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805, 1.1805
14.258, 0.162949, 1.18122, 1.18121, 1.4707, -1.01827, 0, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18121, 1.18122, 1.18121, 1.18121, 1.18121, 1.18121
14.2659, 1, 1.17971, 1.17971, 1.73205, -0.179712, 0, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971, 1.17971
14.2738, 0.82974, 1.1771, 1.1771, 1.68218, -0.347359, 0, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771, 1.1771
14.2817, 2.82478, 1.17449, 1.17449, 2.19654, 1.65029, 0, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449, 1.17449
14.2896, 2.17026, 1.17748, 1.17748, 2.04212, 0.992775, 0, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748, 1.17748
14.2975, 3.82032, 1.17813, 1.17813, 2.41253, 2.64219, 0, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813, 1.17813
14.3054, 1.17497, 1.17669, 1.17669, 1.78184, -0.00171781, 0, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669, 1.17669
14.3133, 0.997522, 1.17419, 1.17419, 1.73134, -0.176671, 0, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419, 1.17419
14.3212, 0.182404, 1.1717, 1.1717, 1.4773, -0.989298, 0, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717, 1.1717
14.3291, 2, 1.17432, 1.17432, 2, 0.825684, 0, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432, 1.17432
14.337, 0.810285, 1.17474, 1.17474, 1.67639, -0.364455, 0, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474, 1.17474
14.3449, 3.80582, 1.1732, 1.1732, 2.40953, 2.63262, 0, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732, 1.1732
14.3528, 2.38389, 1.17069, 1.17069, 2.09377, 1.2132, 0, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069, 1.17069
14.3607, 2.6062, 1.16817, 1.16817, 2.1462, 1.43802, 0, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817, 1.16817
