   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.0137, 0, 0.503183, 0.500742, 1.41421, -0.503183, 0.500742, 0, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500742, 0.500744, 0.500742, 0.503181, 0.500742
16.0216, 2, 0.499043, 0.496555, 2, 1.50096, 0.496555, 0, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496555, 0.496557, 0.496555, 0.499041, 0.496555
16.0295, 3, 0.494185, 0.491653, 2.23607, 2.50581, 0.491653, 0, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491653, 0.491654, 0.491653, 0.494184, 0.491653
16.0373, 1, 0.489351, 0.486775, 1.73205, 0.510649, 0.486775, 0, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486775, 0.486776, 0.486775, 0.489349, 0.486775
16.0452, 0.26803, 0.488377, 0.485758, 1.506, -0.220347, 0.485758, 0, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.485758, 0.48576, 0.485758, 0.488375, 0.485758
16.0531, 1.73197, 0.485774, 0.483114, 1.93183, 1.2462, 0.483114, 0, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483114, 0.483115, 0.483114, 0.485772, 0.483114
16.0609, 1.26316, 0.481685, 0.478984, 1.80642, 0.781479, 0.478984, 0, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478984, 0.478986, 0.478984, 0.481683, 0.478984
16.0688, 0.997554, 0.476871, 0.47413, 1.73134, 0.520683, 0.47413, 0, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.47413, 0.474132, 0.47413, 0.47687, 0.47413
16.0766, 0.739281, 0.472082, 0.469301, 1.65508, 0.267199, 0.469301, 0, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469301, 0.469302, 0.469301, 0.47208, 0.469301
16.0845, 1.25589, 0.47155, 0.468729, 1.80441, 0.784336, 0.468729, 0, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468729, 0.468731, 0.468729, 0.471548, 0.468729
16.0924, 0.744114, 0.469137, 0.466277, 1.65654, 0.274977, 0.466277, 0, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466277, 0.466279, 0.466277, 0.469135, 0.466277
16.1002, 0, 0.465013, 0.462114, 1.41421, -0.465013, 0.462114, 0, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462114, 0.462116, 0.462114, 0.465012, 0.462114
16.1081, 0, 0.460054, 0.457117, 1.41421, -0.460054, 0.457117, 0, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457117, 0.457118, 0.457117, 0.460053, 0.457117
16.116, 2, 0.455123, 0.452146, 2, 1.54488, 0.452146, 0, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452146, 0.452148, 0.452146, 0.455121, 0.452146
16.1238, 0, 0.457643, 0.454627, 1.41421, -0.457643, 0.454627, 0, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454627, 0.454629, 0.454627, 0.457642, 0.454627
16.1317, 0, 0.458327, 0.455271, 1.41421, -0.458327, 0.455271, 0, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455271, 0.455273, 0.455271, 0.458325, 0.455271
16.1395, 0, 0.45727, 0.454174, 1.41421, -0.45727, 0.454174, 0, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454174, 0.454176, 0.454174, 0.457268, 0.454174
16.1474, 0, 0.455346, 0.45221, 1.41421, -0.455346, 0.45221, 0, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.45221, 0.452212, 0.45221, 0.455344, 0.45221
16.1553, 0.234325, 0.453426, 0.45025, 1.49477, -0.219101, 0.45025, 0, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.45025, 0.450252, 0.45025, 0.453424, 0.45025
16.1631, 1.99752, 0.454911, 0.451693, 1.99938, 1.54261, 0.451693, 0, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451693, 0.451695, 0.451693, 0.454909, 0.451693
16.171, 0.768154, 0.455203, 0.451944, 1.66378, 0.312951, 0.451944, 0, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451944, 0.451946, 0.451944, 0.455201, 0.451944
16.1789, 1, 0.454409, 0.451109, 1.73205, 0.545591, 0.451109, 0, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451109, 0.451111, 0.451109, 0.454408, 0.451109
16.1867, 0, 0.453075, 0.449732, 1.41421, -0.453075, 0.449732, 0, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449732, 0.449734, 0.449732, 0.453074, 0.449732
16.1946, 1.44411, 0.451744, 0.448358, 1.85583, 0.99237, 0.448358, 0, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448358, 0.448359, 0.448358, 0.451742, 0.448358
16.2024, 1.55589, 0.45286, 0.44943, 1.88571, 1.10303, 0.44943, 0, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.44943, 0.449431, 0.44943, 0.452858, 0.44943
16.2103, 0, 0.452994, 0.44952, 1.41421, -0.452994, 0.44952, 0, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.44952, 0.449522, 0.44952, 0.452993, 0.44952
16.2182, 0.42974, 0.452244, 0.448725, 1.55876, -0.0225042, 0.448725, 0, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448725, 0.448727, 0.448725, 0.452242, 0.448725
16.226, 2.7829, 0.451053, 0.447488, 2.18698, 2.33185, 0.447488, 0, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.447488, 0.44749, 0.447488, 0.451051, 0.447488
16.2339, 1.78736, 0.449864, 0.446253, 1.94611, 1.3375, 0.446253, 0, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446253, 0.446254, 0.446253, 0.449862, 0.446253
16.2418, 1, 0.450722, 0.447064, 1.73205, 0.549278, 0.447064, 0, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447064, 0.447065, 0.447064, 0.45072, 0.447064
16.2496, 0, 0.45077, 0.447065, 1.41421, -0.45077, 0.447065, 0, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447065, 0.447067, 0.447065, 0.450769, 0.447065
16.2575, 1, 0.45009, 0.446336, 1.73205, 0.54991, 0.446336, 0, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446336, 0.446338, 0.446336, 0.450088, 0.446336
16.2653, 0, 0.449047, 0.445244, 1.41421, -0.449047, 0.445244, 0, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445244, 0.445246, 0.445244, 0.449045, 0.445244
16.2732, 2.19814, 0.448005, 0.444153, 2.04894, 1.75014, 0.444153, 0, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444153, 0.444154, 0.444153, 0.448003, 0.444153
16.2811, 0.801859, 0.448449, 0.444546, 1.67388, 0.35341, 0.444546, 0, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444546, 0.444548, 0.444546, 0.448447, 0.444546
16.2889, 0.193185, 0.448334, 0.44438, 1.48094, -0.255149, 0.44438, 0, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.44438, 0.444382, 0.44438, 0.448332, 0.44438
16.2968, 1.99765, 0.447685, 0.443678, 1.99941, 1.54996, 0.443678, 0, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.443678, 0.44368, 0.443678, 0.447683, 0.443678
16.3047, 1.99752, 0.446769, 0.44271, 1.99938, 1.55075, 0.44271, 0, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.44271, 0.442712, 0.44271, 0.446767, 0.44271
16.3125, 0.811648, 0.445853, 0.441741, 1.6768, 0.365795, 0.441741, 0, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441741, 0.441743, 0.441741, 0.445851, 0.441741
16.3204, 0, 0.444938, 0.440771, 1.41421, -0.444938, 0.440771, 0, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440771, 0.440773, 0.440771, 0.444937, 0.440771
16.3282, 1, 0.443809, 0.439587, 1.73205, 0.556191, 0.439587, 0, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439587, 0.439589, 0.439587, 0.443808, 0.439587
16.3361, 3, 0.442468, 0.438189, 2.23607, 2.55753, 0.438189, 0, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438189, 0.438191, 0.438189, 0.442466, 0.438189
16.344, 0, 0.440863, 0.436528, 1.41421, -0.440863, 0.436528, 0, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.436528, 0.43653, 0.436528, 0.440861, 0.436528
16.3518, 0, 0.439052, 0.434659, 1.41421, -0.439052, 0.434659, 0, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434659, 0.434661, 0.434659, 0.43905, 0.434659
16.3597, 1, 0.43714, 0.432688, 1.73205, 0.56286, 0.432688, 0, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.432688, 0.43269, 0.432688, 0.437138, 0.432688
16.3676, 0, 0.434938, 0.430427, 1.41421, -0.434938, 0.430427, 0, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430427, 0.430429, 0.430427, 0.434937, 0.430427
16.3754, 1, 0.432474, 0.427902, 1.73205, 0.567526, 0.427902, 0, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427902, 0.427904, 0.427902, 0.432472, 0.427902
16.3833, 0.329039, 0.429779, 0.425146, 1.52612, -0.10074, 0.425146, 0, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425146, 0.425148, 0.425146, 0.429777, 0.425146
16.3911, 1.67096, 0.426923, 0.422228, 1.91598, 1.24404, 0.422228, 0, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.422228, 0.42223, 0.422228, 0.426922, 0.422228
16.399, 0, 0.423994, 0.419235, 1.41421, -0.423994, 0.419235, 0, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419235, 0.419237, 0.419235, 0.423992, 0.419235
16.4069, 0, 0.421076, 0.416253, 1.41421, -0.421076, 0.416253, 0, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416253, 0.416255, 0.416253, 0.421075, 0.416253
16.4147, 1, 0.418922, 0.414034, 1.73205, 0.581078, 0.414034, 0, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414034, 0.414036, 0.414034, 0.41892, 0.414034
16.4226, 0.304262, 0.416339, 0.411385, 1.51798, -0.112077, 0.411385, 0, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411385, 0.411386, 0.411385, 0.416337, 0.411385
16.4305, 1.69574, 0.413399, 0.408377, 1.92243, 1.28234, 0.408377, 0, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408377, 0.408379, 0.408377, 0.413397, 0.408377
16.4383, 0.147423, 0.410289, 0.405198, 1.46541, -0.262865, 0.405198, 0, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.405198, 0.4052, 0.405198, 0.410287, 0.405198
16.4462, 0.852577, 0.407192, 0.402032, 1.68896, 0.445385, 0.402032, 0, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402032, 0.402034, 0.402032, 0.40719, 0.402032
16.454, 1.14272, 0.405408, 0.400177, 1.77277, 0.737308, 0.400177, 0, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400177, 0.400179, 0.400177, 0.405406, 0.400177
16.4619, 0.997344, 0.402978, 0.397676, 1.73128, 0.594366, 0.397676, 0, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397676, 0.397678, 0.397676, 0.402976, 0.397676
16.4698, 1.85994, 0.400003, 0.394628, 1.96467, 1.45994, 0.394628, 0, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.394628, 0.39463, 0.394628, 0.400001, 0.394628
16.4776, 0, 0.396765, 0.391317, 1.41421, -0.396765, 0.391317, 0, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391317, 0.391319, 0.391317, 0.396763, 0.391317
16.4855, 1, 0.393543, 0.388019, 1.73205, 0.606457, 0.388019, 0, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388019, 0.388021, 0.388019, 0.393541, 0.388019
16.4934, 0.260783, 0.392002, 0.386402, 1.50359, -0.131218, 0.386402, 0, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386402, 0.386404, 0.386402, 0.392, 0.386402
16.5012, 1.73922, 0.389692, 0.384014, 1.93371, 1.34952, 0.384014, 0, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384014, 0.384016, 0.384014, 0.38969, 0.384014
16.5091, 0, 0.386725, 0.380969, 1.41421, -0.386725, 0.380969, 0, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380969, 0.380971, 0.380969, 0.386723, 0.380969
16.5169, 0.123389, 0.38344, 0.377604, 1.45719, -0.260051, 0.377604, 0, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377604, 0.377606, 0.377604, 0.383439, 0.377604
16.5248, 1.87661, 0.380172, 0.374255, 1.96891, 1.49644, 0.374255, 0, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374255, 0.374257, 0.374255, 0.38017, 0.374255
16.5327, 2, 0.378727, 0.372728, 2, 1.62127, 0.372728, 0, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.372728, 0.37273, 0.372728, 0.378726, 0.372728
16.5405, 1, 0.376481, 0.370397, 1.73205, 0.623519, 0.370397, 0, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370397, 0.370399, 0.370397, 0.376479, 0.370397
16.5484, 1, 0.373552, 0.367384, 1.73205, 0.626448, 0.367384, 0, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367384, 0.367385, 0.367384, 0.37355, 0.367384
16.5563, 1, 0.370293, 0.364038, 1.73205, 0.629707, 0.364038, 0, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.364038, 0.36404, 0.364038, 0.370292, 0.364038
16.5641, 0, 0.367051, 0.360709, 1.41421, -0.367051, 0.360709, 0, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.360709, 0.36071, 0.360709, 0.36705, 0.360709
16.572, 0.106541, 0.365647, 0.359215, 1.45139, -0.259106, 0.359215, 0, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359215, 0.359217, 0.359215, 0.365645, 0.359215
16.5798, 0.893459, 0.363454, 0.356931, 1.70102, 0.530005, 0.356931, 0, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356931, 0.356933, 0.356931, 0.363452, 0.356931
16.5877, 0.101586, 0.360586, 0.353972, 1.44968, -0.259001, 0.353972, 0, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353972, 0.353973, 0.353972, 0.360585, 0.353972
16.5956, 0.898414, 0.357392, 0.350684, 1.70247, 0.541022, 0.350684, 0, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350684, 0.350686, 0.350684, 0.357391, 0.350684
16.6034, 0.0971259, 0.354215, 0.347412, 1.44815, -0.25709, 0.347412, 0, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347412, 0.347414, 0.347412, 0.354214, 0.347412
16.6113, 1.99707, 0.352779, 0.345879, 1.99927, 1.64429, 0.345879, 0, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345879, 0.345881, 0.345879, 0.352777, 0.345879
16.6192, 0.997971, 0.35061, 0.343612, 1.73146, 0.647361, 0.343612, 0, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343612, 0.343614, 0.343612, 0.350608, 0.343612
16.627, 0.90783, 0.347817, 0.34072, 1.70524, 0.560012, 0.34072, 0, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.34072, 0.340721, 0.34072, 0.347816, 0.34072
16.6349, 0, 0.344724, 0.337524, 1.41421, -0.344724, 0.337524, 0, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337524, 0.337526, 0.337524, 0.344722, 0.337524
16.6427, 1, 0.341646, 0.334344, 1.73205, 0.658354, 0.334344, 0, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334344, 0.334346, 0.334344, 0.341645, 0.334344
16.6506, 0, 0.340144, 0.332737, 1.41421, -0.340144, 0.332737, 0, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332737, 0.332739, 0.332737, 0.340142, 0.332737
16.6585, 1.07978, 0.337992, 0.330479, 1.75493, 0.74179, 0.330479, 0, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330479, 0.330481, 0.330479, 0.33799, 0.330479
16.6663, 1.92022, 0.335288, 0.327668, 1.97995, 1.58493, 0.327668, 0, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.327668, 0.32767, 0.327668, 0.335287, 0.327668
16.6742, 1.07532, 0.332321, 0.32459, 1.75366, 0.743001, 0.32459, 0, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.32459, 0.324592, 0.32459, 0.332319, 0.32459
16.6821, 1.92468, 0.329369, 0.321528, 1.98108, 1.59531, 0.321528, 0, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321528, 0.321529, 0.321528, 0.329367, 0.321528
16.6899, 0.0703667, 0.327794, 0.319839, 1.43888, -0.257427, 0.319839, 0, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319839, 0.319841, 0.319839, 0.327792, 0.319839
16.6978, 0.929633, 0.325654, 0.317584, 1.71162, 0.603979, 0.317584, 0, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317584, 0.317586, 0.317584, 0.325652, 0.317584
16.7056, 0, 0.323041, 0.314854, 1.41421, -0.323041, 0.314854, 0, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314854, 0.314856, 0.314854, 0.323039, 0.314854
16.7135, 0, 0.320201, 0.311896, 1.41421, -0.320201, 0.311896, 0, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311896, 0.311898, 0.311896, 0.320199, 0.311896
16.7214, 1, 0.317377, 0.308951, 1.73205, 0.682623, 0.308951, 0, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308951, 0.308953, 0.308951, 0.317375, 0.308951
16.7292, 0, 0.315735, 0.307187, 1.41421, -0.315735, 0.307187, 0, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307187, 0.307188, 0.307187, 0.315733, 0.307187
16.7371, 2.11199, 0.313612, 0.30494, 2.0278, 1.79838, 0.30494, 0, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.30494, 0.304942, 0.30494, 0.31361, 0.30494
16.745, 2.88801, 0.311091, 0.302292, 2.21088, 2.57692, 0.302292, 0, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302292, 0.302294, 0.302292, 0.311089, 0.302292
16.7528, 0, 0.308379, 0.299452, 1.41421, -0.308379, 0.299452, 0, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299452, 0.299454, 0.299452, 0.308377, 0.299452
