   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_151.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.05434, 10.9916, 15.1236, 14.3077, 3.60439, -4.13192, 14.3077, 0, 14.3077, 14.3077, 14.3089, 14.308, 15.1219, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077, 14.3077
6.06221, 9.65477, 15.0319, 14.334, 3.41391, -5.37711, 14.334, 0, 14.334, 14.3341, 14.3353, 14.3344, 15.0302, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334, 14.334
6.07007, 13.6449, 14.9514, 14.3608, 3.95536, -1.30652, 14.3608, 0, 14.3608, 14.3609, 14.3621, 14.3612, 14.9497, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608, 14.3608
6.07794, 12.3101, 14.8825, 14.388, 3.78287, -2.5724, 14.388, 0, 14.388, 14.388, 14.3893, 14.3885, 14.8807, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388, 14.388
6.08581, 12.9835, 14.8252, 14.4155, 3.87086, -1.84171, 14.4155, 0, 14.4155, 14.4155, 14.4168, 14.416, 14.8234, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155
6.09367, 15.303, 14.7793, 14.4433, 4.15969, 0.523716, 14.4433, 0, 14.4433, 14.4433, 14.4446, 14.4439, 14.7773, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433, 14.4433
6.10154, 11.0275, 14.744, 14.4712, 3.60937, -3.71649, 14.4712, 0, 14.4712, 14.4713, 14.4725, 14.4721, 14.7418, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712, 14.4712
6.10941, 10.0425, 14.7187, 14.4993, 3.47023, -4.67619, 14.4993, 0, 14.4994, 14.4994, 14.5007, 14.5004, 14.7162, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993, 14.4993
6.11727, 8.93395, 14.7024, 14.5275, 3.30665, -5.7684, 14.5275, 0, 14.5275, 14.5275, 14.5289, 14.529, 14.6995, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275, 14.5275
6.12514, 6.74595, 14.694, 14.5557, 2.95736, -7.94807, 14.5557, 0, 14.5557, 14.5557, 14.5571, 14.5577, 14.6907, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557, 14.5557
6.13301, 4.92158, 14.6927, 14.5839, 2.63089, -9.77115, 14.5839, 0, 14.5839, 14.5839, 14.5852, 14.5866, 14.6886, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839, 14.5839
6.14087, 6.60186, 14.6976, 14.6119, 2.93289, -8.0957, 14.6119, 0, 14.6119, 14.6119, 14.6133, 14.6157, 14.6924, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119, 14.6119
6.14874, 13.0756, 14.7076, 14.6398, 3.88273, -1.63203, 14.6398, 0, 14.6399, 14.6399, 14.6413, 14.645, 14.701, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398, 14.6398
6.15661, 8.69206, 14.7222, 14.6676, 3.26987, -6.03014, 14.6676, 0, 14.6676, 14.6676, 14.669, 14.6748, 14.7136, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676, 14.6676
6.16447, 9.78563, 14.7407, 14.6952, 3.43302, -4.95506, 14.6952, 0, 14.6952, 14.6952, 14.6966, 14.705, 14.7294, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952, 14.6952
6.17234, 12.9807, 14.7626, 14.7225, 3.87049, -1.78192, 14.7225, 0, 14.7225, 14.7225, 14.7239, 14.7359, 14.7477, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225, 14.7225
6.18021, 13.0999, 14.7876, 14.7495, 3.88586, -1.68769, 14.7495, 0, 14.7495, 14.7496, 14.751, 14.7677, 14.7679, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495, 14.7495
6.18807, 7.98801, 14.8155, 14.7763, 3.16038, -6.8275, 14.7763, 0, 14.7763, 14.7763, 14.7778, 14.8007, 14.7895, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763, 14.7763
6.19594, 8.69919, 14.8463, 14.8028, 3.27096, -6.14709, 14.8028, 0, 14.8028, 14.8028, 14.8043, 14.8353, 14.8122, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028, 14.8028
6.20381, 12.8491, 14.88, 14.8289, 3.85346, -2.03088, 14.8289, 0, 14.829, 14.829, 14.8305, 14.8718, 14.8356, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289, 14.8289
6.21167, 10.1315, 14.9169, 14.8548, 3.48304, -4.78534, 14.8548, 0, 14.8548, 14.8548, 14.8563, 14.9106, 14.8594, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548, 14.8548
6.21954, 11.7089, 14.9572, 14.8803, 3.70255, -3.24833, 14.8803, 0, 14.8803, 14.8803, 14.8819, 14.9524, 14.8835, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803, 14.8803
6.22741, 11.5509, 15.0013, 14.9055, 3.68115, -3.45045, 14.9055, 0, 14.9055, 14.9055, 14.9071, 14.9975, 14.9077, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055, 14.9055
6.23527, 11.2648, 15.0497, 14.9303, 3.64209, -3.78485, 14.9303, 0, 14.9303, 14.9303, 14.9319, 15.0465, 14.9318, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303, 14.9303
6.24314, 16.2599, 15.1027, 14.9548, 4.27316, 1.15716, 14.9548, 0, 14.9548, 14.9548, 14.9564, 15.1001, 14.9558, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548, 14.9548
6.25101, 14.7108, 15.1609, 14.9789, 4.08789, -0.450045, 14.9789, 0, 14.9789, 14.9789, 14.9806, 15.1585, 14.9795, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789, 14.9789
6.25887, 13.5246, 15.2245, 15.0027, 3.94013, -1.69989, 15.0027, 0, 15.0027, 15.0027, 15.0044, 15.2224, 15.0031, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027, 15.0027
6.26674, 13.7138, 15.2939, 15.0261, 3.96406, -1.58016, 15.0261, 0, 15.0261, 15.0261, 15.0278, 15.2919, 15.0263, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261, 15.0261
6.27461, 15.7763, 15.3692, 15.0491, 4.2162, 0.407105, 15.0491, 0, 15.0491, 15.0491, 15.0509, 15.3672, 15.0493, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491, 15.0491
6.28247, 13.9276, 15.4504, 15.0718, 3.99094, -1.52275, 15.0718, 0, 15.0718, 15.0718, 15.0736, 15.4484, 15.0719, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718, 15.0718
6.29034, 8.72594, 15.5371, 15.0941, 3.27505, -6.8112, 15.0941, 0, 15.0942, 15.0942, 15.096, 15.5352, 15.0942, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941, 15.0941
6.29821, 7.98769, 15.629, 15.1161, 3.16033, -7.6413, 15.1161, 0, 15.1161, 15.1162, 15.1181, 15.627, 15.1162, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161, 15.1161
6.30607, 13.733, 15.7252, 15.1378, 3.96648, -1.99221, 15.1378, 0, 15.1378, 15.1378, 15.1398, 15.7231, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378, 15.1378
6.31394, 12.7483, 15.8246, 15.159, 3.84035, -3.07633, 15.159, 0, 15.159, 15.1591, 15.1611, 15.8225, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159, 15.159
6.32181, 13.9828, 15.926, 15.1799, 3.99784, -1.94326, 15.1799, 0, 15.18, 15.18, 15.1821, 15.9238, 15.18, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799, 15.1799
6.32967, 15.2216, 16.0278, 15.2005, 4.14989, -0.806218, 15.2005, 0, 15.2005, 15.2005, 15.2028, 16.0255, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005, 15.2005
6.33754, 21.9903, 16.1283, 15.2207, 4.89799, 5.86203, 15.2207, 0, 15.2207, 15.2207, 15.2231, 16.1258, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207, 15.2207
6.34541, 18.9522, 16.2255, 15.2406, 4.57736, 2.7267, 15.2406, 0, 15.2406, 15.2406, 15.2432, 16.2229, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406, 15.2406
6.35327, 19.5277, 16.3176, 15.2601, 4.63979, 3.21014, 15.2601, 0, 15.2601, 15.2601, 15.2629, 16.3147, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601, 15.2601
6.36114, 20.462, 16.4024, 15.2792, 4.73941, 4.05955, 15.2792, 0, 15.2792, 15.2793, 15.2822, 16.3993, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792, 15.2792
6.36901, 16.3949, 16.4783, 15.298, 4.28893, -0.0833416, 15.298, 0, 15.298, 15.2981, 15.3013, 16.4749, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298, 15.298
6.37687, 23.2657, 16.5434, 15.3165, 5.0265, 6.72227, 15.3165, 0, 15.3165, 15.3165, 15.3201, 16.5398, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165, 15.3165
6.38474, 16.205, 16.5965, 15.3346, 4.26673, -0.391495, 15.3346, 0, 15.3346, 15.3347, 15.3385, 16.5925, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346, 15.3346
6.39261, 23.8292, 16.6363, 15.3524, 5.08225, 7.19289, 15.3524, 0, 15.3524, 15.3525, 15.3567, 16.632, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524, 15.3524
6.40047, 23.1126, 16.6624, 15.3699, 5.01125, 6.45018, 15.3699, 0, 15.3699, 15.3699, 15.3745, 16.6577, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699, 15.3699
6.40834, 17.6295, 16.6744, 15.387, 4.43052, 0.955128, 15.387, 0, 15.387, 15.387, 15.3921, 16.6692, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387, 15.387
6.41621, 20.207, 16.6725, 15.4038, 4.71243, 3.5345, 15.4038, 0, 15.4038, 15.4038, 15.4094, 16.6669, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038, 15.4038
6.42407, 21.9827, 16.6574, 15.4202, 4.89722, 5.32537, 15.4202, 0, 15.4202, 15.4203, 15.4263, 16.6512, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202, 15.4202
6.43194, 21.7139, 16.63, 15.4364, 4.8697, 5.08394, 15.4364, 0, 15.4364, 15.4364, 15.443, 16.6233, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364, 15.4364
6.43981, 24.6807, 16.5917, 15.4521, 5.16533, 8.08892, 15.4521, 0, 15.4522, 15.4522, 15.4594, 16.5845, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4521, 15.4522, 15.4521, 15.4521, 15.4521, 15.4521
6.44767, 21.0362, 16.5442, 15.4676, 4.7996, 4.49195, 15.4676, 0, 15.4676, 15.4676, 15.4754, 16.5364, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676, 15.4676
6.45554, 25.5477, 16.4893, 15.4828, 5.24859, 9.05839, 15.4828, 0, 15.4828, 15.4828, 15.4911, 16.4809, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828, 15.4828
6.46341, 19.3171, 16.4288, 15.4976, 4.61705, 2.8883, 15.4976, 0, 15.4976, 15.4976, 15.5065, 16.4199, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976, 15.4976
6.47127, 15.2162, 16.3648, 15.5121, 4.14924, -1.14855, 15.5121, 0, 15.5121, 15.5121, 15.5216, 16.3553, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121, 15.5121
6.47914, 22.7735, 16.299, 15.5263, 4.9773, 6.47445, 15.5263, 0, 15.5263, 15.5263, 15.5363, 16.2891, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263, 15.5263
6.48701, 12.3803, 16.2333, 15.5402, 3.79214, -3.85305, 15.5402, 0, 15.5402, 15.5402, 15.5506, 16.2229, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402, 15.5402
6.49487, 13.5916, 16.1692, 15.5537, 3.94862, -2.57766, 15.5537, 0, 15.5538, 15.5538, 15.5645, 16.1584, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537, 15.5537
6.50274, 8.99009, 16.108, 15.567, 3.31513, -7.11796, 15.567, 0, 15.567, 15.567, 15.5781, 16.0969, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567, 15.567
6.51061, 13.5675, 16.0508, 15.5799, 3.94556, -2.48339, 15.5799, 0, 15.5799, 15.58, 15.5913, 16.0395, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799, 15.5799
6.51848, 14.6034, 15.9984, 15.5926, 4.07472, -1.39504, 15.5926, 0, 15.5926, 15.5926, 15.604, 15.9869, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926, 15.5926
6.52634, 13.8001, 15.9513, 15.6049, 3.97494, -2.15115, 15.6049, 0, 15.6049, 15.6049, 15.6164, 15.9397, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049, 15.6049
6.53421, 13.8054, 15.9098, 15.6169, 3.9756, -2.1044, 15.6169, 0, 15.6169, 15.6169, 15.6284, 15.8982, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169, 15.6169
6.54208, 12.6368, 15.8739, 15.6286, 3.82581, -3.23715, 15.6286, 0, 15.6286, 15.6286, 15.64, 15.8625, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286, 15.6286
6.54994, 21.7908, 15.8437, 15.6399, 4.87758, 5.94708, 15.6399, 0, 15.64, 15.64, 15.6512, 15.8324, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.6399, 15.64, 15.6399, 15.6399, 15.6399, 15.6399
6.55781, 18.7287, 15.8187, 15.651, 4.55288, 2.90995, 15.651, 0, 15.651, 15.6511, 15.662, 15.8078, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651, 15.651
6.56568, 9.34145, 15.7987, 15.6618, 3.36771, -6.45729, 15.6618, 0, 15.6618, 15.6618, 15.6724, 15.7881, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618, 15.6618
6.57354, 14.6771, 15.7832, 15.6723, 4.08377, -1.10607, 15.6723, 0, 15.6723, 15.6723, 15.6824, 15.773, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723, 15.6723
6.58141, 14.4641, 15.7717, 15.6824, 4.05759, -1.30763, 15.6824, 0, 15.6824, 15.6825, 15.6922, 15.7619, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824, 15.6824
6.58928, 12.6469, 15.7637, 15.6923, 3.82712, -3.1168, 15.6923, 0, 15.6923, 15.6923, 15.7015, 15.7544, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923, 15.6923
6.59714, 7.15366, 15.7586, 15.7018, 3.0255, -8.60494, 15.7018, 0, 15.7019, 15.7019, 15.7106, 15.7498, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018, 15.7018
6.60501, 12.3322, 15.756, 15.7111, 3.78579, -3.42383, 15.7111, 0, 15.7111, 15.7111, 15.7193, 15.7478, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111, 15.7111
6.61288, 4.15626, 15.7556, 15.72, 2.48118, -11.5993, 15.72, 0, 15.7201, 15.7201, 15.7277, 15.7478, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72, 15.72
6.62074, 10.9445, 15.7567, 15.7287, 3.59785, -4.81221, 15.7287, 0, 15.7287, 15.7288, 15.7358, 15.7495, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287, 15.7287
6.62861, 14.3529, 15.7592, 15.737, 4.04388, -1.40627, 15.737, 0, 15.7371, 15.7371, 15.7437, 15.7525, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737, 15.737
6.63648, 14.7567, 15.7627, 15.7451, 4.0935, -1.00597, 15.7451, 0, 15.7451, 15.7452, 15.7513, 15.7565, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451, 15.7451
6.64434, 13.3707, 15.7669, 15.7529, 3.92055, -2.3962, 15.7529, 0, 15.7529, 15.7529, 15.7586, 15.7611, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529, 15.7529
6.65221, 11.5387, 15.7717, 15.7603, 3.67949, -4.23303, 15.7603, 0, 15.7603, 15.7604, 15.7656, 15.7663, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603, 15.7603
6.66008, 9.28587, 15.7768, 15.7675, 3.35945, -6.49093, 15.7675, 0, 15.7675, 15.7676, 15.7724, 15.7717, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675, 15.7675
6.66794, 15.1411, 15.7821, 15.7744, 4.14019, -0.641003, 15.7744, 0, 15.7744, 15.7745, 15.779, 15.7774, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744, 15.7744
6.67581, 17.9767, 15.7876, 15.781, 4.46952, 2.18907, 15.781, 0, 15.781, 15.7811, 15.7853, 15.7831, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781, 15.781
6.68368, 10.846, 15.793, 15.7873, 3.58413, -4.94707, 15.7873, 0, 15.7873, 15.7875, 15.7914, 15.7887, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873, 15.7873
6.69154, 13.2619, 15.7984, 15.7933, 3.90665, -2.53653, 15.7933, 0, 15.7933, 15.7935, 15.7972, 15.7943, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933, 15.7933
6.69941, 11.3108, 15.8037, 15.799, 3.64839, -4.49294, 15.799, 0, 15.799, 15.7993, 15.8028, 15.7997, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799, 15.799
6.70728, 9.52305, 15.8089, 15.8045, 3.39456, -6.28581, 15.8045, 0, 15.8045, 15.8048, 15.8081, 15.805, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045, 15.8045
6.71514, 14.3747, 15.8138, 15.8097, 4.04657, -1.43911, 15.8097, 0, 15.8097, 15.81, 15.8131, 15.81, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097, 15.8097
