   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_69.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.559605, 0, 9.32099e-07, 1.32088e-08, 1.41421, -9.32099e-07, 1.33146e-08, 1.32088e-08, 1.32104e-08, 1.32099e-08, 1.32113e-08, 1.3218e-08, 1.32188e-08, 1.32482e-08, 1.32182e-08, 1.40725e-08, 1.36171e-08, 1.35211e-08, 1.08846e-07, 2.74275e-08, 1.32534e-08, 1.32108e-08, 1.33528e-08, 1.53229e-08, 1.32088e-08, 8.17288e-07, 1.32088e-08, 1.32088e-08, 1.40956e-08
0.567391, 0, 1.3887e-06, 3.24443e-08, 1.41421, -1.3887e-06, 3.26956e-08, 3.24443e-08, 3.24481e-08, 3.24469e-08, 3.24503e-08, 3.24662e-08, 3.24681e-08, 3.25379e-08, 3.24667e-08, 3.44689e-08, 3.34137e-08, 3.31859e-08, 2.59479e-07, 5.22233e-08, 3.25504e-08, 3.24492e-08, 3.26756e-08, 3.58749e-08, 3.24445e-08, 1.13185e-06, 3.24443e-08, 3.24443e-08, 3.45496e-08
0.575176, 0, 2.14233e-06, 7.69854e-08, 1.41421, -2.14233e-06, 7.75646e-08, 7.69854e-08, 7.69941e-08, 7.69913e-08, 7.69992e-08, 7.70359e-08, 7.70403e-08, 7.7201e-08, 7.70369e-08, 8.17923e-08, 7.92194e-08, 7.86944e-08, 6.00225e-07, 1.04337e-07, 7.72298e-08, 7.69967e-08, 7.73542e-08, 8.25107e-08, 7.69858e-08, 1.57101e-06, 7.69854e-08, 7.69854e-08, 8.18373e-08
0.582961, 0, 3.4503e-06, 1.77347e-07, 1.41421, -3.4503e-06, 1.78646e-07, 1.77347e-07, 1.77367e-07, 1.77361e-07, 1.77378e-07, 1.77461e-07, 1.7747e-07, 1.77831e-07, 1.77463e-07, 1.88278e-07, 1.82356e-07, 1.81179e-07, 1.35038e-06, 2.1495e-07, 1.77895e-07, 1.77373e-07, 1.77931e-07, 1.86165e-07, 1.77348e-07, 2.19685e-06, 1.77347e-07, 1.77347e-07, 1.88225e-07
0.590746, 0, 5.81792e-06, 3.97418e-07, 1.41421, -5.81792e-06, 4.00253e-07, 3.97418e-07, 3.97461e-07, 3.97447e-07, 3.97486e-07, 3.97666e-07, 3.97687e-07, 3.98473e-07, 3.9767e-07, 4.23927e-07, 4.0835e-07, 4.05781e-07, 2.95771e-06, 4.48816e-07, 3.98614e-07, 3.97474e-07, 3.98334e-07, 4.11365e-07, 3.9742e-07, 3.11577e-06, 3.97418e-07, 3.97418e-07, 4.2116e-07
0.598531, 0, 1.02172e-05, 8.67063e-07, 1.41421, -1.02172e-05, 8.73088e-07, 8.67063e-07, 8.67153e-07, 8.67125e-07, 8.67207e-07, 8.67589e-07, 8.67634e-07, 8.69306e-07, 8.67599e-07, 9.27431e-07, 8.90301e-07, 8.84841e-07, 6.30986e-06, 9.36914e-07, 8.69605e-07, 8.67181e-07, 8.68489e-07, 8.8892e-07, 8.67067e-07, 4.51653e-06, 8.67063e-07, 8.67063e-07, 9.17534e-07
0.606317, 0, 1.84908e-05, 1.84248e-06, 1.41421, -1.84908e-05, 1.85496e-06, 1.84248e-06, 1.84267e-06, 1.84261e-06, 1.84278e-06, 1.84357e-06, 1.84366e-06, 1.84712e-06, 1.84359e-06, 1.97506e-06, 1.89061e-06, 1.8793e-06, 1.31144e-05, 1.93688e-06, 1.84774e-06, 1.84272e-06, 1.84468e-06, 1.87642e-06, 1.84249e-06, 6.73959e-06, 1.84248e-06, 1.84248e-06, 1.947e-06
0.614102, 0, 3.40482e-05, 3.81424e-06, 1.41421, -3.40482e-05, 3.83942e-06, 3.81424e-06, 3.81462e-06, 3.8145e-06, 3.81484e-06, 3.81644e-06, 3.81663e-06, 3.82361e-06, 3.81648e-06, 4.098e-06, 3.91135e-06, 3.88853e-06, 2.65598e-05, 3.94112e-06, 3.82486e-06, 3.81473e-06, 3.81762e-06, 3.86645e-06, 3.81426e-06, 1.04003e-05, 3.81424e-06, 3.81424e-06, 4.02516e-06
0.621887, 0, 6.30324e-05, 7.69371e-06, 1.41421, -6.30324e-05, 7.74323e-06, 7.69371e-06, 7.69446e-06, 7.69422e-06, 7.6949e-06, 7.69804e-06, 7.69841e-06, 7.71215e-06, 7.69812e-06, 8.28641e-06, 7.88468e-06, 7.83981e-06, 5.24208e-05, 7.86336e-06, 7.71461e-06, 7.69469e-06, 7.69886e-06, 7.77333e-06, 7.69375e-06, 1.66006e-05, 7.69371e-06, 7.69371e-06, 8.10847e-06
0.629672, 0, 0.000116215, 1.51233e-05, 1.41421, -0.000116215, 1.52182e-05, 1.51233e-05, 1.51247e-05, 1.51243e-05, 1.51256e-05, 1.51316e-05, 1.51323e-05, 1.51586e-05, 1.51318e-05, 1.63408e-05, 1.54893e-05, 1.54033e-05, 0.000100843, 1.5349e-05, 1.51634e-05, 1.51252e-05, 1.51311e-05, 1.52437e-05, 1.51234e-05, 2.72801e-05, 1.51233e-05, 1.51233e-05, 1.59182e-05
0.637458, 0, 0.000211931, 2.89731e-05, 1.41421, -0.000211931, 2.91503e-05, 2.89731e-05, 2.89757e-05, 2.89749e-05, 2.89773e-05, 2.89885e-05, 2.89899e-05, 2.90391e-05, 2.89888e-05, 3.14332e-05, 2.96568e-05, 2.94961e-05, 0.000189106, 2.92719e-05, 2.90479e-05, 2.89765e-05, 2.89847e-05, 2.91537e-05, 2.89732e-05, 4.57774e-05, 2.89731e-05, 2.89731e-05, 3.0458e-05
0.645243, 0, 0.000380484, 5.41049e-05, 1.41421, -0.000380484, 5.44277e-05, 5.41049e-05, 5.41097e-05, 5.41082e-05, 5.41126e-05, 5.41331e-05, 5.41355e-05, 5.42251e-05, 5.41336e-05, 5.89961e-05, 5.535e-05, 5.50574e-05, 0.000345732, 5.4499e-05, 5.42411e-05, 5.41112e-05, 5.41222e-05, 5.4374e-05, 5.41051e-05, 7.76932e-05, 5.41049e-05, 5.41049e-05, 5.68091e-05
0.653028, 1, 0.000670434, 9.84988e-05, 1.73205, 0.99933, 9.90721e-05, 9.84988e-05, 9.85074e-05, 9.85047e-05, 9.85125e-05, 9.85488e-05, 9.85531e-05, 9.87122e-05, 9.85498e-05, 0.000108067, 0.00010071, 0.00010019, 0.00061633, 9.90165e-05, 9.87407e-05, 9.851e-05, 9.85245e-05, 9.88974e-05, 9.84992e-05, 0.000132165, 9.84988e-05, 9.84988e-05, 0.000103301
0.660813, 0.988399, 0.00115722, 0.00017484, 1.7287, 0.987241, 0.000175832, 0.00017484, 0.000174854, 0.00017485, 0.000174863, 0.000174926, 0.000174934, 0.000175209, 0.000174928, 0.000193252, 0.000178668, 0.000177768, 0.0010715, 0.000175517, 0.000175258, 0.000174859, 0.000174877, 0.000175427, 0.00017484, 0.000223656, 0.00017484, 0.00017484, 0.000183154
0.668598, 0.0116014, 0.00195435, 0.000302642, 1.41831, 0.00964708, 0.000304319, 0.000302642, 0.000302667, 0.000302659, 0.000302682, 0.000302788, 0.000302801, 0.000303266, 0.000302791, 0.000337484, 0.000309108, 0.000307588, 0.00181695, 0.000303527, 0.00030335, 0.000302675, 0.000302697, 0.000303503, 0.000302643, 0.000374368, 0.000302642, 0.000302642, 0.000316684
0.676384, 1.96716, 0.00322716, 0.000510941, 1.99177, 1.96394, 0.000513702, 0.000510941, 0.000510982, 0.000510969, 0.000511007, 0.000511182, 0.000511202, 0.000511969, 0.000511186, 0.000575741, 0.000521592, 0.000519089, 0.00300569, 0.000512092, 0.000512106, 0.000510995, 0.000511021, 0.000512199, 0.000510943, 0.000617295, 0.000510941, 0.000510941, 0.000534074
0.684169, 0.0328372, 0.0052086, 0.000841472, 1.42578, 0.0276286, 0.000845911, 0.000841472, 0.000841538, 0.000841517, 0.000841578, 0.000841859, 0.000841892, 0.000843124, 0.000841867, 0.000959856, 0.000858593, 0.00085457, 0.00485151, 0.000842966, 0.000843345, 0.000841559, 0.000841588, 0.000843303, 0.000841475, 0.000999851, 0.000841472, 0.000841472, 0.000878657
0.691954, 0, 0.00821582, 0.00135214, 1.41421, -0.00821582, 0.0013591, 0.00135214, 0.00135224, 0.00135221, 0.0013523, 0.00135274, 0.0013528, 0.00135473, 0.00135276, 0.00156445, 0.00137899, 0.00137268, 0.00764243, 0.00135407, 0.00135508, 0.00135227, 0.0013523, 0.00135479, 0.00135214, 0.00158785, 0.00135214, 0.00135214, 0.00141047
0.699739, 0, 0.0126655, 0.00212032, 1.41421, -0.0126655, 0.00213098, 0.00212032, 0.00212048, 0.00212043, 0.00212057, 0.00212125, 0.00212133, 0.00212429, 0.00212127, 0.00249382, 0.00216144, 0.00215178, 0.0117517, 0.00212281, 0.00212482, 0.00212053, 0.00212056, 0.00212415, 0.00212033, 0.00246938, 0.00212032, 0.00212032, 0.00220963
0.707525, 0, 0.0190855, 0.00324549, 1.41421, -0.0190855, 0.00326143, 0.00324549, 0.00324572, 0.00324565, 0.00324587, 0.00324688, 0.003247, 0.00325142, 0.0032469, 0.00388961, 0.00330696, 0.00329251, 0.0176438, 0.00324869, 0.00325221, 0.0032458, 0.00324583, 0.00325099, 0.0032455, 0.00375792, 0.00324549, 0.00324549, 0.003379
0.71531, 0, 0.0281188, 0.00485024, 1.41421, -0.0281188, 0.00487352, 0.00485024, 0.00485059, 0.00485048, 0.0048508, 0.00485227, 0.00485245, 0.00485891, 0.00485231, 0.00593846, 0.00494, 0.0049189, 0.0258715, 0.00485433, 0.00486006, 0.0048507, 0.00485073, 0.0048581, 0.00485026, 0.00559385, 0.00485024, 0.00485024, 0.00504518
0.723095, 0, 0.0405167, 0.00707895, 1.41421, -0.0405167, 0.00711214, 0.00707895, 0.00707945, 0.00707929, 0.00707974, 0.00708185, 0.0070821, 0.00709131, 0.0070819, 0.00887888, 0.00720696, 0.00717688, 0.0370606, 0.00708414, 0.00709295, 0.0070796, 0.00707963, 0.00709005, 0.00707897, 0.00814336, 0.00707895, 0.00707895, 0.00735697
0.73088, 1, 0.0571185, 0.0100931, 1.73205, 0.942882, 0.0101393, 0.0100931, 0.0100938, 0.0100936, 0.0100942, 0.0100971, 0.0100975, 0.0101103, 0.0100972, 0.0130061, 0.0102715, 0.0102296, 0.0518804, 0.0100996, 0.0101126, 0.010094, 0.010094, 0.0101086, 0.0100931, 0.0115939, 0.0100931, 0.0100931, 0.0104806
0.738665, 0, 0.0788143, 0.0140627, 1.41421, -0.0788143, 0.0141258, 0.0140627, 0.0140637, 0.0140634, 0.0140642, 0.0140682, 0.0140687, 0.0140862, 0.0140683, 0.0186734, 0.0143058, 0.0142487, 0.0709982, 0.0140709, 0.0140893, 0.014064, 0.0140641, 0.0140842, 0.0140628, 0.0161457, 0.0140627, 0.0140627, 0.0145907
0.746451, 0, 0.106494, 0.0191541, 1.41421, -0.106494, 0.019238, 0.0191541, 0.0191553, 0.0191549, 0.0191561, 0.0191614, 0.019162, 0.0191853, 0.0191615, 0.0262876, 0.019478, 0.0194019, 0.0950193, 0.0191642, 0.0191895, 0.0191557, 0.0191559, 0.0191833, 0.0191541, 0.021999, 0.0191541, 0.0191541, 0.0198576
0.754236, 0, 0.140978, 0.0255134, 1.41421, -0.140978, 0.0256229, 0.0255134, 0.0255151, 0.0255146, 0.025516, 0.025523, 0.0255238, 0.0255542, 0.0255232, 0.0362982, 0.0259357, 0.0258365, 0.124418, 0.0255258, 0.0255596, 0.0255156, 0.025516, 0.0255526, 0.0255135, 0.0293386, 0.0255134, 0.0255134, 0.0264307
0.762021, 0, 0.182949, 0.0332493, 1.41421, -0.182949, 0.0333891, 0.0332493, 0.0332514, 0.0332508, 0.0332527, 0.0332615, 0.0332626, 0.0333014, 0.0332618, 0.0491764, 0.0337882, 0.0336616, 0.159464, 0.0332643, 0.0333083, 0.0332521, 0.0332528, 0.0333009, 0.0332494, 0.0383165, 0.0332493, 0.0332493, 0.03442
0.769806, 0, 0.232868, 0.0424143, 1.41421, -0.232868, 0.042589, 0.0424143, 0.0424169, 0.0424161, 0.0424185, 0.0424296, 0.0424309, 0.0424793, 0.0424299, 0.0653838, 0.0430878, 0.0429296, 0.200162, 0.0424322, 0.042488, 0.0424178, 0.0424189, 0.042481, 0.0424145, 0.0490363, 0.0424143, 0.0424143, 0.0438777
0.777592, 0, 0.290912, 0.0529894, 1.41421, -0.290912, 0.0532033, 0.0529894, 0.0529926, 0.0529916, 0.0529945, 0.053008, 0.0530096, 0.053069, 0.0530084, 0.0853307, 0.0538142, 0.0536204, 0.246201, 0.0530104, 0.0530795, 0.0529936, 0.0529955, 0.0530739, 0.0529895, 0.0615419, 0.0529894, 0.0529894, 0.0547822
0.785377, 0, 0.356914, 0.0648736, 1.41421, -0.356914, 0.0651305, 0.0648736, 0.0648775, 0.0648762, 0.0648797, 0.064896, 0.064898, 0.0649692, 0.0648965, 0.109323, 0.0658643, 0.0656316, 0.296935, 0.0648981, 0.0649819, 0.0648787, 0.0648817, 0.0649786, 0.0648738, 0.0758146, 0.0648736, 0.0648736, 0.0670278
0.793162, 0, 0.430336, 0.0778811, 1.41421, -0.430336, 0.0781839, 0.0778811, 0.0778856, 0.0778842, 0.0778883, 0.0779075, 0.0779098, 0.0779938, 0.077908, 0.137505, 0.0790487, 0.0787745, 0.351399, 0.0779092, 0.0780086, 0.0778871, 0.0778916, 0.0780087, 0.0778813, 0.0917796, 0.0778811, 0.0778811, 0.0804217
0.800947, 0.944998, 0.510261, 0.0917471, 1.7161, 0.434737, 0.0920976, 0.0917471, 0.0917524, 0.0917507, 0.0917555, 0.0917777, 0.0917804, 0.0918776, 0.0917783, 0.169793, 0.0930987, 0.0927813, 0.408362, 0.091779, 0.0918946, 0.0917541, 0.0917606, 0.091899, 0.0917474, 0.109326, 0.0917471, 0.0917471, 0.0946909
0.808733, 0.0550018, 0.595426, 0.106143, 1.43353, -0.540424, 0.106542, 0.106143, 0.106149, 0.106147, 0.106153, 0.106178, 0.106181, 0.106292, 0.106179, 0.205824, 0.107681, 0.10732, 0.466402, 0.106179, 0.106311, 0.106151, 0.10616, 0.10632, 0.106143, 0.128337, 0.106143, 0.106143, 0.109498
0.816518, 0, 0.684274, 0.120699, 1.41421, -0.684274, 0.121146, 0.120699, 0.120706, 0.120704, 0.12071, 0.120738, 0.120741, 0.120865, 0.120739, 0.244916, 0.122421, 0.122016, 0.524017, 0.120738, 0.120886, 0.120708, 0.120721, 0.1209, 0.120699, 0.148723, 0.120699, 0.120699, 0.124463
0.824303, 0.937764, 0.775047, 0.135032, 1.71399, 0.162717, 0.135524, 0.135032, 0.135039, 0.135037, 0.135044, 0.135075, 0.135079, 0.135215, 0.135076, 0.286049, 0.13693, 0.136484, 0.579737, 0.135075, 0.135238, 0.135042, 0.135058, 0.135255, 0.135032, 0.170468, 0.135032, 0.135032, 0.139196
0.832088, 0.0622357, 0.865883, 0.148774, 1.43605, -0.803647, 0.149309, 0.148774, 0.148782, 0.14878, 0.148787, 0.148821, 0.148825, 0.148973, 0.148822, 0.327889, 0.150837, 0.150353, 0.632237, 0.14882, 0.148997, 0.148786, 0.148807, 0.149016, 0.148775, 0.193651, 0.148774, 0.148774, 0.153323
0.839873, 0, 0.95494, 0.161603, 1.41421, -0.95494, 0.162177, 0.161603, 0.161611, 0.161608, 0.161616, 0.161653, 0.161657, 0.161816, 0.161654, 0.368849, 0.163816, 0.163297, 0.68043, 0.161652, 0.161841, 0.161616, 0.161643, 0.16186, 0.161603, 0.218472, 0.161603, 0.161603, 0.166519
0.847659, 1, 1.04051, 0.173259, 1.73205, -0.0405116, 0.173868, 0.173259, 0.173268, 0.173265, 0.173274, 0.173312, 0.173317, 0.173486, 0.173313, 0.407188, 0.175606, 0.175057, 0.723525, 0.173311, 0.17351, 0.173274, 0.173309, 0.173526, 0.17326, 0.24524, 0.173259, 0.173259, 0.178527
0.855444, 1, 1.12113, 0.183566, 1.73205, -0.121128, 0.184205, 0.183566, 0.183575, 0.183572, 0.183581, 0.183621, 0.183626, 0.183804, 0.183622, 0.441155, 0.186028, 0.185452, 0.761065, 0.183619, 0.183826, 0.183582, 0.183626, 0.183836, 0.183566, 0.274337, 0.183566, 0.183566, 0.189175
0.863229, 0, 1.19564, 0.192428, 1.41421, -1.19564, 0.193093, 0.192428, 0.192438, 0.192435, 0.192444, 0.192486, 0.192491, 0.192676, 0.192487, 0.469137, 0.194988, 0.194389, 0.792915, 0.192483, 0.192695, 0.192448, 0.192503, 0.192696, 0.192429, 0.306161, 0.192428, 0.192428, 0.198378
0.871014, 1, 1.26325, 0.199834, 1.73205, -0.263249, 0.20052, 0.199834, 0.199845, 0.199841, 0.199851, 0.199894, 0.199899, 0.200089, 0.199895, 0.489826, 0.202473, 0.201857, 0.81923, 0.199891, 0.200105, 0.199858, 0.199927, 0.200094, 0.199835, 0.34103, 0.199834, 0.199834, 0.20614
0.878799, 0.920897, 1.32352, 0.205841, 1.70906, -0.402621, 0.206544, 0.205841, 0.205852, 0.205848, 0.205858, 0.205902, 0.205908, 0.206103, 0.205904, 0.502348, 0.208544, 0.207914, 0.840392, 0.205898, 0.206112, 0.20587, 0.205957, 0.206088, 0.205842, 0.379081, 0.205841, 0.205841, 0.212536
0.886585, 1.0791, 1.37631, 0.21056, 1.75474, -0.29721, 0.211276, 0.21056, 0.210571, 0.210567, 0.210577, 0.210623, 0.210628, 0.210826, 0.210624, 0.506363, 0.213312, 0.212671, 0.856949, 0.210617, 0.210829, 0.210595, 0.210707, 0.210789, 0.210561, 0.420168, 0.21056, 0.21056, 0.217703
0.89437, 0, 1.42173, 0.214139, 1.41421, -1.42173, 0.214864, 0.214139, 0.214149, 0.214146, 0.214156, 0.214202, 0.214207, 0.214409, 0.214203, 0.502099, 0.216927, 0.216279, 0.869539, 0.214195, 0.214401, 0.214183, 0.214326, 0.214347, 0.214139, 0.463769, 0.214139, 0.214139, 0.221818
0.902155, 1, 1.45996, 0.216742, 1.73205, -0.459961, 0.217475, 0.216742, 0.216753, 0.216749, 0.216759, 0.216806, 0.216811, 0.217014, 0.216807, 0.490321, 0.219557, 0.218904, 0.878827, 0.216797, 0.216995, 0.216798, 0.216981, 0.216928, 0.216742, 0.508942, 0.216742, 0.216742, 0.225084
0.90994, 1.82249, 1.49123, 0.218537, 1.95512, 0.331264, 0.219275, 0.218537, 0.218548, 0.218544, 0.218554, 0.218601, 0.218607, 0.218812, 0.218602, 0.47225, 0.221371, 0.220715, 0.885456, 0.218591, 0.218779, 0.218608, 0.218842, 0.218701, 0.218537, 0.554317, 0.218537, 0.218537, 0.227716
0.917726, 1.08634, 1.51567, 0.219682, 1.7568, -0.429329, 0.220424, 0.219682, 0.219693, 0.219689, 0.219699, 0.219747, 0.219752, 0.219958, 0.219748, 0.449418, 0.222528, 0.221871, 0.890008, 0.219734, 0.21991, 0.219773, 0.22007, 0.219824, 0.219682, 0.598158, 0.219682, 0.219682, 0.229932
0.925511, 1.09117, 1.53328, 0.220315, 1.75817, -0.442112, 0.221061, 0.220315, 0.220326, 0.220323, 0.220333, 0.22038, 0.220386, 0.220593, 0.220382, 0.423516, 0.22317, 0.222512, 0.892982, 0.220365, 0.220528, 0.22043, 0.220805, 0.220437, 0.220316, 0.638476, 0.220315, 0.220315, 0.231952
0.933296, 0, 1.54398, 0.220554, 1.41421, -1.54398, 0.221302, 0.220554, 0.220565, 0.220562, 0.220572, 0.220619, 0.220625, 0.220832, 0.220621, 0.396222, 0.223414, 0.222756, 0.894787, 0.220602, 0.220749, 0.220699, 0.221164, 0.220656, 0.220555, 0.673201, 0.220554, 0.220554, 0.234001
0.941081, 4.80321, 1.5476, 0.220491, 2.6083, 3.25561, 0.22124, 0.220491, 0.220502, 0.220498, 0.220508, 0.220556, 0.220561, 0.220769, 0.220557, 0.369063, 0.223353, 0.222696, 0.895746, 0.220536, 0.220667, 0.220671, 0.221239, 0.220576, 0.220491, 0.700376, 0.220491, 0.220491, 0.236313
0.948866, 0.196789, 1.54407, 0.220195, 1.48216, -1.34728, 0.220946, 0.220195, 0.220206, 0.220202, 0.220213, 0.22026, 0.220266, 0.220473, 0.220261, 0.343305, 0.223058, 0.222402, 0.896101, 0.220237, 0.220353, 0.220418, 0.221097, 0.220266, 0.220195, 0.718359, 0.220195, 0.220195, 0.239146
0.956652, 3.79356, 1.53349, 0.219717, 2.40698, 2.26007, 0.220471, 0.219717, 0.219728, 0.219724, 0.219735, 0.219782, 0.219788, 0.219995, 0.219783, 0.319888, 0.22258, 0.221926, 0.896026, 0.219757, 0.219856, 0.21999, 0.220787, 0.219775, 0.219717, 0.726008, 0.219717, 0.219717, 0.242786
0.964437, 1.20644, 1.51629, 0.219091, 1.79065, -0.309848, 0.219849, 0.219091, 0.219102, 0.219098, 0.219109, 0.219156, 0.219162, 0.21937, 0.219157, 0.299415, 0.221954, 0.221301, 0.895644, 0.219129, 0.219213, 0.219422, 0.220334, 0.219139, 0.219091, 0.722811, 0.219091, 0.219091, 0.247556
0.972222, 1.89196, 1.4933, 0.21834, 1.97281, 0.398663, 0.219103, 0.21834, 0.218351, 0.218347, 0.218357, 0.218405, 0.218411, 0.218618, 0.218406, 0.28217, 0.221203, 0.22055, 0.895036, 0.218375, 0.218445, 0.218737, 0.219755, 0.21838, 0.21834, 0.70895, 0.21834, 0.21834, 0.253811
0.980007, 0.997584, 1.46579, 0.217476, 1.73135, -0.468206, 0.218248, 0.217476, 0.217487, 0.217484, 0.217494, 0.217542, 0.217547, 0.217755, 0.217543, 0.26817, 0.220339, 0.219687, 0.894255, 0.21751, 0.217566, 0.217948, 0.219054, 0.217509, 0.217477, 0.685292, 0.217476, 0.217476, 0.261928
0.987793, 1.11045, 1.43541, 0.216509, 1.76365, -0.324958, 0.217293, 0.216509, 0.21652, 0.216516, 0.216527, 0.216574, 0.21658, 0.216788, 0.216575, 0.257229, 0.219371, 0.218719, 0.893334, 0.216541, 0.216585, 0.217063, 0.21823, 0.216536, 0.216509, 0.653301, 0.216509, 0.216509, 0.272284
0.995578, 2.76944, 1.40409, 0.215442, 2.18391, 1.36535, 0.216245, 0.215442, 0.215453, 0.215449, 0.21546, 0.215507, 0.215513, 0.215721, 0.215508, 0.249025, 0.218304, 0.217652, 0.892291, 0.215473, 0.215507, 0.216087, 0.217278, 0.215465, 0.215442, 0.61489, 0.215442, 0.215442, 0.285215
1.00336, 0.230557, 1.37386, 0.214278, 1.49351, -1.14331, 0.215107, 0.214278, 0.214289, 0.214286, 0.214296, 0.214344, 0.214349, 0.214557, 0.214345, 0.243161, 0.21714, 0.216489, 0.89114, 0.214309, 0.214335, 0.215023, 0.216196, 0.214298, 0.214279, 0.572236, 0.214278, 0.214278, 0.30097
1.01115, 1.87991, 1.34664, 0.213021, 1.96975, 0.533269, 0.213886, 0.213021, 0.213033, 0.213029, 0.213039, 0.213087, 0.213092, 0.2133, 0.213088, 0.239214, 0.215883, 0.215232, 0.889887, 0.213053, 0.213073, 0.213876, 0.214981, 0.213038, 0.213022, 0.527575, 0.213021, 0.213021, 0.31966
1.01893, 1.12009, 1.32403, 0.211674, 1.76638, -0.20394, 0.212588, 0.211673, 0.211685, 0.211681, 0.211692, 0.211739, 0.211745, 0.211953, 0.21174, 0.236761, 0.214535, 0.213885, 0.888538, 0.211706, 0.211722, 0.212648, 0.213634, 0.211688, 0.211674, 0.483018, 0.211674, 0.211674, 0.341198
1.02672, 0, 1.30714, 0.210239, 1.41421, -1.30714, 0.21122, 0.210239, 0.210251, 0.210247, 0.210257, 0.210305, 0.21031, 0.210518, 0.210306, 0.235409, 0.2131, 0.21245, 0.887096, 0.210274, 0.210288, 0.211346, 0.212159, 0.210251, 0.21024, 0.440401, 0.210239, 0.210239, 0.365256
1.0345, 0, 1.29646, 0.208723, 1.41421, -1.29646, 0.209792, 0.208722, 0.208734, 0.208731, 0.208741, 0.208788, 0.208794, 0.209002, 0.208789, 0.234796, 0.211584, 0.210934, 0.885562, 0.20876, 0.208776, 0.209981, 0.210564, 0.208733, 0.208723, 0.401172, 0.208723, 0.208723, 0.391239
1.04229, 1, 1.29183, 0.207129, 1.73205, -0.29183, 0.208316, 0.207128, 0.20714, 0.207137, 0.207147, 0.207195, 0.2072, 0.207408, 0.207196, 0.234598, 0.20999, 0.20934, 0.883938, 0.207171, 0.207191, 0.208569, 0.208861, 0.207138, 0.20713, 0.366344, 0.207129, 0.207129, 0.418275
1.05007, 0, 1.29245, 0.205464, 1.41421, -1.29245, 0.206805, 0.205463, 0.205475, 0.205472, 0.205482, 0.205529, 0.205535, 0.205743, 0.20553, 0.234532, 0.208325, 0.207675, 0.882221, 0.205511, 0.20554, 0.207133, 0.207063, 0.205471, 0.205464, 0.336498, 0.205464, 0.205464, 0.445253
1.05786, 0, 1.29699, 0.203732, 1.41421, -1.29699, 0.205278, 0.203731, 0.203744, 0.20374, 0.20375, 0.203798, 0.203803, 0.204011, 0.203799, 0.234354, 0.206593, 0.205943, 0.880404, 0.203788, 0.203831, 0.205716, 0.205182, 0.203739, 0.203733, 0.311818, 0.203732, 0.203732, 0.470878
1.06564, 2, 1.30379, 0.20194, 2, 0.696212, 0.203757, 0.201939, 0.201952, 0.201948, 0.201958, 0.202006, 0.202011, 0.202219, 0.202007, 0.233862, 0.204801, 0.204151, 0.878473, 0.202005, 0.20207, 0.204382, 0.203234, 0.201946, 0.201941, 0.292165, 0.20194, 0.20194, 0.493767
1.07343, 0.86063, 1.31105, 0.200092, 1.69134, -0.450419, 0.20227, 0.20009, 0.200103, 0.2001, 0.20011, 0.200158, 0.200163, 0.200371, 0.200159, 0.232899, 0.202953, 0.202303, 0.876407, 0.20017, 0.200264, 0.203235, 0.201229, 0.200097, 0.200093, 0.27716, 0.200092, 0.200092, 0.512558
1.08122, 2.13937, 1.31706, 0.198191, 2.03454, 0.822306, 0.200848, 0.198189, 0.198203, 0.198199, 0.198209, 0.198257, 0.198262, 0.19847, 0.198258, 0.231359, 0.201052, 0.200402, 0.874174, 0.198286, 0.198419, 0.202436, 0.199177, 0.198195, 0.198192, 0.266263, 0.198191, 0.198191, 0.526039
1.089, 1, 1.32044, 0.19624, 1.73205, -0.320444, 0.199533, 0.196237, 0.196251, 0.196248, 0.196258, 0.196306, 0.196311, 0.196519, 0.196307, 0.229186, 0.199101, 0.198451, 0.871726, 0.196355, 0.196539, 0.202233, 0.197085, 0.196243, 0.196241, 0.258858, 0.19624, 0.19624, 0.533256
1.09679, 1.85338, 1.3203, 0.194239, 1.963, 0.533079, 0.19837, 0.194234, 0.19425, 0.194246, 0.194257, 0.194304, 0.19431, 0.194518, 0.194305, 0.226372, 0.197099, 0.19645, 0.869003, 0.19438, 0.194629, 0.202989, 0.194956, 0.194241, 0.194239, 0.254302, 0.194239, 0.194239, 0.533616
1.10457, 0.99761, 1.31639, 0.192185, 1.73136, -0.318782, 0.197409, 0.192178, 0.192196, 0.192192, 0.192203, 0.19225, 0.192256, 0.192464, 0.192251, 0.22296, 0.195045, 0.194396, 0.865928, 0.19236, 0.192688, 0.205221, 0.19279, 0.192187, 0.192185, 0.251981, 0.192185, 0.192185, 0.52694
1.11236, 1.14901, 1.30918, 0.190074, 1.77454, -0.160174, 0.196699, 0.190066, 0.190086, 0.190082, 0.190092, 0.19014, 0.190145, 0.190353, 0.190141, 0.219024, 0.192935, 0.192285, 0.862411, 0.190292, 0.190716, 0.209641, 0.190581, 0.190076, 0.190075, 0.251329, 0.190074, 0.190074, 0.51349
