   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_103.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.6873, 0, 0.284814, 0.278769, 1.41421, -0.284814, 0.278769, 0, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278769, 0.278772, 0.278769, 0.284812, 0.278769, 0.278769
16.6952, 0, 0.284564, 0.278431, 1.41421, -0.284564, 0.278431, 0, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278431, 0.278433, 0.278431, 0.284562, 0.278431, 0.278431
16.703, 1.15956, 0.28398, 0.277757, 1.77752, 0.875584, 0.277757, 0, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.277757, 0.27776, 0.277757, 0.283978, 0.277757, 0.277757
16.7109, 1.91778, 0.283399, 0.277085, 1.97934, 1.63438, 0.277085, 0, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277085, 0.277087, 0.277085, 0.283396, 0.277085, 0.277085
16.7188, 1.92266, 0.284615, 0.278208, 1.98057, 1.63804, 0.278208, 0, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.278208, 0.27821, 0.278208, 0.284612, 0.278208, 0.278208
16.7267, 1, 0.285024, 0.278523, 1.73205, 0.714976, 0.278523, 0, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278523, 0.278526, 0.278523, 0.285022, 0.278523, 0.278523
16.7346, 1, 0.284708, 0.278111, 1.73205, 0.715292, 0.278111, 0, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278111, 0.278113, 0.278111, 0.284705, 0.278111, 0.278111
16.7425, 0, 0.284029, 0.277335, 1.41421, -0.284029, 0.277335, 0, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277335, 0.277337, 0.277335, 0.284027, 0.277335, 0.277335
16.7504, 1, 0.283353, 0.27656, 1.73205, 0.716647, 0.27656, 0, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.27656, 0.276562, 0.27656, 0.283351, 0.27656, 0.27656
16.7582, 0, 0.284575, 0.277682, 1.41421, -0.284575, 0.277682, 0, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277682, 0.277684, 0.277682, 0.284573, 0.277682, 0.277682
16.7661, 0.121903, 0.284998, 0.278003, 1.45668, -0.163095, 0.278003, 0, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278003, 0.278005, 0.278003, 0.284996, 0.278003, 0.278003
16.774, 1.8781, 0.28469, 0.27759, 1.96929, 1.59341, 0.27759, 0, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.27759, 0.277593, 0.27759, 0.284687, 0.27759, 0.27759
16.7819, 0.055996, 0.284017, 0.276812, 1.43387, -0.228021, 0.276812, 0, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276812, 0.276815, 0.276812, 0.284015, 0.276812, 0.276812
16.7898, 0.944004, 0.283347, 0.276035, 1.71581, 0.660657, 0.276035, 0, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276035, 0.276038, 0.276035, 0.283345, 0.276035, 0.276035
16.7977, 1, 0.284388, 0.276967, 1.73205, 0.715612, 0.276967, 0, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.276967, 0.27697, 0.276967, 0.284386, 0.276967, 0.276967
16.8056, 1, 0.284728, 0.277197, 1.73205, 0.715272, 0.277197, 0, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277197, 0.277199, 0.277197, 0.284726, 0.277197, 0.277197
16.8134, 0.0461081, 0.284428, 0.276784, 1.43042, -0.23832, 0.276784, 0, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276784, 0.276786, 0.276784, 0.284425, 0.276784, 0.276784
16.8213, 0.953892, 0.283808, 0.276051, 1.71869, 0.670084, 0.276051, 0, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276051, 0.276053, 0.276051, 0.283806, 0.276051, 0.276051
16.8292, 0.0411502, 0.283192, 0.275318, 1.42869, -0.242041, 0.275318, 0, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.275318, 0.27532, 0.275318, 0.283189, 0.275318, 0.275318
16.8371, 1.998, 0.284088, 0.276096, 1.9995, 1.71391, 0.276096, 0, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276096, 0.276099, 0.276096, 0.284085, 0.276096, 0.276096
16.845, 0.960852, 0.284384, 0.276273, 1.72071, 0.676468, 0.276273, 0, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276273, 0.276275, 0.276273, 0.284382, 0.276273, 0.276273
16.8529, 0, 0.284131, 0.275899, 1.41421, -0.284131, 0.275899, 0, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275899, 0.275901, 0.275899, 0.284129, 0.275899, 0.275899
16.8608, 1, 0.283606, 0.27525, 1.73205, 0.716394, 0.27525, 0, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.27525, 0.275252, 0.27525, 0.283604, 0.27525, 0.27525
16.8686, 2.02924, 0.283083, 0.274602, 2.0073, 1.74615, 0.274602, 0, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274602, 0.274604, 0.274602, 0.283081, 0.274602, 0.274602
16.8765, 0.997536, 0.283772, 0.275163, 1.73134, 0.713764, 0.275163, 0, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275163, 0.275165, 0.275163, 0.28377, 0.275163, 0.275163
16.8844, 2.02278, 0.283978, 0.275239, 2.00569, 1.7388, 0.275239, 0, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275239, 0.275241, 0.275239, 0.283975, 0.275239, 0.275239
16.8923, 2.95045, 0.28374, 0.27487, 2.22496, 2.66671, 0.27487, 0, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.27487, 0.274873, 0.27487, 0.283738, 0.27487, 0.27487
16.9002, 1.01982, 0.283283, 0.27428, 1.73776, 0.736538, 0.27428, 0, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.27428, 0.274282, 0.27428, 0.283281, 0.27428, 0.27428
16.9081, 0.980178, 0.282829, 0.27369, 1.72632, 0.69735, 0.27369, 0, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.27369, 0.273692, 0.27369, 0.282827, 0.27369, 0.27369
16.916, 0.0146257, 0.283351, 0.274074, 1.41938, -0.268725, 0.274074, 0, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274074, 0.274076, 0.274074, 0.283348, 0.274074, 0.274074
16.9238, 0.985374, 0.283506, 0.274089, 1.72782, 0.701868, 0.274089, 0, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274089, 0.274092, 0.274089, 0.283504, 0.274089, 0.274089
16.9317, 0, 0.283324, 0.273766, 1.41421, -0.283324, 0.273766, 0, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273766, 0.273768, 0.273766, 0.283322, 0.273766, 0.273766
16.9396, 0.0307235, 0.282975, 0.273272, 1.42503, -0.252252, 0.273272, 0, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273272, 0.273275, 0.273272, 0.282973, 0.273272, 0.273272
16.9475, 4.97423, 0.282629, 0.27278, 2.64088, 4.69161, 0.27278, 0, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.27278, 0.272782, 0.27278, 0.282627, 0.27278, 0.27278
16.9554, 1.00099, 0.28275, 0.272752, 1.73234, 0.718238, 0.272752, 0, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272752, 0.272754, 0.272752, 0.282748, 0.272752, 0.272752
16.9633, 1.9943, 0.282742, 0.272592, 1.99857, 1.71156, 0.272592, 0, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272592, 0.272594, 0.272592, 0.282739, 0.272592, 0.272592
16.9712, 1.99777, 0.282516, 0.272213, 1.99944, 1.71525, 0.272213, 0, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272213, 0.272215, 0.272213, 0.282514, 0.272213, 0.272213
16.979, 1.00198, 0.282107, 0.271648, 1.73262, 0.719876, 0.271648, 0, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.271648, 0.27165, 0.271648, 0.282105, 0.271648, 0.271648
16.9869, 0, 0.281542, 0.270925, 1.41421, -0.281542, 0.270925, 0, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270925, 0.270927, 0.270925, 0.28154, 0.270925, 0.270925
16.9948, 1, 0.280868, 0.27009, 1.73205, 0.719132, 0.27009, 0, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.27009, 0.270093, 0.27009, 0.280866, 0.27009, 0.27009
17.0027, 0, 0.280085, 0.269144, 1.41421, -0.280085, 0.269144, 0, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269144, 0.269146, 0.269144, 0.280082, 0.269144, 0.269144
17.0106, 0, 0.27922, 0.268113, 1.41421, -0.27922, 0.268113, 0, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268113, 0.268116, 0.268113, 0.279218, 0.268113, 0.268113
17.0185, 0, 0.278292, 0.267017, 1.41421, -0.278292, 0.267017, 0, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.267017, 0.26702, 0.267017, 0.27829, 0.267017, 0.267017
17.0264, 0.981165, 0.277291, 0.265845, 1.72661, 0.703874, 0.265845, 0, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265845, 0.265848, 0.265845, 0.277289, 0.265845, 0.265845
17.0342, 0.0188352, 0.276186, 0.264567, 1.42086, -0.257351, 0.264567, 0, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.264567, 0.26457, 0.264567, 0.276184, 0.264567, 0.264567
17.0421, 0.976202, 0.274998, 0.263203, 1.72517, 0.701204, 0.263203, 0, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263203, 0.263206, 0.263203, 0.274996, 0.263203, 0.263203
17.05, 0.0237977, 0.273691, 0.261717, 1.4226, -0.249893, 0.261717, 0, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.261717, 0.26172, 0.261717, 0.273688, 0.261717, 0.261717
17.0579, 0, 0.272288, 0.260133, 1.41421, -0.272288, 0.260133, 0, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260133, 0.260135, 0.260133, 0.272285, 0.260133, 0.260133
17.0658, 0, 0.270821, 0.258482, 1.41421, -0.270821, 0.258482, 0, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258482, 0.258485, 0.258482, 0.270819, 0.258482, 0.258482
17.0737, 0, 0.269316, 0.256791, 1.41421, -0.269316, 0.256791, 0, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256791, 0.256793, 0.256791, 0.269314, 0.256791, 0.256791
17.0816, 0.964073, 0.267798, 0.255083, 1.72165, 0.696276, 0.255083, 0, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255083, 0.255085, 0.255083, 0.267795, 0.255083, 0.255083
17.0894, 2.99775, 0.266226, 0.253319, 2.23557, 2.73153, 0.253319, 0, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253319, 0.253321, 0.253319, 0.266224, 0.253319, 0.253319
17.0973, 1.99754, 0.264545, 0.251443, 1.99939, 1.733, 0.251443, 0, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251443, 0.251445, 0.251443, 0.264543, 0.251443, 0.251443
17.1052, 1.04063, 0.262815, 0.249514, 1.74374, 0.777819, 0.249514, 0, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249514, 0.249517, 0.249514, 0.262813, 0.249514, 0.249514
17.1131, 0, 0.261095, 0.247594, 1.41421, -0.261095, 0.247594, 0, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247594, 0.247596, 0.247594, 0.261093, 0.247594, 0.247594
17.121, 0.952169, 0.259687, 0.245981, 1.71819, 0.692481, 0.245981, 0, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245981, 0.245984, 0.245981, 0.259685, 0.245981, 0.245981
17.1289, 0.0478315, 0.258096, 0.244184, 1.43102, -0.210265, 0.244184, 0, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244184, 0.244186, 0.244184, 0.258094, 0.244184, 0.244184
17.1368, 0.946977, 0.256335, 0.242212, 1.71668, 0.690642, 0.242212, 0, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242212, 0.242215, 0.242212, 0.256333, 0.242212, 0.242212
17.1446, 0.0530228, 0.254496, 0.24016, 1.43284, -0.201473, 0.24016, 0, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.24016, 0.240162, 0.24016, 0.254494, 0.24016, 0.24016
17.1525, 1, 0.252669, 0.238116, 1.73205, 0.747332, 0.238116, 0, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238116, 0.238118, 0.238116, 0.252666, 0.238116, 0.238116
17.1604, 0, 0.251312, 0.236539, 1.41421, -0.251312, 0.236539, 0, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236539, 0.236542, 0.236539, 0.25131, 0.236539, 0.236539
17.1683, 1, 0.249712, 0.234717, 1.73205, 0.750288, 0.234717, 0, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234717, 0.234719, 0.234717, 0.24971, 0.234717, 0.234717
17.1762, 0.935548, 0.247888, 0.232666, 1.71334, 0.68766, 0.232666, 0, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232666, 0.232669, 0.232666, 0.247886, 0.232666, 0.232666
17.1841, 3.06445, 0.24596, 0.230508, 2.25043, 2.81849, 0.230508, 0, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230508, 0.230511, 0.230508, 0.245958, 0.230508, 0.230508
17.192, 2, 0.244045, 0.22836, 2, 1.75595, 0.22836, 0, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.22836, 0.228363, 0.22836, 0.244043, 0.22836, 0.22836
17.1998, 0, 0.242838, 0.226917, 1.41421, -0.242838, 0.226917, 0, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226917, 0.226919, 0.226917, 0.242836, 0.226917, 0.226917
17.2077, 1, 0.241324, 0.225162, 1.73205, 0.758676, 0.225162, 0, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225162, 0.225165, 0.225162, 0.241322, 0.225162, 0.225162
17.2156, 0.923191, 0.239535, 0.22313, 1.70973, 0.683656, 0.22313, 0, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.22313, 0.223132, 0.22313, 0.239533, 0.22313, 0.22313
17.2235, 1.07681, 0.237617, 0.220964, 1.75408, 0.839191, 0.220964, 0, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220964, 0.220966, 0.220964, 0.237615, 0.220964, 0.220964
17.2314, 0, 0.235713, 0.218809, 1.41421, -0.235713, 0.218809, 0, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218809, 0.218811, 0.218809, 0.235711, 0.218809, 0.218809
17.2393, 0, 0.234588, 0.217429, 1.41421, -0.234588, 0.217429, 0, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217429, 0.217431, 0.217429, 0.234586, 0.217429, 0.217429
17.2472, 0.913733, 0.233109, 0.215692, 1.70697, 0.680624, 0.215692, 0, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215692, 0.215694, 0.215692, 0.233107, 0.215692, 0.215692
17.255, 2.99707, 0.231318, 0.213638, 2.23541, 2.76575, 0.213638, 0, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.213638, 0.21364, 0.213638, 0.231316, 0.213638, 0.213638
17.2629, 2.0892, 0.22938, 0.211434, 2.02218, 1.85982, 0.211434, 0, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211434, 0.211436, 0.211434, 0.229377, 0.211434, 0.211434
17.2708, 0, 0.227457, 0.20924, 1.41421, -0.227457, 0.20924, 0, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.20924, 0.209243, 0.20924, 0.227454, 0.20924, 0.20924
17.2787, 1, 0.226466, 0.207976, 1.73205, 0.773534, 0.207976, 0, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207976, 0.207978, 0.207976, 0.226464, 0.207976, 0.207976
17.2866, 1, 0.225071, 0.206303, 1.73205, 0.774929, 0.206303, 0, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206303, 0.206305, 0.206303, 0.225068, 0.206303, 0.206303
17.2945, 0, 0.223323, 0.204273, 1.41421, -0.223323, 0.204273, 0, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204273, 0.204276, 0.204273, 0.22332, 0.204273, 0.204273
17.3024, 3, 0.221408, 0.202074, 2.23607, 2.77859, 0.202074, 0, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202074, 0.202076, 0.202074, 0.221406, 0.202074, 0.202074
17.3102, 0, 0.21951, 0.199886, 1.41421, -0.21951, 0.199886, 0, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199886, 0.199888, 0.199886, 0.219507, 0.199886, 0.199886
17.3181, 0.891972, 0.218534, 0.198617, 1.70058, 0.673438, 0.198617, 0, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.198617, 0.19862, 0.198617, 0.218532, 0.198617, 0.198617
