   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_269.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.62978, 67.924, 59.3766, 13.3625, 8.36206, 8.54744, 13.4448, 0, 13.3751, 13.4653, 13.3661, 13.4294, 13.5013, 13.3647, 39.314, 13.9251, 13.3625, 13.3625, 13.3625, 13.3625, 13.3625, 13.3625, 13.3625, 32.4466, 13.3625, 13.3625, 13.3689
2.63765, 62.1658, 61.0774, 13.5356, 8.01036, 1.08836, 13.6203, 0, 13.5482, 13.6384, 13.5392, 13.6025, 13.7039, 13.5378, 38.9506, 13.9595, 13.5356, 13.5356, 13.5356, 13.5356, 13.5356, 13.5356, 13.5356, 34.7886, 13.5356, 13.5356, 13.5441
2.64551, 64.7988, 62.4225, 13.7089, 8.17305, 2.37627, 13.7962, 0, 13.7216, 13.8118, 13.7126, 13.7758, 13.9115, 13.7112, 38.2651, 14.0242, 13.7089, 13.7089, 13.7089, 13.7089, 13.7089, 13.7089, 13.7089, 37.0617, 13.7089, 13.7089, 13.7202
2.65337, 71.309, 63.3775, 13.8825, 8.56207, 7.93153, 13.9726, 0, 13.8951, 13.9853, 13.8861, 13.9494, 14.1243, 13.8848, 37.2944, 14.1138, 13.8825, 13.8825, 13.8825, 13.8825, 13.8825, 13.8825, 13.8825, 39.1991, 13.8825, 13.8825, 13.8975
2.66123, 63.9323, 63.9182, 14.0562, 8.11987, 0.0141068, 14.1495, 0, 14.0689, 14.1591, 14.0599, 14.1231, 14.3421, 14.0585, 36.0859, 14.2237, 14.0562, 14.0562, 14.0562, 14.0562, 14.0562, 14.0562, 14.0562, 41.1337, 14.0562, 14.0562, 14.0761
2.66909, 64.1953, 64.0325, 14.23, 8.13605, 0.162773, 14.3272, 0, 14.2427, 14.3329, 14.2337, 14.2969, 14.5648, 14.2323, 34.6941, 14.3498, 14.23, 14.23, 14.23, 14.23, 14.23, 14.23, 14.23, 42.8025, 14.23, 14.23, 14.2562
2.67696, 64.0363, 63.72, 14.4039, 8.12627, 0.316315, 14.5057, 0, 14.4165, 14.5067, 14.4075, 14.4708, 14.7918, 14.4061, 33.1776, 14.4883, 14.4039, 14.4039, 14.4039, 14.4039, 14.4039, 14.4039, 14.4039, 44.1496, 14.4039, 14.4039, 14.438
2.68482, 60.7457, 62.9925, 14.5776, 7.92122, -2.24675, 14.6857, 0, 14.5903, 14.6805, 14.5813, 14.6445, 15.0223, 14.5799, 31.5954, 14.6364, 14.5776, 14.5776, 14.5776, 14.5776, 14.5776, 14.5776, 14.5776, 45.1308, 14.5776, 14.5776, 14.6218
2.69268, 60.0303, 61.8735, 14.7513, 7.87593, -1.84322, 14.8678, 0, 14.7639, 14.8542, 14.755, 14.8182, 15.2552, 14.7536, 30.0039, 14.7917, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 45.7155, 14.7513, 14.7513, 14.8078
2.70054, 51.7042, 60.3982, 14.9248, 7.32832, -8.694, 15.0531, 0, 14.9374, 15.0276, 14.9284, 14.9917, 15.4891, 14.9271, 28.4543, 14.9521, 14.9248, 14.9248, 14.9248, 14.9248, 14.9248, 14.9248, 14.9248, 45.889, 14.9248, 14.9248, 14.9962
2.70841, 49.309, 58.6116, 15.098, 7.16303, -9.30261, 15.2429, 0, 15.1106, 15.2008, 15.1016, 15.1649, 15.7226, 15.1003, 26.9904, 15.1163, 15.098, 15.098, 15.098, 15.098, 15.098, 15.098, 15.098, 45.6538, 15.098, 15.098, 15.1871
2.71627, 59.7986, 56.5671, 15.2709, 7.86121, 3.23153, 15.4396, 0, 15.2835, 15.3737, 15.2745, 15.3378, 15.9539, 15.2732, 25.6467, 15.283, 15.2709, 15.2709, 15.2709, 15.2709, 15.2709, 15.2709, 15.2709, 45.0292, 15.2709, 15.2709, 15.3808
2.72413, 65.2888, 54.3256, 15.4434, 8.20298, 10.9632, 15.646, 0, 15.456, 15.5462, 15.447, 15.5103, 16.181, 15.4458, 24.4486, 15.4513, 15.4434, 15.4434, 15.4434, 15.4434, 15.4434, 15.4434, 15.4434, 44.05, 15.4434, 15.4434, 15.5771
2.73199, 54.7893, 51.9521, 15.6154, 7.53587, 2.83717, 15.8663, 0, 15.628, 15.7183, 15.6191, 15.6823, 16.4022, 15.6178, 23.4113, 15.6205, 15.6154, 15.6154, 15.6154, 15.6154, 15.6154, 15.6154, 15.6154, 42.7644, 15.6154, 15.6154, 15.776
2.73986, 38.6509, 49.5149, 15.7869, 6.3758, -10.864, 16.1058, 0, 15.7995, 15.8897, 15.7905, 15.8538, 16.6157, 15.7893, 22.5412, 15.7901, 15.7869, 15.7869, 15.7869, 15.7869, 15.7869, 15.7869, 15.7869, 41.2308, 15.7869, 15.7869, 15.9772
2.74772, 40.9175, 47.0818, 15.9577, 6.55114, -6.1643, 16.3715, 0, 15.9703, 16.0605, 15.9613, 16.0246, 16.8197, 15.9602, 21.8363, 15.9597, 15.9577, 15.9577, 15.9577, 15.9577, 15.9577, 15.9577, 15.9577, 39.5143, 15.9577, 15.9577, 16.1802
2.75558, 35.3017, 44.7192, 16.1278, 6.10751, -9.41747, 16.6723, 0, 16.1404, 16.2306, 16.1314, 16.1947, 17.0131, 16.1303, 21.2878, 16.129, 16.1278, 16.1278, 16.1278, 16.1278, 16.1278, 16.1278, 16.1278, 37.683, 16.1278, 16.1278, 16.3844
2.76344, 45.9561, 42.4901, 16.2971, 6.92504, 3.46603, 17.0192, 0, 16.3097, 16.4, 16.3007, 16.364, 17.1948, 16.2997, 20.8816, 16.2979, 16.2971, 16.2971, 16.2971, 16.2971, 16.2971, 16.2971, 16.2971, 35.8047, 16.2971, 16.2971, 16.589
2.7713, 33.9565, 40.4521, 16.4655, 5.99637, -6.49561, 17.4255, 0, 16.4781, 16.5683, 16.4691, 16.5324, 17.3641, 16.4681, 20.5997, 16.466, 16.4655, 16.4655, 16.4655, 16.4655, 16.4655, 16.4655, 16.4655, 33.9426, 16.4655, 16.4655, 16.793
2.77917, 42.6275, 38.6565, 16.6329, 6.68039, 3.97108, 17.9071, 0, 16.6455, 16.7357, 16.6365, 16.6998, 17.521, 16.6356, 20.422, 16.6331, 16.6329, 16.6329, 16.6329, 16.6329, 16.6329, 16.6329, 16.6329, 32.1535, 16.6329, 16.6329, 16.9954
2.78703, 48.6119, 37.1479, 16.799, 7.11421, 11.4641, 18.4819, 0, 16.8117, 16.9019, 16.8027, 16.8659, 17.6657, 16.8018, 20.3273, 16.7992, 16.799, 16.799, 16.799, 16.799, 16.799, 16.799, 16.799, 30.4853, 16.799, 16.799, 17.1948
2.79489, 49.2816, 35.9634, 16.9638, 7.16112, 13.3182, 19.1698, 0, 16.9764, 17.0666, 16.9674, 17.0307, 17.7986, 16.9666, 20.2952, 16.9639, 16.9638, 16.9638, 16.9638, 16.9638, 16.9638, 16.9638, 16.9638, 28.9759, 16.9638, 16.9638, 17.3901
2.80275, 40.9946, 35.1328, 17.1268, 6.55703, 5.8618, 19.992, 0, 17.1395, 17.2297, 17.1305, 17.1937, 17.9209, 17.1298, 20.3061, 17.1269, 17.1268, 17.1268, 17.1268, 17.1268, 17.1268, 17.1268, 17.1268, 27.6524, 17.1268, 17.1268, 17.5797
2.81062, 35.6165, 34.6782, 17.2878, 6.13323, 0.938225, 20.9704, 0, 17.3005, 17.3907, 17.2915, 17.3547, 18.0335, 17.2909, 20.3429, 17.2879, 17.2878, 17.2878, 17.2878, 17.2878, 17.2878, 17.2878, 17.2878, 26.5313, 17.2878, 17.2878, 17.7625
2.81848, 48.5769, 34.6142, 17.4463, 7.11175, 13.9627, 22.1258, 0, 17.4589, 17.5491, 17.4499, 17.5132, 18.1377, 17.4495, 20.3908, 17.4463, 17.4463, 17.4463, 17.4463, 17.4463, 17.4463, 17.4463, 17.4463, 25.6189, 17.4463, 17.4463, 17.937
2.82634, 44.9493, 34.9475, 17.6016, 6.85195, 10.0018, 23.4766, 0, 17.6142, 17.7044, 17.6052, 17.6685, 18.2345, 17.6049, 20.438, 17.6016, 17.6016, 17.6016, 17.6016, 17.6016, 17.6016, 17.6016, 17.6016, 24.9132, 17.6016, 17.6016, 18.102
2.8342, 46.2216, 35.6763, 17.7528, 6.94418, 10.5453, 25.0373, 0, 17.7655, 17.8557, 17.7565, 17.8197, 18.3251, 17.7562, 20.4754, 17.7528, 17.7528, 17.7528, 17.7528, 17.7528, 17.7528, 17.7528, 17.7528, 24.4041, 17.7528, 17.7528, 18.2563
2.84207, 49.6246, 36.7904, 17.8991, 7.18503, 12.8342, 26.8161, 0, 17.9117, 18.0019, 17.9027, 17.966, 18.41, 17.9027, 20.4966, 17.8991, 17.8991, 17.8991, 17.8991, 17.8991, 17.8991, 17.8991, 17.8991, 24.0756, 17.8991, 17.8991, 18.3989
2.84993, 37.495, 38.2695, 18.0391, 6.2845, -0.774487, 28.8131, 0, 18.0518, 18.142, 18.0428, 18.106, 18.4897, 18.0428, 20.4976, 18.0391, 18.0391, 18.0391, 18.0391, 18.0391, 18.0391, 18.0391, 18.0391, 23.9071, 18.0391, 18.0391, 18.5286
2.85779, 32.9016, 40.0827, 18.1715, 5.90776, -7.18106, 31.0185, 0, 18.1841, 18.2743, 18.1751, 18.2384, 18.564, 18.1753, 20.4767, 18.1715, 18.1715, 18.1715, 18.1715, 18.1715, 18.1715, 18.1715, 18.1715, 23.8751, 18.1715, 18.1715, 18.6444
2.86565, 39.1209, 42.188, 18.2945, 6.41256, -3.06708, 33.4107, 0, 18.3071, 18.3973, 18.2981, 18.3614, 18.6324, 18.2985, 20.4335, 18.2945, 18.2945, 18.2945, 18.2945, 18.2945, 18.2945, 18.2945, 18.2945, 23.9539, 18.2945, 18.2945, 18.7453
2.87351, 42.1893, 44.5319, 18.4062, 6.6475, -2.34262, 35.9563, 0, 18.4188, 18.509, 18.4098, 18.4731, 18.6937, 18.4104, 20.3688, 18.4062, 18.4062, 18.4062, 18.4062, 18.4062, 18.4062, 18.4062, 18.4062, 24.1173, 18.4062, 18.4062, 18.8302
2.88138, 37.3968, 47.0495, 18.5045, 6.27669, -9.65276, 38.609, 0, 18.5172, 18.6074, 18.5082, 18.5714, 18.7464, 18.5089, 20.2841, 18.5045, 18.5045, 18.5045, 18.5045, 18.5045, 18.5045, 18.5045, 18.5045, 24.3397, 18.5045, 18.5045, 18.8981
2.88924, 48.235, 49.6653, 18.5873, 7.08767, -1.43029, 41.3101, 0, 18.5999, 18.6901, 18.5909, 18.6542, 18.7885, 18.5919, 20.1815, 18.5873, 18.5873, 18.5873, 18.5873, 18.5873, 18.5873, 18.5873, 18.5873, 24.5961, 18.5873, 18.5873, 18.9477
2.8971, 45.267, 52.2951, 18.6522, 6.8751, -7.02807, 43.9911, 0, 18.6648, 18.755, 18.6558, 18.7191, 18.8179, 18.657, 20.0626, 18.6522, 18.6522, 18.6522, 18.6522, 18.6522, 18.6522, 18.6522, 18.6522, 24.8637, 18.6522, 18.6522, 18.9778
2.90496, 42.3385, 54.849, 18.697, 6.65871, -12.5106, 46.5756, 0, 18.7096, 18.7998, 18.7006, 18.7639, 18.8322, 18.702, 19.929, 18.697, 18.697, 18.697, 18.697, 18.697, 18.697, 18.697, 18.697, 25.1217, 18.697, 18.697, 18.9873
2.91283, 41.9466, 57.2341, 18.7195, 6.62923, -15.2875, 48.9826, 0, 18.7321, 18.8223, 18.7231, 18.7864, 18.8288, 18.7247, 19.7822, 18.7195, 18.7195, 18.7195, 18.7195, 18.7195, 18.7195, 18.7195, 18.7195, 25.3522, 18.7195, 18.7195, 18.975
2.92069, 56.3636, 59.3591, 18.7179, 7.63961, -2.99548, 51.131, 0, 18.7305, 18.8207, 18.7215, 18.7848, 18.8057, 18.7233, 19.6227, 18.7179, 18.7179, 18.7179, 18.7179, 18.7179, 18.7179, 18.7179, 18.7179, 25.5399, 18.7179, 18.7179, 18.9397
2.92855, 52.6872, 61.1382, 18.6906, 7.39508, -8.45107, 52.9437, 0, 18.7033, 18.7935, 18.6943, 18.7575, 18.7609, 18.6963, 19.4513, 18.6906, 18.6906, 18.6906, 18.6906, 18.6906, 18.6906, 18.6906, 18.6906, 25.6724, 18.6906, 18.6906, 18.8808
2.93641, 46.5032, 62.4966, 18.6367, 6.96442, -15.9934, 54.3528, 0, 18.6494, 18.7396, 18.6404, 18.7036, 18.6928, 18.6427, 19.2679, 18.6367, 18.6367, 18.6367, 18.6367, 18.6367, 18.6367, 18.6367, 18.6367, 25.7405, 18.6367, 18.6367, 18.7975
2.94428, 50.7945, 63.3732, 18.5558, 7.26598, -12.5787, 55.303, 0, 18.5684, 18.6586, 18.5594, 18.6227, 18.6006, 18.562, 19.0728, 18.5558, 18.5558, 18.5558, 18.5558, 18.5558, 18.5558, 18.5558, 18.5558, 25.7378, 18.5558, 18.5558, 18.69
2.95214, 57.2057, 63.7251, 18.4481, 7.69452, -6.5194, 55.7554, 0, 18.4607, 18.5509, 18.4517, 18.515, 18.4841, 18.4545, 18.8661, 18.4481, 18.4481, 18.4481, 18.4481, 18.4481, 18.4481, 18.4481, 18.4481, 25.6606, 18.4481, 18.4481, 18.5586
2.96, 73.2454, 63.5298, 18.3146, 8.67441, 9.71558, 55.6906, 0, 18.3272, 18.4174, 18.3182, 18.3815, 18.3439, 18.3212, 18.6483, 18.3146, 18.3146, 18.3146, 18.3146, 18.3146, 18.3146, 18.3146, 18.3146, 25.5081, 18.3146, 18.3146, 18.4045
2.96786, 51.9386, 62.7863, 18.157, 7.34429, -10.8478, 55.1093, 0, 18.1696, 18.2599, 18.1607, 18.2239, 18.1814, 18.1639, 18.42, 18.157, 18.157, 18.157, 18.157, 18.157, 18.157, 18.157, 18.157, 25.2815, 18.157, 18.157, 18.2292
2.97573, 55.9142, 61.5154, 17.9779, 7.61014, -5.6012, 54.0328, 0, 17.9905, 18.0807, 17.9815, 18.0448, 17.9986, 17.9851, 18.1824, 17.9779, 17.9779, 17.9779, 17.9779, 17.9779, 17.9779, 17.9779, 17.9779, 24.9847, 17.9779, 17.9779, 18.035
2.98359, 61.0446, 59.7579, 17.7802, 7.94006, 1.28668, 52.5016, 0, 17.7929, 17.8831, 17.7839, 17.8471, 17.7985, 17.7877, 17.9374, 17.7802, 17.7802, 17.7802, 17.7802, 17.7802, 17.7802, 17.7802, 17.7802, 24.623, 17.7802, 17.7802, 17.8249
2.99145, 69.0431, 57.5727, 17.5678, 8.42871, 11.4704, 50.5727, 0, 17.5804, 17.6706, 17.5714, 17.6347, 17.5845, 17.5755, 17.6869, 17.5678, 17.5678, 17.5678, 17.5678, 17.5678, 17.5678, 17.5678, 17.5678, 24.2035, 17.5678, 17.5678, 17.6023
2.99931, 62.3517, 55.0322, 17.3444, 8.02195, 7.31948, 48.3166, 0, 17.3571, 17.4473, 17.3481, 17.4113, 17.3604, 17.3525, 17.4336, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 23.7346, 17.3444, 17.3444, 17.3707
3.00717, 68.5976, 52.2191, 17.1144, 8.40224, 16.3785, 45.8123, 0, 17.1271, 17.2173, 17.1181, 17.1813, 17.1303, 17.1228, 17.1803, 17.1144, 17.1144, 17.1144, 17.1144, 17.1144, 17.1144, 17.1144, 17.1144, 23.2253, 17.1144, 17.1144, 17.1342
3.01504, 80.8245, 49.2214, 16.882, 9.1008, 31.6031, 43.1441, 0, 16.8947, 16.9849, 16.8857, 16.9489, 16.8984, 16.8907, 16.9301, 16.882, 16.882, 16.882, 16.882, 16.882, 16.882, 16.882, 16.882, 22.6855, 16.882, 16.882, 16.8967
3.0229, 73.7854, 46.1276, 16.6512, 8.70548, 27.6577, 40.3957, 0, 16.6639, 16.7541, 16.6549, 16.7181, 16.6687, 16.6602, 16.6859, 16.6512, 16.6512, 16.6512, 16.6512, 16.6512, 16.6512, 16.6512, 16.6512, 22.1254, 16.6512, 16.6512, 16.662
3.03076, 61.9056, 43.0227, 16.4258, 7.9941, 18.8829, 37.647, 0, 16.4384, 16.5287, 16.4295, 16.4927, 16.4448, 16.4351, 16.4505, 16.4258, 16.4258, 16.4258, 16.4258, 16.4258, 16.4258, 16.4258, 16.4258, 21.5548, 16.4258, 16.4258, 16.4336
3.03862, 72.2454, 39.9845, 16.209, 8.61658, 32.2609, 34.9706, 0, 16.2216, 16.3118, 16.2126, 16.2759, 16.2301, 16.2186, 16.2263, 16.209, 16.209, 16.209, 16.209, 16.209, 16.209, 16.209, 16.209, 20.9833, 16.209, 16.209, 16.2146
3.04649, 72.1553, 37.0806, 16.0034, 8.61135, 35.0748, 32.4285, 0, 16.0161, 16.1063, 16.0071, 16.0703, 16.0273, 16.0133, 16.0155, 16.0034, 16.0034, 16.0034, 16.0034, 16.0034, 16.0034, 16.0034, 16.0034, 20.4198, 16.0034, 16.0034, 16.0074
3.05435, 56.443, 34.3664, 15.8112, 7.6448, 22.0765, 30.0709, 0, 15.8238, 15.914, 15.8148, 15.8781, 15.8383, 15.8214, 15.8194, 15.8112, 15.8112, 15.8112, 15.8112, 15.8112, 15.8112, 15.8112, 15.8112, 19.8724, 15.8112, 15.8112, 15.8139
3.06221, 69.4324, 31.8843, 15.6336, 8.45177, 37.548, 27.9351, 0, 15.6462, 15.7364, 15.6372, 15.7005, 15.6645, 15.6441, 15.6392, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 19.3479, 15.6336, 15.6336, 15.6355
3.07007, 67.2297, 29.6627, 15.4714, 8.32044, 37.567, 26.0449, 0, 15.484, 15.5742, 15.475, 15.5383, 15.5068, 15.4822, 15.4751, 15.4714, 15.4714, 15.4714, 15.4714, 15.4714, 15.4714, 15.4714, 15.4714, 18.8518, 15.4714, 15.4714, 15.4726
3.07794, 66.1759, 27.7174, 15.3247, 8.25687, 38.4585, 24.4125, 0, 15.3373, 15.4275, 15.3283, 15.3916, 15.3652, 15.3359, 15.3271, 15.3247, 15.3247, 15.3247, 15.3247, 15.3247, 15.3247, 15.3247, 15.3247, 18.3885, 15.3247, 15.3247, 15.3255
3.0858, 58.5008, 26.0521, 15.1932, 7.77823, 32.4487, 23.0383, 0, 15.2058, 15.296, 15.1968, 15.2601, 15.2395, 15.2048, 15.1948, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 17.9609, 15.1932, 15.1932, 15.1938
3.09366, 48.4843, 24.66, 15.0763, 7.10523, 23.8243, 21.9136, 0, 15.0889, 15.1791, 15.0799, 15.1432, 15.1288, 15.0882, 15.0773, 15.0763, 15.0763, 15.0763, 15.0763, 15.0763, 15.0763, 15.0763, 15.0763, 17.5708, 15.0763, 15.0763, 15.0766
3.10152, 49.73, 23.5258, 14.9731, 7.19236, 26.2042, 21.0217, 0, 14.9857, 15.0759, 14.9767, 15.04, 15.0324, 14.9853, 14.9737, 14.9731, 14.9731, 14.9731, 14.9731, 14.9731, 14.9731, 14.9731, 14.9731, 17.2186, 14.9731, 14.9731, 14.9733
3.10939, 41.5016, 22.6272, 14.8826, 6.59557, 18.8744, 20.34, 0, 14.8952, 14.9854, 14.8862, 14.9495, 14.9491, 14.8952, 14.883, 14.8826, 14.8826, 14.8826, 14.8826, 14.8826, 14.8826, 14.8826, 14.8826, 16.904, 14.8826, 14.8826, 14.8827
3.11725, 43.7415, 21.9375, 14.8038, 6.76325, 21.804, 19.8422, 0, 14.8164, 14.9066, 14.8074, 14.8707, 14.8779, 14.8168, 14.804, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 14.8038, 16.6257, 14.8038, 14.8038, 14.8039
3.12511, 42.7469, 21.4267, 14.7359, 6.68931, 21.3202, 19.4993, 0, 14.7485, 14.8387, 14.7395, 14.8028, 14.8176, 14.7493, 14.7361, 14.7359, 14.7359, 14.7359, 14.7359, 14.7359, 14.7359, 14.7359, 14.7359, 16.382, 14.7359, 14.7359, 14.736
3.13297, 33.4319, 21.0633, 14.6782, 5.95247, 12.3686, 19.2819, 0, 14.6908, 14.781, 14.6818, 14.7451, 14.7674, 14.6919, 14.6783, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 14.6782, 16.1705, 14.6782, 14.6782, 14.6782
3.14083, 25.1801, 20.8163, 14.6301, 5.21345, 4.36382, 19.1607, 0, 14.6428, 14.733, 14.6338, 14.697, 14.7266, 14.6442, 14.6302, 14.6301, 14.6301, 14.6301, 14.6301, 14.6301, 14.6301, 14.6301, 14.6301, 15.9889, 14.6301, 14.6301, 14.6301
3.1487, 22.3231, 20.6556, 14.5914, 4.93184, 1.66751, 19.1084, 0, 14.6041, 14.6943, 14.5951, 14.6583, 14.6948, 14.6059, 14.5915, 14.5914, 14.5914, 14.5914, 14.5914, 14.5914, 14.5914, 14.5914, 14.5914, 15.8347, 14.5914, 14.5914, 14.5915
3.15656, 21.7591, 20.5536, 14.562, 4.87434, 1.20559, 19.0997, 0, 14.5746, 14.6648, 14.5656, 14.6289, 14.6715, 14.5769, 14.562, 14.562, 14.562, 14.562, 14.562, 14.562, 14.562, 14.562, 14.562, 15.7055, 14.562, 14.562, 14.562
3.16442, 19.5467, 20.4857, 14.5419, 4.64184, -0.93902, 19.1125, 0, 14.5545, 14.6447, 14.5455, 14.6088, 14.6566, 14.5571, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 14.5419, 15.599, 14.5419, 14.5419, 14.5419
3.17228, 24.5567, 20.431, 14.5312, 5.15332, 4.12572, 19.1285, 0, 14.5438, 14.634, 14.5348, 14.5981, 14.6501, 14.5469, 14.5312, 14.5312, 14.5312, 14.5312, 14.5312, 14.5312, 14.5312, 14.5312, 14.5312, 15.5131, 14.5312, 14.5312, 14.5312
3.18015, 14.4145, 20.3726, 14.5301, 4.05148, -5.95806, 19.1326, 0, 14.5428, 14.633, 14.5338, 14.597, 14.652, 14.5462, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 14.5301, 15.446, 14.5301, 14.5301, 14.5301
3.18801, 12.3565, 20.2974, 14.5389, 3.789, -7.94094, 19.114, 0, 14.5515, 14.6417, 14.5425, 14.6058, 14.6625, 14.5554, 14.5389, 14.5389, 14.5389, 14.5389, 14.5389, 14.5389, 14.5389, 14.5389, 14.5389, 15.3962, 14.5389, 14.5389, 14.5389
3.19587, 10.4074, 20.1968, 14.5576, 3.52241, -9.7894, 19.0654, 0, 14.5703, 14.6605, 14.5613, 14.6245, 14.6815, 14.5745, 14.5576, 14.5576, 14.5576, 14.5576, 14.5576, 14.5576, 14.5576, 14.5576, 14.5576, 15.3622, 14.5576, 14.5576, 14.5576
3.20373, 13.5781, 20.0657, 14.5863, 3.94691, -6.48758, 18.9832, 0, 14.599, 14.6892, 14.59, 14.6532, 14.7091, 14.6037, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 14.5863, 15.3428, 14.5863, 14.5864, 14.5863
3.2116, 9.80259, 19.9027, 14.6249, 3.43549, -10.1001, 18.8667, 0, 14.6375, 14.7278, 14.6286, 14.6918, 14.7452, 14.6426, 14.6249, 14.6249, 14.6249, 14.6249, 14.6249, 14.6249, 14.6249, 14.6249, 14.6249, 15.3369, 14.6249, 14.6249, 14.6249
3.21946, 7.98296, 19.7093, 14.6731, 3.15958, -11.7263, 18.7182, 0, 14.6857, 14.7759, 14.6767, 14.74, 14.7896, 14.6912, 14.6731, 14.6731, 14.6731, 14.6731, 14.6731, 14.6731, 14.6731, 14.6731, 14.6731, 15.3434, 14.6731, 14.6731, 14.6731
3.22732, 8.78545, 19.4894, 14.7304, 3.28412, -10.7039, 18.542, 0, 14.743, 14.8332, 14.734, 14.7973, 14.842, 14.749, 14.7304, 14.7304, 14.7304, 14.7304, 14.7304, 14.7304, 14.7304, 14.7304, 14.7304, 15.3615, 14.7304, 14.7304, 14.7304
3.23518, 15.9859, 19.2489, 14.7963, 4.24098, -3.26303, 18.3442, 0, 14.8089, 14.8991, 14.7999, 14.8632, 14.9021, 14.8153, 14.7963, 14.7963, 14.7963, 14.7963, 14.7963, 14.7963, 14.7963, 14.7963, 14.7963, 15.3901, 14.7963, 14.7963, 14.7963
3.24304, 10.7927, 18.9947, 14.87, 3.57668, -8.20209, 18.1316, 0, 14.8826, 14.9728, 14.8736, 14.9369, 14.9692, 14.8894, 14.87, 14.87, 14.87, 14.87, 14.87, 14.87, 14.87, 14.87, 14.87, 15.4283, 14.87, 14.87, 14.87
3.25091, 8.98776, 18.7345, 14.9507, 3.31478, -9.74669, 17.9119, 0, 14.9633, 15.0535, 14.9543, 15.0176, 15.0427, 14.9706, 14.9507, 14.9507, 14.9507, 14.9507, 14.9507, 14.9507, 14.9507, 14.9507, 14.9507, 15.4753, 14.9507, 14.9508, 14.9507
3.25877, 10.2362, 18.4755, 15.0375, 3.49803, -8.23934, 17.6921, 0, 15.0501, 15.1403, 15.0411, 15.1044, 15.1219, 15.0578, 15.0375, 15.0375, 15.0375, 15.0375, 15.0375, 15.0375, 15.0375, 15.0375, 15.0375, 15.5299, 15.0375, 15.0376, 15.0375
3.26663, 8.92537, 18.225, 15.1293, 3.30535, -9.29962, 17.4793, 0, 15.1419, 15.2321, 15.1329, 15.1962, 15.206, 15.1501, 15.1293, 15.1293, 15.1293, 15.1293, 15.1293, 15.1293, 15.1293, 15.1293, 15.1293, 15.5912, 15.1293, 15.1294, 15.1293
3.27449, 10.6192, 17.989, 15.225, 3.55235, -7.36978, 17.2792, 0, 15.2377, 15.3279, 15.2287, 15.2919, 15.2941, 15.2463, 15.225, 15.225, 15.225, 15.225, 15.225, 15.225, 15.225, 15.225, 15.225, 15.6582, 15.225, 15.2253, 15.225
3.28236, 6.71328, 17.7726, 15.3237, 2.95183, -11.0593, 17.0967, 0, 15.3363, 15.4266, 15.3273, 15.3907, 15.3854, 15.3454, 15.3237, 15.3237, 15.3237, 15.3237, 15.3237, 15.3237, 15.3237, 15.3237, 15.3237, 15.7298, 15.3237, 15.324, 15.3237
3.29022, 18.159, 17.5794, 15.4242, 4.48988, 0.579567, 16.9353, 0, 15.4369, 15.5271, 15.4279, 15.4912, 15.4788, 15.4464, 15.4242, 15.4242, 15.4242, 15.4242, 15.4242, 15.4242, 15.4242, 15.4242, 15.4242, 15.805, 15.4242, 15.4247, 15.4242
3.29808, 13.923, 17.4119, 15.5256, 3.99037, -3.48889, 16.7972, 0, 15.5382, 15.6284, 15.5292, 15.5926, 15.5735, 15.5482, 15.5256, 15.5256, 15.5256, 15.5256, 15.5256, 15.5256, 15.5256, 15.5256, 15.5256, 15.8829, 15.5256, 15.5262, 15.5256
3.30594, 7.33967, 17.2712, 15.6268, 3.05609, -9.93155, 16.6835, 0, 15.6394, 15.7296, 15.6304, 15.6939, 15.6687, 15.6499, 15.6268, 15.6268, 15.6268, 15.6268, 15.6268, 15.6268, 15.6268, 15.6268, 15.6268, 15.9624, 15.6268, 15.6277, 15.6268
3.31381, 8.15886, 17.1572, 15.727, 3.1873, -8.99839, 16.5942, 0, 15.7396, 15.8298, 15.7306, 15.7942, 15.7634, 15.7506, 15.727, 15.727, 15.727, 15.727, 15.727, 15.727, 15.727, 15.727, 15.727, 16.0426, 15.727, 15.7281, 15.727
