   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.9637, 0.997435, 0.541938, 0.540374, 1.73131, 0.455496, 0.540374, 0, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540374, 0.540375, 0.540374, 0.541936, 0.540374
15.9715, 4.28947, 0.537118, 0.535511, 2.50788, 3.75235, 0.535511, 0, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535511, 0.535513, 0.535511, 0.537116, 0.535511
15.9794, 2.41611, 0.5344, 0.532754, 2.10145, 1.88171, 0.532754, 0, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532754, 0.532756, 0.532754, 0.534399, 0.532754
15.9873, 0, 0.530624, 0.528938, 1.41421, -0.530624, 0.528938, 0, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.528938, 0.52894, 0.528938, 0.530622, 0.528938
15.9951, 0.569517, 0.525869, 0.524147, 1.60297, 0.0436476, 0.524147, 0, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524147, 0.524149, 0.524147, 0.525867, 0.524147
16.003, 1.43048, 0.520642, 0.518885, 1.85216, 0.909841, 0.518885, 0, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518885, 0.518887, 0.518885, 0.520641, 0.518885
16.0108, 1, 0.515441, 0.51365, 1.73205, 0.484559, 0.51365, 0, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.51365, 0.513651, 0.51365, 0.515439, 0.51365
16.0187, 1.27754, 0.513155, 0.51133, 1.8104, 0.764382, 0.51133, 0, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.51133, 0.511332, 0.51133, 0.513153, 0.51133
16.0266, 1.72246, 0.509575, 0.507719, 1.92937, 1.21289, 0.507719, 0, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507719, 0.507721, 0.507719, 0.509573, 0.507719
16.0344, 0.272739, 0.504817, 0.50293, 1.50756, -0.232079, 0.50293, 0, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.50293, 0.502932, 0.50293, 0.504815, 0.50293
16.0423, 0.727261, 0.49949, 0.497572, 1.65144, 0.227772, 0.497572, 0, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497572, 0.497574, 0.497572, 0.499488, 0.497572
16.0502, 2.26803, 0.49419, 0.492243, 2.06592, 1.77384, 0.492243, 0, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492243, 0.492245, 0.492243, 0.494188, 0.492243
16.058, 1.73197, 0.492036, 0.49006, 1.93183, 1.23993, 0.49006, 0, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.49006, 0.490062, 0.49006, 0.492034, 0.49006
16.0659, 0.263164, 0.488407, 0.486402, 1.50438, -0.225242, 0.486402, 0, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486402, 0.486404, 0.486402, 0.488405, 0.486402
16.0738, 1.25827, 0.483439, 0.481406, 1.80507, 0.774834, 0.481406, 0, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481406, 0.481408, 0.481406, 0.483437, 0.481406
16.0816, 1.47856, 0.477825, 0.475764, 1.86509, 1.00074, 0.475764, 0, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475764, 0.475766, 0.475764, 0.477823, 0.475764
16.0895, 2.25589, 0.472244, 0.470155, 2.06298, 1.78364, 0.470155, 0, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470155, 0.470157, 0.470155, 0.472242, 0.470155
16.0974, 2.74411, 0.470492, 0.468375, 2.1781, 2.27362, 0.468375, 0, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468375, 0.468377, 0.468375, 0.47049, 0.468375
16.1052, 0.502107, 0.467059, 0.464915, 1.5818, 0.0350475, 0.464915, 0, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464915, 0.464916, 0.464915, 0.467057, 0.464915
16.1131, 1.74659, 0.462115, 0.459943, 1.93561, 1.28448, 0.459943, 0, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459943, 0.459945, 0.459943, 0.462114, 0.459943
16.121, 1.7513, 0.456442, 0.454241, 1.93683, 1.29486, 0.454241, 0, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454241, 0.454243, 0.454241, 0.45644, 0.454241
16.1288, 1, 0.450804, 0.448575, 1.73205, 0.549196, 0.448575, 0, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448575, 0.448576, 0.448575, 0.450802, 0.448575
16.1367, 0.241388, 0.449244, 0.446986, 1.49713, -0.207857, 0.446986, 0, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446986, 0.446988, 0.446986, 0.449243, 0.446986
16.1446, 1.23668, 0.445831, 0.443543, 1.79908, 0.790848, 0.443543, 0, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443543, 0.443545, 0.443543, 0.445829, 0.443543
16.1524, 3.52193, 0.440757, 0.43844, 2.34988, 3.08118, 0.43844, 0, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.43844, 0.438442, 0.43844, 0.440755, 0.43844
16.1603, 1, 0.434882, 0.432535, 1.73205, 0.565118, 0.432535, 0, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432535, 0.432537, 0.432535, 0.434881, 0.432535
16.1682, 1, 0.429048, 0.426671, 1.73205, 0.570952, 0.426671, 0, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426671, 0.426673, 0.426671, 0.429046, 0.426671
16.176, 0.22934, 0.427858, 0.425451, 1.4931, -0.198519, 0.425451, 0, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425451, 0.425452, 0.425451, 0.427856, 0.425451
16.1839, 0.997674, 0.424637, 0.422199, 1.73138, 0.573037, 0.422199, 0, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.422199, 0.4222, 0.422199, 0.424635, 0.422199
16.1917, 2.99752, 0.419609, 0.417139, 2.23551, 2.57791, 0.417139, 0, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.417139, 0.41714, 0.417139, 0.419607, 0.417139
16.1996, 0.775465, 0.413708, 0.411206, 1.66597, 0.361757, 0.411206, 0, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411206, 0.411208, 0.411206, 0.413706, 0.411206
16.2075, 0.219827, 0.40785, 0.405316, 1.48991, -0.188023, 0.405316, 0, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405316, 0.405317, 0.405316, 0.407848, 0.405316
16.2153, 1.99752, 0.406856, 0.404289, 1.99938, 1.59067, 0.404289, 0, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404289, 0.404291, 0.404289, 0.406854, 0.404289
16.2232, 2.78265, 0.403698, 0.401098, 2.18693, 2.37895, 0.401098, 0, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.401098, 0.4011, 0.401098, 0.403696, 0.401098
16.2311, 0, 0.398626, 0.395991, 1.41421, -0.398626, 0.395991, 0, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395991, 0.395993, 0.395991, 0.398624, 0.395991
16.2389, 0, 0.39263, 0.389962, 1.41421, -0.39263, 0.389962, 0, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389962, 0.389964, 0.389962, 0.392628, 0.389962
16.2468, 0.415118, 0.386681, 0.383978, 1.55406, 0.0284362, 0.383978, 0, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.383978, 0.38398, 0.383978, 0.38668, 0.383978
16.2547, 2.79021, 0.385981, 0.383242, 2.18865, 2.40423, 0.383242, 0, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383242, 0.383244, 0.383242, 0.385979, 0.383242
16.2625, 1.79467, 0.383, 0.380226, 1.94799, 1.41167, 0.380226, 0, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380226, 0.380228, 0.380226, 0.382998, 0.380226
16.2704, 2, 0.378, 0.37519, 2, 1.622, 0.37519, 0, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.37519, 0.375191, 0.37519, 0.377998, 0.37519
16.2783, 1, 0.372027, 0.369179, 1.73205, 0.627973, 0.369179, 0, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369179, 0.369181, 0.369179, 0.372025, 0.369179
16.2861, 0.195639, 0.366103, 0.363218, 1.48177, -0.170464, 0.363218, 0, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.363218, 0.36322, 0.363218, 0.366101, 0.363218
16.294, 1.80436, 0.365563, 0.36264, 1.95048, 1.4388, 0.36264, 0, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.36264, 0.362642, 0.36264, 0.365561, 0.36264
16.3019, 0, 0.362679, 0.359718, 1.41421, -0.362679, 0.359718, 0, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.359718, 0.35972, 0.359718, 0.362678, 0.359718
16.3097, 0.188352, 0.357722, 0.354722, 1.47931, -0.169371, 0.354722, 0, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354722, 0.354724, 0.354722, 0.357721, 0.354722
16.3176, 1.99765, 0.351768, 0.348727, 1.99941, 1.64588, 0.348727, 0, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348727, 0.348729, 0.348727, 0.351766, 0.348727
16.3255, 0.997646, 0.345865, 0.342784, 1.73137, 0.651781, 0.342784, 0, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342784, 0.342786, 0.342784, 0.345863, 0.342784
16.3333, 1.99752, 0.345521, 0.342399, 1.99938, 1.652, 0.342399, 0, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342401, 0.342399, 0.345519, 0.342399
16.3412, 0.997623, 0.342786, 0.339623, 1.73136, 0.654837, 0.339623, 0, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339623, 0.339625, 0.339623, 0.342785, 0.339623
16.349, 0.997544, 0.337931, 0.334726, 1.73134, 0.659613, 0.334726, 0, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334726, 0.334727, 0.334726, 0.337929, 0.334726
16.3569, 0.823668, 0.332055, 0.328807, 1.68038, 0.491612, 0.328807, 0, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328807, 0.328809, 0.328807, 0.332054, 0.328807
16.3648, 1.17152, 0.326233, 0.322942, 1.78088, 0.845287, 0.322942, 0, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322942, 0.322944, 0.322942, 0.326232, 0.322942
16.3726, 0.828479, 0.326157, 0.322821, 1.68181, 0.502323, 0.322821, 0, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322821, 0.322823, 0.322821, 0.326155, 0.322821
16.3805, 1.33317, 0.323601, 0.32022, 1.8257, 1.00957, 0.32022, 0, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.32022, 0.320222, 0.32022, 0.323599, 0.32022
16.3884, 1.83135, 0.318828, 0.315402, 1.95738, 1.51252, 0.315402, 0, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315402, 0.315404, 0.315402, 0.318827, 0.315402
16.3962, 1.83548, 0.312991, 0.309519, 1.95844, 1.52249, 0.309519, 0, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309519, 0.309521, 0.309519, 0.312989, 0.309519
16.4041, 0, 0.30721, 0.303691, 1.41421, -0.30721, 0.303691, 0, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303691, 0.303693, 0.303691, 0.307209, 0.303691
16.412, 0, 0.307921, 0.304354, 1.41421, -0.307921, 0.304354, 0, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304354, 0.304356, 0.304354, 0.307919, 0.304354
16.4198, 0, 0.305714, 0.302098, 1.41421, -0.305714, 0.302098, 0, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.302098, 0.3021, 0.302098, 0.305712, 0.302098
16.4277, 0, 0.300891, 0.297227, 1.41421, -0.300891, 0.297227, 0, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297227, 0.297229, 0.297227, 0.300889, 0.297227
16.4356, 0, 0.294812, 0.291097, 1.41421, -0.294812, 0.291097, 0, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291097, 0.291099, 0.291097, 0.29481, 0.291097
16.4434, 0, 0.288797, 0.285032, 1.41421, -0.288797, 0.285032, 0, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285032, 0.285034, 0.285032, 0.288795, 0.285032
16.4513, 0.289539, 0.294242, 0.290425, 1.51312, -0.00470307, 0.290425, 0, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290425, 0.290427, 0.290425, 0.29424, 0.290425
16.4592, 1.71046, 0.296743, 0.292875, 1.92626, 1.41372, 0.292875, 0, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292875, 0.292876, 0.292875, 0.296742, 0.292875
16.467, 0, 0.296453, 0.292531, 1.41421, -0.296453, 0.292531, 0, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292531, 0.292533, 0.292531, 0.296452, 0.292531
16.4749, 0, 0.294769, 0.290793, 1.41421, -0.294769, 0.290793, 0, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290793, 0.290794, 0.290793, 0.294767, 0.290793
16.4828, 1.13535, 0.29309, 0.289059, 1.77069, 0.84226, 0.289059, 0, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289059, 0.289061, 0.289059, 0.293088, 0.289059
16.4906, 0.997703, 0.29721, 0.293123, 1.73139, 0.700493, 0.293123, 0, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293123, 0.293125, 0.293123, 0.297208, 0.293123
16.4985, 0.997339, 0.29921, 0.295067, 1.73128, 0.698129, 0.295067, 0, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295067, 0.295069, 0.295067, 0.299208, 0.295067
16.5064, 1.86961, 0.299265, 0.295065, 1.96713, 1.57034, 0.295065, 0, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295065, 0.295067, 0.295065, 0.299263, 0.295065
16.5142, 0.125682, 0.298348, 0.294089, 1.45797, -0.172666, 0.294089, 0, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294089, 0.294091, 0.294089, 0.298346, 0.294089
16.5221, 1.87432, 0.297433, 0.293115, 1.96833, 1.57689, 0.293115, 0, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293115, 0.293117, 0.293115, 0.297431, 0.293115
16.5299, 2, 0.301142, 0.296764, 2, 1.69886, 0.296764, 0, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296764, 0.296765, 0.296764, 0.30114, 0.296764
16.5378, 1.23693, 0.302967, 0.298528, 1.79915, 0.93396, 0.298528, 0, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298528, 0.298529, 0.298528, 0.302965, 0.298528
16.5457, 1.76307, 0.303081, 0.29858, 1.93986, 1.45999, 0.29858, 0, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.29858, 0.298582, 0.29858, 0.303079, 0.29858
16.5535, 2.11353, 0.30234, 0.297775, 2.02819, 1.8112, 0.297775, 0, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297775, 0.297777, 0.297775, 0.302338, 0.297775
16.5614, 3.88647, 0.3016, 0.296972, 2.4262, 3.58486, 0.296972, 0, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296972, 0.296974, 0.296972, 0.301598, 0.296972
16.5693, 0, 0.30503, 0.300337, 1.41421, -0.30503, 0.300337, 0, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300337, 0.300339, 0.300337, 0.305028, 0.300337
16.5771, 1.10654, 0.306762, 0.302002, 1.76254, 0.799779, 0.302002, 0, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302002, 0.302004, 0.302002, 0.30676, 0.302002
16.585, 0.893459, 0.306958, 0.302132, 1.70102, 0.5865, 0.302132, 0, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302132, 0.302133, 0.302132, 0.306957, 0.302132
16.5929, 0, 0.306388, 0.301492, 1.41421, -0.306388, 0.301492, 0, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301492, 0.301494, 0.301492, 0.306386, 0.301492
16.6007, 0, 0.305818, 0.300854, 1.41421, -0.305818, 0.300854, 0, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300854, 0.300856, 0.300854, 0.305816, 0.300854
16.6086, 0, 0.308891, 0.303856, 1.41421, -0.308891, 0.303856, 0, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303856, 0.303858, 0.303856, 0.308889, 0.303856
16.6165, 0.0941993, 0.310459, 0.305352, 1.44713, -0.21626, 0.305352, 0, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305352, 0.305354, 0.305352, 0.310457, 0.305352
16.6243, 0.997971, 0.310678, 0.305498, 1.73146, 0.687294, 0.305498, 0, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.305498, 0.3055, 0.305498, 0.310676, 0.305498
16.6322, 2.90783, 0.310221, 0.304969, 2.21536, 2.59761, 0.304969, 0, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.304969, 0.30497, 0.304969, 0.31022, 0.304969
16.6401, 1, 0.309767, 0.304439, 1.73205, 0.690233, 0.304439, 0, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304439, 0.304441, 0.304439, 0.309765, 0.304439
16.6479, 0.0847374, 0.312547, 0.307143, 1.44386, -0.22781, 0.307143, 0, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307143, 0.307145, 0.307143, 0.312546, 0.307143
16.6558, 0.915263, 0.314019, 0.308537, 1.70741, 0.601244, 0.308537, 0, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308537, 0.308539, 0.308537, 0.314017, 0.308537
16.6637, 0.079782, 0.314323, 0.308763, 1.44214, -0.234541, 0.308763, 0, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308763, 0.308765, 0.308763, 0.314321, 0.308763
16.6715, 1.99756, 0.314044, 0.308404, 1.99939, 1.68352, 0.308404, 0, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308404, 0.308406, 0.308404, 0.314043, 0.308404
16.6794, 0.922657, 0.313767, 0.308046, 1.70958, 0.60889, 0.308046, 0, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308046, 0.308048, 0.308046, 0.313765, 0.308046
16.6873, 0, 0.316117, 0.310313, 1.41421, -0.316117, 0.310313, 0, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310313, 0.310315, 0.310313, 0.316115, 0.310313
16.6951, 2, 0.317404, 0.311516, 2, 1.6826, 0.311516, 0, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311516, 0.311518, 0.311516, 0.317402, 0.311516
16.703, 1, 0.31773, 0.311757, 1.73205, 0.68227, 0.311757, 0, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311757, 0.311759, 0.311757, 0.317728, 0.311757
