   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.9781, 6.93479, 5.63442, 5.56877, 2.98911, 1.30036, 5.56877, 0, 5.56879, 5.5688, 5.56881, 5.56884, 5.58126, 5.56909, 5.62148, 5.56877, 5.56877, 5.56877, 5.56877, 5.56877, 5.56877, 5.56877, 5.56877, 5.56878, 5.56877, 5.56877, 5.56877
3.98596, 3.99275, 5.67017, 5.60119, 2.44801, -1.67742, 5.60119, 0, 5.6012, 5.60121, 5.60123, 5.60125, 5.61419, 5.60151, 5.6567, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119, 5.60119
3.99383, 6.029, 5.7054, 5.63355, 2.83355, 0.323597, 5.63355, 0, 5.63356, 5.63357, 5.63358, 5.63361, 5.64724, 5.63387, 5.69124, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355, 5.63355
4.0017, 3.99516, 5.74007, 5.66584, 2.4485, -1.74491, 5.66584, 0, 5.66585, 5.66586, 5.66588, 5.6659, 5.68043, 5.66617, 5.725, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584, 5.66584
4.00957, 2.95409, 5.77416, 5.69806, 2.22578, -2.82007, 5.69806, 0, 5.69808, 5.69809, 5.6981, 5.69813, 5.71381, 5.6984, 5.75793, 5.69806, 5.69806, 5.69806, 5.69806, 5.69806, 5.69806, 5.69806, 5.69806, 5.69807, 5.69806, 5.69806, 5.69806
4.01744, 8.94939, 5.80769, 5.73023, 3.30899, 3.14169, 5.73023, 0, 5.73024, 5.73025, 5.73027, 5.7303, 5.74744, 5.73057, 5.79, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023, 5.73023
4.02531, 6.9443, 5.84074, 5.76233, 2.9907, 1.10356, 5.76233, 0, 5.76235, 5.76236, 5.76237, 5.7624, 5.78137, 5.76268, 5.82121, 5.76233, 5.76233, 5.76233, 5.76233, 5.76233, 5.76233, 5.76233, 5.76233, 5.76234, 5.76233, 5.76233, 5.76233
4.03318, 5.98822, 5.8734, 5.79438, 2.82634, 0.114817, 5.79438, 0, 5.79439, 5.7944, 5.79442, 5.79445, 5.81568, 5.79474, 5.8516, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438, 5.79438
4.04105, 9.93724, 5.90584, 5.82638, 3.45503, 4.0314, 5.82638, 0, 5.82639, 5.8264, 5.82642, 5.82644, 5.85046, 5.82674, 5.88126, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638, 5.82638
4.04892, 4.25093, 5.93823, 5.85834, 2.50019, -1.6873, 5.85834, 0, 5.85836, 5.85837, 5.85838, 5.85841, 5.88579, 5.85871, 5.91027, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834, 5.85834
4.05679, 5.99764, 5.97077, 5.89028, 2.82801, 0.0268707, 5.89028, 0, 5.8903, 5.8903, 5.89032, 5.89035, 5.92177, 5.89066, 5.93877, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028, 5.89028
4.06466, 5.93965, 6.00368, 5.92221, 2.81774, -0.0640244, 5.92221, 0, 5.92223, 5.92223, 5.92225, 5.92228, 5.95848, 5.92259, 5.96688, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221, 5.92221
4.07253, 5.93483, 6.03715, 5.95415, 2.81688, -0.102327, 5.95415, 0, 5.95416, 5.95417, 5.95418, 5.95421, 5.99602, 5.95453, 5.99476, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415, 5.95415
4.0804, 2.99275, 6.07138, 5.98609, 2.23445, -3.07863, 5.98609, 0, 5.98611, 5.98612, 5.98613, 5.98616, 6.03442, 5.98648, 6.02252, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609, 5.98609
4.08827, 3.05792, 6.10653, 6.01807, 2.24898, -3.04861, 6.01807, 0, 6.01809, 6.0181, 6.01811, 6.01814, 6.07375, 6.01847, 6.05032, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807, 6.01807
4.09614, 7.92776, 6.14271, 6.05009, 3.15083, 1.78505, 6.05009, 0, 6.05011, 6.05012, 6.05013, 6.05016, 6.114, 6.0505, 6.07826, 6.05009, 6.05009, 6.05009, 6.05009, 6.05009, 6.05009, 6.05009, 6.05009, 6.0501, 6.05009, 6.05009, 6.05009
4.10401, 5.06259, 6.17998, 6.08218, 2.65755, -1.1174, 6.08218, 0, 6.08219, 6.0822, 6.08222, 6.08224, 6.15516, 6.08259, 6.10645, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218, 6.08218
4.11188, 5.70544, 6.21835, 6.11433, 2.77587, -0.512903, 6.11433, 0, 6.11434, 6.11435, 6.11436, 6.11439, 6.19714, 6.11474, 6.13497, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433, 6.11433
4.11974, 3.43457, 6.25773, 6.14655, 2.33122, -2.82316, 6.14655, 0, 6.14656, 6.14657, 6.14659, 6.14661, 6.23984, 6.14697, 6.16387, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655, 6.14655
4.12761, 7.53646, 6.29801, 6.17887, 3.08812, 1.23845, 6.17887, 0, 6.17888, 6.17889, 6.1789, 6.17893, 6.28309, 6.17929, 6.19322, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887, 6.17887
4.13548, 10.1448, 6.33899, 6.21128, 3.48494, 3.80584, 6.21128, 0, 6.21129, 6.2113, 6.21132, 6.21135, 6.32668, 6.21172, 6.22301, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128, 6.21128
4.14335, 4.07261, 6.3804, 6.24379, 2.46427, -2.30778, 6.24379, 0, 6.24381, 6.24381, 6.24383, 6.24386, 6.37036, 6.24423, 6.25325, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379, 6.24379
4.15122, 6.90855, 6.42195, 6.27642, 2.98472, 0.486596, 6.27642, 0, 6.27643, 6.27644, 6.27645, 6.27648, 6.41383, 6.27686, 6.28395, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642, 6.27642
4.15909, 5.90294, 6.46332, 6.30915, 2.81122, -0.560385, 6.30915, 0, 6.30916, 6.30917, 6.30919, 6.30922, 6.45681, 6.30961, 6.31506, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915, 6.30915
4.16696, 4.25605, 6.50417, 6.342, 2.50121, -2.24813, 6.342, 0, 6.34202, 6.34203, 6.34204, 6.34207, 6.49898, 6.34247, 6.34659, 6.342, 6.342, 6.342, 6.342, 6.342, 6.342, 6.342, 6.342, 6.34201, 6.342, 6.342, 6.342
4.17483, 2.99529, 6.54417, 6.37498, 2.23501, -3.54888, 6.37498, 0, 6.37499, 6.375, 6.37502, 6.37504, 6.54005, 6.37545, 6.37848, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498, 6.37498
4.1827, 7.99493, 6.58301, 6.40807, 3.16148, 1.41192, 6.40807, 0, 6.40809, 6.4081, 6.40811, 6.40814, 6.57974, 6.40856, 6.41072, 6.40807, 6.40807, 6.40807, 6.40807, 6.40807, 6.40807, 6.40807, 6.40807, 6.40808, 6.40807, 6.40807, 6.40807
4.19057, 2.89875, 6.62043, 6.4413, 2.21331, -3.72168, 6.4413, 0, 6.44131, 6.44132, 6.44133, 6.44136, 6.61783, 6.44179, 6.44327, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413, 6.4413
4.19844, 6.09182, 6.65624, 6.47464, 2.84461, -0.564415, 6.47464, 0, 6.47466, 6.47467, 6.47468, 6.47471, 6.65414, 6.47515, 6.4761, 6.47464, 6.47464, 6.47464, 6.47464, 6.47464, 6.47464, 6.47464, 6.47464, 6.47465, 6.47464, 6.47464, 6.47464
4.20631, 0.19777, 6.69029, 6.50812, 1.48249, -6.49252, 6.50812, 0, 6.50813, 6.50814, 6.50816, 6.50818, 6.68857, 6.50864, 6.50917, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812, 6.50812
4.21418, 6.89623, 6.72255, 6.54172, 2.98265, 0.173675, 6.54172, 0, 6.54173, 6.54174, 6.54176, 6.54179, 6.7211, 6.54228, 6.54247, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172, 6.54172
4.22205, 6.78537, 6.75304, 6.57545, 2.96401, 0.03233, 6.57545, 0, 6.57546, 6.57547, 6.57549, 6.57551, 6.75177, 6.57604, 6.57598, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545, 6.57545
4.22992, 3.3184, 6.78188, 6.60931, 2.30617, -3.46348, 6.60931, 0, 6.60932, 6.60933, 6.60934, 6.60937, 6.78071, 6.60997, 6.60968, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931, 6.60931
4.23779, 2.66693, 6.80925, 6.64329, 2.16031, -4.14231, 6.64329, 0, 6.6433, 6.64331, 6.64333, 6.64336, 6.80809, 6.64404, 6.64355, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329, 6.64329
4.24566, 3.33306, 6.83538, 6.6774, 2.30934, -3.50232, 6.6774, 0, 6.67741, 6.67742, 6.67744, 6.67746, 6.83417, 6.67829, 6.67757, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774, 6.6774
4.25352, 9.6526, 6.86059, 6.71163, 3.41359, 2.79201, 6.71163, 0, 6.71164, 6.71165, 6.71167, 6.7117, 6.85923, 6.71273, 6.71175, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163, 6.71163
4.26139, 8.75632, 6.88521, 6.74599, 3.27968, 1.87111, 6.74599, 0, 6.746, 6.74601, 6.74603, 6.74606, 6.88357, 6.7474, 6.74607, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599, 6.74599
4.26926, 5.34983, 6.90958, 6.78048, 2.71106, -1.55975, 6.78048, 0, 6.78049, 6.7805, 6.78052, 6.78054, 6.90752, 6.78235, 6.78053, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048, 6.78048
4.27713, 6.62632, 6.93408, 6.81509, 2.93706, -0.307764, 6.81509, 0, 6.8151, 6.81511, 6.81513, 6.81515, 6.93138, 6.81762, 6.81512, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509, 6.81509
4.285, 8.11307, 6.95906, 6.84982, 3.18011, 1.15401, 6.84982, 0, 6.84983, 6.84984, 6.84986, 6.84988, 6.95543, 6.85329, 6.84984, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982, 6.84982
4.29287, 2.50186, 6.98488, 6.88467, 2.12176, -4.48302, 6.88467, 0, 6.88468, 6.88469, 6.8847, 6.88473, 6.97992, 6.88947, 6.88468, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467, 6.88467
4.30074, 3.60929, 7.01189, 6.91964, 2.36839, -3.4026, 6.91964, 0, 6.91965, 6.91966, 6.91968, 6.91971, 7.00508, 6.9263, 6.91965, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964, 6.91964
4.30861, 9.46171, 7.04042, 6.95473, 3.38551, 2.42129, 6.95473, 0, 6.95474, 6.95475, 6.95477, 6.9548, 7.03106, 6.96394, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473, 6.95473
4.31648, 4.52379, 7.07079, 6.98994, 2.55417, -2.54699, 6.98994, 0, 6.98995, 6.98996, 6.98998, 6.99001, 7.05798, 7.0026, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994, 6.98994
4.32435, 5.13025, 7.10332, 7.02527, 2.67025, -1.97307, 7.02527, 0, 7.02529, 7.0253, 7.02531, 7.02534, 7.08592, 7.04253, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527, 7.02527
4.33222, 10.4355, 7.13834, 7.06072, 3.52641, 3.29721, 7.06072, 0, 7.06073, 7.06074, 7.06076, 7.06079, 7.1149, 7.08402, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072, 7.06072
4.34009, 7.55477, 7.17617, 7.09629, 3.09108, 0.378597, 7.09629, 0, 7.0963, 7.09631, 7.09632, 7.09635, 7.14492, 7.1274, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629, 7.09629
4.34796, 4.99519, 7.21714, 7.13197, 2.64484, -2.22196, 7.13197, 0, 7.13198, 7.13199, 7.13201, 7.13204, 7.17593, 7.17303, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197, 7.13197
4.35583, 7.848, 7.26159, 7.16777, 3.13815, 0.586405, 7.16777, 0, 7.16779, 7.1678, 7.16781, 7.16784, 7.2079, 7.22132, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777, 7.16777
4.3637, 2.99275, 7.30984, 7.20369, 2.23445, -4.31709, 7.20369, 0, 7.20371, 7.20372, 7.20373, 7.20376, 7.24073, 7.27265, 7.20369, 7.20369, 7.20369, 7.20369, 7.20369, 7.20369, 7.20369, 7.20369, 7.20369, 7.2037, 7.20369, 7.20369, 7.20369
4.37157, 13.2333, 7.36217, 7.23973, 3.90299, 5.87116, 7.23973, 0, 7.23975, 7.23976, 7.23977, 7.23981, 7.27435, 7.32741, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973, 7.23973
4.37944, 7.7522, 7.41885, 7.27589, 3.12285, 0.333343, 7.27589, 0, 7.2759, 7.27591, 7.27593, 7.27597, 7.30866, 7.38593, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589, 7.27589
4.3873, 10.2086, 7.48007, 7.31216, 3.49409, 2.72858, 7.31216, 0, 7.31218, 7.31219, 7.3122, 7.31224, 7.3436, 7.44848, 7.31216, 7.31216, 7.31216, 7.31216, 7.31216, 7.31216, 7.31216, 7.31216, 7.31216, 7.31217, 7.31216, 7.31216, 7.31216
4.39517, 10.6178, 7.54588, 7.34856, 3.55216, 3.07196, 7.34856, 0, 7.34857, 7.34858, 7.3486, 7.34864, 7.37906, 7.51521, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856, 7.34856
4.40304, 6.15195, 7.61625, 7.38507, 2.85516, -1.4643, 7.38507, 0, 7.38509, 7.3851, 7.38511, 7.38517, 7.415, 7.58616, 7.38507, 7.38507, 7.38507, 7.38507, 7.38507, 7.38507, 7.38507, 7.38507, 7.38507, 7.38508, 7.38507, 7.38507, 7.38507
4.41091, 3.1566, 7.69092, 7.4217, 2.27081, -4.53432, 7.4217, 0, 7.42172, 7.42173, 7.42174, 7.4218, 7.45132, 7.66113, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217, 7.4217
4.41878, 5.66245, 7.76949, 7.45845, 2.76811, -2.10703, 7.45845, 0, 7.45846, 7.45847, 7.45849, 7.45856, 7.48798, 7.73977, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845, 7.45845
4.42665, 7.82181, 7.85133, 7.49532, 3.13398, -0.0295167, 7.49532, 0, 7.49533, 7.49534, 7.49536, 7.49545, 7.52494, 7.8215, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532, 7.49532
4.43452, 8.15866, 7.93557, 7.5323, 3.18726, 0.223084, 7.5323, 0, 7.53231, 7.53232, 7.53233, 7.53244, 7.56214, 7.9055, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323, 7.5323
4.44239, 10.9485, 8.02118, 7.56939, 3.59841, 2.92735, 7.56939, 0, 7.56941, 7.56941, 7.56943, 7.56957, 7.59957, 7.99076, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939, 7.56939
4.45026, 10.6805, 8.10692, 7.6066, 3.56098, 2.57362, 7.6066, 0, 7.60661, 7.60662, 7.60664, 7.60681, 7.63719, 8.07605, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066, 7.6066
4.45813, 10.6282, 8.19142, 7.64392, 3.55362, 2.4368, 7.64392, 0, 7.64393, 7.64394, 7.64396, 7.64417, 7.67498, 8.16003, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392, 7.64392
4.466, 11.5233, 8.27323, 7.68135, 3.67741, 3.2501, 7.68135, 0, 7.68136, 7.68137, 7.68139, 7.68166, 7.71293, 8.24127, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135, 7.68135
4.47387, 4.1715, 8.3509, 7.71889, 2.48425, -4.1794, 7.71889, 0, 7.71891, 7.71892, 7.71893, 7.71927, 7.75102, 8.31832, 7.71889, 7.71889, 7.71889, 7.71889, 7.71889, 7.71889, 7.71889, 7.71889, 7.71889, 7.7189, 7.71889, 7.71889, 7.71889
4.48174, 12.0619, 8.42304, 7.75654, 3.74992, 3.63885, 7.75654, 0, 7.75656, 7.75657, 7.75658, 7.757, 7.78925, 8.3898, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654, 7.75654
4.48961, 15.3541, 8.48842, 7.7943, 4.16583, 6.86569, 7.7943, 0, 7.79431, 7.79432, 7.79433, 7.79486, 7.8276, 8.45447, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943, 7.7943
4.49748, 4.93604, 8.54601, 7.83215, 2.63364, -3.60997, 7.83215, 0, 7.83217, 7.83218, 7.83219, 7.83285, 7.86607, 8.51132, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215, 7.83215
4.50535, 8.41611, 8.59509, 7.87011, 3.2274, -0.178983, 7.87011, 0, 7.87013, 7.87014, 7.87015, 7.87096, 7.90466, 8.55962, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011, 7.87011
4.51322, 11.597, 8.63527, 7.90818, 3.68741, 2.96176, 7.90818, 0, 7.90819, 7.9082, 7.90822, 7.90921, 7.94337, 8.59897, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818, 7.90818
4.52108, 9.57683, 8.66648, 7.94634, 3.40247, 0.910343, 7.94634, 0, 7.94635, 7.94636, 7.94637, 7.94759, 7.98218, 8.62932, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634, 7.94634
4.52895, 7.99058, 8.68907, 7.9846, 3.16079, -0.698485, 7.9846, 0, 7.98461, 7.98462, 7.98464, 7.9861, 8.0211, 8.65098, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846, 7.9846
4.53682, 8.78749, 8.70366, 8.02295, 3.28443, 0.0838203, 8.02295, 0, 8.02297, 8.02297, 8.02299, 8.02475, 8.06012, 8.66462, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295, 8.02295
4.54469, 18.578, 8.71121, 8.0614, 4.53629, 9.86676, 8.0614, 0, 8.06141, 8.06142, 8.06144, 8.06353, 8.09925, 8.67116, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614, 8.0614
4.55256, 7.60555, 8.7129, 8.09994, 3.09928, -1.10735, 8.09994, 0, 8.09996, 8.09997, 8.09998, 8.10244, 8.13847, 8.67179, 8.09994, 8.09994, 8.09994, 8.09994, 8.09994, 8.09994, 8.09994, 8.09994, 8.09994, 8.09995, 8.09994, 8.09994, 8.09994
4.56043, 7.57009, 8.71007, 8.13858, 3.09356, -1.13998, 8.13858, 0, 8.1386, 8.13861, 8.13862, 8.14149, 8.1778, 8.66786, 8.13858, 8.13858, 8.13858, 8.13858, 8.13858, 8.13858, 8.13858, 8.13858, 8.13858, 8.13859, 8.13858, 8.13858, 8.13858
4.5683, 8.19806, 8.70412, 8.17731, 3.19344, -0.506056, 8.17731, 0, 8.17733, 8.17733, 8.17735, 8.18066, 8.21723, 8.66078, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731, 8.17731
4.57617, 8.98823, 8.69649, 8.21613, 3.31485, 0.291737, 8.21613, 0, 8.21615, 8.21615, 8.21617, 8.21994, 8.25675, 8.65198, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613, 8.21613
4.58404, 13.422, 8.68854, 8.25504, 3.92708, 4.73345, 8.25504, 0, 8.25505, 8.25506, 8.25508, 8.25933, 8.29637, 8.64284, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504, 8.25504
4.59191, 6.99275, 8.68149, 8.29404, 2.99879, -1.68874, 8.29404, 0, 8.29405, 8.29406, 8.29408, 8.29882, 8.33609, 8.63458, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404, 8.29404
4.59978, 3.99279, 8.6764, 8.33312, 2.44802, -4.68361, 8.33312, 0, 8.33314, 8.33315, 8.33316, 8.3384, 8.3759, 8.62827, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312, 8.33312
4.60765, 7.99271, 8.67411, 8.3723, 3.16112, -0.681399, 8.3723, 0, 8.37231, 8.37232, 8.37234, 8.37805, 8.41581, 8.62477, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723, 8.3723
4.61552, 9.21936, 8.67524, 8.41156, 3.34953, 0.544121, 8.41156, 0, 8.41157, 8.41158, 8.4116, 8.41775, 8.4558, 8.62472, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156, 8.41156
4.62339, 6.53702, 8.6802, 8.4509, 2.92182, -2.14318, 8.4509, 0, 8.45091, 8.45092, 8.45094, 8.45749, 8.49589, 8.62854, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509, 8.4509
4.63126, 7.45341, 8.6892, 8.49033, 3.07464, -1.23579, 8.49033, 0, 8.49034, 8.49035, 8.49037, 8.49727, 8.53607, 8.63645, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033, 8.49033
4.63913, 11.7612, 8.70227, 8.52985, 3.70961, 3.05895, 8.52985, 0, 8.52986, 8.52987, 8.52988, 8.53706, 8.57634, 8.64849, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985, 8.52985
4.647, 9.52032, 8.71927, 8.56944, 3.39416, 0.801054, 8.56944, 0, 8.56946, 8.56947, 8.56948, 8.57686, 8.61669, 8.66453, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944, 8.56944
4.65487, 7.46541, 8.73997, 8.60913, 3.07659, -1.27456, 8.60913, 0, 8.60914, 8.60915, 8.60916, 8.61665, 8.65714, 8.68436, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913, 8.60913
