   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_527.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.57997, 1053.12, 1097.05, 42.0796, 32.4826, -43.9286, 0, 42.0821, 42.082, 43.7144, 42.0801, 42.1998, 1095.29, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796, 42.0796
4.58785, 897.144, 993.737, 42.2631, 29.9857, -96.5933, 0, 42.2656, 42.2656, 44.0585, 42.2637, 42.3854, 991.814, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631, 42.2631
4.59572, 839.875, 891.311, 42.4469, 29.0151, -51.4362, 0, 42.4494, 42.4494, 44.3995, 42.4475, 42.5713, 889.228, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469, 42.4469
4.60359, 750.086, 791.788, 42.631, 27.4242, -41.7017, 0, 42.6335, 42.6334, 44.7339, 42.6317, 42.7575, 789.553, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631, 42.631
4.61146, 654.023, 696.865, 42.8153, 25.6129, -42.8423, 0, 42.8178, 42.8178, 45.0578, 42.8161, 42.944, 694.488, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153, 42.8153
4.61934, 540.41, 607.908, 42.9998, 23.2897, -67.4984, 0, 43.0023, 43.0023, 45.3676, 43.0007, 43.1306, 605.404, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998, 42.9998
4.62721, 504.041, 525.903, 43.1846, 22.4954, -21.8625, 0, 43.1871, 43.187, 45.6596, 43.1856, 43.3176, 523.289, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846, 43.1846
4.63508, 436.644, 451.487, 43.3696, 20.9438, -14.8434, 0, 43.3721, 43.3721, 45.9309, 43.3707, 43.5048, 448.785, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696, 43.3696
4.64296, 374.233, 384.987, 43.5548, 19.3967, -10.7536, 0, 43.5573, 43.5572, 46.1786, 43.556, 43.6922, 382.219, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548, 43.5548
4.65083, 301.05, 326.428, 43.7401, 17.4083, -25.3777, 0, 43.7426, 43.7426, 46.4007, 43.7415, 43.8798, 323.621, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401, 43.7401
4.6587, 216.489, 275.603, 43.9256, 14.7814, -59.1139, 0, 43.9282, 43.9281, 46.5962, 43.9272, 44.0676, 272.784, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256, 43.9256
4.66657, 201.394, 232.119, 44.1113, 14.2616, -30.7243, 0, 44.1138, 44.1138, 46.7646, 44.113, 44.2555, 229.314, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113, 44.1113
4.67445, 185.828, 195.443, 44.297, 13.705, -9.61551, 0, 44.2996, 44.2995, 46.9063, 44.2989, 44.4435, 192.68, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297, 44.297
4.68232, 140.828, 164.965, 44.4828, 11.9511, -24.1371, 0, 44.4853, 44.4852, 47.0226, 44.4848, 44.6316, 162.269, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828, 44.4828
4.69019, 101.902, 140.024, 44.6684, 10.1932, -38.1224, 0, 44.671, 44.6709, 47.1154, 44.6706, 44.8195, 137.419, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684, 44.6684
4.69806, 83.673, 119.957, 44.8539, 9.25597, -36.2843, 0, 44.8564, 44.8564, 47.1873, 44.8562, 45.0074, 117.463, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539, 44.8539
4.70594, 80.6905, 104.131, 45.039, 9.09343, -23.4408, 0, 45.0415, 45.0415, 47.2414, 45.0415, 45.1948, 101.766, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039, 45.039
4.71381, 75.6094, 91.9573, 45.2236, 8.80962, -16.3479, 0, 45.2261, 45.2261, 47.2811, 45.2261, 45.3817, 89.734, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236, 45.2236
4.72168, 70.7344, 82.9146, 45.4072, 8.52845, -12.1802, 0, 45.4098, 45.4097, 47.3099, 45.4099, 45.5678, 80.8437, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072, 45.4072
4.72956, 72.0868, 76.5547, 45.5896, 8.60737, -4.46788, 0, 45.5921, 45.5921, 47.3312, 45.5924, 45.7525, 74.6423, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896, 45.5896
4.73743, 54.7677, 72.5073, 45.7702, 7.53444, -17.7396, 0, 45.7727, 45.7727, 47.3483, 45.773, 45.9355, 70.7559, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702, 45.7702
4.7453, 54.3941, 70.4795, 45.9483, 7.5096, -16.0854, 0, 45.9509, 45.9508, 47.364, 45.9512, 46.1161, 68.8882, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483, 45.9483
4.75317, 67.4117, 70.2492, 46.1231, 8.33137, -2.83752, 0, 46.1257, 46.1256, 47.3804, 46.126, 46.2933, 68.8139, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231, 46.1231
4.76105, 60.1597, 71.6588, 46.2935, 7.88414, -11.4992, 0, 46.2961, 46.296, 47.3991, 46.2964, 46.4662, 70.3727, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935, 46.2935
4.76892, 67.5472, 74.6039, 46.4582, 8.3395, -7.05667, 0, 46.4607, 46.4607, 47.421, 46.461, 46.6333, 73.4581, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582, 46.4582
4.77679, 76.0265, 79.0225, 46.6154, 8.83326, -2.99592, 0, 46.618, 46.6179, 47.4459, 46.6182, 46.793, 78.0066, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154, 46.6154
4.78466, 92.5904, 84.8808, 46.7632, 9.72576, 7.7096, 0, 46.7658, 46.7657, 47.4729, 46.7659, 46.9433, 83.9834, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632, 46.7632
4.79254, 89.0287, 92.1613, 46.8992, 9.5409, -3.13252, 0, 46.9018, 46.9017, 47.5003, 46.9019, 47.0818, 91.37, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992, 46.8992
4.80041, 118.333, 100.85, 47.0207, 10.9696, 17.4828, 0, 47.0232, 47.0231, 47.5253, 47.0231, 47.2057, 100.153, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207, 47.0207
4.80828, 134.63, 110.919, 47.1243, 11.6889, 23.7107, 0, 47.1268, 47.1268, 47.5447, 47.1266, 47.3118, 110.304, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243, 47.1243
4.81615, 146.767, 122.32, 47.2064, 12.197, 24.4471, 0, 47.209, 47.2089, 47.5541, 47.2086, 47.3965, 121.775, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064, 47.2064
4.82403, 154.561, 134.97, 47.2631, 12.5124, 19.5902, 0, 47.2657, 47.2656, 47.5488, 47.2652, 47.4558, 134.485, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631, 47.2631
4.8319, 161.263, 148.742, 47.29, 12.7774, 12.5217, 0, 47.2926, 47.2925, 47.5236, 47.292, 47.4852, 148.306, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29, 47.29
4.83977, 192.165, 163.46, 47.2825, 13.9343, 28.7048, 0, 47.285, 47.285, 47.4728, 47.2843, 47.4802, 163.065, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825, 47.2825
4.84765, 226.819, 178.897, 47.2357, 15.1268, 47.9214, 0, 47.2382, 47.2382, 47.3906, 47.2374, 47.436, 178.535, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357, 47.2357
4.85552, 226.159, 194.774, 47.1449, 15.1049, 31.385, 0, 47.1475, 47.1474, 47.2711, 47.1465, 47.3478, 194.439, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449, 47.1449
4.86339, 258.97, 210.766, 47.0055, 16.1546, 48.2036, 0, 47.008, 47.008, 47.1087, 47.0069, 47.211, 210.451, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055, 47.0055
4.87126, 290.767, 226.505, 46.8131, 17.1104, 64.2617, 0, 46.8156, 46.8156, 46.8983, 46.8144, 47.0212, 226.206, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131, 46.8131
4.87914, 307.349, 241.599, 46.564, 17.5883, 65.7498, 0, 46.5665, 46.5665, 46.6351, 46.5652, 46.7747, 241.311, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564, 46.564
4.88701, 336.547, 255.642, 46.2551, 18.3996, 80.9046, 0, 46.2577, 46.2576, 46.3154, 46.2562, 46.4685, 255.362, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551, 46.2551
4.89488, 356.008, 268.23, 45.8846, 18.9211, 87.7772, 0, 45.8871, 45.8871, 45.9367, 45.8856, 46.1006, 267.956, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846, 45.8846
4.90276, 346.555, 278.985, 45.4514, 18.6696, 67.5693, 0, 45.4539, 45.4539, 45.4974, 45.4523, 45.6701, 278.715, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514, 45.4514
4.91063, 333.563, 287.566, 44.956, 18.3184, 45.997, 0, 44.9585, 44.9585, 44.9975, 44.9569, 45.1774, 287.297, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956, 44.956
4.9185, 351.849, 293.69, 44.4003, 18.8109, 58.1586, 0, 44.4028, 44.4028, 44.4386, 44.4011, 44.6244, 293.422, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003, 44.4003
4.92637, 380.756, 297.149, 43.7876, 19.5642, 83.6075, 0, 43.7901, 43.7901, 43.8237, 43.7884, 44.0144, 296.88, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876, 43.7876
4.93425, 380.623, 297.815, 43.1229, 19.5608, 82.8082, 0, 43.1254, 43.1254, 43.1576, 43.1236, 43.3524, 297.545, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229, 43.1229
4.94212, 388.489, 295.653, 42.4123, 19.7608, 92.8359, 0, 42.4148, 42.4148, 42.4461, 42.413, 42.6446, 295.381, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123, 42.4123
4.94999, 355.191, 290.718, 41.6634, 18.8995, 64.4732, 0, 41.666, 41.6659, 41.6967, 41.6642, 41.8985, 290.444, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634, 41.6634
4.95786, 337.533, 283.157, 40.885, 18.4264, 54.3766, 0, 40.8876, 40.8875, 40.9181, 40.8858, 41.1229, 282.88, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885, 40.885
4.96574, 326.967, 273.196, 40.0865, 18.1374, 53.7709, 0, 40.0891, 40.089, 40.1197, 40.0873, 40.3272, 272.916, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865, 40.0865
4.97361, 302.389, 261.133, 39.278, 17.4468, 41.2559, 0, 39.2806, 39.2805, 39.3114, 39.2788, 39.5215, 260.851, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278, 39.278
4.98148, 329.245, 247.321, 38.4698, 18.2001, 81.9243, 0, 38.4723, 38.4723, 38.5035, 38.4705, 38.7162, 247.035, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698, 38.4698
4.98936, 294.087, 232.146, 37.6719, 17.2072, 61.9405, 0, 37.6744, 37.6744, 37.706, 37.6726, 37.9212, 231.857, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719, 37.6719
4.99723, 279.25, 216.018, 36.8941, 16.7705, 63.2318, 0, 36.8966, 36.8966, 36.9287, 36.8948, 37.1463, 215.726, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941, 36.8941
5.0051, 248.892, 199.344, 36.1453, 15.8396, 49.5475, 0, 36.1478, 36.1478, 36.1805, 36.146, 36.4006, 199.048, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453
5.01297, 235.596, 182.513, 35.4334, 15.4142, 53.0829, 0, 35.4359, 35.4359, 35.4692, 35.4341, 35.6919, 182.213, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334, 35.4334
5.02085, 203.611, 165.888, 34.7652, 14.3391, 37.723, 0, 34.7677, 34.7677, 34.8017, 34.7659, 35.0271, 165.583, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652, 34.7652
5.02872, 170.184, 149.781, 34.146, 13.1219, 20.4025, 0, 34.1485, 34.1484, 34.1833, 34.1467, 34.4116, 149.472, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146, 34.146
5.03659, 159.409, 134.461, 33.5797, 12.7047, 24.9483, 0, 33.5823, 33.5822, 33.6179, 33.5805, 33.8497, 134.147, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797, 33.5797
5.04446, 129.514, 120.136, 33.0689, 11.4679, 9.3777, 0, 33.0714, 33.0714, 33.108, 33.0697, 33.3439, 119.816, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689, 33.0689
5.05234, 122.677, 106.956, 32.6144, 11.1659, 15.7203, 0, 32.617, 32.6169, 32.6546, 32.6152, 32.8958, 106.629, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144, 32.6144
5.06021, 115.525, 95.0213, 32.2163, 10.8409, 20.5034, 0, 32.2188, 32.2188, 32.2577, 32.2171, 32.5061, 94.6842, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163, 32.2163
5.06808, 102.264, 84.3745, 31.8729, 10.211, 17.89, 0, 31.8755, 31.8754, 31.9157, 31.8737, 32.1742, 84.0245, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729, 31.8729
5.07595, 88.966, 75.0184, 31.5821, 9.53761, 13.9476, 0, 31.5846, 31.5846, 31.6265, 31.5829, 31.8995, 74.6507, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821, 31.5821
5.08383, 72.5015, 66.9171, 31.3405, 8.63143, 5.5844, 0, 31.3431, 31.343, 31.3869, 31.3414, 31.6813, 66.5241, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405, 31.3405
5.0917, 70.109, 60.0049, 31.1446, 8.4917, 10.1041, 0, 31.1471, 31.1471, 31.1931, 31.1454, 31.5195, 59.5755, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446, 31.1446
5.09957, 55.7002, 54.1986, 30.9901, 7.59607, 1.50168, 0, 30.9927, 30.9926, 31.0413, 30.991, 31.4149, 53.7167, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901, 30.9901
5.10745, 47.8249, 49.4016, 30.8729, 7.05868, -1.57672, 0, 30.8754, 30.8754, 30.9272, 30.8738, 31.3707, 48.8436, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729, 30.8729
5.11532, 56.0484, 45.5134, 30.7885, 7.61895, 10.535, 0, 30.7911, 30.791, 30.8465, 30.7894, 31.3929, 44.8451, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885, 30.7885
5.12319, 32.8446, 42.4365, 30.7328, 5.90293, -9.59192, 0, 30.7353, 30.7353, 30.7952, 30.7337, 31.4916, 41.6095, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328, 30.7328
5.13106, 27.2144, 40.0812, 30.7017, 5.40503, -12.8668, 0, 30.7042, 30.7042, 30.7693, 30.7026, 31.6824, 39.027, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017, 30.7017
5.13894, 28.4268, 38.3718, 30.6915, 5.51605, -9.94497, 0, 30.694, 30.694, 30.7651, 30.6924, 31.9883, 36.9954, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915, 30.6915
5.14681, 33.6276, 37.2499, 30.6988, 5.96889, -3.62233, 0, 30.7014, 30.7013, 30.7796, 30.6998, 32.4413, 35.4207, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988, 30.6988
5.15468, 33.4946, 36.6788, 30.7206, 5.95774, -3.18421, 0, 30.7232, 30.7231, 30.8097, 30.7216, 33.0849, 34.2195, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206, 30.7206
5.16255, 21.5818, 36.6461, 30.7543, 4.85611, -15.0642, 0, 30.7568, 30.7568, 30.8529, 30.7553, 33.9767, 33.3191, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543, 30.7543
5.17043, 22.3846, 37.1663, 30.7976, 4.93808, -14.7817, 0, 30.8001, 30.8001, 30.907, 30.7985, 35.191, 32.6574, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976, 30.7976
5.1783, 21.7675, 38.2837, 30.8485, 4.8752, -16.5161, 0, 30.8511, 30.851, 30.9704, 30.8495, 36.8217, 32.1827, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485, 30.8485
5.18617, 35.1524, 40.0733, 30.9056, 6.09527, -4.92098, 0, 30.9081, 30.9081, 31.0413, 30.9066, 38.9848, 31.8524, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056, 30.9056
5.19405, 35.7124, 42.6436, 30.9675, 6.14105, -6.93114, 0, 30.97, 30.97, 31.1184, 30.9685, 41.8218, 31.6322, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675, 30.9675
5.20192, 45.9358, 46.1356, 31.0331, 6.92356, -0.19986, 0, 31.0356, 31.0356, 31.2008, 31.0341, 45.5001, 31.4947, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331, 31.0331
5.20979, 40.0654, 50.7243, 31.1016, 6.48578, -10.659, 0, 31.1041, 31.1041, 31.2875, 31.1026, 50.2152, 31.4188, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016, 31.1016
5.21766, 40.9784, 56.6165, 31.1724, 6.55579, -15.6381, 0, 31.1749, 31.1749, 31.3776, 31.1734, 56.1896, 31.388, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724, 31.1724
5.22554, 48.3688, 64.0456, 31.2449, 7.0971, -15.6768, 0, 31.2474, 31.2474, 31.4704, 31.246, 63.669, 31.3899, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449, 31.2449
5.23341, 59.9892, 73.2704, 31.3188, 7.87332, -13.2813, 0, 31.3213, 31.3213, 31.5653, 31.3198, 72.9213, 31.4152, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188, 31.3188
5.24128, 76.1043, 84.5636, 31.3937, 8.83766, -8.4593, 0, 31.3962, 31.3962, 31.6615, 31.3948, 84.2261, 31.4572, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937, 31.3937
5.24915, 89.5366, 98.2003, 31.4694, 9.56748, -8.66364, 0, 31.472, 31.4719, 31.7586, 31.4706, 97.8636, 31.5108, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694, 31.4694
