   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_321.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.95997, 157.5, 107.129, 43.6138, 12.6293, 50.371, 43.6138, 0, 43.6278, 43.7519, 43.6287, 44.1517, 106.424, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138, 43.6138
4.96783, 175.169, 104.24, 43.4892, 13.3105, 70.9284, 43.4892, 0, 43.5032, 43.6285, 43.5041, 44.0335, 103.528, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892, 43.4892
4.9757, 157.798, 100.798, 43.3647, 12.6411, 57.0001, 43.3647, 0, 43.3787, 43.5055, 43.3797, 43.9153, 100.078, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647, 43.3647
4.98356, 138.598, 96.9127, 43.2433, 11.8574, 41.6849, 43.2433, 0, 43.2573, 43.386, 43.2584, 43.8004, 96.1839, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433, 43.2433
4.99143, 146.148, 92.7042, 43.1281, 12.1716, 53.4434, 43.1281, 0, 43.1422, 43.2729, 43.1433, 43.6917, 91.9668, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281, 43.1281
4.9993, 138.677, 88.2949, 43.0219, 11.8607, 50.3819, 43.0219, 0, 43.0359, 43.169, 43.0372, 43.592, 87.5483, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219, 43.0219
5.00716, 153.533, 83.8036, 42.9269, 12.4713, 69.7297, 42.9269, 0, 42.9409, 43.0766, 42.9424, 43.5037, 83.0476, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269, 42.9269
5.01503, 119.474, 79.3399, 42.8452, 11.0215, 40.1344, 42.8452, 0, 42.8592, 42.9977, 42.8609, 43.4288, 78.5741, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452, 42.8452
5.02289, 134.456, 75.0021, 42.7784, 11.6814, 59.4535, 42.7784, 0, 42.7924, 42.9338, 42.7943, 43.369, 74.2261, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784, 42.7784
5.03076, 92.674, 70.8721, 42.7274, 9.73006, 21.8019, 42.7274, 0, 42.7414, 42.886, 42.7435, 43.3255, 70.0853, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274, 42.7274
5.03862, 100.052, 67.0158, 42.6928, 10.1021, 33.0358, 42.6928, 0, 42.7068, 42.8549, 42.7091, 43.2989, 66.2173, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928, 42.6928
5.04649, 86.3665, 63.4807, 42.6748, 9.40035, 22.8858, 42.6748, 0, 42.6888, 42.8407, 42.6913, 43.2898, 62.6692, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748, 42.6748
5.05435, 77.1293, 60.2972, 42.6731, 8.89547, 16.8321, 42.6731, 0, 42.6871, 42.8432, 42.6899, 43.2986, 59.4708, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731, 42.6731
5.06222, 72.5657, 57.4814, 42.6871, 8.63514, 15.0842, 42.6871, 0, 42.7011, 42.8619, 42.7041, 43.3256, 56.6371, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871, 42.6871
5.07009, 62.1165, 55.0346, 42.716, 8.00728, 7.08191, 42.716, 0, 42.73, 42.8961, 42.7332, 43.3713, 54.1679, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716, 42.716
5.07795, 53.2589, 52.9483, 42.7585, 7.43363, 0.310593, 42.7585, 0, 42.7725, 42.9448, 42.776, 43.4368, 52.0521, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585, 42.7585
5.08582, 63.9583, 51.2056, 42.8136, 8.12147, 12.7526, 42.8136, 0, 42.8276, 43.007, 42.8313, 43.5245, 50.2695, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136, 42.8136
5.09368, 56.5847, 49.7854, 42.8798, 7.65407, 6.79931, 42.8798, 0, 42.8938, 43.0815, 42.8978, 43.6384, 48.7931, 42.8798, 42.8798, 42.8798, 42.8798, 42.8798, 42.8798, 42.8798, 42.8798, 42.8798, 42.8798, 42.8799, 42.8798
5.10155, 55.0769, 48.6653, 42.9559, 7.55492, 6.41155, 42.9559, 0, 42.9699, 43.1674, 42.9741, 43.7849, 47.5924, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559, 42.9559
5.10941, 42.3509, 47.8247, 43.0404, 6.65965, -5.47372, 43.0404, 0, 43.0544, 43.2636, 43.0589, 43.9747, 46.6347, 43.0404, 43.0404, 43.0404, 43.0404, 43.0404, 43.0404, 43.0404, 43.0404, 43.0404, 43.0404, 43.0405, 43.0404
5.11728, 30.871, 47.248, 43.1323, 5.73333, -16.377, 43.1323, 0, 43.1463, 43.3692, 43.151, 44.2235, 45.8869, 43.1323, 43.1323, 43.1323, 43.1323, 43.1323, 43.1323, 43.1323, 43.1323, 43.1323, 43.1323, 43.1324, 43.1323
5.12514, 36.6784, 46.9289, 43.2302, 6.2192, -10.2505, 43.2302, 0, 43.2442, 43.4836, 43.2492, 44.5549, 45.3175, 43.2302, 43.2302, 43.2302, 43.2302, 43.2302, 43.2302, 43.2302, 43.2302, 43.2302, 43.2302, 43.2304, 43.2302
5.13301, 36.9647, 46.8731, 43.333, 6.24217, -9.90846, 43.333, 0, 43.3471, 43.6061, 43.3523, 45.0027, 44.8969, 43.333, 43.333, 43.333, 43.333, 43.333, 43.333, 43.333, 43.333, 43.333, 43.333, 43.3334, 43.333
5.14087, 28.5153, 47.1034, 43.44, 5.52407, -18.5881, 43.44, 0, 43.4541, 43.7363, 43.4596, 45.6146, 44.5985, 43.44, 43.44, 43.44, 43.44, 43.44, 43.44, 43.44, 43.44, 43.44, 43.44, 43.4406, 43.44
5.14874, 18.9271, 47.6636, 43.5502, 4.57461, -28.7365, 43.5502, 0, 43.5643, 43.8739, 43.57, 46.4568, 44.3988, 43.5502, 43.5502, 43.5502, 43.5502, 43.5502, 43.5502, 43.5502, 43.5502, 43.5502, 43.5502, 43.551, 43.5502
5.15661, 21.8069, 48.6246, 43.663, 4.87923, -26.8177, 43.663, 0, 43.6771, 44.0188, 43.6831, 47.619, 44.2776, 43.663, 43.663, 43.663, 43.663, 43.663, 43.663, 43.663, 43.663, 43.663, 43.663, 43.6642, 43.663
5.16447, 19.7908, 50.09, 43.7778, 4.66806, -30.2992, 43.7778, 0, 43.7918, 44.171, 43.7981, 49.2206, 44.2179, 43.7778, 43.7778, 43.7778, 43.7778, 43.7778, 43.7778, 43.7778, 43.7778, 43.7778, 43.7778, 43.7794, 43.7778
5.17234, 27.1757, 52.2037, 43.8939, 5.40145, -25.028, 43.8939, 0, 43.908, 44.3305, 43.9145, 51.4185, 44.2057, 43.8939, 43.8939, 43.8939, 43.8939, 43.8939, 43.8939, 43.8939, 43.8939, 43.8939, 43.8939, 43.8963, 43.8939
5.1802, 31.7651, 55.1565, 44.0112, 5.81077, -23.3914, 44.0112, 0, 44.0252, 44.4973, 44.0321, 54.4139, 44.2295, 44.0112, 44.0112, 44.0112, 44.0112, 44.0112, 44.0112, 44.0112, 44.0112, 44.0112, 44.0112, 44.0145, 44.0112
5.18807, 36.5442, 59.194, 44.1292, 6.2084, -22.6498, 44.1292, 0, 44.1432, 44.6713, 44.1503, 58.4609, 44.2804, 44.1292, 44.1292, 44.1292, 44.1292, 44.1292, 44.1292, 44.1292, 44.1292, 44.1292, 44.1292, 44.1339, 44.1292
5.19593, 41.4873, 64.625, 44.2477, 6.59449, -23.1377, 44.2477, 0, 44.2617, 44.8525, 44.2691, 63.8749, 44.3513, 44.2477, 44.2477, 44.2477, 44.2477, 44.2477, 44.2477, 44.2477, 44.2477, 44.2477, 44.2477, 44.2541, 44.2477
5.2038, 59.1041, 71.8259, 44.3665, 7.81691, -12.7218, 44.3665, 0, 44.3805, 45.0406, 44.3882, 71.0374, 44.4367, 44.3665, 44.3665, 44.3665, 44.3665, 44.3665, 44.3665, 44.3665, 44.3665, 44.3665, 44.3665, 44.3751, 44.3665
5.21166, 68.0751, 81.2471, 44.4854, 8.37109, -13.172, 44.4854, 0, 44.4995, 45.2351, 44.5074, 80.403, 44.5324, 44.4854, 44.4854, 44.4854, 44.4854, 44.4854, 44.4854, 44.4854, 44.4854, 44.4854, 44.4854, 44.4969, 44.4854
5.21953, 78.7394, 93.4139, 44.6044, 8.98551, -14.6745, 44.6044, 0, 44.6184, 45.4353, 44.6266, 92.5005, 44.6356, 44.6044, 44.6044, 44.6044, 44.6044, 44.6044, 44.6044, 44.6044, 44.6044, 44.6044, 44.6044, 44.6196, 44.6044
5.22739, 90.3347, 108.921, 44.7233, 9.60909, -18.5858, 44.7233, 0, 44.7373, 45.6401, 44.7458, 107.927, 44.7437, 44.7233, 44.7233, 44.7233, 44.7233, 44.7233, 44.7233, 44.7233, 44.7233, 44.7233, 44.7233, 44.7431, 44.7233
5.23526, 135.056, 128.427, 44.8421, 11.7071, 6.62888, 44.8421, 0, 44.8561, 45.8484, 44.8648, 127.345, 44.8553, 44.8421, 44.8421, 44.8421, 44.8421, 44.8421, 44.8421, 44.8421, 44.8421, 44.8421, 44.8421, 44.8676, 44.8421
5.24313, 158.794, 152.637, 44.9606, 12.6804, 6.15643, 44.9606, 0, 44.9746, 46.0586, 44.9837, 151.461, 44.9691, 44.9606, 44.9606, 44.9606, 44.9606, 44.9606, 44.9606, 44.9606, 44.9606, 44.9606, 44.9606, 44.9932, 44.9606
5.25099, 179.705, 182.276, 45.0789, 13.4798, -2.57091, 45.0789, 0, 45.093, 46.2688, 45.1023, 181.003, 45.0843, 45.0789, 45.0789, 45.0789, 45.0789, 45.0789, 45.0789, 45.0789, 45.0789, 45.0789, 45.0789, 45.12, 45.0789
5.25886, 208.04, 218.066, 45.197, 14.4928, -10.0255, 45.197, 0, 45.211, 46.4771, 45.2206, 216.694, 45.2004, 45.197, 45.197, 45.197, 45.197, 45.197, 45.197, 45.197, 45.197, 45.197, 45.197, 45.2481, 45.197
5.26672, 261.694, 260.67, 45.3148, 16.2387, 1.02451, 45.3148, 0, 45.3288, 46.6813, 45.3387, 259.2, 45.3169, 45.3148, 45.3148, 45.3148, 45.3148, 45.3148, 45.3148, 45.3148, 45.3148, 45.3148, 45.3148, 45.3777, 45.3148
5.27459, 351.197, 310.66, 45.4323, 18.7935, 40.5366, 45.4323, 0, 45.4463, 46.8792, 45.4564, 309.097, 45.4336, 45.4323, 45.4323, 45.4323, 45.4323, 45.4323, 45.4323, 45.4323, 45.4323, 45.4323, 45.4323, 45.5087, 45.4323
5.28245, 395.935, 368.461, 45.5494, 19.9483, 27.4741, 45.5494, 0, 45.5635, 47.0687, 45.5739, 366.81, 45.5502, 45.5494, 45.5494, 45.5494, 45.5494, 45.5494, 45.5494, 45.5494, 45.5494, 45.5494, 45.5494, 45.6413, 45.5494
5.29032, 427.613, 434.282, 45.6663, 20.7271, -6.66833, 45.6663, 0, 45.6803, 47.2477, 45.691, 432.552, 45.6667, 45.6663, 45.6663, 45.6663, 45.6663, 45.6663, 45.6663, 45.6663, 45.6663, 45.6663, 45.6663, 45.7753, 45.6663
5.29818, 490.753, 508.069, 45.7827, 22.198, -17.3159, 45.7827, 0, 45.7967, 47.4144, 45.8077, 506.27, 45.783, 45.7827, 45.7827, 45.7827, 45.7827, 45.7827, 45.7827, 45.7827, 45.7827, 45.7827, 45.7827, 45.9108, 45.7827
5.30605, 598.235, 589.47, 45.8988, 24.4997, 8.76477, 45.8988, 0, 45.9128, 47.5673, 45.9241, 587.614, 45.899, 45.8988, 45.8988, 45.8988, 45.8988, 45.8988, 45.8988, 45.8988, 45.8988, 45.8988, 45.8988, 46.0475, 45.8988
5.31392, 665.343, 677.764, 46.0145, 25.833, -12.4218, 46.0145, 0, 46.0285, 47.7053, 46.0401, 675.863, 46.0146, 46.0145, 46.0145, 46.0145, 46.0145, 46.0145, 46.0145, 46.0145, 46.0145, 46.0145, 46.0145, 46.1852, 46.0145
5.32178, 778.104, 771.873, 46.1298, 27.9304, 6.23169, 46.1298, 0, 46.1438, 47.828, 46.1557, 769.941, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.1298, 46.3237, 46.1298
5.32965, 856.259, 870.314, 46.2447, 29.296, -14.0558, 46.2447, 0, 46.2587, 47.9349, 46.2708, 868.366, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.2447, 46.4626, 46.2447
5.33751, 1008.36, 971.261, 46.3591, 31.7862, 37.1018, 46.3591, 0, 46.3732, 48.0267, 46.3856, 969.31, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.3591, 46.6014, 46.3591
5.34538, 1080.97, 1072.57, 46.4731, 32.9086, 8.40479, 46.4731, 0, 46.4872, 48.1041, 46.4999, 1070.63, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.4731, 46.7397, 46.4731
5.35324, 1157.04, 1171.8, 46.5866, 34.0447, -14.7603, 46.5866, 0, 46.6007, 48.1684, 46.6137, 1169.89, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.5866, 46.8771, 46.5866
5.36111, 1259.74, 1266.39, 46.6997, 35.521, -6.64868, 46.6997, 0, 46.7138, 48.2211, 46.727, 1264.52, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 46.6997, 47.0132, 46.6997
5.36897, 1350.96, 1353.71, 46.8123, 36.7826, -2.74951, 46.8123, 0, 46.8264, 48.2643, 46.8399, 1351.88, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 46.8123, 47.1475, 46.8123
5.37684, 1410.99, 1431.18, 46.9243, 37.5898, -20.1836, 46.9243, 0, 46.9385, 48.3, 46.9523, 1429.4, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 46.9243, 47.2796, 46.9243
5.3847, 1524.53, 1496.41, 47.0359, 39.0708, 28.1138, 47.0359, 0, 47.0502, 48.3303, 47.0641, 1494.7, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.0359, 47.4094, 47.0359
5.39257, 1512.81, 1547.34, 47.1469, 38.9205, -34.5294, 47.1469, 0, 47.1613, 48.3574, 47.1754, 1545.7, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.1469, 47.5366, 47.1469
5.40043, 1575.72, 1582.3, 47.2574, 39.7205, -6.58594, 47.2574, 0, 47.2719, 48.3834, 47.2862, 1580.73, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.2574, 47.6609, 47.2574
5.4083, 1635.37, 1600.17, 47.3673, 40.4644, 35.1998, 47.3673, 0, 47.382, 48.4102, 47.3964, 1598.66, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.3673, 47.7826, 47.3673
5.41617, 1608.17, 1600.35, 47.4766, 40.127, 7.8197, 47.4766, 0, 47.4916, 48.4393, 47.506, 1598.92, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.4766, 47.9016, 47.4766
5.42403, 1621.95, 1582.9, 47.5854, 40.2983, 39.0494, 47.5854, 0, 47.6007, 48.472, 47.6151, 1581.54, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 47.5854, 48.018, 47.5854
5.4319, 1616.43, 1548.43, 47.6935, 40.2297, 68.0001, 47.6935, 0, 47.7093, 48.5096, 47.7235, 1547.13, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 47.6935, 48.132, 47.6935
5.43976, 1528.91, 1498.15, 47.801, 39.1268, 30.7612, 47.801, 0, 47.8175, 48.5526, 47.8313, 1496.91, 47.801, 47.801, 47.801, 47.801, 47.801, 47.801, 47.801, 47.801, 47.801, 47.801, 47.801, 48.2438, 47.801
5.44763, 1449.95, 1433.73, 47.9079, 38.1044, 16.2173, 47.9079, 0, 47.9253, 48.6017, 47.9385, 1432.54, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 47.9079, 48.3535, 47.9079
5.45549, 1357.15, 1357.26, 48.0141, 36.8667, -0.109985, 48.0141, 0, 48.0327, 48.6568, 48.0451, 1356.12, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.0141, 48.4613, 48.0141
5.46336, 1280.69, 1271.12, 48.1196, 35.8147, 9.57739, 48.1196, 0, 48.1399, 48.718, 48.1509, 1270.02, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.1196, 48.5673, 48.1196
5.47123, 1233.86, 1177.84, 48.2245, 35.1548, 56.0239, 48.2245, 0, 48.2468, 48.7851, 48.2561, 1176.78, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.2245, 48.6716, 48.2245
5.47909, 1152.08, 1080.02, 48.3286, 33.9717, 72.059, 48.3286, 0, 48.3537, 48.8577, 48.3605, 1078.99, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.3286, 48.7741, 48.3286
5.48696, 959.51, 980.166, 48.432, 31.0082, -20.6562, 48.432, 0, 48.4607, 48.9352, 48.4643, 979.159, 48.432, 48.432, 48.432, 48.432, 48.432, 48.432, 48.432, 48.432, 48.432, 48.432, 48.432, 48.8749, 48.432
5.49482, 860.014, 880.621, 48.5347, 29.3601, -20.6068, 48.5347, 0, 48.568, 49.0171, 48.5673, 879.634, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.5347, 48.9738, 48.5347
5.50269, 824.303, 783.484, 48.6366, 28.7455, 40.8197, 48.6366, 0, 48.6759, 49.1028, 48.6696, 782.511, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 48.6366, 49.0708, 48.6366
5.51055, 725.977, 690.516, 48.7377, 26.9811, 35.4612, 48.7377, 0, 48.7846, 49.1918, 48.7711, 689.554, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 48.7377, 49.1655, 48.7377
5.51842, 625.533, 603.151, 48.8381, 25.0506, 22.3824, 48.8381, 0, 48.8944, 49.2833, 48.8719, 602.195, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 48.8381, 49.258, 48.8381
5.52628, 567.656, 522.432, 48.9376, 23.8675, 45.2239, 48.9376, 0, 49.0059, 49.3769, 48.972, 521.48, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 48.9376, 49.3481, 48.9376
5.53415, 493.934, 449.064, 49.0363, 22.2696, 44.8708, 49.0363, 0, 49.1194, 49.4721, 49.0714, 448.11, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.0363, 49.4358, 49.0363
5.54201, 403.001, 383.411, 49.1341, 20.1246, 19.5905, 49.1341, 0, 49.2354, 49.5683, 49.1702, 382.452, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.1341, 49.521, 49.1341
5.54988, 364.079, 325.536, 49.2311, 19.1332, 38.5429, 49.2311, 0, 49.3545, 49.6654, 49.2684, 324.568, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.2311, 49.6039, 49.2311
5.55774, 284.392, 275.254, 49.3273, 16.9231, 9.13721, 49.3273, 0, 49.4773, 49.7628, 49.3663, 274.272, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.3273, 49.6845, 49.3273
5.56561, 251.076, 232.192, 49.4225, 15.9084, 18.8839, 49.4225, 0, 49.6043, 49.8603, 49.4642, 231.191, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.4225, 49.7631, 49.4225
5.57348, 189.144, 195.82, 49.5168, 13.8255, -6.67603, 49.5168, 0, 49.7361, 49.9577, 49.5624, 194.791, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.5168, 49.8399, 49.5168
5.58134, 160.166, 165.519, 49.6103, 12.7345, -5.35242, 49.6103, 0, 49.8732, 50.0548, 49.6617, 164.455, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.6103, 49.9152, 49.6103
5.58921, 125.709, 140.618, 49.7028, 11.3008, -14.9086, 49.7028, 0, 50.0161, 50.1515, 49.7628, 139.509, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.7028, 49.9893, 49.7028
5.59707, 117.985, 120.427, 49.7943, 10.9538, -2.44219, 49.7943, 0, 50.1649, 50.2475, 49.8672, 119.262, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 49.7943, 50.0625, 49.7943
5.60494, 95.478, 104.28, 49.885, 9.87309, -8.80173, 49.885, 0, 50.3198, 50.3429, 49.9767, 103.045, 49.885, 49.885, 49.885, 49.885, 49.885, 49.885, 49.885, 49.885, 49.885, 49.885, 49.885, 50.135, 49.885
5.6128, 75.3506, 91.5438, 49.9746, 8.79492, -16.1932, 49.9746, 0, 50.4808, 50.4375, 50.094, 90.2227, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 49.9746, 50.2071, 49.9746
5.62067, 75.6186, 81.6431, 50.0632, 8.81014, -6.02453, 50.0632, 0, 50.6474, 50.5312, 50.2228, 80.2157, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.0632, 50.279, 50.0632
5.62853, 54.0306, 74.068, 50.1509, 7.48536, -20.0374, 50.1509, 0, 50.8191, 50.6241, 50.3679, 72.5097, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.1509, 50.3508, 50.1509
5.6364, 50.4995, 68.3748, 50.2375, 7.24566, -17.8753, 50.2375, 0, 50.9948, 50.7161, 50.536, 66.6555, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.2375, 50.4226, 50.2375
5.64427, 42.7044, 64.1917, 50.3232, 6.68614, -21.4873, 50.3232, 0, 51.1734, 50.8071, 50.7358, 62.2737, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.3232, 50.4944, 50.3232
5.65213, 42.8577, 61.211, 50.4077, 6.69759, -18.3533, 50.4077, 0, 51.3533, 50.8971, 50.9785, 59.0468, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.4077, 50.5661, 50.4077
5.66, 38.6794, 59.1875, 50.4912, 6.37804, -20.5081, 50.4912, 0, 51.5326, 50.9861, 51.2785, 56.7172, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.4912, 50.6377, 50.4912
5.66786, 32.1522, 57.9327, 50.5736, 5.84399, -25.7805, 50.5736, 0, 51.7093, 51.074, 51.6538, 55.0807, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.5736, 50.7091, 50.5736
5.67573, 44.0995, 57.308, 50.6548, 6.78966, -13.2085, 50.6548, 0, 51.8813, 51.1609, 52.1262, 53.9788, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.6548, 50.7801, 50.6548
5.68359, 38.9482, 57.2198, 50.7349, 6.39908, -18.2715, 50.7349, 0, 52.0461, 51.2465, 52.7223, 53.2937, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.7349, 50.8506, 50.7349
5.69146, 41.1614, 57.6133, 50.8137, 6.56973, -16.4519, 50.8137, 0, 52.2014, 51.331, 53.4733, 52.9418, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.8137, 50.9205, 50.8137
5.69932, 35.1715, 58.4685, 50.8913, 6.09684, -23.297, 50.8913, 0, 52.3452, 51.4143, 54.4155, 52.8692, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.8913, 50.9895, 50.8913
5.70719, 49.08, 59.7955, 50.9675, 7.14703, -10.7155, 50.9675, 0, 52.4754, 51.4962, 55.5893, 53.0471, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 50.9675, 51.0576, 50.9675
