   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.6242, 0.997522, 1.19453, 1.19452, 1.73134, -0.197004, 0, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19452, 1.19453, 1.19452, 1.19452, 1.19452, 1.19452
14.632, 0.307807, 1.19072, 1.19072, 1.51915, -0.882914, 0, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072, 1.19072
14.6398, 1, 1.18584, 1.18584, 1.73205, -0.185839, 0, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584, 1.18584
14.6477, 3.37001, 1.18004, 1.18004, 2.31733, 2.18997, 0, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004, 1.18004
14.6555, 2.99554, 1.17379, 1.17379, 2.23507, 1.82175, 0, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379, 1.17379
14.6634, 2.99487, 1.16756, 1.16756, 2.23492, 1.82732, 0, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756, 1.16756
14.6712, 3.63957, 1.16408, 1.16408, 2.37478, 2.47549, 0, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408, 1.16408
14.679, 1.67546, 1.15935, 1.15934, 1.91715, 0.516119, 0, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15934, 1.15935, 1.15934, 1.15934, 1.15934, 1.15934
14.6869, 2.32454, 1.15354, 1.15354, 2.07955, 1.171, 0, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354, 1.15354
14.6947, 0.670508, 1.14721, 1.14721, 1.63417, -0.476703, 0, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721, 1.14721
14.7026, 0.329492, 1.1409, 1.1409, 1.52627, -0.811408, 0, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409, 1.1409
14.7104, 0.665717, 1.13773, 1.13772, 1.6327, -0.472009, 0, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13772, 1.13773, 1.13772, 1.13772, 1.13772, 1.13772
14.7182, 3.66068, 1.13313, 1.13313, 2.37922, 2.52755, 0, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313, 1.13313
14.7261, 3.33457, 1.12733, 1.12732, 2.30967, 2.20725, 0, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12732, 1.12733, 1.12732, 1.12732, 1.12732, 1.12732
14.7339, 1.99752, 1.12093, 1.12093, 1.99938, 0.876593, 0, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093, 1.12093
14.7417, 1.34151, 1.11455, 1.11455, 1.82798, 0.226964, 0, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455, 1.11455
14.7496, 0, 1.112, 1.112, 1.41421, -1.112, 0, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112, 1.112
14.7574, 0, 1.10768, 1.10767, 1.41421, -1.10768, 0, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10767, 1.10768, 1.10767, 1.10767, 1.10767, 1.10767
14.7653, 0, 1.10179, 1.10179, 1.41421, -1.10179, 0, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179, 1.10179
14.7731, 2.64651, 1.09514, 1.09514, 2.15558, 1.55138, 0, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514, 1.09514
14.7809, 2.99748, 1.0885, 1.0885, 2.2355, 1.90897, 0, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885, 1.0885
14.7888, 0.35601, 1.09018, 1.09018, 1.53493, -0.734167, 0, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018, 1.09018
14.7966, 0.639281, 1.08976, 1.08975, 1.62459, -0.450474, 0, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08975, 1.08976, 1.08975, 1.08975, 1.08975, 1.08975
14.8045, 2.63432, 1.08745, 1.08745, 2.15275, 1.54688, 0, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745, 1.08745
14.8123, 0.726394, 1.08421, 1.0842, 1.65118, -0.357811, 0, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.0842, 1.08421, 1.0842, 1.0842, 1.0842, 1.0842
14.8201, 0.632016, 1.08097, 1.08096, 1.62235, -0.44895, 0, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08096, 1.08097, 1.08096, 1.08096, 1.08096, 1.08096
14.828, 1.62697, 1.08189, 1.08189, 1.90446, 0.545077, 0, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189, 1.08189
14.8358, 1.36815, 1.0812, 1.0812, 1.83525, 0.286951, 0, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812, 1.0812
14.8437, 2.37286, 1.07909, 1.07909, 2.09114, 1.29377, 0, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909, 1.07909
14.8515, 2, 1.07627, 1.07627, 2, 0.923729, 0, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627, 1.07627
14.8593, 1, 1.07345, 1.07345, 1.73205, -0.0734545, 0, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345, 1.07345
14.8672, 0, 1.07393, 1.07393, 1.41421, -1.07393, 0, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393, 1.07393
14.875, 3.61512, 1.07304, 1.07304, 2.36962, 2.54208, 0, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304, 1.07304
14.8829, 2.99757, 1.07095, 1.07095, 2.23552, 1.92662, 0, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095, 1.07095
14.8907, 1.60788, 1.06826, 1.06826, 1.89944, 0.539623, 0, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826, 1.06826
14.8985, 4.38724, 1.06557, 1.06557, 2.5273, 3.32166, 0, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557, 1.06557
14.9064, 1.60335, 1.06578, 1.06578, 1.89825, 0.537562, 0, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578, 1.06578
14.9142, 3.39195, 1.0648, 1.0648, 2.32206, 2.32714, 0, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648, 1.0648
14.922, 2.3969, 1.06279, 1.06278, 2.09688, 1.33412, 0, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06278, 1.06279, 1.06278, 1.06278, 1.06278, 1.06278
14.9299, 1, 1.06025, 1.06025, 1.73205, -0.0602539, 0, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025, 1.06025
14.9377, 1.59579, 1.05772, 1.05772, 1.89626, 0.538063, 0, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772, 1.05772
14.9456, 2.99752, 1.05751, 1.05751, 2.23551, 1.94001, 0, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751, 1.05751
14.9534, 0.997769, 1.05631, 1.05631, 1.73141, -0.0585393, 0, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631, 1.05631
14.9612, 0.997522, 1.05426, 1.05426, 1.73134, -0.0567414, 0, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426, 1.05426
14.9691, 0.997522, 1.0518, 1.05179, 1.73134, -0.0542749, 0, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.05179, 1.0518, 1.05179, 1.05179, 1.05179, 1.05179
14.9769, 1.58166, 1.04933, 1.04933, 1.89253, 0.532327, 0, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933, 1.04933
14.9848, 3.57646, 1.04875, 1.04875, 2.36145, 2.5277, 0, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875, 1.04875
14.9926, 2.25576, 1.04743, 1.04743, 2.06295, 1.20833, 0, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743, 1.04743
15.0004, 0.57658, 1.04548, 1.04548, 1.60517, -0.468903, 0, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548, 1.04548
15.0083, 0.42342, 1.04323, 1.04323, 1.55673, -0.619808, 0, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323, 1.04323
15.0161, 1, 1.04098, 1.04097, 1.73205, -0.0409759, 0, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04097, 1.04098, 1.04097, 1.04097, 1.04097, 1.04097
15.024, 0.569393, 1.03974, 1.03974, 1.60293, -0.470349, 0, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974, 1.03974
15.0318, 1.43061, 1.03809, 1.03809, 1.85219, 0.392515, 0, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809, 1.03809
15.0396, 1.56449, 1.03614, 1.03614, 1.88799, 0.528353, 0, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614, 1.03614
15.0475, 2.68384, 1.03403, 1.03403, 2.16422, 1.64981, 0, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403, 1.03403
15.0553, 2.31128, 1.03193, 1.03193, 2.07636, 1.27935, 0, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193, 1.03193
15.0632, 0.440397, 1.03015, 1.03015, 1.56218, -0.589758, 0, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015, 1.03015
15.071, 1, 1.0282, 1.0282, 1.73205, -0.0281973, 0, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282, 1.0282
15.0788, 2, 1.02624, 1.02624, 2, 0.973758, 0, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624, 1.02624
15.0867, 1.10012, 1.02436, 1.02436, 1.76072, 0.0757592, 0, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436, 1.02436
15.0945, 1.99529, 1.0223, 1.0223, 1.99882, 0.972991, 0, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223, 1.0223
15.1024, 1.44975, 1.02006, 1.02006, 1.85735, 0.429685, 0, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006, 1.02006
15.1102, 1.99759, 1.01774, 1.01773, 1.9994, 0.979853, 0, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01773, 1.01774, 1.01773, 1.01773, 1.01773, 1.01773
15.118, 1.53804, 1.01541, 1.01541, 1.88097, 0.522629, 0, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541, 1.01541
15.1259, 1.91921, 1.013, 1.013, 1.9797, 0.906206, 0, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013
15.1337, 1.07138, 1.01047, 1.01046, 1.75253, 0.0609089, 0, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01046, 1.01047, 1.01046, 1.01046, 1.01046, 1.01046
15.1415, 2.46183, 1.00794, 1.00793, 2.11231, 1.4539, 0, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00793, 1.00794, 1.00793, 1.00793, 1.00793, 1.00793
15.1494, 2.99746, 1.00607, 1.00607, 2.2355, 1.99138, 0, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607, 1.00607
15.1572, 0.997711, 1.00386, 1.00386, 1.73139, -0.00615162, 0, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386, 1.00386
15.1651, 1.47162, 1.00119, 1.00118, 1.86323, 0.470437, 0, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00118, 1.00119, 1.00118, 1.00118, 1.00118, 1.00118
15.1729, 1, 0.99828, 0.998278, 1.73205, 0.00172019, 0, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.998278, 0.99828, 0.998278, 0.998278, 0.998278, 0.998278
15.1807, 2, 0.995378, 0.995376, 2, 1.00462, 0, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995376, 0.995378, 0.995376, 0.995376, 0.995376, 0.995376
15.1886, 1.51871, 0.993662, 0.99366, 1.87582, 0.525049, 0, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.99366, 0.993662, 0.99366, 0.99366, 0.99366, 0.99366
15.1964, 3.48129, 0.991365, 0.991363, 2.34122, 2.48992, 0, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991363, 0.991365, 0.991363, 0.991363, 0.991363, 0.991363
15.2043, 5.514, 0.988508, 0.988506, 2.74117, 4.52549, 0, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988506, 0.988508, 0.988506, 0.988506, 0.988506, 0.988506
15.2121, 1.99746, 0.985374, 0.985372, 1.99936, 1.01208, 0, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985372, 0.985374, 0.985372, 0.985372, 0.985372, 0.985372
15.2199, 1.48854, 0.982244, 0.982242, 1.86776, 0.506295, 0, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982242, 0.982244, 0.982242, 0.982242, 0.982242, 0.982242
15.2278, 1, 0.98061, 0.980609, 1.73205, 0.0193895, 0, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.980609, 0.98061, 0.980609, 0.980609, 0.980609, 0.980609
15.2356, 1, 0.978341, 0.978339, 1.73205, 0.0216593, 0, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978339, 0.978341, 0.978339, 0.978339, 0.978339, 0.978339
15.2435, 0.501735, 0.975485, 0.975483, 1.58169, -0.47375, 0, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975483, 0.975485, 0.975483, 0.975483, 0.975483, 0.975483
15.2513, 0.997769, 0.972339, 0.972337, 1.73141, 0.0254304, 0, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972337, 0.972339, 0.972337, 0.972337, 0.972337, 0.972337
15.2591, 0.99746, 0.969198, 0.969196, 1.73132, 0.0282617, 0, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969196, 0.969198, 0.969196, 0.969196, 0.969196, 0.969196
15.267, 0.503036, 0.96727, 0.967269, 1.5821, -0.464235, 0, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.967269, 0.96727, 0.967269, 0.967269, 0.967269, 0.967269
15.2748, 1.98439, 0.964796, 0.964794, 1.99609, 1.01959, 0, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964794, 0.964796, 0.964794, 0.964794, 0.964794, 0.964794
15.2827, 4.01561, 0.961858, 0.961856, 2.45267, 3.05376, 0, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961856, 0.961858, 0.961856, 0.961856, 0.961856, 0.961856
15.2905, 1.48736, 0.958692, 0.95869, 1.86745, 0.528669, 0, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.95869, 0.958692, 0.95869, 0.95869, 0.95869, 0.95869
15.2983, 0.512639, 0.95552, 0.955518, 1.58513, -0.442881, 0, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.955518, 0.95552, 0.955518, 0.955518, 0.955518, 0.955518
