   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_367.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.29751, 4.17359, 19.5012, 16.6495, 2.48467, -15.3276, 17.5008, 0, 16.6497, 16.6601, 16.73, 16.6531, 16.7101, 17.3144, 16.6495, 16.6495, 16.6495, 16.6495, 16.6495, 16.6495, 16.6495, 16.6495, 16.6495, 17.8297, 16.6495, 16.6498, 16.6495
3.30538, 6.16861, 19.3191, 16.7565, 2.85808, -13.1505, 17.4709, 0, 16.7566, 16.767, 16.8369, 16.76, 16.8171, 17.3405, 16.7565, 16.7565, 16.7565, 16.7565, 16.7565, 16.7565, 16.7565, 16.7565, 16.7565, 17.8651, 16.7565, 16.7568, 16.7565
3.31325, 4.65054, 19.1637, 16.8625, 2.57886, -14.5132, 17.4549, 0, 16.8626, 16.873, 16.9429, 16.866, 16.9232, 17.3732, 16.8625, 16.8625, 16.8625, 16.8625, 16.8625, 16.8625, 16.8625, 16.8625, 16.8625, 17.9048, 16.8625, 16.8629, 16.8625
3.32112, 8.50376, 19.0347, 16.9668, 3.24095, -10.5309, 17.4522, 0, 16.9669, 16.9773, 17.0473, 16.9703, 17.0277, 17.412, 16.9668, 16.9668, 16.9668, 16.9668, 16.9668, 16.9668, 16.9668, 16.9668, 16.9668, 17.948, 16.9668, 16.9674, 16.9668
3.32899, 8.32273, 18.9307, 17.0687, 3.2129, -10.608, 17.4616, 0, 17.0689, 17.0793, 17.1492, 17.0723, 17.1298, 17.4565, 17.0687, 17.0687, 17.0687, 17.0687, 17.0687, 17.0687, 17.0687, 17.0687, 17.0687, 17.9937, 17.0687, 17.0695, 17.0687
3.33686, 7.98553, 18.8502, 17.1677, 3.15999, -10.8647, 17.4819, 0, 17.1678, 17.1782, 17.2481, 17.1712, 17.2291, 17.5058, 17.1677, 17.1677, 17.1677, 17.1677, 17.1677, 17.1677, 17.1677, 17.1677, 17.1677, 18.041, 17.1677, 17.1686, 17.1677
3.34473, 13.5013, 18.791, 17.2633, 3.93717, -5.28967, 17.5116, 0, 17.2635, 17.2738, 17.3438, 17.2668, 17.3251, 17.5592, 17.2633, 17.2633, 17.2633, 17.2633, 17.2633, 17.2633, 17.2633, 17.2633, 17.2633, 18.0893, 17.2633, 17.2644, 17.2633
3.35261, 3.8337, 18.7506, 17.3553, 2.4153, -14.9169, 17.5491, 0, 17.3554, 17.3658, 17.4358, 17.3588, 17.4177, 17.6159, 17.3553, 17.3553, 17.3553, 17.3553, 17.3553, 17.3553, 17.3553, 17.3553, 17.3553, 18.1378, 17.3553, 17.3567, 17.3553
3.36048, 4.62185, 18.7268, 17.4436, 2.5733, -14.1049, 17.5931, 0, 17.4437, 17.4541, 17.524, 17.4471, 17.5069, 17.6752, 17.4436, 17.4436, 17.4436, 17.4436, 17.4436, 17.4436, 17.4436, 17.4436, 17.4436, 18.1861, 17.4436, 17.4453, 17.4436
3.36835, 10.8311, 18.7172, 17.5283, 3.58206, -7.88603, 17.6422, 0, 17.5284, 17.5388, 17.6087, 17.5318, 17.5928, 17.7366, 17.5283, 17.5283, 17.5283, 17.5283, 17.5283, 17.5283, 17.5283, 17.5283, 17.5283, 18.2338, 17.5283, 17.5303, 17.5283
3.37622, 7.68431, 18.7197, 17.6096, 3.11196, -11.0353, 17.6953, 0, 17.6097, 17.6201, 17.69, 17.6131, 17.6757, 17.7994, 17.6096, 17.6096, 17.6096, 17.6096, 17.6096, 17.6096, 17.6096, 17.6096, 17.6096, 18.2809, 17.6096, 17.6119, 17.6096
3.38409, 6.59047, 18.7325, 17.6878, 2.93095, -12.142, 17.7517, 0, 17.688, 17.6984, 17.7683, 17.6914, 17.7562, 17.8635, 17.6878, 17.6878, 17.6878, 17.6878, 17.6878, 17.6878, 17.6878, 17.6878, 17.6878, 18.3272, 17.6878, 17.6906, 17.6878
3.39196, 13.542, 18.7542, 17.7636, 3.94234, -5.21223, 17.8106, 0, 17.7638, 17.7742, 17.8441, 17.7672, 17.8351, 17.9287, 17.7636, 17.7636, 17.7636, 17.7636, 17.7636, 17.7636, 17.7636, 17.7636, 17.7636, 18.373, 17.7636, 17.7668, 17.7636
3.39983, 7.99046, 18.7839, 17.8376, 3.16077, -10.7935, 17.8717, 0, 17.8378, 17.8481, 17.9181, 17.8411, 17.9132, 17.9951, 17.8376, 17.8376, 17.8376, 17.8376, 17.8376, 17.8376, 17.8376, 17.8376, 17.8376, 18.4186, 17.8376, 17.8413, 17.8376
3.4077, 6.99042, 18.8209, 17.9104, 2.9984, -11.8304, 17.9349, 0, 17.9106, 17.921, 17.9909, 17.914, 17.9915, 18.0628, 17.9104, 17.9104, 17.9104, 17.9104, 17.9104, 17.9104, 17.9104, 17.9104, 17.9104, 18.4643, 17.9104, 17.9145, 17.9104
3.41557, 12.9681, 18.8649, 17.9829, 3.86887, -5.89674, 18.0003, 0, 17.9831, 17.9934, 18.0634, 17.9864, 18.0713, 18.1323, 17.9829, 17.9829, 17.9829, 17.9829, 17.9829, 17.9829, 17.9829, 17.9829, 17.9829, 18.5106, 17.9829, 17.9875, 17.9829
3.42344, 13.4247, 18.9161, 18.0558, 3.92742, -5.49141, 18.068, 0, 18.056, 18.0664, 18.1363, 18.0594, 18.1539, 18.2038, 18.0558, 18.0558, 18.0558, 18.0558, 18.0558, 18.0558, 18.0558, 18.0558, 18.0558, 18.5583, 18.0558, 18.0608, 18.0558
3.43131, 12.2529, 18.9749, 18.13, 3.77531, -6.722, 18.1384, 0, 18.1301, 18.1405, 18.2104, 18.1335, 18.2407, 18.278, 18.13, 18.13, 18.13, 18.13, 18.13, 18.13, 18.13, 18.13, 18.13, 18.6078, 18.13, 18.1354, 18.13
3.43918, 17.243, 19.0423, 18.2061, 4.38668, -1.79936, 18.2119, 0, 18.2062, 18.2166, 18.2865, 18.2096, 18.3334, 18.3552, 18.2061, 18.2061, 18.2061, 18.2061, 18.2061, 18.2061, 18.2061, 18.2061, 18.2061, 18.6598, 18.2061, 18.2119, 18.2061
3.44705, 13.5835, 19.1193, 18.2849, 3.94759, -5.53583, 18.2888, 0, 18.285, 18.2954, 18.3653, 18.2884, 18.4336, 18.436, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.7149, 18.2849, 18.291, 18.2849
3.45493, 15.6191, 19.2072, 18.3669, 4.19752, -3.58809, 18.3696, 0, 18.3671, 18.3775, 18.4474, 18.3705, 18.5431, 18.5208, 18.3669, 18.3669, 18.3669, 18.3669, 18.3669, 18.3669, 18.3669, 18.3669, 18.3669, 18.7736, 18.3669, 18.3734, 18.3669
3.4628, 16.8436, 19.3077, 18.4528, 4.34092, -2.46415, 18.4545, 0, 18.4529, 18.4633, 18.5332, 18.4563, 18.6639, 18.61, 18.4528, 18.4528, 18.4528, 18.4528, 18.4528, 18.4528, 18.4528, 18.4528, 18.4528, 18.8364, 18.4528, 18.4594, 18.4528
3.47067, 14.6021, 19.4226, 18.5427, 4.07457, -4.8205, 18.5438, 0, 18.5428, 18.5532, 18.6231, 18.5462, 18.798, 18.7038, 18.5427, 18.5427, 18.5427, 18.5427, 18.5427, 18.5427, 18.5427, 18.5427, 18.5427, 18.9038, 18.5427, 18.5494, 18.5427
3.47854, 13.0987, 19.554, 18.637, 3.8857, -6.45529, 18.6377, 0, 18.6371, 18.6475, 18.7174, 18.6405, 18.9476, 18.8024, 18.637, 18.637, 18.637, 18.637, 18.637, 18.637, 18.637, 18.637, 18.637, 18.9758, 18.637, 18.6438, 18.637
3.48641, 20.7402, 19.704, 18.7358, 4.76867, 1.03625, 18.7363, 0, 18.736, 18.7464, 18.8163, 18.7394, 19.1151, 18.9059, 18.7358, 18.7358, 18.7358, 18.7358, 18.7358, 18.7358, 18.7358, 18.7358, 18.7358, 19.0528, 18.7358, 18.7426, 18.7358
3.49428, 14.8648, 19.875, 18.8392, 4.10668, -5.01024, 18.8395, 0, 18.8393, 18.8497, 18.9196, 18.8427, 19.3027, 19.0143, 18.8392, 18.8392, 18.8392, 18.8392, 18.8392, 18.8392, 18.8392, 18.8392, 18.8392, 19.1349, 18.8392, 18.8459, 18.8392
3.50215, 13.8697, 20.0695, 18.947, 3.98368, -6.19976, 18.9472, 0, 18.9471, 18.9575, 19.0275, 18.9505, 19.513, 19.1274, 18.947, 18.947, 18.947, 18.947, 18.947, 18.947, 18.947, 18.947, 18.947, 19.2219, 18.947, 18.9535, 18.947
3.51002, 10.5401, 20.2897, 19.0591, 3.5412, -9.74966, 19.0592, 0, 19.0592, 19.0696, 19.1395, 19.0626, 19.7482, 19.245, 19.0591, 19.0591, 19.0591, 19.0591, 19.0591, 19.0591, 19.0591, 19.0591, 19.0591, 19.3137, 19.0591, 19.0653, 19.0591
3.51789, 20.3228, 20.5382, 19.1752, 4.7247, -0.215374, 19.1753, 0, 19.1754, 19.1858, 19.2557, 19.1788, 20.0108, 19.367, 19.1752, 19.1752, 19.1752, 19.1752, 19.1752, 19.1752, 19.1752, 19.1752, 19.1752, 19.4103, 19.1752, 19.1811, 19.1752
3.52576, 15.0938, 20.8169, 19.2951, 4.13446, -5.7231, 19.2951, 0, 19.2952, 19.3056, 19.3756, 19.2986, 20.3026, 19.493, 19.2951, 19.2951, 19.2951, 19.2951, 19.2951, 19.2951, 19.2951, 19.2951, 19.2951, 19.5114, 19.2951, 19.3006, 19.2951
3.53363, 13.6072, 21.1274, 19.4184, 3.9506, -7.52019, 19.4184, 0, 19.4185, 19.4289, 19.4989, 19.4219, 20.6254, 19.6226, 19.4184, 19.4184, 19.4184, 19.4184, 19.4184, 19.4184, 19.4184, 19.4184, 19.4184, 19.6166, 19.4184, 19.4235, 19.4184
3.5415, 21.7686, 21.471, 19.5448, 4.87531, 0.29764, 19.5448, 0, 19.5449, 19.5553, 19.6252, 19.5483, 20.9801, 19.7554, 19.5448, 19.5448, 19.5448, 19.5448, 19.5448, 19.5448, 19.5448, 19.5448, 19.5448, 19.7258, 19.5448, 19.5494, 19.5448
3.54937, 23.9761, 21.8478, 19.6739, 5.09668, 2.12837, 19.6739, 0, 19.6741, 19.6845, 19.7544, 19.6775, 21.3669, 19.8913, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.6739, 19.8386, 19.6739, 19.6781, 19.6739
3.55725, 15.6865, 22.2572, 19.8055, 4.20553, -6.57065, 19.8055, 0, 19.8056, 19.816, 19.8859, 19.809, 21.7853, 20.0297, 19.8055, 19.8055, 19.8055, 19.8055, 19.8055, 19.8055, 19.8055, 19.8055, 19.8055, 19.9547, 19.8055, 19.8092, 19.8055
3.56512, 17.5467, 22.6973, 19.9391, 4.42116, -5.15064, 19.9391, 0, 19.9392, 19.9496, 20.0195, 19.9426, 22.2333, 20.1704, 19.9391, 19.9391, 19.9391, 19.9391, 19.9391, 19.9391, 19.9391, 19.9391, 19.9391, 20.0738, 19.9391, 19.9424, 19.9391
3.57299, 32.8778, 23.165, 20.0745, 5.90574, 9.71271, 20.0745, 0, 20.0746, 20.085, 20.1549, 20.078, 22.7078, 20.3131, 20.0745, 20.0745, 20.0745, 20.0745, 20.0745, 20.0745, 20.0745, 20.0745, 20.0745, 20.1957, 20.0745, 20.0773, 20.0745
3.58086, 25.8812, 23.6559, 20.2114, 5.28027, 2.22532, 20.2114, 0, 20.2115, 20.2219, 20.2919, 20.2149, 23.2042, 20.4575, 20.2114, 20.2114, 20.2114, 20.2114, 20.2114, 20.2114, 20.2114, 20.2114, 20.2114, 20.32, 20.2114, 20.2139, 20.2114
3.58873, 18.0605, 24.164, 20.3496, 4.47889, -6.1035, 20.3496, 0, 20.3498, 20.3602, 20.4301, 20.3532, 23.7167, 20.6033, 20.3496, 20.3496, 20.3496, 20.3496, 20.3496, 20.3496, 20.3496, 20.3496, 20.3496, 20.4465, 20.3496, 20.3517, 20.3496
3.5966, 23.7184, 24.682, 20.489, 5.07133, -0.963579, 20.489, 0, 20.4891, 20.4995, 20.5694, 20.4925, 24.238, 20.7504, 20.489, 20.489, 20.489, 20.489, 20.489, 20.489, 20.489, 20.489, 20.489, 20.5751, 20.489, 20.4908, 20.489
3.60447, 18.3873, 25.2014, 20.6293, 4.51523, -6.81407, 20.6293, 0, 20.6294, 20.6398, 20.7097, 20.6328, 24.7597, 20.8987, 20.6293, 20.6293, 20.6293, 20.6293, 20.6293, 20.6293, 20.6293, 20.6293, 20.6293, 20.7055, 20.6293, 20.6307, 20.6293
3.61234, 22.0461, 25.713, 20.7703, 4.90369, -3.66686, 20.7703, 0, 20.7705, 20.7809, 20.8508, 20.7739, 25.2724, 21.0478, 20.7703, 20.7703, 20.7703, 20.7703, 20.7703, 20.7703, 20.7703, 20.7703, 20.7703, 20.8376, 20.7703, 20.7715, 20.7703
3.62021, 27.195, 26.2067, 20.9121, 5.40324, 0.988298, 20.9121, 0, 20.9123, 20.9226, 20.9926, 20.9156, 25.7662, 21.1979, 20.9121, 20.9121, 20.9121, 20.9121, 20.9121, 20.9121, 20.9121, 20.9121, 20.9121, 20.9712, 20.9121, 20.9131, 20.9121
3.62808, 30.6578, 26.6723, 21.0545, 5.7147, 3.98546, 21.0545, 0, 21.0546, 21.065, 21.1349, 21.058, 26.2311, 21.3487, 21.0545, 21.0545, 21.0545, 21.0545, 21.0545, 21.0545, 21.0545, 21.0545, 21.0545, 21.1062, 21.0545, 21.0553, 21.0545
3.63595, 24.894, 27.1001, 21.1974, 5.18594, -2.20614, 21.1974, 0, 21.1975, 21.2079, 21.2778, 21.2009, 26.6571, 21.5001, 21.1974, 21.1974, 21.1974, 21.1974, 21.1974, 21.1974, 21.1974, 21.1974, 21.1974, 21.2425, 21.1974, 21.198, 21.1974
3.64382, 26.8289, 27.4809, 21.3408, 5.36926, -0.652014, 21.3408, 0, 21.3409, 21.3513, 21.4212, 21.3443, 27.0352, 21.6523, 21.3408, 21.3408, 21.3408, 21.3408, 21.3408, 21.3408, 21.3408, 21.3408, 21.3408, 21.3799, 21.3408, 21.3413, 21.3408
3.65169, 24.3109, 27.8069, 21.4846, 5.12942, -3.49599, 21.4846, 0, 21.4848, 21.4952, 21.5651, 21.4882, 27.3577, 21.805, 21.4846, 21.4846, 21.4846, 21.4846, 21.4846, 21.4846, 21.4846, 21.4846, 21.4846, 21.5185, 21.4846, 21.485, 21.4846
3.65956, 29.2214, 28.0719, 21.6289, 5.58761, 1.14955, 21.6289, 0, 21.629, 21.6394, 21.7093, 21.6324, 27.6185, 21.9583, 21.6289, 21.6289, 21.6289, 21.6289, 21.6289, 21.6289, 21.6289, 21.6289, 21.6289, 21.6581, 21.6289, 21.6292, 21.6289
3.66744, 32.6382, 28.2716, 21.7736, 5.88542, 4.36658, 21.7736, 0, 21.7737, 21.7841, 21.854, 21.7771, 27.8132, 22.1121, 21.7736, 21.7736, 21.7736, 21.7736, 21.7736, 21.7736, 21.7736, 21.7736, 21.7736, 21.7986, 21.7736, 21.7738, 21.7736
3.67531, 28.9647, 28.4043, 21.9186, 5.56459, 0.560394, 21.9186, 0, 21.9187, 21.9291, 21.9991, 21.9221, 27.9402, 22.2665, 21.9186, 21.9186, 21.9186, 21.9186, 21.9186, 21.9186, 21.9186, 21.9186, 21.9186, 21.94, 21.9186, 21.9188, 21.9186
3.68318, 31.8477, 28.4702, 22.064, 5.81788, 3.37754, 22.064, 0, 22.0642, 22.0746, 22.1445, 22.0676, 27.9999, 22.4214, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.0823, 22.064, 22.0642, 22.064
3.69105, 29.9682, 28.4722, 22.2099, 5.65404, 1.496, 22.2099, 0, 22.21, 22.2204, 22.2903, 22.2134, 27.9951, 22.5768, 22.2099, 22.2099, 22.2099, 22.2099, 22.2099, 22.2099, 22.2099, 22.2099, 22.2099, 22.2253, 22.2099, 22.2099, 22.2099
3.69892, 26.0753, 28.4152, 22.3561, 5.29862, -2.33987, 22.3561, 0, 22.3562, 22.3666, 22.4365, 22.3596, 27.9308, 22.7327, 22.3561, 22.3561, 22.3561, 22.3561, 22.3561, 22.3561, 22.3561, 22.3561, 22.3561, 22.3691, 22.3561, 22.3561, 22.3561
3.70679, 30.8121, 28.306, 22.5026, 5.72818, 2.50602, 22.5026, 0, 22.5028, 22.5131, 22.5831, 22.5061, 27.8138, 22.8892, 22.5026, 22.5026, 22.5026, 22.5026, 22.5026, 22.5026, 22.5026, 22.5026, 22.5026, 22.5136, 22.5026, 22.5027, 22.5026
3.71466, 30.0191, 28.1531, 22.6496, 5.65855, 1.86609, 22.6496, 0, 22.6497, 22.6601, 22.73, 22.6531, 27.6526, 23.0462, 22.6496, 22.6496, 22.6496, 22.6496, 22.6496, 22.6496, 22.6496, 22.6496, 22.6496, 22.6588, 22.6496, 22.6496, 22.6496
3.72253, 28.74, 27.9657, 22.7969, 5.54436, 0.774315, 22.7969, 0, 22.797, 22.8074, 22.8774, 22.8004, 27.4565, 23.2037, 22.7969, 22.7969, 22.7969, 22.7969, 22.7969, 22.7969, 22.7969, 22.7969, 22.7969, 22.8046, 22.7969, 22.7969, 22.7969
3.7304, 21.894, 27.7538, 22.9446, 4.88815, -5.85981, 22.9446, 0, 22.9448, 22.9552, 23.0251, 22.9481, 27.2357, 23.3618, 22.9446, 22.9446, 22.9446, 22.9446, 22.9446, 22.9446, 22.9446, 22.9446, 22.9446, 22.951, 22.9446, 22.9446, 22.9446
3.73827, 22.1903, 27.5277, 23.0927, 4.91836, -5.3374, 23.0927, 0, 23.0929, 23.1033, 23.1732, 23.0963, 27.0001, 23.5204, 23.0927, 23.0927, 23.0927, 23.0927, 23.0927, 23.0927, 23.0927, 23.0927, 23.0927, 23.098, 23.0927, 23.0927, 23.0927
3.74614, 16.8961, 27.297, 23.2412, 4.34697, -10.4008, 23.2412, 0, 23.2414, 23.2518, 23.3217, 23.2448, 26.7597, 23.6795, 23.2412, 23.2412, 23.2412, 23.2412, 23.2412, 23.2412, 23.2412, 23.2412, 23.2412, 23.2456, 23.2412, 23.2412, 23.2412
3.75401, 20.9061, 27.0706, 23.3901, 4.78604, -6.1645, 23.3901, 0, 23.3903, 23.4007, 23.4706, 23.3937, 26.5234, 23.8392, 23.3901, 23.3901, 23.3901, 23.3901, 23.3901, 23.3901, 23.3901, 23.3901, 23.3901, 23.3937, 23.3901, 23.3901, 23.3901
3.76188, 16.8824, 26.8566, 23.5394, 4.34539, -9.97421, 23.5394, 0, 23.5396, 23.55, 23.6199, 23.543, 26.2991, 23.9994, 23.5394, 23.5394, 23.5394, 23.5394, 23.5394, 23.5394, 23.5394, 23.5394, 23.5394, 23.5424, 23.5394, 23.5394, 23.5394
3.76976, 11.0527, 26.6615, 23.6891, 3.61286, -15.6087, 23.6891, 0, 23.6893, 23.6997, 23.7696, 23.6927, 26.0935, 24.1601, 23.6891, 23.6891, 23.6891, 23.6891, 23.6891, 23.6891, 23.6891, 23.6891, 23.6891, 23.6915, 23.6891, 23.6891, 23.6891
3.77763, 14.9278, 26.4904, 23.8393, 4.11434, -11.5626, 23.8393, 0, 23.8394, 23.8498, 23.9197, 23.8428, 25.9117, 24.3214, 23.8393, 23.8393, 23.8393, 23.8393, 23.8393, 23.8393, 23.8393, 23.8393, 23.8393, 23.8412, 23.8393, 23.8393, 23.8393
3.7855, 11.9375, 26.3472, 23.9898, 3.7333, -14.4097, 23.9898, 0, 23.9899, 24.0003, 24.0702, 23.9933, 25.7576, 24.4832, 23.9898, 23.9898, 23.9898, 23.9898, 23.9898, 23.9898, 23.9898, 23.9898, 23.9898, 23.9914, 23.9898, 23.9898, 23.9898
3.79337, 8.04312, 26.2342, 24.1407, 3.16909, -18.1911, 24.1407, 0, 24.1409, 24.1513, 24.2212, 24.1443, 25.6334, 24.6456, 24.1407, 24.1407, 24.1407, 24.1407, 24.1407, 24.1407, 24.1407, 24.1407, 24.1407, 24.142, 24.1407, 24.1407, 24.1407
3.80124, 11.9472, 26.1523, 24.2921, 3.7346, -14.2051, 24.2921, 0, 24.2922, 24.3026, 24.3725, 24.2956, 25.5401, 24.8086, 24.2921, 24.2921, 24.2921, 24.2921, 24.2921, 24.2921, 24.2921, 24.2921, 24.2921, 24.2931, 24.2921, 24.2921, 24.2921
3.80911, 10.9952, 26.1014, 24.4439, 3.60488, -15.1063, 24.4439, 0, 24.444, 24.4544, 24.5243, 24.4474, 25.4778, 24.972, 24.4439, 24.4439, 24.4439, 24.4439, 24.4439, 24.4439, 24.4439, 24.4439, 24.4439, 24.4447, 24.4439, 24.4439, 24.4439
3.81698, 9.96159, 26.0806, 24.5961, 3.45855, -16.119, 24.5961, 0, 24.5962, 24.6066, 24.6765, 24.5997, 25.4453, 25.1361, 24.5961, 24.5961, 24.5961, 24.5961, 24.5961, 24.5961, 24.5961, 24.5961, 24.5961, 24.5967, 24.5961, 24.5961, 24.5961
3.82485, 6.04321, 26.0879, 24.7487, 2.83606, -20.0447, 24.7487, 0, 24.7488, 24.7592, 24.8292, 24.7523, 25.4408, 25.3006, 24.7487, 24.7487, 24.7487, 24.7487, 24.7487, 24.7487, 24.7487, 24.7487, 24.7487, 24.7492, 24.7487, 24.7487, 24.7487
3.83272, 10.0166, 26.1213, 24.9018, 3.46649, -16.1047, 24.9018, 0, 24.9019, 24.9123, 24.9822, 24.9054, 25.4621, 25.4657, 24.9018, 24.9018, 24.9018, 24.9018, 24.9018, 24.9018, 24.9018, 24.9018, 24.9018, 24.9022, 24.9018, 24.9018, 24.9018
3.84059, 6.98807, 26.1779, 25.0552, 2.99801, -19.1899, 25.0552, 0, 25.0554, 25.0657, 25.1357, 25.0589, 25.5067, 25.6313, 25.0552, 25.0552, 25.0552, 25.0552, 25.0552, 25.0552, 25.0552, 25.0552, 25.0552, 25.0555, 25.0552, 25.0552, 25.0552
3.84846, 8.97361, 26.2552, 25.2091, 3.31264, -17.2816, 25.2091, 0, 25.2092, 25.2196, 25.2895, 25.2129, 25.5717, 25.7975, 25.2091, 25.2091, 25.2091, 25.2091, 25.2091, 25.2091, 25.2091, 25.2091, 25.2091, 25.2093, 25.2091, 25.2091, 25.2091
3.85633, 6.98795, 26.3503, 25.3633, 2.99799, -19.3624, 25.3633, 0, 25.3635, 25.3739, 25.4438, 25.3672, 25.6544, 25.9641, 25.3633, 25.3633, 25.3633, 25.3633, 25.3633, 25.3633, 25.3633, 25.3633, 25.3633, 25.3635, 25.3633, 25.3633, 25.3633
3.8642, 6.00471, 26.4607, 25.518, 2.82926, -20.456, 25.518, 0, 25.5181, 25.5285, 25.5984, 25.522, 25.7521, 26.1313, 25.518, 25.518, 25.518, 25.518, 25.518, 25.518, 25.518, 25.518, 25.518, 25.5181, 25.518, 25.518, 25.518
3.87208, 10.9855, 26.5838, 25.6729, 3.60354, -15.5983, 25.6729, 0, 25.6731, 25.6835, 25.7534, 25.6771, 25.8625, 26.2988, 25.6729, 25.6729, 25.6729, 25.6729, 25.6729, 25.6729, 25.6729, 25.6729, 25.6729, 25.6731, 25.6729, 25.6729, 25.6729
3.87995, 7.98767, 26.7175, 25.8282, 3.16033, -18.7298, 25.8282, 0, 25.8284, 25.8387, 25.9087, 25.8327, 25.9832, 26.4668, 25.8282, 25.8282, 25.8282, 25.8282, 25.8282, 25.8282, 25.8282, 25.8282, 25.8282, 25.8283, 25.8282, 25.8282, 25.8282
3.88782, 4.00291, 26.8598, 25.9838, 2.45008, -22.8568, 25.9838, 0, 25.9839, 25.9943, 26.0643, 25.9886, 26.1124, 26.6352, 25.9838, 25.9838, 25.9838, 25.9838, 25.9838, 25.9838, 25.9838, 25.9838, 25.9838, 25.9839, 25.9838, 25.9838, 25.9838
3.89569, 6.99517, 27.009, 26.1397, 2.99919, -20.0138, 26.1397, 0, 26.1398, 26.1502, 26.2201, 26.1449, 26.2484, 26.8039, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397, 26.1397
3.90356, 6.98544, 27.1638, 26.2957, 2.99757, -20.1783, 26.2957, 0, 26.2958, 26.3062, 26.3761, 26.3015, 26.3896, 26.9729, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957, 26.2957
3.91143, 4.96846, 27.323, 26.4519, 2.63979, -22.3545, 26.4519, 0, 26.452, 26.4624, 26.5324, 26.4585, 26.5349, 27.1422, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519, 26.4519
3.9193, 3.0316, 27.4857, 26.6082, 2.24312, -24.4541, 26.6082, 0, 26.6084, 26.6187, 26.6887, 26.6158, 26.6835, 27.3117, 26.6082, 26.6082, 26.6082, 26.6082, 26.6082, 26.6082, 26.6082, 26.6082, 26.6082, 26.6083, 26.6082, 26.6082, 26.6082
3.92717, 14.8431, 27.6512, 26.7646, 4.10403, -12.8081, 26.7646, 0, 26.7647, 26.7751, 26.845, 26.7734, 26.8344, 27.4814, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646, 26.7646
3.93504, 8.0891, 27.8189, 26.921, 3.17633, -19.7298, 26.921, 0, 26.9211, 26.9315, 27.0014, 26.9315, 26.9872, 27.6511, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921, 26.921
3.94291, 5.98791, 27.9886, 27.0773, 2.82629, -22.0006, 27.0773, 0, 27.0774, 27.0878, 27.1577, 27.0899, 27.1413, 27.8209, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773, 27.0773
3.95078, 6.01239, 28.1599, 27.2335, 2.83062, -22.1475, 27.2335, 0, 27.2336, 27.244, 27.3139, 27.2487, 27.2964, 27.9906, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335, 27.2335
3.95865, 5.99021, 28.3327, 27.3895, 2.8267, -22.3425, 27.3895, 0, 27.3896, 27.4, 27.4699, 27.408, 27.4523, 28.1602, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895, 27.3895
3.96652, 5.99033, 28.5071, 27.5452, 2.82672, -22.5167, 27.5452, 0, 27.5454, 27.5558, 27.6257, 27.5679, 27.6088, 28.3297, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452, 27.5452
3.97439, 8.95904, 28.683, 27.7007, 3.31044, -19.7239, 27.7007, 0, 27.7008, 27.7112, 27.7812, 27.7284, 27.7659, 28.4991, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007, 27.7007
3.98227, 14.9541, 28.8606, 27.8559, 4.11753, -13.9065, 27.8559, 0, 27.856, 27.8664, 27.9363, 27.8896, 27.9235, 28.6682, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559, 27.8559
