   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_118.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.610754, 0, 0.000601104, 0.000109364, 1.41421, -0.000601104, 0.000109364, 0.000109368, 0.000109385, 0.000109513, 0.000109451, 0.000109464, 0.0001094, 0.000117769, 0.000111449, 0.000109815, 0.000537189, 0.000109659, 0.000109376, 0.00010953, 0.000115977, 0.000109364, 0.000150607, 0.000109364, 0.000109364, 0.000113608
0.618635, 0, 0.000938637, 0.00017473, 1.41421, -0.000938637, 0.00017473, 0.000174737, 0.000174764, 0.000174964, 0.000174866, 0.000174887, 0.000174786, 0.000189241, 0.000178008, 0.000175439, 0.000847372, 0.000175096, 0.000174749, 0.000174958, 0.000183646, 0.00017473, 0.000230663, 0.00017473, 0.00017473, 0.000181403
0.626517, 0, 0.0014464, 0.000274577, 1.41421, -0.0014464, 0.000274577, 0.000274588, 0.00027463, 0.00027494, 0.000274789, 0.000274821, 0.000274664, 0.000299264, 0.000279648, 0.000275675, 0.00131485, 0.000275032, 0.000274608, 0.000274889, 0.000286566, 0.000274578, 0.000351192, 0.000274577, 0.000274577, 0.000284898
0.634398, 0, 0.00219798, 0.00042443, 1.41421, -0.00219798, 0.00042443, 0.000424447, 0.00042451, 0.000424982, 0.000424752, 0.000424801, 0.000424562, 0.000465807, 0.000432145, 0.0004261, 0.00200714, 0.000424993, 0.000424477, 0.000424855, 0.000440508, 0.000424431, 0.000530211, 0.00042443, 0.00042443, 0.000440133
0.64228, 0, 0.0032923, 0.000645403, 1.41421, -0.0032923, 0.000645403, 0.000645429, 0.000645523, 0.00064623, 0.000645885, 0.000645959, 0.000645601, 0.000713718, 0.000656951, 0.000647903, 0.0030145, 0.000646099, 0.000645473, 0.000645981, 0.000666918, 0.000645405, 0.000792261, 0.000645403, 0.000645403, 0.000668909
0.650161, 0, 0.00485953, 0.000965574, 1.41421, -0.00485953, 0.000965574, 0.000965612, 0.00096575, 0.000966792, 0.000966284, 0.000966393, 0.000965865, 0.00107666, 0.000982583, 0.000969256, 0.00445493, 0.000966432, 0.000965678, 0.000966357, 0.000994297, 0.000965578, 0.00117005, 0.000965574, 0.000965574, 0.0010002
0.658043, 0, 0.00706698, 0.0014214, 1.41421, -0.00706698, 0.0014214, 0.00142145, 0.00142165, 0.00142316, 0.00142243, 0.00142258, 0.00142182, 0.00159927, 0.00144605, 0.00142673, 0.00647888, 0.00142245, 0.00142155, 0.00142245, 0.00145965, 0.0014214, 0.00170622, 0.0014214, 0.0014214, 0.00147158
0.665924, 0, 0.0101248, 0.00205905, 1.41421, -0.0101248, 0.00205905, 0.00205913, 0.00205942, 0.00206157, 0.00206052, 0.00206074, 0.00205965, 0.00233949, 0.00209422, 0.00206666, 0.00927349, 0.00206035, 0.00205927, 0.00206047, 0.00210986, 0.00205906, 0.00245506, 0.00205905, 0.00205905, 0.00213064
0.673806, 0, 0.0142905, 0.0029356, 1.41421, -0.0142905, 0.0029356, 0.0029357, 0.00293611, 0.00293913, 0.00293766, 0.00293797, 0.00293644, 0.00337086, 0.00298497, 0.00294628, 0.0130656, 0.00293719, 0.0029359, 0.0029375, 0.00300284, 0.0029356, 0.00348413, 0.0029356, 0.0029356, 0.00303611
0.681687, 0, 0.0198718, 0.00411962, 1.41421, -0.0198718, 0.00411962, 0.00411977, 0.00412033, 0.00412451, 0.00412247, 0.00412291, 0.00412079, 0.0047846, 0.00418788, 0.0041344, 0.0181224, 0.00412157, 0.00412004, 0.00412217, 0.00420827, 0.00411964, 0.00487547, 0.00411962, 0.00411962, 0.00425858
0.689569, 0, 0.0272267, 0.00569128, 1.41421, -0.0272267, 0.00569128, 0.00569149, 0.00569224, 0.00569793, 0.00569516, 0.00569575, 0.00569287, 0.0066912, 0.00578418, 0.00571139, 0.0247493, 0.00569365, 0.00569185, 0.00569468, 0.00580755, 0.0056913, 0.00672627, 0.00569128, 0.00569128, 0.00588042
0.69745, 0, 0.0367601, 0.00774137, 1.41421, -0.0367601, 0.00774137, 0.00774165, 0.00774267, 0.00775029, 0.00774657, 0.00774737, 0.00774351, 0.00922108, 0.00786588, 0.00776833, 0.0332845, 0.00774425, 0.00774213, 0.0077459, 0.00789298, 0.0077414, 0.0091487, 0.00774137, 0.00774137, 0.0079949
0.705332, 0, 0.0489158, 0.0103694, 1.41421, -0.0489158, 0.0103694, 0.0103697, 0.0103711, 0.0103811, 0.0103762, 0.0103773, 0.0103722, 0.0125241, 0.0105337, 0.010405, 0.0440886, 0.0103728, 0.0103704, 0.0103754, 0.0105657, 0.0103694, 0.012269, 0.0103694, 0.0103694, 0.0107041
0.713213, 0, 0.0641643, 0.01368, 1.41421, -0.0641643, 0.01368, 0.0136805, 0.0136822, 0.0136953, 0.013689, 0.0136903, 0.0136837, 0.0167675, 0.0138938, 0.0137263, 0.0575299, 0.0136842, 0.0136813, 0.0136879, 0.0139322, 0.0136801, 0.016225, 0.01368, 0.01368, 0.0141154
0.721095, 0, 0.082985, 0.0177788, 1.41421, -0.082985, 0.0177788, 0.0177794, 0.0177816, 0.0177984, 0.0177902, 0.017792, 0.0177835, 0.0221316, 0.0180526, 0.0178381, 0.0739655, 0.0177838, 0.0177805, 0.0177891, 0.0180999, 0.0177788, 0.0211637, 0.0177788, 0.0177788, 0.0183368
0.728976, 0, 0.105845, 0.0227658, 1.41421, -0.105845, 0.0227658, 0.0227666, 0.0227694, 0.0227906, 0.0227803, 0.0227825, 0.0227717, 0.0288034, 0.0231116, 0.0228407, 0.0937182, 0.0227717, 0.0227679, 0.0227793, 0.0231706, 0.0227659, 0.0272368, 0.0227658, 0.0227658, 0.0234708
0.736858, 0, 0.133174, 0.0287294, 1.41421, -0.133174, 0.0287294, 0.0287304, 0.0287339, 0.0287602, 0.0287474, 0.0287501, 0.0287368, 0.0369681, 0.0291599, 0.0288226, 0.117052, 0.0287364, 0.0287321, 0.0287469, 0.0292343, 0.0287295, 0.0345966, 0.0287294, 0.0287294, 0.0296074
0.744739, 0, 0.165338, 0.0357382, 1.41421, -0.165338, 0.0357382, 0.0357394, 0.0357437, 0.035776, 0.0357603, 0.0357636, 0.0357472, 0.0467979, 0.0362665, 0.0358526, 0.144146, 0.0357463, 0.0357415, 0.0357608, 0.0363607, 0.0357383, 0.043392, 0.0357382, 0.0357382, 0.0368166
0.752621, 0, 0.202611, 0.043834, 1.41421, -0.202611, 0.043834, 0.0438354, 0.0438407, 0.0438798, 0.0438607, 0.0438648, 0.043845, 0.058439, 0.0444736, 0.0439725, 0.175068, 0.0438435, 0.043838, 0.0438631, 0.0445924, 0.0438342, 0.0537644, 0.043834, 0.043834, 0.0451408
0.760502, 0, 0.245155, 0.0530253, 1.41421, -0.245155, 0.0530253, 0.053027, 0.0530332, 0.05308, 0.0530572, 0.0530621, 0.0530384, 0.0719976, 0.0537891, 0.0531907, 0.209759, 0.0530362, 0.0530301, 0.0530623, 0.0539373, 0.0530255, 0.065846, 0.0530253, 0.0530253, 0.0545881
0.768384, 0, 0.292997, 0.0632816, 1.41421, -0.292997, 0.0632816, 0.0632836, 0.063291, 0.0633461, 0.0633193, 0.063325, 0.0632971, 0.0875248, 0.0641819, 0.0634766, 0.248017, 0.0632941, 0.0632874, 0.0633286, 0.0643641, 0.0632818, 0.0797581, 0.0632816, 0.0632816, 0.065127
0.776265, 0, 0.34602, 0.0745307, 1.41421, -0.34602, 0.0745307, 0.074533, 0.0745416, 0.0746057, 0.0745745, 0.0745812, 0.0745487, 0.105003, 0.0755782, 0.0747575, 0.289492, 0.0745448, 0.0745375, 0.0745899, 0.0757979, 0.0745309, 0.0956125, 0.0745307, 0.0745307, 0.0766831
0.784147, 0, 0.403959, 0.0866578, 1.41421, -0.403959, 0.0866578, 0.0866604, 0.0866702, 0.086744, 0.086708, 0.0867157, 0.0866784, 0.124333, 0.0878614, 0.0869184, 0.333691, 0.0866735, 0.0866658, 0.0867319, 0.0881205, 0.086658, 0.113514, 0.0866578, 0.0866578, 0.0891392
0.792028, 0, 0.466407, 0.0995085, 1.41421, -0.466407, 0.0995085, 0.0995115, 0.0995227, 0.0996064, 0.0995656, 0.0995743, 0.0995319, 0.145328, 0.100875, 0.0998045, 0.379996, 0.099526, 0.0995179, 0.0996011, 0.101173, 0.0995088, 0.133563, 0.0995085, 0.0995085, 0.102338
0.799909, 0, 0.53283, 0.112894, 1.41421, -0.53283, 0.112894, 0.112897, 0.11291, 0.113004, 0.112958, 0.112968, 0.11292, 0.167706, 0.114428, 0.113226, 0.427686, 0.112913, 0.112905, 0.113009, 0.114761, 0.112894, 0.155861, 0.112894, 0.112894, 0.116088
0.807791, 1, 0.602586, 0.1266, 1.73205, 0.397414, 0.1266, 0.126603, 0.126617, 0.126721, 0.126671, 0.126682, 0.126629, 0.191096, 0.128301, 0.126968, 0.475974, 0.126621, 0.126612, 0.126742, 0.128662, 0.1266, 0.180509, 0.1266, 0.1266, 0.130171
0.815672, 0, 0.674956, 0.140394, 1.41421, -0.674956, 0.140394, 0.140398, 0.140414, 0.140528, 0.140472, 0.140484, 0.140426, 0.215045, 0.142263, 0.140799, 0.524041, 0.140417, 0.140409, 0.140571, 0.14264, 0.140395, 0.207608, 0.140394, 0.140394, 0.144355
0.823554, 0.935356, 0.749172, 0.154044, 1.71329, 0.186184, 0.154044, 0.154048, 0.154065, 0.154189, 0.154129, 0.154142, 0.154079, 0.239036, 0.156074, 0.154484, 0.571084, 0.154068, 0.154061, 0.154261, 0.156452, 0.154044, 0.23725, 0.154044, 0.154044, 0.158405
0.831435, 1.06464, 0.824439, 0.167321, 1.75061, 0.240205, 0.167321, 0.167326, 0.167344, 0.167478, 0.167413, 0.167427, 0.167359, 0.262507, 0.169507, 0.167795, 0.61635, 0.167347, 0.167342, 0.16759, 0.169866, 0.167322, 0.269509, 0.167321, 0.167321, 0.172098
0.839317, 1, 0.899964, 0.18002, 1.73205, 0.100036, 0.18002, 0.180025, 0.180044, 0.180187, 0.180117, 0.180132, 0.18006, 0.284883, 0.182352, 0.180525, 0.659176, 0.180047, 0.180045, 0.18035, 0.182668, 0.18002, 0.304418, 0.18002, 0.18002, 0.18523
0.847198, 0.928115, 0.97497, 0.191961, 1.71117, -0.0468548, 0.191961, 0.191967, 0.191987, 0.192138, 0.192065, 0.19208, 0.192004, 0.305605, 0.194429, 0.192496, 0.699016, 0.19199, 0.191992, 0.192369, 0.194676, 0.191962, 0.341944, 0.191961, 0.191961, 0.197633
0.85508, 0.997599, 1.04871, 0.203005, 1.73136, -0.0511076, 0.203005, 0.203011, 0.203032, 0.203191, 0.203113, 0.20313, 0.203049, 0.324163, 0.205595, 0.203567, 0.73546, 0.203034, 0.203042, 0.203506, 0.205748, 0.203005, 0.38196, 0.203005, 0.203005, 0.20918
0.862961, 2.07429, 1.12045, 0.213051, 2.01849, 0.953838, 0.213051, 0.213056, 0.213079, 0.213244, 0.213164, 0.213181, 0.213097, 0.340126, 0.21575, 0.213636, 0.768244, 0.213081, 0.213096, 0.213666, 0.21578, 0.213051, 0.424214, 0.213051, 0.213051, 0.21979
0.870843, 0.920897, 1.18949, 0.222041, 1.70906, -0.268598, 0.222041, 0.222047, 0.22207, 0.222242, 0.222158, 0.222176, 0.222089, 0.353168, 0.224837, 0.222648, 0.797251, 0.222072, 0.222097, 0.222797, 0.224719, 0.222042, 0.468303, 0.222041, 0.222041, 0.229436
0.878724, 0.0791035, 1.25516, 0.229962, 1.44191, -1.17606, 0.229962, 0.229968, 0.229992, 0.230168, 0.230082, 0.230101, 0.230011, 0.363092, 0.232841, 0.230587, 0.822496, 0.229993, 0.23003, 0.230886, 0.232551, 0.229962, 0.513649, 0.229962, 0.229962, 0.238137
0.886606, 0.916072, 1.31677, 0.236834, 1.70765, -0.400698, 0.236834, 0.236841, 0.236865, 0.237046, 0.236958, 0.236977, 0.236885, 0.369833, 0.239784, 0.237475, 0.844114, 0.236865, 0.236919, 0.23796, 0.239304, 0.236835, 0.559493, 0.236834, 0.236834, 0.245963
0.894487, 0.997577, 1.37366, 0.242713, 1.73135, -0.376083, 0.242713, 0.24272, 0.242744, 0.242929, 0.242839, 0.242858, 0.242765, 0.373466, 0.245721, 0.243367, 0.862334, 0.242744, 0.242818, 0.244077, 0.245036, 0.242713, 0.604904, 0.242713, 0.242713, 0.253031
0.902369, 1.90885, 1.42518, 0.247677, 1.97708, 0.483663, 0.247677, 0.247684, 0.247709, 0.247897, 0.247806, 0.247825, 0.24773, 0.374197, 0.250733, 0.248342, 0.877455, 0.247708, 0.247807, 0.249319, 0.249833, 0.247678, 0.648799, 0.247677, 0.247677, 0.259497
0.91025, 1.17751, 1.47073, 0.251824, 1.78256, -0.293219, 0.251824, 0.251831, 0.251856, 0.252046, 0.251954, 0.251973, 0.251877, 0.37234, 0.254918, 0.252497, 0.889821, 0.251854, 0.251984, 0.253783, 0.2538, 0.251824, 0.689995, 0.251824, 0.251824, 0.265552
0.918132, 1.81286, 1.50974, 0.255258, 1.95265, 0.303119, 0.255258, 0.255265, 0.255291, 0.255483, 0.25539, 0.25541, 0.255312, 0.368297, 0.258383, 0.255939, 0.899799, 0.255288, 0.255454, 0.257577, 0.257048, 0.255259, 0.727264, 0.255258, 0.255258, 0.271416
0.926013, 1.09115, 1.54178, 0.25809, 1.75817, -0.450621, 0.25809, 0.258097, 0.258123, 0.258317, 0.258223, 0.258243, 0.258145, 0.362529, 0.261238, 0.258776, 0.907752, 0.258119, 0.258329, 0.260807, 0.259692, 0.258091, 0.759405, 0.25809, 0.25809, 0.277335
0.933895, 0.0959867, 1.56652, 0.260426, 1.44775, -1.47054, 0.260426, 0.260433, 0.260459, 0.260654, 0.260559, 0.260579, 0.260481, 0.355523, 0.263591, 0.261116, 0.914029, 0.260454, 0.260715, 0.263573, 0.261845, 0.260427, 0.785331, 0.260426, 0.260426, 0.283571
0.941776, 1, 1.58386, 0.262364, 1.73205, -0.583864, 0.262364, 0.262371, 0.262397, 0.262593, 0.262498, 0.262518, 0.262419, 0.34776, 0.265542, 0.263057, 0.918951, 0.262391, 0.262712, 0.265968, 0.263609, 0.262365, 0.80414, 0.262364, 0.262364, 0.290396
0.949658, 1, 1.59389, 0.263992, 1.73205, -0.593893, 0.263992, 0.263999, 0.264025, 0.264222, 0.264126, 0.264147, 0.264047, 0.339692, 0.26718, 0.264687, 0.922801, 0.264018, 0.264408, 0.268069, 0.265075, 0.263993, 0.81519, 0.263992, 0.263992, 0.298086
0.957539, 0, 1.59695, 0.265385, 1.41421, -1.59695, 0.265385, 0.265392, 0.265418, 0.265615, 0.265519, 0.26554, 0.26544, 0.331716, 0.268579, 0.266082, 0.92582, 0.26541, 0.26588, 0.269937, 0.26632, 0.265385, 0.818149, 0.265385, 0.265385, 0.306906
0.965421, 0.891963, 1.59363, 0.266603, 1.70058, -0.701671, 0.266603, 0.266611, 0.266637, 0.266834, 0.266738, 0.266759, 0.266659, 0.32416, 0.269802, 0.267301, 0.928209, 0.266629, 0.26719, 0.27162, 0.267406, 0.266604, 0.813028, 0.266603, 0.266603, 0.317102
0.973302, 0.997584, 1.58476, 0.267695, 1.73135, -0.587177, 0.267695, 0.267702, 0.267729, 0.267926, 0.26783, 0.267851, 0.26775, 0.317274, 0.270897, 0.268394, 0.930127, 0.26772, 0.26839, 0.273149, 0.268381, 0.267696, 0.800187, 0.267695, 0.267695, 0.32888
0.981184, 0.110454, 1.57135, 0.268694, 1.45274, -1.4609, 0.268694, 0.268701, 0.268728, 0.268925, 0.268829, 0.26885, 0.268749, 0.311227, 0.271898, 0.269394, 0.931699, 0.268719, 0.269517, 0.274541, 0.269278, 0.268695, 0.780314, 0.268694, 0.268694, 0.342397
0.989065, 0.884721, 1.55457, 0.269622, 1.69845, -0.669853, 0.269622, 0.269629, 0.269656, 0.269854, 0.269757, 0.269778, 0.269678, 0.30611, 0.272827, 0.270322, 0.933014, 0.269647, 0.2706, 0.275804, 0.270118, 0.269623, 0.754378, 0.269622, 0.269622, 0.357734
0.996947, 0.115279, 1.53565, 0.270491, 1.4544, -1.42037, 0.270491, 0.270498, 0.270525, 0.270723, 0.270626, 0.270647, 0.270546, 0.301945, 0.273696, 0.271191, 0.934135, 0.270517, 0.271664, 0.276935, 0.270912, 0.270492, 0.723569, 0.270491, 0.270491, 0.374882
1.00483, 1.87991, 1.51578, 0.271304, 1.96975, 0.36413, 0.271303, 0.271311, 0.271337, 0.271535, 0.271439, 0.271459, 0.271359, 0.298695, 0.274509, 0.272004, 0.935101, 0.271331, 0.272728, 0.277927, 0.271661, 0.271304, 0.689213, 0.271304, 0.271304, 0.393724
1.01271, 2.87508, 1.49609, 0.272055, 2.20796, 1.379, 0.272054, 0.272062, 0.272088, 0.272287, 0.27219, 0.272211, 0.27211, 0.296273, 0.27526, 0.272756, 0.935931, 0.272084, 0.273817, 0.278768, 0.272359, 0.272056, 0.652692, 0.272055, 0.272055, 0.414023
1.02059, 0.245005, 1.47752, 0.272735, 1.49833, -1.23251, 0.272735, 0.272743, 0.272769, 0.272967, 0.272871, 0.272891, 0.272791, 0.294564, 0.275941, 0.273436, 0.936629, 0.272768, 0.274963, 0.279445, 0.272995, 0.272736, 0.615361, 0.272735, 0.272735, 0.435416
1.02847, 0, 1.4608, 0.273331, 1.41421, -1.4608, 0.27333, 0.273338, 0.273364, 0.273563, 0.273466, 0.273487, 0.273386, 0.293427, 0.276536, 0.274032, 0.937188, 0.273367, 0.276216, 0.279945, 0.273552, 0.273332, 0.578475, 0.273331, 0.273331, 0.457416
1.03635, 1, 1.4464, 0.273825, 1.73205, -0.446398, 0.273823, 0.273832, 0.273858, 0.274056, 0.27396, 0.27398, 0.27388, 0.292713, 0.27703, 0.274525, 0.93759, 0.273867, 0.277651, 0.280257, 0.274014, 0.273825, 0.543126, 0.273825, 0.273825, 0.479426
1.04424, 0.867859, 1.43455, 0.274198, 1.69348, -0.566688, 0.274196, 0.274205, 0.274231, 0.27443, 0.274333, 0.274354, 0.274253, 0.292274, 0.277403, 0.274899, 0.937806, 0.274247, 0.279381, 0.280371, 0.27436, 0.274198, 0.510208, 0.274198, 0.274198, 0.500759
1.05212, 2.13214, 1.42525, 0.274432, 2.03277, 0.706894, 0.27443, 0.274439, 0.274466, 0.274664, 0.274567, 0.274588, 0.274487, 0.291967, 0.277637, 0.275133, 0.937804, 0.274491, 0.281568, 0.280281, 0.274572, 0.274433, 0.480387, 0.274432, 0.274432, 0.520676
1.06, 1.72608, 1.41833, 0.274508, 1.93031, 0.307759, 0.274505, 0.274515, 0.274542, 0.27474, 0.274643, 0.274664, 0.274564, 0.291665, 0.277713, 0.275209, 0.937544, 0.274579, 0.28444, 0.279981, 0.274628, 0.274509, 0.4541, 0.274508, 0.274508, 0.538419
1.06788, 1.13455, 1.41352, 0.274408, 1.77046, -0.27897, 0.274404, 0.274415, 0.274442, 0.27464, 0.274543, 0.274564, 0.274464, 0.291259, 0.277613, 0.275109, 0.936982, 0.274495, 0.288304, 0.279468, 0.274512, 0.274409, 0.431567, 0.274408, 0.274408, 0.553262
1.07576, 0.13937, 1.41054, 0.274116, 1.46266, -1.27117, 0.274111, 0.274123, 0.274149, 0.274348, 0.274251, 0.274272, 0.274171, 0.290658, 0.277321, 0.274817, 0.936067, 0.274223, 0.293558, 0.278741, 0.274205, 0.274116, 0.41281, 0.274116, 0.274116, 0.56456
1.08364, 2.85579, 1.40918, 0.273615, 2.20359, 1.44661, 0.273609, 0.273622, 0.273649, 0.273847, 0.27375, 0.273771, 0.273671, 0.289793, 0.27682, 0.274316, 0.934745, 0.273748, 0.300709, 0.277798, 0.273692, 0.273616, 0.397689, 0.273615, 0.273615, 0.571786
1.09152, 0.144207, 1.40939, 0.272893, 1.46431, -1.26519, 0.272884, 0.2729, 0.272926, 0.273125, 0.273028, 0.273049, 0.272948, 0.288616, 0.276098, 0.273594, 0.932962, 0.273058, 0.31037, 0.276639, 0.272959, 0.272893, 0.385936, 0.272893, 0.272893, 0.574576
1.09941, 1.85099, 1.41133, 0.271936, 1.96239, 0.43966, 0.271925, 0.271943, 0.271969, 0.272168, 0.272071, 0.272092, 0.271991, 0.287096, 0.275141, 0.272637, 0.930657, 0.272143, 0.323268, 0.27526, 0.271993, 0.271937, 0.377193, 0.271936, 0.271936, 0.572747
1.10729, 1.84614, 1.4154, 0.270733, 1.96116, 0.430733, 0.270719, 0.27074, 0.270766, 0.270965, 0.270868, 0.270889, 0.270788, 0.285221, 0.273938, 0.271434, 0.927774, 0.270992, 0.340219, 0.273659, 0.270782, 0.270734, 0.371044, 0.270733, 0.270733, 0.566318
1.11517, 0.302872, 1.42226, 0.269274, 1.51752, -1.11939, 0.269256, 0.269281, 0.269307, 0.269505, 0.269409, 0.269429, 0.269329, 0.282988, 0.272478, 0.269974, 0.924262, 0.269598, 0.36211, 0.271831, 0.269316, 0.269274, 0.367047, 0.269274, 0.269274, 0.555501
1.12305, 3.53123, 1.43277, 0.267547, 2.35186, 2.09846, 0.267525, 0.267554, 0.267581, 0.267779, 0.267682, 0.267703, 0.267603, 0.280406, 0.270752, 0.268248, 0.920074, 0.267954, 0.389844, 0.269768, 0.267583, 0.267548, 0.364758, 0.267547, 0.267547, 0.540689
1.13093, 3.15143, 1.44794, 0.265544, 2.26968, 1.70349, 0.265516, 0.265551, 0.265577, 0.265776, 0.265679, 0.2657, 0.265599, 0.27749, 0.268749, 0.266245, 0.915181, 0.266054, 0.424285, 0.267463, 0.265575, 0.265545, 0.363749, 0.265544, 0.265544, 0.522421
1.13881, 2.99519, 1.4688, 0.263253, 2.23499, 1.52639, 0.263219, 0.26326, 0.263287, 0.263485, 0.263388, 0.263409, 0.263308, 0.274257, 0.266458, 0.263954, 0.909571, 0.263891, 0.46617, 0.264904, 0.263279, 0.263254, 0.363622, 0.263253, 0.263253, 0.501349
1.14669, 0.32215, 1.49631, 0.260663, 1.52386, -1.17416, 0.26062, 0.26067, 0.260697, 0.260895, 0.260798, 0.260819, 0.260719, 0.270724, 0.263868, 0.261364, 0.903261, 0.261458, 0.516019, 0.262079, 0.260686, 0.260664, 0.364012, 0.260663, 0.260663, 0.478188
1.15458, 2.83411, 1.5312, 0.257763, 2.19866, 1.30291, 0.25771, 0.25777, 0.257797, 0.257995, 0.257898, 0.257919, 0.257818, 0.266904, 0.260968, 0.258464, 0.896303, 0.258749, 0.574033, 0.258974, 0.257782, 0.257764, 0.364597, 0.257763, 0.257763, 0.453673
1.16246, 3.66098, 1.57383, 0.25454, 2.37928, 2.08715, 0.254474, 0.254547, 0.254574, 0.254772, 0.254675, 0.254696, 0.254596, 0.262808, 0.257745, 0.255241, 0.88879, 0.255756, 0.639998, 0.255575, 0.254556, 0.254541, 0.36509, 0.25454, 0.25454, 0.42851
1.17034, 0.50491, 1.62408, 0.250982, 1.58269, -1.11917, 0.250901, 0.250989, 0.251016, 0.251214, 0.251117, 0.251138, 0.251038, 0.258441, 0.254187, 0.251683, 0.880874, 0.252473, 0.713197, 0.251865, 0.250996, 0.250983, 0.365247, 0.250982, 0.250982, 0.403343
1.17822, 1.82686, 1.6813, 0.247078, 1.95624, 0.145563, 0.246978, 0.247085, 0.247111, 0.24731, 0.247213, 0.247234, 0.247133, 0.253804, 0.250282, 0.247779, 0.872767, 0.248891, 0.792361, 0.24783, 0.247089, 0.247078, 0.364854, 0.247078, 0.247078, 0.378722
1.1861, 1.82203, 1.7442, 0.242816, 1.955, 0.077835, 0.242694, 0.242823, 0.24285, 0.243048, 0.242951, 0.242972, 0.242871, 0.248892, 0.246021, 0.243517, 0.864752, 0.245005, 0.875638, 0.243457, 0.242825, 0.242817, 0.363731, 0.242816, 0.242816, 0.355086
1.19398, 1.99522, 1.81096, 0.238189, 1.9988, 0.184259, 0.238041, 0.238196, 0.238222, 0.23842, 0.238324, 0.238345, 0.238244, 0.243701, 0.241393, 0.238889, 0.857197, 0.240807, 0.960639, 0.238734, 0.238196, 0.238189, 0.361728, 0.238189, 0.238189, 0.332752
1.20186, 5.81478, 1.87927, 0.233191, 2.79549, 3.93551, 0.233011, 0.233198, 0.233225, 0.233423, 0.233326, 0.233347, 0.233247, 0.238225, 0.236396, 0.233892, 0.85056, 0.236294, 1.0445, 0.233656, 0.233198, 0.233192, 0.358723, 0.233191, 0.233191, 0.311922
1.20975, 0.541108, 1.94648, 0.227824, 1.59409, -1.40537, 0.227606, 0.227831, 0.227857, 0.228056, 0.227959, 0.22798, 0.227879, 0.232458, 0.231028, 0.228525, 0.845398, 0.231465, 1.12404, 0.228219, 0.227829, 0.227824, 0.354622, 0.227824, 0.227824, 0.292688
1.21763, 0, 2.00983, 0.222093, 1.41421, -2.00983, 0.221831, 0.2221, 0.222126, 0.222325, 0.222228, 0.222249, 0.222148, 0.2264, 0.225297, 0.222794, 0.842369, 0.226324, 1.19593, 0.222428, 0.222097, 0.222093, 0.349358, 0.222093, 0.222093, 0.275052
1.22551, 2.8124, 2.06667, 0.216011, 2.19372, 0.745724, 0.215696, 0.216018, 0.216045, 0.216243, 0.216146, 0.216167, 0.216067, 0.220055, 0.219216, 0.216712, 0.842243, 0.22088, 1.25689, 0.216296, 0.216015, 0.216012, 0.342898, 0.216011, 0.216011, 0.258945
1.23339, 0.997593, 2.11471, 0.209601, 1.73136, -1.11712, 0.209224, 0.209608, 0.209634, 0.209833, 0.209736, 0.209757, 0.209656, 0.213438, 0.212805, 0.210302, 0.845898, 0.21515, 1.30397, 0.209843, 0.209604, 0.209601, 0.335237, 0.209601, 0.209601, 0.244248
1.24127, 1.19001, 2.15225, 0.202891, 1.78606, -0.962243, 0.202441, 0.202899, 0.202925, 0.203123, 0.203027, 0.203047, 0.202947, 0.206568, 0.206096, 0.203592, 0.854318, 0.20916, 1.33471, 0.203096, 0.202894, 0.202892, 0.326407, 0.202891, 0.202891, 0.230811
1.24915, 2.61035, 2.17843, 0.195922, 2.14717, 0.43192, 0.195386, 0.195929, 0.195955, 0.196154, 0.196057, 0.196078, 0.195977, 0.199475, 0.199126, 0.196623, 0.868588, 0.202947, 1.34738, 0.196095, 0.195924, 0.195922, 0.316473, 0.195922, 0.195922, 0.218475
1.25704, 2.19242, 2.19331, 0.188739, 2.04754, -0.000892639, 0.188104, 0.188746, 0.188772, 0.18897, 0.188874, 0.188895, 0.188794, 0.1922, 0.191943, 0.18944, 0.889882, 0.19656, 1.34107, 0.188885, 0.18874, 0.188739, 0.305535, 0.188739, 0.188739, 0.207083
1.26492, 1.99759, 2.198, 0.181397, 1.9994, -0.200411, 0.180646, 0.181404, 0.18143, 0.181629, 0.181532, 0.181553, 0.181452, 0.18479, 0.184601, 0.182098, 0.919448, 0.190062, 1.31582, 0.18152, 0.181398, 0.181397, 0.293724, 0.181397, 0.181397, 0.196493
1.2728, 3.99757, 2.19463, 0.173957, 2.44899, 1.80294, 0.173071, 0.173964, 0.17399, 0.174188, 0.174092, 0.174112, 0.174012, 0.1773, 0.177161, 0.174657, 0.958587, 0.183532, 1.27258, 0.174061, 0.173957, 0.173957, 0.281203, 0.173957, 0.173957, 0.186585
1.28068, 1.99758, 2.18624, 0.166483, 1.9994, -0.188653, 0.165442, 0.16649, 0.166516, 0.166715, 0.166618, 0.166639, 0.166538, 0.16979, 0.169687, 0.167184, 1.00862, 0.177067, 1.21314, 0.16657, 0.166484, 0.166484, 0.268155, 0.166483, 0.166483, 0.177265
