   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_731.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.01945, 57.1539, 53.2894, 44.514, 7.69116, 3.86451, 44.514, 0, 44.514, 44.525, 44.6553, 44.525, 44.9607, 52.6794, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514, 44.514
5.0273, 70.7036, 52.3587, 44.6215, 8.52664, 18.3449, 44.6215, 0, 44.6215, 44.6325, 44.7656, 44.6327, 45.0737, 51.7402, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215, 44.6215
5.03516, 54.1374, 51.4939, 44.7323, 7.49249, 2.64356, 44.7323, 0, 44.7323, 44.7433, 44.8795, 44.7436, 45.1904, 50.8662, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323, 44.7323
5.04302, 70.1541, 50.7081, 44.8465, 8.49436, 19.446, 44.8465, 0, 44.8465, 44.8575, 44.9972, 44.858, 45.3112, 50.0703, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465, 44.8465
5.05088, 52.1929, 50.0106, 44.9642, 7.36159, 2.18235, 44.9642, 0, 44.9642, 44.9752, 45.1186, 44.9759, 45.4364, 49.3613, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642, 44.9642
5.05873, 45.5944, 49.4065, 45.0853, 6.89887, -3.81204, 45.0853, 0, 45.0853, 45.0963, 45.2439, 45.0971, 45.5666, 48.7436, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853, 45.0853
5.06659, 44.5223, 48.8977, 45.2096, 6.82073, -4.37537, 45.2096, 0, 45.2096, 45.2206, 45.373, 45.2216, 45.7027, 48.2182, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096, 45.2096
5.07445, 30.6052, 48.4837, 45.3369, 5.7101, -17.8785, 45.3369, 0, 45.3369, 45.3479, 45.5059, 45.3491, 45.8459, 47.7826, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369, 45.3369
5.0823, 37.3419, 48.1623, 45.4671, 6.27231, -10.8204, 45.4671, 0, 45.4671, 45.4781, 45.6424, 45.4794, 45.9984, 47.4323, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671, 45.4671
5.09016, 27.2159, 47.9309, 45.5997, 5.40518, -20.7149, 45.5997, 0, 45.5997, 45.6107, 45.7825, 45.6122, 46.1635, 47.1608, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997, 45.5997
5.09802, 35.7313, 47.7875, 45.7346, 6.14258, -12.0561, 45.7346, 0, 45.7346, 45.7456, 45.9262, 45.7472, 46.3463, 46.9604, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346, 45.7346
5.10588, 26.973, 47.7323, 45.8713, 5.38266, -20.7593, 45.8713, 0, 45.8713, 45.8823, 46.0734, 45.8842, 46.5547, 46.8229, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713, 45.8713
5.11373, 26.2111, 47.7691, 46.0097, 5.31141, -21.558, 46.0097, 0, 46.0097, 46.0207, 46.2243, 46.0227, 46.8002, 46.7399, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097, 46.0097
5.12159, 21.2698, 47.9074, 46.1493, 4.82387, -26.6376, 46.1493, 0, 46.1494, 46.1604, 46.3789, 46.1626, 47.0995, 46.7034, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493, 46.1493
5.12945, 22.4405, 48.1642, 46.2901, 4.94374, -25.7236, 46.2901, 0, 46.2901, 46.3011, 46.5374, 46.3034, 47.4768, 46.7056, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901, 46.2901
5.13731, 19.3019, 48.5672, 46.4316, 4.6154, -29.2653, 46.4316, 0, 46.4316, 46.4426, 46.7001, 46.4451, 47.9659, 46.7398, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316, 46.4316
5.14516, 15.2068, 49.1578, 46.5737, 4.14811, -33.951, 46.5737, 0, 46.5737, 46.5847, 46.8672, 46.5874, 48.6136, 46.7996, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737, 46.5737
5.15302, 29.6605, 49.9952, 46.7162, 5.62677, -20.3347, 46.7162, 0, 46.7162, 46.7272, 47.0392, 46.7301, 49.4835, 46.88, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162, 46.7162
5.16088, 22.7233, 51.1604, 46.8589, 4.97225, -28.4371, 46.8589, 0, 46.8589, 46.8699, 47.2162, 46.873, 50.6605, 46.9763, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589, 46.8589
5.16874, 17.5759, 52.7622, 47.0017, 4.42447, -35.1863, 47.0017, 0, 47.0017, 47.0127, 47.3988, 47.016, 52.2566, 47.0849, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017, 47.0017
5.17659, 23.372, 54.9424, 47.1444, 5.03706, -31.5704, 47.1444, 0, 47.1444, 47.1554, 47.5871, 47.1589, 54.416, 47.2027, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444, 47.1444
5.18445, 19.7654, 57.882, 47.2871, 4.66534, -38.1165, 47.2871, 0, 47.2871, 47.2981, 47.7813, 47.3017, 57.3216, 47.3275, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871, 47.2871
5.19231, 29.7247, 61.8067, 47.4295, 5.63247, -32.082, 47.4295, 0, 47.4295, 47.4405, 47.9816, 47.4443, 61.201, 47.4572, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295, 47.4295
5.20017, 36.9102, 66.9929, 47.5716, 6.2378, -30.0827, 47.5716, 0, 47.5716, 47.5826, 48.1878, 47.5867, 66.3319, 47.5904, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716, 47.5716
5.20802, 50.4257, 73.7705, 47.7134, 7.24056, -23.3448, 47.7134, 0, 47.7134, 47.7244, 48.3996, 47.7286, 73.0455, 47.726, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134, 47.7134
5.21588, 49.9068, 82.5274, 47.8549, 7.20464, -32.6206, 47.8549, 0, 47.8549, 47.8659, 48.6163, 47.8703, 81.7312, 47.8632, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549, 47.8549
5.22374, 72.9326, 93.7024, 47.9959, 8.65636, -20.7698, 47.9959, 0, 47.9959, 48.0069, 48.8372, 48.0115, 92.829, 48.0014, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959, 47.9959
5.23159, 82.5419, 107.787, 48.1365, 9.19467, -25.2455, 48.1365, 0, 48.1365, 48.1475, 49.061, 48.1523, 106.833, 48.1401, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365, 48.1365
5.23945, 114.531, 125.31, 48.2767, 10.795, -10.7792, 48.2767, 0, 48.2767, 48.2877, 49.2864, 48.2927, 124.271, 48.279, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767, 48.2767
5.24731, 112.751, 146.822, 48.4164, 10.7122, -34.0715, 48.4164, 0, 48.4164, 48.4274, 49.5118, 48.4326, 145.698, 48.4178, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164, 48.4164
5.25517, 144.962, 172.872, 48.5556, 12.1228, -27.9103, 48.5556, 0, 48.5556, 48.5666, 49.7353, 48.572, 171.664, 48.5565, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556, 48.5556
5.26302, 203.196, 203.981, 48.6943, 14.3246, -0.785553, 48.6943, 0, 48.6943, 48.7053, 49.9548, 48.7109, 202.692, 48.6948, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943, 48.6943
5.27088, 236.944, 240.601, 48.8325, 15.4578, -3.65707, 48.8325, 0, 48.8325, 48.8435, 50.1684, 48.8493, 239.237, 48.8328, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325, 48.8325
5.27874, 266.851, 283.09, 48.9701, 16.3967, -16.2397, 48.9701, 0, 48.9701, 48.9811, 50.374, 48.9871, 281.658, 48.9703, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701, 48.9701
5.2866, 324.976, 331.642, 49.1072, 18.0825, -6.66595, 49.1072, 0, 49.1072, 49.1182, 50.5698, 49.1244, 330.151, 49.1074, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072, 49.1072
5.29445, 370.442, 386.278, 49.2438, 19.2987, -15.8369, 49.2438, 0, 49.2438, 49.2548, 50.7539, 49.2612, 384.74, 49.2439, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438, 49.2438
5.30231, 450.042, 446.784, 49.3798, 21.2613, 3.25711, 49.3798, 0, 49.3798, 49.3908, 50.9251, 49.3974, 445.211, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798, 49.3798
5.31017, 525.651, 512.686, 49.5152, 22.9706, 12.9646, 49.5152, 0, 49.5152, 49.5262, 51.0823, 49.533, 511.09, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152, 49.5152
5.31803, 584.67, 583.227, 49.65, 24.2213, 1.44269, 49.65, 0, 49.65, 49.661, 51.2248, 49.668, 581.623, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65
5.32588, 674.568, 657.361, 49.7842, 26.0109, 17.207, 49.7842, 0, 49.7842, 49.7952, 51.3526, 49.8024, 655.764, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842, 49.7842
5.33374, 685.863, 733.757, 49.9178, 26.2271, -47.8935, 49.9178, 0, 49.9178, 49.9288, 51.466, 49.9362, 732.179, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178, 49.9178
5.3416, 804.323, 810.846, 50.0508, 28.3958, -6.52325, 50.0508, 0, 50.0508, 50.0618, 51.5656, 50.0694, 809.302, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508, 50.0508
5.34945, 835.291, 886.822, 50.1831, 28.936, -51.5312, 50.1831, 0, 50.1831, 50.1941, 51.6527, 50.2019, 885.323, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831, 50.1831
5.35731, 965.89, 959.765, 50.3147, 31.1109, 6.12457, 50.3147, 0, 50.3147, 50.3258, 51.7287, 50.3337, 958.321, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147, 50.3147
5.36517, 1027.41, 1027.67, 50.4457, 32.0844, -0.263672, 50.4457, 0, 50.4457, 50.4568, 51.7954, 50.4649, 1026.29, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457, 50.4457
5.37303, 1072.06, 1088.57, 50.576, 32.7728, -16.5133, 50.576, 0, 50.576, 50.5871, 51.8548, 50.5954, 1087.26, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576, 50.576
5.38088, 1132.12, 1140.61, 50.7055, 33.6767, -8.48999, 50.7055, 0, 50.7055, 50.7167, 51.9089, 50.7251, 1139.38, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055, 50.7055
5.38874, 1160.12, 1182.15, 50.8344, 34.0899, -22.0247, 50.8344, 0, 50.8344, 50.8456, 51.9597, 50.8542, 1180.99, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344, 50.8344
5.3966, 1193.94, 1211.84, 50.9625, 34.5823, -17.9055, 50.9625, 0, 50.9625, 50.9738, 52.009, 50.9825, 1210.76, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625, 50.9625
5.40446, 1212.09, 1228.73, 51.0899, 34.8439, -16.6371, 51.0899, 0, 51.0899, 51.1014, 52.0587, 51.1101, 1227.73, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899, 51.0899
5.41231, 1245.6, 1232.27, 51.2165, 35.3214, 13.3314, 51.2165, 0, 51.2165, 51.2282, 52.1103, 51.237, 1231.34, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165, 51.2165
5.42017, 1211.64, 1222.37, 51.3424, 34.8373, -10.73, 51.3424, 0, 51.3424, 51.3543, 52.1651, 51.363, 1221.51, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424, 51.3424
5.42803, 1288.33, 1199.4, 51.4674, 35.9212, 88.933, 51.4674, 0, 51.4674, 51.4797, 52.224, 51.4883, 1198.61, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674, 51.4674
5.43589, 1142.31, 1164.16, 51.5917, 33.8277, -21.8435, 51.5917, 0, 51.5917, 51.6044, 52.2877, 51.6128, 1163.43, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917, 51.5917
5.44374, 1170.91, 1117.84, 51.7152, 34.2477, 53.0653, 51.7152, 0, 51.7152, 51.7285, 52.3568, 51.7365, 1117.17, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152, 51.7152
5.4516, 1115.37, 1061.96, 51.8378, 33.4272, 53.4141, 51.8378, 0, 51.8378, 51.852, 52.4314, 51.8594, 1061.33, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378, 51.8378
5.45946, 1036.51, 998.274, 51.9596, 32.226, 38.2387, 51.9596, 0, 51.9596, 51.9749, 52.5115, 51.9814, 997.685, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596, 51.9596
5.46732, 941.444, 928.674, 52.0806, 30.7155, 12.7698, 52.0806, 0, 52.0806, 52.0973, 52.5968, 52.1025, 928.119, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806, 52.0806
5.47517, 925.032, 855.139, 52.2006, 30.4472, 69.8928, 52.2006, 0, 52.2006, 52.2193, 52.687, 52.2228, 854.612, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006, 52.2006
5.48303, 813.159, 779.589, 52.3198, 28.551, 33.5695, 52.3198, 0, 52.3198, 52.3409, 52.7817, 52.3422, 779.084, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198, 52.3198
5.49089, 774.97, 703.831, 52.4381, 27.8742, 71.1392, 52.4381, 0, 52.4381, 52.4624, 52.8803, 52.4608, 703.342, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381, 52.4381
5.49874, 694.893, 629.521, 52.5554, 26.3987, 65.3718, 52.5554, 0, 52.5554, 52.5838, 52.9822, 52.5784, 629.043, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554, 52.5554
5.5066, 617.561, 558.051, 52.6719, 24.891, 59.5104, 52.6719, 0, 52.6719, 52.7054, 53.087, 52.6951, 557.579, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719, 52.6719
5.51446, 531.219, 490.584, 52.7873, 23.0915, 40.6351, 52.7873, 0, 52.7873, 52.8274, 53.194, 52.8108, 490.114, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873, 52.7873
5.52232, 488.368, 427.979, 52.9019, 22.1442, 60.3887, 52.9019, 0, 52.9019, 52.95, 53.3027, 52.9257, 427.506, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019, 52.9019
5.53017, 381.411, 370.838, 53.0154, 19.5809, 10.5731, 53.0154, 0, 53.0154, 53.0737, 53.4128, 53.0397, 370.358, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154, 53.0154
5.53803, 347.38, 319.497, 53.128, 18.6917, 27.8834, 53.128, 0, 53.128, 53.1987, 53.5236, 53.1528, 319.006, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128, 53.128
5.54589, 283.866, 274.066, 53.2395, 16.9076, 9.80029, 53.2395, 0, 53.2395, 53.3255, 53.635, 53.265, 273.559, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395, 53.2395
5.55375, 267.271, 234.443, 53.35, 16.4095, 32.828, 53.35, 0, 53.35, 53.4545, 53.7466, 53.3766, 233.915, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35, 53.35
5.5616, 181.07, 200.386, 53.4595, 13.5304, -19.3158, 53.4595, 0, 53.4595, 53.586, 53.8581, 53.4875, 199.833, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595, 53.4595
5.56946, 174.515, 171.514, 53.568, 13.2859, 3.00058, 53.568, 0, 53.568, 53.7206, 53.9692, 53.5981, 170.93, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568, 53.568
5.57732, 141.54, 147.379, 53.6754, 11.9808, -5.83919, 53.6754, 0, 53.6754, 53.8586, 54.0799, 53.7087, 146.758, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754, 53.6754
5.58518, 128.46, 127.473, 53.7817, 11.4219, 0.986328, 53.7817, 0, 53.7817, 54.0004, 54.19, 53.8198, 126.808, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817, 53.7817
5.59303, 97.105, 111.279, 53.887, 9.95515, -14.1737, 53.887, 0, 53.887, 54.1463, 54.2993, 53.9321, 110.562, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887, 53.887
5.60089, 80.8303, 98.2824, 53.9912, 9.10112, -17.452, 53.9912, 0, 53.9912, 54.2965, 54.4078, 54.0467, 97.5049, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912, 53.9912
5.60875, 65.3368, 87.9972, 54.0942, 8.2059, -22.6604, 54.0942, 0, 54.0942, 54.4509, 54.5154, 54.1651, 87.1484, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942, 54.0942
5.6166, 71.8297, 79.9728, 54.1962, 8.59242, -8.14309, 54.1962, 0, 54.1962, 54.6096, 54.622, 54.2894, 79.0404, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962, 54.1962
5.62446, 41.113, 73.8099, 54.297, 6.56605, -32.6968, 54.297, 0, 54.297, 54.7721, 54.7276, 54.4225, 72.7787, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297, 54.297
5.63232, 41.651, 69.1565, 54.3967, 6.60689, -27.5056, 54.3967, 0, 54.3967, 54.9379, 54.8321, 54.5683, 68.0083, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967, 54.3967
5.64018, 44.2903, 65.716, 54.4952, 6.8037, -21.4257, 54.4952, 0, 54.4952, 55.1062, 54.9355, 54.7319, 64.4279, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952, 54.4952
5.64803, 28.4265, 63.24, 54.5926, 5.51602, -34.8136, 54.5926, 0, 54.5926, 55.2761, 55.0379, 54.9201, 61.7837, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926, 54.5926
5.65589, 36.969, 61.5291, 54.6887, 6.24251, -24.5602, 54.6887, 0, 54.6887, 55.4461, 55.1391, 55.1416, 59.8685, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887, 54.6887
