   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
18.4711, 0.997753, 0.486159, 0.146144, 1.7314, 0.511594, 0.146144, 0, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.146144, 0.14618, 0.146144, 0.486122, 0.146144
18.4789, 1.99754, 0.495007, 0.145607, 1.99938, 1.50253, 0.145607, 0, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145607, 0.145643, 0.145607, 0.494971, 0.145607
18.4868, 1.46976, 0.503568, 0.144608, 1.86273, 0.966189, 0.144608, 0, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144608, 0.144643, 0.144608, 0.503532, 0.144608
18.4947, 0, 0.511858, 0.143189, 1.41421, -0.511858, 0.143189, 0, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143189, 0.143223, 0.143189, 0.511824, 0.143189
18.5026, 0, 0.520083, 0.141566, 1.41421, -0.520083, 0.141566, 0, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.141566, 0.1416, 0.141566, 0.520049, 0.141566
18.5104, 0, 0.528441, 0.139953, 1.41421, -0.528441, 0.139953, 0, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139953, 0.139985, 0.139953, 0.528408, 0.139953
18.5183, 0, 0.537897, 0.139345, 1.41421, -0.537897, 0.139345, 0, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139345, 0.139376, 0.139345, 0.537866, 0.139345
18.5262, 0, 0.547038, 0.138344, 1.41421, -0.547038, 0.138344, 0, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138344, 0.138373, 0.138344, 0.547008, 0.138344
18.5341, 0, 0.555862, 0.136976, 1.41421, -0.555862, 0.136976, 0, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.136976, 0.137005, 0.136976, 0.555834, 0.136976
18.5419, 1, 0.56453, 0.135431, 1.73205, 0.43547, 0.135431, 0, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135431, 0.135459, 0.135431, 0.564503, 0.135431
18.5498, 0, 0.573203, 0.133896, 1.41421, -0.573203, 0.133896, 0, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133896, 0.133921, 0.133896, 0.573178, 0.133896
18.5577, 1, 0.582491, 0.133009, 1.73205, 0.417509, 0.133009, 0, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133009, 0.133034, 0.133009, 0.582466, 0.133009
18.5656, 0, 0.591385, 0.131799, 1.41421, -0.591385, 0.131799, 0, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131799, 0.131821, 0.131799, 0.591362, 0.131799
18.5734, 0, 0.599877, 0.130289, 1.41421, -0.599877, 0.130289, 0, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.130289, 0.13031, 0.130289, 0.599855, 0.130289
18.5813, 0, 0.608092, 0.128637, 1.41421, -0.608092, 0.128637, 0, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128637, 0.128657, 0.128637, 0.608072, 0.128637
18.5892, 0, 0.616147, 0.126995, 1.41421, -0.616147, 0.126995, 0, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.126995, 0.127014, 0.126995, 0.616128, 0.126995
18.5971, 1, 0.624703, 0.126064, 1.73205, 0.375297, 0.126064, 0, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126064, 0.126081, 0.126064, 0.624686, 0.126064
18.6049, 1.49158, 0.632746, 0.124865, 1.86858, 0.85883, 0.124865, 0, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124865, 0.124881, 0.124865, 0.63273, 0.124865
18.6128, 1.99776, 0.640249, 0.123413, 1.99944, 1.35752, 0.123413, 0, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123413, 0.123427, 0.123413, 0.640235, 0.123413
18.6207, 1.51066, 0.647313, 0.12184, 1.87368, 0.863346, 0.12184, 0, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.12184, 0.121853, 0.12184, 0.6473, 0.12184
18.6286, 2, 0.654029, 0.120277, 2, 1.34597, 0.120277, 0, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120277, 0.120289, 0.120277, 0.654016, 0.120277
18.6364, 0, 0.660739, 0.119107, 1.41421, -0.660739, 0.119107, 0, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119107, 0.119118, 0.119107, 0.660728, 0.119107
18.6443, 0, 0.66681, 0.117728, 1.41421, -0.66681, 0.117728, 0, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117728, 0.117739, 0.117728, 0.6668, 0.117728
18.6522, 0, 0.672217, 0.116153, 1.41421, -0.672217, 0.116153, 0, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116153, 0.116163, 0.116153, 0.672208, 0.116153
18.6601, 0, 0.677031, 0.114488, 1.41421, -0.677031, 0.114488, 0, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114488, 0.114496, 0.114488, 0.677023, 0.114488
18.6679, 0, 0.681326, 0.112834, 1.41421, -0.681326, 0.112834, 0, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112834, 0.112842, 0.112834, 0.681318, 0.112834
18.6758, 0.469772, 0.685481, 0.111607, 1.57155, -0.215709, 0.111607, 0, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111607, 0.111614, 0.111607, 0.685474, 0.111607
18.6837, 1.53023, 0.6889, 0.110237, 1.87889, 0.841328, 0.110237, 0, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110237, 0.110243, 0.110237, 0.688894, 0.110237
18.6916, 0, 0.691575, 0.108736, 1.41421, -0.691575, 0.108736, 0, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108736, 0.108742, 0.108736, 0.691569, 0.108736
18.6994, 0, 0.693548, 0.107176, 1.41421, -0.693548, 0.107176, 0, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107176, 0.107182, 0.107176, 0.693543, 0.107176
18.7073, 1, 0.694874, 0.105628, 1.73205, 0.305126, 0.105628, 0, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105628, 0.105633, 0.105628, 0.694869, 0.105628
18.7152, 0, 0.695671, 0.104227, 1.41421, -0.695671, 0.104227, 0, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104227, 0.104231, 0.104227, 0.695666, 0.104227
18.723, 1, 0.695674, 0.102721, 1.73205, 0.304326, 0.102721, 0, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102721, 0.102725, 0.102721, 0.69567, 0.102721
18.7309, 0.453148, 0.694883, 0.101117, 1.56625, -0.241735, 0.101117, 0, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101117, 0.101121, 0.101117, 0.694879, 0.101117
18.7388, 0.546852, 0.693347, 0.0994726, 1.59589, -0.146495, 0.0994726, 0, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994726, 0.0994763, 0.0994726, 0.693343, 0.0994726
18.7467, 0.448079, 0.69112, 0.0978413, 1.56463, -0.24304, 0.0978413, 0, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978413, 0.0978448, 0.0978413, 0.691116, 0.0978413
18.7545, 0.551921, 0.688303, 0.0963229, 1.59747, -0.136382, 0.0963229, 0, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963229, 0.0963262, 0.0963229, 0.6883, 0.0963229
18.7624, 0.443508, 0.6848, 0.0948144, 1.56317, -0.241292, 0.0948144, 0, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948144, 0.0948175, 0.0948144, 0.684797, 0.0948144
18.7703, 1.99725, 0.680621, 0.0933158, 1.99931, 1.31662, 0.0933158, 0, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933158, 0.0933188, 0.0933158, 0.680618, 0.0933158
18.7782, 1.55925, 0.675736, 0.0917826, 1.8866, 0.883511, 0.0917826, 0, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917826, 0.0917856, 0.0917826, 0.675733, 0.0917826
18.786, 0.436292, 0.670161, 0.0902166, 1.56086, -0.23387, 0.0902166, 0, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902166, 0.0902194, 0.0902166, 0.670159, 0.0902166
18.7939, 2.4309, 0.663934, 0.088631, 2.10497, 1.76697, 0.088631, 0, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.088631, 0.0886338, 0.088631, 0.663931, 0.088631
18.8018, 1.1328, 0.65709, 0.0870375, 1.76997, 0.475714, 0.0870375, 0, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870375, 0.0870403, 0.0870375, 0.657088, 0.0870375
18.8097, 1, 0.649662, 0.085445, 1.73205, 0.350338, 0.085445, 0, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.085445, 0.0854477, 0.085445, 0.64966, 0.085445
18.8175, 0, 0.641663, 0.0838313, 1.41421, -0.641663, 0.0838313, 0, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.0838313, 0.083834, 0.0838313, 0.641661, 0.0838313
18.8254, 0, 0.633128, 0.0822009, 1.41421, -0.633128, 0.0822009, 0, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822009, 0.0822036, 0.0822009, 0.633125, 0.0822009
18.8333, 1, 0.624096, 0.0805634, 1.73205, 0.375904, 0.0805634, 0, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805634, 0.0805661, 0.0805634, 0.624093, 0.0805634
18.8412, 0, 0.61462, 0.0789275, 1.41421, -0.61462, 0.0789275, 0, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789275, 0.0789301, 0.0789275, 0.614618, 0.0789275
18.849, 1, 0.604727, 0.0772897, 1.73205, 0.395273, 0.0772897, 0, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772897, 0.0772923, 0.0772897, 0.604724, 0.0772897
18.8569, 0, 0.594468, 0.0756543, 1.41421, -0.594468, 0.0756543, 0, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756543, 0.0756569, 0.0756543, 0.594465, 0.0756543
18.8648, 1, 0.583883, 0.0740263, 1.73205, 0.416117, 0.0740263, 0, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740263, 0.0740289, 0.0740263, 0.58388, 0.0740263
18.8727, 0, 0.573011, 0.0724096, 1.41421, -0.573011, 0.0724096, 0, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724096, 0.0724122, 0.0724096, 0.573008, 0.0724096
18.8805, 0, 0.561905, 0.0708077, 1.41421, -0.561905, 0.0708077, 0, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708077, 0.0708103, 0.0708077, 0.561902, 0.0708077
18.8884, 0, 0.550596, 0.0692194, 1.41421, -0.550596, 0.0692194, 0, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.0692194, 0.069222, 0.0692194, 0.550593, 0.0692194
18.8963, 0, 0.53911, 0.0676305, 1.41421, -0.53911, 0.0676305, 0, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676305, 0.0676331, 0.0676305, 0.539108, 0.0676305
18.9042, 0.800198, 0.527484, 0.0660361, 1.67338, 0.272715, 0.0660361, 0, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660361, 0.0660387, 0.0660361, 0.527481, 0.0660361
18.912, 1.1998, 0.515754, 0.0644418, 1.7888, 0.684048, 0.0644418, 0, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644418, 0.0644444, 0.0644418, 0.515751, 0.0644418
18.9199, 0, 0.503967, 0.0628575, 1.41421, -0.503967, 0.0628575, 0, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628575, 0.0628601, 0.0628575, 0.503965, 0.0628575
18.9278, 0, 0.49217, 0.061293, 1.41421, -0.49217, 0.061293, 0, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.061293, 0.0612956, 0.061293, 0.492168, 0.061293
18.9357, 0, 0.480391, 0.0597511, 1.41421, -0.480391, 0.0597511, 0, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597511, 0.0597537, 0.0597511, 0.480389, 0.0597511
18.9435, 0, 0.468618, 0.0581867, 1.41421, -0.468618, 0.0581867, 0, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581867, 0.0581893, 0.0581867, 0.468616, 0.0581867
18.9514, 0, 0.456887, 0.056609, 1.41421, -0.456887, 0.056609, 0, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.056609, 0.0566116, 0.056609, 0.456884, 0.056609
18.9593, 0, 0.445243, 0.055036, 1.41421, -0.445243, 0.055036, 0, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.055036, 0.0550386, 0.055036, 0.44524, 0.055036
18.9672, 0, 0.433722, 0.0534852, 1.41421, -0.433722, 0.0534852, 0, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534852, 0.0534878, 0.0534852, 0.43372, 0.0534852
18.975, 1, 0.422473, 0.0520818, 1.73205, 0.577527, 0.0520818, 0, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520818, 0.0520844, 0.0520818, 0.422471, 0.0520818
18.9829, 0, 0.411325, 0.0506342, 1.41421, -0.411325, 0.0506342, 0, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506342, 0.0506368, 0.0506342, 0.411322, 0.0506342
18.9908, 0, 0.400299, 0.0491543, 1.41421, -0.400299, 0.0491543, 0, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491543, 0.0491569, 0.0491543, 0.400296, 0.0491543
18.9987, 0, 0.389446, 0.0476703, 1.41421, -0.389446, 0.0476703, 0, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476703, 0.0476729, 0.0476703, 0.389444, 0.0476703
19.0065, 0.737234, 0.378802, 0.0462091, 1.65446, 0.358432, 0.0462091, 0, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462091, 0.0462117, 0.0462091, 0.378799, 0.0462091
19.0144, 1.62897, 0.368468, 0.0448677, 1.90499, 1.2605, 0.0448677, 0, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448677, 0.0448703, 0.0448677, 0.368465, 0.0448677
19.0223, 0.633796, 0.358291, 0.0434747, 1.6229, 0.275505, 0.0434747, 0, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434747, 0.0434773, 0.0434747, 0.358288, 0.0434747
19.0302, 0, 0.348285, 0.0420443, 1.41421, -0.348285, 0.0420443, 0, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420443, 0.0420469, 0.0420443, 0.348282, 0.0420443
19.038, 1, 0.338488, 0.0406087, 1.73205, 0.661512, 0.0406087, 0, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406087, 0.0406113, 0.0406087, 0.338486, 0.0406087
19.0459, 0, 0.328938, 0.0391979, 1.41421, -0.328938, 0.0391979, 0, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0391979, 0.0392006, 0.0391979, 0.328936, 0.0391979
19.0538, 0, 0.319807, 0.0379871, 1.41421, -0.319807, 0.0379871, 0, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379871, 0.0379897, 0.0379871, 0.319804, 0.0379871
19.0617, 0, 0.310836, 0.0367142, 1.41421, -0.310836, 0.0367142, 0, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367142, 0.0367169, 0.0367142, 0.310833, 0.0367142
19.0695, 1.34944, 0.30204, 0.035395, 1.83015, 1.0474, 0.035395, 0, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.035395, 0.0353976, 0.035395, 0.302037, 0.035395
19.0774, 1.65056, 0.293457, 0.0340664, 1.91064, 1.3571, 0.0340664, 0, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340664, 0.0340691, 0.0340664, 0.293454, 0.0340664
19.0853, 0, 0.285116, 0.0327633, 1.41421, -0.285116, 0.0327633, 0, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327633, 0.0327659, 0.0327633, 0.285113, 0.0327633
19.0932, 0, 0.277157, 0.0316269, 1.41421, -0.277157, 0.0316269, 0, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316269, 0.0316295, 0.0316269, 0.277155, 0.0316269
19.101, 0, 0.269351, 0.0304306, 1.41421, -0.269351, 0.0304306, 0, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304306, 0.0304332, 0.0304306, 0.269349, 0.0304306
19.1089, 0, 0.261711, 0.0291904, 1.41421, -0.261711, 0.0291904, 0, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291904, 0.0291931, 0.0291904, 0.261709, 0.0291904
19.1168, 1, 0.254267, 0.0279434, 1.73205, 0.745733, 0.0279434, 0, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.0279434, 0.027946, 0.0279434, 0.254264, 0.0279434
19.1246, 0, 0.247049, 0.0267236, 1.41421, -0.247049, 0.0267236, 0, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267236, 0.0267262, 0.0267236, 0.247046, 0.0267236
19.1325, 1, 0.24023, 0.0257091, 1.73205, 0.75977, 0.0257091, 0, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257091, 0.0257118, 0.0257091, 0.240227, 0.0257091
19.1404, 0, 0.233542, 0.0246353, 1.41421, -0.233542, 0.0246353, 0, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.0246353, 0.024638, 0.0246353, 0.23354, 0.0246353
19.1483, 1, 0.226993, 0.0235182, 1.73205, 0.773007, 0.0235182, 0, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235182, 0.0235208, 0.0235182, 0.22699, 0.0235182
19.1561, 0.322757, 0.220616, 0.0223947, 1.52406, 0.102141, 0.0223947, 0, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223947, 0.0223973, 0.0223947, 0.220613, 0.0223947
19.164, 1.31847, 0.214439, 0.0212986, 1.82167, 1.10403, 0.0212986, 0, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0212986, 0.0213013, 0.0212986, 0.214436, 0.0212986
