   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_576.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
14.6684, 0.687485, 0.407861, 0.333408, 1.63935, 0.279624, 0.333408, 0, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333408, 0.333409, 0.333408, 0.333408, 0.40786, 0.333408
14.6762, 0.312515, 0.40053, 0.333115, 1.5207, -0.0880144, 0.333115, 0, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333115, 0.333117, 0.333115, 0.333115, 0.400529, 0.333115
14.6841, 2, 0.393232, 0.332277, 2, 1.60677, 0.332277, 0, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332277, 0.332278, 0.332277, 0.332277, 0.393231, 0.332277
14.6919, 1, 0.386054, 0.330935, 1.73205, 0.613946, 0.330935, 0, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330935, 0.330936, 0.330935, 0.330935, 0.386053, 0.330935
14.6998, 0, 0.379288, 0.329344, 1.41421, -0.379288, 0.329344, 0, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329344, 0.329345, 0.329344, 0.329344, 0.379286, 0.329344
14.7077, 0, 0.37321, 0.327757, 1.41421, -0.37321, 0.327757, 0, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327757, 0.327758, 0.327757, 0.327757, 0.373209, 0.327757
14.7155, 1, 0.368446, 0.32678, 1.73205, 0.631554, 0.32678, 0, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.32678, 0.326781, 0.32678, 0.32678, 0.368444, 0.32678
14.7234, 0, 0.364224, 0.325635, 1.41421, -0.364224, 0.325635, 0, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325635, 0.325636, 0.325635, 0.325635, 0.364223, 0.325635
14.7312, 1, 0.360588, 0.324365, 1.73205, 0.639412, 0.324365, 0, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324365, 0.324366, 0.324365, 0.324365, 0.360587, 0.324365
14.7391, 2.33143, 0.357455, 0.32289, 2.08121, 1.97398, 0.32289, 0, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.32289, 0.322891, 0.32289, 0.32289, 0.357454, 0.32289
14.7469, 2.66857, 0.354846, 0.321245, 2.16069, 2.31372, 0.321245, 0, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321245, 0.321246, 0.321245, 0.321245, 0.354845, 0.321245
14.7548, 0, 0.352786, 0.319472, 1.41421, -0.352786, 0.319472, 0, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319472, 0.319473, 0.319472, 0.319472, 0.352785, 0.319472
14.7627, 0, 0.351299, 0.317615, 1.41421, -0.351299, 0.317615, 0, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317615, 0.317616, 0.317615, 0.317615, 0.351298, 0.317615
14.7705, 0, 0.350402, 0.315719, 1.41421, -0.350402, 0.315719, 0, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.315719, 0.31572, 0.315719, 0.315719, 0.350401, 0.315719
14.7784, 1, 0.350109, 0.313829, 1.73205, 0.649891, 0.313829, 0, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.313829, 0.31383, 0.313829, 0.313829, 0.350107, 0.313829
14.7862, 2, 0.350429, 0.311989, 2, 1.64957, 0.311989, 0, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.311989, 0.31199, 0.311989, 0.311989, 0.350427, 0.311989
14.7941, 0, 0.351085, 0.309965, 1.41421, -0.351085, 0.309965, 0, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309965, 0.309966, 0.309965, 0.309965, 0.351084, 0.309965
14.802, 1, 0.352061, 0.307784, 1.73205, 0.647939, 0.307784, 0, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307784, 0.307785, 0.307784, 0.307784, 0.35206, 0.307784
14.8098, 0.64399, 0.353389, 0.305529, 1.62604, 0.290601, 0.305529, 0, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305529, 0.305531, 0.305529, 0.305529, 0.353387, 0.305529
14.8177, 0.997646, 0.355095, 0.303283, 1.73137, 0.642551, 0.303283, 0, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303283, 0.303284, 0.303283, 0.303283, 0.355094, 0.303283
14.8255, 0.358364, 0.357643, 0.301568, 1.5357, 0.000721723, 0.301568, 0, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301568, 0.301569, 0.301568, 0.301568, 0.357641, 0.301568
14.8334, 1, 0.360197, 0.299615, 1.73205, 0.639803, 0.299615, 0, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299615, 0.299616, 0.299615, 0.299615, 0.360196, 0.299615
14.8412, 1, 0.362713, 0.297448, 1.73205, 0.637287, 0.297448, 0, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297448, 0.297449, 0.297448, 0.297448, 0.362712, 0.297448
14.8491, 0, 0.365229, 0.295178, 1.41421, -0.365229, 0.295178, 0, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295178, 0.295179, 0.295178, 0.295178, 0.365228, 0.295178
14.857, 0, 0.367781, 0.292917, 1.41421, -0.367781, 0.292917, 0, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292917, 0.292919, 0.292917, 0.292917, 0.367779, 0.292917
14.8648, 1.62714, 0.370694, 0.291071, 1.9045, 1.25644, 0.291071, 0, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291071, 0.291072, 0.291071, 0.291071, 0.370693, 0.291071
14.8727, 0.372862, 0.373342, 0.28909, 1.54041, -0.000479221, 0.28909, 0, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.28909, 0.289092, 0.28909, 0.28909, 0.37334, 0.28909
14.8805, 1, 0.375672, 0.287002, 1.73205, 0.624328, 0.287002, 0, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287002, 0.287003, 0.287002, 0.287002, 0.375671, 0.287002
14.8884, 0, 0.377582, 0.284778, 1.41421, -0.377582, 0.284778, 0, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284778, 0.284779, 0.284778, 0.284778, 0.377581, 0.284778
14.8963, 0, 0.379029, 0.282449, 1.41421, -0.379029, 0.282449, 0, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.282449, 0.28245, 0.282449, 0.282449, 0.379028, 0.282449
14.9041, 0, 0.379982, 0.280052, 1.41421, -0.379982, 0.280052, 0, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280052, 0.280053, 0.280052, 0.280052, 0.379981, 0.280052
14.912, 0, 0.38041, 0.277616, 1.41421, -0.38041, 0.277616, 0, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277616, 0.277617, 0.277616, 0.277616, 0.380409, 0.277616
14.9198, 0, 0.380284, 0.275166, 1.41421, -0.380284, 0.275166, 0, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275166, 0.275167, 0.275166, 0.275166, 0.380283, 0.275166
14.9277, 1.60781, 0.379587, 0.272727, 1.89942, 1.22822, 0.272727, 0, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272727, 0.272729, 0.272727, 0.272727, 0.379586, 0.272727
14.9355, 0.392193, 0.379358, 0.271371, 1.54667, 0.0128357, 0.271371, 0, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271371, 0.271372, 0.271371, 0.271371, 0.379356, 0.271371
14.9434, 0, 0.378286, 0.269809, 1.41421, -0.378286, 0.269809, 0, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.269809, 0.26981, 0.269809, 0.269809, 0.378285, 0.269809
14.9513, 1, 0.376397, 0.268075, 1.73205, 0.623603, 0.268075, 0, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268075, 0.268076, 0.268075, 0.268075, 0.376396, 0.268075
14.9591, 0, 0.373783, 0.266259, 1.41421, -0.373783, 0.266259, 0, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266259, 0.266261, 0.266259, 0.266259, 0.373782, 0.266259
14.967, 0, 0.370546, 0.26445, 1.41421, -0.370546, 0.26445, 0, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.26445, 0.264451, 0.26445, 0.26445, 0.370544, 0.26445
14.9748, 0, 0.367134, 0.263071, 1.41421, -0.367134, 0.263071, 0, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263071, 0.263072, 0.263071, 0.263071, 0.367133, 0.263071
14.9827, 0.591078, 0.362979, 0.261515, 1.60968, 0.228099, 0.261515, 0, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261515, 0.261516, 0.261515, 0.261515, 0.362978, 0.261515
14.9906, 0.408922, 0.35816, 0.259819, 1.55207, 0.0507621, 0.259819, 0, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259819, 0.259821, 0.259819, 0.259819, 0.358159, 0.259819
14.9984, 0, 0.352804, 0.258057, 1.41421, -0.352804, 0.258057, 0, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258057, 0.258058, 0.258057, 0.258057, 0.352803, 0.258057
15.0063, 1, 0.347044, 0.2563, 1.73205, 0.652956, 0.2563, 0, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.2563, 0.256302, 0.2563, 0.2563, 0.347043, 0.2563
15.0141, 0, 0.34134, 0.254945, 1.41421, -0.34134, 0.254945, 0, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254945, 0.254946, 0.254945, 0.254945, 0.341339, 0.254945
15.022, 0, 0.335181, 0.253414, 1.41421, -0.335181, 0.253414, 0, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253414, 0.253415, 0.253414, 0.253414, 0.33518, 0.253414
15.0298, 1, 0.328674, 0.251744, 1.73205, 0.671326, 0.251744, 0, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251744, 0.251745, 0.251744, 0.251744, 0.328672, 0.251744
15.0377, 0, 0.321958, 0.250008, 1.41421, -0.321958, 0.250008, 0, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250008, 0.250009, 0.250008, 0.250008, 0.321957, 0.250008
15.0456, 0, 0.315174, 0.248278, 1.41421, -0.315174, 0.248278, 0, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248278, 0.248279, 0.248278, 0.248278, 0.315173, 0.248278
15.0534, 0, 0.308777, 0.246947, 1.41421, -0.308777, 0.246947, 0, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246947, 0.246948, 0.246947, 0.246947, 0.308776, 0.246947
15.0613, 3.56691, 0.302253, 0.245441, 2.35943, 3.26466, 0.245441, 0, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245441, 0.245443, 0.245441, 0.245441, 0.302252, 0.245441
15.0691, 0.433086, 0.295691, 0.243797, 1.55984, 0.137395, 0.243797, 0, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243797, 0.243799, 0.243797, 0.243797, 0.295689, 0.243797
15.077, 0, 0.28921, 0.242087, 1.41421, -0.28921, 0.242087, 0, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242087, 0.242089, 0.242087, 0.242087, 0.289209, 0.242087
15.0849, 0, 0.282923, 0.240384, 1.41421, -0.282923, 0.240384, 0, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240384, 0.240385, 0.240384, 0.240384, 0.282922, 0.240384
15.0927, 1, 0.277249, 0.239072, 1.73205, 0.722751, 0.239072, 0, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239072, 0.239073, 0.239072, 0.239072, 0.277248, 0.239072
15.1006, 0, 0.271652, 0.23759, 1.41421, -0.271652, 0.23759, 0, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.23759, 0.237591, 0.23759, 0.23759, 0.27165, 0.23759
15.1084, 0, 0.266184, 0.235973, 1.41421, -0.266184, 0.235973, 0, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235973, 0.235974, 0.235973, 0.235973, 0.266183, 0.235973
15.1163, 0.550062, 0.260932, 0.234292, 1.59689, 0.28913, 0.234292, 0, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234292, 0.234293, 0.234292, 0.234292, 0.260931, 0.234292
15.1241, 0.449938, 0.255971, 0.232616, 1.56523, 0.193967, 0.232616, 0, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232616, 0.232618, 0.232616, 0.232616, 0.25597, 0.232616
15.132, 1.54516, 0.251677, 0.231322, 1.88286, 1.29348, 0.231322, 0, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231322, 0.231323, 0.231322, 0.231322, 0.251675, 0.231322
15.1399, 0.997589, 0.247501, 0.229864, 1.73135, 0.750088, 0.229864, 0, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229864, 0.229866, 0.229864, 0.229864, 0.2475, 0.229864
15.1477, 0.457249, 0.243468, 0.228275, 1.56756, 0.213781, 0.228275, 0, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228275, 0.228276, 0.228275, 0.228275, 0.243467, 0.228275
15.1556, 0, 0.239635, 0.226623, 1.41421, -0.239635, 0.226623, 0, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226623, 0.226624, 0.226623, 0.226623, 0.239634, 0.226623
15.1634, 0, 0.236056, 0.224977, 1.41421, -0.236056, 0.224977, 0, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224977, 0.224978, 0.224977, 0.224977, 0.236055, 0.224977
15.1713, 0.533209, 0.233075, 0.223695, 1.59161, 0.300135, 0.223695, 0, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223695, 0.223697, 0.223695, 0.223695, 0.233073, 0.223695
15.1792, 0.466791, 0.230154, 0.22226, 1.5706, 0.236637, 0.22226, 0, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.22226, 0.222261, 0.22226, 0.22226, 0.230153, 0.22226
15.187, 0.528377, 0.227305, 0.220699, 1.59009, 0.301072, 0.220699, 0, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.220699, 0.2207, 0.220699, 0.220699, 0.227304, 0.220699
15.1949, 2.47162, 0.224575, 0.219079, 2.11462, 2.24705, 0.219079, 0, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.219079, 0.21908, 0.219079, 0.219079, 0.224573, 0.219079
15.2027, 0, 0.222011, 0.217465, 1.41421, -0.222011, 0.217465, 0, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217465, 0.217466, 0.217465, 0.217465, 0.22201, 0.217465
15.2106, 1, 0.219925, 0.216187, 1.73205, 0.780075, 0.216187, 0, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216187, 0.216188, 0.216187, 0.216187, 0.219924, 0.216187
15.2184, 0, 0.217831, 0.214774, 1.41421, -0.217831, 0.214774, 0, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214774, 0.214775, 0.214774, 0.214774, 0.21783, 0.214774
15.2263, 0, 0.21573, 0.213244, 1.41421, -0.21573, 0.213244, 0, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213244, 0.213245, 0.213244, 0.213244, 0.215728, 0.213244
15.2342, 0.514003, 0.213669, 0.211659, 1.58556, 0.300334, 0.211659, 0, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211659, 0.211661, 0.211659, 0.211659, 0.213667, 0.211659
15.242, 1.486, 0.211695, 0.21008, 1.86708, 1.2743, 0.21008, 0, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.21008, 0.210082, 0.21008, 0.21008, 0.211694, 0.21008
15.2499, 0, 0.209933, 0.208642, 1.41421, -0.209933, 0.208642, 0, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208642, 0.208644, 0.208642, 0.208642, 0.209932, 0.208642
15.2577, 0, 0.20818, 0.207155, 1.41421, -0.20818, 0.207155, 0, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207155, 0.207156, 0.207155, 0.207155, 0.208179, 0.207155
15.2656, 1, 0.206442, 0.205632, 1.73205, 0.793558, 0.205632, 0, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205632, 0.205633, 0.205632, 0.205632, 0.206441, 0.205632
15.2735, 0, 0.204694, 0.204057, 1.41421, -0.204694, 0.204057, 0, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204057, 0.204058, 0.204057, 0.204057, 0.204693, 0.204057
15.2813, 1, 0.202939, 0.202441, 1.73205, 0.797061, 0.202441, 0, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202441, 0.202442, 0.202441, 0.202441, 0.202938, 0.202441
15.2892, 0, 0.201159, 0.200772, 1.41421, -0.201159, 0.200772, 0, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200772, 0.200773, 0.200772, 0.200772, 0.201158, 0.200772
15.297, 0.494548, 0.199361, 0.199062, 1.57941, 0.295187, 0.199062, 0, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199062, 0.199063, 0.199062, 0.199062, 0.19936, 0.199062
15.3049, 0.505452, 0.197565, 0.197336, 1.58286, 0.307887, 0.197336, 0, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197336, 0.197337, 0.197336, 0.197336, 0.197564, 0.197336
