   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_397.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.75496, 17, 12.6722, 11.6402, 4.3589, 4.32778, 0, 11.6402, 11.6421, 11.6403, 11.6412, 12.4427, 11.8663, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6402, 11.6408, 11.6402, 11.6402
3.76281, 13, 12.6472, 11.7147, 3.87298, 0.352847, 0, 11.7147, 11.7165, 11.7147, 11.7157, 12.4122, 11.9462, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7147, 11.7151, 11.7147, 11.7147
3.77066, 15, 12.629, 11.7893, 4.12311, 2.37099, 0, 11.7893, 11.7912, 11.7893, 11.7903, 12.3886, 12.0264, 11.7893, 11.7893, 11.7893, 11.7893, 11.7893, 11.7893, 11.7893, 11.7893, 11.7893, 11.7893, 11.7896, 11.7893, 11.7893
3.77851, 9, 12.6191, 11.8641, 3.31662, -3.61912, 0, 11.8641, 11.866, 11.8642, 11.8651, 12.3732, 12.1069, 11.8641, 11.8641, 11.8641, 11.8641, 11.8641, 11.8641, 11.8641, 11.8641, 11.8641, 11.8641, 11.8644, 11.8641, 11.8641
3.78637, 11, 12.6183, 11.9392, 3.60555, -1.61831, 0, 11.9392, 11.9411, 11.9392, 11.9402, 12.3668, 12.1876, 11.9392, 11.9392, 11.9392, 11.9392, 11.9392, 11.9392, 11.9392, 11.9392, 11.9392, 11.9392, 11.9394, 11.9392, 11.9392
3.79422, 8, 12.627, 12.0145, 3.16228, -4.627, 0, 12.0145, 12.0164, 12.0145, 12.0155, 12.3698, 12.2687, 12.0145, 12.0145, 12.0145, 12.0145, 12.0145, 12.0145, 12.0145, 12.0145, 12.0145, 12.0145, 12.0147, 12.0145, 12.0145
3.80207, 9, 12.6452, 12.09, 3.31662, -3.6452, 0, 12.09, 12.0919, 12.0901, 12.091, 12.3822, 12.35, 12.09, 12.09, 12.09, 12.09, 12.09, 12.09, 12.09, 12.09, 12.09, 12.09, 12.0902, 12.09, 12.09
3.80992, 6, 12.6726, 12.1658, 2.82843, -6.67263, 0, 12.1658, 12.1677, 12.1658, 12.1668, 12.4038, 12.4316, 12.1658, 12.1658, 12.1658, 12.1658, 12.1658, 12.1658, 12.1658, 12.1658, 12.1658, 12.1658, 12.1659, 12.1658, 12.1658
3.81778, 7, 12.7087, 12.2418, 3, -5.70873, 0, 12.2418, 12.2436, 12.2418, 12.2428, 12.434, 12.5135, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2418, 12.2419, 12.2418, 12.2418
3.82563, 3, 12.7528, 12.318, 2.23607, -9.75281, 0, 12.318, 12.3198, 12.318, 12.319, 12.4721, 12.5957, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318, 12.318
3.83348, 3, 12.804, 12.3944, 2.23607, -9.80403, 0, 12.3944, 12.3963, 12.3944, 12.3954, 12.5173, 12.6782, 12.3944, 12.3944, 12.3944, 12.3944, 12.3944, 12.3944, 12.3944, 12.3944, 12.3944, 12.3944, 12.3945, 12.3944, 12.3944
3.84134, 3, 12.8615, 12.4711, 2.23607, -9.86154, 0, 12.4711, 12.4729, 12.4711, 12.4721, 12.5687, 12.761, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711, 12.4711
3.84919, 7, 12.9245, 12.5479, 3, -5.92447, 0, 12.5479, 12.5498, 12.548, 12.5489, 12.6255, 12.844, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.5479, 12.548, 12.5479, 12.5479
3.85704, 4, 12.992, 12.625, 2.44949, -8.99199, 0, 12.625, 12.6269, 12.6251, 12.626, 12.6868, 12.9273, 12.625, 12.625, 12.625, 12.625, 12.625, 12.625, 12.625, 12.625, 12.625, 12.625, 12.6251, 12.625, 12.625
3.86489, 5, 13.0633, 12.7023, 2.64575, -8.06333, 0, 12.7023, 12.7042, 12.7023, 12.7033, 12.7519, 13.0109, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023, 12.7023
3.87274, 9, 13.1378, 12.7798, 3.31662, -4.13781, 0, 12.7798, 12.7817, 12.7799, 12.7808, 12.82, 13.0947, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798, 12.7798
3.8806, 7, 13.2148, 12.8575, 3, -6.21482, 0, 12.8575, 12.8594, 12.8575, 12.8585, 12.8907, 13.1788, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575, 12.8575
3.88845, 7, 13.2939, 12.9354, 3, -6.29386, 0, 12.9354, 12.9372, 12.9354, 12.9364, 12.9633, 13.263, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354, 12.9354
3.8963, 4, 13.3745, 13.0134, 2.44949, -9.37449, 0, 13.0134, 13.0152, 13.0134, 13.0144, 13.0375, 13.3475, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134, 13.0134
3.90416, 6, 13.4564, 13.0915, 2.82843, -7.45636, 0, 13.0915, 13.0934, 13.0915, 13.0925, 13.1128, 13.4321, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915, 13.0915
3.91201, 4, 13.5392, 13.1697, 2.44949, -9.53918, 0, 13.1697, 13.1716, 13.1697, 13.1707, 13.1891, 13.5169, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697, 13.1697
3.91986, 5, 13.6227, 13.248, 2.64575, -8.62271, 0, 13.248, 13.2499, 13.248, 13.249, 13.266, 13.6018, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248, 13.248
3.92771, 4, 13.7068, 13.3264, 2.44949, -9.70678, 0, 13.3264, 13.3282, 13.3264, 13.3274, 13.3434, 13.6868, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264, 13.3264
3.93557, 5, 13.7912, 13.4047, 2.64575, -8.79125, 0, 13.4047, 13.4066, 13.4047, 13.4057, 13.4212, 13.7719, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047, 13.4047
3.94342, 6, 13.876, 13.483, 2.82843, -7.87599, 0, 13.483, 13.4849, 13.4831, 13.484, 13.4992, 13.8569, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483, 13.483
3.95127, 5, 13.9609, 13.5613, 2.64575, -8.96093, 0, 13.5613, 13.5632, 13.5613, 13.5623, 13.5774, 13.942, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613, 13.5613
3.95912, 3, 14.046, 13.6395, 2.23607, -11.046, 0, 13.6395, 13.6414, 13.6395, 13.6405, 13.6556, 14.027, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395, 13.6395
3.96698, 10, 14.1312, 13.7176, 3.4641, -4.13118, 0, 13.7176, 13.7194, 13.7176, 13.7186, 13.7339, 14.1119, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176, 13.7176
3.97483, 5, 14.2164, 13.7955, 2.64575, -9.21643, 0, 13.7955, 13.7973, 13.7955, 13.7965, 13.8122, 14.1968, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955, 13.7955
3.98268, 14, 14.3017, 13.8732, 4, -0.301741, 0, 13.8732, 13.8751, 13.8732, 13.8742, 13.8905, 14.2815, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732, 13.8732
3.99053, 5, 14.3871, 13.9508, 2.64575, -9.38712, 0, 13.9508, 13.9526, 13.9508, 13.9518, 13.9689, 14.3661, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508, 13.9508
3.99839, 5, 14.4726, 14.0281, 2.64575, -9.47261, 0, 14.0281, 14.03, 14.0282, 14.0291, 14.0473, 14.4506, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281, 14.0281
4.00624, 7, 14.5583, 14.1053, 3, -7.55825, 0, 14.1053, 14.1072, 14.1053, 14.1063, 14.1258, 14.5349, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053, 14.1053
4.01409, 3, 14.6441, 14.1822, 2.23607, -11.6441, 0, 14.1822, 14.1841, 14.1823, 14.1832, 14.2044, 14.619, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822, 14.1822
4.02194, 5, 14.7302, 14.259, 2.64575, -9.73024, 0, 14.259, 14.2608, 14.259, 14.26, 14.2833, 14.703, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259, 14.259
4.0298, 6, 14.8168, 14.3355, 2.82843, -8.81676, 0, 14.3355, 14.3374, 14.3355, 14.3365, 14.3625, 14.7869, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355, 14.3355
4.03765, 7, 14.9038, 14.4119, 3, -7.90377, 0, 14.4119, 14.4137, 14.4119, 14.4129, 14.4421, 14.8706, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119, 14.4119
4.0455, 4, 14.9914, 14.4881, 2.44949, -10.9914, 0, 14.4881, 14.4899, 14.4881, 14.4891, 14.5223, 14.9543, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881, 14.4881
4.05335, 4, 15.0797, 14.5641, 2.44949, -11.0797, 0, 14.5641, 14.566, 14.5642, 14.5651, 14.6032, 15.0378, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641, 14.5641
4.06121, 6, 15.1689, 14.6401, 2.82843, -9.16893, 0, 14.6401, 14.642, 14.6401, 14.6411, 14.6848, 15.1213, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401, 14.6401
4.06906, 2, 15.2591, 14.716, 2, -13.2591, 0, 14.716, 14.7178, 14.716, 14.717, 14.7674, 15.2048, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716, 14.716
4.07691, 5, 15.3504, 14.7918, 2.64575, -10.3504, 0, 14.7918, 14.7937, 14.7918, 14.7928, 14.8509, 15.2883, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918, 14.7918
4.08476, 2, 15.4428, 14.8676, 2, -13.4428, 0, 14.8676, 14.8695, 14.8676, 14.8686, 14.9356, 15.3719, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676, 14.8676
4.09262, 3, 15.5364, 14.9434, 2.23607, -12.5364, 0, 14.9434, 14.9453, 14.9435, 14.9444, 15.0215, 15.4555, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434, 14.9434
4.10047, 5, 15.6312, 15.0193, 2.64575, -10.6312, 0, 15.0193, 15.0212, 15.0193, 15.0203, 15.1085, 15.5391, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193, 15.0193
4.10832, 6, 15.7272, 15.0952, 2.82843, -9.72724, 0, 15.0952, 15.0971, 15.0952, 15.0962, 15.1966, 15.623, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952, 15.0952
4.11617, 5, 15.8244, 15.1712, 2.64575, -10.8244, 0, 15.1712, 15.1731, 15.1713, 15.1722, 15.2857, 15.707, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712, 15.1712
4.12403, 1, 15.9224, 15.2474, 1.73205, -14.9224, 0, 15.2474, 15.2492, 15.2474, 15.2484, 15.3757, 15.7912, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474, 15.2474
4.13188, 7, 16.0213, 15.3236, 3, -9.02128, 0, 15.3236, 15.3255, 15.3236, 15.3246, 15.4664, 15.8756, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236, 15.3236
4.13973, 2, 16.1207, 15.4, 2, -14.1207, 0, 15.4, 15.4019, 15.4, 15.401, 15.5574, 15.9604, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4
4.14758, 3, 16.2204, 15.4766, 2.23607, -13.2204, 0, 15.4766, 15.4784, 15.4766, 15.4776, 15.6485, 16.0456, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766, 15.4766
4.15544, 3, 16.3203, 15.5533, 2.23607, -13.3203, 0, 15.5533, 15.5552, 15.5533, 15.5543, 15.7393, 16.1314, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533, 15.5533
4.16329, 4, 16.4201, 15.6302, 2.44949, -12.4201, 0, 15.6302, 15.6321, 15.6302, 15.6312, 15.8294, 16.218, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302, 15.6302
4.17114, 4, 16.52, 15.7073, 2.44949, -12.52, 0, 15.7073, 15.7092, 15.7073, 15.7083, 15.9185, 16.306, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073, 15.7073
4.17899, 2, 16.6204, 15.7846, 2, -14.6204, 0, 15.7846, 15.7865, 15.7847, 15.7856, 16.0061, 16.396, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846, 15.7846
4.18685, 4, 16.7219, 15.8621, 2.44949, -12.7219, 0, 15.8621, 15.864, 15.8622, 15.8631, 16.0919, 16.4892, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621, 15.8621
4.1947, 7, 16.8262, 15.9399, 3, -9.8262, 0, 15.9399, 15.9417, 15.9399, 15.9409, 16.1758, 16.5874, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399, 15.9399
4.20255, 7, 16.9358, 16.0178, 3, -9.93579, 0, 16.0178, 16.0197, 16.0178, 16.0188, 16.2574, 16.6933, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178, 16.0178
4.2104, 8, 17.0548, 16.0959, 3.16228, -9.05482, 0, 16.0959, 16.0978, 16.096, 16.0969, 16.3366, 16.8113, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959, 16.0959
4.21826, 7, 17.1897, 16.1743, 3, -10.1897, 0, 16.1743, 16.1762, 16.1743, 16.1753, 16.4135, 16.9477, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743, 16.1743
4.22611, 7, 17.3502, 16.2529, 3, -10.3502, 0, 16.2529, 16.2547, 16.2529, 16.2539, 16.488, 17.1122, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529, 16.2529
4.23396, 7, 17.5505, 16.3317, 3, -10.5505, 0, 16.3317, 16.3335, 16.3317, 16.3327, 16.5604, 17.3189, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317, 16.3317
4.24181, 4, 17.8111, 16.4107, 2.44949, -13.8111, 0, 16.4107, 16.4126, 16.4107, 16.4117, 16.6308, 17.5881, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107, 16.4107
4.24967, 13, 18.1612, 16.4899, 3.87298, -5.1612, 0, 16.4899, 16.4918, 16.4899, 16.4909, 16.6997, 17.9486, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899, 16.4899
4.25752, 10, 18.6412, 16.5694, 3.4641, -8.64123, 0, 16.5694, 16.5712, 16.5694, 16.5704, 16.7672, 18.4405, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694, 16.5694
4.26537, 7, 19.3067, 16.649, 3, -12.3067, 0, 16.649, 16.6509, 16.649, 16.65, 16.8339, 19.119, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649, 16.649
4.27322, 5, 20.2323, 16.7289, 2.64575, -15.2323, 0, 16.7289, 16.7308, 16.7289, 16.7299, 16.9001, 20.0582, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289, 16.7289
4.28108, 14, 21.5167, 16.809, 4, -7.51666, 0, 16.809, 16.8108, 16.809, 16.81, 16.9662, 21.3565, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809, 16.809
4.28893, 17, 23.2876, 16.8893, 4.3589, -6.28762, 0, 16.8893, 16.8911, 16.8893, 16.8903, 17.0326, 23.1414, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893, 16.8893
4.29678, 19, 25.7083, 16.9698, 4.58258, -6.70825, 0, 16.9698, 16.9717, 16.9698, 16.9708, 17.0995, 25.5756, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698, 16.9698
4.30463, 22, 28.9819, 17.0505, 4.89898, -6.98186, 0, 17.0505, 17.0524, 17.0505, 17.0515, 17.1673, 28.8621, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505, 17.0505
4.31249, 30, 33.3558, 17.1314, 5.65685, -3.35584, 0, 17.1314, 17.1333, 17.1315, 17.1324, 17.2362, 33.2481, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314, 17.1314
4.32034, 35, 39.1274, 17.2126, 6.08276, -4.12737, 0, 17.2126, 17.2144, 17.2126, 17.2136, 17.3064, 39.0307, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126, 17.2126
4.32819, 49, 46.6399, 17.2939, 7.14143, 2.36008, 0, 17.2939, 17.2957, 17.2939, 17.2949, 17.3778, 46.5531, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939, 17.2939
4.33604, 48, 56.2858, 17.3754, 7.07107, -8.28579, 0, 17.3754, 17.3773, 17.3754, 17.3764, 17.4507, 56.2076, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754, 17.3754
4.3439, 69, 68.4949, 17.4571, 8.42615, 0.505142, 0, 17.4571, 17.459, 17.4572, 17.4582, 17.5249, 68.4242, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571, 17.4571
4.35175, 65, 83.7244, 17.5391, 8.18535, -18.7244, 0, 17.5391, 17.5409, 17.5391, 17.5401, 17.6005, 83.66, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391, 17.5391
4.3596, 108, 102.44, 17.6212, 10.4881, 5.55957, 0, 17.6212, 17.623, 17.6212, 17.6222, 17.6773, 102.381, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212, 17.6212
4.36745, 142, 125.094, 17.7035, 12, 16.9065, 0, 17.7035, 17.7054, 17.7035, 17.7046, 17.7553, 125.039, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035, 17.7035
4.37531, 147, 152.088, 17.786, 12.2066, -5.08821, 0, 17.786, 17.7879, 17.786, 17.7871, 17.8344, 152.037, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786, 17.786
4.38316, 168, 183.748, 17.8687, 13.0384, -15.748, 0, 17.8687, 17.8706, 17.8687, 17.8699, 17.9145, 183.699, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687, 17.8687
4.39101, 237, 220.277, 17.9516, 15.4596, 16.7234, 0, 17.9516, 17.9534, 17.9516, 17.9528, 17.9955, 220.23, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516, 17.9516
4.39886, 269.834, 261.718, 18.0346, 16.4874, 8.11536, 0, 18.0346, 18.0365, 18.0347, 18.036, 18.0772, 261.672, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346, 18.0346
4.40672, 318.166, 307.921, 18.1179, 17.8932, 10.2455, 0, 18.1179, 18.1198, 18.1179, 18.1194, 18.1595, 307.876, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179, 18.1179
4.41457, 347.657, 358.505, 18.2013, 18.6991, -10.8474, 0, 18.2013, 18.2032, 18.2014, 18.203, 18.2425, 358.46, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013, 18.2013
4.42242, 430.343, 412.837, 18.2849, 20.7929, 17.5056, 0, 18.285, 18.2868, 18.285, 18.2869, 18.3259, 412.792, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849, 18.2849
4.43027, 457, 470.041, 18.3688, 21.4243, -13.0409, 0, 18.3688, 18.3706, 18.3688, 18.371, 18.4098, 469.996, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688, 18.3688
4.43813, 497.822, 528.965, 18.4527, 22.3567, -31.1432, 0, 18.4527, 18.4546, 18.4528, 18.4553, 18.494, 528.919, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527, 18.4527
4.44598, 580.178, 588.261, 18.5369, 24.1284, -8.08282, 0, 18.5369, 18.5388, 18.5369, 18.54, 18.5786, 588.215, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369, 18.5369
4.45383, 634, 646.377, 18.6212, 25.219, -12.3771, 0, 18.6212, 18.6231, 18.6213, 18.625, 18.6634, 646.329, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212
4.46168, 677, 701.652, 18.7057, 26.0576, -24.6522, 0, 18.7057, 18.7076, 18.7057, 18.7103, 18.7486, 701.603, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057, 18.7057
4.46954, 728.812, 752.394, 18.7904, 27.0335, -23.5818, 0, 18.7904, 18.7923, 18.7904, 18.796, 18.8339, 752.343, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904, 18.7904
4.47739, 820.188, 796.929, 18.8752, 28.6738, 23.2592, 0, 18.8752, 18.8771, 18.8752, 18.8821, 18.9195, 796.876, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752, 18.8752
4.48524, 868, 833.74, 18.9602, 29.4958, 34.2597, 0, 18.9602, 18.9621, 18.9602, 18.9686, 19.0053, 833.685, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602, 18.9602
