   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_251.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.0245, 37.4406, 31.7188, 31.7188, 6.28018, 5.72183, 31.7188, 0, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188, 31.7188
15.0328, 30.7152, 31.6158, 31.6158, 5.71972, -0.900541, 31.6158, 0, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158, 31.6158
15.041, 25.6934, 31.5129, 31.5129, 5.26245, -5.81948, 31.5129, 0, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129, 31.5129
15.0492, 31.976, 31.4338, 31.4338, 5.82889, 0.542191, 31.4338, 0, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338, 31.4338
15.0574, 36.2176, 31.3449, 31.3449, 6.18204, 4.87268, 31.3449, 0, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449, 31.3449
15.0656, 28.4606, 31.2471, 31.2471, 5.51911, -2.78655, 31.2471, 0, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471, 31.2471
15.0739, 38.8769, 31.145, 31.145, 6.3935, 7.73189, 31.145, 0, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145, 31.145
15.0821, 41.7503, 31.043, 31.043, 6.6144, 10.7073, 31.043, 0, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043, 31.043
15.0903, 33.4791, 30.9624, 30.9624, 5.95643, 2.51664, 30.9624, 0, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624, 30.9624
15.0985, 36.1625, 30.8725, 30.8725, 6.17758, 5.28995, 30.8725, 0, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725, 30.8725
15.1067, 30.0823, 30.774, 30.774, 5.66412, -0.691698, 30.774, 0, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774, 30.774
15.115, 34.5478, 30.6713, 30.6713, 6.04548, 3.87657, 30.6713, 0, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713, 30.6713
15.1232, 31.1177, 30.5687, 30.5687, 5.7548, 0.549034, 30.5687, 0, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687, 30.5687
15.1314, 29.5135, 30.4887, 30.4887, 5.61369, -0.975187, 30.4887, 0, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887, 30.4887
15.1396, 35.4862, 30.3995, 30.3995, 6.1226, 5.08679, 30.3995, 0, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995, 30.3995
15.1478, 34.6208, 30.3017, 30.3017, 6.05151, 4.31911, 30.3017, 0, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017, 30.3017
15.156, 29.9965, 30.1998, 30.1998, 5.65655, -0.203272, 30.1998, 0, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998, 30.1998
15.1643, 30.9328, 30.0981, 30.0981, 5.73871, 0.834761, 30.0981, 0, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981, 30.0981
15.1725, 35.1048, 30.0169, 30.0169, 6.09137, 5.08792, 30.0169, 0, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169, 30.0169
15.1807, 39.8023, 29.9268, 29.9268, 6.46547, 9.87552, 29.9268, 0, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268, 29.9268
15.1889, 40.4016, 29.8283, 29.8283, 6.51165, 10.5732, 29.8283, 0, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283, 29.8283
15.1971, 33.011, 29.7258, 29.7258, 5.91701, 3.28518, 29.7258, 0, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258, 29.7258
15.2054, 22.4981, 29.6236, 29.6236, 4.94956, -7.12542, 29.6236, 0, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236, 29.6236
15.2136, 25.6667, 29.5431, 29.5431, 5.25991, -3.87643, 29.5431, 0, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431, 29.5431
15.2218, 30.9603, 29.4537, 29.4537, 5.74111, 1.50667, 29.4537, 0, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537, 29.4537
15.23, 28.8698, 29.356, 29.356, 5.55606, -0.486252, 29.356, 0, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356, 29.356
15.2382, 29.6636, 29.2543, 29.2543, 5.62704, 0.409252, 29.2543, 0, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543, 29.2543
15.2465, 30.6575, 29.1528, 29.1528, 5.71467, 1.50468, 29.1528, 0, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528, 29.1528
15.2547, 36.724, 29.0714, 29.0714, 6.22286, 7.65267, 29.0714, 0, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714, 29.0714
15.2629, 27.2053, 28.9812, 28.9812, 5.4042, -1.77584, 28.9812, 0, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812, 28.9812
15.2711, 28.2228, 28.8829, 28.8829, 5.49753, -0.660084, 28.8829, 0, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829, 28.8829
15.2793, 31.7066, 28.7807, 28.7807, 5.80574, 2.92589, 28.7807, 0, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807
15.2875, 32.0022, 28.6786, 28.6786, 5.83114, 3.32355, 28.6786, 0, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786, 28.6786
15.2958, 39.0208, 28.5972, 28.5972, 6.40475, 10.4237, 28.5972, 0, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972, 28.5972
15.304, 29.2446, 28.5075, 28.5075, 5.58969, 0.737064, 28.5075, 0, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075, 28.5075
15.3122, 28.5665, 28.4103, 28.4103, 5.5287, 0.156292, 28.4103, 0, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103, 28.4103
15.3204, 29.6638, 28.3092, 28.3092, 5.62706, 1.3546, 28.3092, 0, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092
15.3286, 30.2893, 28.2084, 28.2084, 5.68237, 2.08097, 28.2084, 0, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084, 28.2084
15.3369, 42.2825, 28.1248, 28.1248, 6.65451, 14.1577, 28.1248, 0, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248, 28.1248
15.3451, 43.6157, 28.0341, 28.0341, 6.75394, 15.5815, 28.0341, 0, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341, 28.0341
15.3533, 31.3435, 27.9366, 27.9366, 5.77438, 3.40685, 27.9366, 0, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366, 27.9366
15.3615, 26.8991, 27.8358, 27.8358, 5.37579, -0.936703, 27.8358, 0, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358, 27.8358
15.3697, 28.7343, 27.7352, 27.7352, 5.54385, 0.999126, 27.7352, 0, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352, 27.7352
15.378, 42.1328, 27.649, 27.649, 6.64325, 14.4839, 27.649, 0, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649, 27.649
15.3862, 28.8248, 27.5579, 27.5579, 5.55201, 1.26692, 27.5579, 0, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579, 27.5579
15.3944, 26.8706, 27.462, 27.462, 5.37314, -0.591404, 27.462, 0, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462, 27.462
15.4026, 23.7328, 27.3639, 27.3639, 5.07275, -3.63116, 27.3639, 0, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639, 27.3639
15.4108, 30.8387, 27.266, 27.266, 5.73051, 3.57269, 27.266, 0, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266, 27.266
15.4191, 29.6791, 27.1739, 27.1739, 5.62842, 2.5052, 27.1739, 0, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739, 27.1739
15.4273, 30.4099, 27.0803, 27.0803, 5.69297, 3.3296, 27.0803, 0, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803
15.4355, 32.4328, 26.9854, 26.9854, 5.86795, 5.44744, 26.9854, 0, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854, 26.9854
15.4437, 29.4222, 26.8896, 26.8896, 5.60555, 2.53254, 26.8896, 0, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896, 26.8896
15.4519, 31.4964, 26.7934, 26.7934, 5.78761, 4.703, 26.7934, 0, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934, 26.7934
15.4601, 33.3276, 26.697, 26.697, 5.9437, 6.63057, 26.697, 0, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697, 26.697
15.4684, 30.9623, 26.6006, 26.6006, 5.74128, 4.36174, 26.6006, 0, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006, 26.6006
15.4766, 26.3375, 26.5042, 26.5042, 5.3233, -0.166656, 26.5042, 0, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042, 26.5042
15.4848, 29.3405, 26.408, 26.408, 5.59826, 2.93252, 26.408, 0, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408, 26.408
15.493, 31.2069, 26.3133, 26.3133, 5.76255, 4.89365, 26.3133, 0, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133, 26.3133
15.5012, 32.9623, 26.216, 26.216, 5.9129, 6.74634, 26.216, 0, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216, 26.216
15.5095, 32.3452, 26.1168, 26.1168, 5.86048, 6.22845, 26.1168, 0, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168, 26.1168
15.5177, 27.1255, 26.0167, 26.0167, 5.3968, 1.10874, 26.0167, 0, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167, 26.0167
15.5259, 33.1917, 25.9169, 25.9169, 5.93226, 7.27485, 25.9169, 0, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169, 25.9169
15.5341, 27.7887, 25.8264, 25.8264, 5.4579, 1.96229, 25.8264, 0, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264, 25.8264
15.5423, 32.5677, 25.7311, 25.7311, 5.87943, 6.83652, 25.7311, 0, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311, 25.7311
15.5506, 30.5275, 25.632, 25.632, 5.70329, 4.89548, 25.632, 0, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632, 25.632
15.5588, 19.7796, 25.5311, 25.5311, 4.66686, -5.75156, 25.5311, 0, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311, 25.5311
15.567, 30.7757, 25.4304, 25.4304, 5.72501, 5.34532, 25.4304, 0, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304, 25.4304
15.5752, 27.3579, 25.3421, 25.3421, 5.41829, 2.01575, 25.3421, 0, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421, 25.3421
15.5834, 27.5252, 25.2476, 25.2476, 5.43371, 2.27757, 25.2476, 0, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476, 25.2476
15.5916, 32.5911, 25.1479, 25.1479, 5.88142, 7.44321, 25.1479, 0, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479, 25.1479
15.5999, 28.5489, 25.0457, 25.0457, 5.52711, 3.50326, 25.0457, 0, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457, 25.0457
15.6081, 31.0273, 24.9437, 24.9437, 5.74693, 6.08354, 24.9437, 0, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437, 24.9437
15.6163, 24.8055, 24.8587, 24.8587, 5.1774, -0.0532169, 24.8587, 0, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587, 24.8587
15.6245, 26.3009, 24.7659, 24.7658, 5.31986, 1.53502, 24.7658, 0, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7658, 24.7659, 24.7658
15.6327, 26.8586, 24.6665, 24.6665, 5.37202, 2.1921, 24.6665, 0, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665, 24.6665
15.641, 24.6503, 24.564, 24.564, 5.16239, 0.0862713, 24.564, 0, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564, 24.564
15.6492, 27.9441, 24.4618, 24.4617, 5.47212, 3.48234, 24.4617, 0, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4617, 24.4618, 24.4617
15.6574, 23.1234, 24.3788, 24.3787, 5.01233, -1.25538, 24.3787, 0, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3787, 24.3788, 24.3787
15.6656, 24.9777, 24.2868, 24.2867, 5.19401, 0.690901, 24.2867, 0, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2867, 24.2868, 24.2867
15.6738, 25.8414, 24.1871, 24.187, 5.27649, 1.65431, 24.187, 0, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.187, 24.1871, 24.187
15.6821, 21.5451, 24.0836, 24.0835, 4.85233, -2.53854, 24.0835, 0, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0835, 24.0836, 24.0835
15.6903, 31.5991, 23.9804, 23.9803, 5.79648, 7.61872, 23.9803, 0, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9803, 23.9804, 23.9803
15.6985, 35.4761, 23.8999, 23.8997, 6.12177, 11.5762, 23.8997, 0, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8997, 23.8999, 23.8997
15.7067, 20.9741, 23.8093, 23.8091, 4.79313, -2.83519, 23.8091, 0, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8091, 23.8093, 23.8091
15.7149, 18.6388, 23.7102, 23.7099, 4.54299, -5.07142, 23.7099, 0, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7099, 23.7102, 23.7099
15.7232, 23.6508, 23.607, 23.6067, 5.06466, 0.0438137, 23.6067, 0, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.6067, 23.607, 23.6067
15.7314, 30.4818, 23.504, 23.5036, 5.69928, 6.97777, 23.5036, 0, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.5036, 23.504, 23.5036
15.7396, 24.6714, 23.4246, 23.4241, 5.16443, 1.24677, 23.4241, 0, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4241, 23.4246, 23.4241
15.7478, 21.0598, 23.3346, 23.334, 4.80206, -2.27484, 23.334, 0, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.334, 23.3346, 23.334
15.756, 22.7097, 23.2356, 23.2349, 4.97089, -0.525864, 23.2349, 0, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2349, 23.2356, 23.2349
15.7642, 27.9255, 23.1322, 23.1314, 5.47042, 4.79328, 23.1314, 0, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1314, 23.1322, 23.1314
15.7725, 23.6496, 23.0291, 23.0282, 5.06454, 0.62044, 23.0282, 0, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0282, 23.0291, 23.0282
15.7807, 27.1182, 22.9514, 22.9503, 5.39613, 4.16679, 22.9503, 0, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9503, 22.9514, 22.9503
15.7889, 24.0292, 22.8627, 22.8615, 5.10189, 1.16653, 22.8615, 0, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8615, 22.8627, 22.8615
15.7971, 27.2421, 22.7646, 22.7632, 5.4076, 4.47751, 22.7632, 0, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7632, 22.7646, 22.7632
15.8053, 29.619, 22.6619, 22.6603, 5.62308, 6.95712, 22.6603, 0, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6603, 22.6619, 22.6603
15.8136, 32.3851, 22.5594, 22.5576, 5.86388, 9.82571, 22.5576, 0, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5576, 22.5594, 22.5576
15.8218, 19.9703, 22.4824, 22.4804, 4.68724, -2.51213, 22.4804, 0, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4804, 22.4824, 22.4804
15.83, 35.9732, 22.3942, 22.392, 6.16224, 13.579, 22.392, 0, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.392, 22.3942, 22.392
15.8382, 19.8206, 22.2965, 22.2941, 4.67125, -2.47594, 22.2941, 0, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2941, 22.2965, 22.2941
15.8464, 17.6686, 22.1941, 22.1915, 4.43494, -4.52549, 22.1915, 0, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1915, 22.1941, 22.1915
15.8547, 24.3965, 22.092, 22.0891, 5.13776, 2.30452, 22.0891, 0, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.0891, 22.092, 22.0891
15.8629, 14.4631, 22.0163, 22.0131, 4.05748, -7.55316, 22.0131, 0, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0131, 22.0163, 22.0131
15.8711, 18.995, 21.9292, 21.9258, 4.58203, -2.93424, 21.9258, 0, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9258, 21.9292, 21.9258
15.8793, 25.9487, 21.8324, 21.8288, 5.28665, 4.11626, 21.8288, 0, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8288, 21.8324, 21.8288
15.8875, 20.5206, 21.7309, 21.727, 4.74558, -1.21033, 21.727, 0, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.727, 21.7309, 21.727
15.8957, 32.9569, 21.6296, 21.6255, 5.91243, 11.3273, 21.6255, 0, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6255, 21.6296, 21.6255
15.904, 29.4703, 21.5546, 21.5503, 5.60984, 7.91565, 21.5503, 0, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5503, 21.5546, 21.5503
15.9122, 22.9842, 21.4682, 21.4636, 4.99842, 1.51601, 21.4636, 0, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4636, 21.4682, 21.4636
15.9204, 17.4667, 21.3719, 21.3671, 4.41211, -3.90516, 21.3671, 0, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3671, 21.3719, 21.3671
