   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_103.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.05759, 11.2704, 10.6847, 10.684, 3.64285, 0.585683, 10.684, 0, 10.684, 10.6842, 10.6845, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684
8.06562, 11.7436, 10.6824, 10.6814, 3.70723, 1.06121, 10.6814, 0, 10.6814, 10.6816, 10.6822, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814, 10.6814
8.07365, 13.2319, 10.6796, 10.6783, 3.90281, 2.55234, 10.6783, 0, 10.6783, 10.6784, 10.6794, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783, 10.6783
8.08169, 12.7393, 10.6765, 10.6745, 3.83919, 2.06285, 10.6745, 0, 10.6745, 10.6747, 10.6763, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745, 10.6745
8.08972, 13.4825, 10.673, 10.6702, 3.93478, 2.80949, 10.6702, 0, 10.6702, 10.6704, 10.6728, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702
8.09775, 17.473, 10.6693, 10.6653, 4.41282, 6.80364, 10.6653, 0, 10.6653, 10.6654, 10.6692, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653, 10.6653
8.10578, 16.2571, 10.6657, 10.6599, 4.27284, 5.59142, 10.6599, 0, 10.6599, 10.66, 10.6655, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599, 10.6599
8.11381, 12.2128, 10.6625, 10.6543, 3.76998, 1.55029, 10.6543, 0, 10.6543, 10.6544, 10.6623, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543, 10.6543
8.12184, 5.54588, 10.6599, 10.6485, 2.74698, -5.11403, 10.6485, 0, 10.6485, 10.6487, 10.6597, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485, 10.6485
8.12988, 12.6783, 10.6581, 10.6426, 3.83123, 2.02025, 10.6426, 0, 10.6426, 10.6427, 10.6579, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426, 10.6426
8.13791, 17.452, 10.6571, 10.6362, 4.41045, 6.79498, 10.6362, 0, 10.6362, 10.6364, 10.6569, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362, 10.6362
8.14594, 15.9773, 10.6568, 10.6293, 4.23996, 5.32048, 10.6293, 0, 10.6293, 10.6295, 10.6566, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293, 10.6293
8.15397, 14.9787, 10.6576, 10.6219, 4.12052, 4.3211, 10.6219, 0, 10.6219, 10.6221, 10.6574, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219, 10.6219
8.162, 15.9788, 10.6597, 10.6143, 4.24014, 5.31911, 10.6143, 0, 10.6143, 10.6145, 10.6595, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143, 10.6143
8.17003, 13.3553, 10.6635, 10.6066, 3.91858, 2.6918, 10.6066, 0, 10.6066, 10.6068, 10.6633, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066, 10.6066
8.17807, 14.8787, 10.6686, 10.5988, 4.10837, 4.21006, 10.5988, 0, 10.5988, 10.599, 10.6684, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988, 10.5988
8.1861, 13.2613, 10.675, 10.5907, 3.90657, 2.58628, 10.5907, 0, 10.5907, 10.5908, 10.6748, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907, 10.5907
8.19413, 11.1137, 10.682, 10.582, 3.62128, 0.431733, 10.582, 0, 10.582, 10.5822, 10.6818, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582
8.20216, 14.5671, 10.6893, 10.5728, 4.07026, 3.87779, 10.5728, 0, 10.5728, 10.573, 10.6891, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728, 10.5728
8.21019, 12.981, 10.6966, 10.5634, 3.87053, 2.28439, 10.5634, 0, 10.5635, 10.5636, 10.6964, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634, 10.5634
8.21822, 16.8507, 10.7037, 10.5541, 4.34174, 6.14698, 10.5541, 0, 10.5541, 10.5543, 10.7035, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541, 10.5541
8.22626, 8.40297, 10.7097, 10.5445, 3.22536, -2.30669, 10.5445, 0, 10.5445, 10.5447, 10.7095, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445, 10.5445
8.23429, 17.0991, 10.7138, 10.5348, 4.37025, 6.38528, 10.5348, 0, 10.5348, 10.535, 10.7136, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348, 10.5348
8.24232, 7.65007, 10.7151, 10.5246, 3.10646, -3.06504, 10.5246, 0, 10.5246, 10.5248, 10.7149, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246, 10.5246
8.25035, 10.3984, 10.7131, 10.5138, 3.52113, -0.31472, 10.5138, 0, 10.5138, 10.514, 10.7129, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138, 10.5138
8.25838, 14.6712, 10.7076, 10.5029, 4.08304, 3.96362, 10.5029, 0, 10.5029, 10.5031, 10.7074, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029, 10.5029
8.26641, 16.4015, 10.6985, 10.4919, 4.28969, 5.70298, 10.4919, 0, 10.4919, 10.4921, 10.6983, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919, 10.4919
8.27445, 9.59901, 10.6857, 10.4809, 3.40573, -1.08667, 10.4809, 0, 10.4809, 10.4811, 10.6855, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809, 10.4809
8.28248, 15.4445, 10.6692, 10.4698, 4.17666, 4.77532, 10.4698, 0, 10.4698, 10.47, 10.6689, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698, 10.4698
8.29051, 16.29, 10.6489, 10.4582, 4.27668, 5.64106, 10.4582, 0, 10.4582, 10.4584, 10.6487, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582, 10.4582
8.29854, 15.6085, 10.6254, 10.4462, 4.19625, 4.9831, 10.4462, 0, 10.4462, 10.4464, 10.6252, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462, 10.4462
8.30657, 12.9861, 10.5994, 10.4339, 3.87119, 2.3867, 10.4339, 0, 10.4339, 10.4341, 10.5992, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339, 10.4339
8.3146, 11.3921, 10.5718, 10.4216, 3.65952, 0.820238, 10.4216, 0, 10.4216, 10.4219, 10.5715, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216, 10.4216
8.32264, 17.6155, 10.5433, 10.4094, 4.42894, 7.07216, 10.4094, 0, 10.4094, 10.4097, 10.543, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094, 10.4094
8.33067, 9.27201, 10.5144, 10.397, 3.35738, -1.24236, 10.397, 0, 10.3971, 10.3974, 10.514, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397, 10.397
8.3387, 13.3581, 10.4854, 10.3844, 3.91894, 2.87267, 10.3844, 0, 10.3844, 10.3848, 10.4851, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844, 10.3844
8.34673, 15.6332, 10.4569, 10.3714, 4.19919, 5.17629, 10.3714, 0, 10.3714, 10.3718, 10.4565, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714, 10.3714
8.35476, 15.6493, 10.4294, 10.3581, 4.20111, 5.21993, 10.3581, 0, 10.3581, 10.3587, 10.4288, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581, 10.3581
8.36279, 13.9784, 10.4033, 10.3449, 3.9973, 3.5751, 10.3449, 0, 10.3449, 10.3456, 10.4026, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449, 10.3449
8.37083, 10.657, 10.379, 10.3317, 3.55767, 0.277958, 10.3317, 0, 10.3317, 10.3327, 10.3781, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317, 10.3317
8.37886, 11.652, 10.3563, 10.3184, 3.69487, 1.29571, 10.3184, 0, 10.3184, 10.3198, 10.355, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184, 10.3184
8.38689, 12.3069, 10.3353, 10.305, 3.78244, 1.97154, 10.305, 0, 10.305, 10.307, 10.3334, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305, 10.305
8.39492, 8.35472, 10.3158, 10.2913, 3.21788, -1.96104, 10.2913, 0, 10.2913, 10.2941, 10.3129, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913, 10.2913
8.40295, 7.99257, 10.2978, 10.2774, 3.1611, -2.30526, 10.2774, 0, 10.2774, 10.2816, 10.2936, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774, 10.2774
8.41098, 7.64523, 10.2818, 10.2635, 3.10568, -2.63657, 10.2635, 0, 10.2635, 10.2698, 10.2754, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635, 10.2635
8.41902, 8.69071, 10.268, 10.2497, 3.26966, -1.57728, 10.2497, 0, 10.2497, 10.2593, 10.2584, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497, 10.2497
8.42705, 11.5273, 10.2564, 10.2358, 3.67794, 1.27088, 10.2358, 0, 10.2358, 10.2502, 10.242, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358, 10.2358
8.43508, 10.4632, 10.2477, 10.2219, 3.53032, 0.215501, 10.2219, 0, 10.2219, 10.2433, 10.2262, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219, 10.2219
8.44311, 16.4212, 10.2424, 10.2079, 4.292, 6.17882, 10.2079, 0, 10.2079, 10.2394, 10.2109, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079, 10.2079
8.45114, 17.4097, 10.2416, 10.1937, 4.40564, 7.16809, 10.1937, 0, 10.1937, 10.2395, 10.1957, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937, 10.1937
8.45918, 13.9822, 10.2467, 10.1795, 3.99777, 3.73549, 10.1795, 0, 10.1795, 10.2453, 10.1808, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795, 10.1795
8.46721, 7.80297, 10.2594, 10.1655, 3.13097, -2.45647, 10.1655, 0, 10.1655, 10.2585, 10.1663, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655, 10.1655
8.47524, 10.4233, 10.2814, 10.1513, 3.52467, 0.141873, 10.1513, 0, 10.1513, 10.2808, 10.1518, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513, 10.1513
8.48327, 11.7162, 10.315, 10.1371, 3.70354, 1.40128, 10.1371, 0, 10.1371, 10.3146, 10.1375, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371
8.4913, 9.21066, 10.3625, 10.1231, 3.34823, -1.15188, 10.1231, 0, 10.1231, 10.3623, 10.1233, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231, 10.1231
8.49933, 12.4977, 10.4261, 10.109, 3.80758, 2.07158, 10.109, 0, 10.109, 10.4259, 10.1091, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109, 10.109
8.50736, 9.7395, 10.5081, 10.0948, 3.4263, -0.768555, 10.0948, 0, 10.0948, 10.508, 10.0949, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948, 10.0948
8.5154, 12.232, 10.6104, 10.0809, 3.77253, 1.62156, 10.0809, 0, 10.0809, 10.6103, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809, 10.0809
8.52343, 10.3667, 10.7339, 10.0667, 3.51663, -0.36724, 10.0667, 0, 10.0667, 10.7339, 10.0668, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667, 10.0667
8.53146, 10.7564, 10.8791, 10.0526, 3.57161, -0.122678, 10.0526, 0, 10.0526, 10.879, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526, 10.0526
8.53949, 12.6751, 11.0502, 10.0437, 3.83081, 1.62491, 10.0437, 0, 10.0437, 11.0502, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437, 10.0437
8.54752, 10.3098, 11.2396, 10.0345, 3.50853, -0.929826, 10.0345, 0, 10.0345, 11.2396, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345, 10.0345
8.55555, 4.99316, 11.4439, 10.0254, 2.64446, -6.45075, 10.0254, 0, 10.0254, 11.4439, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254, 10.0254
8.56359, 7.20545, 11.6579, 10.0165, 3.03405, -4.45247, 10.0165, 0, 10.0165, 11.6579, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165, 10.0165
8.57162, 10.5923, 11.8747, 10.0073, 3.54857, -1.28241, 10.0073, 0, 10.0074, 11.8747, 10.0074, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0073, 10.0074, 10.0073, 10.0073, 10.0073
8.57965, 13.3841, 12.0867, 9.99824, 3.92226, 1.29746, 9.99824, 0, 9.99825, 12.0867, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824, 9.99824
8.58768, 13.5831, 12.285, 9.98881, 3.94755, 1.2981, 9.98881, 0, 9.98882, 12.285, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98881, 9.98882, 9.98881, 9.98881, 9.98881
8.59571, 15.571, 12.4612, 9.97923, 4.19178, 3.10977, 9.97923, 0, 9.97924, 12.4612, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923, 9.97923
8.60374, 20.999, 12.6071, 9.96965, 4.79573, 8.39188, 9.96965, 0, 9.96966, 12.6071, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965, 9.96965
8.61178, 16.7581, 12.7156, 9.96022, 4.33107, 4.04252, 9.96022, 0, 9.96023, 12.7156, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022, 9.96022
8.61981, 15.2072, 12.7806, 9.95066, 4.14815, 2.4266, 9.95066, 0, 9.95067, 12.7806, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066, 9.95066
8.62784, 12.809, 12.7984, 9.94097, 3.84825, 0.0106726, 9.94097, 0, 9.94098, 12.7984, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097, 9.94097
8.63587, 8.81809, 12.7674, 9.93094, 3.28909, -3.94931, 9.93094, 0, 9.93095, 12.7674, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094, 9.93094
8.6439, 15.3226, 12.6889, 9.92075, 4.16204, 2.63366, 9.92075, 0, 9.92076, 12.6889, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075, 9.92075
8.65193, 14.5636, 12.5665, 9.91057, 4.06984, 1.99711, 9.91057, 0, 9.91058, 12.5664, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057, 9.91057
8.65997, 15.8246, 12.4057, 9.90048, 4.22192, 3.41891, 9.90048, 0, 9.90049, 12.4057, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048, 9.90048
8.668, 6.41047, 12.2135, 9.89028, 2.90008, -5.80302, 9.89028, 0, 9.89029, 12.2135, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028, 9.89028
8.67603, 10.561, 11.998, 9.87984, 3.54415, -1.43699, 9.87984, 0, 9.87985, 11.9979, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984, 9.87984
8.68406, 10.4149, 11.7676, 9.86907, 3.52347, -1.35275, 9.86907, 0, 9.86909, 11.7676, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86907, 9.86908, 9.86907, 9.86907, 9.86907
8.69209, 14.1249, 11.5312, 9.85814, 4.01558, 2.59368, 9.85814, 0, 9.85815, 11.5312, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814, 9.85814
8.70012, 12.1138, 11.2967, 9.84722, 3.75683, 0.817019, 9.84722, 0, 9.84723, 11.2967, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722, 9.84722
8.70816, 11.0362, 11.071, 9.83634, 3.61057, -0.0348377, 9.83634, 0, 9.83635, 11.071, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634, 9.83634
8.71619, 11.6781, 10.8593, 9.82537, 3.69839, 0.818744, 9.82537, 0, 9.82538, 10.8593, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537, 9.82537
8.72422, 12.5456, 10.6654, 9.81407, 3.81386, 1.88019, 9.81407, 0, 9.81408, 10.6654, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407, 9.81407
8.73225, 12.429, 10.4916, 9.80248, 3.79856, 1.93745, 9.80248, 0, 9.80249, 10.4916, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248, 9.80248
8.74028, 12.5424, 10.3391, 9.79073, 3.81345, 2.20323, 9.79073, 0, 9.79074, 10.3391, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073, 9.79073
8.74831, 8.08724, 10.2081, 9.779, 3.17604, -2.12087, 9.779, 0, 9.77901, 10.2081, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779, 9.779
8.75635, 9.88302, 10.0974, 9.76723, 3.44718, -0.214329, 9.76723, 0, 9.76725, 10.0973, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76723, 9.76724, 9.76723, 9.76723, 9.76723
8.76438, 10.9866, 10.005, 9.75531, 3.60369, 0.981623, 9.75531, 0, 9.75532, 10.005, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531, 9.75531
8.77241, 13.9847, 9.92879, 9.74311, 3.99809, 4.05594, 9.74311, 0, 9.74312, 9.92877, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311, 9.74311
8.78044, 11.361, 9.86645, 9.73069, 3.65527, 1.49455, 9.73069, 0, 9.7307, 9.86644, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069, 9.73069
