   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_854.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.2189, 1, 0.187345, 0.187322, 1.73205, 0.812655, 0, 0.187345, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322, 0.187322
12.2268, 0, 0.186727, 0.186713, 1.41421, -0.186727, 0, 0.186727, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713, 0.186713
12.2346, 0, 0.185385, 0.185376, 1.41421, -0.185385, 0, 0.185385, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376, 0.185376
12.2425, 0, 0.18405, 0.184044, 1.41421, -0.18405, 0, 0.18405, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044, 0.184044
12.2503, 1, 0.186397, 0.186393, 1.73205, 0.813603, 0, 0.186397, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393, 0.186393
12.2582, 1, 0.187205, 0.187203, 1.73205, 0.812795, 0, 0.187205, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203, 0.187203
12.266, 1, 0.186588, 0.186586, 1.73205, 0.813412, 0, 0.186588, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586, 0.186586
12.2738, 1, 0.185261, 0.18526, 1.73205, 0.814739, 0, 0.185261, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526, 0.18526
12.2817, 1, 0.183939, 0.183938, 1.73205, 0.816061, 0, 0.183939, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938, 0.183938
12.2895, 0, 0.186235, 0.186234, 1.41421, -0.186235, 0, 0.186235, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234, 0.186234
12.2974, 2, 0.187025, 0.187024, 2, 1.81298, 0, 0.187025, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024, 0.187024
12.3052, 0, 0.186421, 0.18642, 1.41421, -0.186421, 0, 0.186421, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642, 0.18642
12.3131, 0, 0.185124, 0.185123, 1.41421, -0.185124, 0, 0.185124, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123, 0.185123
12.3209, 0, 0.183832, 0.183831, 1.41421, -0.183832, 0, 0.183832, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831, 0.183831
12.3288, 0, 0.186051, 0.18605, 1.41421, -0.186051, 0, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605, 0.18605
12.3366, 1, 0.1868, 0.186799, 1.73205, 0.8132, 0, 0.1868, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799, 0.186799
12.3444, 0, 0.186194, 0.186193, 1.41421, -0.186194, 0, 0.186194, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193, 0.186193
12.3523, 1, 0.184915, 0.184914, 1.73205, 0.815085, 0, 0.184915, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914, 0.184914
12.3601, 2, 0.18364, 0.183639, 2, 1.81636, 0, 0.18364, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639, 0.183639
12.368, 0, 0.185799, 0.185798, 1.41421, -0.185799, 0, 0.185799, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798, 0.185798
12.3758, 1, 0.186526, 0.186525, 1.73205, 0.813474, 0, 0.186526, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525, 0.186525
12.3837, 0, 0.185936, 0.185935, 1.41421, -0.185936, 0, 0.185936, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935, 0.185935
12.3915, 0, 0.184689, 0.184688, 1.41421, -0.184689, 0, 0.184689, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688, 0.184688
12.3994, 2, 0.183447, 0.183446, 2, 1.81655, 0, 0.183447, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446, 0.183446
12.4072, 1, 0.185507, 0.185506, 1.73205, 0.814493, 0, 0.185507, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506, 0.185506
12.4151, 1, 0.186193, 0.186192, 1.73205, 0.813807, 0, 0.186193, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192, 0.186192
12.4229, 0, 0.185613, 0.185612, 1.41421, -0.185613, 0, 0.185613, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612, 0.185612
12.4307, 0, 0.184402, 0.184401, 1.41421, -0.184402, 0, 0.184402, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401, 0.184401
12.4386, 0, 0.183195, 0.183194, 1.41421, -0.183195, 0, 0.183195, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194, 0.183194
12.4464, 1, 0.185137, 0.185135, 1.73205, 0.814863, 0, 0.185136, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185135, 0.185136, 0.185135, 0.185135, 0.185135
12.4543, 2, 0.185785, 0.185783, 2, 1.81422, 0, 0.185784, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783, 0.185783
12.4621, 2, 0.185234, 0.185233, 2, 1.81477, 0, 0.185234, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233, 0.185233
12.47, 0, 0.184087, 0.184086, 1.41421, -0.184087, 0, 0.184087, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086, 0.184086
12.4778, 3, 0.182943, 0.182942, 2.23607, 2.81706, 0, 0.182943, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942, 0.182942
12.4857, 0, 0.184655, 0.184654, 1.41421, -0.184655, 0, 0.184655, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654, 0.184654
12.4935, 0, 0.185233, 0.185232, 1.41421, -0.185233, 0, 0.185233, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232, 0.185232
12.5013, 1, 0.184733, 0.184732, 1.73205, 0.815267, 0, 0.184733, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732, 0.184732
12.5092, 1, 0.183696, 0.183695, 1.73205, 0.816304, 0, 0.183696, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695, 0.183695
12.517, 0, 0.182662, 0.182661, 1.41421, -0.182662, 0, 0.182662, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661, 0.182661
12.5249, 2, 0.184033, 0.184032, 2, 1.81597, 0, 0.184033, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032, 0.184032
12.5327, 3, 0.184498, 0.184497, 2.23607, 2.8155, 0, 0.184498, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497, 0.184497
12.5406, 0, 0.184084, 0.184083, 1.41421, -0.184084, 0, 0.184084, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083, 0.184083
12.5484, 1, 0.183232, 0.18323, 1.73205, 0.816769, 0, 0.183231, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323, 0.18323
12.5563, 1, 0.182381, 0.18238, 1.73205, 0.817619, 0, 0.182381, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238, 0.18238
12.5641, 1, 0.183181, 0.183179, 1.73205, 0.816819, 0, 0.183181, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.183179, 0.18318, 0.183179, 0.183179, 0.183179
12.5719, 0, 0.183429, 0.183428, 1.41421, -0.183429, 0, 0.183429, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428, 0.183428
12.5798, 2, 0.183158, 0.183157, 2, 1.81684, 0, 0.183158, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157, 0.183157
12.5876, 0, 0.182629, 0.182628, 1.41421, -0.182629, 0, 0.182629, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628, 0.182628
12.5955, 0, 0.1821, 0.182099, 1.41421, -0.1821, 0, 0.1821, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099, 0.182099
12.6033, 0, 0.18203, 0.182029, 1.41421, -0.18203, 0, 0.18203, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029, 0.182029
12.6112, 0, 0.18196, 0.181959, 1.41421, -0.18196, 0, 0.18196, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959, 0.181959
12.619, 0, 0.181889, 0.181888, 1.41421, -0.181889, 0, 0.181889, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888, 0.181888
12.6269, 0, 0.1817, 0.181699, 1.41421, -0.1817, 0, 0.1817, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699, 0.181699
12.6347, 0, 0.181374, 0.181373, 1.41421, -0.181374, 0, 0.181374, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373, 0.181373
12.6425, 1, 0.180942, 0.18094, 1.73205, 0.819058, 0, 0.180942, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094, 0.18094
12.6504, 0, 0.180437, 0.180436, 1.41421, -0.180437, 0, 0.180437, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436, 0.180436
12.6582, 0, 0.179897, 0.179896, 1.41421, -0.179897, 0, 0.179897, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896, 0.179896
12.6661, 1, 0.179358, 0.179357, 1.73205, 0.820642, 0, 0.179358, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357, 0.179357
12.6739, 0, 0.179421, 0.17942, 1.41421, -0.179421, 0, 0.179421, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942, 0.17942
12.6818, 1, 0.179108, 0.179107, 1.73205, 0.820892, 0, 0.179108, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107, 0.179107
12.6896, 0, 0.17848, 0.178479, 1.41421, -0.17848, 0, 0.17848, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479, 0.178479
12.6975, 0, 0.177696, 0.177695, 1.41421, -0.177696, 0, 0.177696, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695, 0.177695
12.7053, 0, 0.176913, 0.176912, 1.41421, -0.176913, 0, 0.176913, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912, 0.176912
12.7131, 0, 0.177043, 0.177042, 1.41421, -0.177043, 0, 0.177043, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042, 0.177042
12.721, 1, 0.17675, 0.176749, 1.73205, 0.82325, 0, 0.17675, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749, 0.176749
12.7288, 0, 0.176077, 0.176076, 1.41421, -0.176077, 0, 0.176077, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076, 0.176076
12.7367, 0, 0.175216, 0.175214, 1.41421, -0.175216, 0, 0.175215, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214, 0.175214
12.7445, 1, 0.174356, 0.174355, 1.73205, 0.825644, 0, 0.174356, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355, 0.174355
12.7524, 1, 0.174371, 0.174369, 1.73205, 0.825629, 0, 0.17437, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369, 0.174369
12.7602, 1, 0.174045, 0.174043, 1.73205, 0.825956, 0, 0.174044, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043, 0.174043
12.7681, 1, 0.173405, 0.173404, 1.73205, 0.826595, 0, 0.173405, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404, 0.173404
12.7759, 0, 0.17261, 0.172609, 1.41421, -0.17261, 0, 0.17261, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609, 0.172609
12.7837, 1, 0.171817, 0.171816, 1.73205, 0.828183, 0, 0.171817, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816, 0.171816
12.7916, 0, 0.171645, 0.171644, 1.41421, -0.171645, 0, 0.171645, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644, 0.171644
12.7994, 0, 0.171235, 0.171234, 1.41421, -0.171235, 0, 0.171235, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234, 0.171234
12.8073, 0, 0.170602, 0.170601, 1.41421, -0.170602, 0, 0.170602, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601, 0.170601
12.8151, 0, 0.169859, 0.169858, 1.41421, -0.169859, 0, 0.169859, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858, 0.169858
12.823, 2, 0.169072, 0.16907, 2, 1.83093, 0, 0.169071, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907, 0.16907
12.8308, 0, 0.1682, 0.168199, 1.41421, -0.1682, 0, 0.1682, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199, 0.168199
12.8387, 0, 0.167288, 0.167287, 1.41421, -0.167288, 0, 0.167288, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287, 0.167287
12.8465, 1, 0.166342, 0.166341, 1.73205, 0.833658, 0, 0.166342, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341, 0.166341
12.8543, 2, 0.165309, 0.165308, 2, 1.83469, 0, 0.165309, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308, 0.165308
12.8622, 0, 0.164185, 0.164184, 1.41421, -0.164185, 0, 0.164185, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184, 0.164184
12.87, 1, 0.162907, 0.162906, 1.73205, 0.837093, 0, 0.162907, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906, 0.162906
12.8779, 0, 0.1615, 0.161499, 1.41421, -0.1615, 0, 0.1615, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499, 0.161499
12.8857, 1, 0.159935, 0.159934, 1.73205, 0.840065, 0, 0.159935, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934, 0.159934
12.8936, 0, 0.158246, 0.158245, 1.41421, -0.158246, 0, 0.158246, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245, 0.158245
12.9014, 1, 0.156501, 0.1565, 1.73205, 0.843499, 0, 0.156501, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565, 0.1565
12.9093, 1, 0.154766, 0.154765, 1.73205, 0.845234, 0, 0.154766, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765, 0.154765
12.9171, 1, 0.153391, 0.15339, 1.73205, 0.846609, 0, 0.153391, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339, 0.15339
12.9249, 2, 0.151746, 0.151745, 2, 1.84825, 0, 0.151746, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745, 0.151745
12.9328, 2, 0.149882, 0.149881, 2, 1.85012, 0, 0.149882, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881, 0.149881
12.9406, 1, 0.147917, 0.147916, 1.73205, 0.852083, 0, 0.147917, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916, 0.147916
12.9485, 0, 0.145965, 0.145963, 1.41421, -0.145965, 0, 0.145965, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963, 0.145963
12.9563, 2, 0.144867, 0.144866, 2, 1.85513, 0, 0.144867, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866, 0.144866
12.9642, 0, 0.143349, 0.143347, 1.41421, -0.143349, 0, 0.143349, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347, 0.143347
12.972, 0, 0.14148, 0.141477, 1.41421, -0.14148, 0, 0.14148, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477, 0.141477
12.9799, 2, 0.139444, 0.139441, 2, 1.86056, 0, 0.139444, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441, 0.139441
12.9877, 0, 0.137424, 0.13742, 1.41421, -0.137424, 0, 0.137424, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742, 0.13742
12.9955, 2, 0.136523, 0.136515, 2, 1.86348, 0, 0.136523, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515, 0.136515
13.0034, 1, 0.135092, 0.135081, 1.73205, 0.864908, 0, 0.135092, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081, 0.135081
