   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_816.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.28412, 8.63865, 11.5005, 9.9883, 3.26169, -2.86182, 0, 9.9883, 9.99012, 9.9904, 10.0089, 11.0776, 9.9948, 9.9883, 9.9883, 9.9883, 9.9883, 9.9883, 9.9883, 9.9883, 9.9883, 9.9883, 9.9883, 10.38, 9.9883, 9.98838, 9.9883
3.29203, 7.16861, 11.3951, 10.0587, 3.02797, -4.22648, 0, 10.0587, 10.0605, 10.0608, 10.0792, 10.9977, 10.0653, 10.0587, 10.0587, 10.0587, 10.0587, 10.0587, 10.0587, 10.0587, 10.0587, 10.0587, 10.0587, 10.4248, 10.0587, 10.0588, 10.0587
3.29993, 9.16374, 11.3076, 10.1293, 3.34122, -2.14391, 0, 10.1293, 10.1312, 10.1314, 10.1499, 10.9332, 10.1361, 10.1293, 10.1293, 10.1293, 10.1293, 10.1293, 10.1293, 10.1293, 10.1293, 10.1293, 10.1293, 10.4723, 10.1293, 10.1295, 10.1293
3.30784, 7.15927, 11.2383, 10.1996, 3.02643, -4.07908, 0, 10.1996, 10.2014, 10.2017, 10.2202, 10.8844, 10.2065, 10.1996, 10.1996, 10.1996, 10.1996, 10.1996, 10.1996, 10.1996, 10.1996, 10.1996, 10.1996, 10.5218, 10.1996, 10.1998, 10.1996
3.31575, 10.9878, 11.1866, 10.2687, 3.60385, -0.198813, 0, 10.2688, 10.2706, 10.2709, 10.2893, 10.8509, 10.2758, 10.2687, 10.2687, 10.2687, 10.2687, 10.2687, 10.2687, 10.2687, 10.2687, 10.2687, 10.2688, 10.5725, 10.2687, 10.2691, 10.2687
3.32366, 9.4964, 11.1511, 10.3362, 3.39063, -1.65468, 0, 10.3362, 10.3381, 10.3383, 10.3568, 10.8315, 10.3435, 10.3362, 10.3362, 10.3362, 10.3362, 10.3362, 10.3362, 10.3362, 10.3362, 10.3362, 10.3362, 10.6235, 10.3362, 10.3368, 10.3362
3.33156, 3.15669, 11.1301, 10.4015, 2.27083, -7.97345, 0, 10.4015, 10.4033, 10.4036, 10.4222, 10.8248, 10.4089, 10.4015, 10.4015, 10.4015, 10.4015, 10.4015, 10.4015, 10.4015, 10.4015, 10.4015, 10.4015, 10.6743, 10.4015, 10.4022, 10.4015
3.33947, 7.51561, 11.1217, 10.4642, 3.08474, -3.60612, 0, 10.4642, 10.466, 10.4663, 10.4848, 10.8289, 10.4717, 10.4642, 10.4642, 10.4642, 10.4642, 10.4642, 10.4642, 10.4642, 10.4642, 10.4642, 10.4642, 10.724, 10.4642, 10.4651, 10.4642
3.34738, 4.46997, 11.1237, 10.5239, 2.54361, -6.65378, 0, 10.5239, 10.5257, 10.526, 10.5446, 10.8419, 10.5315, 10.5239, 10.5239, 10.5239, 10.5239, 10.5239, 10.5239, 10.5239, 10.5239, 10.5239, 10.5239, 10.7721, 10.5239, 10.5251, 10.5239
3.35529, 4.76374, 11.1341, 10.5804, 2.60072, -6.37038, 0, 10.5804, 10.5822, 10.5825, 10.6012, 10.8621, 10.5882, 10.5804, 10.5804, 10.5804, 10.5804, 10.5804, 10.5804, 10.5804, 10.5804, 10.5804, 10.5804, 10.8182, 10.5804, 10.582, 10.5804
3.3632, 11.9181, 11.1509, 10.6336, 3.7307, 0.767158, 0, 10.6336, 10.6354, 10.6357, 10.6546, 10.8877, 10.6416, 10.6336, 10.6336, 10.6336, 10.6336, 10.6336, 10.6336, 10.6336, 10.6336, 10.6336, 10.6336, 10.8619, 10.6336, 10.6358, 10.6336
3.3711, 1.29643, 11.1726, 10.6836, 1.81561, -9.87613, 0, 10.6836, 10.6855, 10.6857, 10.7048, 10.9173, 10.6918, 10.6836, 10.6836, 10.6836, 10.6836, 10.6836, 10.6836, 10.6836, 10.6836, 10.6836, 10.6836, 10.903, 10.6836, 10.6863, 10.6836
3.37901, 6.84571, 11.1977, 10.7306, 2.97417, -4.35197, 0, 10.7306, 10.7325, 10.7327, 10.7521, 10.9497, 10.7389, 10.7306, 10.7306, 10.7306, 10.7306, 10.7306, 10.7306, 10.7306, 10.7306, 10.7306, 10.7306, 10.9417, 10.7306, 10.734, 10.7306
3.38692, 3.99523, 11.2253, 10.7749, 2.44852, -7.23008, 0, 10.7749, 10.7768, 10.777, 10.7967, 10.984, 10.7834, 10.7749, 10.7749, 10.7749, 10.7749, 10.7749, 10.7749, 10.7749, 10.7749, 10.7749, 10.7749, 10.9779, 10.7749, 10.7791, 10.7749
3.39483, 6.56395, 11.2548, 10.8169, 2.92642, -4.69088, 0, 10.817, 10.8188, 10.819, 10.8393, 11.0199, 10.8256, 10.8169, 10.8169, 10.8169, 10.8169, 10.8169, 10.8169, 10.8169, 10.8169, 10.8169, 10.8169, 11.012, 10.8169, 10.8219, 10.8169
3.40273, 8.56604, 11.2859, 10.8573, 3.25054, -2.7199, 0, 10.8573, 10.8591, 10.8594, 10.8804, 11.0569, 10.8662, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 10.8573, 11.0444, 10.8573, 10.8632, 10.8573
3.41064, 7.1303, 11.3186, 10.8965, 3.02164, -4.18833, 0, 10.8965, 10.8983, 10.8986, 10.9206, 11.0951, 10.9058, 10.8965, 10.8965, 10.8965, 10.8965, 10.8965, 10.8965, 10.8965, 10.8965, 10.8965, 10.8965, 11.0757, 10.8965, 10.9035, 10.8965
3.41855, 9.85538, 11.3532, 10.9354, 3.44316, -1.49778, 0, 10.9354, 10.9372, 10.9375, 10.9609, 11.1348, 10.9451, 10.9354, 10.9354, 10.9354, 10.9354, 10.9354, 10.9354, 10.9354, 10.9354, 10.9354, 10.9354, 11.1066, 10.9354, 10.9434, 10.9354
3.42646, 6.59518, 11.39, 10.9746, 2.93175, -4.79482, 0, 10.9746, 10.9764, 10.9767, 11.0021, 11.1761, 10.9849, 10.9746, 10.9746, 10.9746, 10.9746, 10.9746, 10.9746, 10.9746, 10.9746, 10.9746, 10.9746, 11.1377, 10.9746, 10.9837, 10.9746
3.43436, 2.13011, 11.4298, 11.0148, 2.03227, -9.29968, 0, 11.0148, 11.0166, 11.0169, 11.0449, 11.2196, 11.026, 11.0148, 11.0148, 11.0148, 11.0148, 11.0148, 11.0148, 11.0148, 11.0148, 11.0148, 11.0148, 11.1696, 11.0148, 11.0249, 11.0148
3.44227, 1.38067, 11.4733, 11.0567, 1.83866, -10.0926, 0, 11.0567, 11.0586, 11.0588, 11.0903, 11.2657, 11.0693, 11.0567, 11.0567, 11.0567, 11.0567, 11.0567, 11.0567, 11.0567, 11.0567, 11.0567, 11.0567, 11.2032, 11.0567, 11.0679, 11.0567
3.45018, 4.73982, 11.5215, 11.1009, 2.59612, -6.78169, 0, 11.1009, 11.1028, 11.103, 11.139, 11.3148, 11.1156, 11.1009, 11.1009, 11.1009, 11.1009, 11.1009, 11.1009, 11.1009, 11.1009, 11.1009, 11.1009, 11.2389, 11.1009, 11.113, 11.1009
3.45809, 2.99512, 11.5754, 11.1479, 2.23498, -8.58031, 0, 11.1479, 11.1497, 11.15, 11.192, 11.3673, 11.1656, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.1479, 11.2773, 11.1479, 11.1607, 11.1479
3.466, 5.87472, 11.6363, 11.1979, 2.80619, -5.7616, 0, 11.1979, 11.1997, 11.2, 11.2501, 11.4234, 11.2204, 11.1979, 11.1979, 11.1979, 11.1979, 11.1979, 11.1979, 11.1979, 11.1979, 11.1979, 11.1979, 11.3189, 11.1979, 11.2114, 11.1979
3.4739, 3.87955, 11.7056, 11.2513, 2.42478, -7.82607, 0, 11.2513, 11.2532, 11.2534, 11.3139, 11.4834, 11.2808, 11.2513, 11.2513, 11.2513, 11.2513, 11.2513, 11.2513, 11.2513, 11.2513, 11.2513, 11.2513, 11.3638, 11.2513, 11.2652, 11.2513
3.48181, 4.11564, 11.7851, 11.3083, 2.47298, -7.66946, 0, 11.3083, 11.3101, 11.3104, 11.3842, 11.5473, 11.3479, 11.3083, 11.3083, 11.3083, 11.3083, 11.3083, 11.3083, 11.3083, 11.3083, 11.3083, 11.3083, 11.4124, 11.3083, 11.3224, 11.3083
3.48972, 3.22395, 11.8769, 11.3687, 2.2856, -8.65292, 0, 11.3687, 11.3705, 11.3708, 11.4619, 11.6152, 11.4231, 11.3687, 11.3687, 11.3687, 11.3687, 11.3687, 11.3687, 11.3687, 11.3687, 11.3687, 11.3687, 11.4646, 11.3687, 11.3828, 11.3687
3.49763, 3.88209, 11.9835, 11.4325, 2.4253, -8.10143, 0, 11.4325, 11.4343, 11.4346, 11.5478, 11.6868, 11.5081, 11.4325, 11.4325, 11.4325, 11.4325, 11.4325, 11.4325, 11.4325, 11.4325, 11.4325, 11.4325, 11.5205, 11.4325, 11.4464, 11.4325
3.50553, 2.53725, 12.1082, 11.4996, 2.13008, -9.57095, 0, 11.4996, 11.5014, 11.5017, 11.6428, 11.7621, 11.6048, 11.4996, 11.4996, 11.4996, 11.4996, 11.4996, 11.4996, 11.4996, 11.4996, 11.4996, 11.4996, 11.5798, 11.4996, 11.513, 11.4996
3.51344, 10.771, 12.2547, 11.5697, 3.57365, -1.48369, 0, 11.5697, 11.5715, 11.5718, 11.7479, 11.8407, 11.7158, 11.5697, 11.5697, 11.5697, 11.5697, 11.5697, 11.5697, 11.5697, 11.5697, 11.5697, 11.5697, 11.6425, 11.5697, 11.5825, 11.5697
3.52135, 9.5737, 12.4273, 11.6425, 3.40201, -2.85357, 0, 11.6425, 11.6443, 11.6446, 11.864, 11.9224, 11.844, 11.6425, 11.6425, 11.6425, 11.6425, 11.6425, 11.6425, 11.6425, 11.6425, 11.6425, 11.6425, 11.7083, 11.6425, 11.6546, 11.6425
3.52926, 4.60462, 12.6311, 11.7177, 2.56995, -8.02646, 0, 11.7178, 11.7196, 11.7198, 11.9923, 12.0068, 11.9932, 11.7177, 11.7177, 11.7177, 11.7177, 11.7177, 11.7177, 11.7177, 11.7177, 11.7177, 11.7177, 11.7769, 11.7177, 11.7289, 11.7177
3.53716, 11.8845, 12.8716, 11.7951, 3.72619, -0.987068, 0, 11.7951, 11.797, 11.7972, 12.1338, 12.0937, 12.1674, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.7951, 11.848, 11.7951, 11.8053, 11.7951
3.54507, 7.88899, 13.1545, 11.8743, 3.14468, -5.26556, 0, 11.8743, 11.8762, 11.8764, 12.2893, 12.1827, 12.3711, 11.8743, 11.8743, 11.8743, 11.8743, 11.8743, 11.8743, 11.8743, 11.8743, 11.8743, 11.8743, 11.9214, 11.8743, 11.8835, 11.8743
3.55298, 10.1758, 13.4858, 11.9551, 3.48938, -3.30999, 0, 11.9551, 11.9569, 11.9572, 12.4597, 12.2735, 12.6091, 11.9551, 11.9551, 11.9551, 11.9551, 11.9551, 11.9551, 11.9551, 11.9551, 11.9551, 11.9551, 11.9968, 11.9551, 11.9632, 11.9551
3.56089, 16.4413, 13.8706, 12.0372, 4.29434, 2.57075, 0, 12.0372, 12.039, 12.0393, 12.6453, 12.3659, 12.8861, 12.0372, 12.0372, 12.0372, 12.0372, 12.0372, 12.0372, 12.0372, 12.0372, 12.0372, 12.0372, 12.0738, 12.0372, 12.0442, 12.0372
3.5688, 21.703, 14.3133, 12.1203, 4.86858, 7.38971, 0, 12.1203, 12.1221, 12.1224, 12.8459, 12.4596, 13.2064, 12.1203, 12.1203, 12.1203, 12.1203, 12.1203, 12.1203, 12.1203, 12.1203, 12.1203, 12.1203, 12.1524, 12.1203, 12.1263, 12.1203
3.5767, 14.152, 14.8169, 12.2043, 4.01895, -0.664927, 0, 12.2043, 12.2061, 12.2064, 13.0608, 12.5544, 13.5733, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2323, 12.2043, 12.2093, 12.2043
3.58461, 14.6364, 15.3818, 12.289, 4.07878, -0.745396, 0, 12.289, 12.2908, 12.2911, 13.2885, 12.6502, 13.9888, 12.289, 12.289, 12.289, 12.289, 12.289, 12.289, 12.289, 12.289, 12.289, 12.289, 12.3133, 12.289, 12.2932, 12.289
3.59252, 15.8835, 16.0061, 12.3743, 4.22889, -0.122608, 0, 12.3743, 12.3762, 12.3764, 13.5267, 12.7469, 14.4529, 12.3743, 12.3743, 12.3743, 12.3743, 12.3743, 12.3743, 12.3743, 12.3743, 12.3743, 12.3743, 12.3953, 12.3743, 12.3778, 12.3743
3.60043, 24.0366, 16.6842, 12.4602, 5.10261, 7.35237, 0, 12.4602, 12.462, 12.4623, 13.7724, 12.8442, 14.9632, 12.4602, 12.4602, 12.4602, 12.4602, 12.4602, 12.4602, 12.4602, 12.4602, 12.4602, 12.4602, 12.4782, 12.4602, 12.4629, 12.4602
3.60833, 23.2604, 17.4072, 12.5464, 5.02597, 5.85324, 0, 12.5464, 12.5482, 12.5485, 14.0215, 12.9423, 15.5147, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5464, 12.5618, 12.5464, 12.5486, 12.5464
3.61624, 21.3491, 18.1621, 12.633, 4.83209, 3.18695, 0, 12.633, 12.6348, 12.6351, 14.2694, 13.0409, 16.0991, 12.633, 12.633, 12.633, 12.633, 12.633, 12.633, 12.633, 12.633, 12.633, 12.633, 12.646, 12.633, 12.6347, 12.633
3.62415, 36.1083, 18.9327, 12.7199, 6.17319, 17.1756, 0, 12.7199, 12.7217, 12.722, 14.5109, 13.14, 16.7052, 12.7199, 12.7199, 12.7199, 12.7199, 12.7199, 12.7199, 12.7199, 12.7199, 12.7199, 12.7199, 12.7309, 12.7199, 12.7212, 12.7199
3.63206, 37.0986, 19.6994, 12.807, 6.25289, 17.3991, 0, 12.807, 12.8089, 12.8091, 14.7407, 13.2397, 17.319, 12.807, 12.807, 12.807, 12.807, 12.807, 12.807, 12.807, 12.807, 12.807, 12.807, 12.8163, 12.807, 12.808, 12.807
3.63996, 34.7523, 20.4405, 12.8945, 6.06237, 14.3118, 0, 12.8945, 12.8963, 12.8966, 14.9532, 13.3398, 17.924, 12.8945, 12.8945, 12.8945, 12.8945, 12.8945, 12.8945, 12.8945, 12.8945, 12.8945, 12.8945, 12.9022, 12.8945, 12.8952, 12.8945
3.64787, 23.4815, 21.1329, 12.9821, 5.04792, 2.34861, 0, 12.9822, 12.984, 12.9842, 15.1436, 13.4404, 18.5023, 12.9821, 12.9821, 12.9821, 12.9821, 12.9821, 12.9821, 12.9821, 12.9821, 12.9821, 12.9821, 12.9886, 12.9821, 12.9827, 12.9821
3.65578, 36.4407, 21.7539, 13.0701, 6.20006, 14.6868, 0, 13.0701, 13.0719, 13.0722, 15.3074, 13.5414, 19.0355, 13.0701, 13.0701, 13.0701, 13.0701, 13.0701, 13.0701, 13.0701, 13.0701, 13.0701, 13.0701, 13.0754, 13.0701, 13.0705, 13.0701
3.66369, 30.3838, 22.2821, 13.1582, 5.69068, 8.10177, 0, 13.1582, 13.1601, 13.1603, 15.4414, 13.6429, 19.5056, 13.1582, 13.1582, 13.1582, 13.1582, 13.1582, 13.1582, 13.1582, 13.1582, 13.1582, 13.1582, 13.1626, 13.1582, 13.1585, 13.1582
3.6716, 49.7704, 22.6992, 13.2466, 7.19516, 27.0712, 0, 13.2466, 13.2484, 13.2487, 15.5434, 13.7449, 19.8964, 13.2466, 13.2466, 13.2466, 13.2466, 13.2466, 13.2466, 13.2466, 13.2466, 13.2466, 13.2466, 13.2502, 13.2466, 13.2468, 13.2466
3.6795, 37.2871, 22.9912, 13.3352, 6.26795, 14.296, 0, 13.3352, 13.3371, 13.3373, 15.6128, 13.8473, 20.1946, 13.3352, 13.3352, 13.3352, 13.3352, 13.3352, 13.3352, 13.3352, 13.3352, 13.3352, 13.3352, 13.3382, 13.3352, 13.3354, 13.3352
3.68741, 35.0936, 23.1493, 13.4241, 6.09045, 11.9443, 0, 13.4241, 13.4259, 13.4262, 15.6502, 13.9501, 20.3908, 13.4241, 13.4241, 13.4241, 13.4241, 13.4241, 13.4241, 13.4241, 13.4241, 13.4241, 13.4241, 13.4265, 13.4241, 13.4242, 13.4241
3.69532, 48.2727, 23.1708, 13.5132, 7.09032, 25.1019, 0, 13.5132, 13.515, 13.5153, 15.6577, 14.0535, 20.4801, 13.5132, 13.5132, 13.5132, 13.5132, 13.5132, 13.5132, 13.5132, 13.5132, 13.5132, 13.5132, 13.5151, 13.5132, 13.5133, 13.5132
3.70323, 34.9132, 23.059, 13.6025, 6.07562, 11.8542, 0, 13.6025, 13.6044, 13.6046, 15.6389, 14.1572, 20.4625, 13.6025, 13.6025, 13.6025, 13.6025, 13.6025, 13.6025, 13.6025, 13.6025, 13.6025, 13.6025, 13.6041, 13.6025, 13.6026, 13.6025
3.71113, 28.6437, 22.8233, 13.6921, 5.53568, 5.82037, 0, 13.6921, 13.694, 13.6942, 15.5979, 14.2615, 20.343, 13.6921, 13.6921, 13.6921, 13.6921, 13.6921, 13.6921, 13.6921, 13.6921, 13.6921, 13.6921, 13.6934, 13.6921, 13.6922, 13.6921
3.71904, 29.024, 22.4783, 13.782, 5.56992, 6.54569, 0, 13.782, 13.7838, 13.7841, 15.54, 14.3661, 20.1311, 13.782, 13.782, 13.782, 13.782, 13.782, 13.782, 13.782, 13.782, 13.782, 13.782, 13.783, 13.782, 13.782, 13.782
3.72695, 22.1831, 22.0426, 13.8721, 4.91764, 0.140522, 0, 13.8721, 13.8739, 13.8742, 15.4706, 14.4713, 19.8401, 13.8721, 13.8721, 13.8721, 13.8721, 13.8721, 13.8721, 13.8721, 13.8721, 13.8721, 13.8721, 13.8728, 13.8721, 13.8721, 13.8721
3.73486, 31.6964, 21.538, 13.9624, 5.80486, 10.1584, 0, 13.9624, 13.9642, 13.9645, 15.3952, 14.5769, 19.4862, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.9624, 13.963, 13.9624, 13.9624, 13.9624
3.74276, 21.1273, 20.9876, 14.053, 4.80909, 0.139687, 0, 14.053, 14.0548, 14.0551, 15.319, 14.683, 19.0872, 14.053, 14.053, 14.053, 14.053, 14.053, 14.053, 14.053, 14.053, 14.053, 14.053, 14.0535, 14.053, 14.053, 14.053
3.75067, 27.0078, 20.4145, 14.1439, 5.38589, 6.5933, 0, 14.1439, 14.1457, 14.146, 15.2467, 14.7896, 18.6617, 14.1439, 14.1439, 14.1439, 14.1439, 14.1439, 14.1439, 14.1439, 14.1439, 14.1439, 14.1439, 14.1442, 14.1439, 14.1439, 14.1439
3.75858, 29.7831, 19.8405, 14.235, 5.63765, 9.94264, 0, 14.235, 14.2368, 14.2371, 15.1823, 14.8966, 18.2273, 14.235, 14.235, 14.235, 14.235, 14.235, 14.235, 14.235, 14.235, 14.235, 14.235, 14.2353, 14.235, 14.235, 14.235
3.76649, 18.0432, 19.2849, 14.3264, 4.47696, -1.24173, 0, 14.3264, 14.3282, 14.3285, 15.1289, 15.0041, 17.8005, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3264, 14.3266, 14.3264, 14.3264, 14.3264
3.7744, 18.8486, 18.7641, 14.418, 4.56603, 0.0845242, 0, 14.418, 14.4198, 14.4201, 15.0887, 15.1121, 17.3952, 14.418, 14.418, 14.418, 14.418, 14.418, 14.418, 14.418, 14.418, 14.418, 14.418, 14.4182, 14.418, 14.418, 14.418
3.7823, 13.0887, 18.2905, 14.51, 3.88442, -5.20182, 0, 14.51, 14.5118, 14.5121, 15.0632, 15.2205, 17.0227, 14.51, 14.51, 14.51, 14.51, 14.51, 14.51, 14.51, 14.51, 14.51, 14.51, 14.5101, 14.51, 14.51, 14.51
3.79021, 20.0266, 17.8729, 14.6022, 4.69325, 2.15368, 0, 14.6022, 14.604, 14.6043, 15.0527, 15.3295, 16.691, 14.6022, 14.6022, 14.6022, 14.6022, 14.6022, 14.6022, 14.6022, 14.6022, 14.6022, 14.6022, 14.6023, 14.6022, 14.6022, 14.6022
3.79812, 17.863, 17.5162, 14.6947, 4.45679, 0.346781, 0, 14.6947, 14.6965, 14.6968, 15.0573, 15.4388, 16.4054, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947, 14.6947
3.80603, 11.9592, 17.2224, 14.7874, 3.7362, -5.26321, 0, 14.7874, 14.7892, 14.7895, 15.0761, 15.5487, 16.1684, 14.7874, 14.7874, 14.7874, 14.7874, 14.7874, 14.7874, 14.7874, 14.7874, 14.7874, 14.7874, 14.7875, 14.7874, 14.7874, 14.7874
3.81393, 9.02642, 16.9903, 14.8805, 3.32061, -7.96387, 0, 14.8805, 14.8823, 14.8826, 15.1081, 15.659, 15.9802, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805, 14.8805
3.82184, 5.00462, 16.8169, 14.9738, 2.64662, -11.8123, 0, 14.9738, 14.9756, 14.9759, 15.1519, 15.7699, 15.8388, 14.9738, 14.9738, 14.9738, 14.9738, 14.9738, 14.9738, 14.9738, 14.9738, 14.9738, 14.9738, 14.9739, 14.9738, 14.9738, 14.9738
3.82975, 14.0479, 16.6975, 15.0675, 4.00598, -2.64964, 0, 15.0675, 15.0693, 15.0696, 15.206, 15.8811, 15.7413, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675, 15.0675
3.83766, 13.9544, 16.6268, 15.1614, 3.99429, -2.67245, 0, 15.1614, 15.1632, 15.1635, 15.269, 15.9928, 15.6838, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614, 15.1614
3.84556, 10.9735, 16.599, 15.2556, 3.60187, -5.62551, 0, 15.2556, 15.2574, 15.2577, 15.3394, 16.105, 15.6618, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556, 15.2556
3.85347, 10.9859, 16.6083, 15.35, 3.60359, -5.62241, 0, 15.3501, 15.3519, 15.3521, 15.4158, 16.2176, 15.671, 15.35, 15.35, 15.35, 15.35, 15.35, 15.35, 15.35, 15.35, 15.35, 15.35, 15.3501, 15.35, 15.35, 15.35
3.86138, 9.99033, 16.6495, 15.4448, 3.46271, -6.65917, 0, 15.4448, 15.4466, 15.4469, 15.497, 16.3307, 15.7075, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448, 15.4448
3.86929, 6.99517, 16.718, 15.5398, 2.99919, -9.72282, 0, 15.5398, 15.5416, 15.5419, 15.5821, 16.4441, 15.7674, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398, 15.5398
3.8772, 7.99529, 16.8097, 15.635, 3.16153, -8.81444, 0, 15.635, 15.6368, 15.6371, 15.6701, 16.5579, 15.8478, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635, 15.635
3.8851, 10.9659, 16.9214, 15.7304, 3.60082, -5.95552, 0, 15.7304, 15.7323, 15.7325, 15.7604, 16.6721, 15.9459, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304, 15.7304
3.89301, 6.99523, 17.0504, 15.826, 2.99921, -10.0552, 0, 15.826, 15.8279, 15.8281, 15.8524, 16.7865, 16.0596, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826, 15.826
3.90092, 8.02435, 17.1944, 15.9218, 3.16613, -9.17006, 0, 15.9218, 15.9236, 15.9239, 15.9457, 16.9013, 16.1871, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218, 15.9218
3.90883, 9.92237, 17.3515, 16.0176, 3.45288, -7.42914, 0, 16.0176, 16.0194, 16.0197, 16.0398, 17.0162, 16.3268, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176, 16.0176
3.91673, 10.0173, 17.5199, 16.1134, 3.4666, -7.50259, 0, 16.1134, 16.1152, 16.1155, 16.1345, 17.1313, 16.4771, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134, 16.1134
3.92464, 9.0264, 17.6979, 16.2092, 3.3206, -8.67151, 0, 16.2092, 16.211, 16.2113, 16.2295, 17.2464, 16.6364, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092, 16.2092
3.93255, 10.0364, 17.8835, 16.3049, 3.46935, -7.84712, 0, 16.3049, 16.3067, 16.307, 16.3247, 17.3616, 16.8029, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049, 16.3049
3.94046, 4.94932, 18.0745, 16.4003, 2.63616, -13.1252, 0, 16.4003, 16.4022, 16.4024, 16.42, 17.4767, 16.9746, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003, 16.4003
3.94836, 4.96605, 18.2686, 16.4956, 2.63933, -13.3026, 0, 16.4956, 16.4974, 16.4977, 16.5151, 17.5917, 17.149, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956, 16.4956
3.95627, 7.04839, 18.4631, 16.5905, 3.00805, -11.4147, 0, 16.5905, 16.5923, 16.5926, 16.6101, 17.7065, 17.3235, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905, 16.5905
3.96418, 14.901, 18.6551, 16.6849, 4.11108, -3.75407, 0, 16.6849, 16.6868, 16.687, 16.7048, 17.821, 17.4952, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849, 16.6849
3.97209, 3.08941, 18.8416, 16.779, 2.25597, -15.7522, 0, 16.779, 16.7808, 16.7811, 16.7992, 17.9353, 17.6612, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779, 16.779
