   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_138.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.130983, 0, 1.45392e-14, 0, 1.41421, -1.45392e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18315e-17, 0, 0, 2.29054e-19, 2.15244e-16, 0, 1.42319e-14, 0, 0
0.138857, 0, 2.47424e-14, 0, 1.41421, -2.47424e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56217e-16, 0, 0, 3.96987e-19, 3.75536e-16, 0, 2.42102e-14, 0, 0
0.146732, 0, 4.1825e-14, 0, 1.41421, -4.1825e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63966e-16, 0, 0, 6.83684e-19, 6.51308e-16, 0, 4.0909e-14, 0, 0
0.154607, 0, 7.02345e-14, 0, 1.41421, -7.02345e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43079e-16, 0, 0, 1.17007e-18, 1.12299e-15, 0, 6.86673e-14, 0, 0
0.162481, 0, 1.17168e-13, 0, 1.41421, -1.17168e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.38838e-16, 0, 0, 1.99014e-18, 1.92511e-15, 0, 1.14502e-13, 0, 0
0.170356, 0, 1.94195e-13, 0, 1.41421, -1.94195e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22398e-15, 0, 0, 3.36438e-18, 3.28146e-15, 0, 1.89686e-13, 0, 0
0.178231, 0, 3.1978e-13, 0, 1.41421, -3.1978e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01453e-15, 0, 0, 5.65343e-18, 5.56212e-15, 0, 3.12198e-13, 0, 0
0.186105, 0, 5.23207e-13, 0, 1.41421, -5.23207e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29437e-15, 0, 0, 9.44386e-18, 9.37662e-15, 0, 5.10527e-13, 0, 0
0.19398, 0, 8.50592e-13, 0, 1.41421, -8.50592e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35282e-15, 0, 0, 1.5684e-17, 1.57218e-14, 0, 8.29502e-13, 0, 0
0.201855, 0, 1.37408e-12, 0, 1.41421, -1.37408e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64219e-15, 0, 0, 2.5899e-17, 2.62208e-14, 0, 1.33919e-12, 0, 0
0.209729, 0, 2.20578e-12, 0, 1.41421, -2.20578e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38647e-14, 0, 0, 4.25281e-17, 4.3503e-14, 0, 2.14837e-12, 0, 0
0.217604, 0, 3.51876e-12, 0, 1.41421, -3.51876e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21034e-14, 0, 0, 6.94552e-17, 7.18067e-14, 0, 3.42478e-12, 0, 0
0.225479, 0, 5.57836e-12, 0, 1.41421, -5.57836e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50173e-14, 0, 0, 1.1283e-16, 1.1793e-13, 0, 5.4253e-12, 0, 0
0.233354, 0, 8.78881e-12, 0, 1.41421, -8.78881e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51313e-14, 0, 0, 1.82352e-16, 1.92731e-13, 0, 8.54076e-12, 0, 0
0.241228, 0, 1.37618e-11, 0, 1.41421, -1.37618e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62616e-14, 0, 0, 2.93249e-16, 3.13465e-13, 0, 1.33617e-11, 0, 0
0.249103, 0, 2.14168e-11, 0, 1.41421, -2.14168e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34139e-13, 0, 0, 4.69343e-16, 5.07452e-13, 0, 2.07747e-11, 0, 0
0.256978, 0, 3.31272e-11, 0, 1.41421, -3.31272e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07313e-13, 0, 0, 7.47779e-16, 8.17763e-13, 0, 3.21014e-11, 0, 0
0.264852, 0, 5.09307e-11, 0, 1.41421, -5.09307e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18451e-13, 0, 0, 1.18629e-15, 1.31205e-12, 0, 4.9299e-11, 0, 0
0.272727, 0, 7.78316e-11, 0, 1.41421, -7.78316e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86206e-13, 0, 0, 1.87442e-15, 2.09618e-12, 0, 7.52474e-11, 0, 0
0.280602, 0, 1.18231e-10, 1.54143e-44, 1.41421, -1.18231e-10, 1.54143e-44, 0, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 1.54143e-44, 7.37859e-13, 1.54143e-44, 1.54143e-44, 2.95075e-15, 3.33535e-12, 1.54143e-44, 1.14154e-10, 1.54143e-44, 1.54143e-44
0.288476, 0, 1.78532e-10, 2.78858e-43, 1.41421, -1.78532e-10, 2.78858e-43, 0, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 1.11305e-12, 2.78858e-43, 2.78858e-43, 4.62948e-15, 5.28643e-12, 2.78858e-43, 1.72128e-10, 2.78858e-43, 2.78858e-43
0.296351, 0, 2.68001e-10, 4.11141e-42, 1.41421, -2.68001e-10, 4.11141e-42, 0, 4.11141e-42, 4.11141e-42, 4.11141e-42, 4.11141e-42, 4.11141e-42, 4.11141e-42, 4.11141e-42, 4.11141e-42, 4.11141e-42, 1.66904e-12, 4.11141e-42, 4.11141e-42, 7.24136e-15, 8.3479e-12, 4.11141e-42, 2.57977e-10, 4.11141e-42, 4.11141e-42
0.304226, 0, 3.99951e-10, 5.5221e-41, 1.41421, -3.99951e-10, 5.5221e-41, 0, 5.5221e-41, 5.5221e-41, 5.5221e-41, 5.5221e-41, 5.5221e-41, 5.5221e-41, 5.5221e-41, 5.5221e-41, 5.5221e-41, 2.48794e-12, 5.5221e-41, 5.5221e-41, 1.1297e-14, 1.31363e-11, 5.5221e-41, 3.84315e-10, 5.5221e-41, 5.5221e-41
0.3121, 0, 5.93406e-10, 6.65712e-40, 1.41421, -5.93406e-10, 6.65712e-40, 0, 6.65712e-40, 6.65712e-40, 6.65712e-40, 6.65712e-40, 6.65712e-40, 6.65712e-40, 6.65712e-40, 6.65712e-40, 6.65712e-40, 3.68687e-12, 6.65712e-40, 6.65712e-40, 1.75844e-14, 2.06038e-11, 6.65712e-40, 5.69098e-10, 6.65712e-40, 6.65712e-40
0.319975, 0, 8.75372e-10, 7.23002e-39, 1.41421, -8.75372e-10, 7.23002e-39, 0, 7.23002e-39, 7.23002e-39, 7.23002e-39, 7.23002e-39, 7.23002e-39, 7.23002e-39, 7.23002e-39, 7.23002e-39, 7.23002e-39, 5.43171e-12, 7.23002e-39, 7.23002e-39, 2.73207e-14, 3.22173e-11, 7.23002e-39, 8.37696e-10, 7.23002e-39, 7.23002e-39
0.32785, 0, 1.28397e-09, 7.10518e-38, 1.41421, -1.28397e-09, 7.10518e-38, 0, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.10518e-38, 7.95606e-12, 7.10518e-38, 7.10518e-38, 4.23864e-14, 5.0234e-11, 7.10518e-38, 1.22574e-09, 7.10518e-38, 7.10518e-38
0.335724, 0, 1.87271e-09, 6.35117e-37, 1.41421, -1.87271e-09, 6.35117e-37, 0, 6.35117e-37, 6.35117e-37, 6.35117e-37, 6.35117e-37, 6.35117e-37, 6.35117e-37, 6.35117e-37, 6.35117e-37, 6.35117e-37, 1.15868e-11, 6.35117e-37, 6.35117e-37, 6.56899e-14, 7.81212e-11, 6.35117e-37, 1.78293e-09, 6.35117e-37, 6.35117e-37
0.343599, 0, 2.71623e-09, 5.19119e-36, 1.41421, -2.71623e-09, 5.19119e-36, 0, 5.19119e-36, 5.19119e-36, 5.19119e-36, 5.19119e-36, 5.19119e-36, 5.19119e-36, 5.19119e-36, 5.19119e-36, 5.19119e-36, 1.67789e-11, 5.19119e-36, 5.19119e-36, 1.01733e-13, 1.21198e-10, 5.19119e-36, 2.57815e-09, 5.19119e-36, 5.19119e-36
0.351474, 0, 3.91816e-09, 3.89896e-35, 1.41421, -3.91816e-09, 3.89896e-35, 0, 3.89896e-35, 3.89896e-35, 3.89896e-35, 3.89896e-35, 3.89896e-35, 3.89896e-35, 3.89896e-35, 3.89896e-35, 3.89896e-35, 2.41612e-11, 3.89896e-35, 3.89896e-35, 1.57489e-13, 1.87614e-10, 3.89896e-35, 3.70623e-09, 3.89896e-35, 3.89896e-35
0.359348, 0, 5.62154e-09, 2.69896e-34, 1.41421, -5.62154e-09, 2.69896e-34, 0, 2.69896e-34, 2.69896e-34, 2.69896e-34, 2.69896e-34, 2.69896e-34, 2.69896e-34, 2.69896e-34, 2.69896e-34, 2.69896e-34, 3.45985e-11, 2.69896e-34, 2.69896e-34, 2.43767e-13, 2.89839e-10, 2.69896e-34, 5.29686e-09, 2.69896e-34, 2.69896e-34
0.367223, 0, 8.0229e-09, 1.83816e-33, 1.41421, -8.0229e-09, 1.83816e-33, 0, 1.83816e-33, 1.83816e-33, 1.83816e-33, 1.83816e-33, 1.83816e-33, 1.83816e-33, 1.83816e-33, 1.83816e-33, 1.83816e-33, 4.92732e-11, 1.83816e-33, 1.83816e-33, 3.77322e-13, 4.46928e-10, 1.83816e-33, 7.52633e-09, 1.83816e-33, 1.83816e-33
0.375098, 0, 1.13919e-08, 3.39713e-32, 1.41421, -1.13919e-08, 3.39713e-32, 0, 3.39713e-32, 3.39713e-32, 3.39713e-32, 3.39713e-32, 3.39713e-32, 3.39713e-32, 3.39713e-32, 3.39713e-32, 3.39713e-32, 6.97962e-11, 3.39713e-32, 3.39713e-32, 5.84902e-13, 6.8858e-10, 3.39713e-32, 1.06329e-08, 3.39713e-32, 3.39713e-32
0.382972, 0, 1.60926e-08, 1.95248e-31, 1.41421, -1.60926e-08, 1.95248e-31, 0, 1.95248e-31, 1.95248e-31, 1.95248e-31, 1.95248e-31, 1.95248e-31, 1.95248e-31, 1.95248e-31, 1.95248e-31, 1.95248e-31, 9.83363e-11, 1.95248e-31, 1.95248e-31, 9.05514e-13, 1.05806e-09, 1.95248e-31, 1.49353e-08, 1.95248e-31, 1.95248e-31
0.390847, 0, 2.26219e-08, 1.04994e-30, 1.41421, -2.26219e-08, 1.04994e-30, 0, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.04994e-30, 1.37821e-10, 1.04994e-30, 1.04994e-30, 1.40195e-12, 1.62315e-09, 1.04994e-30, 2.08595e-08, 1.04994e-30, 1.04994e-30
0.398722, 0, 3.16494e-08, 5.29829e-30, 1.41421, -3.16494e-08, 5.29829e-30, 0, 5.29829e-30, 5.29829e-30, 5.29829e-30, 5.29829e-30, 5.29829e-30, 5.29829e-30, 5.29829e-30, 5.29829e-30, 5.29829e-30, 1.92164e-10, 5.29829e-30, 5.29829e-30, 2.17034e-12, 2.48594e-09, 5.29829e-30, 2.89691e-08, 5.29829e-30, 5.29829e-30
0.406596, 0, 4.4077e-08, 2.51676e-29, 1.41421, -4.4077e-08, 2.51676e-29, 0, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.51676e-29, 2.66579e-10, 2.51676e-29, 2.51676e-29, 3.35872e-12, 3.80079e-09, 2.51676e-29, 4.00062e-08, 2.51676e-29, 2.51676e-29
0.414471, 0, 6.11149e-08, 1.12889e-28, 1.41421, -6.11149e-08, 1.12889e-28, 0, 1.12889e-28, 1.12889e-28, 1.12889e-28, 1.12889e-28, 1.12889e-28, 1.12889e-28, 1.12889e-28, 1.12889e-28, 1.12889e-28, 3.67975e-10, 1.12889e-28, 1.12889e-28, 5.19444e-12, 5.80037e-09, 1.12889e-28, 5.49413e-08, 1.12889e-28, 1.12889e-28
0.422346, 0, 8.43837e-08, 4.79606e-28, 1.41421, -8.43837e-08, 4.79606e-28, 0, 4.79606e-28, 4.79606e-28, 4.79606e-28, 4.79606e-28, 4.79606e-28, 4.79606e-28, 4.79606e-28, 4.79606e-28, 4.79606e-28, 5.05463e-10, 4.79606e-28, 4.79606e-28, 8.02535e-12, 8.83399e-09, 4.79606e-28, 7.50362e-08, 4.79606e-28, 4.79606e-28
0.43022, 0, 1.16048e-07, 1.93534e-27, 1.41421, -1.16048e-07, 1.93534e-27, 0, 1.93534e-27, 1.93534e-27, 1.93534e-27, 1.93534e-27, 1.93534e-27, 1.93534e-27, 1.93534e-27, 1.93534e-27, 1.93534e-27, 6.91006e-10, 1.93534e-27, 1.93534e-27, 1.23815e-11, 1.3424e-08, 1.93534e-27, 1.01921e-07, 1.93534e-27, 1.93534e-27
0.438095, 0, 1.58994e-07, 7.43788e-27, 1.41421, -1.58994e-07, 7.43788e-27, 0, 7.43788e-27, 7.43788e-27, 7.43788e-27, 7.43788e-27, 7.43788e-27, 7.43788e-27, 7.43788e-27, 7.43788e-27, 7.43788e-27, 9.40238e-10, 7.43788e-27, 7.43788e-27, 1.90669e-11, 2.03473e-08, 7.43788e-27, 1.37688e-07, 7.43788e-27, 7.43788e-27
0.44597, 0, 2.17066e-07, 2.72943e-26, 1.41421, -2.17066e-07, 2.72943e-26, 0, 2.72943e-26, 2.72943e-26, 2.72943e-26, 2.72943e-26, 2.72943e-26, 4.56214e-14, 2.72943e-26, 2.72943e-26, 2.72943e-26, 1.2735e-09, 2.72943e-26, 2.72943e-26, 2.9295e-11, 3.07543e-08, 2.72943e-26, 1.85008e-07, 2.72943e-26, 2.72943e-26
0.453844, 0, 2.95369e-07, 9.59164e-26, 1.41421, -2.95369e-07, 9.59164e-26, 0, 9.59164e-26, 9.59164e-26, 9.59164e-26, 9.59164e-26, 9.59164e-26, 1.46289e-13, 9.59164e-26, 9.59164e-26, 9.59164e-26, 1.71713e-09, 9.59164e-26, 9.59164e-26, 4.48865e-11, 4.63369e-08, 9.59164e-26, 2.4727e-07, 9.59164e-26, 9.59164e-26
0.461719, 0, 4.01674e-07, 3.27205e-25, 1.41421, -4.01674e-07, 2.78039e-12, 0, 1.23755e-14, 3.01395e-14, 3.76551e-12, 1.1062e-13, 1.25013e-11, 2.41223e-12, 5.8915e-12, 1.67641e-12, 9.13719e-10, 2.30513e-09, 9.21021e-13, 4.70019e-14, 6.85586e-11, 6.95696e-08, 1.18784e-15, 3.28778e-07, 3.27205e-25, 8.80401e-12
0.469594, 0, 5.45656e-07, 4.87741e-10, 1.41421, -5.45656e-07, 4.96625e-10, 4.87741e-10, 4.8778e-10, 4.87837e-10, 4.99772e-10, 4.88094e-10, 5.27684e-10, 4.95109e-10, 5.06565e-10, 4.93097e-10, 3.40721e-09, 3.56886e-09, 4.90684e-10, 4.87891e-10, 5.92088e-10, 1.04534e-07, 4.87745e-10, 4.35381e-07, 4.87741e-10, 5.15871e-10
0.477468, 0, 7.40635e-07, 1.55696e-09, 1.41421, -7.40635e-07, 1.57895e-09, 1.55696e-09, 1.55706e-09, 1.5572e-09, 1.58675e-09, 1.55783e-09, 1.65586e-09, 1.57494e-09, 1.60357e-09, 1.57022e-09, 8.78541e-09, 5.65777e-09, 1.56425e-09, 1.55733e-09, 1.71515e-09, 1.56505e-07, 1.55697e-09, 5.73892e-07, 1.55696e-09, 1.62661e-09
0.485343, 0, 1.00574e-06, 3.85045e-09, 1.41421, -1.00574e-06, 3.90006e-09, 3.85045e-09, 3.85067e-09, 3.85099e-09, 3.91764e-09, 3.85242e-09, 4.0735e-09, 3.8907e-09, 3.95557e-09, 3.88036e-09, 2.0153e-08, 9.28559e-09, 3.86688e-09, 3.85129e-09, 4.08923e-09, 2.3354e-07, 3.85047e-09, 7.53377e-07, 3.85045e-09, 4.00753e-09
0.493218, 0, 1.3684e-06, 8.67737e-09, 1.41421, -1.3684e-06, 8.78402e-09, 8.67737e-09, 8.67785e-09, 8.67853e-09, 8.82181e-09, 8.68162e-09, 9.15689e-09, 8.76349e-09, 8.90336e-09, 8.74168e-09, 4.3725e-08, 1.58513e-08, 8.7127e-09, 8.67918e-09, 9.03614e-09, 3.47496e-07, 8.67742e-09, 9.85516e-07, 8.67737e-09, 9.01507e-09
0.501092, 0, 1.86921e-06, 1.86424e-08, 1.41421, -1.86921e-06, 1.88646e-08, 1.86424e-08, 1.86434e-08, 1.86448e-08, 1.89434e-08, 1.86512e-08, 1.96417e-08, 1.88211e-08, 1.91133e-08, 1.87764e-08, 9.16876e-08, 2.80726e-08, 1.8716e-08, 1.86461e-08, 1.91787e-08, 5.15927e-07, 1.86425e-08, 1.28581e-06, 1.86424e-08, 1.93462e-08
0.508967, 0, 2.56973e-06, 3.88305e-08, 1.41421, -2.56973e-06, 3.92828e-08, 3.88305e-08, 3.88325e-08, 3.88354e-08, 3.94431e-08, 3.88485e-08, 4.08642e-08, 3.92292e-08, 3.97889e-08, 3.91032e-08, 1.87474e-07, 5.11768e-08, 3.89803e-08, 3.88382e-08, 3.96283e-08, 7.6504e-07, 3.88307e-08, 1.67539e-06, 3.88305e-08, 4.02627e-08
0.516842, 0, 3.56427e-06, 7.897e-08, 1.41421, -3.56427e-06, 7.98716e-08, 7.897e-08, 7.8974e-08, 7.89798e-08, 8.0191e-08, 7.90059e-08, 8.30236e-08, 7.9886e-08, 8.08804e-08, 7.95136e-08, 3.75246e-07, 9.50693e-08, 7.92687e-08, 7.89853e-08, 8.01502e-08, 1.13294e-06, 7.89704e-08, 2.18397e-06, 7.897e-08, 8.18247e-08
0.524716, 0, 5.003e-06, 1.57312e-07, 1.41421, -5.003e-06, 1.59075e-07, 1.57312e-07, 1.5732e-07, 1.57331e-07, 1.59699e-07, 1.57382e-07, 1.65238e-07, 1.59612e-07, 1.61047e-07, 1.58375e-07, 7.36597e-07, 1.78222e-07, 1.57896e-07, 1.57342e-07, 1.59048e-07, 1.67791e-06, 1.57313e-07, 2.85501e-06, 1.57312e-07, 1.62894e-07
0.532591, 0, 7.12571e-06, 3.07407e-07, 1.41421, -7.12571e-06, 3.10791e-07, 3.07407e-07, 3.07422e-07, 3.07444e-07, 3.11989e-07, 3.07542e-07, 3.2262e-07, 3.12504e-07, 3.14576e-07, 3.09447e-07, 1.41927e-06, 3.34458e-07, 3.08528e-07, 3.07465e-07, 3.09948e-07, 2.48794e-06, 3.07409e-07, 3.75416e-06, 3.07407e-07, 3.18121e-07
0.540466, 0, 1.03201e-05, 5.89717e-07, 1.41421, -1.03201e-05, 5.96095e-07, 5.89717e-07, 5.89746e-07, 5.89786e-07, 5.98354e-07, 5.89971e-07, 6.18392e-07, 6.00372e-07, 6.03231e-07, 5.93563e-07, 2.68552e-06, 6.24576e-07, 5.9183e-07, 5.89825e-07, 5.93412e-07, 3.6974e-06, 5.8972e-07, 4.98363e-06, 5.89717e-07, 6.09911e-07
0.54834, 0, 1.52144e-05, 1.11099e-06, 1.41421, -1.52144e-05, 1.1228e-06, 1.11099e-06, 1.11105e-06, 1.11112e-06, 1.12699e-06, 1.11146e-06, 1.16408e-06, 1.13251e-06, 1.13601e-06, 1.11811e-06, 4.99143e-06, 1.15574e-06, 1.1149e-06, 1.11119e-06, 1.11634e-06, 5.51269e-06, 1.111e-06, 6.70549e-06, 1.11099e-06, 1.14838e-06
0.556215, 0, 2.28239e-05, 2.05599e-06, 1.41421, -2.28239e-05, 2.07747e-06, 2.05599e-06, 2.05609e-06, 2.05622e-06, 2.08508e-06, 2.05684e-06, 2.15256e-06, 2.09801e-06, 2.1015e-06, 2.06894e-06, 9.1145e-06, 2.11321e-06, 2.06311e-06, 2.05635e-06, 2.06367e-06, 8.25231e-06, 2.056e-06, 9.17984e-06, 2.05599e-06, 2.124e-06
0.56409, 0, 3.47793e-05, 3.73794e-06, 1.41421, -3.47793e-05, 3.77633e-06, 3.73794e-06, 3.73811e-06, 3.73836e-06, 3.78993e-06, 3.73947e-06, 3.91054e-06, 3.81886e-06, 3.81928e-06, 3.76108e-06, 1.63531e-05, 3.81084e-06, 3.75065e-06, 3.73859e-06, 3.74892e-06, 1.24081e-05, 3.73796e-06, 1.28247e-05, 3.73794e-06, 3.85949e-06
0.571964, 0, 5.36726e-05, 6.67717e-06, 1.41421, -5.36726e-05, 6.74458e-06, 6.67717e-06, 6.67747e-06, 6.6779e-06, 6.76847e-06, 6.67985e-06, 6.98028e-06, 6.83082e-06, 6.82001e-06, 6.71781e-06, 2.88315e-05, 6.76971e-06, 6.6995e-06, 6.6783e-06, 6.69276e-06, 1.8738e-05, 6.67719e-06, 1.83096e-05, 6.67717e-06, 6.89063e-06
0.579839, 0, 8.3574e-05, 1.17205e-05, 1.41421, -8.3574e-05, 1.18369e-05, 1.17205e-05, 1.1721e-05, 1.17218e-05, 1.18781e-05, 1.17251e-05, 1.22436e-05, 1.20082e-05, 1.1967e-05, 1.17907e-05, 4.99551e-05, 1.18376e-05, 1.17591e-05, 1.17225e-05, 1.17426e-05, 2.84048e-05, 1.17206e-05, 2.66992e-05, 1.17205e-05, 1.20889e-05
0.587714, 0, 0.000130771, 2.02176e-05, 1.41421, -0.000130771, 2.0415e-05, 2.02176e-05, 2.02185e-05, 2.02198e-05, 2.04849e-05, 2.02255e-05, 2.11049e-05, 2.07485e-05, 2.06358e-05, 2.03366e-05, 8.5069e-05, 2.03652e-05, 2.0283e-05, 2.0221e-05, 2.02486e-05, 4.31775e-05, 2.02177e-05, 3.96566e-05, 2.02176e-05, 2.08425e-05
0.595588, 0, 0.000204826, 3.42751e-05, 1.41421, -0.000204826, 3.46041e-05, 3.42751e-05, 3.42765e-05, 3.42786e-05, 3.47206e-05, 3.42882e-05, 3.57543e-05, 3.52406e-05, 3.49722e-05, 3.44734e-05, 0.00014239, 3.44606e-05, 3.43841e-05, 3.42806e-05, 3.43184e-05, 6.57194e-05, 3.42752e-05, 5.97491e-05, 3.42751e-05, 3.53168e-05
0.603463, 0, 0.000320028, 5.71127e-05, 1.41421, -0.000320028, 5.76518e-05, 5.71127e-05, 5.71151e-05, 5.71185e-05, 5.78428e-05, 5.71341e-05, 5.95367e-05, 5.88433e-05, 5.8255e-05, 5.74377e-05, 0.000234284, 5.73452e-05, 5.72913e-05, 5.71218e-05, 5.71729e-05, 9.99902e-05, 5.71129e-05, 9.08704e-05, 5.71127e-05, 5.88198e-05
0.611338, 0, 0.000497321, 9.35464e-05, 1.41421, -0.000497321, 9.44149e-05, 9.35464e-05, 9.35502e-05, 9.35558e-05, 9.47226e-05, 9.35809e-05, 9.74514e-05, 9.66024e-05, 9.53867e-05, 9.407e-05, 0.000378965, 9.38371e-05, 9.38341e-05, 9.3561e-05, 9.36297e-05, 0.00015179, 9.35467e-05, 0.000138815, 9.35464e-05, 9.62965e-05
