   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.0943, 0, 0.00348941, 0, 1.41421, -0.00348941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00345076, 0, 3.86416e-05, 0
23.1022, 0, 0.00360006, 0, 1.41421, -0.00360006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00356415, 0, 3.59164e-05, 0
23.1101, 0, 0.00370554, 0, 1.41421, -0.00370554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00367226, 0, 3.32816e-05, 0
23.1179, 0, 0.00380324, 0, 1.41421, -0.00380324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0037725, 0, 3.0746e-05, 0
23.1258, 0, 0.00389094, 0, 1.41421, -0.00389094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00386263, 0, 2.83133e-05, 0
23.1337, 0, 0.00396659, 0, 1.41421, -0.00396659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039406, 0, 2.59887e-05, 0
23.1415, 0, 0.00402839, 0, 1.41421, -0.00402839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00400461, 0, 2.37779e-05, 0
23.1494, 0, 0.0040749, 0, 1.41421, -0.0040749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00405321, 0, 2.16823e-05, 0
23.1573, 0, 0.00410494, 0, 1.41421, -0.00410494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00408524, 0, 1.97042e-05, 0
23.1652, 0, 0.00411765, 0, 1.41421, -0.00411765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0040998, 0, 1.78456e-05, 0
23.173, 0, 0.00411249, 0, 1.41421, -0.00411249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00409638, 0, 1.61066e-05, 0
23.1809, 0, 0.00408921, 0, 1.41421, -0.00408921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00407473, 0, 1.44852e-05, 0
23.1888, 0, 0.00404791, 0, 1.41421, -0.00404791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00403493, 0, 1.29811e-05, 0
23.1967, 0, 0.00398898, 0, 1.41421, -0.00398898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00397739, 0, 1.15918e-05, 0
23.2046, 0, 0.00391301, 0, 1.41421, -0.00391301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039027, 0, 1.0313e-05, 0
23.2124, 0, 0.00382096, 0, 1.41421, -0.00382096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00381182, 0, 9.14192e-06, 0
23.2203, 0, 0.00371395, 0, 1.41421, -0.00371395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00370588, 0, 8.07393e-06, 0
23.2282, 0, 0.00359331, 0, 1.41421, -0.00359331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0035862, 0, 7.10419e-06, 0
23.2361, 0, 0.00346053, 0, 1.41421, -0.00346053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0034543, 0, 6.22749e-06, 0
23.2439, 0, 0.00331724, 0, 1.41421, -0.00331724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00331181, 0, 5.43839e-06, 0
23.2518, 0, 0.00316516, 0, 1.41421, -0.00316516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316043, 0, 4.73126e-06, 0
23.2597, 0, 0.00300605, 0, 1.41421, -0.00300605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00300195, 0, 4.10037e-06, 0
23.2676, 0, 0.00284165, 0, 1.41421, -0.00284165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00283811, 0, 3.53984e-06, 0
23.2754, 0, 0.00267381, 0, 1.41421, -0.00267381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00267076, 0, 3.04427e-06, 0
23.2833, 0, 0.00250425, 0, 1.41421, -0.00250425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00250164, 0, 2.60806e-06, 0
23.2912, 0, 0.00233448, 0, 1.41421, -0.00233448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00233226, 0, 2.22549e-06, 0
23.2991, 0, 0.00216617, 0, 1.41421, -0.00216617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00216427, 0, 1.89172e-06, 0
23.3069, 0, 0.00200071, 0, 1.41421, -0.00200071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00199911, 0, 1.60178e-06, 0
23.3148, 0, 0.00183925, 0, 1.41421, -0.00183925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0018379, 0, 1.35086e-06, 0
23.3227, 0, 0.00168302, 0, 1.41421, -0.00168302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168189, 0, 1.13481e-06, 0
23.3306, 0, 0.00153294, 0, 1.41421, -0.00153294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00153199, 0, 9.4957e-07, 0
23.3384, 0, 0.00138978, 0, 1.41421, -0.00138978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00138899, 0, 7.91433e-07, 0
23.3463, 0, 0.00125417, 0, 1.41421, -0.00125417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00125352, 0, 6.57027e-07, 0
23.3542, 0, 0.00112657, 0, 1.41421, -0.00112657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00112603, 0, 5.43293e-07, 0
23.3621, 0, 0.00100728, 0, 1.41421, -0.00100728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100683, 0, 4.4747e-07, 0
23.3699, 0, 0.000896474, 0, 1.41421, -0.000896474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000896106, 0, 3.67091e-07, 0
23.3778, 0, 0.000794183, 0, 1.41421, -0.000794183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000793883, 0, 2.99959e-07, 0
23.3857, 0, 0.000700305, 0, 1.41421, -0.000700305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000700061, 0, 2.44122e-07, 0
23.3936, 0, 0.000614726, 0, 1.41421, -0.000614726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000614528, 0, 1.97914e-07, 0
23.4014, 0, 0.000537112, 0, 1.41421, -0.000537112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000536952, 0, 1.5981e-07, 0
23.4093, 0, 0.00046713, 0, 1.41421, -0.00046713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000467001, 0, 1.28526e-07, 0
23.4172, 0, 0.000404419, 0, 1.41421, -0.000404419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000404316, 0, 1.02964e-07, 0
23.4251, 0, 0.000348538, 0, 1.41421, -0.000348538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000348456, 0, 8.21664e-08, 0
23.4329, 0, 0.000298984, 0, 1.41421, -0.000298984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000298919, 0, 6.53042e-08, 0
23.4408, 0, 0.000255315, 0, 1.41421, -0.000255315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000255263, 0, 5.17019e-08, 0
23.4487, 0, 0.000217039, 0, 1.41421, -0.000217039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000216998, 0, 4.07749e-08, 0
23.4566, 0, 0.000183646, 0, 1.41421, -0.000183646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000183614, 0, 3.20278e-08, 0
23.4644, 0, 0.000154691, 0, 1.41421, -0.000154691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154666, 0, 2.50607e-08, 0
23.4723, 0, 0.00012971, 0, 1.41421, -0.00012971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00012969, 0, 1.95329e-08, 0
23.4802, 0, 0.000108269, 0, 1.41421, -0.000108269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000108254, 0, 1.51653e-08, 0
23.4881, 0, 8.99638e-05, 0, 1.41421, -8.99638e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99521e-05, 0, 1.17289e-08, 0
23.4959, 0, 7.44151e-05, 0, 1.41421, -7.44151e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4406e-05, 0, 9.03613e-09, 0
23.5038, 0, 6.12756e-05, 0, 1.41421, -6.12756e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12686e-05, 0, 6.93482e-09, 0
23.5117, 0, 5.02285e-05, 0, 1.41421, -5.02285e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02232e-05, 0, 5.30177e-09, 0
23.5196, 0, 4.09856e-05, 0, 1.41421, -4.09856e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09815e-05, 0, 4.03753e-09, 0
23.5274, 0, 3.32947e-05, 0, 1.41421, -3.32947e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32916e-05, 0, 3.06324e-09, 0
23.5353, 0, 2.69269e-05, 0, 1.41421, -2.69269e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69246e-05, 0, 2.3154e-09, 0
23.5432, 0, 2.1677e-05, 0, 1.41421, -2.1677e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16753e-05, 0, 1.74326e-09, 0
23.5511, 0, 1.73735e-05, 0, 1.41421, -1.73735e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73722e-05, 0, 1.30763e-09, 0
23.5589, 0, 1.38628e-05, 0, 1.41421, -1.38628e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38618e-05, 0, 9.77238e-10, 0
23.5668, 0, 1.10109e-05, 0, 1.41421, -1.10109e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10101e-05, 0, 7.2747e-10, 0
23.5747, 0, 8.70715e-06, 0, 1.41421, -8.70715e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70661e-06, 0, 5.39544e-10, 0
23.5826, 0, 6.85476e-06, 0, 1.41421, -6.85476e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85436e-06, 0, 3.98659e-10, 0
23.5904, 0, 5.37247e-06, 0, 1.41421, -5.37247e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37217e-06, 0, 2.93454e-10, 0
23.5983, 0, 4.19202e-06, 0, 1.41421, -4.19202e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1918e-06, 0, 2.15196e-10, 0
23.6062, 0, 3.25643e-06, 0, 1.41421, -3.25643e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25628e-06, 0, 1.57207e-10, 0
23.6141, 0, 2.51846e-06, 0, 1.41421, -2.51846e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51835e-06, 0, 1.14403e-10, 0
23.6219, 0, 1.93913e-06, 0, 1.41421, -1.93913e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93904e-06, 0, 8.29286e-11, 0
23.6298, 0, 1.48647e-06, 0, 1.41421, -1.48647e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48641e-06, 0, 5.98728e-11, 0
23.6377, 0, 1.13438e-06, 0, 1.41421, -1.13438e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13434e-06, 0, 4.30451e-11, 0
23.6456, 0, 8.62001e-07, 0, 1.41421, -8.62001e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6197e-07, 0, 3.08183e-11, 0
23.6534, 0, 6.52102e-07, 0, 1.41421, -6.52102e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5208e-07, 0, 2.19608e-11, 0
23.6613, 0, 4.91116e-07, 0, 1.41421, -4.91116e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.911e-07, 0, 1.5569e-11, 0
23.6692, 0, 3.68307e-07, 0, 1.41421, -3.68307e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68296e-07, 0, 1.09772e-11, 0
23.6771, 0, 2.74982e-07, 0, 1.41421, -2.74982e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74974e-07, 0, 7.68882e-12, 0
23.6849, 0, 2.04394e-07, 0, 1.41421, -2.04394e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04388e-07, 0, 5.34278e-12, 0
23.6928, 0, 1.51275e-07, 0, 1.41421, -1.51275e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51271e-07, 0, 3.67692e-12, 0
23.7007, 0, 1.11483e-07, 0, 1.41421, -1.11483e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1148e-07, 0, 2.5833e-12, 0
23.7086, 0, 8.1789e-08, 0, 1.41421, -8.1789e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.17872e-08, 0, 1.7508e-12, 0
23.7164, 0, 5.97485e-08, 0, 1.41421, -5.97485e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97473e-08, 0, 1.16627e-12, 0
23.7243, 0, 4.34623e-08, 0, 1.41421, -4.34623e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34616e-08, 0, 7.57465e-13, 0
23.7322, 0, 3.14738e-08, 0, 1.41421, -3.14738e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14733e-08, 0, 4.72624e-13, 0
23.7401, 0, 2.26957e-08, 0, 1.41421, -2.26957e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26955e-08, 0, 2.75211e-13, 0
23.7479, 0, 1.62955e-08, 0, 1.41421, -1.62955e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62953e-08, 0, 1.90499e-13, 0
23.7558, 0, 1.16499e-08, 0, 1.41421, -1.16499e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16498e-08, 0, 1.30789e-13, 0
23.7637, 0, 8.29283e-09, 0, 1.41421, -8.29283e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29274e-09, 0, 8.88954e-14, 0
23.7716, 0, 5.87729e-09, 0, 1.41421, -5.87729e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87723e-09, 0, 5.96312e-14, 0
23.7794, 0, 4.14815e-09, 0, 1.41421, -4.14815e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14811e-09, 0, 3.94504e-14, 0
23.7873, 0, 2.91487e-09, 0, 1.41421, -2.91487e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91485e-09, 0, 2.56088e-14, 0
23.7952, 0, 2.03917e-09, 0, 1.41421, -2.03917e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03916e-09, 0, 1.60747e-14, 0
23.8031, 0, 1.42034e-09, 0, 1.41421, -1.42034e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42033e-09, 0, 1.0341e-14, 0
23.8109, 0, 9.84761e-10, 0, 1.41421, -9.84761e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.84754e-10, 0, 6.42544e-15, 0
23.8188, 0, 6.78964e-10, 0, 1.41421, -6.78964e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7896e-10, 0, 3.86283e-15, 0
23.8267, 0, 4.64518e-10, 0, 1.41421, -4.64518e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64515e-10, 0, 2.12691e-15, 0
23.8346, 0, 3.11468e-10, 0, 1.41421, -3.11468e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11467e-10, 0, 9.62794e-16, 0
23.8424, 0, 1.77334e-10, 0, 1.41421, -1.77334e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77334e-10, 0, 1.90525e-16, 0
23.8503, 0, 7.69793e-11, 0, 1.41421, -7.69793e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.69791e-11, 0, 1.21496e-16, 0
23.8582, 0, 4.49624e-11, 0, 1.41421, -4.49624e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49624e-11, 0, 7.44879e-17, 0
23.8661, 0, 2.78809e-11, 0, 1.41421, -2.78809e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78809e-11, 0, 4.25931e-17, 0
23.8739, 0, 1.75422e-11, 0, 1.41421, -1.75422e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75422e-11, 0, 2.24313e-17, 0
23.8818, 0, 1.10099e-11, 0, 1.41421, -1.10099e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10099e-11, 0, 8.91795e-18, 0
23.8897, 0, 6.73446e-12, 0, 1.41421, -6.73446e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73446e-12, 0, 0, 0
23.8976, 0.871655, 3.07646e-12, 0, 1.6946, 0.871655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07646e-12, 0, 0, 0
23.9054, 0.128345, 1.63401e-12, 0, 1.45888, 0.128345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63401e-12, 0, 0, 0
23.9133, 0, 8.1142e-13, 0, 1.41421, -8.1142e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.1142e-13, 0, 0, 0
23.9212, 0, 3.23392e-13, 0, 1.41421, -3.23392e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23392e-13, 0, 0, 0
23.9291, 0, 3.76077e-14, 0, 1.41421, -3.76077e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76077e-14, 0, 0, 0
23.9369, 0, 1.97734e-14, 0, 1.41421, -1.97734e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97734e-14, 0, 0, 0
23.9448, 0, 9.37525e-15, 0, 1.41421, -9.37525e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37525e-15, 0, 0, 0
23.9527, 0, 3.37342e-15, 0, 1.41421, -3.37342e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37342e-15, 0, 0, 0
23.9606, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9684, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9763, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9842, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9921, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.9999, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0078, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0157, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0236, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0314, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0393, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0472, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0551, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0629, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0708, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0787, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0866, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.0944, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1023, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1102, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1181, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1259, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1338, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1417, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1496, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1574, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1653, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1732, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1811, 1, 0, 0, 1.73205, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1889, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1968, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2047, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2126, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2204, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
