   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.02837, 7.94675, 6.25632, 6.24984, 3.15385, 1.69043, 6.24984, 0, 6.24985, 6.24986, 6.25309, 6.25304, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984, 6.24984
4.03624, 4.99058, 6.29145, 6.28459, 2.64397, -1.30087, 6.28459, 0, 6.2846, 6.28461, 6.28784, 6.28817, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459, 6.28459
4.04412, 4.14238, 6.32661, 6.31929, 2.47838, -2.18424, 6.31929, 0, 6.3193, 6.31931, 6.32254, 6.32333, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929, 6.31929
4.05199, 5.94437, 6.36185, 6.35396, 2.81858, -0.417483, 6.35396, 0, 6.35396, 6.35398, 6.35721, 6.35857, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396, 6.35396
4.05986, 5.88426, 6.39718, 6.3886, 2.80789, -0.512921, 6.3886, 0, 6.3886, 6.38862, 6.39185, 6.3939, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886, 6.3886
4.06773, 2.16413, 6.43263, 6.42323, 2.04062, -4.26851, 6.42323, 0, 6.42324, 6.42325, 6.42648, 6.42935, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323, 6.42323
4.07561, 3.81655, 6.46824, 6.45787, 2.41175, -2.65169, 6.45787, 0, 6.45788, 6.45789, 6.46112, 6.46496, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787, 6.45787
4.08348, 3.0531, 6.50401, 6.49253, 2.24791, -3.45092, 6.49253, 0, 6.49254, 6.49255, 6.49578, 6.50073, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253, 6.49253
4.09135, 1.18828, 6.53999, 6.52723, 1.78558, -5.35171, 6.52723, 0, 6.52724, 6.52725, 6.53049, 6.53671, 6.52723, 6.52723, 6.52723, 6.52723, 6.52723, 6.52723, 6.52723, 6.52723, 6.52724, 6.52723, 6.52723, 6.52723
4.09923, 7.5948, 6.57618, 6.56198, 3.09755, 1.01861, 6.56198, 0, 6.56199, 6.562, 6.56523, 6.5729, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198, 6.56198
4.1071, 4.3352, 6.61259, 6.59679, 2.51698, -2.27739, 6.59679, 0, 6.5968, 6.59681, 6.60005, 6.60931, 6.59679, 6.59679, 6.59679, 6.59679, 6.59679, 6.59679, 6.59679, 6.59679, 6.5968, 6.59679, 6.59679, 6.59679
4.11497, 2.85272, 6.64921, 6.63168, 2.20289, -3.79649, 6.63168, 0, 6.63169, 6.6317, 6.63493, 6.64593, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168, 6.63168
4.12285, 1.1425, 6.68604, 6.66666, 1.77271, -5.54354, 6.66666, 0, 6.66667, 6.66668, 6.66991, 6.68276, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666, 6.66666
4.13072, 7.84301, 6.72306, 6.70173, 3.13736, 1.11996, 6.70173, 0, 6.70174, 6.70175, 6.70498, 6.71977, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173, 6.70173
4.13859, 8.99274, 6.76023, 6.73691, 3.31553, 2.23251, 6.73691, 0, 6.73692, 6.73693, 6.74016, 6.75695, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691, 6.73691
4.14646, 3.23903, 6.79751, 6.7722, 2.28889, -3.55847, 6.7722, 0, 6.77221, 6.77222, 6.77545, 6.79423, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722, 6.7722
4.15434, 2.91561, 6.83486, 6.80761, 2.21712, -3.91924, 6.80761, 0, 6.80762, 6.80763, 6.81086, 6.83158, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761, 6.80761
4.16221, 7.82362, 6.87222, 6.84314, 3.13427, 0.951403, 6.84314, 0, 6.84315, 6.84316, 6.84639, 6.86894, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314, 6.84314
4.17008, 6.0822, 6.90954, 6.8788, 2.84292, -0.827343, 6.8788, 0, 6.87881, 6.87882, 6.88205, 6.90626, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788, 6.8788
4.17796, 6.62875, 6.94678, 6.91459, 2.93747, -0.318031, 6.91459, 0, 6.9146, 6.91461, 6.91784, 6.9435, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459, 6.91459
4.18583, 3.36147, 6.98388, 6.95051, 2.31549, -3.6224, 6.95051, 0, 6.95052, 6.95053, 6.95376, 6.9806, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051, 6.95051
4.1937, 7.70569, 7.02079, 6.98657, 3.1154, 0.684898, 6.98657, 0, 6.98657, 6.98659, 6.98982, 7.01751, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657, 6.98657
4.20157, 8.186, 7.0575, 7.02276, 3.19155, 1.1285, 7.02276, 0, 7.02277, 7.02278, 7.02601, 7.05422, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276, 7.02276
4.20945, 5.89145, 7.09398, 7.05909, 2.80917, -1.20253, 7.05909, 0, 7.0591, 7.05911, 7.06234, 7.0907, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909, 7.05909
4.21732, 4.30143, 7.13023, 7.09556, 2.51027, -2.82879, 7.09556, 0, 7.09556, 7.09558, 7.09881, 7.12695, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556, 7.09556
4.22519, 5.78537, 7.16626, 7.13217, 2.79023, -1.38089, 7.13217, 0, 7.13217, 7.13219, 7.13542, 7.16298, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217, 7.13217
4.23307, 7.8842, 7.20209, 7.16891, 3.14391, 0.682113, 7.16891, 0, 7.16891, 7.16893, 7.17216, 7.19881, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891, 7.16891
4.24094, 5.10114, 7.23776, 7.20579, 2.6648, -2.13662, 7.20579, 0, 7.20579, 7.20581, 7.20904, 7.23448, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579, 7.20579
4.24881, 4.21968, 7.27331, 7.2428, 2.49393, -3.05363, 7.2428, 0, 7.24281, 7.24282, 7.24606, 7.27003, 7.2428, 7.2428, 7.2428, 7.2428, 7.2428, 7.2428, 7.2428, 7.2428, 7.24281, 7.2428, 7.2428, 7.2428
4.25669, 6.76599, 7.3088, 7.27995, 2.96074, -0.542813, 7.27995, 0, 7.27996, 7.27997, 7.2832, 7.30552, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995, 7.27995
4.26456, 5.11097, 7.34428, 7.31724, 2.66664, -2.23332, 7.31724, 0, 7.31725, 7.31726, 7.32049, 7.341, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724, 7.31724
4.27243, 3.99518, 7.37981, 7.35466, 2.44851, -3.38463, 7.35466, 0, 7.35467, 7.35468, 7.35792, 7.37653, 7.35466, 7.35466, 7.35466, 7.35466, 7.35466, 7.35466, 7.35466, 7.35466, 7.35467, 7.35466, 7.35466, 7.35466
4.2803, 8.87229, 7.41545, 7.39222, 3.29732, 1.45684, 7.39222, 0, 7.39223, 7.39224, 7.39547, 7.41217, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222, 7.39222
4.28818, 6.74164, 7.45124, 7.4299, 2.95663, -0.709602, 7.4299, 0, 7.42991, 7.42992, 7.43315, 7.44796, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299, 7.4299
4.29605, 4.49945, 7.48723, 7.46772, 2.5494, -2.98778, 7.46772, 0, 7.46773, 7.46774, 7.47097, 7.48395, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772, 7.46772
4.30392, 3.99764, 7.52345, 7.50567, 2.44901, -3.52581, 7.50567, 0, 7.50567, 7.50569, 7.50892, 7.52017, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567, 7.50567
4.3118, 5.46667, 7.55994, 7.54374, 2.73252, -2.09327, 7.54374, 0, 7.54375, 7.54376, 7.54699, 7.55665, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374, 7.54374
4.31967, 5.5285, 7.5967, 7.58194, 2.74381, -2.0682, 7.58194, 0, 7.58194, 7.58196, 7.58519, 7.59342, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194, 7.58194
4.32754, 6.58516, 7.63376, 7.62027, 2.93005, -1.04859, 7.62027, 0, 7.62027, 7.62029, 7.62352, 7.63048, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027, 7.62027
4.33541, 7.2701, 7.67112, 7.65873, 3.04468, -0.401013, 7.65873, 0, 7.65873, 7.65875, 7.66198, 7.66784, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873, 7.65873
4.34329, 5.71053, 7.70876, 7.69731, 2.77678, -1.99823, 7.69731, 0, 7.69732, 7.69733, 7.70056, 7.70548, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731, 7.69731
4.35116, 9.99037, 7.74669, 7.73602, 3.46271, 2.24368, 7.73602, 0, 7.73603, 7.73604, 7.73927, 7.74341, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602, 7.73602
4.35903, 6.84315, 7.78489, 7.77486, 2.97374, -0.941742, 7.77486, 0, 7.77487, 7.77488, 7.77811, 7.78161, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486, 7.77486
4.36691, 8.13748, 7.82335, 7.81383, 3.18394, 0.31413, 7.81383, 0, 7.81384, 7.81385, 7.81708, 7.82007, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383, 7.81383
4.37478, 4.1425, 7.86205, 7.85292, 2.47841, -3.71955, 7.85292, 0, 7.85293, 7.85294, 7.85617, 7.85877, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292, 7.85292
4.38265, 8.8382, 7.90099, 7.89215, 3.29214, 0.937219, 7.89215, 0, 7.89215, 7.89217, 7.8954, 7.8977, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215, 7.89215
4.39053, 11.8335, 7.94012, 7.93149, 3.71934, 3.89336, 7.93149, 0, 7.9315, 7.93152, 7.93475, 7.93684, 7.93149, 7.93149, 7.93149, 7.93149, 7.93149, 7.93149, 7.93149, 7.93149, 7.9315, 7.93149, 7.93149, 7.93149
4.3984, 2.46574, 7.97946, 7.97097, 2.11323, -5.51372, 7.97097, 0, 7.97098, 7.97099, 7.97422, 7.97618, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097, 7.97097
4.40627, 5.31834, 8.01898, 8.01058, 2.70524, -2.70064, 8.01058, 0, 8.01058, 8.0106, 8.01383, 8.0157, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058, 8.01058
4.41414, 8.50781, 8.05868, 8.05031, 3.24157, 0.449131, 8.05031, 0, 8.05031, 8.05033, 8.05356, 8.0554, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031, 8.05031
4.42202, 9.6601, 8.09853, 8.09017, 3.41469, 1.56156, 8.09017, 0, 8.09018, 8.09019, 8.09342, 8.09525, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017, 8.09017
4.42989, 9.32577, 8.13854, 8.13015, 3.36538, 1.18723, 8.13015, 0, 8.13016, 8.13017, 8.1334, 8.13526, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015, 8.13015
4.43776, 10.6498, 8.1787, 8.17026, 3.55666, 2.4711, 8.17026, 0, 8.17027, 8.17028, 8.17352, 8.17542, 8.17026, 8.17026, 8.17026, 8.17026, 8.17026, 8.17026, 8.17026, 8.17026, 8.17027, 8.17026, 8.17026, 8.17026
4.44564, 5.33551, 8.219, 8.21049, 2.70841, -2.88349, 8.21049, 0, 8.2105, 8.21052, 8.21375, 8.21572, 8.21049, 8.21049, 8.21049, 8.21049, 8.21049, 8.21049, 8.21049, 8.21049, 8.2105, 8.21049, 8.21049, 8.21049
4.45351, 9.64089, 8.25943, 8.25085, 3.41188, 1.38146, 8.25085, 0, 8.25086, 8.25087, 8.2541, 8.25615, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085, 8.25085
4.46138, 6.52313, 8.29999, 8.29133, 2.91944, -1.77686, 8.29133, 0, 8.29134, 8.29135, 8.29458, 8.29671, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133, 8.29133
4.46926, 6.63331, 8.34068, 8.33192, 2.93825, -1.70737, 8.33192, 0, 8.33193, 8.33194, 8.33518, 8.3374, 8.33192, 8.33192, 8.33192, 8.33192, 8.33192, 8.33192, 8.33192, 8.33192, 8.33193, 8.33192, 8.33192, 8.33192
4.47713, 11.624, 8.38149, 8.37263, 3.69108, 3.24255, 8.37263, 0, 8.37264, 8.37265, 8.37589, 8.37821, 8.37263, 8.37263, 8.37263, 8.37263, 8.37263, 8.37263, 8.37263, 8.37263, 8.37264, 8.37263, 8.37263, 8.37263
4.485, 7.17119, 8.42241, 8.41346, 3.0284, -1.25122, 8.41346, 0, 8.41347, 8.41348, 8.41671, 8.41913, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346, 8.41346
4.49287, 6.36398, 8.46346, 8.4544, 2.89205, -2.09949, 8.4544, 0, 8.45441, 8.45442, 8.45766, 8.46018, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544, 8.4544
4.50075, 6.42134, 8.50462, 8.49545, 2.90195, -2.08328, 8.49545, 0, 8.49546, 8.49547, 8.49871, 8.50134, 8.49545, 8.49545, 8.49545, 8.49545, 8.49545, 8.49545, 8.49545, 8.49545, 8.49546, 8.49545, 8.49545, 8.49545
4.50862, 11.9852, 8.54589, 8.53662, 3.73968, 3.43931, 8.53662, 0, 8.53662, 8.53664, 8.53987, 8.54261, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662, 8.53662
4.51649, 11.79, 8.58727, 8.57789, 3.71349, 3.20274, 8.57789, 0, 8.5779, 8.57791, 8.58114, 8.58399, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789, 8.57789
4.52437, 8.18129, 8.62877, 8.61927, 3.19081, -0.447476, 8.61927, 0, 8.61928, 8.61929, 8.62252, 8.62548, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927, 8.61927
4.53224, 5.78637, 8.67036, 8.66075, 2.79041, -2.88399, 8.66075, 0, 8.66076, 8.66077, 8.664, 8.66708, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075, 8.66075
4.54011, 8.18464, 8.71206, 8.70233, 3.19134, -0.527428, 8.70233, 0, 8.70234, 8.70235, 8.70559, 8.70878, 8.70233, 8.70233, 8.70233, 8.70233, 8.70233, 8.70233, 8.70233, 8.70233, 8.70234, 8.70233, 8.70233, 8.70233
4.54799, 9.01061, 8.75386, 8.74402, 3.31822, 0.256746, 8.74402, 0, 8.74402, 8.74404, 8.74727, 8.75058, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402, 8.74402
4.55586, 7.37551, 8.79577, 8.7858, 3.06195, -1.42025, 8.7858, 0, 8.78581, 8.78582, 8.78906, 8.79249, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858, 8.7858
4.56373, 12.3602, 8.83777, 8.82769, 3.78948, 3.52242, 8.82769, 0, 8.8277, 8.82771, 8.83094, 8.83449, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769, 8.82769
4.5716, 7.1957, 8.87987, 8.86967, 3.03244, -1.68418, 8.86967, 0, 8.86968, 8.86969, 8.87292, 8.87659, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967, 8.86967
4.57948, 7.2005, 8.92208, 8.91175, 3.03323, -1.72158, 8.91175, 0, 8.91176, 8.91177, 8.91501, 8.9188, 8.91175, 8.91175, 8.91175, 8.91175, 8.91175, 8.91175, 8.91175, 8.91175, 8.91176, 8.91175, 8.91175, 8.91175
4.58735, 11.7709, 8.96438, 8.95393, 3.71091, 2.8065, 8.95393, 0, 8.95393, 8.95395, 8.95718, 8.96109, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393, 8.95393
4.59522, 11.5466, 9.00677, 8.9962, 3.68057, 2.53982, 8.9962, 0, 8.99621, 8.99622, 8.99945, 9.00349, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962, 8.9962
4.6031, 10.8682, 9.04926, 9.03856, 3.58723, 1.81895, 9.03856, 0, 9.03857, 9.03858, 9.04182, 9.04598, 9.03856, 9.03856, 9.03856, 9.03856, 9.03856, 9.03856, 9.03856, 9.03856, 9.03857, 9.03856, 9.03856, 9.03856
4.61097, 8.99028, 9.09185, 9.08103, 3.31516, -0.101571, 9.08103, 0, 9.08103, 9.08105, 9.08428, 9.08857, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103, 9.08103
4.61884, 8.53664, 9.13453, 9.12358, 3.24602, -0.59789, 9.12358, 0, 9.12359, 9.1236, 9.12683, 9.13125, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358, 9.12358
4.62671, 9.90227, 9.1773, 9.16622, 3.44997, 0.724974, 9.16622, 0, 9.16622, 9.16624, 9.16947, 9.17402, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622, 9.16622
4.63459, 9.53209, 9.22016, 9.20895, 3.39589, 0.311932, 9.20895, 0, 9.20896, 9.20897, 9.2122, 9.21688, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895, 9.20895
4.64246, 7.45824, 9.26312, 9.25178, 3.07543, -1.80488, 9.25178, 0, 9.25179, 9.2518, 9.25503, 9.25984, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178, 9.25178
4.65033, 5.2316, 9.30616, 9.29469, 2.68916, -4.07457, 9.29469, 0, 9.2947, 9.29471, 9.29795, 9.30288, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469, 9.29469
4.65821, 5.75889, 9.3493, 9.3377, 2.78548, -3.59041, 9.3377, 0, 9.3377, 9.33772, 9.34095, 9.34602, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377, 9.3377
4.66608, 10.789, 9.39252, 9.38079, 3.57617, 1.39648, 9.38079, 0, 9.38079, 9.38081, 9.38404, 9.38924, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079, 9.38079
4.67395, 6.714, 9.43583, 9.42396, 2.95195, -2.72183, 9.42396, 0, 9.42397, 9.42398, 9.42721, 9.43255, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396, 9.42396
4.68183, 12.7445, 9.47923, 9.46722, 3.83986, 3.26532, 9.46722, 0, 9.46723, 9.46724, 9.47047, 9.47595, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722, 9.46722
4.6897, 5.73296, 9.5227, 9.51056, 2.78082, -3.78974, 9.51056, 0, 9.51056, 9.51058, 9.51381, 9.51942, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056, 9.51056
4.69757, 8.74449, 9.56625, 9.55397, 3.27788, -0.821768, 9.55397, 0, 9.55398, 9.55399, 9.55722, 9.56297, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397, 9.55397
4.70544, 10.2335, 9.60989, 9.59747, 3.49764, 0.623564, 9.59747, 0, 9.59748, 9.59749, 9.60073, 9.60661, 9.59747, 9.59747, 9.59747, 9.59747, 9.59747, 9.59747, 9.59747, 9.59747, 9.59748, 9.59747, 9.59747, 9.59747
4.71332, 10.474, 9.6536, 9.64104, 3.53185, 0.820381, 9.64104, 0, 9.64105, 9.64106, 9.64429, 9.65032, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104, 9.64104
4.72119, 8.78692, 9.69739, 9.68469, 3.28435, -0.910464, 9.68469, 0, 9.6847, 9.68471, 9.68794, 9.69411, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469, 9.68469
4.72906, 8.69533, 9.74124, 9.7284, 3.27037, -1.04591, 9.7284, 0, 9.72841, 9.72842, 9.73165, 9.73796, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284, 9.7284
4.73694, 5.77407, 9.78516, 9.77218, 2.7882, -4.0111, 9.77218, 0, 9.77219, 9.7722, 9.77543, 9.78188, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218, 9.77218
4.74481, 6.99275, 9.82915, 9.81603, 2.99879, -2.8364, 9.81603, 0, 9.81604, 9.81605, 9.81928, 9.82587, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603, 9.81603
4.75268, 9.2606, 9.87321, 9.85995, 3.35568, -0.612617, 9.85995, 0, 9.85995, 9.85997, 9.8632, 9.86993, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995, 9.85995
4.76055, 10.455, 9.91732, 9.90391, 3.52917, 0.537696, 9.90391, 0, 9.90392, 9.90393, 9.90716, 9.91404, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391, 9.90391
4.76843, 10.7176, 9.9615, 9.94795, 3.56618, 0.756118, 9.94795, 0, 9.94795, 9.94797, 9.9512, 9.95822, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795, 9.94795
4.7763, 10.2631, 10.0057, 9.99203, 3.50186, 0.257319, 9.99203, 0, 9.99204, 9.99205, 9.99528, 10.0024, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203, 9.99203
4.78417, 9.7131, 10.05, 10.0362, 3.42244, -0.336921, 10.0362, 0, 10.0362, 10.0362, 10.0394, 10.0467, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362, 10.0362
4.79205, 7.98752, 10.0944, 10.0804, 3.1603, -2.10683, 10.0804, 0, 10.0804, 10.0804, 10.0836, 10.0911, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804, 10.0804
