   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_136.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.312505, 0, 3.67044e-10, 3.85461e-40, 1.41421, -3.67044e-10, 3.85461e-40, 0, 3.85461e-40, 3.85461e-40, 3.85461e-40, 3.85461e-40, 3.85461e-40, 3.85461e-40, 3.85461e-40, 3.85461e-40, 3.85461e-40, 1.61711e-12, 3.85461e-40, 3.85461e-40, 1.84372e-14, 2.84872e-12, 3.85461e-40, 3.6256e-10, 3.85461e-40, 3.85461e-40
0.320377, 0, 5.47814e-10, 4.17918e-39, 1.41421, -5.47814e-10, 4.17918e-39, 0, 4.17918e-39, 4.17918e-39, 4.17918e-39, 4.17918e-39, 4.17918e-39, 4.17918e-39, 4.17918e-39, 4.17918e-39, 4.17918e-39, 2.41424e-12, 4.17918e-39, 4.17918e-39, 2.89278e-14, 4.49897e-12, 4.17918e-39, 5.40872e-10, 4.17918e-39, 4.17918e-39
0.328249, 0, 8.12583e-10, 4.10111e-38, 1.41421, -8.12583e-10, 4.10111e-38, 0, 4.10111e-38, 4.10111e-38, 4.10111e-38, 4.10111e-38, 4.10111e-38, 4.10111e-38, 4.10111e-38, 4.10111e-38, 4.10111e-38, 3.58242e-12, 4.10111e-38, 4.10111e-38, 4.52981e-14, 7.08263e-12, 4.10111e-38, 8.01873e-10, 4.10111e-38, 4.10111e-38
0.336122, 0, 1.19795e-09, 3.66216e-37, 1.41421, -1.19795e-09, 3.66216e-37, 0, 3.66216e-37, 3.66216e-37, 3.66216e-37, 3.66216e-37, 3.66216e-37, 3.66216e-37, 3.66216e-37, 3.66216e-37, 3.66216e-37, 5.28391e-12, 3.66216e-37, 3.66216e-37, 7.0822e-14, 1.11173e-11, 3.66216e-37, 1.18147e-09, 3.66216e-37, 3.66216e-37
0.343994, 0, 1.75532e-09, 2.9911e-36, 1.41421, -1.75532e-09, 2.9911e-36, 0, 2.9911e-36, 2.9911e-36, 2.9911e-36, 2.9911e-36, 2.9911e-36, 2.9911e-36, 2.9911e-36, 2.9911e-36, 2.9911e-36, 7.74709e-12, 2.9911e-36, 2.9911e-36, 1.10599e-13, 1.74035e-11, 2.9911e-36, 1.73006e-09, 2.9911e-36, 2.9911e-36
0.351866, 0, 2.55651e-09, 2.24557e-35, 1.41421, -2.55651e-09, 2.24557e-35, 0, 2.24557e-35, 2.24557e-35, 2.24557e-35, 2.24557e-35, 2.24557e-35, 2.24557e-35, 2.24557e-35, 2.24557e-35, 2.24557e-35, 1.12915e-11, 2.24557e-35, 2.24557e-35, 1.72581e-13, 2.71774e-11, 2.24557e-35, 2.51787e-09, 2.24557e-35, 2.24557e-35
0.359738, 0, 3.70108e-09, 1.55439e-34, 1.41421, -3.70108e-09, 1.55439e-34, 0, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.55439e-34, 1.63616e-11, 1.55439e-34, 1.55439e-34, 2.69172e-13, 4.23459e-11, 1.55439e-34, 3.6421e-09, 1.55439e-34, 1.55439e-34
0.367611, 0, 5.32624e-09, 1.06083e-33, 1.41421, -5.32624e-09, 1.06083e-33, 0, 1.06083e-33, 1.06083e-33, 1.06083e-33, 1.06083e-33, 1.06083e-33, 1.06083e-33, 1.06083e-33, 1.06083e-33, 1.06083e-33, 2.35716e-11, 1.06083e-33, 1.06083e-33, 4.19733e-13, 6.5847e-11, 1.06083e-33, 5.2364e-09, 1.06083e-33, 1.06083e-33
0.375483, 0, 7.61989e-09, 6.94836e-33, 1.41421, -7.61989e-09, 6.94836e-33, 0, 6.94836e-33, 6.94836e-33, 6.94836e-33, 6.94836e-33, 6.94836e-33, 6.94836e-33, 6.94836e-33, 6.94836e-33, 6.94836e-33, 3.37658e-11, 6.94836e-33, 6.94836e-33, 6.54491e-13, 1.02201e-10, 6.94836e-33, 7.48327e-09, 6.94836e-33, 6.94836e-33
0.383355, 0, 1.08377e-08, 4.26936e-32, 1.41421, -1.08377e-08, 4.26936e-32, 0, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.26936e-32, 4.80974e-11, 4.26936e-32, 4.26936e-32, 1.02062e-12, 1.58356e-10, 4.26936e-32, 1.06303e-08, 4.26936e-32, 4.26936e-32
0.391228, 0, 1.53257e-08, 2.45132e-31, 1.41421, -1.53257e-08, 2.45132e-31, 0, 2.45132e-31, 2.45132e-31, 2.45132e-31, 2.45132e-31, 2.45132e-31, 2.45132e-31, 2.45132e-31, 2.45132e-31, 2.45132e-31, 6.81337e-11, 2.45132e-31, 2.45132e-31, 1.59167e-12, 2.44968e-10, 2.45132e-31, 1.5011e-08, 2.45132e-31, 2.45132e-31
0.3991, 0, 2.15486e-08, 1.31722e-30, 1.41421, -2.15486e-08, 1.31722e-30, 0, 1.31722e-30, 1.31722e-30, 1.31722e-30, 1.31722e-30, 1.31722e-30, 1.31722e-30, 1.31722e-30, 1.31722e-30, 1.31722e-30, 9.59921e-11, 1.31722e-30, 1.31722e-30, 2.4822e-12, 3.78352e-10, 1.31722e-30, 2.10718e-08, 1.31722e-30, 1.31722e-30
0.406972, 0, 3.01282e-08, 6.64305e-30, 1.41421, -3.01282e-08, 6.64305e-30, 0, 6.64305e-30, 6.64305e-30, 6.64305e-30, 6.64305e-30, 6.64305e-30, 6.64305e-30, 6.64305e-30, 6.64305e-30, 6.64305e-30, 1.3452e-10, 6.64305e-30, 6.64305e-30, 3.87019e-12, 5.83425e-10, 6.64305e-30, 2.94064e-08, 6.64305e-30, 6.64305e-30
0.414845, 0, 4.18909e-08, 3.15417e-29, 1.41421, -4.18909e-08, 3.15417e-29, 0, 3.15417e-29, 3.15417e-29, 3.15417e-29, 3.15417e-29, 3.15417e-29, 3.15417e-29, 3.15417e-29, 3.15417e-29, 3.15417e-29, 1.87523e-10, 3.15417e-29, 3.15417e-29, 6.03154e-12, 8.98138e-10, 3.15417e-29, 4.07992e-08, 3.15417e-29, 3.15417e-29
0.422717, 0, 5.79291e-08, 1.41441e-28, 1.41421, -5.79291e-08, 1.41441e-28, 0, 1.41441e-28, 1.41441e-28, 1.41441e-28, 1.41441e-28, 1.41441e-28, 1.41441e-28, 1.41441e-28, 1.41441e-28, 1.41441e-28, 2.60068e-10, 1.41441e-28, 1.41441e-28, 9.3925e-12, 1.38009e-09, 1.41441e-28, 5.62795e-08, 1.41441e-28, 1.41441e-28
0.430589, 0, 7.96793e-08, 6.00794e-28, 1.41421, -7.96793e-08, 6.00794e-28, 0, 6.00794e-28, 6.00794e-28, 6.00794e-28, 6.00794e-28, 6.00794e-28, 6.00794e-28, 6.00794e-28, 6.00794e-28, 6.00794e-28, 3.58859e-10, 6.00794e-28, 6.00794e-28, 1.4609e-11, 2.11635e-09, 6.00794e-28, 7.71894e-08, 6.00794e-28, 6.00794e-28
0.438462, 0, 1.09022e-07, 2.42439e-27, 1.41421, -1.09022e-07, 2.42439e-27, 0, 2.42439e-27, 2.42439e-27, 2.42439e-27, 2.42439e-27, 2.42439e-27, 2.42439e-27, 2.42439e-27, 2.42439e-27, 2.42439e-27, 4.92737e-10, 2.42439e-27, 2.42439e-27, 2.26863e-11, 3.23801e-09, 2.42439e-27, 1.05269e-07, 2.42439e-27, 2.42439e-27
0.446334, 0, 1.48406e-07, 9.31862e-27, 1.41421, -1.48406e-07, 9.31862e-27, 0, 9.31862e-27, 9.31862e-27, 9.31862e-27, 9.31862e-27, 9.31862e-27, 9.31862e-27, 9.31862e-27, 9.31862e-27, 9.31862e-27, 6.73292e-10, 9.31862e-27, 9.31862e-27, 3.51572e-11, 4.94135e-09, 9.31862e-27, 1.42756e-07, 9.31862e-27, 9.31862e-27
0.454206, 0, 2.01006e-07, 3.42054e-26, 1.41421, -2.01006e-07, 3.42054e-26, 0, 3.42054e-26, 3.42054e-26, 3.42054e-26, 3.42054e-26, 3.42054e-26, 1.20245e-13, 3.42054e-26, 3.42054e-26, 3.42054e-26, 9.15653e-10, 3.42054e-26, 3.42054e-26, 5.43464e-11, 7.51867e-09, 3.42054e-26, 1.92517e-07, 3.42054e-26, 3.42054e-26
0.462078, 0, 2.7092e-07, 1.20304e-25, 1.41421, -2.7092e-07, 1.20304e-25, 0, 1.20304e-25, 1.20304e-25, 1.20304e-25, 1.20304e-25, 1.20304e-25, 3.8812e-13, 1.20304e-25, 1.20304e-25, 1.20304e-25, 1.23948e-09, 1.20304e-25, 1.20304e-25, 8.37599e-11, 1.14027e-08, 1.20304e-25, 2.58193e-07, 1.20304e-25, 1.20304e-25
0.469951, 0, 3.64876e-07, 4.10666e-25, 1.41421, -3.64876e-07, 4.74078e-12, 0, 1.08314e-14, 6.73766e-14, 1.0875e-12, 1.45602e-14, 1.76552e-11, 6.38702e-12, 7.48752e-12, 2.6251e-12, 1.36581e-09, 1.67025e-09, 1.04036e-12, 1.58322e-14, 1.28652e-10, 1.72295e-08, 2.66903e-15, 3.44429e-07, 4.10666e-25, 1.21715e-11
0.477823, 0, 4.90455e-07, 5.17729e-10, 1.41421, -4.90455e-07, 5.32975e-10, 5.17729e-10, 5.17764e-10, 5.17946e-10, 5.21227e-10, 5.17776e-10, 5.74506e-10, 5.37357e-10, 5.41808e-10, 5.26171e-10, 4.90996e-09, 2.75842e-09, 5.21075e-10, 5.1778e-10, 7.14591e-10, 2.64457e-08, 5.17738e-10, 4.57527e-07, 5.17729e-10, 5.56871e-10
0.485695, 0, 6.58383e-07, 1.66422e-09, 1.41421, -6.58383e-07, 1.70222e-09, 1.66422e-09, 1.6643e-09, 1.66476e-09, 1.67293e-09, 1.66433e-09, 1.80573e-09, 1.71242e-09, 1.72423e-09, 1.68526e-09, 1.26121e-08, 4.65699e-09, 1.67256e-09, 1.66434e-09, 1.96419e-09, 4.0508e-08, 1.66424e-09, 6.04874e-07, 1.66422e-09, 1.76178e-09
0.493568, 0, 8.84485e-07, 4.14317e-09, 1.41421, -8.84485e-07, 4.22944e-09, 4.14317e-09, 4.14337e-09, 4.1444e-09, 4.16296e-09, 4.14344e-09, 4.46446e-09, 4.2518e-09, 4.27943e-09, 4.19094e-09, 2.89981e-08, 8.12321e-09, 4.1621e-09, 4.14346e-09, 4.59816e-09, 6.20543e-08, 4.14322e-09, 7.96322e-07, 4.14317e-09, 4.36467e-09
0.50144, 0, 1.19229e-06, 9.39679e-09, 1.41421, -1.19229e-06, 9.58343e-09, 9.39679e-09, 9.39721e-09, 9.39944e-09, 9.4396e-09, 9.39736e-09, 1.00919e-08, 9.63064e-09, 9.69157e-09, 9.50014e-09, 6.31684e-08, 1.46672e-08, 9.43775e-09, 9.39741e-09, 1.00835e-08, 9.52908e-08, 9.39689e-09, 1.04459e-06, 9.39679e-09, 9.87598e-09
0.509312, 0, 1.61845e-06, 2.03111e-08, 1.41421, -1.61845e-06, 2.07024e-08, 2.03111e-08, 2.0312e-08, 2.03166e-08, 2.04008e-08, 2.03123e-08, 2.17683e-08, 2.07993e-08, 2.09291e-08, 2.05277e-08, 1.3304e-07, 2.72609e-08, 2.03969e-08, 2.03124e-08, 2.13422e-08, 1.47047e-07, 2.03113e-08, 1.36665e-06, 2.03111e-08, 2.13157e-08
0.517185, 0, 2.22205e-06, 4.25455e-08, 1.41421, -2.22205e-06, 4.3346e-08, 4.25455e-08, 4.25473e-08, 4.25569e-08, 4.27291e-08, 4.2548e-08, 4.55266e-08, 4.36479e-08, 4.38098e-08, 4.29888e-08, 2.73162e-07, 5.16717e-08, 4.27212e-08, 4.25482e-08, 4.40855e-08, 2.28545e-07, 4.2546e-08, 1.78574e-06, 4.25455e-08, 4.46007e-08
0.525057, 0, 3.10049e-06, 8.6972e-08, 1.41421, -3.10049e-06, 8.8575e-08, 8.6972e-08, 8.69757e-08, 8.69948e-08, 8.73397e-08, 8.69769e-08, 9.29419e-08, 8.95174e-08, 8.95038e-08, 8.78597e-08, 5.48802e-07, 9.89065e-08, 8.73238e-08, 8.69774e-08, 8.92588e-08, 3.58184e-07, 8.69729e-08, 2.33482e-06, 8.6972e-08, 9.10876e-08
0.532929, 0, 4.41847e-06, 1.74044e-07, 1.41421, -4.41847e-06, 1.77191e-07, 1.74044e-07, 1.74051e-07, 1.74088e-07, 1.74765e-07, 1.74053e-07, 1.85763e-07, 1.80426e-07, 1.79014e-07, 1.75786e-07, 1.0807e-06, 1.89587e-07, 1.74734e-07, 1.74054e-07, 1.7742e-07, 5.67054e-07, 1.74045e-07, 3.06236e-06, 1.74044e-07, 1.82123e-07
0.540802, 0, 6.45355e-06, 3.41444e-07, 1.41421, -6.45355e-06, 3.47505e-07, 3.41444e-07, 3.41458e-07, 3.4153e-07, 3.42834e-07, 3.41462e-07, 3.64016e-07, 3.55616e-07, 3.51017e-07, 3.448e-07, 2.08762e-06, 3.61604e-07, 3.42774e-07, 3.41464e-07, 3.46401e-07, 9.07359e-07, 3.41447e-07, 4.04218e-06, 3.41444e-07, 3.57005e-07
0.548674, 0, 9.6764e-06, 6.57167e-07, 1.41421, -9.6764e-06, 6.68623e-07, 6.57167e-07, 6.57193e-07, 6.5733e-07, 6.59795e-07, 6.57202e-07, 6.99832e-07, 6.86831e-07, 6.75261e-07, 6.63511e-07, 3.95773e-06, 6.83211e-07, 6.59681e-07, 6.57205e-07, 6.644e-07, 1.46686e-06, 6.57174e-07, 5.38982e-06, 6.57167e-07, 6.8658e-07
0.556546, 0, 1.48791e-05, 1.24135e-06, 1.41421, -1.48791e-05, 1.26261e-06, 1.24135e-06, 1.2414e-06, 1.24165e-06, 1.24623e-06, 1.24142e-06, 1.32052e-06, 1.30144e-06, 1.27493e-06, 1.25312e-06, 7.36547e-06, 1.27486e-06, 1.24602e-06, 1.24142e-06, 1.25184e-06, 2.39245e-06, 1.24136e-06, 7.28944e-06, 1.24135e-06, 1.29593e-06
0.564418, 0, 2.3379e-05, 2.30183e-06, 1.41421, -2.3379e-05, 2.34055e-06, 2.30183e-06, 2.30191e-06, 2.30238e-06, 2.31071e-06, 2.30195e-06, 2.44604e-06, 2.41961e-06, 2.36299e-06, 2.32327e-06, 1.34581e-05, 2.34478e-06, 2.31032e-06, 2.30196e-06, 2.31695e-06, 3.92797e-06, 2.30185e-06, 1.00374e-05, 2.30183e-06, 2.40125e-06
0.572291, 0, 3.73395e-05, 4.19056e-06, 1.41421, -3.73395e-05, 4.25983e-06, 4.19056e-06, 4.19072e-06, 4.19155e-06, 4.20645e-06, 4.19077e-06, 4.44852e-06, 4.41812e-06, 4.29996e-06, 4.22892e-06, 2.41464e-05, 4.2454e-06, 4.20576e-06, 4.19079e-06, 4.21223e-06, 6.47368e-06, 4.1906e-06, 1.4111e-05, 4.19056e-06, 4.3684e-06
0.580163, 0, 6.02535e-05, 7.49119e-06, 1.41421, -6.02535e-05, 7.61287e-06, 7.49119e-06, 7.49147e-06, 7.49292e-06, 7.51911e-06, 7.49157e-06, 7.94433e-06, 7.92448e-06, 7.68337e-06, 7.55857e-06, 4.25455e-05, 7.56096e-06, 7.5179e-06, 7.4916e-06, 7.52206e-06, 1.06778e-05, 7.49126e-06, 2.02745e-05, 7.49119e-06, 7.80358e-06
0.588035, 0, 9.76623e-05, 1.31507e-05, 1.41421, -9.76623e-05, 1.33606e-05, 1.31507e-05, 1.31512e-05, 1.31537e-05, 1.31989e-05, 1.31514e-05, 1.39325e-05, 1.39637e-05, 1.34823e-05, 1.3267e-05, 7.36256e-05, 1.32392e-05, 1.31968e-05, 1.31514e-05, 1.31944e-05, 1.75736e-05, 1.31508e-05, 2.97419e-05, 1.31507e-05, 1.36897e-05
0.595908, 0, 0.000158183, 2.26732e-05, 1.41421, -0.000158183, 2.30289e-05, 2.26732e-05, 2.2674e-05, 2.26783e-05, 2.27548e-05, 2.26743e-05, 2.39978e-05, 2.41763e-05, 2.3235e-05, 2.28702e-05, 0.000125148, 2.2785e-05, 2.27513e-05, 2.26744e-05, 2.27348e-05, 2.87803e-05, 2.26734e-05, 4.44047e-05, 2.26732e-05, 2.35864e-05
0.60378, 0, 0.00025496, 3.83954e-05, 1.41421, -0.00025496, 3.89875e-05, 3.83954e-05, 3.83968e-05, 3.84038e-05, 3.85312e-05, 3.83972e-05, 4.06003e-05, 4.1133e-05, 3.93305e-05, 3.87233e-05, 0.000208966, 3.85362e-05, 3.85253e-05, 3.83974e-05, 3.84817e-05, 4.67883e-05, 3.83958e-05, 6.71723e-05, 3.83954e-05, 3.99155e-05
0.611652, 0, 0.000407633, 6.38692e-05, 1.41421, -0.000407633, 6.48374e-05, 6.38692e-05, 6.38714e-05, 6.3883e-05, 6.40913e-05, 6.38722e-05, 6.74747e-05, 6.87801e-05, 6.53983e-05, 6.44053e-05, 0.000342791, 6.4046e-05, 6.40817e-05, 6.38724e-05, 6.39894e-05, 7.53553e-05, 6.38698e-05, 0.000102436, 6.38692e-05, 6.63548e-05
