   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_174.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.58269, 7.56369, 7.8831, 6.9284, 3.09252, -0.319411, 0, 6.92841, 6.92846, 6.92847, 6.93764, 6.92853, 7.87357, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284, 6.9284
4.59057, 14.9027, 7.82868, 6.96132, 4.11129, 7.07404, 0, 6.96133, 6.96138, 6.96139, 6.97138, 6.96146, 7.81834, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132, 6.96132
4.59844, 12.512, 7.77496, 6.99432, 3.80946, 4.73706, 0, 6.99433, 6.99438, 6.99439, 7.00515, 6.99446, 7.76384, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432, 6.99432
4.60632, 7.21465, 7.72351, 7.02739, 3.03556, -0.508855, 0, 7.0274, 7.02745, 7.02746, 7.03897, 7.02754, 7.71164, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739, 7.02739
4.6142, 7.99514, 7.67562, 7.06054, 3.16151, 0.31952, 0, 7.06055, 7.0606, 7.06061, 7.07279, 7.06068, 7.66308, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054, 7.06054
4.62208, 4.76832, 7.63237, 7.09376, 2.6016, -2.86405, 0, 7.09377, 7.09382, 7.09383, 7.10661, 7.09391, 7.61923, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376, 7.09376
4.62995, 8.07641, 7.59458, 7.12705, 3.17434, 0.481839, 0, 7.12707, 7.12711, 7.12713, 7.1404, 7.12721, 7.58093, 7.12705, 7.12705, 7.12705, 7.12705, 7.12705, 7.12705, 7.12705, 7.12705, 7.12706, 7.12705, 7.12705, 7.12705
4.63783, 8.6777, 7.56277, 7.16042, 3.26767, 1.11493, 0, 7.16043, 7.16048, 7.16049, 7.17417, 7.16057, 7.54872, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042, 7.16042
4.64571, 3.22429, 7.53725, 7.19386, 2.28567, -4.31296, 0, 7.19387, 7.19392, 7.19393, 7.20788, 7.19402, 7.52292, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386, 7.19386
4.65358, 5.99294, 7.51813, 7.22736, 2.82718, -1.52519, 0, 7.22737, 7.22742, 7.22743, 7.24154, 7.22752, 7.50365, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736, 7.22736
4.66146, 10.038, 7.50532, 7.26094, 3.46958, 2.53264, 0, 7.26095, 7.261, 7.26101, 7.27514, 7.2611, 7.49081, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094, 7.26094
4.66934, 14.5001, 7.49858, 7.29458, 4.06204, 7.00156, 0, 7.29459, 7.29464, 7.29465, 7.30867, 7.29475, 7.48418, 7.29458, 7.29458, 7.29458, 7.29458, 7.29458, 7.29458, 7.29458, 7.29458, 7.29459, 7.29458, 7.29458, 7.29458
4.67721, 10.44, 7.49758, 7.32829, 3.52704, 2.94243, 0, 7.3283, 7.32835, 7.32836, 7.34214, 7.32846, 7.48341, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829, 7.32829
4.68509, 6.74692, 7.50189, 7.36207, 2.95752, -0.754975, 0, 7.36208, 7.36213, 7.36214, 7.37556, 7.36224, 7.48808, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207, 7.36207
4.69297, 3.48699, 7.51107, 7.3959, 2.34243, -4.02408, 0, 7.39592, 7.39596, 7.39598, 7.40893, 7.39608, 7.49772, 7.3959, 7.3959, 7.3959, 7.3959, 7.3959, 7.3959, 7.3959, 7.3959, 7.39591, 7.3959, 7.3959, 7.3959
4.70084, 9.99207, 7.52462, 7.4298, 3.46296, 2.46745, 0, 7.42982, 7.42986, 7.42988, 7.44226, 7.42998, 7.51184, 7.4298, 7.4298, 7.4298, 7.4298, 7.4298, 7.4298, 7.4298, 7.4298, 7.42981, 7.4298, 7.4298, 7.4298
4.70872, 8.74535, 7.5421, 7.46377, 3.27801, 1.20326, 0, 7.46378, 7.46383, 7.46384, 7.47557, 7.46395, 7.52997, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377, 7.46377
4.7166, 10.7145, 7.56305, 7.49779, 3.56574, 3.15145, 0, 7.4978, 7.49785, 7.49786, 7.50887, 7.49797, 7.55164, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779, 7.49779
4.72447, 8.52887, 7.58709, 7.53186, 3.24482, 0.941784, 0, 7.53187, 7.53192, 7.53193, 7.54218, 7.53205, 7.57644, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186, 7.53186
4.73235, 11.2138, 7.61385, 7.56599, 3.63508, 3.59999, 0, 7.56601, 7.56605, 7.56607, 7.57551, 7.56618, 7.60401, 7.56599, 7.56599, 7.56599, 7.56599, 7.56599, 7.56599, 7.56599, 7.56599, 7.566, 7.56599, 7.56599, 7.56599
4.74023, 6.98784, 7.64304, 7.60018, 2.99797, -0.655203, 0, 7.60019, 7.60024, 7.60025, 7.60887, 7.60037, 7.63401, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018, 7.60018
4.7481, 12.2532, 7.67442, 7.63442, 3.77534, 4.5788, 0, 7.63443, 7.63448, 7.63449, 7.64229, 7.63461, 7.66621, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442, 7.63442
4.75598, 11.4553, 7.70777, 7.6687, 3.66814, 3.7475, 0, 7.66871, 7.66876, 7.66877, 7.67577, 7.6689, 7.70036, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687, 7.6687
4.76386, 12.7154, 7.74295, 7.70303, 3.83607, 4.97248, 0, 7.70305, 7.70309, 7.70311, 7.70933, 7.70323, 7.73631, 7.70303, 7.70303, 7.70303, 7.70303, 7.70303, 7.70303, 7.70303, 7.70303, 7.70304, 7.70303, 7.70303, 7.70303
4.77173, 10.0729, 7.77983, 7.73742, 3.47461, 2.29309, 0, 7.73743, 7.73747, 7.73749, 7.74297, 7.73762, 7.77393, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742, 7.73742
4.77961, 11.1682, 7.81831, 7.77184, 3.6288, 3.34986, 0, 7.77185, 7.7719, 7.77191, 7.77669, 7.77204, 7.81311, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184, 7.77184
4.78749, 13.431, 7.85832, 7.8063, 3.92823, 5.57267, 0, 7.80631, 7.80636, 7.80638, 7.81052, 7.80651, 7.85376, 7.8063, 7.8063, 7.8063, 7.8063, 7.8063, 7.8063, 7.8063, 7.8063, 7.80631, 7.8063, 7.8063, 7.8063
4.79536, 7.93865, 7.89978, 7.84081, 3.15256, 0.0388684, 0, 7.84082, 7.84087, 7.84088, 7.84443, 7.84102, 7.8958, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081, 7.84081
4.80324, 8.86902, 7.94261, 7.87535, 3.29682, 0.926412, 0, 7.87536, 7.8754, 7.87542, 7.87844, 7.87556, 7.93915, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535, 7.87535
4.81112, 9.41921, 7.98672, 7.90992, 3.37923, 1.43248, 0, 7.90993, 7.90998, 7.90999, 7.91255, 7.91014, 7.98374, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992, 7.90992
4.81899, 11.5566, 8.03201, 7.94453, 3.68193, 3.52462, 0, 7.94454, 7.94459, 7.9446, 7.94674, 7.94475, 8.02943, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453, 7.94453
4.82687, 8.69862, 8.07832, 7.97917, 3.27087, 0.620296, 0, 7.97918, 7.97923, 7.97924, 7.98102, 7.97939, 8.07611, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917, 7.97917
4.83475, 8.56929, 8.1255, 8.01383, 3.25104, 0.443783, 0, 8.01385, 8.01389, 8.01391, 8.01538, 8.01406, 8.12359, 8.01383, 8.01383, 8.01383, 8.01383, 8.01383, 8.01383, 8.01383, 8.01383, 8.01384, 8.01383, 8.01383, 8.01383
4.84262, 6.28438, 8.17334, 8.04853, 2.87826, -1.88896, 0, 8.04854, 8.04859, 8.0486, 8.04981, 8.04875, 8.17169, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853, 8.04853
4.8505, 7.69604, 8.2216, 8.08324, 3.11385, -0.52556, 0, 8.08326, 8.0833, 8.08332, 8.0843, 8.08347, 8.22017, 8.08324, 8.08324, 8.08324, 8.08324, 8.08324, 8.08324, 8.08324, 8.08324, 8.08325, 8.08324, 8.08324, 8.08324
4.85838, 7.39256, 8.27002, 8.11798, 3.06473, -0.877456, 0, 8.11799, 8.11804, 8.11805, 8.11886, 8.11821, 8.26877, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798, 8.11798
4.86625, 11.0812, 8.31831, 8.15274, 3.6168, 2.76291, 0, 8.15275, 8.1528, 8.15281, 8.15347, 8.15298, 8.31721, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274, 8.15274
4.87413, 8.49746, 8.36617, 8.18752, 3.23998, 0.131289, 0, 8.18753, 8.18758, 8.18759, 8.18812, 8.18776, 8.36519, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752, 8.18752
4.88201, 10.3779, 8.41327, 8.22231, 3.51823, 1.96466, 0, 8.22233, 8.22237, 8.22239, 8.22282, 8.22256, 8.41238, 8.22231, 8.22231, 8.22231, 8.22231, 8.22231, 8.22231, 8.22231, 8.22231, 8.22232, 8.22231, 8.22231, 8.22231
4.88988, 17.368, 8.45932, 8.25712, 4.40091, 8.90872, 0, 8.25714, 8.25718, 8.2572, 8.25755, 8.25737, 8.45851, 8.25712, 8.25712, 8.25712, 8.25712, 8.25712, 8.25712, 8.25712, 8.25712, 8.25713, 8.25712, 8.25712, 8.25712
4.89776, 11.9137, 8.50402, 8.29195, 3.73011, 3.40971, 0, 8.29196, 8.29201, 8.29202, 8.29231, 8.2922, 8.50326, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195, 8.29195
4.90564, 6.98813, 8.54709, 8.32678, 2.99802, -1.55896, 0, 8.32679, 8.32684, 8.32685, 8.32709, 8.32703, 8.54638, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678, 8.32678
4.91351, 9.61995, 8.58833, 8.36163, 3.4088, 1.03162, 0, 8.36164, 8.36169, 8.3617, 8.36191, 8.36188, 8.58765, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163, 8.36163
4.92139, 11.0375, 8.62754, 8.39648, 3.61075, 2.41001, 0, 8.39649, 8.39654, 8.39655, 8.39673, 8.39674, 8.62688, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648, 8.39648
4.92927, 11.9859, 8.66461, 8.43135, 3.73977, 3.32127, 0, 8.43136, 8.43141, 8.43142, 8.43158, 8.43161, 8.66397, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135, 8.43135
4.93715, 9.60107, 8.69947, 8.46623, 3.40603, 0.901601, 0, 8.46624, 8.46628, 8.4663, 8.46644, 8.46649, 8.69885, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623, 8.46623
4.94502, 15.0672, 8.73213, 8.50111, 4.13125, 6.33507, 0, 8.50112, 8.50116, 8.50118, 8.50131, 8.50137, 8.73151, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111, 8.50111
4.9529, 12.5999, 8.76266, 8.53599, 3.82098, 3.83726, 0, 8.53601, 8.53605, 8.53607, 8.53619, 8.53626, 8.76204, 8.53599, 8.53599, 8.53599, 8.53599, 8.53599, 8.53599, 8.53599, 8.53599, 8.536, 8.53599, 8.53599, 8.53599
4.96077, 10.0042, 8.79118, 8.5709, 3.4647, 1.21299, 0, 8.57091, 8.57095, 8.57097, 8.57109, 8.57117, 8.79056, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709, 8.5709
4.96865, 14.3207, 8.81786, 8.60579, 4.03989, 5.50283, 0, 8.6058, 8.60585, 8.60587, 8.60599, 8.60607, 8.81725, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579, 8.60579
4.97653, 10.3255, 8.84295, 8.64071, 3.51077, 1.48258, 0, 8.64072, 8.64076, 8.64078, 8.6409, 8.64098, 8.84233, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071, 8.64071
4.98441, 8.31764, 8.86669, 8.67562, 3.21211, -0.549054, 0, 8.67563, 8.67568, 8.67569, 8.67581, 8.6759, 8.86607, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562, 8.67562
4.99228, 9.96774, 8.88937, 8.71053, 3.45944, 1.07837, 0, 8.71054, 8.71059, 8.7106, 8.71073, 8.71082, 8.88874, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053, 8.71053
5.00016, 7.03532, 8.91129, 8.74546, 3.00588, -1.87597, 0, 8.74547, 8.74552, 8.74553, 8.74566, 8.74575, 8.91065, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546, 8.74546
5.00804, 14.2365, 8.93272, 8.78038, 4.02946, 5.3038, 0, 8.78039, 8.78044, 8.78045, 8.78058, 8.78067, 8.93207, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038, 8.78038
5.01591, 9.05927, 8.95396, 8.8153, 3.32555, 0.105306, 0, 8.81531, 8.81536, 8.81537, 8.81551, 8.8156, 8.95331, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153, 8.8153
5.02379, 13.9413, 8.97527, 8.85023, 3.99265, 4.96599, 0, 8.85024, 8.85028, 8.8503, 8.85044, 8.85053, 8.97461, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023, 8.85023
5.03167, 14.3356, 8.99689, 8.88514, 4.04173, 5.33868, 0, 8.88515, 8.8852, 8.88521, 8.88535, 8.88545, 8.99621, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514, 8.88514
5.03954, 12.3401, 9.01901, 8.92005, 3.78683, 3.32106, 0, 8.92006, 8.92011, 8.92013, 8.92027, 8.92038, 9.01832, 8.92005, 8.92005, 8.92005, 8.92005, 8.92005, 8.92005, 8.92005, 8.92005, 8.92006, 8.92005, 8.92005, 8.92005
5.04742, 11.2736, 9.0418, 8.95495, 3.6433, 2.23182, 0, 8.95496, 8.95501, 8.95502, 8.95518, 8.95529, 9.04109, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495, 8.95495
5.0553, 6.42069, 9.0654, 8.98984, 2.90184, -2.6447, 0, 8.98986, 8.9899, 8.98992, 8.99008, 8.9902, 9.06466, 8.98984, 8.98984, 8.98984, 8.98984, 8.98984, 8.98984, 8.98984, 8.98984, 8.98985, 8.98984, 8.98984, 8.98984
5.06317, 13.5461, 9.08988, 9.02472, 3.94285, 4.45619, 0, 9.02473, 9.02478, 9.0248, 9.02497, 9.02511, 9.0891, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472, 9.02472
5.07105, 10.9829, 9.11531, 9.05959, 3.60318, 1.86762, 0, 9.0596, 9.05965, 9.05966, 9.05984, 9.06002, 9.11448, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959, 9.05959
5.07893, 13.7162, 9.14171, 9.09443, 3.96436, 4.57446, 0, 9.09444, 9.09449, 9.0945, 9.0947, 9.09492, 9.14081, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443, 9.09443
5.0868, 7.35713, 9.16907, 9.12925, 3.05894, -1.81194, 0, 9.12926, 9.1293, 9.12932, 9.12953, 9.12982, 9.16807, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925, 9.12925
5.09468, 10.9902, 9.19738, 9.16404, 3.60419, 1.7928, 0, 9.16405, 9.1641, 9.16411, 9.16434, 9.16472, 9.19625, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404, 9.16404
5.10256, 8.36403, 9.2266, 9.1988, 3.21932, -0.862569, 0, 9.19882, 9.19886, 9.19888, 9.19913, 9.19966, 9.22528, 9.1988, 9.1988, 9.1988, 9.1988, 9.1988, 9.1988, 9.1988, 9.1988, 9.19881, 9.1988, 9.1988, 9.1988
5.11043, 6.61679, 9.25669, 9.23354, 2.93544, -2.6399, 0, 9.23355, 9.2336, 9.23361, 9.23388, 9.23462, 9.25511, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354, 9.23354
5.11831, 22.0972, 9.28758, 9.26823, 4.90889, 12.8096, 0, 9.26824, 9.26829, 9.26831, 9.26861, 9.26964, 9.28565, 9.26823, 9.26823, 9.26823, 9.26823, 9.26823, 9.26823, 9.26823, 9.26823, 9.26824, 9.26823, 9.26823, 9.26823
5.12619, 8.64533, 9.31923, 9.30289, 3.26272, -0.673904, 0, 9.3029, 9.30295, 9.30297, 9.3033, 9.30475, 9.31682, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289, 9.30289
5.13406, 9.99529, 9.35161, 9.33751, 3.46342, 0.643677, 0, 9.33752, 9.33757, 9.33758, 9.33795, 9.33998, 9.34856, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751, 9.33751
5.14194, 9.83804, 9.38469, 9.37208, 3.44065, 0.453354, 0, 9.3721, 9.37214, 9.37216, 9.37257, 9.37538, 9.38076, 9.37208, 9.37208, 9.37208, 9.37208, 9.37208, 9.37208, 9.37208, 9.37208, 9.37209, 9.37208, 9.37208, 9.37208
5.14982, 15.0461, 9.41844, 9.40661, 4.12869, 5.62765, 0, 9.40662, 9.40667, 9.40668, 9.40714, 9.411, 9.41337, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661, 9.40661
5.15769, 13.9762, 9.45289, 9.44108, 3.99703, 4.52332, 0, 9.44109, 9.44114, 9.44115, 9.44167, 9.44694, 9.4463, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108, 9.44108
5.16557, 15.7274, 9.48807, 9.47551, 4.2104, 6.23938, 0, 9.47552, 9.47557, 9.47558, 9.47616, 9.48328, 9.4795, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551, 9.47551
5.17345, 16.0149, 9.52402, 9.50987, 4.24439, 6.49086, 0, 9.50988, 9.50993, 9.50994, 9.51059, 9.52013, 9.5129, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987, 9.50987
5.18132, 17.981, 9.56085, 9.54418, 4.47001, 8.42012, 0, 9.54419, 9.54424, 9.54425, 9.54498, 9.55764, 9.54646, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418, 9.54418
5.1892, 13.3814, 9.59866, 9.57843, 3.92191, 3.78275, 0, 9.57845, 9.57849, 9.57851, 9.57931, 9.59594, 9.58013, 9.57843, 9.57843, 9.57843, 9.57843, 9.57843, 9.57843, 9.57843, 9.57843, 9.57844, 9.57843, 9.57843, 9.57843
5.19708, 10.9831, 9.63758, 9.61262, 3.6032, 1.3455, 0, 9.61263, 9.61268, 9.61269, 9.61359, 9.63522, 9.61387, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262, 9.61262
5.20495, 9.19818, 9.67779, 9.64674, 3.34637, -0.479614, 0, 9.64675, 9.6468, 9.64682, 9.6478, 9.67567, 9.64766, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674, 9.64674
5.21283, 11.138, 9.71947, 9.6808, 3.62464, 1.41853, 0, 9.68081, 9.68086, 9.68087, 9.68196, 9.7175, 9.68146, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808, 9.6808
5.22071, 15.3833, 9.76283, 9.71478, 4.16933, 5.62051, 0, 9.7148, 9.71484, 9.71486, 9.71605, 9.76094, 9.71526, 9.71478, 9.71478, 9.71478, 9.71478, 9.71478, 9.71478, 9.71478, 9.71478, 9.71479, 9.71478, 9.71478, 9.71478
5.22858, 17.9755, 9.80807, 9.7487, 4.46939, 8.1674, 0, 9.74871, 9.74875, 9.74877, 9.75006, 9.80621, 9.74904, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487, 9.7487
5.23646, 15.6352, 9.85541, 9.78253, 4.19943, 5.77977, 0, 9.78254, 9.78259, 9.7826, 9.78401, 9.85355, 9.78277, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253, 9.78253
5.24434, 13.5683, 9.90506, 9.81629, 3.94567, 3.66328, 0, 9.8163, 9.81635, 9.81636, 9.81787, 9.90316, 9.81646, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629, 9.81629
5.25221, 13.9831, 9.95722, 9.84998, 3.99789, 4.02586, 0, 9.84999, 9.85004, 9.85005, 9.85167, 9.95528, 9.8501, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998, 9.84998
5.26009, 11.4052, 10.012, 9.88357, 3.66132, 1.39322, 0, 9.88359, 9.88363, 9.88365, 9.88536, 10.01, 9.88365, 9.88357, 9.88357, 9.88357, 9.88357, 9.88357, 9.88357, 9.88357, 9.88357, 9.88358, 9.88357, 9.88357, 9.88357
5.26797, 12.8344, 10.0696, 9.9171, 3.85155, 2.76485, 0, 9.91711, 9.91715, 9.91717, 9.91897, 10.0675, 9.91715, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171, 9.9171
5.27584, 16.4169, 10.1299, 9.95052, 4.29149, 6.28702, 0, 9.95053, 9.95058, 9.95059, 9.95248, 10.1278, 9.95056, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052, 9.95052
5.28372, 7.42205, 10.193, 9.98386, 3.06954, -2.77092, 0, 9.98387, 9.98392, 9.98393, 9.98589, 10.1908, 9.98388, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386, 9.98386
5.2916, 6.26884, 10.2587, 10.0171, 2.87556, -3.98982, 0, 10.0171, 10.0172, 10.0172, 10.0192, 10.2564, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171, 10.0171
5.29948, 11.117, 10.3267, 10.0503, 3.62174, 0.79023, 0, 10.0503, 10.0503, 10.0503, 10.0524, 10.3245, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503, 10.0503
5.30735, 17.854, 10.3969, 10.0833, 4.45579, 7.45714, 0, 10.0833, 10.0834, 10.0834, 10.0855, 10.3946, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833, 10.0833
5.31523, 8.98566, 10.4686, 10.1163, 3.31446, -1.48298, 0, 10.1163, 10.1163, 10.1163, 10.1184, 10.4663, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163, 10.1163
