   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_123.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.9671, 0.914013, 1.33045, 1.33045, 1.70705, -0.416439, 1.33045, 0, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045, 1.33045
13.975, 1.08599, 1.323, 1.323, 1.7567, -0.237011, 1.323, 0, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323, 1.323
13.9829, 0, 1.31221, 1.31221, 1.41421, -1.31221, 1.31221, 0, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221, 1.31221
13.9908, 2.81388, 1.29981, 1.29981, 2.19406, 1.51407, 1.29981, 0, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981, 1.29981
13.9986, 1.09058, 1.28746, 1.28746, 1.75801, -0.196882, 1.28746, 0, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746, 1.28746
14.0065, 2.8995, 1.29493, 1.29493, 2.21348, 1.60457, 1.29493, 0, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493, 1.29493
14.0144, 3.99532, 1.29793, 1.29793, 2.44853, 2.69738, 1.29793, 0, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793, 1.29793
14.0223, 1.09787, 1.29663, 1.29663, 1.76008, -0.198763, 1.29663, 0, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663, 1.29663
14.0302, 0.10285, 1.29318, 1.29318, 1.45012, -1.19033, 1.29318, 0, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318, 1.29318
14.038, 0, 1.28973, 1.28973, 1.41421, -1.28973, 1.28973, 0, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973, 1.28973
14.0459, 2.88996, 1.29535, 1.29535, 2.21133, 1.59461, 1.29535, 0, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535, 1.29535
14.0538, 3.88501, 1.29763, 1.29762, 2.4259, 2.58738, 1.29762, 0, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29762, 1.29763, 1.29762, 1.29762, 1.29762, 1.29762
14.0617, 1.99554, 1.29679, 1.29679, 1.99888, 0.698751, 1.29679, 0, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679, 1.29679
14.0696, 1.99504, 1.29439, 1.29439, 1.99876, 0.700649, 1.29439, 0, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439, 1.29439
14.0774, 2.99483, 1.292, 1.292, 2.23491, 1.70282, 1.292, 0, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292, 1.292
14.0853, 2.11757, 1.29711, 1.29711, 2.02918, 0.820454, 1.29711, 0, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711, 1.29711
14.0932, 0.997522, 1.29911, 1.29911, 1.73134, -0.301588, 1.29911, 0, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911, 1.29911
14.1011, 2.99752, 1.29821, 1.29821, 2.23551, 1.69931, 1.29821, 0, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821, 1.29821
14.109, 0.127014, 1.29586, 1.29586, 1.45843, -1.16885, 1.29586, 0, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586, 1.29586
14.1168, 4.60483, 1.29352, 1.29351, 2.56999, 3.31132, 1.29351, 0, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29351, 1.29352, 1.29351, 1.29351, 1.29351, 1.29351
14.1247, 3.1268, 1.29829, 1.29829, 2.26424, 1.82851, 1.29829, 0, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829, 1.29829
14.1326, 3.13181, 1.30018, 1.30017, 2.26535, 1.83164, 1.30017, 0, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30017, 1.30018, 1.30017, 1.30017, 1.30017, 1.30017
14.1405, 4.13656, 1.29936, 1.29936, 2.47721, 2.8372, 1.29936, 0, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936, 1.29936
14.1484, 0, 1.29719, 1.29719, 1.41421, -1.29719, 1.29719, 0, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719
14.1562, 0, 1.29503, 1.29503, 1.41421, -1.29503, 1.29503, 0, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503, 1.29503
14.1641, 0.853779, 1.29926, 1.29925, 1.68931, -0.445476, 1.29925, 0, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29925, 1.29926, 1.29925, 1.29925, 1.29925, 1.29925
14.172, 0.997646, 1.3008, 1.3008, 1.73137, -0.303157, 1.3008, 0, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008, 1.3008
14.1799, 2.69579, 1.29986, 1.29986, 2.16698, 1.39593, 1.29986, 0, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986, 1.29986
14.1878, 3.14576, 1.29767, 1.29767, 2.26843, 1.84809, 1.29767, 0, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767, 1.29767
14.1957, 1.15114, 1.29548, 1.29548, 1.77514, -0.144342, 1.29548, 0, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548, 1.29548
14.2035, 2.15589, 1.29941, 1.2994, 2.0386, 0.85648, 1.2994, 0, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.2994, 1.29941, 1.2994, 1.2994, 1.2994, 1.2994
14.2114, 0, 1.30085, 1.30085, 1.41421, -1.30085, 1.30085, 0, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085, 1.30085
14.2193, 2.6741, 1.29998, 1.29998, 2.16197, 1.37412, 1.29998, 0, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998, 1.29998
14.2272, 4.16047, 1.29796, 1.29795, 2.48203, 2.86251, 1.29795, 0, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29795, 1.29796, 1.29795, 1.29795, 1.29795, 1.29795
14.2351, 0.997419, 1.29593, 1.29593, 1.73131, -0.298515, 1.29593, 0, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593, 1.29593
14.2429, 2.16801, 1.29928, 1.29928, 2.04157, 0.868724, 1.29928, 0, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928, 1.29928
14.2508, 3.82726, 1.30035, 1.30035, 2.41397, 2.52691, 1.30035, 0, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035, 1.30035
14.2587, 4.8223, 1.2993, 1.2993, 2.61195, 3.523, 1.2993, 0, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993, 1.2993
14.2666, 2.17299, 1.29719, 1.29719, 2.04279, 0.875793, 1.29719, 0, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719, 1.29719
14.2745, 0.177447, 1.29508, 1.29508, 1.47562, -1.11764, 1.29508, 0, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508, 1.29508
14.2823, 2.8176, 1.29818, 1.29817, 2.1949, 1.51942, 1.29817, 0, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29818, 1.29817, 1.29817, 1.29817, 1.29817
14.2902, 1.81314, 1.29916, 1.29916, 1.95273, 0.513977, 1.29916, 0, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916, 1.29916
14.2981, 3.18206, 1.29817, 1.29817, 2.27641, 1.88388, 1.29817, 0, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817, 1.29817
14.306, 2.9975, 1.2962, 1.2962, 2.23551, 1.7013, 1.2962, 0, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962, 1.2962
14.3139, 3.18971, 1.29424, 1.29423, 2.27809, 1.89548, 1.29423, 0, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29423, 1.29424, 1.29423, 1.29423, 1.29423, 1.29423
14.3217, 0, 1.29676, 1.29676, 1.41421, -1.29676, 1.29676, 0, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676, 1.29676
14.3296, 0.803098, 1.29735, 1.29735, 1.67425, -0.494252, 1.29735, 0, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735, 1.29735
14.3375, 2.1969, 1.29614, 1.29614, 2.04863, 0.900761, 1.29614, 0, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614, 1.29614
14.3454, 0, 1.29403, 1.29403, 1.41421, -1.29403, 1.29403, 0, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403, 1.29403
14.3533, 3.38773, 1.29193, 1.29193, 2.32115, 2.0958, 1.29193, 0, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193, 1.29193
14.3611, 2.19938, 1.29424, 1.29424, 2.04924, 0.905138, 1.29424, 0, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424, 1.29424
14.369, 2.20397, 1.29476, 1.29476, 2.05036, 0.909205, 1.29476, 0, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476, 1.29476
14.3769, 4.57509, 1.2936, 1.2936, 2.56419, 3.28149, 1.2936, 0, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936, 1.2936
14.3848, 3.4202, 1.29161, 1.29161, 2.32813, 2.12858, 1.29161, 0, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161, 1.29161
14.3927, 1.99752, 1.28963, 1.28962, 1.99938, 0.707897, 1.28962, 0, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28962, 1.28963, 1.28962, 1.28962, 1.28962, 1.28962
14.4005, 0.216109, 1.2914, 1.2914, 1.48866, -1.07529, 1.2914, 0, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914, 1.2914
14.4084, 2.55817, 1.29153, 1.29152, 2.13499, 1.26664, 1.29152, 0, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29152, 1.29153, 1.29152, 1.29152, 1.29152, 1.29152
14.4163, 1.21841, 1.29012, 1.29012, 1.79399, -0.071713, 1.29012, 0, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012, 1.29012
14.4242, 1.22342, 1.28795, 1.28795, 1.79539, -0.0645331, 1.28795, 0, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795, 1.28795
14.4321, 1, 1.28579, 1.28578, 1.73205, -0.285787, 1.28578, 0, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28578, 1.28579, 1.28578, 1.28578, 1.28578, 1.28578
14.4399, 3.53879, 1.28743, 1.28742, 2.35346, 2.25136, 1.28742, 0, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28742, 1.28743, 1.28742, 1.28742, 1.28742, 1.28742
14.4478, 0.461214, 1.28751, 1.28751, 1.56883, -0.826296, 1.28751, 0, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751, 1.28751
14.4557, 0, 1.28614, 1.28614, 1.41421, -1.28614, 1.28614, 0, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614, 1.28614
14.4636, 2, 1.28405, 1.28404, 2, 0.715954, 1.28404, 0, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28404, 1.28405, 1.28404, 1.28404, 1.28404, 1.28404
14.4715, 1.75985, 1.28195, 1.28195, 1.93903, 0.477898, 1.28195, 0, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195, 1.28195
14.4793, 0.997522, 1.28316, 1.28316, 1.73134, -0.285636, 1.28316, 0, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316, 1.28316
14.4872, 2.99752, 1.28289, 1.28288, 2.23551, 1.71464, 1.28288, 0, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28288, 1.28289, 1.28288, 1.28288, 1.28288, 1.28288
14.4951, 2.24511, 1.28124, 1.28124, 2.06037, 0.963862, 1.28124, 0, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124, 1.28124
14.503, 2.75019, 1.27892, 1.27892, 2.17949, 1.47127, 1.27892, 0, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892, 1.27892
14.5109, 3.74523, 1.2766, 1.27659, 2.39692, 2.46863, 1.27659, 0, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.27659, 1.2766, 1.27659, 1.27659, 1.27659, 1.27659
14.5187, 1.50458, 1.27775, 1.27775, 1.87205, 0.226833, 1.27775, 0, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775, 1.27775
14.5266, 2.48575, 1.27747, 1.27746, 2.11796, 1.20828, 1.27746, 0, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27746, 1.27747, 1.27746, 1.27746, 1.27746, 1.27746
14.5345, 3.25465, 1.27584, 1.27584, 2.2923, 1.97881, 1.27584, 0, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584, 1.27584
14.5424, 0.997769, 1.27354, 1.27354, 1.73141, -0.275774, 1.27354, 0, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354, 1.27354
14.5503, 2.73321, 1.27125, 1.27125, 2.17559, 1.46196, 1.27125, 0, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125, 1.27125
14.5581, 1.99504, 1.27205, 1.27205, 1.99876, 0.722993, 1.27205, 0, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205, 1.27205
14.566, 1.26447, 1.27145, 1.27145, 1.80678, -0.00698066, 1.27145, 0, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145, 1.27145
14.5739, 0.997488, 1.26955, 1.26955, 1.73133, -0.272065, 1.26955, 0, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955, 1.26955
14.5818, 4.27162, 1.26701, 1.26701, 2.50432, 3.00461, 1.26701, 0, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701, 1.26701
14.5897, 2.72367, 1.26447, 1.26446, 2.1734, 1.4592, 1.26446, 0, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26446, 1.26447, 1.26446, 1.26446, 1.26447, 1.26446
14.5976, 2.71871, 1.26527, 1.26527, 2.17226, 1.45344, 1.26527, 0, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527, 1.26527
14.6054, 0.557621, 1.26467, 1.26467, 1.59926, -0.707052, 1.26467, 0, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467, 1.26467
14.6133, 2, 1.26278, 1.26277, 2, 0.737219, 1.26277, 0, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26277, 1.26278, 1.26277, 1.26277, 1.26278, 1.26277
14.6212, 1, 1.26024, 1.26024, 1.73205, -0.260244, 1.26024, 0, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024, 1.26024
14.6291, 5.13468, 1.25771, 1.2577, 2.67108, 3.87697, 1.2577, 0, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.2577, 1.25771, 1.2577
14.637, 3.57449, 1.25818, 1.25817, 2.36104, 2.31631, 1.25817, 0, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25817, 1.25818, 1.25817
14.6448, 3.1176, 1.2573, 1.25728, 2.26221, 1.8603, 1.25728, 0, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25728, 1.25729, 1.25728, 1.25728, 1.2573, 1.25728
