   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_99.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.625807, 0, 0.000947941, 0.00016791, 1.41421, -0.000947941, 0.000168792, 0.00016791, 0.000167915, 0.000167947, 0.000167939, 0.000168093, 0.000177998, 0.000167913, 0.000177882, 0.000172294, 0.000169099, 0.000846449, 0.000168178, 0.000167922, 0.000168131, 0.000168996, 0.000167911, 0.000233968, 0.00016791, 0.000174987
0.633675, 0, 0.00148153, 0.000268026, 1.41421, -0.00148153, 0.00026941, 0.000268026, 0.000268034, 0.000268083, 0.000268071, 0.000268313, 0.000283859, 0.000268031, 0.000285341, 0.000274906, 0.000269892, 0.00133305, 0.000268361, 0.000268044, 0.000268332, 0.000269503, 0.000268027, 0.000359571, 0.000268026, 0.000279133
0.641544, 0, 0.0022804, 0.000420199, 1.41421, -0.0022804, 0.000422333, 0.000420199, 0.000420211, 0.000420288, 0.000420269, 0.000420642, 0.000444612, 0.000420207, 0.000449795, 0.000430807, 0.000423077, 0.00206228, 0.000420618, 0.000420227, 0.000420621, 0.000422202, 0.000420201, 0.000548075, 0.000420199, 0.000437325
0.649412, 0, 0.0034551, 0.00064709, 1.41421, -0.0034551, 0.000650322, 0.00064709, 0.000647109, 0.000647224, 0.000647196, 0.000647761, 0.000684069, 0.000647102, 0.000696869, 0.000663159, 0.000651449, 0.00313441, 0.000647612, 0.000647132, 0.00064767, 0.000649799, 0.000647093, 0.000826623, 0.00064709, 0.000673031
0.65728, 0, 0.00515133, 0.000978957, 1.41421, -0.00515133, 0.000983767, 0.000978957, 0.000978984, 0.000979156, 0.000979114, 0.000979955, 0.00103399, 0.000978973, 0.00106133, 0.00100287, 0.000985444, 0.00468096, 0.000979606, 0.000979019, 0.00097975, 0.000982612, 0.000978961, 0.00123154, 0.000978957, 0.00101757
0.665149, 0, 0.00755637, 0.00145515, 1.41421, -0.00755637, 0.00146218, 0.00145515, 0.00145519, 0.00145544, 0.00145538, 0.00145661, 0.00153565, 0.00145517, 0.00158924, 0.00149013, 0.00146464, 0.00686978, 0.00145595, 0.00145524, 0.00145623, 0.00146007, 0.00145515, 0.00181023, 0.00145515, 0.00151162
0.673017, 0, 0.0109047, 0.00212548, 1.41421, -0.0109047, 0.00213559, 0.00212548, 0.00212554, 0.0021259, 0.00212581, 0.00212758, 0.0022412, 0.00212551, 0.00234014, 0.00217576, 0.00213912, 0.00990937, 0.00212648, 0.00212561, 0.00212695, 0.00213208, 0.00212549, 0.00262301, 0.00212548, 0.00220666
0.680885, 0, 0.0154819, 0.00305126, 1.41421, -0.0154819, 0.00306556, 0.00305126, 0.00305134, 0.00305185, 0.00305173, 0.00305423, 0.0032148, 0.00305131, 0.00338919, 0.00312232, 0.00307054, 0.0140513, 0.00305249, 0.00305145, 0.00305325, 0.00306008, 0.00305127, 0.00374467, 0.00305126, 0.00316599
0.688754, 0, 0.0216264, 0.00430569, 1.41421, -0.0216264, 0.00432556, 0.00430569, 0.00430581, 0.00430652, 0.00430635, 0.00430982, 0.00453292, 0.00430576, 0.00482872, 0.00440443, 0.00433248, 0.0195896, 0.00430721, 0.00430595, 0.00430839, 0.00431743, 0.00430571, 0.00526538, 0.00430569, 0.00446512
0.696622, 0, 0.0297263, 0.00597339, 1.41421, -0.0297263, 0.00600053, 0.00597339, 0.00597354, 0.00597451, 0.00597428, 0.00597902, 0.00628386, 0.00597348, 0.00676916, 0.0061083, 0.00600999, 0.0268568, 0.00597525, 0.00597374, 0.00597701, 0.00598892, 0.00597341, 0.00729089, 0.00597339, 0.00619123
0.70449, 0, 0.0402135, 0.00814877, 1.41421, -0.0402135, 0.00818524, 0.00814877, 0.00814898, 0.00815029, 0.00814997, 0.00815634, 0.00856603, 0.0081489, 0.00933886, 0.00833008, 0.00819796, 0.036215, 0.00815104, 0.00814925, 0.00815363, 0.0081692, 0.0081488, 0.00994159, 0.00814877, 0.00844157
0.712359, 0, 0.0535504, 0.010933, 1.41421, -0.0535504, 0.0109812, 0.010933, 0.0109333, 0.010935, 0.0109346, 0.010943, 0.0114847, 0.0109332, 0.0126823, 0.0111727, 0.0109981, 0.0480414, 0.0109358, 0.0109337, 0.0109395, 0.0109597, 0.0109331, 0.0133504, 0.010933, 0.0113202
0.720227, 1, 0.0702125, 0.0144296, 1.73205, 0.929788, 0.0144923, 0.0144296, 0.01443, 0.0144322, 0.0144317, 0.0144426, 0.0151474, 0.0144298, 0.0169563, 0.0147415, 0.0145142, 0.0627097, 0.0144329, 0.0144304, 0.0144382, 0.0144641, 0.0144297, 0.0176593, 0.0144296, 0.0149334
0.728095, 0, 0.0906658, 0.0187384, 1.41421, -0.0906658, 0.0188187, 0.0187384, 0.0187389, 0.0187417, 0.018741, 0.0187551, 0.0196576, 0.0187387, 0.0223248, 0.0191378, 0.0188467, 0.0805658, 0.0187424, 0.0187394, 0.0187498, 0.0187826, 0.0187385, 0.0230154, 0.0187384, 0.0193838
0.735964, 0, 0.11534, 0.0239485, 1.41421, -0.11534, 0.0240498, 0.0239485, 0.0239491, 0.0239527, 0.0239518, 0.0239695, 0.0251074, 0.0239488, 0.0289506, 0.024452, 0.0240851, 0.101901, 0.0239532, 0.0239498, 0.0239634, 0.0240044, 0.0239486, 0.0295653, 0.0239485, 0.0247624
0.743832, 1, 0.1446, 0.0301301, 1.73205, 0.8554, 0.0302559, 0.0301301, 0.0301308, 0.0301353, 0.0301342, 0.0301562, 0.0315691, 0.0301305, 0.0369851, 0.0307553, 0.0302997, 0.12692, 0.0301357, 0.0301318, 0.0301497, 0.0302002, 0.0301302, 0.0374503, 0.0301301, 0.0311413
0.7517, 0, 0.178717, 0.0373271, 1.41421, -0.178717, 0.0374809, 0.0373271, 0.0373279, 0.0373335, 0.0373321, 0.037359, 0.0390872, 0.0373276, 0.0465569, 0.0380918, 0.0375345, 0.155722, 0.0373336, 0.0373291, 0.0373525, 0.0374137, 0.0373272, 0.046803, 0.0373271, 0.0385648
0.759569, 0, 0.217845, 0.0455487, 1.41421, -0.217845, 0.0457341, 0.0455487, 0.0455497, 0.0455564, 0.0455547, 0.0455871, 0.0476704, 0.0455493, 0.0577586, 0.0464705, 0.0457988, 0.188266, 0.0455562, 0.0455511, 0.0455814, 0.0456543, 0.0455488, 0.0577433, 0.0455487, 0.0470421
0.767437, 1, 0.262003, 0.0547644, 1.73205, 0.737997, 0.0549848, 0.0547644, 0.0547656, 0.0547735, 0.0547716, 0.0548101, 0.0572858, 0.0547651, 0.0706333, 0.0558598, 0.0550616, 0.224362, 0.0547731, 0.0547673, 0.0548064, 0.0548915, 0.0547646, 0.0703798, 0.0547644, 0.0565414
0.775305, 0.949823, 0.311062, 0.0648998, 1.7175, 0.638761, 0.0651581, 0.0648998, 0.0649013, 0.0649105, 0.0649083, 0.0649534, 0.0678548, 0.0649007, 0.0851625, 0.0661835, 0.0652481, 0.263664, 0.0649097, 0.0649033, 0.0649533, 0.0650505, 0.0649, 0.0848114, 0.0648998, 0.0669861
0.783174, 0.997583, 0.364752, 0.0758358, 1.73135, 0.632831, 0.0761345, 0.0758358, 0.0758375, 0.0758482, 0.0758456, 0.0758978, 0.0792527, 0.0758369, 0.101255, 0.0773201, 0.0762386, 0.305669, 0.075847, 0.07584, 0.0759035, 0.0760119, 0.0758361, 0.101133, 0.0758358, 0.0782542
0.791042, 0.997592, 0.422669, 0.087412, 1.73136, 0.574923, 0.0877529, 0.087412, 0.0874139, 0.0874261, 0.0874232, 0.0874827, 0.091312, 0.0874132, 0.118739, 0.089106, 0.0878717, 0.34974, 0.0874245, 0.0874168, 0.0874971, 0.0876145, 0.0874123, 0.119446, 0.087412, 0.0901814
0.79891, 1.055, 0.484302, 0.0994314, 1.74786, 0.5707, 0.0998157, 0.0994314, 0.0994336, 0.0994474, 0.099444, 0.0995111, 0.103828, 0.0994328, 0.137363, 0.101341, 0.0999496, 0.39513, 0.0994452, 0.099437, 0.0995381, 0.0996607, 0.0994317, 0.139861, 0.0994314, 0.102567
0.806779, 0.940181, 0.54906, 0.111671, 1.7147, 0.391121, 0.112099, 0.111671, 0.111673, 0.111688, 0.111685, 0.111759, 0.116567, 0.111672, 0.156793, 0.113797, 0.112248, 0.441019, 0.111686, 0.111677, 0.111804, 0.111926, 0.111671, 0.162512, 0.111671, 0.115184
0.814647, 0.0598194, 0.616309, 0.123891, 1.43521, -0.55649, 0.124362, 0.123891, 0.123894, 0.12391, 0.123906, 0.123989, 0.129283, 0.123893, 0.176628, 0.126232, 0.124526, 0.486558, 0.123907, 0.123898, 0.124056, 0.124171, 0.123891, 0.187557, 0.123891, 0.127791
0.822515, 0, 0.685407, 0.135851, 1.41421, -0.685407, 0.136364, 0.135851, 0.135854, 0.135872, 0.135868, 0.135957, 0.141724, 0.135853, 0.196409, 0.138401, 0.136543, 0.530916, 0.135868, 0.13586, 0.136056, 0.136154, 0.135851, 0.215176, 0.135851, 0.140146
0.830384, 0, 0.755731, 0.14732, 1.41421, -0.755731, 0.147873, 0.14732, 0.147323, 0.147343, 0.147338, 0.147435, 0.153653, 0.147322, 0.215644, 0.150069, 0.148066, 0.57332, 0.147338, 0.14733, 0.147574, 0.147642, 0.14732, 0.245561, 0.14732, 0.152017
0.838252, 0.930539, 0.826701, 0.15809, 1.71188, 0.103837, 0.158681, 0.15809, 0.158094, 0.158115, 0.15811, 0.158213, 0.164855, 0.158092, 0.233832, 0.161026, 0.158888, 0.613101, 0.15811, 0.158102, 0.158405, 0.158427, 0.158091, 0.278893, 0.15809, 0.163202
0.84612, 0.0694614, 0.897783, 0.167988, 1.43856, -0.828322, 0.168614, 0.167988, 0.167991, 0.168014, 0.168008, 0.168117, 0.175149, 0.16799, 0.250491, 0.171095, 0.168832, 0.649717, 0.168008, 0.168002, 0.168378, 0.168334, 0.167988, 0.315313, 0.167988, 0.173532
0.853989, 0, 0.968486, 0.176878, 1.41421, -0.968486, 0.177536, 0.176878, 0.176882, 0.176906, 0.1769, 0.177015, 0.184399, 0.176881, 0.265187, 0.18014, 0.177765, 0.682777, 0.1769, 0.176896, 0.177362, 0.177229, 0.176879, 0.354878, 0.176878, 0.182887
0.861857, 0, 1.03834, 0.184674, 1.41421, -1.03834, 0.18536, 0.184674, 0.184678, 0.184703, 0.184697, 0.184816, 0.192515, 0.184677, 0.277561, 0.188073, 0.185598, 0.712046, 0.184696, 0.184696, 0.185273, 0.185024, 0.184675, 0.397519, 0.184674, 0.191195
0.869725, 0, 1.10687, 0.191332, 1.41421, -1.10687, 0.192042, 0.191332, 0.191336, 0.191362, 0.191356, 0.19148, 0.199451, 0.191335, 0.287351, 0.194851, 0.192289, 0.737445, 0.191355, 0.191359, 0.192073, 0.191675, 0.191333, 0.44299, 0.191332, 0.198438
0.877594, 2.83695, 1.17356, 0.196854, 2.19931, 1.66339, 0.197585, 0.196854, 0.196858, 0.196884, 0.196878, 0.197006, 0.205212, 0.196856, 0.294404, 0.200475, 0.197839, 0.759032, 0.196877, 0.196887, 0.197768, 0.197186, 0.196855, 0.490828, 0.196854, 0.20465
0.885462, 2.07913, 1.23782, 0.201279, 2.01968, 0.841302, 0.202027, 0.201279, 0.201283, 0.20131, 0.201303, 0.201434, 0.209838, 0.201281, 0.298693, 0.204985, 0.202288, 0.776985, 0.201301, 0.201319, 0.202402, 0.201594, 0.201279, 0.540325, 0.201279, 0.209913
0.89333, 1.99758, 1.29898, 0.204678, 1.99939, 0.698595, 0.205442, 0.204678, 0.204683, 0.20471, 0.204703, 0.204837, 0.213404, 0.204681, 0.300307, 0.208455, 0.205707, 0.791576, 0.204701, 0.204729, 0.206053, 0.204975, 0.204679, 0.590519, 0.204678, 0.214355
0.901199, 1.08635, 1.35626, 0.207148, 1.7568, -0.269906, 0.207924, 0.207148, 0.207153, 0.20718, 0.207174, 0.207309, 0.216009, 0.207151, 0.299444, 0.210981, 0.208193, 0.803141, 0.20717, 0.20721, 0.20882, 0.207422, 0.207149, 0.640204, 0.207148, 0.218143
0.909067, 0, 1.40879, 0.208799, 1.41421, -1.40879, 0.209585, 0.208799, 0.208803, 0.208832, 0.208825, 0.208962, 0.217767, 0.208802, 0.296397, 0.212677, 0.209856, 0.812054, 0.208821, 0.208876, 0.210815, 0.209049, 0.2088, 0.687978, 0.208799, 0.221479
0.916935, 1.81286, 1.45569, 0.20975, 1.95265, 0.357174, 0.210545, 0.20975, 0.209754, 0.209782, 0.209775, 0.209914, 0.218803, 0.209752, 0.291527, 0.213662, 0.210817, 0.818701, 0.209771, 0.209845, 0.21216, 0.209975, 0.20975, 0.732304, 0.20975, 0.22459
0.924803, 2.09115, 1.49604, 0.210119, 2.02266, 0.595114, 0.210922, 0.210119, 0.210124, 0.210152, 0.210145, 0.210285, 0.219238, 0.210122, 0.285239, 0.214058, 0.211194, 0.823462, 0.21014, 0.210236, 0.21297, 0.21032, 0.21012, 0.771609, 0.210119, 0.227731
0.932672, 0.0959867, 1.52905, 0.210022, 1.44775, -1.43307, 0.210833, 0.210022, 0.210027, 0.210056, 0.210049, 0.210189, 0.21919, 0.210025, 0.277952, 0.21398, 0.211103, 0.82669, 0.210042, 0.210164, 0.213357, 0.2102, 0.210023, 0.804379, 0.210022, 0.231173
0.94054, 1, 1.55409, 0.209565, 1.73205, -0.554087, 0.210384, 0.209565, 0.209569, 0.209598, 0.209591, 0.209732, 0.21877, 0.209568, 0.270079, 0.213537, 0.21065, 0.828707, 0.209584, 0.209736, 0.213418, 0.209719, 0.209566, 0.82928, 0.209565, 0.235203
0.948408, 0, 1.57075, 0.20884, 1.41421, -1.57075, 0.209668, 0.20884, 0.208845, 0.208874, 0.208867, 0.209008, 0.218072, 0.208843, 0.261996, 0.212822, 0.209928, 0.829792, 0.208859, 0.209046, 0.213234, 0.208974, 0.208841, 0.845255, 0.20884, 0.240112
0.956277, 0, 1.57896, 0.207929, 1.41421, -1.57896, 0.208769, 0.207929, 0.207933, 0.207962, 0.207955, 0.208096, 0.217179, 0.207931, 0.254032, 0.211917, 0.209019, 0.83018, 0.207947, 0.208174, 0.212871, 0.208043, 0.207929, 0.851617, 0.207929, 0.24619
0.964145, 0, 1.57898, 0.206897, 1.41421, -1.57898, 0.207752, 0.206897, 0.206901, 0.20693, 0.206923, 0.207065, 0.216161, 0.206899, 0.246455, 0.210889, 0.207989, 0.830065, 0.206914, 0.207188, 0.212378, 0.206995, 0.206897, 0.848112, 0.206897, 0.253713
0.972013, 2, 1.57145, 0.205798, 2, 0.428551, 0.206674, 0.205798, 0.205802, 0.205831, 0.205824, 0.205966, 0.215072, 0.205801, 0.239465, 0.209793, 0.206891, 0.829601, 0.205815, 0.206141, 0.21179, 0.205881, 0.205798, 0.83494, 0.205798, 0.262926
0.979882, 0, 1.55732, 0.204673, 1.41421, -1.55732, 0.205577, 0.204673, 0.204678, 0.204707, 0.2047, 0.204841, 0.213953, 0.204676, 0.233196, 0.20867, 0.205767, 0.828907, 0.20469, 0.205077, 0.211127, 0.204743, 0.204674, 0.812754, 0.204673, 0.274025
0.98775, 2, 1.53784, 0.203552, 2, 0.46216, 0.204493, 0.203552, 0.203557, 0.203586, 0.203578, 0.20372, 0.212837, 0.203555, 0.227721, 0.20755, 0.204646, 0.828071, 0.203569, 0.204027, 0.210402, 0.203612, 0.203552, 0.78261, 0.203552, 0.287138
0.995618, 0, 1.51443, 0.202455, 1.41421, -1.51443, 0.203446, 0.202455, 0.20246, 0.202489, 0.202481, 0.202623, 0.211743, 0.202458, 0.223057, 0.206453, 0.20355, 0.827156, 0.202472, 0.203014, 0.209616, 0.202505, 0.202456, 0.74589, 0.202455, 0.302297
1.00349, 0, 1.48861, 0.201394, 1.41421, -1.48861, 0.202453, 0.201394, 0.201399, 0.201428, 0.201421, 0.201563, 0.210684, 0.201397, 0.219177, 0.205393, 0.202489, 0.826203, 0.201412, 0.202058, 0.20877, 0.201437, 0.201395, 0.704212, 0.201394, 0.319426
1.01136, 0, 1.46185, 0.200376, 1.41421, -1.46185, 0.201524, 0.200376, 0.200381, 0.20041, 0.200403, 0.200545, 0.209667, 0.200379, 0.216017, 0.204374, 0.201471, 0.825238, 0.200395, 0.201173, 0.207859, 0.200412, 0.200377, 0.659307, 0.200376, 0.338315
1.01922, 1.87507, 1.43549, 0.1994, 1.96852, 0.439574, 0.200668, 0.1994, 0.199405, 0.199434, 0.199427, 0.199569, 0.208692, 0.199403, 0.213492, 0.203399, 0.200496, 0.824271, 0.199421, 0.200374, 0.206882, 0.199431, 0.199401, 0.612918, 0.1994, 0.358617
1.02709, 1.12493, 1.41062, 0.198464, 1.76775, -0.28569, 0.199889, 0.198464, 0.198469, 0.198498, 0.198491, 0.198633, 0.207756, 0.198467, 0.211499, 0.202462, 0.19956, 0.823303, 0.198487, 0.199682, 0.205835, 0.198491, 0.198465, 0.566688, 0.198464, 0.379843
1.03496, 0.870264, 1.38805, 0.197562, 1.69419, -0.517786, 0.199193, 0.197561, 0.197566, 0.197595, 0.197588, 0.19773, 0.206854, 0.197565, 0.209931, 0.201559, 0.198657, 0.822326, 0.197588, 0.199126, 0.204721, 0.197584, 0.197562, 0.522077, 0.197562, 0.401375
1.04283, 0.129736, 1.36824, 0.196684, 1.45936, -1.2385, 0.198586, 0.196682, 0.196689, 0.196718, 0.196711, 0.196853, 0.205976, 0.196687, 0.20868, 0.200682, 0.197779, 0.821323, 0.196715, 0.198749, 0.203541, 0.196703, 0.196685, 0.4803, 0.196684, 0.42249
1.0507, 0.865432, 1.35132, 0.195822, 1.69276, -0.485893, 0.198074, 0.19582, 0.195827, 0.195856, 0.195849, 0.195991, 0.205115, 0.195825, 0.207642, 0.19982, 0.196918, 0.82027, 0.195858, 0.198617, 0.202301, 0.195839, 0.195823, 0.442285, 0.195822, 0.442394
1.05857, 1.99761, 1.33718, 0.194966, 1.9994, 0.660432, 0.197669, 0.194964, 0.194971, 0.195, 0.194993, 0.195135, 0.204259, 0.194969, 0.206725, 0.198964, 0.196062, 0.819139, 0.19501, 0.198825, 0.201009, 0.194981, 0.194967, 0.408663, 0.194966, 0.460267
1.06643, 2.85822, 1.32545, 0.194107, 2.20414, 1.53277, 0.197384, 0.194103, 0.194111, 0.19414, 0.194133, 0.194275, 0.203399, 0.194109, 0.205848, 0.198104, 0.195202, 0.817894, 0.194159, 0.199509, 0.199672, 0.194119, 0.194107, 0.379777, 0.194107, 0.475317
1.0743, 2.27874, 1.31566, 0.193233, 2.06851, 0.963077, 0.197234, 0.193228, 0.193238, 0.193267, 0.19326, 0.193402, 0.202526, 0.193236, 0.204944, 0.19723, 0.194328, 0.816493, 0.193297, 0.20085, 0.1983, 0.193244, 0.193234, 0.35571, 0.193233, 0.486833
1.08217, 0, 1.30733, 0.192337, 1.41421, -1.30733, 0.197239, 0.192331, 0.192341, 0.19237, 0.192363, 0.192505, 0.201629, 0.192339, 0.203961, 0.196334, 0.193432, 0.814889, 0.192416, 0.20309, 0.196899, 0.192346, 0.192337, 0.336327, 0.192337, 0.494236
1.09004, 0.853381, 1.30004, 0.191408, 1.6892, -0.446655, 0.197416, 0.1914, 0.191413, 0.191442, 0.191435, 0.191577, 0.200701, 0.191411, 0.20286, 0.195405, 0.192504, 0.813031, 0.191507, 0.206533, 0.195474, 0.191416, 0.191409, 0.321319, 0.191408, 0.497123
1.09791, 0.99761, 1.29351, 0.190439, 1.73136, -0.295903, 0.197781, 0.190429, 0.190444, 0.190473, 0.190466, 0.190607, 0.199731, 0.190442, 0.201617, 0.194436, 0.191534, 0.810862, 0.190562, 0.211552, 0.19403, 0.190446, 0.19044, 0.310257, 0.190439, 0.495295
1.10577, 1.14901, 1.28771, 0.18942, 1.77454, -0.138706, 0.198345, 0.189407, 0.189424, 0.189453, 0.189446, 0.189588, 0.198712, 0.189422, 0.200219, 0.193417, 0.190515, 0.808326, 0.189574, 0.218585, 0.192566, 0.189425, 0.18942, 0.302632, 0.18942, 0.488776
1.11364, 0.846146, 1.28283, 0.188341, 1.68705, -0.436683, 0.19911, 0.188324, 0.188345, 0.188374, 0.188367, 0.188509, 0.197633, 0.188343, 0.198661, 0.192338, 0.189436, 0.805365, 0.188534, 0.228129, 0.191077, 0.188345, 0.188341, 0.297901, 0.188341, 0.477807
1.12151, 3.84134, 1.27928, 0.187191, 2.41689, 2.56207, 0.200065, 0.18717, 0.187196, 0.187225, 0.187218, 0.187359, 0.196484, 0.187194, 0.196946, 0.191188, 0.188286, 0.801927, 0.187434, 0.240713, 0.189558, 0.187195, 0.187192, 0.295518, 0.187191, 0.462826
1.12938, 1.31251, 1.27767, 0.185958, 1.82003, 0.0348372, 0.201182, 0.185932, 0.185963, 0.185992, 0.185985, 0.186127, 0.195251, 0.185961, 0.195082, 0.189955, 0.187054, 0.797969, 0.186265, 0.256874, 0.187995, 0.185962, 0.185959, 0.294957, 0.185958, 0.444433
1.13725, 0.838925, 1.27876, 0.184628, 1.68491, -0.439831, 0.202415, 0.184595, 0.184633, 0.184662, 0.184655, 0.184797, 0.193921, 0.184631, 0.193076, 0.188625, 0.185723, 0.793462, 0.185013, 0.277109, 0.186374, 0.184631, 0.184629, 0.295734, 0.184628, 0.423345
1.14512, 2.83407, 1.2833, 0.183183, 2.19865, 1.55078, 0.203696, 0.183142, 0.183188, 0.183217, 0.18321, 0.183352, 0.192476, 0.183186, 0.190935, 0.18718, 0.184279, 0.788402, 0.183666, 0.301827, 0.184676, 0.183186, 0.183184, 0.29741, 0.183183, 0.400343
1.15298, 1.16111, 1.29199, 0.181604, 1.77795, -0.130874, 0.204936, 0.181553, 0.181609, 0.181638, 0.181631, 0.181773, 0.190897, 0.181607, 0.188662, 0.185601, 0.1827, 0.782809, 0.182208, 0.331279, 0.182877, 0.181607, 0.181605, 0.299601, 0.181604, 0.37622
1.16085, 1.16589, 1.30535, 0.179869, 1.7793, -0.139455, 0.206028, 0.179805, 0.179874, 0.179903, 0.179896, 0.180038, 0.189162, 0.179872, 0.186255, 0.183866, 0.180965, 0.776746, 0.180621, 0.365506, 0.180953, 0.179871, 0.17987, 0.301971, 0.179869, 0.351727
1.16872, 1.65856, 1.32362, 0.177954, 1.91274, 0.334934, 0.20685, 0.177874, 0.177958, 0.177987, 0.17798, 0.178122, 0.187246, 0.177957, 0.183706, 0.181951, 0.179049, 0.770319, 0.178885, 0.404267, 0.178876, 0.177955, 0.177954, 0.304234, 0.177954, 0.327538
1.17659, 1.34144, 1.34671, 0.175832, 1.82796, -0.00526619, 0.207268, 0.175735, 0.175837, 0.175866, 0.175859, 0.176001, 0.185125, 0.175835, 0.181003, 0.179829, 0.176928, 0.763693, 0.176977, 0.447, 0.176617, 0.175834, 0.175833, 0.306145, 0.175832, 0.30421
1.18446, 1.82445, 1.37413, 0.173479, 1.95562, 0.45032, 0.20715, 0.173359, 0.173484, 0.173513, 0.173506, 0.173648, 0.182772, 0.173482, 0.178129, 0.177476, 0.174574, 0.757096, 0.174875, 0.49279, 0.174146, 0.17348, 0.17348, 0.307495, 0.173479, 0.282177
1.19233, 0.175552, 1.40501, 0.170869, 1.47498, -1.22946, 0.20637, 0.170723, 0.170874, 0.170903, 0.170896, 0.171038, 0.180162, 0.170872, 0.175062, 0.174866, 0.171965, 0.750831, 0.172557, 0.540375, 0.171436, 0.17087, 0.17087, 0.308108, 0.170869, 0.261732
1.20019, 3, 1.43815, 0.167981, 2.23607, 1.56185, 0.204819, 0.167802, 0.167985, 0.168014, 0.168007, 0.168149, 0.177273, 0.167983, 0.171781, 0.171978, 0.169076, 0.745284, 0.170002, 0.588169, 0.168462, 0.167981, 0.167981, 0.307832, 0.167981, 0.243039
1.20806, 0.817224, 1.4721, 0.164795, 1.67846, -0.654879, 0.202414, 0.164579, 0.1648, 0.164829, 0.164822, 0.164963, 0.174088, 0.164798, 0.168266, 0.168792, 0.16589, 0.740935, 0.167191, 0.634347, 0.165204, 0.164796, 0.164796, 0.306544, 0.164795, 0.226145
1.21593, 0.182776, 1.50532, 0.1613, 1.47742, -1.32254, 0.199103, 0.161039, 0.161305, 0.161334, 0.161327, 0.161469, 0.170593, 0.161303, 0.164499, 0.165297, 0.162396, 0.738358, 0.164111, 0.676931, 0.161647, 0.161301, 0.161301, 0.304144, 0.1613, 0.211002
1.2238, 0.812397, 1.53627, 0.157492, 1.67702, -0.723878, 0.194871, 0.157177, 0.157496, 0.157525, 0.157518, 0.15766, 0.166784, 0.157494, 0.160472, 0.161489, 0.158587, 0.738236, 0.160753, 0.713927, 0.157785, 0.157492, 0.157492, 0.300558, 0.157492, 0.197492
1.23167, 0.997593, 1.56368, 0.153374, 1.73136, -0.566084, 0.189744, 0.152996, 0.153379, 0.153408, 0.153401, 0.153543, 0.162667, 0.153377, 0.156181, 0.157371, 0.154469, 0.741353, 0.157118, 0.743464, 0.153623, 0.153374, 0.153375, 0.295744, 0.153374, 0.185446
1.23954, 2.80514, 1.58661, 0.148962, 2.19206, 1.21853, 0.183786, 0.14851, 0.148966, 0.148996, 0.148988, 0.14913, 0.158254, 0.148965, 0.151633, 0.152959, 0.150057, 0.748606, 0.153215, 0.76394, 0.149172, 0.148962, 0.148962, 0.28969, 0.148962, 0.174675
1.2474, 1.19004, 1.60467, 0.14428, 1.78607, -0.414626, 0.177096, 0.143741, 0.144285, 0.144314, 0.144307, 0.144448, 0.153572, 0.144283, 0.146848, 0.148277, 0.145375, 0.760989, 0.149065, 0.774148, 0.144457, 0.14428, 0.144281, 0.282421, 0.14428, 0.164984
1.25527, 1.99759, 1.61811, 0.139363, 1.9994, 0.379484, 0.169802, 0.138723, 0.139368, 0.139397, 0.13939, 0.139532, 0.148656, 0.139366, 0.141854, 0.14336, 0.140459, 0.779594, 0.144699, 0.773379, 0.139513, 0.139364, 0.139364, 0.273998, 0.139363, 0.156189
1.26314, 0.997593, 1.62784, 0.134257, 1.73136, -0.630247, 0.162054, 0.133498, 0.134262, 0.134291, 0.134284, 0.134426, 0.143549, 0.13426, 0.13669, 0.138254, 0.135353, 0.805592, 0.140164, 0.761484, 0.134383, 0.134257, 0.134258, 0.264523, 0.134257, 0.148129
1.27101, 3.39137, 1.63549, 0.129015, 2.32193, 1.75588, 0.154015, 0.128117, 0.129019, 0.129048, 0.129041, 0.129183, 0.138307, 0.129017, 0.131405, 0.133011, 0.13011, 0.840218, 0.13552, 0.738883, 0.12912, 0.129015, 0.129015, 0.254133, 0.129015, 0.140673
1.27888, 5.39931, 1.64328, 0.123695, 2.72017, 3.75603, 0.145851, 0.122639, 0.1237, 0.123729, 0.123722, 0.123864, 0.132987, 0.123698, 0.126056, 0.127692, 0.124791, 0.884741, 0.13084, 0.706537, 0.123784, 0.123696, 0.123696, 0.242999, 0.123695, 0.133719
1.28675, 2.40897, 1.65397, 0.118364, 2.09976, 0.755, 0.137725, 0.117122, 0.118368, 0.118398, 0.11839, 0.118532, 0.127655, 0.118367, 0.120703, 0.12236, 0.119459, 0.940445, 0.126215, 0.665859, 0.118438, 0.118364, 0.118364, 0.231317, 0.118364, 0.127196
1.29461, 1.58139, 1.67067, 0.113086, 1.89246, -0.0892748, 0.129787, 0.111632, 0.11309, 0.113119, 0.113112, 0.113254, 0.122376, 0.113088, 0.115409, 0.117082, 0.114181, 1.00858, 0.121748, 0.61861, 0.113148, 0.113086, 0.113086, 0.219304, 0.113086, 0.12106
