   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_392.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.6648, 0, 0.0074771, 0.00536403, 1.41421, -0.0074771, 0, 0.00549901, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00536403, 0.00734211, 0.00536403
13.6727, 0, 0.00764629, 0.00592384, 1.41421, -0.00764629, 0, 0.00602077, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00592384, 0.00754936, 0.00592384
13.6805, 1, 0.00790428, 0.00651773, 1.73205, 0.992096, 0, 0.00658642, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00651773, 0.00783559, 0.00651773
13.6883, 0, 0.00820115, 0.00709896, 1.41421, -0.00820115, 0, 0.007147, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00709896, 0.00815312, 0.00709896
13.6962, 0, 0.00853804, 0.00767304, 1.41421, -0.00853804, 0, 0.00770618, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00767304, 0.00850489, 0.00767304
13.704, 0, 0.00892307, 0.00825286, 1.41421, -0.00892307, 0, 0.00827543, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.00825286, 0.0089005, 0.00825286
13.7119, 0, 0.00936646, 0.0088538, 1.41421, -0.00936646, 0, 0.00886896, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.0088538, 0.00935129, 0.0088538
13.7197, 0, 0.00998818, 0.00960106, 1.41421, -0.00998818, 0, 0.00961112, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00960106, 0.00997813, 0.00960106
13.7276, 0, 0.0105997, 0.0103111, 1.41421, -0.0105997, 0, 0.0103177, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0103111, 0.0105931, 0.0103111
13.7354, 0, 0.0112066, 0.0109941, 1.41421, -0.0112066, 0, 0.0109984, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0109941, 0.0112024, 0.0109941
13.7433, 0, 0.0118268, 0.0116722, 1.41421, -0.0118268, 0, 0.0116749, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0116722, 0.0118241, 0.0116722
13.7511, 0, 0.0124818, 0.0123705, 1.41421, -0.0124818, 0, 0.0123722, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0123705, 0.0124801, 0.0123705
13.759, 0, 0.0132865, 0.0132068, 1.41421, -0.0132865, 0, 0.0132079, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132068, 0.0132854, 0.0132068
13.7668, 1, 0.0140152, 0.0139582, 1.73205, 0.985985, 0, 0.0139588, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0139582, 0.0140146, 0.0139582
13.7747, 1, 0.0146864, 0.0146447, 1.73205, 0.985314, 0, 0.0146451, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.0146447, 0.014686, 0.0146447
13.7825, 0, 0.015336, 0.015304, 1.41421, -0.015336, 0, 0.0153042, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.015304, 0.0153358, 0.015304
13.7904, 1, 0.0160049, 0.0159778, 1.73205, 0.983995, 0, 0.015978, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0159778, 0.0160048, 0.0159778
13.7982, 1, 0.0169483, 0.0169219, 1.73205, 0.983052, 0, 0.016922, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169219, 0.0169482, 0.0169219
13.806, 0, 0.0177996, 0.0177697, 1.41421, -0.0177996, 0, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177697, 0.0177996, 0.0177697
13.8139, 0, 0.0185824, 0.0185445, 1.41421, -0.0185824, 0, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185445, 0.0185824, 0.0185445
13.8217, 0, 0.0193392, 0.019288, 1.41421, -0.0193392, 0, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.019288, 0.0193392, 0.019288
13.8296, 0, 0.0201171, 0.0200461, 1.41421, -0.0201171, 0, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0200461, 0.0201171, 0.0200461
13.8374, 0, 0.0210473, 0.0209484, 1.41421, -0.0210473, 0, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0209484, 0.0210473, 0.0209484
13.8453, 1, 0.0218874, 0.0217504, 1.73205, 0.978113, 0, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0217504, 0.0218874, 0.0217504
13.8531, 2, 0.0226656, 0.0224777, 2, 1.97733, 0, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0224777, 0.0226656, 0.0224777
13.861, 1, 0.023426, 0.0231714, 1.73205, 0.976574, 0, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.0231714, 0.023426, 0.0231714
13.8688, 1, 0.0242163, 0.0238756, 1.73205, 0.975784, 0, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0238756, 0.0242163, 0.0238756
13.8767, 1, 0.0252575, 0.0248077, 1.73205, 0.974742, 0, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0248077, 0.0252575, 0.0248077
13.8845, 1, 0.0262488, 0.0256627, 1.73205, 0.973751, 0, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0256627, 0.0262488, 0.0256627
13.8924, 1, 0.0272188, 0.0264656, 1.73205, 0.972781, 0, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0264656, 0.0272188, 0.0264656
13.9002, 0, 0.0282021, 0.027247, 1.41421, -0.0282021, 0, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.027247, 0.0282021, 0.027247
13.908, 1, 0.0292345, 0.0280397, 1.73205, 0.970765, 0, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0280397, 0.0292345, 0.0280397
13.9159, 1, 0.0302742, 0.0287997, 1.73205, 0.969726, 0, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0287997, 0.0302742, 0.0287997
13.9237, 1, 0.0313202, 0.0295249, 1.73205, 0.96868, 0, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0295249, 0.0313202, 0.0295249
13.9316, 1, 0.0323917, 0.0302352, 1.73205, 0.967608, 0, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0302352, 0.0323917, 0.0302352
13.9394, 1, 0.0334973, 0.0309419, 1.73205, 0.966503, 0, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0309419, 0.0334973, 0.0309419
13.9473, 2, 0.0346443, 0.0316567, 2, 1.96536, 0, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0316567, 0.0346443, 0.0316567
13.9551, 1, 0.0357926, 0.0323469, 1.73205, 0.964207, 0, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0323469, 0.0357926, 0.0323469
13.963, 2, 0.0369425, 0.0330216, 2, 1.96306, 0, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0330216, 0.0369425, 0.0330216
13.9708, 1, 0.0381049, 0.0337034, 1.73205, 0.961895, 0, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0337034, 0.0381049, 0.0337034
13.9787, 3, 0.0392626, 0.0343878, 2.23607, 2.96074, 0, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0343878, 0.0392626, 0.0343878
13.9865, 1, 0.0403347, 0.0350083, 1.73205, 0.959665, 0, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0350083, 0.0403347, 0.0350083
13.9944, 1, 0.0413151, 0.0355734, 1.73205, 0.958685, 0, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0355734, 0.0413151, 0.0355734
14.0022, 3, 0.0422187, 0.0361122, 2.23607, 2.95778, 0, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0361122, 0.0422187, 0.0361122
14.01, 3, 0.0430247, 0.0366175, 2.23607, 2.95698, 0, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0366175, 0.0430247, 0.0366175
14.0179, 1, 0.0436802, 0.0370476, 1.73205, 0.95632, 0, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0370476, 0.0436802, 0.0370476
14.0257, 3, 0.0442144, 0.0374406, 2.23607, 2.95579, 0, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0374406, 0.0442144, 0.0374406
14.0336, 3, 0.044661, 0.0378357, 2.23607, 2.95534, 0, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.0378357, 0.044661, 0.0378357
14.0414, 5, 0.0451573, 0.0383723, 2.64575, 4.95484, 0, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0383723, 0.0451573, 0.0383723
14.0493, 3, 0.0454843, 0.0388297, 2.23607, 2.95452, 0, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0388297, 0.0454843, 0.0388297
14.0571, 2, 0.0456534, 0.0392143, 2, 1.95435, 0, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0392143, 0.0456534, 0.0392143
14.065, 2, 0.0457101, 0.0395628, 2, 1.95429, 0, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0395628, 0.0457101, 0.0395628
14.0728, 3, 0.0456481, 0.0398579, 2.23607, 2.95435, 0, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0398579, 0.0456481, 0.0398579
14.0807, 4, 0.0454863, 0.0401056, 2.44949, 3.95451, 0, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0401056, 0.0454863, 0.0401056
14.0885, 9, 0.0452189, 0.0402855, 3.31662, 8.95478, 0, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0402855, 0.0452189, 0.0402855
14.0964, 4, 0.044872, 0.0404094, 2.44949, 3.95513, 0, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.0404094, 0.044872, 0.0404094
14.1042, 6, 0.0444879, 0.0405051, 2.82843, 5.95551, 0, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0405051, 0.0444879, 0.0405051
14.112, 2, 0.0441081, 0.040601, 2, 1.95589, 0, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.040601, 0.0441081, 0.040601
14.1199, 5, 0.0437669, 0.0407201, 2.64575, 4.95623, 0, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0407201, 0.0437669, 0.0407201
14.1277, 1, 0.0433949, 0.0407832, 1.73205, 0.956605, 0, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0407832, 0.0433949, 0.0407832
14.1356, 5, 0.0430131, 0.0408044, 2.64575, 4.95699, 0, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0408044, 0.0430131, 0.0408044
14.1434, 4, 0.0426378, 0.0407948, 2.44949, 3.95736, 0, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0407948, 0.0426378, 0.0407948
14.1513, 6, 0.0422501, 0.0407328, 2.82843, 5.95775, 0, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0407328, 0.0422501, 0.0407328
14.1591, 5, 0.0418586, 0.0406261, 2.64575, 4.95814, 0, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0406261, 0.0418586, 0.0406261
14.167, 1, 0.0414744, 0.0404866, 1.73205, 0.958526, 0, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0404866, 0.0414744, 0.0404866
14.1748, 7, 0.0410896, 0.0403086, 3, 6.95891, 0, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0403086, 0.0410896, 0.0403086
14.1827, 3, 0.0406997, 0.0400903, 2.23607, 2.9593, 0, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0400903, 0.0406997, 0.0400903
14.1905, 5, 0.0402722, 0.0398032, 2.64575, 4.95973, 0, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0398032, 0.0402722, 0.0398032
14.1984, 3, 0.0398142, 0.039458, 2.23607, 2.96019, 0, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.039458, 0.0398142, 0.039458
14.2062, 6, 0.0393347, 0.0390677, 2.82843, 5.96067, 0, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0390677, 0.0393347, 0.0390677
14.214, 4, 0.0387933, 0.0385959, 2.44949, 3.96121, 0, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0385959, 0.0387933, 0.0385959
14.2219, 4, 0.0381995, 0.0380555, 2.44949, 3.9618, 0, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0380555, 0.0381995, 0.0380555
14.2297, 2, 0.0375639, 0.0374602, 2, 1.96244, 0, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0374602, 0.0375639, 0.0374602
14.2376, 2.81029, 0.0369025, 0.0368289, 2.19324, 2.77338, 0, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0368289, 0.0369025, 0.0368289
14.2454, 2.18971, 0.036208, 0.0361564, 2.04688, 2.15351, 0, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.0361564, 0.036208, 0.0361564
14.2533, 1, 0.0354795, 0.0354438, 1.73205, 0.964521, 0, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354438, 0.0354795, 0.0354438
14.2611, 1, 0.0347163, 0.034692, 1.73205, 0.965284, 0, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.034692, 0.0347163, 0.034692
14.269, 1, 0.0339152, 0.0338987, 1.73205, 0.966085, 0, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0338987, 0.0339152, 0.0338987
