   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_247.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.1014, 22.5767, 18.5065, 18.4922, 4.95749, 4.07016, 0, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.4922, 18.5065, 18.4922
16.1095, 15.6781, 18.4415, 18.4268, 4.20453, -2.76342, 0, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4268, 18.4415, 18.4268
16.1176, 17.5984, 18.3737, 18.3588, 4.42701, -0.775343, 0, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3588, 18.3737, 18.3588
16.1257, 18.2269, 18.3035, 18.2883, 4.49743, -0.0766068, 0, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.2883, 18.3035, 18.2883
16.1338, 17.6053, 18.2321, 18.2167, 4.42779, -0.626787, 0, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2167, 18.2321, 18.2167
16.1419, 30.1097, 18.1609, 18.1452, 5.66654, 11.9488, 0, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1452, 18.1609, 18.1452
16.15, 15.7185, 18.0962, 18.0803, 4.20933, -2.37777, 0, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0803, 18.0962, 18.0803
16.1581, 20.6108, 18.0287, 18.0124, 4.75508, 2.58211, 0, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0124, 18.0287, 18.0124
16.1662, 24.6129, 17.9584, 17.9419, 5.15877, 6.65446, 0, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9419, 17.9584, 17.9419
16.1743, 13.3414, 17.887, 17.8702, 3.91681, -4.54558, 0, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.8702, 17.887, 17.8702
16.1824, 19.5415, 17.8156, 17.7986, 4.64128, 1.72589, 0, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.7986, 17.8156, 17.7986
16.1906, 19.4161, 17.7521, 17.7348, 4.62775, 1.66403, 0, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7348, 17.7521, 17.7348
16.1987, 19.7509, 17.6853, 17.6677, 4.66379, 2.06562, 0, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6677, 17.6853, 17.6677
16.2068, 20.9688, 17.6156, 17.5978, 4.79257, 3.35312, 0, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.5978, 17.6156, 17.5978
16.2149, 23.2654, 17.5446, 17.5265, 5.02647, 5.72081, 0, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5265, 17.5446, 17.5265
16.223, 24.9703, 17.4737, 17.4553, 5.19329, 7.49652, 0, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4737, 17.4553
16.2311, 16.2823, 17.4106, 17.3919, 4.27579, -1.12827, 0, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.3919, 17.4106, 17.3919
16.2392, 17.6039, 17.3441, 17.3251, 4.42763, 0.259836, 0, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3251, 17.3441, 17.3251
16.2473, 17.347, 17.2744, 17.2552, 4.39852, 0.0725307, 0, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2552, 17.2744, 17.2552
16.2554, 20.9765, 17.2034, 17.1838, 4.79338, 3.7731, 0, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.1838, 17.2034, 17.1838
16.2635, 26.317, 17.1324, 17.1126, 5.32137, 9.18455, 0, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1126, 17.1324, 17.1126
16.2716, 22.6354, 17.0704, 17.0503, 4.96341, 5.56504, 0, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0503, 17.0704, 17.0503
16.2798, 10.3219, 17.0047, 16.9842, 3.51025, -6.68281, 0, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 16.9842, 17.0047, 16.9842
16.2879, 14.956, 16.9356, 16.9149, 4.11776, -1.97966, 0, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9149, 16.9356, 16.9149
16.296, 24.9741, 16.865, 16.844, 5.19366, 8.10908, 0, 16.844, 16.844, 16.844, 16.844, 16.844, 16.844, 16.844, 16.844, 16.844, 16.844, 16.844, 16.865, 16.844
16.3041, 17.2678, 16.7946, 16.7732, 4.38951, 0.473207, 0, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7732, 16.7946, 16.7732
16.3122, 25.7162, 16.733, 16.7114, 5.26462, 8.9832, 0, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.7114, 16.733, 16.7114
16.3203, 16.6626, 16.6676, 16.6456, 4.32002, -0.00498009, 0, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6456, 16.6676, 16.6456
16.3284, 15.2998, 16.5986, 16.5764, 4.1593, -1.29887, 0, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5764, 16.5986, 16.5764
16.3365, 15.2939, 16.528, 16.5055, 4.1586, -1.23411, 0, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.5055, 16.528, 16.5055
16.3446, 19.8466, 16.4576, 16.4347, 4.67404, 3.38903, 0, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4347, 16.4576, 16.4347
16.3527, 21.7277, 16.3972, 16.374, 4.87111, 5.33055, 0, 16.374, 16.374, 16.374, 16.374, 16.374, 16.374, 16.374, 16.374, 16.374, 16.374, 16.374, 16.3972, 16.374
16.3608, 24.4243, 16.3325, 16.309, 5.14046, 8.09176, 0, 16.309, 16.309, 16.309, 16.309, 16.309, 16.309, 16.309, 16.309, 16.309, 16.309, 16.309, 16.3325, 16.309
16.3689, 29.5239, 16.2642, 16.2403, 5.61462, 13.2597, 0, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2403, 16.2642, 16.2403
16.3771, 17.9727, 16.1941, 16.1699, 4.46909, 1.77863, 0, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1699, 16.1941, 16.1699
16.3852, 15.6735, 16.1242, 16.0996, 4.20398, -0.450706, 0, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.0996, 16.1242, 16.0996
16.3933, 16.0864, 16.0643, 16.0394, 4.25281, 0.0220356, 0, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0394, 16.0643, 16.0394
16.4014, 17.6876, 16, 15.9748, 4.43707, 1.68758, 0, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 15.9748, 16, 15.9748
16.4095, 12.1529, 15.9319, 15.9063, 3.76204, -3.779, 0, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9063, 15.9319, 15.9063
16.4176, 22.688, 15.8619, 15.836, 4.9687, 6.82604, 0, 15.836, 15.836, 15.836, 15.836, 15.836, 15.836, 15.836, 15.836, 15.836, 15.836, 15.836, 15.8619, 15.836
16.4257, 20.2649, 15.7921, 15.7658, 4.71857, 4.4728, 0, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7658, 15.7921, 15.7658
16.4338, 22.5447, 15.7334, 15.7067, 4.95426, 6.81137, 0, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7067, 15.7334, 15.7067
16.4419, 14.9955, 15.6699, 15.6429, 4.12256, -0.674383, 0, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6429, 15.6699, 15.6429
16.45, 15.2677, 15.6024, 15.575, 4.15544, -0.334763, 0, 15.575, 15.575, 15.575, 15.575, 15.575, 15.575, 15.575, 15.575, 15.575, 15.575, 15.575, 15.6024, 15.575
16.4581, 16.6501, 15.533, 15.5051, 4.31858, 1.11716, 0, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.5051, 15.533, 15.5051
16.4663, 21.5961, 15.4637, 15.4355, 4.85758, 6.13237, 0, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4355, 15.4637, 15.4355
16.4744, 13.8009, 15.4055, 15.3768, 3.97503, -1.6046, 0, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.3768, 15.4055, 15.3768
16.4825, 17.9752, 15.3424, 15.3134, 4.46936, 2.63278, 0, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3134, 15.3424, 15.3134
16.4906, 18.6375, 15.2753, 15.2459, 4.54286, 3.36225, 0, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2459, 15.2753, 15.2459
16.4987, 17.0498, 15.2062, 15.1763, 4.36461, 1.84364, 0, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.1763, 15.2062, 15.1763
16.5068, 15.7154, 15.1372, 15.107, 4.20896, 0.578126, 0, 15.107, 15.107, 15.107, 15.107, 15.107, 15.107, 15.107, 15.107, 15.107, 15.107, 15.107, 15.1372, 15.107
16.5149, 13.284, 15.0799, 15.0492, 3.90948, -1.79584, 0, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0492, 15.0799, 15.0492
16.523, 17.9019, 15.0176, 14.9865, 4.46115, 2.88425, 0, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 14.9865, 15.0176, 14.9865
16.5311, 12.5235, 14.9512, 14.9196, 3.81098, -2.42762, 0, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9196, 14.9512, 14.9196
16.5392, 18.4812, 14.8827, 14.8507, 4.52561, 3.59845, 0, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8507, 14.8827, 14.8507
16.5473, 19.7125, 14.8144, 14.782, 4.65967, 4.89808, 0, 14.782, 14.782, 14.782, 14.782, 14.782, 14.782, 14.782, 14.782, 14.782, 14.782, 14.782, 14.8144, 14.782
16.5555, 18.7273, 14.7575, 14.7246, 4.55272, 3.96977, 0, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7246, 14.7575, 14.7246
16.5636, 22.9887, 14.6957, 14.6623, 4.99887, 8.29301, 0, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6623, 14.6957, 14.6623
16.5717, 15.6893, 14.6298, 14.5959, 4.20586, 1.05949, 0, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.5959, 14.6298, 14.5959
16.5798, 16.0002, 14.5619, 14.5276, 4.24266, 1.43824, 0, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5276, 14.5619, 14.5276
16.5879, 20.4545, 14.4942, 14.4594, 4.73862, 5.9603, 0, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4594, 14.4942, 14.4594
16.596, 22.2068, 14.4378, 14.4024, 4.92004, 7.76903, 0, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4024, 14.4378, 14.4024
16.6041, 22.5651, 14.3767, 14.3408, 4.95631, 8.18837, 0, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3408, 14.3767, 14.3408
16.6122, 14.4463, 14.3116, 14.2752, 4.05541, 0.134755, 0, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.2752, 14.3116, 14.2752
16.6203, 22.0601, 14.2446, 14.2077, 4.90511, 7.81549, 0, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2077, 14.2446, 14.2077
16.6284, 15.1234, 14.1778, 14.1403, 4.13805, 0.945674, 0, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1403, 14.1778, 14.1403
16.6365, 20.1998, 14.1216, 14.0837, 4.71166, 6.07811, 0, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.0837, 14.1216, 14.0837
16.6446, 21.5286, 14.0611, 14.0226, 4.85063, 7.46755, 0, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0226, 14.0611, 14.0226
16.6528, 13.5403, 13.9967, 13.9577, 3.94212, -0.456434, 0, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9577, 13.9967, 13.9577
16.6609, 17.4173, 13.9305, 13.8909, 4.40651, 3.48682, 0, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.8909, 13.9305, 13.8909
16.669, 14.1182, 13.8645, 13.8243, 4.01475, 0.253699, 0, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8243, 13.8645, 13.8243
16.6771, 12.052, 13.8088, 13.7681, 3.74861, -1.75678, 0, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.7681, 13.8088, 13.7681
16.6852, 16.3446, 13.7489, 13.7076, 4.28305, 2.59562, 0, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7076, 13.7489, 13.7076
16.6933, 15.3971, 13.6854, 13.6434, 4.17098, 1.71169, 0, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6434, 13.6854, 13.6434
16.7014, 18.1853, 13.6201, 13.5776, 4.4928, 4.56511, 0, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.5776, 13.6201, 13.5776
16.7095, 17.7724, 13.5551, 13.5119, 4.44661, 4.2173, 0, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5119, 13.5551, 13.5119
16.7176, 10.5751, 13.4996, 13.4558, 3.54614, -2.92451, 0, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4558, 13.4996, 13.4558
16.7257, 11.977, 13.4403, 13.3959, 3.73858, -1.46336, 0, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.3959, 13.4403, 13.3959
16.7338, 18.7743, 13.3777, 13.3326, 4.55789, 5.39665, 0, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3326, 13.3777, 13.3326
16.742, 26.973, 13.3135, 13.2677, 5.38266, 13.6595, 0, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.2677, 13.3135, 13.2677
16.7501, 14.8291, 13.2494, 13.203, 4.10233, 1.57969, 0, 13.203, 13.203, 13.203, 13.203, 13.203, 13.203, 13.203, 13.203, 13.203, 13.203, 13.203, 13.2494, 13.203
16.7582, 14.176, 13.1951, 13.148, 4.02193, 0.980818, 0, 13.148, 13.148, 13.148, 13.148, 13.148, 13.148, 13.148, 13.148, 13.148, 13.148, 13.148, 13.1951, 13.148
16.7663, 9.98587, 13.1368, 13.089, 3.46206, -3.15097, 0, 13.089, 13.089, 13.089, 13.089, 13.089, 13.089, 13.089, 13.089, 13.089, 13.089, 13.089, 13.1368, 13.089
16.7744, 12.7204, 13.0749, 13.0264, 3.83672, -0.354429, 0, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0264, 13.0749, 13.0264
16.7825, 11.6129, 13.0112, 12.9619, 3.68956, -1.39828, 0, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 13.0112, 12.9619
16.7906, 11.4446, 12.9476, 12.8977, 3.66669, -1.503, 0, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.8977, 12.9476, 12.8977
16.7987, 15.5167, 12.9038, 12.8531, 4.1853, 2.61295, 0, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.8531, 12.9038, 12.8531
16.8068, 16.6756, 12.8577, 12.8062, 4.32153, 3.81793, 0, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8062, 12.8577, 12.8062
16.8149, 14.2859, 12.8098, 12.7576, 4.03558, 1.47608, 0, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.7576, 12.8098, 12.7576
16.823, 13.474, 12.7612, 12.7083, 3.9337, 0.712749, 0, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7083, 12.7612, 12.7083
16.8312, 7.15337, 12.7127, 12.659, 3.02545, -5.55934, 0, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.659, 12.7127, 12.659
16.8393, 15.1521, 12.669, 12.6145, 4.14151, 2.48308, 0, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.6145, 12.669, 12.6145
16.8474, 13.1434, 12.6234, 12.5681, 3.89145, 0.519927, 0, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.5681, 12.6234, 12.5681
16.8555, 14.6198, 12.5762, 12.52, 4.07674, 2.04358, 0, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.52, 12.5762, 12.52
16.8636, 15.0282, 12.5282, 12.4712, 4.12653, 2.50001, 0, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.4712, 12.5282, 12.4712
16.8717, 8.67644, 12.4803, 12.4225, 3.26748, -3.80389, 0, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4225, 12.4803, 12.4225
16.8798, 9.14123, 12.4368, 12.3781, 3.33785, -3.29561, 0, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.3781, 12.4368, 12.3781
16.8879, 15.2874, 12.3916, 12.3321, 4.15782, 2.89581, 0, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3321, 12.3916, 12.3321
16.896, 12.9839, 12.3448, 12.2843, 3.8709, 0.639078, 0, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.2843, 12.3448, 12.2843
16.9041, 15.5605, 12.2972, 12.2359, 4.19053, 3.26329, 0, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2972, 12.2359
16.9122, 13.1201, 12.2497, 12.1875, 3.88846, 0.870375, 0, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.1875, 12.2497, 12.1875
16.9203, 15.8281, 12.2038, 12.1406, 4.22233, 3.62424, 0, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.1406, 12.2038, 12.1406
16.9285, 13.2859, 12.1579, 12.0938, 3.90972, 1.12796, 0, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.0938, 12.1579, 12.0938
16.9366, 13.1209, 12.1119, 12.0468, 3.88856, 1.00899, 0, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.0468, 12.1119, 12.0468
16.9447, 9.98392, 12.065, 11.9989, 3.46178, -2.08106, 0, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 11.9989, 12.065, 11.9989
16.9528, 12.9814, 12.017, 11.9499, 3.87058, 0.964414, 0, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 12.017, 11.9499
16.9609, 13.114, 11.9681, 11.9, 3.88768, 1.14592, 0, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9, 11.9681, 11.9
16.969, 19.853, 11.9183, 11.8493, 4.67472, 7.93468, 0, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.8493, 11.9183, 11.8493
16.9771, 14.6138, 11.8679, 11.7978, 4.076, 2.74586, 0, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.7978, 11.8679, 11.7978
16.9852, 6.99021, 11.8172, 11.746, 2.99837, -4.82697, 0, 11.746, 11.746, 11.746, 11.746, 11.746, 11.746, 11.746, 11.746, 11.746, 11.746, 11.746, 11.8172, 11.746
16.9933, 10.227, 11.7659, 11.6937, 3.49671, -1.53887, 0, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.6937, 11.7659, 11.6937
17.0014, 9.98496, 11.7141, 11.6409, 3.46193, -1.72919, 0, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.6409, 11.7141, 11.6409
17.0095, 10.6667, 11.6621, 11.5877, 3.55903, -0.995396, 0, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.5877, 11.6621, 11.5877
17.0177, 17.6388, 11.6096, 11.5341, 4.43157, 6.02918, 0, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.5341, 11.6096, 11.5341
17.0258, 16.2159, 11.5567, 11.4801, 4.26801, 4.6592, 0, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.4801, 11.5567, 11.4801
17.0339, 9.20901, 11.5031, 11.4254, 3.34799, -2.29413, 0, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.4254, 11.5031, 11.4254
17.042, 11.3009, 11.4491, 11.3701, 3.64704, -0.148167, 0, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.3701, 11.4491, 11.3701
17.0501, 17.1872, 11.3939, 11.3138, 4.38032, 5.79329, 0, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3138, 11.3939, 11.3138
17.0582, 13.0773, 11.3378, 11.2565, 3.88295, 1.73946, 0, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.2565, 11.3378, 11.2565
17.0663, 14.5912, 11.2812, 11.1986, 4.07323, 3.31002, 0, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.2812, 11.1986
17.0744, 13.0766, 11.2242, 11.1404, 3.88286, 1.85249, 0, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.1404, 11.2242, 11.1404
