   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.8737, 1.96531, 0.212935, 0.205082, 1.99131, 1.75238, 0.205082, 0, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205082, 0.205084, 0.205082, 0.212932, 0.205082, 0.205082
16.8815, 0, 0.213298, 0.205329, 1.41421, -0.213298, 0.205329, 0, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205329, 0.205331, 0.205329, 0.213296, 0.205329, 0.205329
16.8894, 0.00991572, 0.213664, 0.205576, 1.41771, -0.203749, 0.205576, 0, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205576, 0.205579, 0.205576, 0.213662, 0.205576, 0.205576
16.8973, 0.997765, 0.215768, 0.207559, 1.73141, 0.781998, 0.207559, 0, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207559, 0.207561, 0.207559, 0.215765, 0.207559, 0.207559
16.9051, 3.99232, 0.217119, 0.208789, 2.44792, 3.7752, 0.208789, 0, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208789, 0.208791, 0.208789, 0.217117, 0.208789, 0.208789
16.913, 0, 0.217852, 0.209398, 1.41421, -0.217852, 0.209398, 0, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.209398, 0.2094, 0.209398, 0.21785, 0.209398, 0.209398
16.9208, 0, 0.218276, 0.209695, 1.41421, -0.218276, 0.209695, 0, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209695, 0.209698, 0.209695, 0.218274, 0.209695, 0.209695
16.9287, 1, 0.218702, 0.209993, 1.73205, 0.781298, 0.209993, 0, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209993, 0.209996, 0.209993, 0.2187, 0.209993, 0.209993
16.9366, 0.99554, 0.220611, 0.211772, 1.73076, 0.774929, 0.211772, 0, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211772, 0.211775, 0.211772, 0.220609, 0.211772, 0.211772
16.9444, 0.997767, 0.221831, 0.21286, 1.73141, 0.775936, 0.21286, 0, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.21286, 0.212862, 0.21286, 0.221829, 0.21286, 0.21286
16.9523, 0.00669311, 0.222488, 0.213383, 1.41658, -0.215795, 0.213383, 0, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213383, 0.213385, 0.213383, 0.222486, 0.213383, 0.213383
16.9602, 0, 0.222864, 0.213623, 1.41421, -0.222864, 0.213623, 0, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213623, 0.213626, 0.213623, 0.222862, 0.213623, 0.213623
16.968, 0, 0.223243, 0.213863, 1.41421, -0.223243, 0.213863, 0, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213863, 0.213866, 0.213863, 0.22324, 0.213863, 0.213863
16.9759, 0, 0.225088, 0.215568, 1.41421, -0.225088, 0.215568, 0, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.215568, 0.21557, 0.215568, 0.225085, 0.215568, 0.215568
16.9838, 0, 0.226301, 0.216639, 1.41421, -0.226301, 0.216639, 0, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216639, 0.216641, 0.216639, 0.226298, 0.216639, 0.216639
16.9916, 1, 0.226996, 0.217189, 1.73205, 0.773004, 0.217189, 0, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217189, 0.217191, 0.217189, 0.226994, 0.217189, 0.217189
16.9995, 0, 0.227433, 0.217479, 1.41421, -0.227433, 0.217479, 0, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217479, 0.217481, 0.217479, 0.22743, 0.217479, 0.217479
17.0073, 0, 0.227872, 0.217769, 1.41421, -0.227872, 0.217769, 0, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217769, 0.217771, 0.217769, 0.227869, 0.217769, 0.217769
17.0152, 1.97149, 0.229489, 0.219234, 1.99286, 1.742, 0.219234, 0, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219234, 0.219237, 0.219234, 0.229486, 0.219234, 0.219234
17.0231, 0.0285077, 0.230543, 0.220135, 1.42426, -0.202035, 0.220135, 0, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220135, 0.220138, 0.220135, 0.230541, 0.220135, 0.220135
17.0309, 0, 0.231144, 0.22058, 1.41421, -0.231144, 0.22058, 0, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.22058, 0.220582, 0.22058, 0.231141, 0.22058, 0.22058
17.0388, 0, 0.231518, 0.220796, 1.41421, -0.231518, 0.220796, 0, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220796, 0.220798, 0.220796, 0.231516, 0.220796, 0.220796
17.0467, 1, 0.231895, 0.221012, 1.73205, 0.768105, 0.221012, 0, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221012, 0.221014, 0.221012, 0.231893, 0.221012, 0.221012
17.0545, 1.95937, 0.233437, 0.222391, 1.98982, 1.72593, 0.222391, 0, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222391, 0.222393, 0.222391, 0.233435, 0.222391, 0.222391
17.0624, 1.04063, 0.234481, 0.223269, 1.74374, 0.806153, 0.223269, 0, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223269, 0.223272, 0.223269, 0.234479, 0.223269, 0.223269
17.0703, 0, 0.235122, 0.223742, 1.41421, -0.235122, 0.223742, 0, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223742, 0.223744, 0.223742, 0.235119, 0.223742, 0.223742
17.0781, 0, 0.235561, 0.224011, 1.41421, -0.235561, 0.224011, 0, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224011, 0.224013, 0.224011, 0.235559, 0.224011, 0.224011
17.086, 3, 0.236004, 0.22428, 2.23607, 2.764, 0.22428, 0, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.22428, 0.224282, 0.22428, 0.236001, 0.22428, 0.22428
17.0939, 0.946977, 0.237276, 0.225376, 1.71668, 0.709702, 0.225376, 0, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225376, 0.225378, 0.225376, 0.237273, 0.225376, 0.225376
17.1017, 2.05302, 0.238135, 0.226057, 2.01321, 1.81489, 0.226057, 0, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226057, 0.226059, 0.226057, 0.238133, 0.226057, 0.226057
17.1096, 0.942517, 0.238673, 0.226413, 1.71538, 0.703845, 0.226413, 0, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226413, 0.226416, 0.226413, 0.23867, 0.226413, 0.226413
17.1174, 2.05748, 0.23905, 0.226607, 2.01432, 1.81843, 0.226607, 0, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226607, 0.226609, 0.226607, 0.239048, 0.226607, 0.226607
17.1253, 1, 0.239431, 0.226801, 1.73205, 0.760569, 0.226801, 0, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226801, 0.226803, 0.226801, 0.239428, 0.226801, 0.226801
17.1332, 1, 0.240538, 0.227719, 1.73205, 0.759462, 0.227719, 0, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227719, 0.227721, 0.227719, 0.240536, 0.227719, 0.227719
17.141, 1, 0.241352, 0.22834, 1.73205, 0.758648, 0.22834, 0, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.22834, 0.228343, 0.22834, 0.241349, 0.22834, 0.22834
17.1489, 0, 0.241951, 0.228745, 1.41421, -0.241951, 0.228745, 0, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228745, 0.228747, 0.228745, 0.241949, 0.228745, 0.228745
17.1568, 0, 0.242445, 0.22904, 1.41421, -0.242445, 0.22904, 0, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.22904, 0.229043, 0.22904, 0.242442, 0.22904, 0.22904
17.1646, 0, 0.242942, 0.229336, 1.41421, -0.242942, 0.229336, 0, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229336, 0.229339, 0.229336, 0.242939, 0.229336, 0.229336
17.1725, 0, 0.243726, 0.229917, 1.41421, -0.243726, 0.229917, 0, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229917, 0.229919, 0.229917, 0.243723, 0.229917, 0.229917
17.1804, 0, 0.244334, 0.230317, 1.41421, -0.244334, 0.230317, 0, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.230317, 0.23032, 0.230317, 0.244331, 0.230317, 0.230317
17.1882, 0.918236, 0.244833, 0.230607, 1.70828, 0.673403, 0.230607, 0, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.230607, 0.23061, 0.230607, 0.244831, 0.230607, 0.230607
17.1961, 1.08176, 0.245281, 0.230841, 1.7555, 0.836483, 0.230841, 0, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230841, 0.230844, 0.230841, 0.245278, 0.230841, 0.230841
17.2039, 1, 0.245731, 0.231076, 1.73205, 0.754269, 0.231076, 0, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231076, 0.231078, 0.231076, 0.245729, 0.231076, 0.231076
17.2118, 1, 0.246305, 0.23143, 1.73205, 0.753695, 0.23143, 0, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.23143, 0.231432, 0.23143, 0.246303, 0.23143, 0.23143
17.2197, 0, 0.246798, 0.2317, 1.41421, -0.246798, 0.2317, 0, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.2317, 0.231703, 0.2317, 0.246795, 0.2317, 0.2317
17.2275, 0, 0.247294, 0.23197, 1.41421, -0.247294, 0.23197, 0, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.23197, 0.231973, 0.23197, 0.247291, 0.23197, 0.23197
17.2354, 0, 0.24783, 0.232277, 1.41421, -0.24783, 0.232277, 0, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232277, 0.232279, 0.232277, 0.247827, 0.232277, 0.232277
17.2433, 1, 0.248261, 0.232476, 1.73205, 0.751739, 0.232476, 0, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232476, 0.232479, 0.232476, 0.248259, 0.232476, 0.232476
17.2511, 3, 0.248595, 0.232574, 2.23607, 2.75141, 0.232574, 0, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232574, 0.232576, 0.232574, 0.248592, 0.232574, 0.232574
17.259, 1, 0.248881, 0.232621, 1.73205, 0.751119, 0.232621, 0, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232621, 0.232623, 0.232621, 0.248878, 0.232621, 0.232621
17.2669, 0, 0.24917, 0.232668, 1.41421, -0.24917, 0.232668, 0, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.232668, 0.23267, 0.232668, 0.249168, 0.232668, 0.232668
17.2747, 1, 0.249402, 0.232654, 1.73205, 0.750598, 0.232654, 0, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232654, 0.232656, 0.232654, 0.2494, 0.232654, 0.232654
17.2826, 0.88944, 0.249582, 0.232584, 1.69984, 0.639858, 0.232584, 0, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232584, 0.232586, 0.232584, 0.249579, 0.232584, 0.232584
17.2904, 0.11056, 0.249765, 0.232514, 1.45278, -0.139204, 0.232514, 0, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232514, 0.232516, 0.232514, 0.249762, 0.232514, 0.232514
17.2983, 2.88476, 0.250244, 0.232737, 2.21015, 2.63451, 0.232737, 0, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232737, 0.232739, 0.232737, 0.250242, 0.232737, 0.232737
17.3062, 0.115242, 0.250607, 0.23284, 1.45439, -0.135366, 0.23284, 0, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.23284, 0.232843, 0.23284, 0.250605, 0.23284, 0.23284
17.314, 0.879584, 0.250727, 0.232696, 1.69693, 0.628857, 0.232696, 0, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232696, 0.232699, 0.232696, 0.250724, 0.232696, 0.232696
17.3219, 1.12042, 0.250726, 0.232429, 1.76647, 0.86969, 0.232429, 0, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232429, 0.232431, 0.232429, 0.250724, 0.232429, 0.232429
17.3298, 2.87488, 0.25073, 0.232161, 2.20791, 2.62415, 0.232161, 0, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232161, 0.232164, 0.232161, 0.250727, 0.232161, 0.232161
17.3376, 0.997707, 0.251301, 0.232458, 1.73139, 0.746406, 0.232458, 0, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232458, 0.232461, 0.232458, 0.251299, 0.232458, 0.232458
17.3455, 0.127417, 0.251533, 0.232411, 1.45857, -0.124116, 0.232411, 0, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232411, 0.232414, 0.232411, 0.25153, 0.232411, 0.232411
17.3534, 0, 0.251425, 0.232022, 1.41421, -0.251425, 0.232022, 0, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232022, 0.232024, 0.232022, 0.251422, 0.232022, 0.232022
17.3612, 0, 0.25115, 0.231461, 1.41421, -0.25115, 0.231461, 0, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231461, 0.231464, 0.231461, 0.251148, 0.231461, 0.231461
17.3691, 2.72633, 0.25088, 0.230902, 2.17401, 2.47545, 0.230902, 0, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230902, 0.230904, 0.230902, 0.250877, 0.230902, 0.230902
17.377, 0.273674, 0.251534, 0.231262, 1.50787, 0.0221398, 0.231262, 0, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231262, 0.231265, 0.231262, 0.251531, 0.231262, 0.231262
17.3848, 0.858205, 0.251802, 0.231233, 1.69062, 0.606404, 0.231233, 0, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231233, 0.231235, 0.231233, 0.251799, 0.231233, 0.231233
17.3927, 1.14179, 0.251698, 0.230828, 1.77251, 0.890097, 0.230828, 0, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.230828, 0.23083, 0.230828, 0.251696, 0.230828, 0.230828
17.4005, 0.853495, 0.251412, 0.230236, 1.68923, 0.602083, 0.230236, 0, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230236, 0.230239, 0.230236, 0.251409, 0.230236, 0.230236
17.4084, 0.997347, 0.25113, 0.229645, 1.73128, 0.746217, 0.229645, 0, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229645, 0.229648, 0.229645, 0.251128, 0.229645, 0.229645
17.4163, 2.84589, 0.251653, 0.229854, 2.20134, 2.59423, 0.229854, 0, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229854, 0.229856, 0.229854, 0.25165, 0.229854, 0.229854
17.4241, 1.30327, 0.251772, 0.229655, 1.81749, 1.0515, 0.229655, 0, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229655, 0.229658, 0.229655, 0.25177, 0.229655, 0.229655
17.432, 0, 0.25152, 0.229081, 1.41421, -0.25152, 0.229081, 0, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229081, 0.229084, 0.229081, 0.251518, 0.229081, 0.229081
17.4399, 0.841349, 0.251086, 0.22832, 1.68563, 0.590263, 0.22832, 0, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.22832, 0.228323, 0.22832, 0.251083, 0.22832, 0.22832
17.4477, 1.99735, 0.250657, 0.22756, 1.99934, 1.7467, 0.22756, 0, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.22756, 0.227563, 0.22756, 0.250655, 0.22756, 0.22756
17.4556, 0.161298, 0.251194, 0.227762, 1.47014, -0.089896, 0.227762, 0, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227762, 0.227764, 0.227762, 0.251192, 0.227762, 0.227762
17.4635, 1, 0.251331, 0.227558, 1.73205, 0.748669, 0.227558, 0, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227558, 0.227561, 0.227558, 0.251329, 0.227558, 0.227558
17.4713, 0, 0.251106, 0.226988, 1.41421, -0.251106, 0.226988, 0, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226988, 0.226991, 0.226988, 0.251104, 0.226988, 0.226988
17.4792, 0, 0.250704, 0.226236, 1.41421, -0.250704, 0.226236, 0, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226236, 0.226238, 0.226236, 0.250701, 0.226236, 0.226236
17.4871, 0, 0.250308, 0.225485, 1.41421, -0.250308, 0.225485, 0, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225485, 0.225487, 0.225485, 0.250305, 0.225485, 0.225485
17.4949, 0, 0.250665, 0.225483, 1.41421, -0.250665, 0.225483, 0, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225483, 0.225485, 0.225483, 0.250663, 0.225483, 0.225483
17.5028, 0, 0.25066, 0.225112, 1.41421, -0.25066, 0.225112, 0, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225112, 0.225115, 0.225112, 0.250658, 0.225112, 0.225112
