   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_44.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.928, 0, 0.407064, 0.406088, 1.41421, -0.407064, 0, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406088, 0.406089, 0.406088, 0.407062, 0.406088
15.9356, 0, 0.405093, 0.404092, 1.41421, -0.405093, 0, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404092, 0.404094, 0.404092, 0.405092, 0.404092
15.9433, 0, 0.4034, 0.402374, 1.41421, -0.4034, 0, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402374, 0.402376, 0.402374, 0.403398, 0.402374
15.9509, 0.164519, 0.401697, 0.400646, 1.47123, -0.237178, 0, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400646, 0.400648, 0.400646, 0.401696, 0.400646
15.9585, 1.83548, 0.399985, 0.398909, 1.95844, 1.4355, 0, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.398909, 0.39891, 0.398909, 0.399984, 0.398909
15.9662, 0.159564, 0.398163, 0.397062, 1.46955, -0.238599, 0, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397062, 0.397063, 0.397062, 0.398162, 0.397062
15.9738, 0.9976, 0.396236, 0.395109, 1.73136, 0.601364, 0, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.395109, 0.39511, 0.395109, 0.396234, 0.395109
15.9814, 0.842836, 0.394232, 0.393079, 1.68607, 0.448604, 0, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393079, 0.393081, 0.393079, 0.39423, 0.393079
15.9891, 0, 0.392179, 0.391001, 1.41421, -0.392179, 0, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391001, 0.391002, 0.391001, 0.392177, 0.391001
15.9967, 2.14973, 0.390098, 0.388894, 2.03709, 1.75963, 0, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388894, 0.388896, 0.388894, 0.390097, 0.388894
16.0043, 2.14512, 0.388003, 0.386774, 2.03596, 1.75712, 0, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386774, 0.386775, 0.386774, 0.388002, 0.386774
16.0119, 1.70515, 0.385903, 0.384647, 1.92488, 1.31925, 0, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384647, 0.384649, 0.384647, 0.385901, 0.384647
16.0196, 0.142716, 0.383802, 0.38252, 1.4638, -0.241086, 0, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.38252, 0.382522, 0.38252, 0.3838, 0.38252
16.0272, 0.857284, 0.381703, 0.380396, 1.69035, 0.475581, 0, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380396, 0.380397, 0.380396, 0.381702, 0.380396
16.0348, 2, 0.379539, 0.378205, 2, 1.62046, 0, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378205, 0.378207, 0.378205, 0.379538, 0.378205
16.0425, 0, 0.377288, 0.375929, 1.41421, -0.377288, 0, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.375929, 0.37593, 0.375929, 0.377287, 0.375929
16.0501, 0.266105, 0.374958, 0.373572, 1.50536, -0.108853, 0, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373572, 0.373573, 0.373572, 0.374956, 0.373572
16.0577, 1.73389, 0.372572, 0.37116, 1.93233, 1.36132, 0, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.37116, 0.371161, 0.37116, 0.372571, 0.37116
16.0653, 1, 0.370163, 0.368724, 1.73205, 0.629837, 0, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368724, 0.368725, 0.368724, 0.370161, 0.368724
16.073, 0, 0.367761, 0.366296, 1.41421, -0.367761, 0, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366296, 0.366297, 0.366296, 0.36776, 0.366296
16.0806, 1, 0.365663, 0.364172, 1.73205, 0.634337, 0, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364172, 0.364173, 0.364172, 0.365662, 0.364172
16.0882, 1, 0.363368, 0.36185, 1.73205, 0.636632, 0, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.36185, 0.361851, 0.36185, 0.363367, 0.36185
16.0959, 1, 0.360909, 0.359363, 1.73205, 0.639091, 0, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359363, 0.359365, 0.359363, 0.360907, 0.359363
16.1035, 0, 0.358372, 0.3568, 1.41421, -0.358372, 0, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.3568, 0.356802, 0.3568, 0.358371, 0.3568
16.1111, 1.11353, 0.355846, 0.354246, 1.76452, 0.757689, 0, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354246, 0.354248, 0.354246, 0.355844, 0.354246
16.1187, 0.886465, 0.353989, 0.352363, 1.69896, 0.532476, 0, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352363, 0.352364, 0.352363, 0.353987, 0.352363
16.1264, 2, 0.351799, 0.350145, 2, 1.6482, 0, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350145, 0.350147, 0.350145, 0.351797, 0.350145
16.134, 0.213082, 0.349329, 0.347649, 1.48764, -0.136247, 0, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.347649, 0.34765, 0.347649, 0.349328, 0.347649
16.1416, 1.89078, 0.346727, 0.345019, 1.97251, 1.54406, 0, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.345019, 0.34502, 0.345019, 0.346725, 0.345019
16.1493, 0.896133, 0.344134, 0.342399, 1.7018, 0.551999, 0, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.342399, 0.3424, 0.342399, 0.344132, 0.342399
16.1569, 0, 0.342467, 0.340704, 1.41421, -0.342467, 0, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340704, 0.340705, 0.340704, 0.342465, 0.340704
16.1645, 0.0971259, 0.340343, 0.338553, 1.44815, -0.243217, 0, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338553, 0.338554, 0.338553, 0.340342, 0.338553
16.1721, 1.09127, 0.337835, 0.336016, 1.7582, 0.753438, 0, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336016, 0.336017, 0.336016, 0.337833, 0.336016
16.1798, 2.8116, 0.335141, 0.333294, 2.19354, 2.47646, 0, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333294, 0.333295, 0.333294, 0.335139, 0.333294
16.1874, 1, 0.332458, 0.330582, 1.73205, 0.667542, 0, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330582, 0.330584, 0.330582, 0.332456, 0.330582
16.195, 2.08721, 0.33101, 0.329106, 2.02169, 1.75621, 0, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329106, 0.329108, 0.329106, 0.331008, 0.329106
16.2027, 1.99752, 0.328986, 0.327054, 1.99938, 1.66854, 0, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327054, 0.327055, 0.327054, 0.328984, 0.327054
16.2103, 0.997563, 0.326475, 0.324514, 1.73135, 0.671088, 0, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324514, 0.324515, 0.324514, 0.326473, 0.324514
16.2179, 0.9177, 0.323728, 0.321738, 1.70813, 0.593972, 0, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321738, 0.321739, 0.321738, 0.323726, 0.321738
16.2255, 0.0773426, 0.320993, 0.318974, 1.4413, -0.243651, 0, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318974, 0.318975, 0.318974, 0.320992, 0.318974
16.2332, 0.922657, 0.319732, 0.317683, 1.70958, 0.602926, 0, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317683, 0.317684, 0.317683, 0.31973, 0.317683
16.2408, 0, 0.317786, 0.315707, 1.41421, -0.317786, 0, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315707, 0.315709, 0.315707, 0.317785, 0.315707
16.2484, 0, 0.315261, 0.313152, 1.41421, -0.315261, 0, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313152, 0.313153, 0.313152, 0.315259, 0.313152
16.2561, 0.0679227, 0.312454, 0.310315, 1.43803, -0.244531, 0, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310315, 0.310316, 0.310315, 0.312452, 0.310315
16.2637, 0.997489, 0.30966, 0.30749, 1.73133, 0.687828, 0, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.30749, 0.307492, 0.30749, 0.309659, 0.30749
16.2713, 0.934589, 0.308592, 0.306391, 1.71306, 0.625997, 0, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306391, 0.306393, 0.306391, 0.308591, 0.306391
16.2789, 0.0609514, 0.306739, 0.304506, 1.4356, -0.245787, 0, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304506, 0.304508, 0.304506, 0.306737, 0.304506
16.2866, 2.05506, 0.304218, 0.301955, 2.01372, 1.75084, 0, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301955, 0.301956, 0.301955, 0.304217, 0.301955
16.2942, 1.88399, 0.301375, 0.299079, 1.97078, 1.58261, 0, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299079, 0.299081, 0.299079, 0.301373, 0.299079
16.3018, 1.10706, 0.298546, 0.296218, 1.76269, 0.808518, 0, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296218, 0.296219, 0.296218, 0.298544, 0.296218
16.3095, 2.89294, 0.297655, 0.295295, 2.212, 2.59528, 0, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295295, 0.295296, 0.295295, 0.297653, 0.295295
16.3171, 0, 0.295889, 0.293496, 1.41421, -0.295889, 0, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293496, 0.293497, 0.293496, 0.295887, 0.293496
16.3247, 1, 0.293379, 0.290952, 1.73205, 0.706621, 0, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290952, 0.290954, 0.290952, 0.293377, 0.290952
16.3324, 1, 0.290507, 0.288047, 1.73205, 0.709493, 0, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288047, 0.288048, 0.288047, 0.290505, 0.288047
16.34, 1, 0.28765, 0.285156, 1.73205, 0.71235, 0, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285156, 0.285157, 0.285156, 0.287649, 0.285156
16.3476, 0, 0.286991, 0.284461, 1.41421, -0.286991, 0, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284461, 0.284463, 0.284461, 0.286989, 0.284461
16.3552, 0, 0.285334, 0.28277, 1.41421, -0.285334, 0, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.28277, 0.282771, 0.28277, 0.285332, 0.28277
16.3629, 0, 0.28282, 0.280221, 1.41421, -0.28282, 0, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280221, 0.280222, 0.280221, 0.282819, 0.280221
16.3705, 0, 0.27989, 0.277254, 1.41421, -0.27989, 0, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277254, 0.277256, 0.277254, 0.279888, 0.277254
16.3781, 0, 0.276976, 0.274304, 1.41421, -0.276976, 0, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274304, 0.274306, 0.274304, 0.276974, 0.274304
16.3858, 0, 0.277176, 0.274467, 1.41421, -0.277176, 0, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274467, 0.274469, 0.274467, 0.277175, 0.274467
16.3934, 1, 0.276298, 0.273552, 1.73205, 0.723702, 0, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273552, 0.273553, 0.273552, 0.276296, 0.273552
16.401, 1, 0.27448, 0.271696, 1.73205, 0.72552, 0, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271696, 0.271698, 0.271696, 0.274479, 0.271696
16.4086, 0, 0.272201, 0.269379, 1.41421, -0.272201, 0, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.269379, 0.26938, 0.269379, 0.272199, 0.269379
16.4163, 0.0173439, 0.269932, 0.267071, 1.42033, -0.252588, 0, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267071, 0.267073, 0.267071, 0.269931, 0.267071
16.4239, 3.98266, 0.269974, 0.267074, 2.44595, 3.71268, 0, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267074, 0.267075, 0.267074, 0.269973, 0.267074
16.4315, 0.0123885, 0.269057, 0.266116, 1.41859, -0.256668, 0, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266116, 0.266118, 0.266116, 0.269055, 0.266116
16.4392, 1.98761, 0.267307, 0.264326, 1.9969, 1.7203, 0, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264326, 0.264327, 0.264326, 0.267305, 0.264326
16.4468, 0.0153617, 0.265148, 0.262126, 1.41963, -0.249786, 0, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262126, 0.262127, 0.262126, 0.265147, 0.262126
16.4544, 1.9896, 0.262999, 0.259935, 1.9974, 1.7266, 0, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259935, 0.259937, 0.259935, 0.262998, 0.259935
16.462, 2.99504, 0.262931, 0.259825, 2.23496, 2.73211, 0, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259825, 0.259826, 0.259825, 0.26293, 0.259825
16.4697, 0, 0.261992, 0.258843, 1.41421, -0.261992, 0, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258843, 0.258845, 0.258843, 0.261991, 0.258843
16.4773, 1, 0.260298, 0.257105, 1.73205, 0.739702, 0, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257105, 0.257107, 0.257105, 0.260297, 0.257105
16.4849, 0.99554, 0.258233, 0.254996, 1.73076, 0.737307, 0, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254996, 0.254997, 0.254996, 0.258231, 0.254996
16.4926, 1.00446, 0.256177, 0.252895, 1.73334, 0.748283, 0, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252895, 0.252897, 0.252895, 0.256175, 0.252895
16.5002, 0.990585, 0.256003, 0.252676, 1.72933, 0.734581, 0, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252676, 0.252677, 0.252676, 0.256002, 0.252676
16.5078, 1.00942, 0.255046, 0.251672, 1.73477, 0.754369, 0, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251672, 0.251674, 0.251672, 0.255044, 0.251672
16.5154, 0, 0.253407, 0.249986, 1.41421, -0.253407, 0, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249986, 0.249988, 0.249986, 0.253405, 0.249986
16.5231, 0, 0.251433, 0.247965, 1.41421, -0.251433, 0, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247965, 0.247966, 0.247965, 0.251431, 0.247965
16.5307, 1.96233, 0.249468, 0.245952, 1.99056, 1.71286, 0, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245952, 0.245953, 0.245952, 0.249467, 0.245952
16.5383, 0.0376704, 0.249184, 0.245619, 1.42747, -0.211514, 0, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.245619, 0.24562, 0.245619, 0.249183, 0.245619
16.546, 0.976202, 0.248206, 0.244591, 1.72517, 0.727996, 0, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244591, 0.244593, 0.244591, 0.248205, 0.244591
16.5536, 2.0238, 0.246624, 0.242958, 2.00594, 1.77717, 0, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242958, 0.242959, 0.242958, 0.246622, 0.242958
16.5612, 1, 0.244744, 0.241027, 1.73205, 0.755256, 0, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241027, 0.241029, 0.241027, 0.244743, 0.241027
16.5688, 1, 0.242873, 0.239104, 1.73205, 0.757127, 0, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239104, 0.239106, 0.239104, 0.242872, 0.239104
16.5765, 0, 0.242474, 0.238652, 1.41421, -0.242474, 0, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238652, 0.238653, 0.238652, 0.242472, 0.238652
16.5841, 0.964073, 0.241475, 0.237599, 1.72165, 0.722599, 0, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.237599, 0.2376, 0.237599, 0.241473, 0.237599
16.5917, 0.0359267, 0.23995, 0.23602, 1.42686, -0.204023, 0, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.23602, 0.236021, 0.23602, 0.239948, 0.23602
16.5994, 1, 0.238168, 0.234183, 1.73205, 0.761832, 0, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234183, 0.234185, 0.234183, 0.238167, 0.234183
16.607, 1.95711, 0.236395, 0.232353, 1.98925, 1.72072, 0, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232353, 0.232355, 0.232353, 0.236393, 0.232353
16.6146, 0.0428855, 0.235878, 0.231779, 1.4293, -0.192992, 0, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231779, 0.231781, 0.231779, 0.235876, 0.231779
16.6222, 0, 0.234856, 0.230699, 1.41421, -0.234856, 0, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230699, 0.230701, 0.230699, 0.234854, 0.230699
16.6299, 2, 0.23339, 0.229175, 2, 1.76661, 0, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229175, 0.229177, 0.229175, 0.233389, 0.229175
16.6375, 0.946977, 0.231708, 0.227433, 1.71668, 0.715269, 0, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227433, 0.227435, 0.227433, 0.231707, 0.227433
16.6451, 2.05302, 0.230034, 0.225698, 2.01321, 1.82299, 0, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.225698, 0.2257, 0.225698, 0.230032, 0.225698
