   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_118.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.33917, 10.8802, 8.58494, 1.3733, 3.58891, 2.2953, 1.37566, 0, 1.3733, 1.37331, 1.37359, 1.37339, 1.37338, 1.37337, 1.41684, 7.9676, 1.3733, 1.3733, 1.3733, 1.3733, 1.3733, 1.3733, 1.3733, 1.3733, 1.92357, 1.3733, 1.3733, 1.3939
2.34704, 10.055, 7.59365, 1.40103, 3.47203, 2.46134, 1.40353, 0, 1.40103, 1.40104, 1.40132, 1.40112, 1.40111, 1.4011, 1.4459, 6.8876, 1.40103, 1.40103, 1.40103, 1.40103, 1.40103, 1.40103, 1.40103, 1.40103, 2.03757, 1.40103, 1.40103, 1.42259
2.35491, 6.92562, 6.59869, 1.42897, 2.98758, 0.326926, 1.43163, 0, 1.42898, 1.42899, 1.42927, 1.42907, 1.42905, 1.42905, 1.47519, 5.81348, 1.42897, 1.42897, 1.42897, 1.42897, 1.42897, 1.42897, 1.42897, 1.42898, 2.1422, 1.42897, 1.42897, 1.45153
2.36277, 5.06481, 5.6731, 1.45714, 2.65797, -0.608295, 1.45995, 0, 1.45714, 1.45715, 1.45744, 1.45723, 1.45722, 1.45721, 1.50471, 4.82535, 1.45714, 1.45714, 1.45714, 1.45714, 1.45714, 1.45714, 1.45714, 1.45714, 2.23039, 1.45714, 1.45714, 1.4807
2.37064, 8.45553, 4.86539, 1.48552, 3.2335, 3.59015, 1.48849, 0, 1.48552, 1.48553, 1.48581, 1.48561, 1.48559, 1.48559, 1.53446, 3.97745, 1.48552, 1.48552, 1.48552, 1.48552, 1.48552, 1.48552, 1.48552, 1.48552, 2.2964, 1.48552, 1.48552, 1.5101
2.3785, 3.53483, 4.19933, 1.51409, 2.35262, -0.664495, 1.51723, 0, 1.5141, 1.5141, 1.51439, 1.51418, 1.51417, 1.51417, 1.56442, 3.29689, 1.51409, 1.51409, 1.51409, 1.51409, 1.51409, 1.51409, 1.51409, 1.5141, 2.33688, 1.51409, 1.51409, 1.53972
2.38637, 6.90629, 3.67844, 1.54286, 2.98434, 3.22784, 1.54617, 0, 1.54287, 1.54288, 1.54316, 1.54295, 1.54294, 1.54294, 1.59459, 2.7875, 1.54286, 1.54286, 1.54286, 1.54286, 1.54286, 1.54286, 1.54286, 1.54287, 2.35153, 1.54286, 1.54286, 1.56955
2.39423, 3.08399, 3.29248, 1.57182, 2.25477, -0.208496, 1.5753, 0, 1.57183, 1.57183, 1.57212, 1.57191, 1.5719, 1.5719, 1.62496, 2.43618, 1.57182, 1.57182, 1.57182, 1.57182, 1.57182, 1.57182, 1.57182, 1.57182, 2.34319, 1.57182, 1.57182, 1.59959
2.4021, 6.99523, 3.02408, 1.60095, 2.9992, 3.97115, 1.6046, 0, 1.60096, 1.60097, 1.60125, 1.60104, 1.60103, 1.60103, 1.65552, 2.22009, 1.60095, 1.60095, 1.60095, 1.60095, 1.60095, 1.60095, 1.60095, 1.60096, 2.31731, 1.60095, 1.60095, 1.62982
2.40996, 4.99513, 2.85376, 1.63025, 2.64483, 2.14137, 1.63408, 0, 1.63026, 1.63026, 1.63055, 1.63034, 1.63033, 1.63033, 1.68626, 2.11263, 1.63025, 1.63025, 1.63025, 1.63025, 1.63025, 1.63025, 1.63025, 1.63026, 2.28101, 1.63025, 1.63025, 1.66023
2.41783, 6.99523, 2.76277, 1.65971, 2.9992, 4.23246, 1.66372, 0, 1.65971, 1.65972, 1.66, 1.6598, 1.65979, 1.65978, 1.71718, 2.0875, 1.65971, 1.65971, 1.65971, 1.65971, 1.65971, 1.65971, 1.65971, 1.65971, 2.24183, 1.65971, 1.65971, 1.69081
2.42569, 2.9952, 2.73405, 1.68931, 2.23499, 0.261154, 1.69351, 0, 1.68931, 1.68932, 1.68961, 1.6894, 1.68939, 1.68938, 1.74829, 2.12074, 1.68931, 1.68931, 1.68931, 1.68931, 1.68931, 1.68931, 1.68931, 1.68931, 2.20663, 1.68931, 1.68931, 1.72156
2.43356, 3.11291, 2.75201, 1.71906, 2.26118, 0.360907, 1.72345, 0, 1.71906, 1.71907, 1.71935, 1.71915, 1.71913, 1.71913, 1.77963, 2.19143, 1.71906, 1.71906, 1.71906, 1.71906, 1.71906, 1.71906, 1.71906, 1.71906, 2.1807, 1.71906, 1.71906, 1.75246
2.44142, 2.87745, 2.80199, 1.74894, 2.20849, 0.0754602, 1.75353, 0, 1.74894, 1.74895, 1.74923, 1.74903, 1.74901, 1.74901, 1.8113, 2.28149, 1.74894, 1.74894, 1.74894, 1.74894, 1.74894, 1.74894, 1.74894, 1.74894, 2.16733, 1.74894, 1.74894, 1.78352
2.44929, 2.86773, 2.87005, 1.77895, 2.20629, -0.00232172, 1.78375, 0, 1.77895, 1.77896, 1.77925, 1.77904, 1.77903, 1.77902, 1.84354, 2.37553, 1.77895, 1.77895, 1.77895, 1.77895, 1.77895, 1.77895, 1.77895, 1.77895, 2.16776, 1.77895, 1.77895, 1.81472
2.45715, 4.25482, 2.94342, 1.8091, 2.50096, 1.3114, 1.81411, 0, 1.80911, 1.80911, 1.8094, 1.80919, 1.80918, 1.80918, 1.87688, 2.46078, 1.8091, 1.8091, 1.8091, 1.8091, 1.8091, 1.8091, 1.8091, 1.8091, 2.18143, 1.8091, 1.8091, 1.84608
2.46502, 4.29442, 3.01163, 1.83939, 2.50887, 1.2828, 1.84462, 0, 1.8394, 1.83941, 1.83969, 1.83948, 1.83947, 1.83947, 1.91242, 2.52753, 1.83939, 1.83939, 1.83939, 1.83939, 1.83939, 1.83939, 1.83939, 1.8394, 2.20649, 1.83939, 1.83939, 1.87759
2.47288, 4.13463, 3.06795, 1.86983, 2.47682, 1.06668, 1.87527, 0, 1.86984, 1.86984, 1.87013, 1.86992, 1.86991, 1.86991, 1.95234, 2.56952, 1.86983, 1.86983, 1.86983, 1.86983, 1.86983, 1.86983, 1.86983, 1.86984, 2.24033, 1.86983, 1.86983, 1.90926
2.48075, 1.99759, 3.11116, 1.90042, 1.9994, -1.11357, 1.90609, 0, 1.90043, 1.90044, 1.90072, 1.90051, 1.9005, 1.9005, 2.00074, 2.58436, 1.90042, 1.90042, 1.90042, 1.90042, 1.90042, 1.90042, 1.90042, 1.90043, 2.28002, 1.90042, 1.90042, 1.94109
2.48862, 1.4218, 3.14709, 1.93117, 1.84981, -1.72529, 1.93706, 0, 1.93118, 1.93118, 1.93147, 1.93126, 1.93125, 1.93125, 2.0649, 2.57348, 1.93117, 1.93117, 1.93117, 1.93117, 1.93117, 1.93117, 1.93117, 1.93117, 2.32267, 1.93117, 1.93117, 1.9731
2.49648, 4.83879, 3.19016, 1.96208, 2.61511, 1.64862, 1.96821, 0, 1.96209, 1.96209, 1.96238, 1.96217, 1.96216, 1.96216, 2.15717, 2.54148, 1.96208, 1.96208, 1.96208, 1.96208, 1.96208, 1.96208, 1.96208, 1.96208, 2.36579, 1.96208, 1.96208, 2.00529
2.50435, 5.15165, 3.26476, 1.99315, 2.67426, 1.88689, 1.99951, 0, 1.99316, 1.99317, 1.99345, 1.99324, 1.99323, 1.99323, 2.29714, 2.49517, 1.99315, 1.99315, 1.99315, 1.99315, 1.99315, 1.99315, 1.99315, 1.99316, 2.40735, 1.99315, 1.99315, 2.03765
2.51221, 3.99511, 3.40649, 2.02439, 2.44849, 0.588615, 2.03099, 0, 2.02439, 2.0244, 2.02468, 2.02448, 2.02447, 2.02446, 2.51413, 2.44218, 2.02439, 2.02439, 2.02439, 2.02439, 2.02439, 2.02439, 2.02439, 2.02439, 2.44601, 2.02439, 2.02439, 2.07018
2.52008, 3.16601, 3.66291, 2.05578, 2.27289, -0.4969, 2.06262, 0, 2.05578, 2.05579, 2.05607, 2.05587, 2.05586, 2.05585, 2.84898, 2.38979, 2.05578, 2.05578, 2.05578, 2.05578, 2.05578, 2.05578, 2.05578, 2.05578, 2.48119, 2.05578, 2.05578, 2.10288
2.52794, 3.23662, 4.09312, 2.08732, 2.28837, -0.856507, 2.0944, 0, 2.08732, 2.08733, 2.08761, 2.08741, 2.08739, 2.08739, 3.35441, 2.34386, 2.08732, 2.08732, 2.08732, 2.08732, 2.08732, 2.08732, 2.08732, 2.08732, 2.51341, 2.08732, 2.08732, 2.13575
2.53581, 7.8122, 4.76495, 2.119, 3.13244, 3.04726, 2.12633, 0, 2.119, 2.11901, 2.11929, 2.11909, 2.11908, 2.11907, 4.09228, 2.30832, 2.119, 2.119, 2.119, 2.119, 2.119, 2.119, 2.119, 2.119, 2.54468, 2.119, 2.119, 2.16877
2.54367, 8.98789, 5.74901, 2.15081, 3.3148, 3.23888, 2.1584, 0, 2.15081, 2.15082, 2.15111, 2.1509, 2.15089, 2.15089, 5.1269, 2.28507, 2.15081, 2.15081, 2.15081, 2.15081, 2.15081, 2.15081, 2.15081, 2.15081, 2.57939, 2.15081, 2.15081, 2.20193
2.55154, 10.0129, 7.10877, 2.18275, 3.46596, 2.90409, 2.19059, 0, 2.18275, 2.18276, 2.18304, 2.18284, 2.18283, 2.18283, 6.51339, 2.27425, 2.18275, 2.18275, 2.18275, 2.18275, 2.18275, 2.18275, 2.18275, 2.18275, 2.62574, 2.18275, 2.18275, 2.23524
2.5594, 11.1833, 8.88814, 2.21481, 3.63088, 2.29516, 2.22291, 0, 2.21481, 2.21482, 2.2151, 2.2149, 2.21489, 2.21489, 8.28256, 2.27474, 2.21481, 2.21481, 2.21481, 2.21481, 2.21481, 2.21481, 2.21481, 2.21481, 2.69792, 2.21481, 2.21481, 2.26867
2.56727, 13.7686, 11.0976, 2.24698, 3.97097, 2.67094, 2.25535, 0, 2.24698, 2.24699, 2.24727, 2.24707, 2.24706, 2.24707, 10.4234, 2.28472, 2.24698, 2.24698, 2.24698, 2.24698, 2.24698, 2.24698, 2.24698, 2.24698, 2.81928, 2.24698, 2.24698, 2.30223
2.57513, 13.7711, 13.705, 2.27925, 3.97128, 0.066081, 2.28789, 0, 2.27926, 2.27927, 2.27955, 2.27935, 2.27933, 2.27935, 12.8692, 2.3021, 2.27925, 2.27925, 2.27925, 2.27925, 2.27925, 2.27925, 2.27925, 2.27926, 3.02633, 2.27925, 2.27925, 2.33591
2.583, 16.1804, 16.6324, 2.31163, 4.26385, -0.451977, 2.32053, 0, 2.31163, 2.31164, 2.31192, 2.31172, 2.31171, 2.31174, 15.4901, 2.32493, 2.31163, 2.31163, 2.31163, 2.31163, 2.31163, 2.31163, 2.31163, 2.31163, 3.37304, 2.31163, 2.31163, 2.3697
2.59086, 16.5833, 19.7664, 2.3441, 4.31084, -3.18308, 2.35328, 0, 2.34411, 2.34411, 2.3444, 2.34419, 2.34418, 2.34423, 18.0993, 2.35154, 2.3441, 2.3441, 2.3441, 2.3441, 2.3441, 2.3441, 2.3441, 2.34411, 3.93451, 2.3441, 2.3441, 2.40359
2.59873, 21.273, 22.9767, 2.37666, 4.82421, -1.70378, 2.38611, 0, 2.37667, 2.37667, 2.37696, 2.37675, 2.37674, 2.37681, 20.4705, 2.38067, 2.37666, 2.37666, 2.37666, 2.37666, 2.37666, 2.37666, 2.37666, 2.37666, 4.80793, 2.37666, 2.37666, 2.43759
2.6066, 29.9523, 26.1452, 2.40931, 5.65264, 3.80709, 2.41903, 0, 2.40931, 2.40932, 2.4096, 2.4094, 2.40939, 2.40948, 22.3707, 2.41138, 2.40931, 2.40931, 2.40931, 2.40931, 2.40931, 2.40931, 2.40931, 2.40931, 6.10895, 2.40931, 2.40931, 2.47168
2.61446, 28.4094, 29.1916, 2.44203, 5.51447, -0.782282, 2.45204, 0, 2.44203, 2.44204, 2.44232, 2.44212, 2.44211, 2.44224, 23.5975, 2.44306, 2.44203, 2.44203, 2.44203, 2.44203, 2.44203, 2.44203, 2.44203, 2.44203, 7.96062, 2.44203, 2.44203, 2.50587
2.62233, 27.1105, 32.0918, 2.47483, 5.39542, -4.98126, 2.48512, 0, 2.47483, 2.47484, 2.47512, 2.47492, 2.47491, 2.47508, 24.0152, 2.47532, 2.47483, 2.47483, 2.47483, 2.47483, 2.47483, 2.47483, 2.47483, 2.47483, 10.4746, 2.47483, 2.47483, 2.54014
2.63019, 46.5252, 34.8744, 2.50769, 6.966, 11.6508, 2.51827, 0, 2.50769, 2.5077, 2.50799, 2.50778, 2.50777, 2.50799, 23.5802, 2.50792, 2.50769, 2.50769, 2.50769, 2.50769, 2.50769, 2.50769, 2.50769, 2.50769, 13.7235, 2.50769, 2.50769, 2.57452
2.63806, 42.3838, 37.5992, 2.54062, 6.66212, 4.78464, 2.55148, 0, 2.54062, 2.54063, 2.54091, 2.54071, 2.5407, 2.54099, 22.3491, 2.54072, 2.54062, 2.54062, 2.54062, 2.54062, 2.54062, 2.54062, 2.54062, 2.54062, 17.7105, 2.54062, 2.54062, 2.60902
2.64592, 38.0816, 40.316, 2.5736, 6.33101, -2.23433, 2.58476, 0, 2.57361, 2.57361, 2.5739, 2.57369, 2.57368, 2.57406, 20.4674, 2.57365, 2.5736, 2.5736, 2.5736, 2.5736, 2.5736, 2.5736, 2.5736, 2.57361, 22.3399, 2.5736, 2.5736, 2.64373
2.65379, 41.0793, 43.0209, 2.60664, 6.56348, -1.94158, 2.61809, 0, 2.60665, 2.60665, 2.60694, 2.60673, 2.60672, 2.60721, 18.1418, 2.60666, 2.60664, 2.60664, 2.60664, 2.60664, 2.60664, 2.60664, 2.60664, 2.60665, 27.4011, 2.60664, 2.60664, 2.67885
2.66165, 45.042, 45.6213, 2.63973, 6.85872, -0.579323, 2.65148, 0, 2.63973, 2.63974, 2.64003, 2.63982, 2.63981, 2.64046, 15.6037, 2.63974, 2.63973, 2.63973, 2.63973, 2.63973, 2.63973, 2.63973, 2.63973, 2.63973, 32.5693, 2.63973, 2.63973, 2.7148
2.66952, 45.8265, 47.9266, 2.67286, 6.91567, -2.10004, 2.68491, 0, 2.67287, 2.67288, 2.67316, 2.67296, 2.67294, 2.67382, 13.0732, 2.67287, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67286, 2.67287, 37.4331, 2.67286, 2.67286, 2.75254
2.67738, 48.8405, 49.6706, 2.70604, 7.13025, -0.830112, 2.71839, 0, 2.70604, 2.70605, 2.70633, 2.70613, 2.70612, 2.70732, 10.7289, 2.70604, 2.70604, 2.70604, 2.70604, 2.70604, 2.70604, 2.70604, 2.70604, 2.70604, 41.5457, 2.70604, 2.70604, 2.794
2.68525, 40.1301, 50.5634, 2.73924, 6.49077, -10.4333, 2.7519, 0, 2.73925, 2.73926, 2.73954, 2.73934, 2.73932, 2.74096, 8.69248, 2.73925, 2.73924, 2.73924, 2.73924, 2.73924, 2.73924, 2.73924, 2.73924, 2.73925, 44.4916, 2.73924, 2.73924, 2.84292
2.69311, 35.2333, 50.3588, 2.77248, 6.10191, -15.1255, 2.78545, 0, 2.77248, 2.77249, 2.77277, 2.77257, 2.77256, 2.77478, 7.02541, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 2.77248, 45.9564, 2.77248, 2.77248, 2.9062
2.70098, 30.9633, 48.9208, 2.80574, 5.74137, -17.9575, 2.81901, 0, 2.80574, 2.80575, 2.80603, 2.80583, 2.80582, 2.80878, 5.73688, 2.80574, 2.80574, 2.80574, 2.80574, 2.80574, 2.80574, 2.80574, 2.80574, 2.80574, 45.7827, 2.80574, 2.80574, 2.9959
2.70884, 44.3201, 46.2688, 2.83901, 6.80589, -1.94866, 2.8526, 0, 2.83901, 2.83902, 2.8393, 2.8391, 2.83909, 2.84296, 4.79812, 2.83901, 2.83901, 2.83901, 2.83901, 2.83901, 2.83901, 2.83901, 2.83901, 2.83901, 43.9987, 2.83901, 2.83901, 3.13193
2.71671, 47.5057, 42.5914, 2.87228, 7.03603, 4.91429, 2.88619, 0, 2.87228, 2.87229, 2.87257, 2.87237, 2.87236, 2.87728, 4.15898, 2.87228, 2.87228, 2.87228, 2.87228, 2.87228, 2.87228, 2.87228, 2.87228, 2.87228, 40.8122, 2.87228, 2.87228, 3.34538
2.72457, 49.2331, 38.2252, 2.90554, 7.15773, 11.0079, 2.91977, 0, 2.90555, 2.90556, 2.90584, 2.90564, 2.90562, 2.91171, 3.76228, 2.90554, 2.90554, 2.90554, 2.90554, 2.90554, 2.90554, 2.90554, 2.90554, 2.90555, 36.5714, 2.90554, 2.90554, 3.6818
2.73244, 44.8935, 33.6064, 2.93878, 6.84789, 11.2872, 2.95333, 0, 2.93878, 2.93879, 2.93908, 2.93887, 2.93886, 2.94614, 3.55428, 2.93878, 2.93878, 2.93878, 2.93878, 2.93878, 2.93878, 2.93878, 2.93878, 2.93878, 31.7038, 2.93878, 2.93878, 4.20348
2.7403, 40.5611, 29.2059, 2.97197, 6.52389, 11.3552, 2.98685, 0, 2.97197, 2.97198, 2.97227, 2.97206, 2.97205, 2.98047, 3.4902, 2.97197, 2.97197, 2.97197, 2.97197, 2.97197, 2.97197, 2.97197, 2.97197, 2.97197, 26.6465, 2.97197, 2.97197, 4.98925
2.74817, 37.6141, 25.4656, 3.00509, 6.29397, 12.1485, 3.0203, 0, 3.00509, 3.0051, 3.00538, 3.00518, 3.00516, 3.01459, 3.5358, 3.00509, 3.00509, 3.00509, 3.00509, 3.00509, 3.00509, 3.00509, 3.00509, 3.00509, 21.7848, 3.00509, 3.00509, 6.1299
2.75604, 41.2505, 22.7429, 3.03809, 6.57651, 18.5076, 3.05366, 0, 3.0381, 3.0381, 3.03839, 3.03818, 3.03817, 3.04835, 3.66577, 3.03809, 3.03809, 3.03809, 3.03809, 3.03809, 3.03809, 3.03809, 3.03809, 3.0381, 17.4093, 3.03809, 3.03809, 7.71766
2.7639, 30.6529, 21.273, 3.07096, 5.71427, 9.37989, 3.08691, 0, 3.07096, 3.07097, 3.07126, 3.07105, 3.07104, 3.08166, 3.86056, 3.07096, 3.07096, 3.07096, 3.07096, 3.07096, 3.07096, 3.07096, 3.07096, 3.07096, 13.6982, 3.07096, 3.07096, 9.82901
2.77177, 35.668, 21.1467, 3.10366, 6.13742, 14.5213, 3.12006, 0, 3.10366, 3.10367, 3.10395, 3.10375, 3.10374, 3.11443, 4.10278, 3.10366, 3.10366, 3.10366, 3.10366, 3.10366, 3.10366, 3.10366, 3.10366, 3.10366, 10.7209, 3.10366, 3.10366, 12.5027
2.77963, 38.2647, 22.3046, 3.13615, 6.34545, 15.9601, 3.15318, 0, 3.13615, 3.13616, 3.13644, 3.13624, 3.13623, 3.14662, 4.37433, 3.13615, 3.13615, 3.13615, 3.13615, 3.13615, 3.13615, 3.13615, 3.13615, 3.13615, 8.45891, 3.13615, 3.13615, 15.7157
2.7875, 40.3038, 24.5455, 3.16842, 6.50414, 15.7583, 3.18644, 0, 3.16842, 3.16843, 3.16871, 3.16851, 3.1685, 3.17825, 4.65486, 3.16842, 3.16842, 3.16842, 3.16842, 3.16842, 3.16842, 3.16842, 3.16842, 3.16842, 6.83505, 3.16842, 3.16842, 19.3641
2.79536, 39.2799, 27.5464, 3.20046, 6.42494, 11.7335, 3.22021, 0, 3.20046, 3.20047, 3.20075, 3.20055, 3.20054, 3.20936, 4.9218, 3.20046, 3.20046, 3.20046, 3.20046, 3.20046, 3.20046, 3.20046, 3.20046, 3.20046, 5.74248, 3.20046, 3.20046, 23.2539
2.80323, 42.6385, 30.8985, 3.23228, 6.6812, 11.74, 3.25527, 0, 3.23228, 3.23229, 3.23257, 3.23237, 3.23236, 3.24007, 5.15215, 3.23228, 3.23228, 3.23228, 3.23228, 3.23228, 3.23228, 3.23228, 3.23228, 3.23228, 5.06911, 3.23228, 3.23228, 27.1105
2.81109, 35.2598, 34.1541, 3.26391, 6.10408, 1.10577, 3.29305, 0, 3.26391, 3.26392, 3.2642, 3.264, 3.26399, 3.2705, 5.32516, 3.26391, 3.26391, 3.26391, 3.26391, 3.26391, 3.26391, 3.26391, 3.26391, 3.26391, 4.71461, 3.26391, 3.26391, 30.6059
2.81896, 37.2421, 36.8842, 3.29539, 6.26435, 0.357853, 3.33606, 0, 3.2954, 3.29541, 3.29569, 3.29548, 3.29547, 3.30077, 5.42538, 3.29539, 3.29539, 3.29539, 3.29539, 3.29539, 3.29539, 3.29539, 3.29539, 3.2954, 4.59937, 3.29539, 3.29539, 33.4037
2.82682, 40.4133, 38.7373, 3.32679, 6.51255, 1.67603, 3.38849, 0, 3.32679, 3.3268, 3.32708, 3.32688, 3.32687, 3.33103, 5.44521, 3.32679, 3.32679, 3.32679, 3.32679, 3.32679, 3.32679, 3.32679, 3.32679, 3.32679, 4.66706, 3.32679, 3.32679, 35.2122
2.83469, 28.2842, 39.49, 3.35815, 5.50311, -11.2058, 3.45691, 0, 3.35815, 3.35816, 3.35844, 3.35824, 3.35823, 3.36138, 5.38614, 3.35815, 3.35815, 3.35815, 3.35815, 3.35815, 3.35815, 3.35815, 3.35815, 3.35815, 4.88237, 3.35815, 3.35815, 35.8353
2.84255, 36.9642, 39.0778, 3.38952, 6.24213, -2.11354, 3.55111, 0, 3.38953, 3.38954, 3.38982, 3.38962, 3.3896, 3.39191, 5.25839, 3.38952, 3.38952, 3.38952, 3.38952, 3.38952, 3.38952, 3.38952, 3.38952, 3.38953, 5.22579, 3.38952, 3.38952, 35.2082
2.85042, 35.0235, 37.5985, 3.42096, 6.08469, -2.57506, 3.68473, 0, 3.42096, 3.42097, 3.42125, 3.42105, 3.42104, 3.42267, 5.07897, 3.42096, 3.42096, 3.42096, 3.42096, 3.42096, 3.42096, 3.42096, 3.42096, 3.42096, 5.68696, 3.42096, 3.42096, 33.4086
2.85828, 32.215, 35.288, 3.45245, 5.84936, -3.07299, 3.87542, 0, 3.45245, 3.45246, 3.45275, 3.45254, 3.45253, 3.45364, 4.86873, 3.45245, 3.45245, 3.45245, 3.45245, 3.45245, 3.45245, 3.45245, 3.45245, 3.45245, 6.25746, 3.45245, 3.45245, 30.642
2.86615, 27.4933, 32.4706, 3.48397, 5.43077, -4.97735, 4.14423, 0, 3.48397, 3.48398, 3.48426, 3.48406, 3.48404, 3.48477, 4.64891, 3.48397, 3.48397, 3.48397, 3.48397, 3.48397, 3.48397, 3.48397, 3.48397, 3.48397, 6.92444, 3.48397, 3.48397, 27.2036
2.87401, 22.2866, 29.4995, 3.5154, 4.92814, -7.21293, 4.51366, 0, 3.5154, 3.51541, 3.5157, 3.51549, 3.51548, 3.51594, 4.4382, 3.5154, 3.5154, 3.5154, 3.5154, 3.5154, 3.5154, 3.5154, 3.5154, 3.5154, 7.66578, 3.5154, 3.5154, 23.427
2.88188, 16.0677, 26.6962, 3.54657, 4.25061, -10.6285, 5.00421, 0, 3.54657, 3.54658, 3.54687, 3.54666, 3.54665, 3.54693, 4.25062, 3.54657, 3.54657, 3.54657, 3.54657, 3.54657, 3.54657, 3.54657, 3.54657, 3.54657, 8.44787, 3.54657, 3.54657, 19.6324
2.88975, 22.0945, 24.3045, 3.57716, 4.90861, -2.21005, 5.62945, 0, 3.57716, 3.57717, 3.57745, 3.57725, 3.57724, 3.5774, 4.09458, 3.57716, 3.57716, 3.57716, 3.57716, 3.57716, 3.57716, 3.57716, 3.57716, 3.57716, 9.22657, 3.57716, 3.57716, 16.0847
2.89761, 28.0717, 22.4641, 3.60666, 5.48376, 5.60757, 6.39048, 0, 3.60667, 3.60667, 3.60696, 3.60675, 3.60674, 3.60683, 3.97301, 3.60666, 3.60666, 3.60666, 3.60666, 3.60666, 3.60666, 3.60666, 3.60666, 3.60666, 9.95176, 3.60666, 3.60666, 12.9682
2.90548, 29.8656, 21.2066, 3.63437, 5.64497, 8.659, 7.27065, 0, 3.63437, 3.63438, 3.63466, 3.63446, 3.63445, 3.63449, 3.88428, 3.63437, 3.63437, 3.63437, 3.63437, 3.63437, 3.63437, 3.63437, 3.63437, 3.63437, 10.5745, 3.63437, 3.63437, 10.3797
2.91334, 25.7923, 20.4722, 3.65925, 5.27184, 5.32014, 8.23191, 0, 3.65925, 3.65926, 3.65954, 3.65934, 3.65933, 3.65935, 3.82353, 3.65925, 3.65925, 3.65925, 3.65925, 3.65925, 3.65925, 3.65925, 3.65925, 3.65925, 11.0549, 3.65925, 3.65925, 8.33895
2.92121, 19.1034, 20.1361, 3.67996, 4.59384, -1.03268, 9.21517, 0, 3.67997, 3.67997, 3.68026, 3.68005, 3.68004, 3.68005, 3.78403, 3.67996, 3.67996, 3.67996, 3.67996, 3.67996, 3.67996, 3.67996, 3.67996, 3.67997, 11.3699, 3.67996, 3.67996, 6.80625
2.92907, 27.1424, 20.042, 3.69484, 5.39837, 7.10047, 10.1444, 0, 3.69484, 3.69485, 3.69513, 3.69493, 3.69492, 3.69492, 3.75838, 3.69484, 3.69484, 3.69484, 3.69484, 3.69484, 3.69484, 3.69484, 3.69484, 3.69484, 11.5169, 3.69484, 3.69484, 5.7063
2.93694, 23.689, 20.0317, 3.70193, 5.06844, 3.65731, 10.9357, 0, 3.70194, 3.70195, 3.70223, 3.70203, 3.70201, 3.70201, 3.73934, 3.70193, 3.70193, 3.70193, 3.70193, 3.70193, 3.70193, 3.70193, 3.70193, 3.70194, 11.5135, 3.70193, 3.70193, 4.94846
2.9448, 17.4008, 19.9686, 3.69918, 4.40463, -2.56783, 11.5093, 0, 3.69918, 3.69919, 3.69947, 3.69927, 3.69926, 3.69925, 3.7204, 3.69918, 3.69918, 3.69918, 3.69918, 3.69918, 3.69918, 3.69918, 3.69918, 3.69918, 11.3926, 3.69918, 3.69918, 4.44336
2.95267, 22.4278, 19.7515, 3.68459, 4.94245, 2.67629, 11.8023, 0, 3.68459, 3.6846, 3.68488, 3.68468, 3.68467, 3.68466, 3.6962, 3.68459, 3.68459, 3.68459, 3.68459, 3.68459, 3.68459, 3.68459, 3.68459, 3.68459, 11.1936, 3.68459, 3.68459, 4.11264
2.96053, 10.547, 19.32, 3.65659, 3.54218, -8.77293, 11.7797, 0, 3.65659, 3.6566, 3.65688, 3.65668, 3.65667, 3.65666, 3.66271, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 10.9529, 3.65659, 3.65659, 3.89385
2.9684, 13.2607, 18.6519, 3.61429, 3.90649, -5.39126, 11.4406, 0, 3.61429, 3.6143, 3.61458, 3.61438, 3.61437, 3.61435, 3.6174, 3.61429, 3.61429, 3.61429, 3.61429, 3.61429, 3.61429, 3.61429, 3.61429, 3.61429, 10.6952, 3.61429, 3.61429, 3.74103
2.97626, 19.4309, 17.7571, 3.55781, 4.62936, 1.67383, 10.8186, 0, 3.55781, 3.55782, 3.5581, 3.5579, 3.55789, 3.55788, 3.55934, 3.55781, 3.55781, 3.55781, 3.55781, 3.55781, 3.55781, 3.55781, 3.55781, 3.55781, 10.429, 3.55781, 3.55781, 3.62307
2.98413, 13.7132, 16.6677, 3.48845, 3.96399, -2.95448, 9.97525, 0, 3.48845, 3.48846, 3.48874, 3.48854, 3.48853, 3.48851, 3.48917, 3.48845, 3.48845, 3.48845, 3.48845, 3.48845, 3.48845, 3.48845, 3.48845, 3.48845, 10.1472, 3.48845, 3.48845, 3.52085
2.99199, 16.3378, 15.4296, 3.40872, 4.28227, 0.908226, 8.99019, 0, 3.40872, 3.40873, 3.40901, 3.40881, 3.4088, 3.40879, 3.40905, 3.40872, 3.40872, 3.40872, 3.40872, 3.40872, 3.40872, 3.40872, 3.40872, 3.40872, 9.83174, 3.40872, 3.40872, 3.42423
