   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
11.1311, 4.21338, 4.54177, 4.54176, 2.49267, -0.328385, 0, 4.54177, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176, 4.54176
11.139, 6.21809, 4.52844, 4.52844, 2.86672, 1.68965, 0, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844, 4.52844
11.1469, 7.08394, 4.51411, 4.5141, 3.01396, 2.56983, 0, 4.51411, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141, 4.5141
11.1547, 8.67604, 4.49891, 4.4989, 3.26742, 4.17713, 0, 4.49891, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989, 4.4989
11.1626, 6.528, 4.4833, 4.48329, 2.92027, 2.0447, 0, 4.4833, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329, 4.48329
11.1705, 10.2828, 4.46772, 4.46771, 3.50468, 5.81506, 0, 4.46772, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771, 4.46771
11.1784, 8.16766, 4.45492, 4.45491, 3.18868, 3.71274, 0, 4.45492, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491, 4.45491
11.1862, 3.99294, 4.44082, 4.44081, 2.44805, -0.447879, 0, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081, 4.44081
11.1941, 8.26617, 4.4256, 4.42559, 3.20409, 3.84057, 0, 4.4256, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559, 4.42559
11.202, 5.71933, 4.40985, 4.40984, 2.77837, 1.30948, 0, 4.40985, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984, 4.40984
11.2098, 7.25186, 4.39412, 4.39411, 3.04169, 2.85773, 0, 4.39412, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39411, 4.39412, 4.39411, 4.39411, 4.39411, 4.39411
11.2177, 6.23439, 4.38146, 4.38145, 2.86956, 1.85293, 0, 4.38146, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145, 4.38145
11.2256, 8.98104, 4.36753, 4.36752, 3.31377, 4.61351, 0, 4.36753, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36752, 4.36753, 4.36752, 4.36752, 4.36752, 4.36752
11.2334, 4.26617, 4.35244, 4.35243, 2.50323, -0.0862689, 0, 4.35244, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243, 4.35243
11.2413, 4.97348, 4.33678, 4.33677, 2.64074, 0.636705, 0, 4.33678, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677, 4.33677
11.2492, 2.76766, 4.32114, 4.32113, 2.1835, -1.55348, 0, 4.32114, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113, 4.32113
11.2571, 5.21314, 4.30724, 4.30723, 2.68573, 0.9059, 0, 4.30724, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723, 4.30723
11.2649, 5.2539, 4.29295, 4.29294, 2.69331, 0.960948, 0, 4.29295, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294, 4.29294
11.2728, 6.1948, 4.27832, 4.27831, 2.86266, 1.91648, 0, 4.27832, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831, 4.27831
11.2807, 6.05973, 4.26313, 4.26312, 2.83897, 1.7966, 0, 4.26313, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312, 4.26312
11.2885, 2.5373, 4.24747, 4.24746, 2.13009, -1.71017, 0, 4.24747, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746, 4.24746
11.2964, 1.45328, 4.2315, 4.23149, 1.8583, -2.77821, 0, 4.2315, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149, 4.23149
11.3043, 1.99504, 4.21533, 4.21532, 1.99876, -2.22029, 0, 4.21533, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532, 4.21532
11.3121, 9.43841, 4.19908, 4.19907, 3.38207, 5.23933, 0, 4.19908, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907, 4.19907
11.32, 4.83262, 4.18287, 4.18286, 2.61393, 0.649759, 0, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286, 4.18286
11.3279, 2.71434, 4.17684, 4.17683, 2.17125, -1.4625, 0, 4.17684, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683, 4.17683
11.3357, 7.42379, 4.1708, 4.17079, 3.06982, 3.25299, 0, 4.1708, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079, 4.17079
11.3436, 3.56679, 4.16476, 4.16475, 2.3594, -0.59797, 0, 4.16476, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475, 4.16475
11.3515, 2.99504, 4.15897, 4.15896, 2.23496, -1.16392, 0, 4.15897, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896, 4.15896
11.3594, 2.99504, 4.15283, 4.15282, 2.23496, -1.15779, 0, 4.15283, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282, 4.15282
11.3672, 5.99536, 4.1467, 4.14669, 2.82761, 1.84867, 0, 4.1467, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669, 4.14669
11.3751, 5.69732, 4.14248, 4.14247, 2.77441, 1.55484, 0, 4.14248, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247, 4.14247
11.383, 4.29294, 4.13739, 4.13738, 2.50857, 0.155543, 0, 4.13739, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738, 4.13738
11.3908, 5.69294, 4.13089, 4.13088, 2.77361, 1.56205, 0, 4.13089, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088, 4.13088
11.3987, 7.99257, 4.12369, 4.12367, 3.1611, 3.86888, 0, 4.12369, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367, 4.12367
11.4066, 8.37856, 4.11649, 4.11648, 3.22158, 4.26207, 0, 4.11649, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648, 4.11648
11.4145, 6.22639, 4.11343, 4.11341, 2.86817, 2.11297, 0, 4.11343, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341, 4.11341
11.4223, 2.6855, 4.10842, 4.1084, 2.1646, -1.42292, 0, 4.10842, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.1084, 4.10841, 4.1084, 4.1084, 4.1084, 4.1084
11.4302, 6.73728, 4.10151, 4.10149, 2.95589, 2.63578, 0, 4.10151, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149, 4.10149
11.4381, 8.9362, 4.09364, 4.09362, 3.30699, 4.84256, 0, 4.09364, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362, 4.09362
11.4459, 4.63123, 4.08579, 4.08576, 2.57512, 0.545441, 0, 4.08578, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576, 4.08576
11.4538, 5.67596, 4.08316, 4.08314, 2.77055, 1.5928, 0, 4.08316, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314, 4.08314
11.4617, 8.34721, 4.0783, 4.07827, 3.21671, 4.26891, 0, 4.0783, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827, 4.07827
11.4695, 4.96964, 4.07131, 4.07128, 2.64001, 0.898335, 0, 4.0713, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128, 4.07128
11.4774, 4.0107, 4.06325, 4.06322, 2.45167, -0.0525517, 0, 4.06325, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322, 4.06322
11.4853, 7.99042, 4.0552, 4.05516, 3.16076, 3.93522, 0, 4.0552, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516, 4.05516
11.4931, 7.9886, 4.05267, 4.05263, 3.16047, 3.93593, 0, 4.05267, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05263, 4.05264, 4.05263, 4.05263, 4.05263, 4.05263
11.501, 4.66468, 4.04771, 4.04767, 2.5816, 0.616975, 0, 4.04771, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767, 4.04767
11.5089, 4.67212, 4.04049, 4.04045, 2.58304, 0.631631, 0, 4.04049, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045, 4.04045
11.5168, 5.31797, 4.03214, 4.0321, 2.70517, 1.28582, 0, 4.03214, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321, 4.0321
11.5246, 4.99554, 4.02381, 4.02376, 2.64491, 0.971733, 0, 4.02381, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376, 4.02376
11.5325, 4.99504, 4.02143, 4.02138, 2.64481, 0.973616, 0, 4.02143, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138, 4.02138
11.5404, 6.6466, 4.01653, 4.01647, 2.94051, 2.63007, 0, 4.01653, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647, 4.01647
11.5482, 4.99318, 4.0093, 4.00924, 2.64446, 0.983878, 0, 4.0093, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924, 4.00924
11.5561, 3.69864, 4.00092, 4.00085, 2.38718, -0.302283, 0, 4.00092, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085, 4.00085
11.564, 5.57546, 3.99255, 3.99248, 2.75236, 1.58292, 0, 3.99255, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248, 3.99248
11.5718, 5.06208, 3.98982, 3.98973, 2.65746, 1.07227, 0, 3.98982, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98973, 3.98974, 3.98973, 3.98973, 3.98973, 3.98973
11.5797, 3.35527, 3.98465, 3.98456, 2.31414, -0.629386, 0, 3.98465, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456, 3.98456
11.5876, 1.99744, 3.97725, 3.97714, 1.99936, -1.97981, 0, 3.97725, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714, 3.97714
11.5955, 2.99772, 3.96875, 3.96862, 2.23556, -0.971021, 0, 3.96874, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862, 3.96862
11.6033, 10.1599, 3.96026, 3.9601, 3.4871, 6.19959, 0, 3.96025, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601, 3.9601
11.6112, 4.72515, 3.95735, 3.95715, 2.59329, 0.767801, 0, 3.95735, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715, 3.95715
11.6191, 7.10781, 3.95218, 3.95192, 3.01791, 3.15563, 0, 3.95218, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192
11.6269, 3.99752, 3.94493, 3.94459, 2.44898, 0.0525882, 0, 3.94493, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459, 3.94459
11.6348, 4.24349, 3.93668, 3.93621, 2.4987, 0.30681, 0, 3.93668, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621, 3.93621
11.6427, 3.37237, 3.9285, 3.92785, 2.31784, -0.556133, 0, 3.9285, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785, 3.92785
11.6505, 4.23092, 3.92526, 3.92436, 2.49618, 0.305657, 0, 3.92526, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436, 3.92436
11.6584, 4.37478, 3.92001, 3.91874, 2.52483, 0.454771, 0, 3.92001, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874, 3.91874
11.6663, 4.37968, 3.91298, 3.91121, 2.5258, 0.4667, 0, 3.91298, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121, 3.91121
11.6742, 5.60582, 3.90519, 3.90271, 2.75787, 1.70064, 0, 3.90519, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90271, 3.90272, 3.90271, 3.90271, 3.90271, 3.90271
11.682, 4.38451, 3.89766, 3.89423, 2.52676, 0.486846, 0, 3.89766, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423, 3.89423
11.6899, 2.38922, 3.89528, 3.89055, 2.09505, -1.50606, 0, 3.89528, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055, 3.89055
11.6978, 6.808, 3.89135, 3.88489, 2.96783, 2.91666, 0, 3.89134, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489, 3.88489
11.7056, 5.18704, 3.88616, 3.87743, 2.68087, 1.30088, 0, 3.88616, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743, 3.87743
11.7135, 4.39269, 3.88077, 3.86909, 2.52838, 0.511921, 0, 3.88077, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909, 3.86909
11.7214, 4.19876, 3.8762, 3.86076, 2.48973, 0.322562, 0, 3.8762, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076, 3.86076
11.7292, 2.40136, 3.87669, 3.8565, 2.09794, -1.47532, 0, 3.87668, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565, 3.8565
11.7371, 4.58922, 3.87648, 3.85042, 2.56695, 0.712737, 0, 3.87648, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042, 3.85042
11.745, 7.76233, 3.87597, 3.8427, 3.12447, 3.88636, 0, 3.87596, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427, 3.8427
11.7529, 6.64139, 3.87612, 3.83418, 2.93962, 2.76527, 0, 3.87611, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418, 3.83418
11.7607, 2.99745, 3.8779, 3.82567, 2.2355, -0.880446, 0, 3.87789, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567, 3.82567
11.7686, 5.74282, 3.88551, 3.82126, 2.78259, 1.85731, 0, 3.88551, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126, 3.82126
11.7765, 4.67286, 3.89322, 3.81514, 2.58319, 0.779644, 0, 3.89322, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514, 3.81514
11.7843, 3.57708, 3.90123, 3.8075, 2.36158, -0.324158, 0, 3.90123, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075, 3.8075
11.7922, 1.42292, 3.91026, 3.79911, 1.85011, -2.48734, 0, 3.91026, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911, 3.79911
11.8001, 3.7171, 3.92093, 3.79074, 2.39105, -0.203833, 0, 3.92093, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074, 3.79074
11.8079, 5.42254, 3.93641, 3.78575, 2.72443, 1.48612, 0, 3.93641, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575, 3.78575
11.8158, 3.12951, 3.9514, 3.77918, 2.26484, -0.821891, 0, 3.9514, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77918, 3.77919, 3.77918, 3.77918, 3.77918, 3.77918
11.8237, 6.55613, 3.96571, 3.77123, 2.92509, 2.59043, 0, 3.9657, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123, 3.77123
11.8316, 8.86245, 3.97954, 3.7626, 3.29582, 4.88291, 0, 3.97954, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626, 3.7626
