   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_169.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.61775, 13.1421, 13.8219, 13.78, 3.89128, -0.679832, 13.78, 0, 13.78, 13.7801, 13.7801, 13.8217, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78, 13.78
6.62561, 12.1994, 13.8166, 13.7875, 3.76821, -1.6172, 13.7875, 0, 13.7876, 13.7876, 13.7876, 13.8165, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875, 13.7875
6.63347, 10.454, 13.8147, 13.7948, 3.52903, -3.36069, 13.7948, 0, 13.7948, 13.7948, 13.7948, 13.8146, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948
6.64134, 12.8343, 13.8153, 13.8018, 3.85153, -0.981058, 13.8018, 0, 13.8018, 13.8018, 13.8018, 13.8152, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018, 13.8018
6.6492, 8.98761, 13.8176, 13.8085, 3.31476, -4.83001, 13.8085, 0, 13.8085, 13.8086, 13.8085, 13.8175, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085, 13.8085
6.65706, 8.98823, 13.8211, 13.8149, 3.31485, -4.83283, 13.8149, 0, 13.8149, 13.815, 13.815, 13.8209, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149, 13.8149
6.66492, 10.2765, 13.8252, 13.8211, 3.50378, -3.54878, 13.8211, 0, 13.8211, 13.8212, 13.8212, 13.8251, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211, 13.8211
6.67279, 9.98302, 13.8298, 13.8271, 3.46165, -3.84681, 13.8271, 0, 13.8271, 13.8272, 13.8271, 13.8297, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271, 13.8271
6.68065, 7.56505, 13.8347, 13.8328, 3.09274, -6.26961, 13.8328, 0, 13.8328, 13.8329, 13.8328, 13.8345, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328, 13.8328
6.68851, 11.538, 13.8396, 13.8382, 3.6794, -2.30158, 13.8382, 0, 13.8382, 13.8384, 13.8382, 13.8393, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382, 13.8382
6.69637, 13.3083, 13.8444, 13.8434, 3.91258, -0.536102, 13.8434, 0, 13.8434, 13.8436, 13.8434, 13.8441, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434, 13.8434
6.70424, 5.99275, 13.8492, 13.8483, 2.82715, -7.85641, 13.8483, 0, 13.8483, 13.8486, 13.8483, 13.8488, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483
6.7121, 10.2522, 13.8538, 13.853, 3.50031, -3.60159, 13.853, 0, 13.853, 13.8533, 13.853, 13.8534, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853, 13.853
6.71996, 10.7511, 13.8582, 13.8574, 3.57087, -3.10707, 13.8574, 0, 13.8574, 13.8578, 13.8575, 13.8577, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574, 13.8574
6.72783, 14.0999, 13.8624, 13.8616, 4.01247, 0.237481, 13.8616, 0, 13.8616, 13.8621, 13.8617, 13.8619, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616, 13.8616
6.73569, 17.3575, 13.8665, 13.8656, 4.39971, 3.49101, 13.8656, 0, 13.8656, 13.8662, 13.8656, 13.8658, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656, 13.8656
6.74355, 17.2235, 13.8703, 13.8693, 4.38446, 3.35319, 13.8693, 0, 13.8693, 13.87, 13.8693, 13.8695, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693, 13.8693
6.75141, 15.6248, 13.8739, 13.8727, 4.19819, 1.75087, 13.8727, 0, 13.8728, 13.8736, 13.8728, 13.873, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727, 13.8727
6.75928, 13.8708, 13.8773, 13.876, 3.98381, -0.00658512, 13.876, 0, 13.876, 13.877, 13.876, 13.8762, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876, 13.876
6.76714, 10.9882, 13.8806, 13.879, 3.60392, -2.89235, 13.879, 0, 13.879, 13.8802, 13.879, 13.8793, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879, 13.879
6.775, 10.767, 13.8836, 13.8817, 3.5731, -3.11659, 13.8817, 0, 13.8817, 13.8832, 13.8818, 13.8821, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817, 13.8817
6.78287, 5.64046, 13.8865, 13.8843, 2.76414, -8.24606, 13.8843, 0, 13.8843, 13.886, 13.8843, 13.8848, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843, 13.8843
6.79073, 15.7673, 13.8893, 13.8865, 4.21513, 1.87801, 13.8865, 0, 13.8866, 13.8885, 13.8866, 13.8873, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865
6.79859, 15.0861, 13.8919, 13.8886, 4.13354, 1.19422, 13.8886, 0, 13.8886, 13.8908, 13.8886, 13.8896, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886, 13.8886
6.80645, 11.5777, 13.8945, 13.8904, 3.6848, -2.31675, 13.8904, 0, 13.8905, 13.893, 13.8905, 13.8919, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904, 13.8904
6.81432, 10.2854, 13.8971, 13.8921, 3.50505, -3.6117, 13.8921, 0, 13.8921, 13.8949, 13.8921, 13.8942, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921, 13.8921
6.82218, 12.5038, 13.8997, 13.8934, 3.80839, -1.3959, 13.8934, 0, 13.8935, 13.8965, 13.8935, 13.8966, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934, 13.8934
6.83004, 6.46233, 13.9026, 13.8946, 2.90901, -7.44028, 13.8946, 0, 13.8946, 13.898, 13.8946, 13.8992, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946, 13.8946
6.8379, 11.8924, 13.9058, 13.8956, 3.72725, -2.01343, 13.8956, 0, 13.8956, 13.8992, 13.8956, 13.9022, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956, 13.8956
6.84577, 13.1624, 13.9096, 13.8963, 3.89389, -0.747247, 13.8963, 0, 13.8963, 13.9002, 13.8963, 13.9057, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963, 13.8963
6.85363, 10.6359, 13.9142, 13.8968, 3.5547, -3.27827, 13.8968, 0, 13.8968, 13.9009, 13.8968, 13.91, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968, 13.8968
6.86149, 10.9904, 13.9199, 13.8971, 3.60421, -2.9295, 13.8971, 0, 13.8971, 13.9014, 13.8971, 13.9155, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971
6.86936, 9.07199, 13.927, 13.8972, 3.32746, -4.85501, 13.8972, 0, 13.8972, 13.9016, 13.8972, 13.9225, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972
6.87722, 8.06654, 13.9361, 13.8971, 3.17278, -5.86951, 13.8971, 0, 13.8971, 13.9016, 13.8971, 13.9315, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971, 13.8971
6.88508, 10.5264, 13.9475, 13.8967, 3.53926, -3.4211, 13.8967, 0, 13.8967, 13.9013, 13.8968, 13.9429, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967, 13.8967
6.89294, 7.29665, 13.9619, 13.8962, 3.04904, -6.66523, 13.8962, 0, 13.8962, 13.9007, 13.8962, 13.9573, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962, 13.8962
6.90081, 12.2768, 13.9798, 13.8954, 3.77847, -1.70296, 13.8954, 0, 13.8954, 13.8999, 13.8955, 13.9753, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954, 13.8954
6.90867, 8.98113, 14.0018, 13.8945, 3.31378, -5.02068, 13.8945, 0, 13.8945, 13.8988, 13.8945, 13.9974, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945, 13.8945
6.91653, 12.78, 14.0285, 13.8933, 3.84447, -1.24856, 13.8933, 0, 13.8933, 13.8975, 13.8933, 14.0243, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933, 13.8933
6.9244, 8.05242, 14.0604, 13.8919, 3.17055, -6.00802, 13.8919, 0, 13.8919, 13.8959, 13.8919, 14.0564, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919, 13.8919
6.93226, 12.9234, 14.098, 13.8903, 3.86308, -1.17455, 13.8903, 0, 13.8903, 13.8941, 13.8904, 14.0942, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903, 13.8903
6.94012, 11.9285, 14.1414, 13.8885, 3.73209, -2.21288, 13.8885, 0, 13.8885, 13.892, 13.8886, 14.1378, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885, 13.8885
6.94798, 13.0474, 14.1907, 13.8865, 3.87909, -1.14333, 13.8865, 0, 13.8865, 13.8897, 13.8865, 14.1874, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865, 13.8865
6.95585, 6.15242, 14.2457, 13.8842, 2.85524, -8.09329, 13.8842, 0, 13.8843, 13.8872, 13.8843, 14.2427, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842
6.96371, 14.6663, 14.306, 13.8818, 4.08244, 0.360326, 13.8818, 0, 13.8818, 13.8844, 13.8818, 14.3033, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818, 13.8818
6.97157, 10.595, 14.3706, 13.8791, 3.54895, -3.77556, 13.8791, 0, 13.8791, 13.8815, 13.8791, 14.3682, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791, 13.8791
6.97943, 15.7758, 14.4385, 13.8762, 4.21614, 1.3373, 13.8762, 0, 13.8762, 13.8783, 13.8762, 14.4364, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762, 13.8762
6.9873, 18.7503, 14.7703, 14.1351, 4.55525, 3.97996, 14.1351, 0, 14.1351, 14.1369, 14.1351, 14.7685, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351, 14.1351
6.99516, 11.2883, 15.104, 14.3955, 3.64531, -3.81563, 14.3955, 0, 14.3955, 14.3971, 14.3956, 15.1023, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955, 14.3955
7.00302, 18.8485, 15.2962, 14.5162, 4.56602, 3.55239, 14.5162, 0, 14.5162, 14.5175, 14.5162, 15.2948, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162, 14.5162
7.01089, 13.1687, 15.261, 14.4131, 3.8947, -2.09228, 14.4131, 0, 14.4132, 14.4143, 14.4132, 15.2598, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4131, 14.4132, 14.4131, 14.4131, 14.4131, 14.4131
7.01875, 23.6464, 15.22, 14.3102, 5.06423, 8.42635, 14.3102, 0, 14.3102, 14.3111, 14.3102, 15.219, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102, 14.3102
7.02661, 9.08657, 15.1712, 14.2073, 3.32965, -6.08468, 14.2073, 0, 14.2073, 14.2081, 14.2073, 15.1704, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073, 14.2073
7.03447, 15.889, 15.1127, 14.1044, 4.22954, 0.776306, 14.1044, 0, 14.1044, 14.1051, 14.1044, 15.112, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044, 14.1044
7.04234, 11.9599, 15.0428, 14.0015, 3.73629, -3.0829, 14.0015, 0, 14.0015, 14.0021, 14.0016, 15.0422, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015, 14.0015
7.0502, 15.0682, 14.9603, 13.8986, 4.13137, 0.107941, 13.8986, 0, 13.8987, 13.8991, 13.8987, 14.9598, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986, 13.8986
7.05806, 17.9592, 14.8645, 13.7957, 4.46757, 3.09471, 13.7957, 0, 13.7958, 13.7961, 13.7958, 14.864, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957, 13.7957
7.06592, 9.96475, 14.7551, 13.6929, 3.45901, -4.7904, 13.6929, 0, 13.6929, 13.6932, 13.6929, 14.7548, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929, 13.6929
7.07379, 12.0815, 14.6326, 13.59, 3.75253, -2.55111, 13.59, 0, 13.59, 13.5903, 13.5901, 14.6323, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59, 13.59
7.08165, 13.8454, 14.4976, 13.4872, 3.98062, -0.65222, 13.4872, 0, 13.4873, 13.4875, 13.4873, 14.4973, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872, 13.4872
7.08951, 6.05081, 14.3512, 13.3844, 2.83739, -8.30042, 13.3844, 0, 13.3844, 13.3846, 13.3844, 14.351, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844, 13.3844
7.09738, 6.93978, 14.1951, 13.2815, 2.98995, -7.25532, 13.2815, 0, 13.2815, 13.2816, 13.2815, 14.1949, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815, 13.2815
7.10524, 8.03122, 14.0311, 13.1785, 3.16721, -5.99984, 13.1785, 0, 13.1785, 13.1786, 13.1786, 14.0309, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785, 13.1785
7.1131, 13.9855, 13.8612, 13.0756, 3.99819, 0.124255, 13.0756, 0, 13.0756, 13.0757, 13.0756, 13.8611, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756, 13.0756
7.12096, 11.9901, 13.6877, 12.9727, 3.74034, -1.6976, 12.9727, 0, 12.9727, 12.9728, 12.9728, 13.6876, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727, 12.9727
7.12883, 13.9791, 13.5127, 12.87, 3.99738, 0.466341, 12.87, 0, 12.8701, 12.8701, 12.8701, 13.5126, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87, 12.87
7.13669, 9.98792, 13.3401, 12.7696, 3.46236, -3.35216, 12.7696, 0, 12.7696, 12.7697, 12.7696, 13.3399, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696, 12.7696
7.14455, 10.9912, 13.1693, 12.6691, 3.60433, -2.1781, 12.6691, 0, 12.6691, 12.6692, 12.6691, 13.1691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691, 12.6691
7.15242, 13.9796, 13.0018, 12.5686, 3.99744, 0.977722, 12.5686, 0, 12.5686, 12.5687, 12.5687, 13.0017, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686
7.16028, 12.9777, 12.8384, 12.4678, 3.8701, 0.139313, 12.4678, 0, 12.4678, 12.4679, 12.4679, 12.8382, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678, 12.4678
7.16814, 17.9626, 12.6796, 12.3665, 4.46796, 5.283, 12.3665, 0, 12.3665, 12.3666, 12.3666, 12.6795, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665, 12.3665
7.176, 9.00353, 12.526, 12.2646, 3.31716, -3.52251, 12.2646, 0, 12.2646, 12.2647, 12.2647, 12.5258, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646, 12.2646
7.18387, 13.0283, 12.3779, 12.1623, 3.87663, 0.650367, 12.1623, 0, 12.1623, 12.1624, 12.1624, 12.3776, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623, 12.1623
7.19173, 4.06022, 12.2353, 12.0596, 2.46175, -8.17511, 12.0596, 0, 12.0597, 12.0597, 12.0598, 12.235, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596, 12.0596
7.19959, 14.8011, 12.098, 11.9565, 4.09892, 2.70315, 11.9565, 0, 11.9565, 11.9566, 11.9567, 12.0976, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565, 11.9565
7.20745, 8.08736, 11.9654, 11.8527, 3.17606, -3.87806, 11.8527, 0, 11.8528, 11.8528, 11.8531, 11.9649, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527, 11.8527
7.21532, 9.96357, 11.8373, 11.7485, 3.45884, -1.87374, 11.7485, 0, 11.7486, 11.7486, 11.7491, 11.8367, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485, 11.7485
7.22318, 9.93136, 11.7134, 11.6441, 3.45418, -1.78201, 11.6441, 0, 11.6441, 11.6442, 11.6449, 11.7125, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441, 11.6441
7.23104, 19.9506, 11.5932, 11.5395, 4.68515, 8.35746, 11.5395, 0, 11.5395, 11.5396, 11.5406, 11.5919, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395, 11.5395
7.23891, 11.0426, 11.4761, 11.4347, 3.61146, -0.433462, 11.4347, 0, 11.4347, 11.4348, 11.4363, 11.4744, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347, 11.4347
7.24677, 12.0861, 11.3618, 11.3297, 3.75314, 0.724298, 11.3297, 0, 11.3297, 11.3298, 11.3319, 11.3594, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297, 11.3297
7.25463, 13.8061, 11.2499, 11.2247, 3.97568, 2.55614, 11.2247, 0, 11.2247, 11.2248, 11.2278, 11.2467, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247
7.26249, 8.1746, 11.14, 11.1195, 3.18976, -2.96544, 11.1195, 0, 11.1195, 11.1196, 11.1238, 11.1356, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195, 11.1195
7.27036, 9.99058, 11.0319, 11.0141, 3.46274, -1.04129, 11.0141, 0, 11.0141, 11.0142, 11.0201, 11.0257, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141, 11.0141
7.27822, 9.85814, 10.9254, 10.9088, 3.44356, -1.06724, 10.9088, 0, 10.9088, 10.9089, 10.917, 10.9171, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088, 10.9088
