   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_499.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
9.88172, 2.99752, 2.52644, 1.91366, 2.23551, 0.471082, 1.91366, 0, 1.91367, 1.91645, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91366, 1.91367, 1.91366, 1.91366, 2.52366, 1.91366
9.88959, 5.9975, 2.53769, 1.89572, 2.82799, 3.45981, 1.89572, 0, 1.89572, 1.89769, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 1.89572, 2.53572, 1.89572
9.89746, 4.15095, 2.54412, 1.87724, 2.48011, 1.60683, 1.87724, 0, 1.87724, 1.87863, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 1.87724, 2.54273, 1.87724
9.90532, 3.14585, 2.54522, 1.85841, 2.26845, 0.600626, 1.85841, 0, 1.85841, 1.85938, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 1.85841, 2.54425, 1.85841
9.91319, 3.69603, 2.54049, 1.8393, 2.38664, 1.15555, 1.8393, 0, 1.8393, 1.83997, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 1.8393, 2.53981, 1.8393
9.92106, 3.85155, 2.52958, 1.81998, 2.419, 1.32197, 1.81998, 0, 1.81998, 1.82044, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 1.81998, 2.52912, 1.81998
9.92893, 1.1436, 2.51236, 1.80055, 1.77302, -1.36876, 1.80055, 0, 1.80055, 1.80086, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 1.80055, 2.51204, 1.80055
9.9368, 4.27982, 2.48818, 1.78044, 2.50596, 1.79164, 1.78044, 0, 1.78044, 1.78065, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 1.78044, 2.48796, 1.78044
9.94467, 4.71537, 2.4572, 1.75972, 2.5914, 2.25816, 1.75972, 0, 1.75972, 1.75987, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 1.75972, 2.45705, 1.75972
9.95254, 4.99752, 2.4199, 1.7386, 2.64528, 2.57762, 1.7386, 0, 1.7386, 1.73869, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 1.7386, 2.4198, 1.7386
9.96041, 1.86369, 2.37683, 1.71721, 1.96563, -0.513135, 1.71721, 0, 1.71721, 1.71727, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 1.71721, 2.37676, 1.71721
9.96827, 2, 2.32869, 1.69569, 2, -0.328686, 1.69569, 0, 1.69569, 1.69573, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 1.69569, 2.32864, 1.69569
9.97614, 1.38736, 2.27598, 1.67389, 1.84048, -0.888619, 1.67389, 0, 1.6739, 1.67392, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 1.67389, 2.27594, 1.67389
9.98401, 3.61264, 2.21953, 1.65189, 2.3691, 1.39311, 1.65189, 0, 1.6519, 1.65191, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 1.65189, 2.21951, 1.65189
9.99188, 2, 2.16032, 1.62986, 2, -0.160319, 1.62986, 0, 1.62987, 1.62987, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 1.62986, 2.1603, 1.62986
9.99975, 0.121809, 2.09867, 1.60733, 1.45664, -1.97686, 1.60733, 0, 1.60734, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 1.60733, 2.09865, 1.60733
10.0076, 1.1171, 2.03479, 1.58366, 1.76553, -0.917685, 1.58366, 0, 1.58367, 1.58367, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 1.58366, 2.03477, 1.58366
10.0155, 3.11239, 1.96822, 1.55765, 2.26106, 1.14417, 1.55765, 0, 1.55767, 1.55766, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.55765, 1.9682, 1.55765
10.0234, 2.6487, 1.90007, 1.52968, 2.15608, 0.748632, 1.52968, 0, 1.52969, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.90005, 1.52968
10.0312, 1, 1.8321, 1.50087, 1.73205, -0.832101, 1.50087, 0, 1.50089, 1.50088, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.50087, 1.83208, 1.50087
10.0391, 2.1099, 1.76598, 1.47234, 2.02729, 0.343919, 1.47234, 0, 1.47236, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.47234, 1.76596, 1.47234
10.047, 2.8901, 1.74062, 1.48254, 2.21136, 1.14948, 1.48254, 0, 1.48257, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.48254, 1.74059, 1.48254
10.0548, 0.105081, 1.71227, 1.4874, 1.45089, -1.60719, 1.4874, 0, 1.48742, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.4874, 1.71225, 1.4874
10.0627, 0.894919, 1.68162, 1.48731, 1.70145, -0.786701, 1.48731, 0, 1.48733, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.48731, 1.68159, 1.48731
10.0706, 1.10012, 1.65127, 1.48475, 1.76072, -0.55115, 1.48475, 0, 1.48478, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.48475, 1.65125, 1.48475
10.0784, 1.09566, 1.62378, 1.48219, 1.75945, -0.528114, 1.48219, 0, 1.48222, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.48219, 1.62375, 1.48219
10.0863, 1.89963, 1.60831, 1.48882, 1.97475, 0.291317, 1.48882, 0, 1.48886, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.48882, 1.60828, 1.48882
10.0942, 1.90458, 1.59267, 1.49249, 1.976, 0.311916, 1.49249, 0, 1.49253, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.49249, 1.59263, 1.49249
10.102, 2.18139, 1.57684, 1.4933, 2.04484, 0.604552, 1.4933, 0, 1.49334, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.4933, 1.5768, 1.4933
10.1099, 4.90671, 1.56209, 1.49269, 2.62806, 3.34462, 1.49269, 0, 1.49273, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.49269, 1.56205, 1.49269
10.1178, 2.9119, 1.54969, 1.49208, 2.21628, 1.3622, 1.49208, 0, 1.49212, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.49208, 1.54965, 1.49208
10.1256, 1, 1.54581, 1.49783, 1.73205, -0.545815, 1.49783, 0, 1.49787, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.49783, 1.54577, 1.49783
10.1335, 2, 1.54141, 1.50108, 2, 0.458587, 1.50108, 0, 1.50113, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.50108, 1.54137, 1.50108
10.1414, 0.235688, 1.53644, 1.50198, 1.49522, -1.30075, 1.50198, 0, 1.50203, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.50198, 1.53639, 1.50198
10.1493, 2.91671, 1.5319, 1.5017, 2.21737, 1.3848, 1.5017, 0, 1.50175, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.5017, 1.53186, 1.5017
10.1571, 2.99481, 1.52882, 1.50142, 2.23491, 1.46599, 1.50142, 0, 1.50147, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.50142, 1.52878, 1.50142
10.165, 1.85279, 1.53262, 1.5067, 1.96285, 0.320165, 1.5067, 0, 1.50675, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.5067, 1.53257, 1.5067
10.1729, 2, 1.53541, 1.50978, 2, 0.464589, 1.50978, 0, 1.50983, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.50978, 1.53536, 1.50978
10.1807, 1.06642, 1.53722, 1.5108, 1.75112, -0.470806, 1.5108, 0, 1.51085, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.5108, 1.53718, 1.5108
10.1886, 2.12577, 1.539, 1.51079, 2.0312, 0.586777, 1.51079, 0, 1.51084, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.53895, 1.51079
10.1965, 4.86952, 1.54167, 1.51079, 2.62098, 3.32784, 1.51079, 0, 1.51083, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.51079, 1.54163, 1.51079
10.2043, 1.93829, 1.55009, 1.51569, 1.98451, 0.3882, 1.51569, 0, 1.51573, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.51569, 1.55004, 1.51569
10.2122, 2.05687, 1.5572, 1.51853, 2.01417, 0.499667, 1.51853, 0, 1.51857, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.51853, 1.55716, 1.51853
10.2201, 4.94313, 1.56309, 1.51945, 2.63498, 3.38004, 1.51945, 0, 1.51949, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.51945, 1.56305, 1.51945
10.2279, 2, 1.56865, 1.5194, 2, 0.431354, 1.5194, 0, 1.51944, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.5194, 1.56861, 1.5194
10.2358, 1.09913, 1.57476, 1.51936, 1.76044, -0.475627, 1.51936, 0, 1.5194, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.51936, 1.57472, 1.51936
10.2437, 2.94808, 1.58608, 1.52404, 2.22443, 1.362, 1.52404, 0, 1.52408, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.52404, 1.58604, 1.52404
10.2515, 0.952788, 1.59589, 1.52682, 1.71837, -0.643102, 1.52682, 0, 1.52685, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.52682, 1.59586, 1.52682
10.2594, 0.0849957, 1.60422, 1.5278, 1.44395, -1.51923, 1.5278, 0, 1.52783, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.5278, 1.60419, 1.5278
10.2673, 2.03471, 1.61188, 1.52788, 2.00866, 0.422825, 1.52788, 0, 1.5279, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.52788, 1.61185, 1.52788
10.2752, 4.91772, 1.61967, 1.52796, 2.63016, 3.29805, 1.52796, 0, 1.52798, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.52796, 1.61964, 1.52796
10.283, 2.99777, 1.63084, 1.53139, 2.23557, 1.36693, 1.53139, 0, 1.53141, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.53139, 1.63082, 1.53139
10.2909, 4.96481, 1.6407, 1.53358, 2.63909, 3.3241, 1.53358, 0, 1.5336, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.53358, 1.64068, 1.53358
10.2988, 2.03024, 1.64925, 1.53462, 2.00754, 0.380989, 1.53462, 0, 1.53463, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.53462, 1.64923, 1.53462
10.3066, 2.02577, 1.65696, 1.53507, 2.00643, 0.368815, 1.53507, 0, 1.53508, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.53507, 1.65694, 1.53507
10.3145, 2.0461, 1.66434, 1.53552, 2.01149, 0.38176, 1.53552, 0, 1.53554, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.53552, 1.66432, 1.53552
10.3224, 3.94398, 1.67198, 1.53665, 2.43803, 2.27201, 1.53665, 0, 1.53666, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.53665, 1.67196, 1.53665
10.3302, 3.9746, 1.67914, 1.53778, 2.4443, 2.29546, 1.53778, 0, 1.53779, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.53778, 1.67913, 1.53778
10.3381, 5.05217, 1.68578, 1.5389, 2.65559, 3.36639, 1.5389, 0, 1.53891, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.5389, 1.68577, 1.5389
10.346, 5.97435, 1.69148, 1.53967, 2.82389, 4.28287, 1.53967, 0, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.53967, 1.69147, 1.53967
10.3538, 2.9798, 1.69583, 1.53968, 2.23155, 1.28397, 1.53968, 0, 1.53969, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.53968, 1.69582, 1.53968
10.3617, 4.97299, 1.69884, 1.539, 2.64064, 3.27415, 1.539, 0, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.539, 1.69883, 1.539
10.3696, 1.00855, 1.70068, 1.53779, 1.73452, -0.692133, 1.53779, 0, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.53779, 1.70068, 1.53779
10.3774, 0.991451, 1.70161, 1.53632, 1.72958, -0.710157, 1.53632, 0, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.53632, 1.7016, 1.53632
10.3853, 0.00371747, 1.70187, 1.53485, 1.41553, -1.69815, 1.53485, 0, 1.53486, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.53485, 1.70187, 1.53485
10.3932, 1.99765, 1.7041, 1.53603, 1.99941, 0.293541, 1.53603, 0, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.53603, 1.7041, 1.53603
10.401, 0.997646, 1.70418, 1.53571, 1.73137, -0.706534, 1.53571, 0, 1.53572, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.53571, 1.70418, 1.53571
10.4089, 2.99752, 1.70231, 1.53413, 2.23551, 1.29521, 1.53413, 0, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.53413, 1.70231, 1.53413
10.4168, 2.99765, 1.69913, 1.5319, 2.23554, 1.29852, 1.5319, 0, 1.53191, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.5319, 1.69913, 1.5319
10.4247, 3.98129, 1.69528, 1.52968, 2.44567, 2.28601, 1.52968, 0, 1.52969, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.52968, 1.69528, 1.52968
10.4325, 3.01388, 1.69468, 1.53138, 2.23917, 1.3192, 1.53138, 0, 1.53139, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.53138, 1.69467, 1.53138
10.4404, 3.01066, 1.69136, 1.53103, 2.23845, 1.3193, 1.53103, 0, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.53103, 1.69136, 1.53103
10.4483, 3.95353, 1.68563, 1.52892, 2.43999, 2.2679, 1.52892, 0, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.52892, 1.68563, 1.52892
10.4561, 6.04647, 1.67839, 1.52593, 2.83663, 4.36808, 1.52593, 0, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.52593, 1.67839, 1.52593
10.464, 3.93903, 1.67054, 1.52295, 2.43701, 2.26849, 1.52295, 0, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.52295, 1.67054, 1.52295
10.4719, 2.06097, 1.66749, 1.52532, 2.01518, 0.393478, 1.52532, 0, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.52532, 1.66749, 1.52532
10.4797, 3.92454, 1.66141, 1.52518, 2.43404, 2.26313, 1.52518, 0, 1.52519, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.52518, 1.6614, 1.52518
10.4876, 4.02021, 1.65273, 1.52291, 2.45361, 2.36748, 1.52291, 0, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.52291, 1.65272, 1.52291
10.4955, 1.05526, 1.6426, 1.51956, 1.74793, -0.58734, 1.51956, 0, 1.51957, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.51956, 1.6426, 1.51956
10.5033, 1.96753, 1.63218, 1.51622, 1.99187, 0.335352, 1.51622, 0, 1.51623, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.51622, 1.63218, 1.51622
10.5112, 5.92838, 1.62751, 1.51882, 2.81574, 4.30087, 1.51882, 0, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.51882, 1.6275, 1.51882
