   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_87.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
15.8438, 2.32342, 0.451514, 0.450861, 2.07928, 1.87191, 0.450861, 0, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450861, 0.450862, 0.450861, 0.451513, 0.450861
15.8516, 4.34845, 0.449002, 0.448299, 2.51961, 3.89945, 0.448299, 0, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.448299, 0.4483, 0.448299, 0.449001, 0.448299
15.8595, 1, 0.452362, 0.451607, 1.73205, 0.547638, 0.451607, 0, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451607, 0.451609, 0.451607, 0.452361, 0.451607
15.8674, 1, 0.453249, 0.452443, 1.73205, 0.546751, 0.452443, 0, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452443, 0.452444, 0.452443, 0.453247, 0.452443
15.8752, 0.316233, 0.451892, 0.451035, 1.52192, -0.135659, 0.451035, 0, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451035, 0.451036, 0.451035, 0.451891, 0.451035
15.8831, 1.68377, 0.44942, 0.448511, 1.91931, 1.23435, 0.448511, 0, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448511, 0.448513, 0.448511, 0.449418, 0.448511
15.8909, 1, 0.446954, 0.445995, 1.73205, 0.553046, 0.445995, 0, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445995, 0.445996, 0.445995, 0.446952, 0.445995
15.8988, 1, 0.450128, 0.449118, 1.73205, 0.549873, 0.449118, 0, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.449118, 0.44912, 0.449118, 0.450126, 0.449118
15.9066, 0, 0.450885, 0.449826, 1.41421, -0.450885, 0.449826, 0, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449826, 0.449828, 0.449826, 0.450883, 0.449826
15.9145, 2, 0.44945, 0.448343, 2, 1.55055, 0.448343, 0, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448343, 0.448345, 0.448343, 0.449448, 0.448343
15.9223, 0.301735, 0.446923, 0.44577, 1.51715, -0.145188, 0.44577, 0, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.44577, 0.445772, 0.44577, 0.446922, 0.44577
15.9302, 0.698265, 0.444403, 0.443205, 1.64264, 0.253862, 0.443205, 0, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443205, 0.443206, 0.443205, 0.444401, 0.443205
15.9381, 0, 0.447494, 0.446252, 1.41421, -0.447494, 0.446252, 0, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446252, 0.446253, 0.446252, 0.447492, 0.446252
15.9459, 0.294424, 0.448221, 0.446937, 1.51474, -0.153797, 0.446937, 0, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446937, 0.446939, 0.446937, 0.448219, 0.446937
15.9538, 0.705576, 0.446799, 0.445475, 1.64486, 0.258777, 0.445475, 0, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445475, 0.445477, 0.445475, 0.446798, 0.445475
15.9616, 2.28972, 0.444308, 0.442946, 2.07116, 1.84541, 0.442946, 0, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442946, 0.442947, 0.442946, 0.444307, 0.442946
15.9695, 1.71028, 0.441823, 0.440424, 1.92621, 1.26846, 0.440424, 0, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440424, 0.440425, 0.440424, 0.441822, 0.440424
15.9773, 0, 0.444689, 0.443254, 1.41421, -0.444689, 0.443254, 0, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443254, 0.443255, 0.443254, 0.444687, 0.443254
15.9852, 1.28253, 0.445256, 0.443787, 1.81177, 0.837272, 0.443787, 0, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443787, 0.443789, 0.443787, 0.445254, 0.443787
15.993, 1.27757, 0.44373, 0.442229, 1.81041, 0.833841, 0.442229, 0, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442229, 0.442231, 0.442229, 0.443729, 0.442229
16.0009, 2.4399, 0.441164, 0.439632, 2.10711, 1.99874, 0.439632, 0, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439632, 0.439633, 0.439632, 0.441162, 0.439632
16.0088, 1.27522, 0.438604, 0.437042, 1.80976, 0.836613, 0.437042, 0, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437042, 0.437044, 0.437042, 0.438602, 0.437042
16.0166, 1.72478, 0.441378, 0.439787, 1.92997, 1.28341, 0.439787, 0, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439787, 0.439789, 0.439787, 0.441376, 0.439787
16.0245, 0, 0.441915, 0.440297, 1.41421, -0.441915, 0.440297, 0, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440297, 0.440298, 0.440297, 0.441913, 0.440297
16.0323, 0, 0.440408, 0.438764, 1.41421, -0.440408, 0.438764, 0, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438764, 0.438765, 0.438764, 0.440407, 0.438764
16.0402, 2, 0.437886, 0.436215, 2, 1.56211, 0.436215, 0, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436215, 0.436217, 0.436215, 0.437885, 0.436215
16.048, 0, 0.43537, 0.433674, 1.41421, -0.43537, 0.433674, 0, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433674, 0.433675, 0.433674, 0.435369, 0.433674
16.0559, 1, 0.437871, 0.43615, 1.73205, 0.562129, 0.43615, 0, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.43615, 0.436151, 0.43615, 0.43787, 0.43615
16.0637, 0.25824, 0.438225, 0.436478, 1.50274, -0.179984, 0.436478, 0, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.436478, 0.43648, 0.436478, 0.438223, 0.436478
16.0716, 0.997646, 0.436612, 0.434842, 1.73137, 0.561033, 0.434842, 0, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434842, 0.434843, 0.434842, 0.436611, 0.434842
16.0795, 0.744114, 0.434024, 0.432229, 1.65654, 0.31009, 0.432229, 0, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.432229, 0.43223, 0.432229, 0.434022, 0.432229
16.0873, 0, 0.431443, 0.429624, 1.41421, -0.431443, 0.429624, 0, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429624, 0.429625, 0.429624, 0.431442, 0.429624
16.0952, 1.2487, 0.433828, 0.431985, 1.80241, 0.814871, 0.431985, 0, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431985, 0.431986, 0.431985, 0.433827, 0.431985
16.103, 0.751301, 0.434149, 0.432281, 1.6587, 0.317152, 0.432281, 0, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432281, 0.432282, 0.432281, 0.434148, 0.432281
16.1109, 0, 0.43257, 0.430678, 1.41421, -0.43257, 0.430678, 0, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430678, 0.430679, 0.430678, 0.432569, 0.430678
16.1187, 0.241388, 0.430048, 0.428131, 1.49713, -0.18866, 0.428131, 0, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428131, 0.428133, 0.428131, 0.430047, 0.428131
16.1266, 0.997646, 0.427534, 0.425592, 1.73137, 0.570112, 0.425592, 0, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425592, 0.425594, 0.425592, 0.427533, 0.425592
16.1345, 0.760967, 0.429586, 0.427619, 1.66162, 0.331381, 0.427619, 0, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.427619, 0.42762, 0.427619, 0.429584, 0.427619
16.1423, 1, 0.429695, 0.427703, 1.73205, 0.570305, 0.427703, 0, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427703, 0.427704, 0.427703, 0.429693, 0.427703
16.1502, 1, 0.428018, 0.426, 1.73205, 0.571982, 0.426, 0, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426, 0.426002, 0.426, 0.428017, 0.426
16.158, 0, 0.425456, 0.423412, 1.41421, -0.425456, 0.423412, 0, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423412, 0.423413, 0.423412, 0.425454, 0.423412
16.1659, 0.227014, 0.422901, 0.420831, 1.49232, -0.195888, 0.420831, 0, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420831, 0.420832, 0.420831, 0.4229, 0.420831
16.1737, 2.77299, 0.424788, 0.422691, 2.18472, 2.3482, 0.422691, 0, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422691, 0.422693, 0.422691, 0.424787, 0.422691
16.1816, 0, 0.424847, 0.422723, 1.41421, -0.424847, 0.422723, 0, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422723, 0.422724, 0.422723, 0.424845, 0.422723
16.1894, 1, 0.423221, 0.421069, 1.73205, 0.576779, 0.421069, 0, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421069, 0.421071, 0.421069, 0.423219, 0.421069
16.1973, 0, 0.420758, 0.418579, 1.41421, -0.420758, 0.418579, 0, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418579, 0.418581, 0.418579, 0.420757, 0.418579
16.2052, 0.21487, 0.418304, 0.416097, 1.48824, -0.203434, 0.416097, 0, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416097, 0.416098, 0.416097, 0.418302, 0.416097
16.213, 1.99777, 0.419849, 0.417613, 1.99944, 1.57792, 0.417613, 0, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417613, 0.417614, 0.417613, 0.419847, 0.417613
16.2209, 1.20763, 0.419691, 0.417426, 1.79099, 0.78794, 0.417426, 0, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417426, 0.417428, 0.417426, 0.41969, 0.417426
16.2287, 1.57973, 0.417967, 0.415673, 1.89202, 1.16176, 0.415673, 0, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415673, 0.415675, 0.415673, 0.417966, 0.415673
16.2366, 0.205328, 0.415467, 0.413143, 1.48503, -0.210138, 0.413143, 0, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413143, 0.413144, 0.413143, 0.415465, 0.413143
16.2444, 2.20037, 0.412974, 0.41062, 2.04948, 1.7874, 0.41062, 0, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.41062, 0.410622, 0.41062, 0.412973, 0.41062
16.2523, 1.5943, 0.414364, 0.411979, 1.89586, 1.17994, 0.411979, 0, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.411979, 0.41198, 0.411979, 0.414362, 0.411979
16.2601, 0.396283, 0.414161, 0.411745, 1.54799, -0.017878, 0.411745, 0, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411745, 0.411746, 0.411745, 0.414159, 0.411745
16.268, 1.60372, 0.412488, 0.41004, 1.89835, 1.19123, 0.41004, 0, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.41004, 0.410041, 0.41004, 0.412486, 0.41004
16.2759, 0.386369, 0.410086, 0.407606, 1.54479, -0.0237169, 0.407606, 0, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407606, 0.407608, 0.407606, 0.410085, 0.407606
16.2837, 1.61363, 0.407692, 0.40518, 1.90096, 1.20594, 0.40518, 0, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.40518, 0.405182, 0.40518, 0.407691, 0.40518
16.2916, 1, 0.408751, 0.406206, 1.73205, 0.591249, 0.406206, 0, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406206, 0.406207, 0.406206, 0.40875, 0.406206
16.2994, 0.185998, 0.408339, 0.40576, 1.47851, -0.222342, 0.40576, 0, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.40576, 0.405762, 0.40576, 0.408338, 0.40576
16.3073, 0.997646, 0.406572, 0.403959, 1.73137, 0.591074, 0.403959, 0, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.403959, 0.40396, 0.403959, 0.40657, 0.403959
16.3151, 0.997522, 0.404133, 0.401485, 1.73134, 0.593389, 0.401485, 0, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401485, 0.401487, 0.401485, 0.404131, 0.401485
16.323, 0.818835, 0.401702, 0.399019, 1.67894, 0.417133, 0.399019, 0, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399019, 0.399021, 0.399019, 0.401701, 0.399019
16.3308, 0, 0.402599, 0.39988, 1.41421, -0.402599, 0.39988, 0, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.39988, 0.399882, 0.39988, 0.402597, 0.39988
16.3387, 1.17385, 0.40214, 0.399385, 1.78153, 0.771714, 0.399385, 0, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399385, 0.399386, 0.399385, 0.402138, 0.399385
16.3466, 0.826146, 0.400428, 0.397637, 1.68111, 0.425718, 0.397637, 0, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397637, 0.397638, 0.397637, 0.400427, 0.397637
16.3544, 0, 0.398096, 0.395268, 1.41421, -0.398096, 0.395268, 0, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395268, 0.395269, 0.395268, 0.398095, 0.395268
16.3623, 0, 0.395772, 0.392906, 1.41421, -0.395772, 0.392906, 0, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392906, 0.392907, 0.392906, 0.395771, 0.392906
16.3701, 1.16452, 0.39634, 0.393435, 1.77891, 0.768179, 0.393435, 0, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393435, 0.393437, 0.393435, 0.396339, 0.393435
16.378, 1.3211, 0.39568, 0.392735, 1.82239, 0.925423, 0.392735, 0, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392735, 0.392737, 0.392735, 0.395678, 0.392735
16.3858, 2.83351, 0.393887, 0.390903, 2.19852, 2.43962, 0.390903, 0, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390903, 0.390904, 0.390903, 0.393885, 0.390903
16.3937, 1.9952, 0.391534, 0.38851, 1.9988, 1.60367, 0.38851, 0, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.38851, 0.388511, 0.38851, 0.391532, 0.38851
16.4016, 2.84053, 0.389189, 0.386124, 2.20012, 2.45134, 0.386124, 0, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386124, 0.386125, 0.386124, 0.389187, 0.386124
16.4094, 0.845144, 0.389599, 0.386492, 1.68676, 0.455545, 0.386492, 0, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386492, 0.386494, 0.386492, 0.389597, 0.386492
16.4173, 0, 0.388894, 0.385746, 1.41421, -0.388894, 0.385746, 0, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385746, 0.385747, 0.385746, 0.388893, 0.385746
16.4251, 1, 0.38716, 0.383968, 1.73205, 0.61284, 0.383968, 0, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.383968, 0.38397, 0.383968, 0.387159, 0.383968
16.433, 0, 0.384916, 0.381681, 1.41421, -0.384916, 0.381681, 0, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381681, 0.381683, 0.381681, 0.384915, 0.381681
16.4408, 0.142716, 0.38268, 0.379401, 1.4638, -0.239965, 0.379401, 0, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379401, 0.379402, 0.379401, 0.382679, 0.379401
16.4487, 0.997344, 0.382707, 0.379383, 1.73128, 0.614637, 0.379383, 0, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379383, 0.379384, 0.379383, 0.382706, 0.379383
16.4565, 1.13546, 0.381803, 0.378433, 1.77072, 0.753658, 0.378433, 0, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378433, 0.378435, 0.378433, 0.381802, 0.378433
16.4644, 1.72448, 0.380022, 0.376605, 1.92989, 1.34446, 0.376605, 0, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376605, 0.376607, 0.376605, 0.38002, 0.376605
16.4723, 0.266105, 0.377807, 0.374344, 1.50536, -0.111702, 0.374344, 0, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374344, 0.374345, 0.374344, 0.377806, 0.374344
16.4801, 2.73389, 0.3756, 0.372089, 2.17575, 2.35829, 0.372089, 0, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.372089, 0.37209, 0.372089, 0.375598, 0.372089
16.488, 1.25669, 0.375263, 0.371703, 1.80463, 0.881427, 0.371703, 0, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371703, 0.371705, 0.371703, 0.375261, 0.371703
16.4958, 2.86899, 0.374238, 0.370629, 2.20658, 2.49475, 0.370629, 0, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370629, 0.370631, 0.370629, 0.374237, 0.370629
16.5037, 1.87432, 0.372571, 0.368912, 1.96833, 1.50175, 0.368912, 0, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368912, 0.368914, 0.368912, 0.37257, 0.368912
16.5115, 0, 0.370587, 0.366877, 1.41421, -0.370587, 0.366877, 0, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366877, 0.366879, 0.366877, 0.370586, 0.366877
16.5194, 0.118463, 0.36861, 0.364848, 1.45549, -0.250146, 0.364848, 0, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.364848, 0.36485, 0.364848, 0.368608, 0.364848
16.5272, 1.88154, 0.367381, 0.363567, 1.97016, 1.51416, 0.363567, 0, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363567, 0.363568, 0.363567, 0.367379, 0.363567
16.5351, 0, 0.365982, 0.362115, 1.41421, -0.365982, 0.362115, 0, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362115, 0.362116, 0.362115, 0.365981, 0.362115
16.543, 0, 0.364422, 0.3605, 1.41421, -0.364422, 0.3605, 0, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.3605, 0.360502, 0.3605, 0.36442, 0.3605
16.5508, 0.108577, 0.362608, 0.358631, 1.45209, -0.254031, 0.358631, 0, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358631, 0.358633, 0.358631, 0.362606, 0.358631
