   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_115.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.03518, 14.6814, 12.4917, 12.4894, 4.08429, 2.18974, 0, 12.4894, 12.4894, 12.4895, 12.4903, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4894, 12.4907, 12.4894
6.04311, 14.9834, 12.5173, 12.5151, 4.12109, 2.46605, 0, 12.5151, 12.5152, 12.5152, 12.5161, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5151, 12.5163, 12.5151
6.05103, 16.3492, 12.5435, 12.5414, 4.28359, 3.80568, 0, 12.5414, 12.5414, 12.5414, 12.5423, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5414, 12.5424, 12.5414
6.05895, 14.5987, 12.57, 12.568, 4.07415, 2.02866, 0, 12.568, 12.568, 12.5681, 12.5689, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.568, 12.569, 12.568
6.06687, 11.9905, 12.5969, 12.5949, 3.74039, -0.606411, 0, 12.5949, 12.5949, 12.595, 12.5959, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5949, 12.5958, 12.5949
6.07479, 8.65919, 12.624, 12.622, 3.26484, -3.96478, 0, 12.622, 12.622, 12.6221, 12.623, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.622, 12.6229, 12.622
6.08272, 8.98178, 12.6511, 12.6492, 3.31388, -3.66934, 0, 12.6492, 12.6492, 12.6493, 12.6502, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.6492, 12.65, 12.6492
6.09064, 14.6599, 12.6783, 12.6764, 4.08165, 1.98156, 0, 12.6764, 12.6764, 12.6765, 12.6774, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6764, 12.6772, 12.6764
6.09856, 10.297, 12.7054, 12.7035, 3.50671, -2.40837, 0, 12.7035, 12.7036, 12.7036, 12.7045, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7035, 12.7043, 12.7035
6.10648, 12.0288, 12.7324, 12.7305, 3.74551, -0.703564, 0, 12.7305, 12.7306, 12.7306, 12.7316, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7305, 12.7312, 12.7305
6.1144, 9.63792, 12.7592, 12.7574, 3.41144, -3.12125, 0, 12.7574, 12.7574, 12.7575, 12.7584, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.7574, 12.758, 12.7574
6.12232, 5.62793, 12.7858, 12.784, 2.76187, -7.15783, 0, 12.784, 12.784, 12.7841, 12.785, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.784, 12.7846, 12.784
6.13025, 12.3476, 12.8121, 12.8104, 3.78782, -0.464495, 0, 12.8104, 12.8104, 12.8104, 12.8114, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8104, 12.8109, 12.8104
6.13817, 10.6187, 12.8382, 12.8364, 3.55228, -2.21947, 0, 12.8365, 12.8365, 12.8365, 12.8376, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8364, 12.8369, 12.8364
6.14609, 15.9222, 12.864, 12.8623, 4.23346, 3.05818, 0, 12.8623, 12.8623, 12.8624, 12.8635, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8623, 12.8627, 12.8623
6.15401, 8.8023, 12.8896, 12.8878, 3.28668, -4.08726, 0, 12.8878, 12.8878, 12.8879, 12.8891, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8878, 12.8881, 12.8878
6.16193, 11.2248, 12.9149, 12.913, 3.63659, -1.69008, 0, 12.913, 12.913, 12.9131, 12.9144, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.913, 12.9133, 12.913
6.16986, 10.6779, 12.94, 12.9379, 3.5606, -2.26208, 0, 12.9379, 12.9379, 12.938, 12.9396, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9379, 12.9381, 12.9379
6.17778, 10.2882, 12.9649, 12.9625, 3.50545, -2.67676, 0, 12.9625, 12.9625, 12.9626, 12.9646, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9625, 12.9627, 12.9625
6.1857, 12.3817, 12.9898, 12.9867, 3.79233, -0.608101, 0, 12.9867, 12.9867, 12.9868, 12.9896, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9867, 12.9869, 12.9867
6.19362, 10.1818, 13.0149, 13.0107, 3.49024, -2.83313, 0, 13.0107, 13.0107, 13.0108, 13.0147, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0107, 13.0108, 13.0107
6.20154, 15.3863, 13.0405, 13.0343, 4.16969, 2.34582, 0, 13.0343, 13.0343, 13.0344, 13.0403, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0343, 13.0344, 13.0343
6.20947, 11.3959, 13.067, 13.0576, 3.66004, -1.67115, 0, 13.0576, 13.0576, 13.0577, 13.0668, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0576, 13.0577, 13.0576
6.21739, 5.98801, 13.0953, 13.0806, 2.82631, -7.10732, 0, 13.0806, 13.0806, 13.0807, 13.0951, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806, 13.0806
6.22531, 9.56537, 13.1265, 13.1032, 3.40079, -3.56118, 0, 13.1032, 13.1033, 13.1033, 13.1264, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1032, 13.1033, 13.1032
6.23323, 14.5515, 13.1623, 13.1256, 4.06836, 1.38917, 0, 13.1256, 13.1256, 13.1257, 13.1622, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256, 13.1256
6.24115, 5.84688, 13.205, 13.1476, 2.80123, -7.35817, 0, 13.1476, 13.1476, 13.1477, 13.2049, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476, 13.1476
6.24908, 11.2694, 13.2578, 13.1693, 3.64272, -1.98841, 0, 13.1693, 13.1693, 13.1694, 13.2576, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693
6.257, 12.4274, 13.3247, 13.1906, 3.79834, -0.897296, 0, 13.1906, 13.1906, 13.1907, 13.3245, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906, 13.1906
6.26492, 12.2672, 13.4107, 13.2116, 3.77719, -1.14349, 0, 13.2116, 13.2117, 13.2118, 13.4105, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2116, 13.2117, 13.2116
6.27284, 7.988, 13.5218, 13.2324, 3.16038, -5.53383, 0, 13.2324, 13.2324, 13.2325, 13.5217, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324, 13.2324
6.28076, 12.0748, 13.6648, 13.2527, 3.75165, -1.58993, 0, 13.2527, 13.2528, 13.2528, 13.6646, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2527, 13.2528, 13.2527
6.28868, 13.7092, 13.8465, 13.2728, 3.96349, -0.137299, 0, 13.2728, 13.2728, 13.2729, 13.8463, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728, 13.2728
6.29661, 10.3786, 14.0738, 13.2925, 3.51832, -3.69528, 0, 13.2925, 13.2925, 13.2926, 14.0737, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2925, 13.2926, 13.2925
6.30453, 11.5824, 14.3523, 13.3119, 3.68543, -2.76992, 0, 13.3119, 13.3119, 13.312, 14.3521, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119, 13.3119
6.31245, 16.1945, 14.6855, 13.331, 4.26551, 1.50906, 0, 13.331, 13.331, 13.3311, 14.6853, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331, 13.331
6.32037, 8.24798, 15.0738, 13.3497, 3.20125, -6.82578, 0, 13.3497, 13.3498, 13.3499, 15.0736, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3497, 13.3498, 13.3497
6.32829, 13.2426, 15.5134, 13.3682, 3.90418, -2.27083, 0, 13.3682, 13.3682, 13.3683, 15.5132, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682, 13.3682
6.33622, 12.9831, 15.996, 13.3863, 3.8708, -3.01295, 0, 13.3863, 13.3863, 13.3864, 15.9958, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863, 13.3863
6.34414, 22.4886, 16.5078, 13.4041, 4.94859, 5.98073, 0, 13.4041, 13.4041, 13.4042, 16.5077, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041, 13.4041
6.35206, 18.2285, 17.0305, 13.4215, 4.49761, 1.19797, 0, 13.4215, 13.4215, 13.4217, 17.0303, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215, 13.4215
6.35998, 16.7276, 17.5415, 13.4387, 4.32754, -0.813843, 0, 13.4387, 13.4387, 13.4388, 17.5413, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387, 13.4387
6.3679, 18.2242, 18.0158, 13.4555, 4.49713, 0.20834, 0, 13.4555, 13.4555, 13.4557, 18.0156, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555, 13.4555
6.37583, 14.7045, 18.4282, 13.472, 4.08711, -3.72371, 0, 13.472, 13.4721, 13.4722, 18.428, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.472, 13.4721, 13.472
6.38375, 23.2466, 18.755, 13.4883, 5.0246, 4.49157, 0, 13.4883, 13.4883, 13.4884, 18.7548, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883, 13.4883
6.39167, 16.5001, 18.977, 13.5042, 4.30118, -2.47691, 0, 13.5042, 13.5042, 13.5044, 18.9768, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042, 13.5042
6.39959, 13.9808, 19.081, 13.5198, 3.9976, -5.10022, 0, 13.5198, 13.5198, 13.52, 19.0808, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198, 13.5198
6.40751, 17.4466, 19.0613, 13.5351, 4.40983, -1.61472, 0, 13.5351, 13.5351, 13.5353, 19.061, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351, 13.5351
6.41544, 18.9765, 18.9205, 13.5501, 4.58001, 0.0559521, 0, 13.5501, 13.5501, 13.5504, 18.9202, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501, 13.5501
6.42336, 17.662, 18.669, 13.5648, 4.43418, -1.00701, 0, 13.5648, 13.5649, 13.5651, 18.6686, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648, 13.5648
6.43128, 21.4196, 18.3238, 13.5792, 4.83938, 3.09583, 0, 13.5793, 13.5793, 13.5796, 18.3234, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5792, 13.5793, 13.5792, 13.5792, 13.5793, 13.5792
6.4392, 23.2931, 17.907, 13.5934, 5.02923, 5.38618, 0, 13.5934, 13.5934, 13.5938, 17.9065, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934, 13.5934
6.44712, 24.5291, 17.4431, 13.6072, 5.15064, 7.08596, 0, 13.6072, 13.6072, 13.6077, 17.4427, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072, 13.6072
6.45504, 25.8504, 16.9575, 13.6208, 5.27735, 8.89297, 0, 13.6208, 13.6208, 13.6213, 16.9569, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208, 13.6208
6.46297, 21.668, 16.4732, 13.634, 4.86498, 5.19485, 0, 13.634, 13.6341, 13.6346, 16.4726, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634, 13.634
6.47089, 27.5532, 16.0103, 13.647, 5.43628, 11.5429, 0, 13.647, 13.6471, 13.6477, 16.0096, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647, 13.647
6.47881, 16.4087, 15.5841, 13.6597, 4.29053, 0.824538, 0, 13.6597, 13.6598, 13.6605, 15.5834, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597, 13.6597
6.48673, 23.3989, 15.2052, 13.6721, 5.03973, 8.19363, 0, 13.6722, 13.6722, 13.6729, 15.2044, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6721, 13.6722, 13.6721, 13.6721, 13.6721, 13.6721
6.49465, 24.1827, 14.8793, 13.6843, 5.11691, 9.30345, 0, 13.6843, 13.6843, 13.6851, 14.8784, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843, 13.6843
6.50258, 23.9733, 14.6075, 13.6961, 5.0964, 9.36574, 0, 13.6962, 13.6962, 13.6971, 14.6066, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961, 13.6961
6.5105, 17.9729, 14.3879, 13.7077, 4.4691, 3.58499, 0, 13.7077, 13.7078, 13.7087, 14.3869, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077, 13.7077
6.51842, 23.5751, 14.2158, 13.719, 5.05718, 9.35931, 0, 13.719, 13.7191, 13.72, 14.2148, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719, 13.719
6.52634, 12.9788, 14.0851, 13.7301, 3.87025, -1.10634, 0, 13.7301, 13.7301, 13.731, 14.0841, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301, 13.7301
6.53426, 12.5884, 13.9893, 13.7408, 3.81947, -1.40094, 0, 13.7408, 13.7408, 13.7418, 13.9883, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408, 13.7408
6.54219, 14.7911, 13.9215, 13.7513, 4.0977, 0.869597, 0, 13.7513, 13.7513, 13.7522, 13.9205, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513, 13.7513
6.55011, 10.1755, 13.8757, 13.7615, 3.48934, -3.70025, 0, 13.7615, 13.7615, 13.7624, 13.8748, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615, 13.7615
6.55803, 20.7952, 13.8465, 13.7714, 4.77443, 6.94863, 0, 13.7714, 13.7714, 13.7723, 13.8456, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714, 13.7714
6.56595, 12.1706, 13.8295, 13.781, 3.76438, -1.65891, 0, 13.781, 13.7811, 13.7818, 13.8286, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781, 13.781
6.57387, 17.1662, 13.8211, 13.7904, 4.37792, 3.34509, 0, 13.7904, 13.7904, 13.7911, 13.8203, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904, 13.7904
6.5818, 12.8004, 13.8186, 13.7995, 3.84713, -1.01816, 0, 13.7995, 13.7995, 13.8002, 13.8179, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995, 13.7995
6.58972, 18.4496, 13.82, 13.8083, 4.52213, 4.62959, 0, 13.8083, 13.8083, 13.8089, 13.8194, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083, 13.8083
6.59764, 11.8151, 13.824, 13.8168, 3.71687, -2.00889, 0, 13.8168, 13.8169, 13.8174, 13.8234, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168, 13.8168
6.60556, 6.51156, 13.8294, 13.8251, 2.91746, -7.31788, 0, 13.8251, 13.8251, 13.8256, 13.8289, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251, 13.8251
6.61348, 7.81488, 13.8357, 13.8331, 3.13287, -6.02086, 0, 13.8331, 13.8331, 13.8335, 13.8353, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331, 13.8331
6.62141, 14.6606, 13.8425, 13.8408, 4.08174, 0.81811, 0, 13.8408, 13.8408, 13.8412, 13.8421, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408, 13.8408
6.62933, 14.3153, 13.8493, 13.8483, 4.03922, 0.465955, 0, 13.8483, 13.8483, 13.8486, 13.849, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483, 13.8483
6.63725, 14.1512, 13.8562, 13.8554, 4.01886, 0.295043, 0, 13.8554, 13.8555, 13.8557, 13.8559, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554, 13.8554
6.64517, 8.66394, 13.8629, 13.8623, 3.26557, -5.19898, 0, 13.8623, 13.8624, 13.8626, 13.8626, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623, 13.8623
6.65309, 6.46635, 13.8695, 13.869, 2.9097, -7.4031, 0, 13.869, 13.869, 13.8692, 13.8692, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869, 13.869
6.66101, 13.2019, 13.8758, 13.8754, 3.89896, -0.673849, 0, 13.8754, 13.8754, 13.8756, 13.8755, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754, 13.8754
6.66894, 6.4564, 13.8819, 13.8815, 2.90799, -7.42546, 0, 13.8815, 13.8815, 13.8817, 13.8816, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815, 13.8815
6.67686, 8.29057, 13.8877, 13.8873, 3.20789, -5.59713, 0, 13.8873, 13.8874, 13.8875, 13.8874, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873, 13.8873
6.68478, 10.685, 13.8933, 13.8929, 3.5616, -3.20828, 0, 13.8929, 13.893, 13.8931, 13.893, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929, 13.8929
6.6927, 9.54882, 13.8986, 13.8982, 3.39836, -4.3498, 0, 13.8982, 13.8983, 13.8984, 13.8983, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982, 13.8982
6.70062, 10.1394, 13.9037, 13.9033, 3.48416, -3.76431, 0, 13.9033, 13.9034, 13.9035, 13.9034, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033, 13.9033
6.70855, 7.13441, 13.9086, 13.9081, 3.02232, -6.77414, 0, 13.9081, 13.9082, 13.9083, 13.9083, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081, 13.9081
6.71647, 8.26856, 13.9132, 13.9127, 3.20446, -5.64459, 0, 13.9127, 13.9128, 13.9129, 13.9128, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127, 13.9127
6.72439, 10.849, 13.9175, 13.917, 3.58455, -3.06854, 0, 13.917, 13.9172, 13.9172, 13.9171, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917, 13.917
