   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_612.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.2521, 0, 0.340829, 0.340827, 1.41421, -0.340829, 0, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340827, 0.340829, 0.340827, 0.340827, 0.340827, 0.340827
15.26, 0.508922, 0.34113, 0.341128, 1.58396, 0.167792, 0, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.341128, 0.34113, 0.341128, 0.341128, 0.341128, 0.341128
15.2679, 2.49108, 0.34044, 0.340439, 2.11922, 2.15064, 0, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.340439, 0.34044, 0.340439, 0.340439, 0.340439, 0.340439
15.2757, 0, 0.338833, 0.338831, 1.41421, -0.338833, 0, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338831, 0.338833, 0.338831, 0.338831, 0.338831, 0.338831
15.2836, 1, 0.336773, 0.336771, 1.73205, 0.663227, 0, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336771, 0.336773, 0.336771, 0.336771, 0.336771, 0.336771
15.2915, 1, 0.334718, 0.334716, 1.73205, 0.665282, 0, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334716, 0.334718, 0.334716, 0.334716, 0.334716, 0.334716
15.2993, 0, 0.334839, 0.334837, 1.41421, -0.334839, 0, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334837, 0.334839, 0.334837, 0.334837, 0.334837, 0.334837
15.3072, 0, 0.334096, 0.334094, 1.41421, -0.334096, 0, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334094, 0.334096, 0.334094, 0.334094, 0.334094, 0.334094
15.3151, 0, 0.332548, 0.332546, 1.41421, -0.332548, 0, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332546, 0.332548, 0.332546, 0.332546, 0.332546, 0.332546
15.3229, 0.489715, 0.330602, 0.3306, 1.57788, 0.159113, 0, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.3306, 0.330602, 0.3306, 0.3306, 0.3306, 0.3306
15.3308, 0.510285, 0.328662, 0.32866, 1.58439, 0.181623, 0, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.32866, 0.328662, 0.32866, 0.32866, 0.32866, 0.32866
15.3386, 0, 0.328594, 0.328592, 1.41421, -0.328594, 0, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328592, 0.328594, 0.328592, 0.328592, 0.328592, 0.328592
15.3465, 1.48253, 0.32773, 0.327728, 1.86615, 1.1548, 0, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.327728, 0.32773, 0.327728, 0.327728, 0.327728, 0.327728
15.3544, 0.517472, 0.326129, 0.326127, 1.58665, 0.191343, 0, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326127, 0.326129, 0.326127, 0.326127, 0.326127, 0.326127
15.3622, 0, 0.324164, 0.324162, 1.41421, -0.324164, 0, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324162, 0.324164, 0.324162, 0.324162, 0.324162, 0.324162
15.3701, 0, 0.322204, 0.322202, 1.41421, -0.322204, 0, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322202, 0.322204, 0.322202, 0.322202, 0.322202, 0.322202
15.378, 1, 0.32206, 0.322058, 1.73205, 0.67794, 0, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.322058, 0.32206, 0.322058, 0.322058, 0.322058, 0.322058
15.3858, 0, 0.321178, 0.321176, 1.41421, -0.321178, 0, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321176, 0.321178, 0.321176, 0.321176, 0.321176, 0.321176
15.3937, 0, 0.319612, 0.31961, 1.41421, -0.319612, 0, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.31961, 0.319612, 0.31961, 0.31961, 0.31961, 0.31961
15.4016, 0.465675, 0.317708, 0.317706, 1.57025, 0.147967, 0, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317706, 0.317708, 0.317706, 0.317706, 0.317706, 0.317706
15.4094, 1.53432, 0.315811, 0.315809, 1.87998, 1.21851, 0, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315809, 0.315811, 0.315809, 0.315809, 0.315809, 0.315809
15.4173, 0.460719, 0.315495, 0.315493, 1.56867, 0.145224, 0, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315493, 0.315495, 0.315493, 0.315493, 0.315493, 0.315493
15.4251, 0.539281, 0.314495, 0.314493, 1.59351, 0.224786, 0, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314493, 0.314495, 0.314493, 0.314493, 0.314493, 0.314493
15.433, 0.45601, 0.312864, 0.312862, 1.56717, 0.143146, 0, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312862, 0.312864, 0.312862, 0.312862, 0.312862, 0.312862
15.4409, 0.54399, 0.310922, 0.31092, 1.59499, 0.233068, 0, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.31092, 0.310922, 0.31092, 0.31092, 0.31092, 0.31092
15.4487, 0.451301, 0.308987, 0.308985, 1.56566, 0.142314, 0, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308985, 0.308987, 0.308985, 0.308985, 0.308985, 0.308985
15.4566, 1.44634, 0.308623, 0.308621, 1.85643, 1.13772, 0, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308621, 0.308623, 0.308621, 0.308621, 0.308621, 0.308621
15.4645, 1.10235, 0.307617, 0.307615, 1.76135, 0.794737, 0, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307615, 0.307617, 0.307615, 0.307615, 0.307615, 0.307615
15.4723, 1.33218, 0.306017, 0.306015, 1.82543, 1.02616, 0, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306015, 0.306017, 0.306015, 0.306015, 0.306015, 0.306015
15.4802, 2.66782, 0.304124, 0.304122, 2.16051, 2.3637, 0, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304122, 0.304124, 0.304122, 0.304122, 0.304122, 0.304122
15.4881, 0, 0.302237, 0.302235, 1.41421, -0.302237, 0, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302235, 0.302237, 0.302235, 0.302236, 0.302235, 0.302235
15.4959, 2, 0.301714, 0.301712, 2, 1.69829, 0, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301712, 0.301714, 0.301712, 0.301712, 0.301712, 0.301712
15.5038, 1, 0.300596, 0.300593, 1.73205, 0.699404, 0, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300593, 0.300595, 0.300593, 0.300594, 0.300593, 0.300593
15.5117, 1, 0.298929, 0.298927, 1.73205, 0.701071, 0, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298927, 0.298929, 0.298927, 0.298927, 0.298927, 0.298927
15.5195, 0, 0.296994, 0.296991, 1.41421, -0.296994, 0, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296991, 0.296993, 0.296991, 0.296992, 0.296991, 0.296991
15.5274, 0, 0.295064, 0.295061, 1.41421, -0.295064, 0, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295061, 0.295063, 0.295061, 0.295062, 0.295061, 0.295061
15.5352, 1.42454, 0.294502, 0.294499, 1.85055, 1.13003, 0, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294499, 0.294501, 0.294499, 0.2945, 0.294499, 0.294499
15.5431, 2.57546, 0.293382, 0.293379, 2.13903, 2.28208, 0, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293379, 0.293381, 0.293379, 0.29338, 0.293379, 0.293379
15.551, 0, 0.291748, 0.291744, 1.41421, -0.291748, 0, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291744, 0.291746, 0.291744, 0.291746, 0.291744, 0.291744
15.5588, 1, 0.28986, 0.289856, 1.73205, 0.71014, 0, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289856, 0.289858, 0.289856, 0.289858, 0.289856, 0.289856
15.5667, 0, 0.287978, 0.287974, 1.41421, -0.287978, 0, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287974, 0.287976, 0.287974, 0.287976, 0.287974, 0.287974
15.5746, 0.412639, 0.28727, 0.287265, 1.55327, 0.125369, 0, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287265, 0.287267, 0.287265, 0.287268, 0.287265, 0.287265
15.5824, 1.58736, 0.286048, 0.286042, 1.89403, 1.30131, 0, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286042, 0.286044, 0.286042, 0.286046, 0.286042, 0.286042
15.5903, 2.40781, 0.284354, 0.284347, 2.09948, 2.12345, 0, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284347, 0.284349, 0.284347, 0.284352, 0.284347, 0.284347
15.5982, 0.997522, 0.282428, 0.28242, 1.73134, 0.715094, 0, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.28242, 0.282421, 0.28242, 0.282426, 0.28242, 0.28242
15.606, 0.997646, 0.280509, 0.280499, 1.73137, 0.717137, 0, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280499, 0.280501, 0.280499, 0.280507, 0.280499, 0.280499
15.6139, 1.39827, 0.279772, 0.27976, 1.84344, 1.11849, 0, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.27976, 0.279762, 0.27976, 0.27977, 0.27976, 0.27976
15.6218, 1.59685, 0.278554, 0.27854, 1.89654, 1.3183, 0, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.27854, 0.278542, 0.27854, 0.278552, 0.27854, 0.27854
15.6296, 0.601908, 0.276894, 0.276877, 1.61304, 0.325014, 0, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276877, 0.276879, 0.276877, 0.276892, 0.276877, 0.276877
15.6375, 1, 0.275017, 0.274996, 1.73205, 0.724983, 0, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274996, 0.274998, 0.274996, 0.275015, 0.274996, 0.274996
15.6453, 4.78166, 0.273146, 0.273122, 2.60416, 4.50851, 0, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273122, 0.273124, 0.273122, 0.273145, 0.273122, 0.273122
15.6532, 1.60682, 0.272285, 0.272256, 1.89916, 1.33453, 0, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272256, 0.272258, 0.272256, 0.272283, 0.272256, 0.272256
15.6611, 1.61152, 0.270983, 0.270949, 1.9004, 1.34054, 0, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270949, 0.270951, 0.270949, 0.270981, 0.270949, 0.270949
15.6689, 1, 0.269277, 0.269237, 1.73205, 0.730723, 0, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269237, 0.269239, 0.269237, 0.269275, 0.269237, 0.269237
15.6768, 0, 0.267373, 0.267326, 1.41421, -0.267373, 0, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267326, 0.267328, 0.267326, 0.267371, 0.267326, 0.267326
15.6847, 1.37889, 0.265478, 0.265423, 1.83818, 1.11341, 0, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265423, 0.265425, 0.265423, 0.265476, 0.265423, 0.265423
15.6925, 0.621113, 0.264598, 0.264534, 1.61899, 0.356514, 0, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264534, 0.264536, 0.264534, 0.264596, 0.264534, 0.264534
15.7004, 0, 0.263309, 0.263234, 1.41421, -0.263309, 0, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263234, 0.263236, 0.263234, 0.263307, 0.263234, 0.263234
15.7083, 0.371623, 0.261641, 0.261555, 1.54001, 0.109982, 0, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261555, 0.261557, 0.261555, 0.26164, 0.261555, 0.261555
15.7161, 0.628377, 0.25979, 0.259691, 1.62123, 0.368586, 0, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259691, 0.259693, 0.259691, 0.259788, 0.259691, 0.259691
15.724, 1, 0.257947, 0.257833, 1.73205, 0.742053, 0, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257833, 0.257835, 0.257833, 0.257945, 0.257833, 0.257833
15.7319, 0.728782, 0.256971, 0.256841, 1.6519, 0.471811, 0, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256841, 0.256842, 0.256841, 0.256969, 0.256841, 0.256841
15.7397, 1.63305, 0.25562, 0.255472, 1.90606, 1.37743, 0, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255472, 0.255474, 0.255472, 0.255618, 0.255472, 0.255472
15.7476, 0.99777, 0.253926, 0.253759, 1.73141, 0.743843, 0, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253759, 0.253761, 0.253759, 0.253924, 0.253759, 0.253759
15.7555, 1.35465, 0.252066, 0.251878, 1.83157, 1.10258, 0, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.251878, 0.25188, 0.251878, 0.252064, 0.251878, 0.251878
15.7633, 2.99504, 0.250215, 0.250004, 2.23496, 2.74483, 0, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250004, 0.250006, 0.250004, 0.250213, 0.250004, 0.250004
15.7712, 4.29071, 0.249231, 0.248995, 2.50813, 4.04148, 0, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248995, 0.248997, 0.248995, 0.249229, 0.248995, 0.248995
15.779, 0.349938, 0.2479, 0.247638, 1.53295, 0.102039, 0, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.247638, 0.24764, 0.247638, 0.247898, 0.247638, 0.247638
15.7869, 0.650062, 0.246248, 0.245959, 1.6279, 0.403814, 0, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245959, 0.245961, 0.245959, 0.246246, 0.245959, 0.245959
15.7948, 0, 0.244442, 0.244123, 1.41421, -0.244442, 0, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244123, 0.244125, 0.244123, 0.24444, 0.244123, 0.244123
15.8026, 1.68525, 0.242645, 0.242295, 1.9197, 1.44261, 0, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242295, 0.242297, 0.242295, 0.242643, 0.242295, 0.242295
15.8105, 2.31475, 0.241591, 0.241208, 2.0772, 2.07316, 0, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.241208, 0.24121, 0.241208, 0.241589, 0.241208, 0.241208
15.8184, 0, 0.24022, 0.239804, 1.41421, -0.24022, 0, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239804, 0.239806, 0.239804, 0.240218, 0.239804, 0.239804
15.8262, 1.33544, 0.238559, 0.238108, 1.82632, 1.09688, 0, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.238108, 0.23811, 0.238108, 0.238557, 0.238108, 0.238108
15.8341, 0.997646, 0.236759, 0.236271, 1.73137, 0.760887, 0, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236271, 0.236273, 0.236271, 0.236757, 0.236271, 0.236271
15.842, 0.997605, 0.234966, 0.234442, 1.73136, 0.762638, 0, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234442, 0.234444, 0.234442, 0.234964, 0.234442, 0.234442
15.8498, 0.66931, 0.233907, 0.233344, 1.6338, 0.435403, 0, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233344, 0.233346, 0.233344, 0.233905, 0.233344, 0.233344
15.8577, 0, 0.232554, 0.231954, 1.41421, -0.232554, 0, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231954, 0.231956, 0.231954, 0.232552, 0.231954, 0.231954
15.8656, 1, 0.230933, 0.230293, 1.73205, 0.769067, 0, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230293, 0.230295, 0.230293, 0.230931, 0.230293, 0.230293
15.8734, 2, 0.229181, 0.228502, 2, 1.77082, 0, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228502, 0.228504, 0.228502, 0.229179, 0.228502, 0.228502
15.8813, 1, 0.227436, 0.226718, 1.73205, 0.772564, 0, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.226718, 0.22672, 0.226718, 0.227434, 0.226718, 0.226718
15.8891, 1, 0.226324, 0.225567, 1.73205, 0.773676, 0, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225567, 0.225569, 0.225567, 0.226322, 0.225567, 0.225567
15.897, 0, 0.224948, 0.224152, 1.41421, -0.224948, 0, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224152, 0.224154, 0.224152, 0.224946, 0.224152, 0.224152
15.9049, 0, 0.223327, 0.222493, 1.41421, -0.223327, 0, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222493, 0.222495, 0.222493, 0.223325, 0.222493, 0.222493
15.9127, 0, 0.221589, 0.220718, 1.41421, -0.221589, 0, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.220718, 0.22072, 0.220718, 0.221587, 0.220718, 0.220718
15.9206, 4, 0.219857, 0.218949, 2.44949, 3.78014, 0, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218949, 0.218951, 0.218949, 0.219855, 0.218949, 0.218949
15.9285, 0.304213, 0.218735, 0.217791, 1.51796, 0.0854779, 0, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217791, 0.217793, 0.217791, 0.218733, 0.217791, 0.217791
15.9363, 0.997522, 0.21737, 0.216391, 1.73134, 0.780152, 0, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216391, 0.216393, 0.216391, 0.217368, 0.216391, 0.216391
15.9442, 0.698265, 0.215781, 0.214768, 1.64264, 0.482484, 0, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.214768, 0.21477, 0.214768, 0.215779, 0.214768, 0.214768
15.9521, 0.296989, 0.214084, 0.213038, 1.51558, 0.0829056, 0, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.213038, 0.21304, 0.213038, 0.214082, 0.213038, 0.213038
15.9599, 0.703011, 0.212392, 0.211316, 1.64408, 0.490619, 0, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211316, 0.211318, 0.211316, 0.21239, 0.211316, 0.211316
