   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_396.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.8299, 130, 28.3687, 0.446956, 11.4891, 101.631, 0.000521376, 0.446958, 0.447057, 0.447051, 0.45079, 0.478024, 0.454622, 0.540766, 28.2205, 0.448055, 0.446956, 0.446956, 0.446956, 0.446956, 0.446956, 0.453514, 0.446956, 0.446956, 0.450937
1.83796, 144, 22.1812, 0.456726, 12.083, 121.819, 0.000483998, 0.456729, 0.456834, 0.456825, 0.460697, 0.488646, 0.465084, 0.56505, 22.0167, 0.457744, 0.456726, 0.456726, 0.456726, 0.456726, 0.456726, 0.463371, 0.456726, 0.456726, 0.460773
1.84603, 120, 17.2306, 0.466429, 11.0454, 102.769, 0.000444691, 0.466432, 0.466543, 0.466533, 0.470539, 0.499219, 0.475516, 0.597332, 17.0417, 0.467367, 0.466429, 0.466429, 0.466429, 0.466429, 0.466429, 0.473176, 0.466429, 0.466429, 0.470546
1.85409, 126, 13.3615, 0.476419, 11.3137, 112.638, 0.000404146, 0.476422, 0.47654, 0.476527, 0.480665, 0.510067, 0.48627, 0.642506, 13.1356, 0.477278, 0.476419, 0.476419, 0.476419, 0.476419, 0.476419, 0.483278, 0.476419, 0.476419, 0.480608
1.86216, 115, 10.4002, 0.487053, 10.8167, 104.6, 0.000363152, 0.487056, 0.48718, 0.487165, 0.491427, 0.521517, 0.497697, 0.707361, 10.1181, 0.487834, 0.487053, 0.487053, 0.487053, 0.487053, 0.487053, 0.494029, 0.487053, 0.487053, 0.491311
1.87022, 83, 8.17829, 0.498658, 9.21954, 74.8217, 0.000322528, 0.498662, 0.498791, 0.498774, 0.503152, 0.533875, 0.510126, 0.800952, 7.81244, 0.499364, 0.498658, 0.498658, 0.498658, 0.498658, 0.498658, 0.505752, 0.498658, 0.498658, 0.502982
1.87828, 97, 6.54939, 0.511515, 9.94987, 90.4506, 0.000283068, 0.511519, 0.511653, 0.511634, 0.516114, 0.547403, 0.523833, 0.934829, 6.06078, 0.512148, 0.511515, 0.511515, 0.511515, 0.511515, 0.511515, 0.518724, 0.511515, 0.511515, 0.515897
1.88635, 93, 5.39569, 0.525836, 9.74679, 87.6043, 0.000245484, 0.52584, 0.525978, 0.525958, 0.530527, 0.562308, 0.53903, 1.12302, 4.73155, 0.5264, 0.525836, 0.525836, 0.525836, 0.525836, 0.525836, 0.533156, 0.525836, 0.525836, 0.53027
1.89441, 56, 4.62954, 0.541759, 7.61577, 51.3705, 0.000210368, 0.541763, 0.541905, 0.541884, 0.546527, 0.578725, 0.555854, 1.38158, 3.72122, 0.542257, 0.541759, 0.541759, 0.541759, 0.541759, 0.541759, 0.549185, 0.541759, 0.541759, 0.546237
1.90248, 64, 4.1896, 0.559353, 8.12404, 59.8104, 0.000178155, 0.559357, 0.559501, 0.559479, 0.564184, 0.596723, 0.574372, 1.72756, 2.95141, 0.559789, 0.559353, 0.559353, 0.559353, 0.559353, 0.559353, 0.566879, 0.559353, 0.559353, 0.563866
1.91054, 55, 4.03474, 0.578616, 7.54983, 50.9653, 0.000149126, 0.57862, 0.578767, 0.578744, 0.583499, 0.61631, 0.594582, 2.17738, 2.36461, 0.578996, 0.578616, 0.578616, 0.578616, 0.578616, 0.578616, 0.586238, 0.578616, 0.578616, 0.583159
1.91861, 49, 4.13666, 0.5995, 7.14143, 44.8633, 0.000123403, 0.599504, 0.599652, 0.599629, 0.604422, 0.637446, 0.616436, 2.74452, 1.91894, 0.599827, 0.5995, 0.5995, 0.5995, 0.5995, 0.5995, 0.607215, 0.5995, 0.5995, 0.604065
1.92667, 39, 4.47249, 0.621915, 6.40312, 34.5275, 0.00010097, 0.621919, 0.622069, 0.622045, 0.626866, 0.660051, 0.639842, 3.4367, 1.58372, 0.622195, 0.621915, 0.621915, 0.621915, 0.621915, 0.621915, 0.629722, 0.621915, 0.621915, 0.626497
1.93474, 39, 5.01836, 0.645751, 6.40312, 33.9816, 8.16992e-05, 0.645756, 0.645907, 0.645882, 0.650725, 0.684029, 0.664692, 4.25306, 1.33583, 0.645989, 0.645751, 0.645751, 0.645751, 0.645751, 0.645752, 0.653654, 0.645751, 0.645751, 0.650346
1.9428, 35, 5.74421, 0.670893, 6.08276, 29.2558, 6.53798e-05, 0.670897, 0.671049, 0.671024, 0.675883, 0.709273, 0.690869, 5.18145, 1.15721, 0.671093, 0.670893, 0.670893, 0.670893, 0.670893, 0.670893, 0.678894, 0.670893, 0.670893, 0.675497
1.95087, 27, 6.61053, 0.697224, 5.38516, 20.3895, 5.1745e-05, 0.697228, 0.69738, 0.697355, 0.702225, 0.735675, 0.718255, 6.19679, 1.0333, 0.697391, 0.697224, 0.697224, 0.697224, 0.697224, 0.697224, 0.705333, 0.697224, 0.697224, 0.701834
1.95893, 30, 7.56716, 0.724639, 5.65685, 22.4328, 4.04993e-05, 0.724644, 0.724796, 0.724771, 0.729648, 0.763139, 0.746748, 7.26082, 0.952086, 0.724778, 0.724639, 0.724639, 0.724639, 0.724639, 0.72464, 0.732868, 0.724639, 0.724639, 0.729254
1.967, 26, 8.5544, 0.753051, 5.2915, 17.4456, 3.13389e-05, 0.753056, 0.753208, 0.753183, 0.758065, 0.791584, 0.776257, 8.32365, 0.903655, 0.753165, 0.753051, 0.753051, 0.753051, 0.753051, 0.753052, 0.761417, 0.753051, 0.753051, 0.75767
1.97506, 31, 9.50615, 0.782385, 5.74456, 21.4939, 2.39683e-05, 0.78239, 0.782542, 0.782517, 0.787402, 0.820939, 0.806708, 9.32722, 0.879883, 0.782478, 0.782385, 0.782385, 0.782385, 0.782385, 0.782386, 0.79091, 0.782385, 0.782385, 0.787006
1.98313, 20, 10.355, 0.812584, 4.69042, 9.64496, 1.811e-05, 0.812589, 0.812741, 0.812716, 0.817603, 0.851151, 0.838043, 10.2106, 0.874262, 0.812659, 0.812584, 0.812584, 0.812584, 0.812584, 0.812584, 0.821295, 0.812584, 0.812584, 0.817206
1.99119, 16, 11.0384, 0.843603, 4.24264, 4.96156, 1.35115e-05, 0.843607, 0.84376, 0.843735, 0.848623, 0.882178, 0.870218, 10.9162, 0.881718, 0.843663, 0.843603, 0.843603, 0.843603, 0.843603, 0.843603, 0.852534, 0.843603, 0.843603, 0.848226
1.99926, 11, 11.5049, 0.875409, 3.60555, -0.504861, 9.94808e-06, 0.875414, 0.875567, 0.875542, 0.880431, 0.91399, 0.9032, 11.3963, 0.898412, 0.875457, 0.875409, 0.875409, 0.875409, 0.875409, 0.87541, 0.884601, 0.875409, 0.875409, 0.880034
2.00732, 13, 11.7194, 0.907977, 3.87298, 1.28064, 7.22371e-06, 0.907982, 0.908134, 0.908109, 0.912999, 0.94656, 0.936961, 11.6188, 0.921532, 0.908015, 0.907977, 0.907977, 0.907977, 0.907977, 0.907977, 0.917477, 0.907977, 0.907977, 0.912604
2.01539, 13, 11.6673, 0.941285, 3.87298, 1.33266, 5.17001e-06, 0.941289, 0.941442, 0.941417, 0.946307, 0.97987, 0.971481, 11.5709, 0.949085, 0.941314, 0.941285, 0.941285, 0.941285, 0.941285, 0.941285, 0.951145, 0.941285, 0.941285, 0.945916
2.02345, 15, 11.3559, 0.975316, 4.12311, 3.64411, 3.64467e-06, 0.97532, 0.975473, 0.975448, 0.980338, 1.0139, 1.00674, 11.2612, 0.979698, 0.975339, 0.975316, 0.975316, 0.975316, 0.975316, 0.975316, 0.985595, 0.975316, 0.975316, 0.979952
2.03152, 4, 10.8124, 1.01005, 2.44949, -6.81242, 2.52928e-06, 1.01006, 1.01021, 1.01018, 1.01507, 1.04864, 1.04273, 10.718, 1.01246, 1.01007, 1.01005, 1.01005, 1.01005, 1.01005, 1.01005, 1.02082, 1.01005, 1.01005, 1.0147
2.03958, 9, 10.081, 1.04547, 3.31662, -1.08102, 1.72691e-06, 1.04548, 1.04563, 1.0456, 1.05049, 1.08406, 1.07941, 9.9859, 1.04676, 1.04549, 1.04547, 1.04547, 1.04547, 1.04547, 1.04547, 1.05679, 1.04547, 1.04547, 1.05013
2.04765, 4, 9.21678, 1.08156, 2.44949, -5.21678, 1.1594e-06, 1.08156, 1.08171, 1.08169, 1.08658, 1.12014, 1.11679, 9.12034, 1.08223, 1.08157, 1.08156, 1.08156, 1.08156, 1.08156, 1.08156, 1.0935, 1.08156, 1.08156, 1.08623
2.05571, 2, 8.27955, 1.11828, 2, -6.27955, 7.65058e-07, 1.11829, 1.11844, 1.11841, 1.1233, 1.15687, 1.15483, 8.18141, 1.11862, 1.11829, 1.11828, 1.11828, 1.11828, 1.11828, 1.11828, 1.13093, 1.11828, 1.11828, 1.12298
2.06377, 3, 7.32739, 1.15562, 2.23607, -4.32739, 4.95981e-07, 1.15562, 1.15578, 1.15575, 1.16064, 1.19421, 1.19352, 7.22726, 1.15579, 1.15562, 1.15562, 1.15562, 1.15562, 1.15562, 1.15562, 1.16904, 1.15562, 1.15562, 1.16035
2.07184, 2, 6.41134, 1.19354, 2, -4.41134, 3.15786e-07, 1.19354, 1.1937, 1.19367, 1.19856, 1.23213, 1.23285, 6.30898, 1.19362, 1.19354, 1.19354, 1.19354, 1.19354, 1.19354, 1.19354, 1.20781, 1.19354, 1.19354, 1.19832
2.0799, 4, 5.57136, 1.23202, 2.44949, -1.57136, 1.97388e-07, 1.23202, 1.23217, 1.23215, 1.23704, 1.2706, 1.27285, 5.46653, 1.23206, 1.23202, 1.23202, 1.23202, 1.23202, 1.23202, 1.23202, 1.24722, 1.23202, 1.23202, 1.23686
2.08797, 3.54478, 4.83467, 1.27102, 2.35474, -1.2899, 1.21102e-07, 1.27103, 1.27118, 1.27115, 1.27604, 1.30961, 1.31356, 4.72707, 1.27104, 1.27102, 1.27102, 1.27102, 1.27102, 1.27102, 1.27102, 1.28723, 1.27102, 1.27102, 1.27595
2.09603, 6.45522, 4.21536, 1.31053, 2.90779, 2.23986, 7.29075e-08, 1.31054, 1.31069, 1.31066, 1.31555, 1.34912, 1.35511, 4.10454, 1.31054, 1.31053, 1.31053, 1.31053, 1.31053, 1.31053, 1.31053, 1.32782, 1.31053, 1.31053, 1.31557
2.1041, 3, 3.71589, 1.35053, 2.23607, -0.715894, 4.30639e-08, 1.35053, 1.35069, 1.35066, 1.35555, 1.38912, 1.39777, 3.60113, 1.35053, 1.35053, 1.35053, 1.35053, 1.35053, 1.35053, 1.35053, 1.36896, 1.35053, 1.35053, 1.35571
2.11216, 4, 3.32954, 1.39101, 2.44949, 0.670459, 2.49512e-08, 1.39102, 1.39117, 1.39114, 1.39603, 1.4296, 1.44198, 3.20966, 1.39101, 1.39101, 1.39101, 1.39101, 1.39101, 1.39101, 1.39101, 1.41066, 1.39101, 1.39101, 1.39636
2.12023, 3, 3.04346, 1.43198, 2.23607, -0.043457, 1.41797e-08, 1.43198, 1.43214, 1.43211, 1.437, 1.47057, 1.48854, 2.91649, 1.43198, 1.43198, 1.43198, 1.43198, 1.43198, 1.43198, 1.43198, 1.45291, 1.43198, 1.43198, 1.43754
2.12829, 3, 2.84174, 1.47345, 2.23607, 0.158259, 7.9028e-09, 1.47345, 1.4736, 1.47358, 1.47847, 1.51203, 1.5387, 2.70449, 1.47345, 1.47345, 1.47345, 1.47345, 1.47345, 1.47345, 1.47345, 1.49573, 1.47345, 1.47345, 1.47926
2.13636, 1, 2.70827, 1.51544, 1.73205, -1.70827, 4.31929e-09, 1.51544, 1.5156, 1.51557, 1.52046, 1.55403, 1.59439, 2.5556, 1.51544, 1.51544, 1.51544, 1.51544, 1.51544, 1.51544, 1.51544, 1.53915, 1.51544, 1.51544, 1.52155
2.14442, 0, 2.62899, 1.55799, 1.41421, -2.62899, 2.31482e-09, 1.558, 1.55815, 1.55812, 1.56301, 1.59658, 1.65852, 2.4529, 1.55799, 1.55799, 1.55799, 1.55799, 1.55799, 1.55799, 1.55799, 1.58319, 1.55799, 1.55799, 1.56446
2.15249, 2, 2.59358, 1.60114, 2, -0.593581, 1.2164e-09, 1.60115, 1.6013, 1.60128, 1.60617, 1.63973, 1.73523, 2.38195, 1.60114, 1.60114, 1.60114, 1.60114, 1.60114, 1.60114, 1.60114, 1.62791, 1.60114, 1.60114, 1.60801
2.16055, 0, 2.59647, 1.64493, 1.41421, -2.59647, 6.26713e-10, 1.64494, 1.64509, 1.64507, 1.64996, 1.68352, 1.83022, 2.33152, 1.64493, 1.64493, 1.64493, 1.64493, 1.64493, 1.64493, 1.64493, 1.67338, 1.64493, 1.64493, 1.65226
2.16862, 4, 2.6372, 1.68941, 2.44949, 1.3628, 3.16586e-10, 1.68941, 1.68956, 1.68954, 1.69443, 1.72799, 1.95099, 2.29364, 1.68941, 1.68941, 1.68941, 1.68941, 1.68941, 1.68941, 1.68941, 1.71964, 1.68941, 1.68941, 1.69725
2.17668, 2, 2.72027, 1.7346, 2, -0.720269, 1.56785e-10, 1.7346, 1.73475, 1.73473, 1.73962, 1.77318, 2.10697, 2.26338, 1.7346, 1.7346, 1.7346, 1.7346, 1.7346, 1.7346, 1.7346, 1.7668, 1.7346, 1.7346, 1.743
2.18475, 1.51586, 2.85448, 1.78054, 1.87506, -1.33861, 7.61214e-11, 1.78054, 1.78069, 1.78067, 1.78556, 1.81912, 2.30943, 2.23826, 1.78054, 1.78054, 1.78054, 1.78054, 1.78054, 1.78054, 1.78054, 1.81493, 1.78054, 1.78054, 1.78957
2.19281, 0.484139, 3.05178, 1.82724, 1.57612, -2.56764, 3.62283e-11, 1.82725, 1.8274, 1.82737, 1.83226, 1.86583, 2.57096, 2.21754, 1.82724, 1.82724, 1.82724, 1.82724, 1.82724, 1.82724, 1.82724, 1.86415, 1.82724, 1.82724, 1.83695
2.20088, 3, 3.32577, 1.87472, 2.23607, -0.325771, 1.68957e-11, 1.87473, 1.87488, 1.87485, 1.87974, 1.91331, 2.90465, 2.2016, 1.87472, 1.87472, 1.87472, 1.87472, 1.87472, 1.87472, 1.87472, 1.91462, 1.87472, 1.87472, 1.88516
2.20894, 4, 3.68978, 1.92298, 2.44949, 0.310221, 7.71477e-12, 1.92299, 1.92314, 1.92311, 1.928, 1.96157, 3.32277, 2.19132, 1.92298, 1.92298, 1.92298, 1.92298, 1.92298, 1.92298, 1.92298, 1.96654, 1.92298, 1.92298, 1.93419
2.21701, 4, 4.15461, 1.97201, 2.44949, -0.154611, 3.44189e-12, 1.97201, 1.97216, 1.97214, 1.97703, 2.01059, 3.8349, 2.18761, 1.97201, 1.97201, 1.97201, 1.97201, 1.97201, 1.97201, 1.97201, 2.02017, 1.97201, 1.97201, 1.98405
2.22507, 9, 4.72623, 2.02179, 3.31662, 4.27377, 1.49428e-12, 2.02179, 2.02194, 2.02192, 2.02681, 2.06037, 4.44591, 2.19119, 2.02179, 2.02179, 2.02179, 2.02179, 2.02179, 2.02179, 2.02179, 2.07588, 2.02179, 2.02179, 2.0347
2.23313, 9, 5.40348, 2.07229, 3.31662, 3.59652, 6.27384e-13, 2.0723, 2.07245, 2.07242, 2.07731, 2.11088, 5.15382, 2.20239, 2.07229, 2.07229, 2.07229, 2.07229, 2.07229, 2.07229, 2.07229, 2.13413, 2.07229, 2.07229, 2.08612
2.2412, 5, 6.17632, 2.12351, 2.64575, -1.17632, 2.51763e-13, 2.12351, 2.12366, 2.12364, 2.12853, 2.16209, 5.94805, 2.22111, 2.12351, 2.12351, 2.12351, 2.12351, 2.12351, 2.12351, 2.12351, 2.19549, 2.12351, 2.12351, 2.13828
2.24926, 8, 7.02463, 2.1754, 3.16228, 0.975373, 9.5009e-14, 2.1754, 2.17555, 2.17553, 2.18042, 2.21398, 6.80818, 2.24692, 2.1754, 2.1754, 2.1754, 2.1754, 2.1754, 2.1754, 2.1754, 2.26064, 2.1754, 2.1754, 2.19116
2.25733, 11, 7.91831, 2.22794, 3.60555, 3.08169, 3.29882e-14, 2.22795, 2.2281, 2.22807, 2.23296, 2.26653, 7.70399, 2.27914, 2.22794, 2.22794, 2.22794, 2.22794, 2.22794, 2.22794, 2.22794, 2.33036, 2.22794, 2.22794, 2.24474
2.26539, 11, 8.81852, 2.28111, 3.60555, 2.18148, 1.06387e-14, 2.28112, 2.28127, 2.28124, 2.28613, 2.3197, 8.59663, 2.3169, 2.28111, 2.28111, 2.28111, 2.28111, 2.28111, 2.28111, 2.28111, 2.40545, 2.28111, 2.28111, 2.29897
2.27346, 8, 9.68047, 2.33489, 3.16228, -1.68047, 3.07386e-15, 2.33489, 2.33504, 2.33502, 2.33991, 2.37347, 9.44139, 2.35932, 2.33489, 2.33489, 2.33489, 2.33489, 2.33489, 2.33489, 2.33489, 2.48667, 2.33489, 2.33489, 2.35384
2.28152, 10, 10.457, 2.38925, 3.4641, -0.457005, 7.79297e-16, 2.38925, 2.3894, 2.38938, 2.39427, 2.42783, 10.1913, 2.40554, 2.38925, 2.38925, 2.38925, 2.38925, 2.38925, 2.38925, 2.38925, 2.57465, 2.38925, 2.38925, 2.40933
2.28959, 12.4845, 11.1033, 2.44417, 3.80585, 1.38123, 1.68111e-16, 2.44418, 2.44433, 2.4443, 2.44919, 2.48276, 10.8019, 2.45478, 2.44417, 2.44417, 2.44417, 2.44417, 2.44417, 2.44417, 2.44417, 2.66974, 2.44417, 2.44417, 2.46542
2.29765, 11.5155, 11.5812, 2.49964, 3.67634, -0.0657101, 2.87086e-17, 2.49964, 2.4998, 2.49977, 2.50466, 2.53823, 11.2358, 2.50639, 2.49964, 2.49964, 2.49964, 2.49964, 2.49964, 2.49964, 2.49964, 2.77191, 2.49964, 2.49964, 2.52208
2.30572, 8, 11.8639, 2.55564, 3.16228, -3.86392, 4.85031e-18, 2.55564, 2.55579, 2.55577, 2.56066, 2.59422, 11.4672, 2.55983, 2.55564, 2.55564, 2.55564, 2.55564, 2.55564, 2.55564, 2.55564, 2.88062, 2.55564, 2.55564, 2.57931
2.31378, 10, 11.9383, 2.61215, 3.4641, -1.93825, 7.0313e-19, 2.61215, 2.61231, 2.61228, 2.61717, 2.65074, 11.4843, 2.6147, 2.61215, 2.61215, 2.61215, 2.61215, 2.61215, 2.61215, 2.61215, 2.99477, 2.61215, 2.61215, 2.63708
2.32185, 14, 11.8064, 2.66916, 4, 2.19363, 8.59675e-20, 2.66916, 2.66932, 2.66929, 2.67418, 2.70774, 11.2913, 2.67067, 2.66916, 2.66916, 2.66916, 2.66916, 2.66916, 2.66916, 2.66916, 3.11261, 2.66916, 2.66916, 2.69538
2.32991, 13, 11.4851, 2.72664, 3.87298, 1.51489, 8.3246e-21, 2.72665, 2.7268, 2.72678, 2.73167, 2.76523, 10.9075, 2.72752, 2.72664, 2.72664, 2.72664, 2.72664, 2.72664, 2.72664, 2.72664, 3.23188, 2.72664, 2.72664, 2.75418
2.33798, 10, 11.0038, 2.78459, 3.4641, -1.00383, 4.66218e-22, 2.7846, 2.78475, 2.78472, 2.78961, 2.82318, 10.3652, 2.78509, 2.78459, 2.78459, 2.78459, 2.78459, 2.78459, 2.78459, 2.78459, 3.34989, 2.78459, 2.78459, 2.81348
2.34604, 13, 10.401, 2.84298, 3.87298, 2.59902, 1.31312e-23, 2.84298, 2.84314, 2.84311, 2.848, 2.88157, 9.70576, 2.84326, 2.84298, 2.84298, 2.84298, 2.84298, 2.84298, 2.84298, 2.84298, 3.46376, 2.84298, 2.84298, 2.87325
2.35411, 14.4652, 9.71978, 2.90178, 4.05773, 4.74543, 1.95538e-26, 2.90179, 2.90194, 2.90191, 2.9068, 2.94037, 8.97519, 2.90193, 2.90178, 2.90178, 2.90178, 2.90178, 2.90178, 2.90178, 2.90178, 3.57063, 2.90178, 2.90178, 2.93347
2.36217, 9.53479, 9.00393, 2.96097, 3.39629, 0.530859, 0, 2.96097, 2.96113, 2.9611, 2.96599, 2.99956, 8.21977, 2.96105, 2.96097, 2.96097, 2.96097, 2.96097, 2.96097, 2.96097, 2.96097, 3.66802, 2.96097, 2.96097, 2.99409
2.37024, 5, 8.29368, 3.02051, 2.64575, -3.29368, 0, 3.02052, 3.02067, 3.02065, 3.02554, 3.0591, 7.4816, 3.02056, 3.02051, 3.02051, 3.02051, 3.02051, 3.02051, 3.02051, 3.02051, 3.75406, 3.02051, 3.02051, 3.05511
2.3783, 8.45801, 7.62297, 3.08038, 3.23388, 0.835043, 0, 3.08038, 3.08054, 3.08051, 3.0854, 3.11897, 6.79565, 3.0804, 3.08038, 3.08038, 3.08038, 3.08038, 3.08038, 3.08038, 3.08038, 3.82768, 3.08038, 3.08038, 3.11647
2.38637, 10.542, 7.01747, 3.14053, 3.54147, 3.52452, 0, 3.14054, 3.14069, 3.14066, 3.14555, 3.17912, 6.18772, 3.14054, 3.14053, 3.14053, 3.14053, 3.14053, 3.14053, 3.14053, 3.14053, 3.88875, 3.14053, 3.14053, 3.17814
2.39443, 8, 6.49398, 3.20093, 3.16228, 1.50602, 0, 3.20093, 3.20109, 3.20106, 3.20595, 3.23952, 5.67377, 3.20094, 3.20093, 3.20093, 3.20093, 3.20093, 3.20093, 3.20093, 3.20093, 3.93807, 3.20093, 3.20093, 3.24009
2.40249, 6.45076, 6.06064, 3.26154, 2.90702, 0.390124, 0, 3.26155, 3.2617, 3.26168, 3.26657, 3.30013, 5.26026, 3.26155, 3.26154, 3.26154, 3.26154, 3.26154, 3.26154, 3.26154, 3.26154, 3.97728, 3.26154, 3.26154, 3.30228
2.41056, 6.54924, 5.71813, 3.32234, 2.92391, 0.831112, 0, 3.32234, 3.32249, 3.32247, 3.32736, 3.36092, 4.94558, 3.32234, 3.32234, 3.32234, 3.32234, 3.32234, 3.32234, 3.32234, 3.32234, 4.00864, 3.32234, 3.32234, 3.36467
2.41862, 3, 5.46109, 3.38328, 2.23607, -2.46109, 0, 3.38328, 3.38344, 3.38341, 3.3883, 3.42187, 4.7217, 3.38328, 3.38328, 3.38328, 3.38328, 3.38328, 3.38328, 3.38328, 3.38328, 4.0348, 3.38328, 3.38328, 3.42723
2.42669, 6, 5.27989, 3.44435, 2.82843, 0.720108, 0, 3.44436, 3.44451, 3.44448, 3.44937, 3.48294, 4.57625, 3.44435, 3.44435, 3.44435, 3.44435, 3.44435, 3.44435, 3.44435, 3.44435, 4.05848, 3.44435, 3.44435, 3.48995
2.43475, 6, 5.16232, 3.50555, 2.82843, 0.837682, 0, 3.50555, 3.50571, 3.50568, 3.51057, 3.54415, 4.49443, 3.50555, 3.50555, 3.50555, 3.50555, 3.50555, 3.50555, 3.50555, 3.50555, 4.08225, 3.50555, 3.50555, 3.55282
2.44282, 4, 5.0951, 3.56688, 2.44949, -1.0951, 0, 3.56688, 3.56703, 3.56701, 3.5719, 3.60548, 4.46077, 3.56688, 3.56688, 3.56688, 3.56688, 3.56688, 3.56688, 3.56688, 3.56688, 4.10832, 3.56688, 3.56688, 3.61584
2.45088, 4, 5.06516, 3.62834, 2.44949, -1.06516, 0, 3.62835, 3.6285, 3.62847, 3.63336, 3.66697, 4.46052, 3.62834, 3.62834, 3.62834, 3.62834, 3.62834, 3.62834, 3.62834, 3.62834, 4.13836, 3.62834, 3.62834, 3.67902
2.45895, 7, 5.06062, 3.68997, 3, 1.93938, 0, 3.68997, 3.69012, 3.6901, 3.69499, 3.72862, 4.48063, 3.68997, 3.68997, 3.68997, 3.68997, 3.68997, 3.68997, 3.68997, 3.68997, 4.17357, 3.68997, 3.68997, 3.74238
2.46701, 7, 5.07151, 3.75179, 3, 1.92849, 0, 3.7518, 3.75195, 3.75193, 3.75682, 3.7905, 4.51045, 3.75179, 3.75179, 3.75179, 3.75179, 3.75179, 3.75179, 3.75179, 3.75179, 4.21466, 3.75179, 3.75179, 3.80597
2.47508, 5, 5.09023, 3.81386, 2.64575, -0.090229, 0, 3.81386, 3.81402, 3.81399, 3.81888, 3.85265, 4.54194, 3.81386, 3.81386, 3.81386, 3.81386, 3.81386, 3.81386, 3.81386, 3.81386, 4.26209, 3.81386, 3.81386, 3.86981
2.48314, 5, 5.11187, 3.8762, 2.64575, -0.111869, 0, 3.8762, 3.87636, 3.87633, 3.88122, 3.91513, 4.56979, 3.8762, 3.8762, 3.8762, 3.8762, 3.8762, 3.8762, 3.8762, 3.8762, 4.31628, 3.8762, 3.8762, 3.93395
2.49121, 3, 5.13437, 3.93886, 2.23607, -2.13437, 0, 3.93886, 3.93902, 3.93899, 3.94388, 3.97801, 4.59113, 3.93886, 3.93886, 3.93886, 3.93886, 3.93886, 3.93886, 3.93886, 3.93886, 4.37806, 3.93886, 3.93886, 3.99843
2.49927, 2, 5.15865, 4.00187, 2, -3.15865, 0, 4.00188, 4.00203, 4.00201, 4.0069, 4.04138, 4.60518, 4.00187, 4.00187, 4.00187, 4.00187, 4.00187, 4.00187, 4.00187, 4.00187, 4.44912, 4.00187, 4.00187, 4.06328
2.50734, 3.41944, 5.18875, 4.06527, 2.32797, -1.76931, 0, 4.06528, 4.06543, 4.06541, 4.0703, 4.10533, 4.61276, 4.06527, 4.06527, 4.06527, 4.06527, 4.06527, 4.06527, 4.06527, 4.06527, 4.53263, 4.06527, 4.06527, 4.12854
2.5154, 8.58056, 5.2321, 4.12907, 3.25278, 3.34845, 0, 4.12908, 4.12923, 4.1292, 4.13409, 4.16995, 4.6158, 4.12907, 4.12907, 4.12907, 4.12907, 4.12907, 4.12907, 4.12907, 4.12907, 4.63404, 4.12907, 4.12907, 4.19422
2.52347, 3, 5.29991, 4.19327, 2.23607, -2.29991, 0, 4.19328, 4.19343, 4.19341, 4.1983, 4.23536, 4.61679, 4.19327, 4.19327, 4.19327, 4.19327, 4.19327, 4.19327, 4.19327, 4.19328, 4.76195, 4.19327, 4.19327, 4.26032
2.53153, 6, 5.40776, 4.25788, 2.82843, 0.592237, 0, 4.25789, 4.25804, 4.25802, 4.26291, 4.30172, 4.61836, 4.25788, 4.25788, 4.25788, 4.25788, 4.25788, 4.25788, 4.25788, 4.25789, 4.92918, 4.25788, 4.25788, 4.32685
2.5396, 6, 5.57631, 4.32289, 2.82843, 0.423686, 0, 4.3229, 4.32305, 4.32302, 4.32791, 4.3692, 4.62293, 4.32289, 4.32289, 4.32289, 4.32289, 4.32289, 4.32289, 4.32289, 4.32289, 5.15375, 4.32289, 4.32289, 4.39379
2.54766, 6, 5.83199, 4.38827, 2.82843, 0.168014, 0, 4.38828, 4.38843, 4.3884, 4.39329, 4.43802, 4.63244, 4.38827, 4.38827, 4.38827, 4.38827, 4.38827, 4.38827, 4.38827, 4.38827, 5.45989, 4.38827, 4.38827, 4.46113
2.55573, 5, 6.20743, 4.454, 2.64575, -1.20743, 0, 4.454, 4.45415, 4.45413, 4.45902, 4.50846, 4.64826, 4.454, 4.454, 4.454, 4.454, 4.454, 4.454, 4.454, 4.454, 5.87853, 4.454, 4.454, 4.52885
2.56379, 7, 6.74152, 4.52005, 3, 0.25848, 0, 4.52005, 4.5202, 4.52018, 4.52507, 4.58087, 4.67116, 4.52005, 4.52005, 4.52005, 4.52005, 4.52005, 4.52005, 4.52005, 4.52005, 6.44738, 4.52005, 4.52005, 4.59694
2.57185, 8, 7.4784, 4.58639, 3.16228, 0.521599, 0, 4.58639, 4.58655, 4.58652, 4.59141, 4.65572, 4.70131, 4.58639, 4.58639, 4.58639, 4.58639, 4.58639, 4.58639, 4.58639, 4.58639, 7.20984, 4.58639, 4.58639, 4.66538
2.57992, 9, 8.46541, 4.65299, 3.31662, 0.534591, 0, 4.653, 4.65315, 4.65312, 4.65801, 4.73364, 4.73844, 4.65299, 4.65299, 4.65299, 4.65299, 4.65299, 4.65299, 4.65299, 4.65299, 8.21279, 4.65299, 4.65299, 4.7342
