   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.7977, 12.6584, 8.61972, 8.61744, 3.82862, 4.03865, 8.61744, 0, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61744, 8.61745, 8.61744, 8.61971, 8.61744, 8.61744
15.8055, 10.3274, 8.60464, 8.60211, 3.51104, 1.72274, 8.60211, 0, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60211, 8.60212, 8.60211, 8.60464, 8.60211, 8.60211
15.8133, 13.6642, 8.58878, 8.58597, 3.9578, 5.07541, 8.58597, 0, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58597, 8.58877, 8.58597, 8.58597
15.8212, 7.99529, 8.57253, 8.56943, 3.16153, -0.57724, 8.56943, 0, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56943, 8.56944, 8.56943, 8.57252, 8.56943, 8.56943
15.829, 11.289, 8.55631, 8.55291, 3.6454, 2.73266, 8.55291, 0, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55291, 8.55292, 8.55291, 8.5563, 8.55291, 8.55291
15.8369, 14.0223, 8.53931, 8.53559, 4.00279, 5.483, 8.53559, 0, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.53559, 8.5356, 8.53559, 8.5393, 8.53559, 8.53559
15.8447, 7.99294, 8.52178, 8.51775, 3.16116, -0.528845, 8.51775, 0, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.51775, 8.52178, 8.51775, 8.51775
15.8526, 13.3092, 8.50428, 8.49992, 3.91269, 4.80489, 8.49992, 0, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49992, 8.49993, 8.49992, 8.50427, 8.49992, 8.49992
15.8604, 7.36258, 8.48725, 8.48255, 3.05983, -1.12467, 8.48255, 0, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48255, 8.48256, 8.48255, 8.48724, 8.48255, 8.48255
15.8682, 9.24066, 8.46984, 8.46482, 3.35271, 0.770819, 8.46482, 0, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46482, 8.46984, 8.46482, 8.46482
15.8761, 13.6764, 8.45246, 8.4471, 3.95935, 5.22398, 8.4471, 0, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.4471, 8.45245, 8.4471, 8.4471
15.8839, 12.9876, 8.43518, 8.42949, 3.87138, 4.55243, 8.42949, 0, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.42949, 8.43517, 8.42949, 8.42949
15.8918, 12.3804, 8.41731, 8.41129, 3.79215, 3.96311, 8.41129, 0, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.41129, 8.4113, 8.41129, 8.4173, 8.41129, 8.41129
15.8996, 12.5012, 8.39801, 8.39167, 3.80805, 4.10323, 8.39167, 0, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39167, 8.39168, 8.39167, 8.39801, 8.39167, 8.39167
15.9075, 8.78315, 8.37801, 8.37136, 3.28377, 0.405133, 8.37136, 0, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37136, 8.37801, 8.37136, 8.37136
15.9153, 7.39695, 8.35803, 8.35107, 3.06544, -0.961078, 8.35107, 0, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35107, 8.35108, 8.35107, 8.35802, 8.35107, 8.35107
15.9232, 9.87814, 8.34246, 8.3352, 3.44647, 1.53568, 8.3352, 0, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.3352, 8.33521, 8.3352, 8.34245, 8.3352, 8.3352
15.931, 12.1118, 8.32452, 8.31698, 3.75656, 3.78726, 8.31698, 0, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.31698, 8.32451, 8.31698, 8.31698
15.9388, 4.57497, 8.30431, 8.2965, 2.56417, -3.72934, 8.2965, 0, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.2965, 8.29651, 8.2965, 8.30431, 8.2965, 8.2965
15.9467, 13.5646, 8.28299, 8.27492, 3.94519, 5.28157, 8.27492, 0, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27492, 8.27493, 8.27492, 8.28298, 8.27492, 8.27492
15.9545, 12.4156, 8.26168, 8.25337, 3.79679, 4.15393, 8.25337, 0, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.25337, 8.26167, 8.25337, 8.25337
15.9624, 12.7085, 8.24642, 8.23787, 3.83517, 4.46213, 8.23787, 0, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.23787, 8.24641, 8.23787, 8.23787
15.9702, 15.9926, 8.22856, 8.21979, 4.24176, 7.76401, 8.21979, 0, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.21979, 8.22855, 8.21979, 8.21979
15.9781, 8.71492, 8.20834, 8.19937, 3.27337, 0.506582, 8.19937, 0, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.19937, 8.20834, 8.19937, 8.19937
15.9859, 4.99536, 8.18696, 8.17779, 2.64487, -3.1916, 8.17779, 0, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.17779, 8.18695, 8.17779, 8.17779
15.9937, 9.54052, 8.1656, 8.15624, 3.39713, 1.37492, 8.15624, 0, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15624, 8.15625, 8.15624, 8.16559, 8.15624, 8.15624
16.0016, 12.5306, 8.14971, 8.14017, 3.8119, 4.3809, 8.14017, 0, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.14017, 8.1497, 8.14017, 8.14017
16.0094, 9.64647, 8.13135, 8.12165, 3.41269, 1.51512, 8.12165, 0, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.12165, 8.13135, 8.12165, 8.12165
16.0173, 9.79418, 8.11075, 8.10088, 3.43426, 1.68343, 8.10088, 0, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10088, 8.10089, 8.10088, 8.11074, 8.10088, 8.10088
16.0251, 14.201, 8.08904, 8.07902, 4.02504, 6.11192, 8.07902, 0, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.07902, 8.08903, 8.07902, 8.07902
16.033, 7.51899, 8.06735, 8.05718, 3.08529, -0.548357, 8.05718, 0, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05718, 8.05719, 8.05718, 8.06734, 8.05718, 8.05718
16.0408, 3.99257, 8.0507, 8.04039, 2.44797, -4.05814, 8.04039, 0, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.04039, 8.0404, 8.04039, 8.0507, 8.04039, 8.04039
16.0487, 7.99294, 8.03215, 8.0217, 3.16116, -0.0392141, 8.0217, 0, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.0217, 8.02171, 8.0217, 8.03214, 8.0217, 8.0217
16.0565, 10.7394, 8.01186, 8.00127, 3.56923, 2.72755, 8.00127, 0, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.00127, 8.01185, 8.00127, 8.00127
16.0643, 5.99504, 7.9907, 7.97998, 2.82755, -1.99566, 7.97998, 0, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97998, 7.97999, 7.97998, 7.9907, 7.97998, 7.97998
16.0722, 7.99529, 7.96958, 7.95872, 3.16153, 0.0257111, 7.95872, 0, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95872, 7.95873, 7.95872, 7.96957, 7.95872, 7.95872
16.08, 9.48798, 7.95134, 7.94035, 3.38939, 1.53664, 7.94035, 0, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94035, 7.94036, 7.94035, 7.95133, 7.94035, 7.94035
16.0879, 9.98997, 7.93198, 7.92087, 3.46265, 2.05798, 7.92087, 0, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.92087, 7.93198, 7.92087, 7.92087
16.0957, 7.50743, 7.91155, 7.9003, 3.08341, -0.404116, 7.9003, 0, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.9003, 7.90031, 7.9003, 7.91154, 7.9003, 7.9003
16.1036, 9.47336, 7.89058, 7.8792, 3.38723, 1.58278, 7.8792, 0, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.8792, 7.87921, 7.8792, 7.89057, 7.8792, 7.8792
16.1114, 9.28042, 7.86937, 7.85786, 3.35863, 1.41106, 7.85786, 0, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.85786, 7.86936, 7.85786, 7.85786
16.1192, 6.23209, 7.84804, 7.8364, 2.86916, -1.61594, 7.8364, 0, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.8364, 7.84803, 7.8364, 7.8364
16.1271, 6.69058, 7.82593, 7.81416, 2.94798, -1.13535, 7.81416, 0, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81416, 7.81417, 7.81416, 7.82593, 7.81416, 7.81416
16.1349, 12.2994, 7.8031, 7.79119, 3.78146, 4.49635, 7.79119, 0, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.79119, 7.7912, 7.79119, 7.80309, 7.79119, 7.79119
16.1428, 8.44938, 7.77936, 7.76731, 3.23255, 0.67002, 7.76731, 0, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76731, 7.76732, 7.76731, 7.77935, 7.76731, 7.76731
16.1506, 8.99009, 7.7549, 7.74272, 3.31513, 1.23519, 7.74272, 0, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74272, 7.74273, 7.74272, 7.75489, 7.74272, 7.74272
16.1585, 8.54597, 7.73011, 7.7178, 3.24746, 0.81586, 7.7178, 0, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.7178, 7.73011, 7.7178, 7.7178
16.1663, 5.21537, 7.70537, 7.69291, 2.68614, -2.49, 7.69291, 0, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69291, 7.69292, 7.69291, 7.70536, 7.69291, 7.69291
16.1741, 10.9926, 7.6826, 7.67, 3.60452, 3.30996, 7.67, 0, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67, 7.67001, 7.67, 7.68259, 7.67, 7.67
16.182, 10.7777, 7.65851, 7.64577, 3.57459, 3.11918, 7.64577, 0, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.64577, 7.6585, 7.64577, 7.64577
16.1898, 7.8461, 7.63323, 7.62034, 3.13785, 0.212863, 7.62034, 0, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62034, 7.62035, 7.62034, 7.63323, 7.62034, 7.62034
16.1977, 14.5647, 7.60739, 7.59435, 4.06998, 6.95731, 7.59435, 0, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59435, 7.59436, 7.59435, 7.60738, 7.59435, 7.59435
16.2055, 9.78214, 7.58159, 7.5684, 3.43251, 2.20054, 7.5684, 0, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.5684, 7.56841, 7.5684, 7.58159, 7.5684, 7.5684
16.2134, 7.78798, 7.5603, 7.54696, 3.12857, 0.227676, 7.54696, 0, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54696, 7.54697, 7.54696, 7.5603, 7.54696, 7.54696
16.2212, 4.00929, 7.53686, 7.52336, 2.45139, -3.52757, 7.52336, 0, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.52336, 7.53685, 7.52336, 7.52336
16.2291, 10.3834, 7.51148, 7.49782, 3.519, 2.87191, 7.49782, 0, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49782, 7.49783, 7.49782, 7.51148, 7.49782, 7.49782
16.2369, 11.7911, 7.48517, 7.47134, 3.71363, 4.30591, 7.47134, 0, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47134, 7.47135, 7.47134, 7.48516, 7.47134, 7.47134
16.2447, 6.60121, 7.45891, 7.44491, 2.93278, -0.857691, 7.44491, 0, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44491, 7.44492, 7.44491, 7.4589, 7.44491, 7.44491
16.2526, 6.5771, 7.43946, 7.4253, 2.92867, -0.862363, 7.4253, 0, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.4253, 7.43946, 7.4253, 7.4253
16.2604, 6.56307, 7.41734, 7.403, 2.92627, -0.854264, 7.403, 0, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.403, 7.40301, 7.403, 7.41733, 7.403, 7.403
16.2683, 10.0409, 7.39284, 7.37833, 3.47, 2.64805, 7.37833, 0, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.37833, 7.39283, 7.37833, 7.37833
16.2761, 2.18129, 7.36719, 7.35249, 2.04482, -5.1859, 7.35249, 0, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.35249, 7.3525, 7.35249, 7.36718, 7.35249, 7.35249
16.284, 6.17658, 7.34158, 7.3267, 2.85947, -1.165, 7.3267, 0, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.3267, 7.32671, 7.3267, 7.34158, 7.3267, 7.3267
16.2918, 13.3524, 7.32264, 7.30758, 3.91822, 6.02977, 7.30758, 0, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30758, 7.30759, 7.30758, 7.32264, 7.30758, 7.30758
16.2996, 12.9857, 7.30081, 7.28556, 3.87114, 5.68493, 7.28556, 0, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.28556, 7.3008, 7.28556, 7.28556
16.3075, 10.8089, 7.27644, 7.261, 3.57896, 3.53249, 7.261, 0, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.261, 7.27644, 7.261, 7.261
16.3153, 10.2922, 7.25084, 7.2352, 3.50602, 3.04135, 7.2352, 0, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.2352, 7.25083, 7.2352, 7.2352
16.3232, 5.51223, 7.22529, 7.20944, 2.74084, -1.71306, 7.20944, 0, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20944, 7.20945, 7.20944, 7.22528, 7.20944, 7.20944
16.331, 12.6524, 7.20691, 7.19087, 3.82784, 5.44546, 7.19087, 0, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19087, 7.19088, 7.19087, 7.20691, 7.19087, 7.19087
16.3389, 7.1613, 7.18538, 7.16913, 3.02676, -0.0240793, 7.16913, 0, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16913, 7.16914, 7.16913, 7.18537, 7.16913, 7.16913
16.3467, 8.65188, 7.16109, 7.14464, 3.26372, 1.49079, 7.14464, 0, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.14464, 7.16109, 7.14464, 7.14464
16.3546, 13.1434, 7.13546, 7.1188, 3.89145, 6.0079, 7.1188, 0, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.1188, 7.13545, 7.1188, 7.1188
16.3624, 15.0241, 7.10988, 7.093, 4.12603, 7.91426, 7.093, 0, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.093, 7.09301, 7.093, 7.10987, 7.093, 7.093
16.3702, 6.9952, 7.09209, 7.075, 2.9992, -0.0968871, 7.075, 0, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.075, 7.09208, 7.075, 7.075
16.3781, 8.61481, 7.07087, 7.05356, 3.25804, 1.54394, 7.05356, 0, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05356, 7.05357, 7.05356, 7.07086, 7.05356, 7.05356
16.3859, 13.6794, 7.04669, 7.02916, 3.95972, 6.6327, 7.02916, 0, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02916, 7.02917, 7.02916, 7.04668, 7.02916, 7.02916
16.3938, 7.69093, 7.02106, 7.00331, 3.11303, 0.669871, 7.00331, 0, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00331, 7.00332, 7.00331, 7.02105, 7.00331, 7.00331
16.4016, 6.58508, 6.99548, 6.97751, 2.93003, -0.410396, 6.97751, 0, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.97751, 6.99547, 6.97751, 6.97751
16.4095, 7.26023, 6.97832, 6.96012, 3.04306, 0.281913, 6.96012, 0, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96012, 6.96013, 6.96012, 6.97831, 6.96012, 6.96012
